osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,name,geometry,junction,bridge,width,tunnel
37934104,True,1,SP193,tertiary,50,False,15.569,,"LINESTRING (7.3525487 45.0413327, 7.3525152 45.0411947)",,,,
37934099,True,1,,secondary,50,False,12.350000000000001,,"LINESTRING (7.3525487 45.0413327, 7.3525793 45.0413026, 7.3526229 45.0412821, 7.3526739 45.0412737)",roundabout,,,
37934099,True,1,,secondary,50,False,7.9879999999999995,,"LINESTRING (7.352751 45.0412861, 7.3527908 45.0413084, 7.3528175 45.041339)",roundabout,,,
37934103,True,1,SP187,secondary,50,False,9.719000000000001,,"LINESTRING (7.352751 45.0412861, 7.3528183 45.0412801, 7.3528739 45.0412763)",,,,
37934099,True,1,,secondary,50,False,15.482000000000001,,"LINESTRING (7.3528175 45.041339, 7.3528277 45.0413731, 7.3528214 45.0414076, 7.3527993 45.0414387, 7.3527638 45.0414628)",roundabout,,,
37934895,True,1,SP190,secondary,50,False,31.526,Piazza San Lorenzo,"LINESTRING (7.3526389 45.0422865, 7.3524176 45.04205)",,,,
37934896,False,2,SP190,secondary,50,False,175.09300000000002,Via Roma,"LINESTRING (7.3526389 45.0422865, 7.352663 45.042323, 7.3530206 45.042839, 7.3530841 45.0429465, 7.353098 45.0430508, 7.3531495 45.0434275, 7.3531458 45.0434948, 7.353104 45.0436261, 7.3530562 45.0436945, 7.3529538 45.0437329)",,,,
"[37934896, 272118099, 37934912]",False,2,SP190,secondary,50,False,43.743,Via Roma,"LINESTRING (7.3529538 45.0437329, 7.352919 45.0437779, 7.3529137 45.0438054, 7.352908 45.0438419, 7.3529342 45.0439079, 7.3529573 45.0439603, 7.3530092 45.0440831, 7.3530185 45.0441083)",,yes,,
37934896,False,2,SP190,secondary,50,True,175.09300000000002,Via Roma,"LINESTRING (7.3529538 45.0437329, 7.3530562 45.0436945, 7.353104 45.0436261, 7.3531458 45.0434948, 7.3531495 45.0434275, 7.353098 45.0430508, 7.3530841 45.0429465, 7.3530206 45.042839, 7.352663 45.042323, 7.3526389 45.0422865)",,,,
47521068,False,,,residential,,True,78.457,Via Venticinque Aprile,"LINESTRING (7.3485337 45.0393203, 7.3485616 45.038615)",,,,
60436126,False,,,residential,,True,131.80599999999998,Via Don Pogolotto,"LINESTRING (7.3485337 45.0393203, 7.3477747 45.0393971, 7.3470157 45.0395, 7.346893 45.0395445)",,,,
60436132,False,,,residential,,False,121.457,Via Don Pogolotto,"LINESTRING (7.3485337 45.0393203, 7.3485997 45.0394251, 7.3491807 45.0400206, 7.3493184 45.0401117, 7.3494488 45.0401901)",,,,
47521068,False,,,residential,,False,78.457,Via Venticinque Aprile,"LINESTRING (7.3485616 45.038615, 7.3485337 45.0393203)",,,,
60436127,False,,,residential,,False,122.781,Via Venticinque Aprile,"LINESTRING (7.3485616 45.038615, 7.350119 45.0385248)",,,,
60436127,False,,,residential,,True,6.104,Via Venticinque Aprile,"LINESTRING (7.3485616 45.038615, 7.348484 45.0386175)",,,,
60436127,False,,,residential,,True,89.607,Via Venticinque Aprile,"LINESTRING (7.352674 45.0383799, 7.3515368 45.0384404)",,,,
693644227,False,2,SP193,tertiary,50,False,104.623,Via Canonico Pio Rolla,"LINESTRING (7.352674 45.0383799, 7.3526547 45.0393207)",,,,
693644227,False,2,SP193,tertiary,50,True,42.605,Via Canonico Pio Rolla,"LINESTRING (7.352674 45.0383799, 7.3527054 45.0381571, 7.3527486 45.0380008)",,,,
60436124,False,,,residential,,False,74.41499999999999,Via Ollasio,"LINESTRING (7.3468766 45.0458271, 7.3468727 45.045871, 7.3468669 45.0459364, 7.3469053 45.0462544, 7.3468245 45.0464881)",,,,
364655350,False,,SP189,tertiary,50,False,81.937,Via Francesco Marchini,"LINESTRING (7.3468766 45.0458271, 7.3469434 45.0458185, 7.3479028 45.0456956)",,,,
65272352,False,,,residential,,True,33.514,Via G. Zanolli,"LINESTRING (7.3506978 45.0399372, 7.3506992 45.0396358)",,,,
60436137,False,,,residential,,True,61.291,Via Costantino Taverna,"LINESTRING (7.3506978 45.0399372, 7.3508687 45.0399387, 7.3510595 45.0399404, 7.3512569 45.0399421, 7.3514778 45.0399441)",,,,
"[65272352, 168454667]",False,,,"['residential', 'unclassified']",,False,43.813,Via G. Zanolli,"LINESTRING (7.3506978 45.0399372, 7.350695 45.0402306, 7.3505833 45.040293)",,,,
169226723,False,,,residential,,True,280.76599999999996,Via Sandro Pertini,"LINESTRING (7.3476968 45.0430573, 7.3477012 45.0421797, 7.3460824 45.0421749, 7.3460811 45.0418158, 7.3458786 45.0417959)",,,,
240856859,False,,,residential,,False,130.328,Via Maria Ausiliatrice,"LINESTRING (7.3476968 45.0430573, 7.3484907 45.0430595, 7.3493544 45.0430916)",,,,
439853670,False,,,residential,,False,29.906,Via Maria Teresa Marchini,"LINESTRING (7.3516583 45.0442882, 7.3513659 45.0444604)",,,,
60436138,True,,,residential,,False,111.088,Via Maria Teresa Marchini,"LINESTRING (7.3516583 45.0442882, 7.3517085 45.0442625, 7.3518795 45.0441748, 7.3520076 45.0441091, 7.3522413 45.0439953, 7.352858 45.0437635)",,,,
88206411,False,,SP227,tertiary,,True,7.375,Via Ruata Sangone,"LINESTRING (7.3469473 45.0395986, 7.346893 45.0395445)",,,,
438251678,False,,,residential,,True,47.479,Via Genolino,"LINESTRING (7.3469473 45.0395986, 7.346354 45.0396796)",,,,
272116569,False,,SP227,tertiary,50,False,218.88,Via Quattro Novembre,"LINESTRING (7.3469473 45.0395986, 7.3474316 45.0401599, 7.3478174 45.0405795, 7.3478576 45.0406219, 7.3480944 45.0408883, 7.3484268 45.0412663)",,,,
240856857,False,,,residential,,True,4.282,Via Maria Ausiliatrice,"LINESTRING (7.3494022 45.0430731, 7.3493544 45.0430916)",,,,
240980743,True,,,residential,,False,66.613,Via Ventiquattro Maggio,"LINESTRING (7.3494022 45.0430731, 7.3494586 45.0429885, 7.3494781 45.0429498, 7.3494843 45.0429294, 7.3494838 45.0429111, 7.3494754 45.0428922, 7.3494657 45.0428759, 7.3494501 45.0428606, 7.3494251 45.0428448, 7.3493754 45.0428185, 7.3493132 45.0427819, 7.349264 45.0427462, 7.3492383 45.0427228, 7.3492157 45.0426987, 7.3491743 45.0426407, 7.3491328 45.0425762)",,,,
60436127,False,,,residential,,False,89.607,Via Venticinque Aprile,"LINESTRING (7.3515368 45.0384404, 7.352674 45.0383799)",,,,
60436127,False,,,residential,,True,77.721,Via Venticinque Aprile,"LINESTRING (7.3515368 45.0384404, 7.350551 45.0384978)",,,,
272116568,False,2,SP190,tertiary,50,False,7.954,Via Coazze,"LINESTRING (7.3484268 45.0412663, 7.3485259 45.0412809)",,,,
272116569,False,,SP227,tertiary,50,True,218.88,Via Quattro Novembre,"LINESTRING (7.3484268 45.0412663, 7.3480944 45.0408883, 7.3478576 45.0406219, 7.3478174 45.0405795, 7.3474316 45.0401599, 7.3469473 45.0395986)",,,,
359292895,False,2,SP190,tertiary,50,True,130.661,Via Coazze,"LINESTRING (7.3484268 45.0412663, 7.3480876 45.0412091, 7.347753 45.0411711, 7.3476856 45.0411635, 7.3472675 45.0411292, 7.3468784 45.0411283, 7.3467813 45.0411281)",,,,
363182568,False,,,residential,,True,62.438,Via Ventiquattro Maggio,"LINESTRING (7.3484268 45.0412663, 7.3485953 45.041594, 7.3487066 45.0417918)",,,,
364655350,False,,SP189,tertiary,50,False,101.265,Via Francesco Marchini,"LINESTRING (7.3479028 45.0456956, 7.3484423 45.0456292, 7.3488211 45.0455802, 7.3491679 45.0455227)",,,,
364655350,False,,SP189,tertiary,50,True,81.937,Via Francesco Marchini,"LINESTRING (7.3479028 45.0456956, 7.3469434 45.0458185, 7.3468766 45.0458271)",,,,
60436124,False,,,residential,,True,74.415,Via Ollasio,"LINESTRING (7.3468245 45.0464881, 7.3469053 45.0462544, 7.3468669 45.0459364, 7.3468727 45.045871, 7.3468766 45.0458271)",,,,
77109806,True,,,residential,,False,100.62199999999999,Via Maria Ausiliatrice,"LINESTRING (7.3514586 45.0418926, 7.3513658 45.0419465, 7.3512655 45.0420047, 7.3510553 45.042128, 7.3510437 45.0421348, 7.3508526 45.0422469, 7.3505106 45.0424475, 7.3504705 45.0424682)",,,,
272116568,False,2,SP190,tertiary,50,False,37.846,Via Coazze,"LINESTRING (7.3514586 45.0418926, 7.3516797 45.0419252, 7.351873 45.0419307, 7.3519353 45.0419287)",,,,
272116568,False,2,SP190,tertiary,50,True,33.847,Via Coazze,"LINESTRING (7.3514586 45.0418926, 7.3513491 45.0418673, 7.3510491 45.0417981)",,,,
693644227,False,2,SP193,tertiary,50,True,73.3,Via Canonico Pio Rolla,"LINESTRING (7.3526221 45.0399795, 7.3526547 45.0393207)",,,,
60436137,False,,,residential,,False,90.44200000000001,Via Costantino Taverna,"LINESTRING (7.3526221 45.0399795, 7.3525421 45.0399774, 7.3524791 45.0399592, 7.3524598 45.0399536, 7.3514778 45.0399441)",,,,
693644227,False,2,SP193,tertiary,50,False,88.979,Via Canonico Pio Rolla,"LINESTRING (7.3526221 45.0399795, 7.3525907 45.0403802, 7.3525901 45.0403848, 7.3525724 45.0405993, 7.3525577 45.0407784)",,,,
364655350,False,,SP189,tertiary,50,False,57.218,Via Francesco Marchini,"LINESTRING (7.3491679 45.0455227, 7.3492409 45.0455085, 7.3494182 45.0454739, 7.3498144 45.0454231, 7.3498793 45.0454148)",,,,
364655350,False,,SP189,tertiary,50,True,101.265,Via Francesco Marchini,"LINESTRING (7.3491679 45.0455227, 7.3488211 45.0455802, 7.3484423 45.0456292, 7.3479028 45.0456956)",,,,
439853670,False,,,residential,,True,29.906,Via Maria Teresa Marchini,"LINESTRING (7.3513659 45.0444604, 7.3516583 45.0442882)",,,,
360746711,False,,,residential,,True,90.679,Via San Rocco,"LINESTRING (7.3513659 45.0444604, 7.3510884 45.0441623, 7.351033 45.0441029, 7.351015 45.0440835, 7.3507344 45.0437778)",,,,
439853670,False,,,residential,,False,139.757,Via Maria Teresa Marchini,"LINESTRING (7.3513659 45.0444604, 7.3512644 45.0445821, 7.3510349 45.0446801, 7.3507501 45.044789, 7.3504885 45.0449155, 7.3504766 45.0449213, 7.3500489 45.045067, 7.3499103 45.0451489)",,,,
272116568,False,2,SP190,tertiary,50,False,33.847,Via Coazze,"LINESTRING (7.3510491 45.0417981, 7.3513491 45.0418673, 7.3514586 45.0418926)",,,,
272116568,False,2,SP190,tertiary,50,True,46.978,Via Coazze,"LINESTRING (7.3510491 45.0417981, 7.3506124 45.0417238, 7.3504678 45.0416992)",,,,
439325362,True,,,residential,,False,57.394999999999996,Via Don Pogolotto,"LINESTRING (7.3510491 45.0417981, 7.3510114 45.0416842, 7.3509995 45.0416482, 7.3509335 45.0415882, 7.3508581 45.0415333, 7.3507272 45.0414658, 7.350661 45.0413947, 7.3506606 45.0413846)",,,,
"[37934913, 272118099]",False,2,SP190,secondary,50,"[False, True]",76.361,Via Roma,"LINESTRING (7.3533292 45.0447502, 7.35324 45.0446745, 7.3531684 45.0445405, 7.353046 45.0441905, 7.3530279 45.0441363, 7.3530185 45.0441083)",,,,
129742952,False,2,SP190,secondary,30,False,49.18,Via Giacinto Pacchiotti,"LINESTRING (7.3533292 45.0447502, 7.3534795 45.0448642, 7.3535042 45.044883, 7.3535856 45.0450505, 7.3536253 45.0451294)",,,,
1120346835,False,,SP189,tertiary,30,True,100.604,Via Francesco Marchini,"LINESTRING (7.3533292 45.0447502, 7.3530482 45.0448182, 7.3527966 45.0448815, 7.3523273 45.0450256, 7.3521394 45.045083)",,,,
88206411,False,,SP227,tertiary,,False,7.375,Via Ruata Sangone,"LINESTRING (7.346893 45.0395445, 7.3469473 45.0395986)",,,,
60436126,False,,,residential,,False,131.80599999999998,Via Don Pogolotto,"LINESTRING (7.346893 45.0395445, 7.3470157 45.0395, 7.3477747 45.0393971, 7.3485337 45.0393203)",,,,
88206411,False,,SP227,tertiary,,True,60.114999999999995,Via Ruata Sangone,"LINESTRING (7.346893 45.0395445, 7.3468088 45.0394598, 7.3466954 45.0393297, 7.3465163 45.0390751)",,,,
364655350,False,,SP189,tertiary,50,False,21.014,Via Francesco Marchini,"LINESTRING (7.3498793 45.0454148, 7.3501458 45.0453987)",,,,
364655350,False,,SP189,tertiary,50,True,57.217999999999996,Via Francesco Marchini,"LINESTRING (7.3498793 45.0454148, 7.3498144 45.0454231, 7.3494182 45.0454739, 7.3492409 45.0455085, 7.3491679 45.0455227)",,,,
"[683889715, 366798797, 439853670]",False,,,residential,,True,30.988999999999997,Via Maria Teresa Marchini,"LINESTRING (7.3498793 45.0454148, 7.3498735 45.0453883, 7.3498719 45.0453809, 7.3498538 45.0452876, 7.3498586 45.0452651, 7.3498683 45.04522, 7.3498796 45.045167, 7.3499103 45.0451489)",,yes,,
438251678,False,,,residential,,False,47.479,Via Genolino,"LINESTRING (7.346354 45.0396796, 7.3469473 45.0395986)",,,,
60436135,False,,,residential,,True,164.98,Via Susa,"LINESTRING (7.346354 45.0396796, 7.3464711 45.0402657, 7.3464937 45.0404193, 7.3467813 45.0411281)",,,,
240856857,False,,,residential,,False,4.282,Via Maria Ausiliatrice,"LINESTRING (7.3493544 45.0430916, 7.3494022 45.0430731)",,,,
363173538,False,,,residential,,True,16.654,,"LINESTRING (7.3493544 45.0430916, 7.3495663 45.0430956)",,,,
240856859,False,,,residential,,True,130.328,Via Maria Ausiliatrice,"LINESTRING (7.3493544 45.0430916, 7.3484907 45.0430595, 7.3476968 45.0430573)",,,,
60436127,False,,,residential,,False,34.076,Via Venticinque Aprile,"LINESTRING (7.350119 45.0385248, 7.350551 45.0384978)",,,,
60436127,False,,,residential,,True,122.781,Via Venticinque Aprile,"LINESTRING (7.350119 45.0385248, 7.3485616 45.038615)",,,,
60436132,False,,,residential,,True,121.457,Via Don Pogolotto,"LINESTRING (7.3494488 45.0401901, 7.3493184 45.0401117, 7.3491807 45.0400206, 7.3485997 45.0394251, 7.3485337 45.0393203)",,,,
169226652,False,,,residential,,True,63.932,Via Don Pogolotto,"LINESTRING (7.3494488 45.0401901, 7.3490718 45.0401836, 7.3486353 45.040178)",,,,
168448700,False,,,residential,,True,235.73700000000002,Via Carducci,"LINESTRING (7.3521394 45.045083, 7.352421 45.0456037, 7.3524344 45.0456284, 7.3523586 45.0456979, 7.3516852 45.0458612, 7.3513238 45.0459489, 7.3512208 45.0459746, 7.3511105 45.0460022, 7.3509775 45.0460354, 7.3504225 45.046174)",,,,
1120346835,False,,SP189,tertiary,30,False,100.604,Via Francesco Marchini,"LINESTRING (7.3521394 45.045083, 7.3523273 45.0450256, 7.3527966 45.0448815, 7.3530482 45.0448182, 7.3533292 45.0447502)",,,,
1120346836,False,,SP189,tertiary,50,True,162.656,Via Francesco Marchini,"LINESTRING (7.3521394 45.045083, 7.3515991 45.0452544, 7.3513732 45.045309, 7.3512193 45.0453462, 7.3509477 45.0453682, 7.3509102 45.0453712, 7.3506147 45.0453875, 7.3501458 45.0453987)",,,,
60436135,False,,,residential,,False,164.98,Via Susa,"LINESTRING (7.3467813 45.0411281, 7.3464937 45.0404193, 7.3464711 45.0402657, 7.346354 45.0396796)",,,,
359292895,False,2,SP190,tertiary,50,False,130.661,Via Coazze,"LINESTRING (7.3467813 45.0411281, 7.3468784 45.0411283, 7.3472675 45.0411292, 7.3476856 45.0411635, 7.347753 45.0411711, 7.3480876 45.0412091, 7.3484268 45.0412663)",,,,
436532631,False,,,residential,,False,207.071,Via Garnier Valletti,"LINESTRING (7.3459728 45.0447853, 7.3460566 45.0447951, 7.3461305 45.0448102, 7.346593 45.0449621, 7.346692 45.0449801, 7.3467654 45.044974, 7.3471525 45.0449142, 7.3479192 45.0448266, 7.3479906 45.044792, 7.3480246 45.0447557, 7.3480319 45.0447097, 7.3479906 45.0445053, 7.3479908 45.0444638, 7.3480169 45.0444336)",,,,
"[820431825, 820431826]",False,,,residential,,True,137.80499999999998,,"LINESTRING (7.3459728 45.0447853, 7.3462424 45.0449852, 7.3465334 45.0451574, 7.3467133 45.0453696, 7.3467817 45.0454232, 7.3468397 45.0454687, 7.3469048 45.0455131, 7.3469474 45.0455422, 7.3469874 45.0457487)",,yes,1,
262191634,False,,,residential,,False,104.494,,"LINESTRING (7.3480169 45.0444336, 7.3479733 45.044393, 7.3478907 45.0440765, 7.3478709 45.0440625, 7.3478418 45.0440501, 7.3474159 45.0440904, 7.3472646 45.044102, 7.3471075 45.0441168)",,,,
360746709,False,,,residential,,False,107.016,Via Parco Abbaziale,"LINESTRING (7.3480169 45.0444336, 7.3481296 45.0443911, 7.3493159 45.0441501)",,,,
436532631,False,,,residential,,True,207.07100000000003,Via Garnier Valletti,"LINESTRING (7.3480169 45.0444336, 7.3479908 45.0444638, 7.3479906 45.0445053, 7.3480319 45.0447097, 7.3480246 45.0447557, 7.3479906 45.044792, 7.3479192 45.0448266, 7.3471525 45.0449142, 7.3467654 45.044974, 7.346692 45.0449801, 7.346593 45.0449621, 7.3461305 45.0448102, 7.3460566 45.0447951, 7.3459728 45.0447853)",,,,
78502849,True,,,residential,,False,15.891,Via Sant'Antero,"LINESTRING (7.3510846 45.0431948, 7.3509861 45.0431877, 7.3509068 45.0431906, 7.350883 45.0431915)",,,,
65272352,False,,,residential,,False,33.514,Via G. Zanolli,"LINESTRING (7.3506992 45.0396358, 7.3506978 45.0399372)",,,,
364643574,True,,,residential,,False,57.697,Via G. Zanolli,"LINESTRING (7.3506992 45.0396358, 7.3505574 45.0395362, 7.350556 45.0391586)",,,,
272116568,False,2,SP190,tertiary,50,False,46.978,Via Coazze,"LINESTRING (7.3504678 45.0416992, 7.3506124 45.0417238, 7.3510491 45.0417981)",,,,
272116568,False,2,SP190,tertiary,50,True,73.169,Via Coazze,"LINESTRING (7.3504678 45.0416992, 7.3496461 45.0415184, 7.3495785 45.0415039)",,,,
67397298,False,,,residential,,False,80.573,Via San Michele,"LINESTRING (7.3547711 45.0403303, 7.3545319 45.0398188, 7.3544658 45.0396732, 7.3544425 45.0396446)",,,,
67397298,False,,,residential,,True,18.274,Via San Michele,"LINESTRING (7.3547711 45.0403303, 7.354804 45.0403945, 7.3548504 45.0404848)",,,,
364953557,True,,,residential,,False,121.21800000000002,,"LINESTRING (7.3547711 45.0403303, 7.3545788 45.0403952, 7.3544775 45.0404343, 7.3543812 45.0404714, 7.3539096 45.040666, 7.3534207 45.0408567)",,,,
67397289,True,,,residential,,False,58.412,,"LINESTRING (7.3534207 45.0408567, 7.3532249 45.0406322, 7.3530144 45.040417)",,,,
67397299,False,,,residential,,False,50.787,Via Felice Cordero di Pamparato,"LINESTRING (7.3539537 45.0379638, 7.3542469 45.0379364, 7.3545871 45.0378765)",,,,
67397299,False,,,residential,,True,94.791,Via Felice Cordero di Pamparato,"LINESTRING (7.3539537 45.0379638, 7.3533523 45.0379889, 7.3527486 45.0380008)",,,,
362359951,False,,,residential,,True,190.933,Via C.L.N.,"LINESTRING (7.3539537 45.0379638, 7.3540555 45.0382644, 7.3541649 45.038729, 7.3543123 45.0392433, 7.3543792 45.0394964, 7.3544425 45.0396446)",,,,
67397298,False,,,residential,,True,80.57300000000001,Via San Michele,"LINESTRING (7.3544425 45.0396446, 7.3544658 45.0396732, 7.3545319 45.0398188, 7.3547711 45.0403303)",,,,
362359950,False,,,residential,,False,29.016,,"LINESTRING (7.3544425 45.0396446, 7.3542379 45.0396189, 7.3541444 45.039641, 7.3540984 45.0396713)",,,,
362359951,False,,,residential,,False,190.93300000000002,Via C.L.N.,"LINESTRING (7.3544425 45.0396446, 7.3543792 45.0394964, 7.3543123 45.0392433, 7.3541649 45.038729, 7.3540555 45.0382644, 7.3539537 45.0379638)",,,,
594760287,False,,,residential,,True,186.54500000000002,Via San Michele,"LINESTRING (7.3544425 45.0396446, 7.3546113 45.0396134, 7.3548568 45.0395571, 7.355194 45.0394939, 7.3554638 45.0394462, 7.3556939 45.0393997, 7.3559227 45.0393479, 7.3561331 45.0392422, 7.3564364 45.0390718, 7.3565509 45.0389652)",,,,
437943447,False,,,residential,,True,54.905,Piazza Maritano,"LINESTRING (7.3525577 45.0407784, 7.3526161 45.040706, 7.3526874 45.0406211, 7.3527496 45.0405557, 7.3530144 45.040417)",,,,
693644227,False,2,SP193,tertiary,50,False,46.962999999999994,Via Canonico Pio Rolla,"LINESTRING (7.3525577 45.0407784, 7.3525342 45.040861, 7.3525073 45.0409671, 7.3524865 45.0410746, 7.3525152 45.0411947)",,,,
693644227,False,2,SP193,tertiary,50,True,88.97900000000001,Via Canonico Pio Rolla,"LINESTRING (7.3525577 45.0407784, 7.3525724 45.0405993, 7.3525901 45.0403848, 7.3525907 45.0403802, 7.3526221 45.0399795)",,,,
437943447,False,,,residential,,False,54.905,Piazza Maritano,"LINESTRING (7.3530144 45.040417, 7.3527496 45.0405557, 7.3526874 45.0406211, 7.3526161 45.040706, 7.3525577 45.0407784)",,,,
437943448,True,,,residential,,False,114.04300000000002,Piazza Maritano,"LINESTRING (7.3530144 45.040417, 7.3534162 45.0401995, 7.3534785 45.0401584, 7.3536425 45.0400501, 7.353832 45.0398988, 7.354048 45.0397045)",,,,
437041145,False,,,residential,,True,40.561,Via Primo Maggio,"LINESTRING (7.357151 45.038038, 7.3568539 45.0377397)",,,,
594760467,False,,,unclassified,,False,3.518,Via San Michele,"LINESTRING (7.357151 45.038038, 7.3571201 45.0380609)",,,,
362359949,False,2,SP187,secondary,50,False,7.911,Viale Regina Elena,"LINESTRING (7.3548504 45.0404848, 7.3547579 45.0405129)",,,,
67397298,False,,,residential,,False,18.274,Via San Michele,"LINESTRING (7.3548504 45.0404848, 7.354804 45.0403945, 7.3547711 45.0403303)",,,,
136389910,False,2,SP187,secondary,50,True,63.291,Via Torino,"LINESTRING (7.3548504 45.0404848, 7.3549392 45.0404592, 7.3552117 45.0404112, 7.3556388 45.0403844)",,,,
323669271,True,,,residential,,False,90.331,Via Rametti,"LINESTRING (7.3548504 45.0404848, 7.3548859 45.0405493, 7.354896 45.0405921, 7.35489 45.0406578, 7.3548475 45.0407959, 7.3547606 45.0409713, 7.354787 45.0410739, 7.3548614 45.0411691, 7.35494 45.0412446)",,,,
67397299,False,,,residential,,False,94.791,Via Felice Cordero di Pamparato,"LINESTRING (7.3527486 45.0380008, 7.3533523 45.0379889, 7.3539537 45.0379638)",,,,
693644227,False,2,SP193,tertiary,50,False,42.605,Via Canonico Pio Rolla,"LINESTRING (7.3527486 45.0380008, 7.3527054 45.0381571, 7.352674 45.0383799)",,,,
362359950,False,,,residential,,True,5.414,,"LINESTRING (7.354048 45.0397045, 7.3540984 45.0396713)",,,,
67397299,False,,,residential,,False,90.44,Via Felice Cordero di Pamparato,"LINESTRING (7.3551293 45.0377854, 7.3562469 45.0375909)",,,,
67397299,False,,,residential,,True,43.791,Via Felice Cordero di Pamparato,"LINESTRING (7.3551293 45.0377854, 7.3545871 45.0378765)",,,,
168446783,False,,,residential,,True,201.163,Via Divisione Campana,"LINESTRING (7.3551293 45.0377854, 7.3552714 45.0382174, 7.3568753 45.0379558, 7.3571201 45.0380609)",,,,
67397299,False,,,residential,,True,90.44,Via Felice Cordero di Pamparato,"LINESTRING (7.3562469 45.0375909, 7.3551293 45.0377854)",,,,
437041145,False,,,residential,,False,67.84,Via Primo Maggio,"LINESTRING (7.3562469 45.0375909, 7.3562776 45.0376896, 7.3563081 45.0377853, 7.3563271 45.0378113, 7.3563739 45.0378176, 7.3568539 45.0377397)",,,,
78502849,True,,,residential,,False,12.494,Via Sant'Antero,"LINESTRING (7.350883 45.0431915, 7.350724 45.0431896)",,,,
240980746,True,,,residential,,False,10.620000000000001,Via San Rocco,"LINESTRING (7.350883 45.0431915, 7.3508758 45.043246, 7.3508704 45.0432866)",,,,
363219729,True,,,residential,,False,16.988999999999997,,"LINESTRING (7.3569561 45.043351, 7.3569597 45.0433726, 7.3569593 45.0433901, 7.3569552 45.0434058, 7.3569487 45.0434203, 7.356942 45.0434344, 7.3569329 45.0434485, 7.3569204 45.0434608, 7.3569028 45.0434715, 7.3568871 45.0434749, 7.3568756 45.0434784)",,,,
412789572,True,,,residential,,False,83.719,Via San Sebastiano,"LINESTRING (7.3569561 45.043351, 7.3571559 45.0433028, 7.3572736 45.0432865, 7.3578173 45.0431868, 7.3579855 45.0431588)",,,,
252739072,False,,,residential,,False,79.755,Via Paroira,"LINESTRING (7.3549182 45.0463486, 7.355438 45.0462324, 7.3558147 45.0460361, 7.3558162 45.0460353)",,,,
363219723,False,,,residential,,True,101.767,Via Guglielmino,"LINESTRING (7.3549182 45.0463486, 7.3554124 45.0457379, 7.355504 45.0455363)",,,,
37934894,True,1,SP190,secondary,50,False,19.088,Piazza San Lorenzo,"LINESTRING (7.3525955 45.0421176, 7.3526389 45.0422865)",,,,
136389913,False,,,residential,,True,44.48299999999999,Via Ospedale,"LINESTRING (7.3525955 45.0421176, 7.3526872 45.0421051, 7.3527601 45.0420972, 7.3528273 45.0420886, 7.3528616 45.0420844, 7.3529573 45.0420726, 7.3530511 45.0420611, 7.3531531 45.0420485)",,,,
360746713,False,,,residential,,False,48.0,,"LINESTRING (7.3552432 45.0423981, 7.3546755 45.0425576)",,,,
