osmid,bridge,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,tunnel,access
34096461,,Via Solferino,tertiary,True,False,17.532,"LINESTRING (9.9998708 45.56436, 9.9998569 45.5643803, 9.9998351 45.5643969, 9.9998073 45.5644082, 9.9997759 45.5644131, 9.9997438 45.5644114, 9.999714 45.5644031, 9.9996889 45.5643889)",,,roundabout,,
132431407,,Via Silvio Bonomelli,tertiary,True,False,53.605999999999995,"LINESTRING (9.9998708 45.56436, 9.9998819 45.564404, 9.9998867 45.5644345, 9.9998934 45.5648412)",,,,,
"[33643338, 33643278]",,,"['unclassified', 'residential']",False,"[False, True]",249.708,"LINESTRING (9.9998071 45.5642684, 9.9998907 45.5642302, 9.9999909 45.5641987, 10.0000716 45.5641859, 10.0001516 45.5641802, 10.0002347 45.5641793, 10.0008807 45.564154, 10.0019182 45.5641067, 10.0024609 45.5640746, 10.0027665 45.5639702, 10.0029166 45.5639003)",,,,,
34096461,,Via Solferino,tertiary,True,False,12.402000000000001,"LINESTRING (9.9998071 45.5642684, 9.9998347 45.5642795, 9.9998565 45.5642958, 9.9998704 45.5643159, 9.9998753 45.5643379, 9.9998708 45.56436)",,,roundabout,,
132431425,,Via Silvio Bonomelli,tertiary,False,True,7.34,"LINESTRING (9.9998934 45.5648412, 9.9999121 45.5649059)",,,,,
34096482,,Via Silvio Bonomelli,tertiary,True,False,53.732,"LINESTRING (9.9998934 45.5648412, 9.9996791 45.5644728, 9.9996729 45.5644373, 9.9996889 45.5643889)",,,,,
132431425,,Via Silvio Bonomelli,tertiary,False,False,32.655,"LINESTRING (9.9999764 45.5670361, 9.9999794 45.5669369, 9.999986 45.5667425)",,,,,
132431425,,Via Silvio Bonomelli,tertiary,False,True,33.388,"LINESTRING (9.9999764 45.5670361, 9.9999706 45.5672328, 9.9999675 45.5673363)",,,,,
34096557,,Via Giacomo Matteotti,residential,True,False,20.168,"LINESTRING (9.9996196 45.5683601, 9.9996769 45.5683462, 9.9997324 45.5683445, 9.9998033 45.5683584, 9.9998479 45.5683955)",,,,,
483565930,,Via Giacomo Matteotti,residential,False,False,53.378,"LINESTRING (9.9996196 45.5683601, 9.9995757 45.5683695, 9.9992099 45.5684894, 9.9991257 45.5685085, 9.9989855 45.5685403)",,,,,
1171002804,,Via Martinengo,residential,False,True,11.152,"LINESTRING (9.9931829 45.5670334, 9.9931194 45.5671233)",,,,,
55932580,,Via Bettini,residential,False,False,19.86,"LINESTRING (9.9931829 45.5670334, 9.993389 45.5669699, 9.9934059 45.5669526)",,,,,
55932583,,Via Santo Stefano,residential,False,False,21.357,"LINESTRING (9.9931829 45.5670334, 9.9930973 45.566975, 9.9929713 45.566912)",,,,,
55932581,,Via Carera,residential,False,False,59.44,"LINESTRING (9.9929713 45.566912, 9.9926902 45.5667114, 9.9924382 45.5665293)",,,,,
55932583,,Via Santo Stefano,residential,False,True,21.357,"LINESTRING (9.9929713 45.566912, 9.9930973 45.566975, 9.9931829 45.5670334)",,,,,
132431390,,,residential,False,False,74.951,"LINESTRING (9.9931209 45.5676235, 9.9924935 45.5681348)",,,,,
1171002804,,Via Martinengo,residential,False,False,55.634,"LINESTRING (9.9931209 45.5676235, 9.9931128 45.5672571, 9.9931194 45.5671233)",,,,,
1171002804,,Via Martinengo,residential,False,True,60.368,"LINESTRING (9.9931209 45.5676235, 9.9931881 45.567869, 9.9933029 45.5681507)",,,,,
132431369,,Via Lamarmora,residential,False,True,7.681,"LINESTRING (9.9969952 45.5672061, 9.9970198 45.567273)",,,,,
55932576,,Via Spalti Don Minzoni,residential,False,False,136.017,"LINESTRING (9.9969952 45.5672061, 9.996854 45.5672343, 9.996599 45.5673082, 9.9961454 45.5674814, 9.9961085 45.5674933, 9.9955366 45.5677259, 9.9954403 45.5677565)",,,,,
59538385,,Via Lamarmora,residential,True,False,66.37299999999999,"LINESTRING (9.9969952 45.5672061, 9.9969746 45.5669493, 9.9969943 45.5667154, 9.9970837 45.5666306)",,,,,
55932576,,Via Spalti Don Minzoni,residential,False,True,39.908,"LINESTRING (9.9950603 45.5679856, 9.995164 45.5678761, 9.9953058 45.5678107, 9.9954403 45.5677565)",,,,,
55932578,,Via Annunciata Da Cemmo,residential,True,False,205.915,"LINESTRING (9.9950603 45.5679856, 9.9951605 45.5682792, 9.9952929 45.5684725, 9.9953669 45.5685621, 9.9953936 45.5685944, 9.9954716 45.5686573, 9.9951025 45.5688909, 9.9948375 45.5690764, 9.9944518 45.56931, 9.9942839 45.5693928)",,,,,
55932577,,Via Gioacchino Rossini,residential,True,False,141.52700000000002,"LINESTRING (9.9939157 45.5689731, 9.9939949 45.568911, 9.9945228 45.568453, 9.9947869 45.568196, 9.9950603 45.5679856)",,,,,
59538375,,Via Martinengo,residential,False,False,103.15499999999999,"LINESTRING (9.9939157 45.5689731, 9.9938533 45.5688941, 9.9936069 45.5685663, 9.993475 45.5683893, 9.9933924 45.5682811, 9.9933367 45.568202, 9.9933029 45.5681507)",,,,,
59538375,,Via Martinengo,residential,False,True,55.001999999999995,"LINESTRING (9.9939157 45.5689731, 9.9941748 45.5693054, 9.9942839 45.5693928)",,,,,
172130266,,,residential,False,False,154.591,"LINESTRING (9.9939157 45.5689731, 9.9935468 45.5692071, 9.9925273 45.569966)",,,,,
506109175,,,unclassified,False,True,32.222,"LINESTRING (9.9982227 45.5670083, 9.9986162 45.5670982)",,,,,
55932573,,,residential,True,False,98.08600000000001,"LINESTRING (9.9982227 45.5670083, 9.9978598 45.5670776, 9.9972289 45.567171, 9.9969952 45.5672061)",,,,,
506109175,,,unclassified,False,False,31.875,"LINESTRING (9.9990064 45.5671851, 9.9986162 45.5670982)",,,,,
506109176,,,unclassified,False,True,13.139,"LINESTRING (9.9985768 45.5672131, 9.9986162 45.5670982)",,,,,
"[55932588, 506109172, 736616430]",,Via Castello,residential,True,False,43.348,"LINESTRING (9.9985768 45.5672131, 9.9985663 45.5672508, 9.9985617 45.5672677, 9.998546 45.5673261, 9.9985403 45.5673473, 9.9985636 45.5676)",,,,building_passage,
438041659,,,residential,False,False,44.067,"LINESTRING (10.0027675 45.5684239, 10.0028742 45.5688131)",,,,,
55932585,,Via Clemente Rivetti,residential,True,False,71.296,"LINESTRING (10.0027675 45.5684239, 10.0028059 45.5681893, 10.0028743 45.5677871)",,,,,
438041659,,,residential,False,True,44.067,"LINESTRING (10.0028742 45.5688131, 10.0027675 45.5684239)",,,,,
51747237,,Via San Rocco,residential,False,False,98.38499999999999,"LINESTRING (10.0028742 45.5688131, 10.0030956 45.5687523, 10.0032819 45.5686943, 10.0035089 45.5686149, 10.0040383 45.56847)",,50,,,
55932584,,Via Marchesi,residential,True,False,82.716,"LINESTRING (10.0028742 45.5688131, 10.0027522 45.5689867, 10.0025993 45.5691721, 10.0025394 45.5693157, 10.0025001 45.5695004)",,,,,
1175896999,,Contrada del Barbone,residential,True,False,11.968,"LINESTRING (9.9928039 45.5630039, 9.9927831 45.5629934, 9.9927677 45.5629791, 9.9927591 45.5629622, 9.992758 45.5629443, 9.9927645 45.5629269, 9.9927781 45.5629117)",,,roundabout,,
284622301,,,residential,False,False,8.544,"LINESTRING (9.9927781 45.5629117, 9.9926804 45.5628767)",,,,,
1175896999,,Contrada del Barbone,residential,True,False,15.044999999999998,"LINESTRING (9.9927781 45.5629117, 9.9927992 45.5628993, 9.9928249 45.5628923, 9.9928525 45.5628913, 9.9928791 45.5628966, 9.9929018 45.5629075, 9.9929185 45.5629229, 9.9929272 45.5629413)",,,roundabout,,
132431378,,,residential,False,True,142.98000000000002,"LINESTRING (9.9932579 45.5628017, 9.99336 45.5629588, 9.9943989 45.5632316, 9.9948522 45.5633432)",2,,,,
1175896998,,Contrada del Barbone,residential,False,True,31.563000000000002,"LINESTRING (9.9932579 45.5628017, 9.9930943 45.5629205, 9.9929272 45.5629413)",2,,,,
59538372,,Via Costituzione,residential,False,False,72.364,"LINESTRING (9.9957483 45.5628863, 9.9966669 45.5629858)",2,,,,
132431378,,,residential,False,False,96.873,"LINESTRING (9.9957483 45.5628863, 9.9957024 45.5629633, 9.9954558 45.5632418, 9.9952825 45.563343, 9.9951032 45.5633541, 9.9948522 45.5633432)",2,,,,
438151354,,Via Lorenzo Gigli,residential,True,False,60.756,"LINESTRING (9.9938905 45.5655823, 9.9936734 45.5655305, 9.9931369 45.5654423)",,,,,
552012401,,Via Rudone,residential,False,True,76.338,"LINESTRING (9.9938905 45.5655823, 9.994032 45.5654448, 9.9942635 45.5649538)",2,,,,
552012402,,Via Cesare Cantù,residential,False,True,53.993,"LINESTRING (9.9938905 45.5655823, 9.9939515 45.5656059, 9.9942891 45.5657821, 9.9944192 45.565891)",,,,,
59538382,,Via Rudone,residential,False,True,56.771,"LINESTRING (9.9948522 45.5633432, 9.994681 45.5637471, 9.9946491 45.5638335)",2,,,,
132431378,,,residential,False,False,142.98,"LINESTRING (9.9948522 45.5633432, 9.9943989 45.5632316, 9.99336 45.5629588, 9.9932579 45.5628017)",2,,,,
132431378,,,residential,False,True,96.873,"LINESTRING (9.9948522 45.5633432, 9.9951032 45.5633541, 9.9952825 45.563343, 9.9954558 45.5632418, 9.9957024 45.5629633, 9.9957483 45.5628863)",2,,,,
59538375,,Via Martinengo,residential,False,True,103.155,"LINESTRING (9.9933029 45.5681507, 9.9933367 45.568202, 9.9933924 45.5682811, 9.993475 45.5683893, 9.9936069 45.5685663, 9.9938533 45.5688941, 9.9939157 45.5689731)",,,,,
1171002804,,Via Martinengo,residential,False,False,60.368,"LINESTRING (9.9933029 45.5681507, 9.9931881 45.567869, 9.9931209 45.5676235)",,,,,
59538373,,,residential,True,False,169.839,"LINESTRING (9.9957254 45.5659486, 9.9958429 45.5665658, 9.9963221 45.5665442, 9.9967197 45.5665187, 9.9968813 45.5665288, 9.9969886 45.5665713, 9.9970837 45.5666306)",,,,,
438041655,,Via Cesare Cantù,residential,True,False,39.528000000000006,"LINESTRING (9.9957254 45.5659486, 9.9954872 45.5659382, 9.9952215 45.5659083)",,,,,
59538373,,,residential,True,False,44.03,"LINESTRING (9.9970837 45.5666306, 9.9970888 45.5666331, 9.9972374 45.5666349, 9.9973606 45.5666054, 9.9974865 45.5665444, 9.9975631 45.5664731)",,,,,
202144535,,,residential,False,False,15.021,"LINESTRING (9.9971336 45.5676766, 9.9973245 45.5676569)",,,,,
132431369,,Via Lamarmora,residential,False,False,45.772,"LINESTRING (9.9971336 45.5676766, 9.9970631 45.5673938, 9.9970578 45.5673761, 9.9970312 45.5673039, 9.9970198 45.567273)",,,,,
132431369,,Via Lamarmora,residential,False,True,28.275000000000002,"LINESTRING (9.9971336 45.5676766, 9.9972051 45.5679113, 9.9972055 45.5679203, 9.9972058 45.5679256)",,,,,
55932579,,Via Lamarmora,residential,True,False,39.396,"LINESTRING (9.9974553 45.5683579, 9.9973576 45.5682045, 9.9973393 45.5681746, 9.9972542 45.5680328)",,,,,
202143037,,,living_street,False,True,103.162,"LINESTRING (9.9974553 45.5683579, 9.9980414 45.5681368, 9.9986381 45.5679402)",,,,,permit
59538375,,Via Martinengo,residential,False,False,55.001999999999995,"LINESTRING (9.9942839 45.5693928, 9.9941748 45.5693054, 9.9939157 45.5689731)",,,,,
59538375,,Via Martinengo,residential,False,True,112.51899999999998,"LINESTRING (9.9942839 45.5693928, 9.9943405 45.5694759, 9.9944542 45.5696429, 9.9946587 45.5699198, 9.9947176 45.5699995, 9.9947565 45.5700502, 9.9948639 45.5701947, 9.9949384 45.5702949)",,,,,
82514674,,Via Solferino,tertiary,True,False,21.291,"LINESTRING (9.9990195 45.5627721, 9.9990667 45.5629607)",1,,,,
34096461,,Via Solferino,tertiary,True,False,13.785999999999998,"LINESTRING (9.9996652 45.5643173, 9.9996805 45.564295, 9.9997055 45.5642774, 9.9997373 45.5642664, 9.9997724 45.5642633, 9.9998071 45.5642684)",,,roundabout,,
"[82514712, 132431402]",yes,Via Solferino,tertiary,False,False,22.866,"LINESTRING (9.9996652 45.5643173, 9.9996072 45.5643073, 9.9995704 45.5642899, 9.9995499 45.5642661, 9.9995014 45.5641668)",,,,,
"[1159978688, 33643339, 1159978687]",yes,Via Roma,residential,False,False,105.79899999999999,"LINESTRING (9.9980351 45.5652572, 9.9983681 45.5651057, 9.9990472 45.5646902, 9.999085 45.5646643, 9.9990901 45.5646608)",,,,,
33643339,,Via Roma,residential,False,True,92.76599999999999,"LINESTRING (9.9980351 45.5652572, 9.9979792 45.5652826, 9.9976603 45.5656695, 9.9975253 45.565813, 9.9973477 45.5659276)",,,,,
390641883,,Via Camillo Golgi,residential,False,False,259.666,"LINESTRING (9.9980351 45.5652572, 9.9974937 45.5650655, 9.9969037 45.5648566, 9.9959676 45.5646235, 9.9962385 45.5638958)",,,,,
55932579,,Via Lamarmora,residential,True,False,15.011,"LINESTRING (9.9976369 45.5685472, 9.9975286 45.5684355)",,,,,
202143038,,Via Orti,living_street,False,True,44.064,"LINESTRING (9.9976369 45.5685472, 9.998126 45.5683477)",,,,,permit
59538405,,,residential,True,False,24.137,"LINESTRING (9.9993022 45.5672502, 9.9990064 45.5671851)",,,,,
59538405,,,residential,True,False,52.924,"LINESTRING (9.9999675 45.5673363, 9.9998921 45.5673388, 9.9996201 45.5673107, 9.9993022 45.5672502)",,,,,
132431425,,Via Silvio Bonomelli,tertiary,False,False,33.388,"LINESTRING (9.9999675 45.5673363, 9.9999706 45.5672328, 9.9999764 45.5670361)",,,,,
132431425,,Via Silvio Bonomelli,tertiary,False,True,96.114,"LINESTRING (9.9999675 45.5673363, 9.9999666 45.5675003, 9.9999508 45.5679111, 9.9999446 45.5681171, 9.9999501 45.5682004)",,,,,
132431425,,Via Silvio Bonomelli,tertiary,False,True,5.415,"LINESTRING (9.9999501 45.5682004, 9.9999277 45.5682465)",,,,,
59538406,,,residential,True,False,232.436,"LINESTRING (9.9999501 45.5682004, 10.0000921 45.5681995, 10.000854 45.5680848, 10.0017806 45.5679434, 10.0028743 45.5677871)",,,,,
132431425,,Via Silvio Bonomelli,tertiary,False,False,96.114,"LINESTRING (9.9999501 45.5682004, 9.9999446 45.5681171, 9.9999508 45.5679111, 9.9999666 45.5675003, 9.9999675 45.5673363)",,,,,
34096544,,,tertiary,True,False,7.332,"LINESTRING (9.9997809 45.5684396, 9.9997973 45.5684208, 9.9998202 45.5684058, 9.9998479 45.5683955)",,,roundabout,,
132431367,,Via Giacomo Matteotti,residential,True,False,15.359,"LINESTRING (9.9997809 45.5684396, 9.9997489 45.5684252, 9.9997055 45.5684028, 9.9996196 45.5683601)",,,,,
55932585,,Via Clemente Rivetti,residential,True,False,99.347,"LINESTRING (10.0028743 45.5677871, 10.0029951 45.5670193, 10.0030334 45.5669013)",,,,,
59538410,,,unclassified,True,False,13.463,"LINESTRING (9.998889 45.5688602, 9.9987414 45.5687971)",,,,,
132431374,,Piazza Garibaldi,residential,True,False,44.44,"LINESTRING (9.998889 45.5688602, 9.9988381 45.5688909, 9.998692 45.568957, 9.9984856 45.5690692, 9.9984195 45.5690816)",,,,,
132431370,,Piazza Garibaldi,residential,True,False,89.753,"LINESTRING (9.9987414 45.5687971, 9.9988583 45.5687417, 9.9991614 45.568633, 9.9993176 45.5685837, 9.9995519 45.5685147, 9.9997173 45.5684627, 9.9997772 45.5684461)",,,,,
438623563,,,residential,True,False,54.602,"LINESTRING (9.9987414 45.5687971, 9.9986832 45.5687677, 9.9986728 45.5687644, 9.9985914 45.5687605, 9.9982334 45.5688743, 9.9981636 45.5688669, 9.9980971 45.568846)",,,,,
876478890,,Piazza Garibaldi,residential,True,False,11.797,"LINESTRING (9.9984195 45.5690816, 9.9984188 45.5691081, 9.9984074 45.5691334, 9.9983862 45.5691554, 9.998357 45.5691723)",,,roundabout,,
59538375,,Via Martinengo,residential,False,False,4.214,"LINESTRING (9.9982536 45.5693336, 9.9982283 45.5693671)",,,,,
55932582,,Via Martinengo,residential,True,False,19.856,"LINESTRING (9.9982536 45.5693336, 9.9982182 45.5692151, 9.9981962 45.5691597)",,,,,
59538375,,Via Martinengo,residential,False,True,4.214,"LINESTRING (9.9982283 45.5693671, 9.9982536 45.5693336)",,,,,
59538375,,Via Martinengo,residential,False,False,183.961,"LINESTRING (9.9982283 45.5693671, 9.9981915 45.5694052, 9.9981329 45.5694458, 9.9979278 45.5695636, 9.9970134 45.5700125, 9.9963483 45.5703636)",,,,,
59538412,,Via San Carlo Borromeo,residential,True,False,46.97,"LINESTRING (9.9982283 45.5693671, 9.9983242 45.5693977, 9.9986126 45.5695126, 9.9987052 45.5695291, 9.9987756 45.5695331)",,,,,
59538412,,Via San Carlo Borromeo,residential,True,False,33.051,"LINESTRING (9.9998958 45.5700637, 10.000048 45.5701375, 10.0002343 45.5702428)",,,,,
438010424,,,residential,True,False,58.076,"LINESTRING (9.9998958 45.5700637, 9.9999404 45.5701379, 10.000102 45.5704468, 10.0001391 45.5705566)",,,,,
34096558,,Via F.lli Porcellaga,tertiary,False,False,185.283,"LINESTRING (10.0002343 45.5702428, 10.0002237 45.5701182, 10.0002115 45.570004, 10.000037 45.5687993, 10.000027 45.5687269, 10.0000145 45.5686437, 9.9999963 45.5685854)",2,,,,
59538411,,Via San Carlo Borromeo,tertiary,True,False,8.780999999999999,"LINESTRING (10.0002343 45.5702428, 10.0002625 45.5702438, 10.0002889 45.5702507, 10.000311 45.570263, 10.0003266 45.5702794)",,,roundabout,,
55932584,,Via Marchesi,residential,True,False,16.739,"LINESTRING (10.0018518 45.5697855, 10.00165 45.5698375)",,,,,
202145541,,,residential,False,True,72.98100000000001,"LINESTRING (10.0018518 45.5697855, 10.0020064 45.5700768, 10.0020842 45.5702608, 10.0020887 45.5703543, 10.0020351 45.5704013)",,,,,
59538411,,Via San Carlo Borromeo,tertiary,True,False,14.773,"LINESTRING (10.0003266 45.5702794, 10.0003342 45.5702974, 10.0003339 45.5703162, 10.0003258 45.5703341, 10.0003106 45.5703496, 10.0002896 45.5703612, 10.0002352 45.5703695)",,,roundabout,,
55932584,,Via Marchesi,residential,True,False,53.979,"LINESTRING (10.0009205 45.570031, 10.0006134 45.5701475, 10.0004061 45.5702327, 10.0003266 45.5702794)",,,,,
55932581,,Via Carera,residential,False,True,59.44,"LINESTRING (9.9924382 45.5665293, 9.9926902 45.5667114, 9.9929713 45.566912)",,,,,
438151354,,Via Lorenzo Gigli,residential,True,False,24.972,"LINESTRING (9.9931369 45.5654423, 9.992858 45.5653863, 9.9928293 45.5653788)",,,,,
107208332,,,residential,False,False,26.414,"LINESTRING (10.0021589 45.5712825, 10.0024845 45.5712156)",,,,,
107208350,,,residential,False,False,152.886,"LINESTRING (10.0021589 45.5712825, 10.0018258 45.5709145, 10.0017573 45.5708704, 10.001602 45.5708759, 10.0005606 45.5711087)",,,,,
107208332,,,residential,False,True,67.132,"LINESTRING (10.0022708 45.5706307, 10.0024845 45.5712156)",,,,,
107208313,,,residential,True,False,58.948,"LINESTRING (10.0034811 45.5709354, 10.0032381 45.5704333)",,,,,
107208341,,,residential,False,True,46.371,"LINESTRING (10.0034811 45.5709354, 10.0031139 45.5710407, 10.0029569 45.5711262)",,,,,
438010416,,,residential,False,True,38.091,"LINESTRING (10.0029569 45.5711262, 10.0024845 45.5712156)",,,,,
107208341,,,residential,False,False,46.371,"LINESTRING (10.0029569 45.5711262, 10.0031139 45.5710407, 10.0034811 45.5709354)",,,,,
202142660,,Via Sopramura,residential,True,False,369.287,"LINESTRING (9.9994391 45.5709898, 9.9989641 45.5710902, 9.9986363 45.5711314, 9.998433 45.571142, 9.9983081 45.5711326, 9.9982184 45.5710566, 9.9981712 45.5710492, 9.9978738 45.5711069, 9.9977904 45.5711065, 9.9973847 45.5712176, 9.9972193 45.5712387, 9.9970317 45.5712891, 9.9968552 45.5712776, 9.9965635 45.5713523, 9.9964977 45.5713438, 9.9963717 45.5711843, 9.9962769 45.5710057, 9.9965871 45.5707897, 9.9965996 45.5706917, 9.9965258 45.570559, 9.9963483 45.5703636)",,,,,
41814900,,Via Franciacorta,tertiary,False,False,86.317,"LINESTRING (10.0005606 45.5711087, 10.0004378 45.570862, 10.0004067 45.5707856, 10.0003793 45.570701, 10.0003365 45.5705685, 10.0003171 45.570499, 10.0002915 45.5704431, 10.0002352 45.5703695)",2,,,,
107208350,,,residential,False,True,152.886,"LINESTRING (10.0005606 45.5711087, 10.001602 45.5708759, 10.0017573 45.5708704, 10.0018258 45.5709145, 10.0021589 45.5712825)",,,,,
55932584,,Via Marchesi,residential,True,False,43.836,"LINESTRING (10.0025001 45.5695004, 10.0024095 45.5695435, 10.0021764 45.5696558, 10.0020239 45.5697094)",,,,,
483565927,,Via Solferino,tertiary,True,False,14.637,"LINESTRING (9.998927 45.5628867, 9.9990195 45.5627721)",1,,,,
665282969,,Via Costituzione,residential,True,False,62.23,"LINESTRING (9.998927 45.5628867, 9.9988117 45.5628783, 9.9986767 45.5628826, 9.9981324 45.5629288)",2,,,,
82514674,,Via Solferino,tertiary,True,False,58.964000000000006,"LINESTRING (9.9990667 45.5629607, 9.9991172 45.5632797, 9.9991375 45.5634365, 9.9991437 45.5634882)",1,,,,
483565927,,Via Solferino,tertiary,True,False,8.781,"LINESTRING (9.9989123 45.562965, 9.998927 45.5628867)",1,,,,
483565926,,,tertiary,True,False,13.496,"LINESTRING (9.9989123 45.562965, 9.9989283 45.5629517, 9.9989655 45.5629418, 9.9989956 45.5629425, 9.9990296 45.5629434, 9.9990667 45.5629607)",,,,,
132431432,,Via Enrico Fermi,residential,False,True,90.526,"LINESTRING (10.0049247 45.5653393, 10.0050085 45.5661513)",,,,,
132431425,,Via Silvio Bonomelli,tertiary,False,True,17.382,"LINESTRING (9.9999817 45.5660858, 9.9999851 45.5662421)",,,,,
132431425,,Via Silvio Bonomelli,tertiary,False,False,94.008,"LINESTRING (9.9999817 45.5660858, 9.9999763 45.56594, 9.9999688 45.5655017, 9.9999561 45.5652406)",,,,,
162229695,,,residential,False,False,63.186,"LINESTRING (9.9999817 45.5660858, 9.9993134 45.566106, 9.9992838 45.5661066, 9.9991707 45.5661089)",,,,,
132431432,,Via Enrico Fermi,residential,False,False,90.526,"LINESTRING (10.0050085 45.5661513, 10.0049247 45.5653393)",,,,,
132431366,,Via Guglielmo Marconi,residential,False,True,128.413,"LINESTRING (10.0050085 45.5661513, 10.0035043 45.5661769, 10.0033614 45.5661938)",,,,,
132431425,,Via Silvio Bonomelli,tertiary,False,False,17.382,"LINESTRING (9.9999851 45.5662421, 9.9999817 45.5660858)",,,,,
59538403,,Via Venti Settembre,residential,False,True,262.888,"LINESTRING (9.9999851 45.5662421, 10.0006696 45.56623, 10.0020984 45.56621, 10.0033614 45.5661938)",,,,,
132431425,,Via Silvio Bonomelli,tertiary,False,True,55.647999999999996,"LINESTRING (9.9999851 45.5662421, 9.9999898 45.5663737, 9.999986 45.5667425)",,,,,
132431425,,Via Silvio Bonomelli,tertiary,False,False,55.647999999999996,"LINESTRING (9.999986 45.5667425, 9.9999898 45.5663737, 9.9999851 45.5662421)",,,,,
132431425,,Via Silvio Bonomelli,tertiary,False,True,32.655,"LINESTRING (9.999986 45.5667425, 9.9999794 45.5669369, 9.9999764 45.5670361)",,,,,
132431434,,,residential,True,False,198.923,"LINESTRING (9.999986 45.5667425, 10.0022124 45.5666742, 10.0022686 45.5668996)",,,,,
55932585,,Via Clemente Rivetti,residential,True,False,82.929,"LINESTRING (10.0030334 45.5669013, 10.0032934 45.5662811, 10.0033614 45.5661938)",,,,,
132431386,,,residential,False,True,59.626,"LINESTRING (10.0030334 45.5669013, 10.0028861 45.5668894, 10.0022686 45.5668996)",,,,,
132431386,,,residential,False,False,59.626,"LINESTRING (10.0022686 45.5668996, 10.0028861 45.5668894, 10.0030334 45.5669013)",,,,,
438877003,,,residential,False,False,153.039,"LINESTRING (10.0022686 45.5668996, 10.0022194 45.5672572, 10.0007722 45.5673464)",,,,,
1171002804,,Via Martinengo,residential,False,False,11.152,"LINESTRING (9.9931194 45.5671233, 9.9931829 45.5670334)",,,,,
1171002804,,Via Martinengo,residential,False,True,55.634,"LINESTRING (9.9931194 45.5671233, 9.9931128 45.5672571, 9.9931209 45.5676235)",,,,,
