osmid,name,highway,oneway,reversed,length,ref,geometry,junction
145504602,Via Sottosanti,residential,False,False,71.375,,"LINESTRING (14.6029452 40.7942811, 14.6023205 40.7947151)",
1147967527,Via Sottosanti,residential,True,False,12.954,,"LINESTRING (14.6029452 40.7942811, 14.6029995 40.7941721)",
283710679,Via Cesina,residential,False,True,14.982,,"LINESTRING (14.6010307 40.7893621, 14.6011715 40.7894445)",
283710686,Via Giovan Battista Vico,residential,False,True,65.386,SP152,"LINESTRING (14.6010307 40.7893621, 14.6003057 40.789573)",
283710679,Via Cesina,residential,False,False,65.81,,"LINESTRING (14.6010307 40.7893621, 14.6007055 40.7890099, 14.6006022 40.7888679)",
221968535,Via Vetice,unclassified,False,False,19.802,SP152,"LINESTRING (14.5959821 40.7921989, 14.5957523 40.7922369)",
283710685,Via Capitano V. Ruggiero,residential,False,True,62.057,,"LINESTRING (14.5959821 40.7921989, 14.5967095 40.7921084)",
283710686,Via Giovan Battista Vico,residential,False,False,46.457,SP152,"LINESTRING (14.5959821 40.7921989, 14.5958936 40.7919247, 14.5958257 40.7917993)",
221968535,Via Vetice,unclassified,False,False,111.774,SP152,"LINESTRING (14.5936217 40.7927106, 14.5925838 40.7933375)",
221968535,Via Vetice,unclassified,False,True,38.62,SP152,"LINESTRING (14.5936217 40.7927106, 14.5939221 40.79254, 14.5940034 40.7925265)",
1229655455,,residential,False,True,85.18,,"LINESTRING (14.5936217 40.7927106, 14.5934202 40.7923793, 14.5934256 40.7923021, 14.5934738 40.7922575, 14.5935221 40.7922372, 14.5938116 40.7921884)",
283710686,Via Giovan Battista Vico,residential,False,False,5.23,SP152,"LINESTRING (14.5956868 40.791658, 14.5956961 40.7916115)",
283710686,Via Giovan Battista Vico,residential,False,True,19.586,SP152,"LINESTRING (14.5956868 40.791658, 14.5958257 40.7917993)",
145504605,Via Cesina Pugliano,residential,False,True,59.923,,"LINESTRING (14.5956868 40.791658, 14.5954754 40.7915903, 14.5954219 40.7915728, 14.5950329 40.7914451)",
145504605,Via Cesina Pugliano,residential,False,False,68.53899999999999,,"LINESTRING (14.593918 40.7908801, 14.5941326 40.7909541, 14.5942547 40.7911267, 14.5943405 40.7912552, 14.5944103 40.7913378)",
145504594,,residential,False,False,91.486,,"LINESTRING (14.6026179 40.7933117, 14.6024301 40.7932061, 14.6022584 40.7928771, 14.6023711 40.7927796, 14.6024891 40.7927837, 14.6025799 40.792808)",
145504599,,residential,False,True,56.806,,"LINESTRING (14.6026179 40.7933117, 14.6025427 40.7929908, 14.6025799 40.792808)",
145504599,,residential,False,False,55.578,,"LINESTRING (14.6026179 40.7933117, 14.6026179 40.7935594, 14.6024334 40.7937693)",
145504594,,residential,False,True,91.486,,"LINESTRING (14.6025799 40.792808, 14.6024891 40.7927837, 14.6023711 40.7927796, 14.6022584 40.7928771, 14.6024301 40.7932061, 14.6026179 40.7933117)",
145504599,,residential,False,False,56.806,,"LINESTRING (14.6025799 40.792808, 14.6025427 40.7929908, 14.6026179 40.7933117)",
145504599,,residential,False,True,80.03,,"LINESTRING (14.6025799 40.792808, 14.6026715 40.7923573, 14.6030139 40.7923088)",
672740155,Via Armando Diaz,residential,True,False,83.669,SP102,"LINESTRING (14.6027302 40.791053, 14.6017466 40.7911609)",
145504603,,residential,False,False,141.667,,"LINESTRING (14.6027302 40.791053, 14.6028093 40.7914033, 14.6030139 40.7923088)",
283710679,Via Cesina,residential,False,False,101.72,,"LINESTRING (14.6017466 40.7911609, 14.601639 40.7905127, 14.6015431 40.7902615)",
283710679,Via Cesina,residential,False,True,147.39800000000002,,"LINESTRING (14.6017466 40.7911609, 14.6017516 40.7911909, 14.6016443 40.7919341, 14.6015967 40.7921361, 14.6015717 40.7922421, 14.6016014 40.792458, 14.6016083 40.792475)",
145504599,,residential,False,True,55.578,,"LINESTRING (14.6024334 40.7937693, 14.6026179 40.7935594, 14.6026179 40.7933117)",
283708986,Corso Umberto I,residential,False,False,107.854,,"LINESTRING (14.6024334 40.7937693, 14.6022326 40.7936416, 14.6018964 40.793185, 14.6017999 40.7929473)",
283708986,Corso Umberto I,residential,False,True,44.82299999999999,,"LINESTRING (14.6024334 40.7937693, 14.602685 40.7938917, 14.6028586 40.7940098)",
145504599,,residential,False,False,80.03,,"LINESTRING (14.6030139 40.7923088, 14.6026715 40.7923573, 14.6025799 40.792808)",
145504603,,residential,False,True,141.667,,"LINESTRING (14.6030139 40.7923088, 14.6028093 40.7914033, 14.6027302 40.791053)",
"[283710681, 283710682, 283710684, 145504607]","['Piazza Giovanni Amendola', 'Via Giacomo Matteotti', 'Piazza Santa Croce', 'Via Roma']",residential,False,False,324.098,,"LINESTRING (14.6016083 40.792475, 14.6009815 40.792487, 14.6000537 40.7918415, 14.5998286 40.7917614, 14.5992812 40.7916668, 14.5988091 40.7917196, 14.5981598 40.7918603)",
283708986,Corso Umberto I,residential,False,True,54.938,,"LINESTRING (14.6016083 40.792475, 14.6017114 40.7927292, 14.6017999 40.7929473)",
283710679,Via Cesina,residential,False,False,147.398,,"LINESTRING (14.6016083 40.792475, 14.6016014 40.792458, 14.6015717 40.7922421, 14.6015967 40.7921361, 14.6016443 40.7919341, 14.6017516 40.7911909, 14.6017466 40.7911609)",
283710679,Via Cesina,residential,False,False,14.982,,"LINESTRING (14.6011715 40.7894445, 14.6010307 40.7893621)",
283710679,Via Cesina,residential,False,True,33.882,,"LINESTRING (14.6011715 40.7894445, 14.6013187 40.7897281)",
145504598,,residential,False,False,86.32,,"LINESTRING (14.6011715 40.7894445, 14.6013638 40.7892925, 14.6015664 40.7890269, 14.6017354 40.7888016)",
145504605,Via Cesina Pugliano,residential,False,False,53.954,,"LINESTRING (14.5944103 40.7913378, 14.5949628 40.7914191, 14.5950329 40.7914451)",
145504605,Via Cesina Pugliano,residential,False,True,68.539,,"LINESTRING (14.5944103 40.7913378, 14.5943405 40.7912552, 14.5942547 40.7911267, 14.5941326 40.7909541, 14.593918 40.7908801)",
145504600,Via Antonio De Curtis,residential,False,False,73.219,,"LINESTRING (14.6015431 40.7902615, 14.6007205 40.7904753)",
283710679,Via Cesina,residential,False,False,62.33,,"LINESTRING (14.6015431 40.7902615, 14.6013815 40.7898385, 14.6013187 40.7897281)",
283710679,Via Cesina,residential,False,True,101.72,,"LINESTRING (14.6015431 40.7902615, 14.601639 40.7905127, 14.6017466 40.7911609)",
283710684,Via Roma,residential,False,True,6.944,,"LINESTRING (14.5980805 40.7918775, 14.5981598 40.7918603)",
222735330,Via Terrazzani,residential,True,False,63.182,,"LINESTRING (14.5980805 40.7918775, 14.5982137 40.7921005, 14.5984118 40.7923871)",
283710685,Via Capitano V. Ruggiero,residential,False,False,118.374,,"LINESTRING (14.5980805 40.7918775, 14.5975538 40.7919917, 14.5967095 40.7921084)",
222735330,Via Terrazzani,residential,True,False,29.043999999999997,,"LINESTRING (14.5984118 40.7923871, 14.5985218 40.7925604, 14.5985996 40.7925962)",
283708986,Corso Umberto I,residential,False,False,54.938,,"LINESTRING (14.6017999 40.7929473, 14.6017114 40.7927292, 14.6016083 40.792475)",
283708986,Corso Umberto I,residential,False,True,107.85400000000001,,"LINESTRING (14.6017999 40.7929473, 14.6018964 40.793185, 14.6022326 40.7936416, 14.6024334 40.7937693)",
222735329,Via Annunziata,residential,False,False,89.498,,"LINESTRING (14.6005756 40.7933729, 14.6005215 40.793589, 14.6003907 40.7940037, 14.600343 40.7941581)",
283711554,Via 28 Ottobre,residential,True,False,115.02300000000001,,"LINESTRING (14.6005756 40.7933729, 14.6008196 40.7933535, 14.6009913 40.7933102, 14.6011894 40.7932236, 14.6015371 40.7930669, 14.6017999 40.7929473)",
222735329,Via Annunziata,residential,False,True,124.882,,"LINESTRING (14.5999119 40.7967807, 14.5999425 40.7962564, 14.5999487 40.7958653, 14.5999329 40.7956585)",
283708981,Piazza Ferrovia,residential,False,False,16.243,,"LINESTRING (14.5999119 40.7967807, 14.59985 40.7968066, 14.5997521 40.796862)",
283708981,Piazza Ferrovia,residential,False,True,70.064,,"LINESTRING (14.5999119 40.7967807, 14.6000279 40.7967487, 14.6000994 40.796729, 14.6002684 40.7966741, 14.6003449 40.7966406, 14.6004015 40.7966027, 14.6005394 40.7964681, 14.6005762 40.7964323)",
248839753,Via Giovanni Pascoli,residential,False,True,251.813,,"LINESTRING (14.5950261 40.7891881, 14.5951397 40.7908394, 14.5950329 40.7914451)",
283710686,Via Giovan Battista Vico,residential,False,False,50.075,SP152,"LINESTRING (14.5985383 40.7900475, 14.5991003 40.7899)",
283710686,Via Giovan Battista Vico,residential,False,True,58.07,SP152,"LINESTRING (14.5985383 40.7900475, 14.5978866 40.7902186)",
283816727,Via Dante Alighieri,residential,False,True,37.212,,"LINESTRING (14.5985383 40.7900475, 14.5987002 40.7903589)",
248839814,Via Orto,residential,False,False,42.52,,"LINESTRING (14.5976637 40.7902771, 14.5977337 40.7906558)",
