osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,tunnel
839267224,True,SS7,Corso della Repubblica,residential,50,False,22.547,"LINESTRING (12.8263257 41.5943985, 12.8264361 41.5942133)",,
228358123,False,SS7,Corso della Repubblica,residential,50,True,78.514,"LINESTRING (12.8263257 41.5943985, 12.8260637 41.5948228, 12.8259735 41.5949689, 12.8259503 41.5950037, 12.825927 41.5950385)",,
175922006,False,,Via Aprilia,tertiary,,True,35.72,"LINESTRING (12.8248706 41.5868853, 12.8244542 41.5868066)",,
975964548,False,,Via Nettuno,tertiary,50,False,42.163,"LINESTRING (12.8248706 41.5868853, 12.8248696 41.586943, 12.8248716 41.5870053, 12.824883 41.5870675, 12.8248918 41.587101, 12.8249019 41.5871349, 12.8249115 41.587164, 12.8249224 41.5871935, 12.8249503 41.5872571)",,
975964548,False,,Via Nettuno,tertiary,50,True,54.439,"LINESTRING (12.8248706 41.5868853, 12.8248837 41.5868149, 12.8248999 41.5867491, 12.8250307 41.5864114)",,
41768265,False,,Via Benedetto Croce,tertiary,50,True,34.199,"LINESTRING (12.8245341 41.5942374, 12.8244877 41.5943515, 12.8244803 41.5943719, 12.8244687 41.5944066, 12.8244572 41.5944454, 12.824449 41.5944748, 12.8244407 41.5945082, 12.8244348 41.5945355)",,
224963549,False,,Via Antonio Vivaldi,tertiary,50,False,103.822,"LINESTRING (12.8245341 41.5942374, 12.824663 41.5937932, 12.8247873 41.5934833, 12.8248832 41.5933452)",,
839600956,True,,Via Roma,residential,50,False,123.28,"LINESTRING (12.8245341 41.5942374, 12.8247155 41.594255, 12.8248152 41.5942647, 12.8252057 41.5943027, 12.8260059 41.5943698)",,
846370162,False,,Via Roma,tertiary,50,True,37.857,"LINESTRING (12.8245341 41.5942374, 12.8243131 41.5942189, 12.8240817 41.5941995)",,
126787715,False,,Via Gioacchino Rossini,residential,,False,37.615,"LINESTRING (12.8255072 41.5925151, 12.8259178 41.592657)",,
224963547,False,,Via Pietro Mascagni,tertiary,50,True,35.053,"LINESTRING (12.8255072 41.5925151, 12.825497 41.5925314, 12.825343 41.5927774, 12.8253285 41.5928006)",,
224963548,False,,Via Guido d'Arezzo,tertiary,50,False,144.786,"LINESTRING (12.8255072 41.5925151, 12.825626 41.5923068, 12.8256946 41.5921552, 12.8257177 41.592027, 12.8257233 41.5919959, 12.8257124 41.5912734, 12.8257119 41.5912411)",,
140693113,False,,Piazza dei Caduti in Guerra,tertiary,50,False,11.337,"LINESTRING (12.8279918 41.5888561, 12.8281246 41.5888331)",,
97204930,False,,Via Nettuno,tertiary,50,True,22.186,"LINESTRING (12.8279918 41.5888561, 12.8278618 41.5887813, 12.8277803 41.5887345)",,
"[852629838, 140693127]",False,,Viale Giovane Europa,residential,50,False,61.336000000000006,"LINESTRING (12.8279918 41.5888561, 12.8281336 41.5889553, 12.8281556 41.5889719, 12.8281799 41.5889921, 12.8282028 41.5890134, 12.8282209 41.5890324, 12.8282377 41.5890524, 12.8282512 41.5890704, 12.8283431 41.5892072, 12.8283914 41.5893088)",,
224961267,False,,Via Leonardo da Vinci,tertiary,50,True,156.56399999999996,"LINESTRING (12.8279918 41.5888561, 12.8269491 41.5893207, 12.8269137 41.5893371, 12.8268484 41.5893687, 12.8268002 41.589393, 12.8267574 41.5894153, 12.8267137 41.5894396, 12.8266753 41.589462, 12.8266407 41.5894832, 12.826612 41.5895018, 12.8265114 41.5895708, 12.8264689 41.5896013, 12.8264278 41.5896318)",,
140693113,False,,Piazza dei Caduti in Guerra,tertiary,50,True,11.337,"LINESTRING (12.8281246 41.5888331, 12.8279918 41.5888561)",,
"[140693124, 140693110]",True,,"['Via Luigi Mascherpa', 'Piazza dei Caduti in Guerra']",residential,,False,124.91499999999999,"LINESTRING (12.8281246 41.5888331, 12.8281241 41.5886169, 12.8277581 41.587752)",,
140693113,False,,Piazza dei Caduti in Guerra,tertiary,50,False,23.619999999999997,"LINESTRING (12.8281246 41.5888331, 12.8281985 41.5888203, 12.8283005 41.5888052, 12.8284024 41.588789)",,
140693113,False,,Piazza dei Caduti in Guerra,tertiary,50,True,23.62,"LINESTRING (12.8284024 41.588789, 12.8283005 41.5888052, 12.8281985 41.5888203, 12.8281246 41.5888331)",,
849454175,False,,Piazza dei Caduti in Guerra,tertiary,50,False,11.733,"LINESTRING (12.8284024 41.588789, 12.8284476 41.5887814, 12.8284928 41.5887738, 12.8285399 41.5887654)",,
975964548,False,,Via Nettuno,tertiary,50,False,54.43899999999999,"LINESTRING (12.8250307 41.5864114, 12.8248999 41.5867491, 12.8248837 41.5868149, 12.8248706 41.5868853)",,
224978342,False,,Largo Risorgimento,residential,50,False,21.316,"LINESTRING (12.8286291 41.5900647, 12.8288627 41.5901436)",,
126787737,True,,Via Rosolino Pilo,residential,,False,115.58599999999998,"LINESTRING (12.8286291 41.5900647, 12.8281301 41.5903935, 12.8281157 41.5904018, 12.8280906 41.5904116, 12.8280665 41.590417, 12.8280411 41.5904181, 12.828013 41.5904162, 12.8279944 41.5904128, 12.8274398 41.5902849)",,
852629838,False,,Viale Giovane Europa,residential,50,True,81.734,"LINESTRING (12.8286291 41.5900647, 12.828508 41.5896226, 12.8284103 41.5893484)",,
224978342,False,,Largo Risorgimento,residential,50,True,21.316,"LINESTRING (12.8288627 41.5901436, 12.8286291 41.5900647)",,
510490270,True,SS7,Corso della Repubblica,residential,50,False,30.631999999999998,"LINESTRING (12.8288627 41.5901436, 12.8289333 41.5900254, 12.8290115 41.5898916)",,
852629838,False,,Viale Giovane Europa,residential,50,True,4.675,"LINESTRING (12.8284103 41.5893484, 12.8283914 41.5893088)",,
852629838,False,,Viale Giovane Europa,residential,50,False,81.734,"LINESTRING (12.8284103 41.5893484, 12.828508 41.5896226, 12.8286291 41.5900647)",,
126787699,False,,Via dei Monti Lepini,tertiary,,False,26.452,"LINESTRING (12.8336094 41.5918535, 12.8338319 41.5920235)",,
126787746,True,,Via dei Monti Lepini,tertiary,,False,30.019000000000002,"LINESTRING (12.8336094 41.5918535, 12.83355 41.591824, 12.8335099 41.5918005, 12.8334597 41.5917678, 12.8334303 41.5917458, 12.8334023 41.5917208, 12.8333761 41.591696, 12.8333513 41.5916682)",,
849039528,False,,Via dei Monti Lepini,tertiary,,True,4.645,"LINESTRING (12.8333333 41.5912459, 12.8333181 41.5912057)",,
126787741,True,,Via dei Monti Lepini,tertiary,,False,31.593999999999998,"LINESTRING (12.8333333 41.5912459, 12.8333687 41.5912937, 12.8333892 41.5913379, 12.8334018 41.5913835, 12.833406 41.5914118, 12.8334063 41.5914451, 12.8334024 41.5914795, 12.8333945 41.5915189)",,
849039528,False,,Via dei Monti Lepini,tertiary,,False,143.04600000000002,"LINESTRING (12.832327 41.5896966, 12.8324255 41.5897331, 12.8325232 41.5897718, 12.8325984 41.5898081, 12.8326687 41.5898466, 12.8327284 41.5898842, 12.8327867 41.5899267, 12.8328343 41.5899673, 12.8328846 41.5900129, 12.8329535 41.5900851, 12.8330045 41.5901489, 12.8330299 41.5901838, 12.8330554 41.5902267, 12.8330735 41.5902674, 12.8330917 41.590316, 12.8331053 41.5903611, 12.8332108 41.5907203)",,
"[849039528, 224981635]",False,,Via dei Monti Lepini,tertiary,,True,47.662000000000006,"LINESTRING (12.832327 41.5896966, 12.8321621 41.5896444, 12.8317993 41.5895294)",,
126787699,False,,Via dei Monti Lepini,tertiary,,False,44.164,"LINESTRING (12.8342032 41.5923088, 12.8345777 41.5925904)",,
126787699,False,,Via dei Monti Lepini,tertiary,,True,44.269999999999996,"LINESTRING (12.8342032 41.5923088, 12.8339807 41.5921367, 12.8338319 41.5920235)",,
896091359,False,,Via Enrico Fermi,unclassified,,False,100.12,"LINESTRING (12.8342032 41.5923088, 12.834352 41.5921935, 12.8350001 41.5916913, 12.8350159 41.5916769, 12.8350359 41.5916587)",,
