osmid,oneway,ref,name,highway,reversed,length,geometry,junction,lanes,tunnel
827408782,True,SS106,Via Nazionale,residential,False,27.64,"LINESTRING (16.5132855 39.6282499, 16.5130921 39.6284489)",,,
827408782,True,SS106,Via Nazionale,residential,False,33.135,"LINESTRING (16.5130333 39.62858, 16.5128809 39.6288539)",,,
829325858,False,SS106,Via Nazionale,tertiary,False,92.599,"LINESTRING (16.5168058 39.622388, 16.5166278 39.6232094)",,,
224272110,True,,Via dei Martiri,secondary,False,61.870999999999995,"LINESTRING (16.5168058 39.622388, 16.5167149 39.6223786, 16.5162849 39.6223344, 16.5161453 39.6224413)",,,
91806625,False,,,unclassified,True,8.726,"LINESTRING (16.5159767 39.6222937, 16.5158751 39.6222879)",,,
224272082,True,,,secondary,False,21.861,"LINESTRING (16.5161453 39.6224413, 16.5159767 39.6222937)",,,
224131293,False,,Via Pier T. Pugliesi,secondary,True,200.53199999999998,"LINESTRING (16.5161453 39.6224413, 16.5159768 39.6232774, 16.515924 39.6234142, 16.5158334 39.6235401, 16.5155628 39.6238538, 16.5154471 39.6239682, 16.5153126 39.6240753)",,,
829325858,False,SS106,Via Nazionale,tertiary,True,92.599,"LINESTRING (16.5166278 39.6232094, 16.5168058 39.622388)",,,
1156804078,True,SS106,Via Nazionale,tertiary_link,False,42.644999999999996,"LINESTRING (16.5166278 39.6232094, 16.5166631 39.6233854, 16.5167409 39.6235819)",,,
224131257,True,SS106,,tertiary_link,False,6.881,"LINESTRING (16.5167409 39.6235819, 16.51677 39.6236032, 16.5167908 39.6236297)",roundabout,,
224131257,True,SS106,,tertiary_link,False,20.561999999999998,"LINESTRING (16.5165283 39.6236114, 16.516561 39.6235843, 16.5166032 39.6235666, 16.5166505 39.6235601, 16.516698 39.6235654, 16.5167409 39.6235819)",roundabout,,
224131283,True,SS106,Via Nazionale,tertiary_link,False,45.665000000000006,"LINESTRING (16.5165283 39.6236114, 16.5165547 39.6234315, 16.5165858 39.6233062, 16.5166278 39.6232094)",,,
224131276,True,,Via Walt Disney,tertiary_link,False,33.268,"LINESTRING (16.5167908 39.6236297, 16.5170096 39.6238769)",,,
224131257,True,SS106,,tertiary_link,False,21.348,"LINESTRING (16.5167908 39.6236297, 16.5168028 39.6236669, 16.5167983 39.6237052, 16.5167778 39.6237402, 16.5167435 39.6237681, 16.5166993 39.6237858)",roundabout,,
224131257,True,SS106,,tertiary_link,False,8.897,"LINESTRING (16.5165037 39.6236879, 16.5165073 39.6236479, 16.5165283 39.6236114)",roundabout,,
224131257,True,SS106,,tertiary_link,False,5.651,"LINESTRING (16.5166993 39.6237858, 16.516667 39.6237909, 16.516634 39.6237905)",roundabout,,
224131257,True,SS106,,tertiary_link,False,17.135,"LINESTRING (16.516634 39.6237905, 16.5165861 39.6237793, 16.5165457 39.6237566, 16.5165171 39.623725, 16.5165037 39.6236879)",roundabout,,
