osmid,name,highway,oneway,reversed,length,geometry,junction,lanes,maxspeed
26248092,Via Circondario Sud,tertiary,False,True,66.471,"LINESTRING (11.9019621 44.415871, 11.9026781 44.4155615)",,,
604287173,Vicolo dei Cordai,residential,False,True,57.335,"LINESTRING (11.9019621 44.415871, 11.9023575 44.4163024)",,,
27200375,Via Foro Boario,tertiary,False,False,29.373,"LINESTRING (11.9108632 44.4221661, 11.9105104 44.4222454)",,,
27200375,Via Foro Boario,tertiary,False,True,66.834,"LINESTRING (11.9108632 44.4221661, 11.9109644 44.4221388, 11.9112717 44.4220574, 11.9115294 44.4219967, 11.9116569 44.4219666)",,,
604346258,,residential,False,False,136.834,"LINESTRING (11.9108632 44.4221661, 11.9109057 44.4222268, 11.9111203 44.4225094, 11.9111229 44.4225314, 11.9111122 44.42254, 11.9106013 44.4227527, 11.9101347 44.4229461)",,,
1175329602,Via Foro Boario,tertiary,True,False,17.772,"LINESTRING (11.9075778 44.4233266, 11.9077069 44.4232532, 11.9077573 44.4232316)",,,
1175329603,Via Foro Boario,tertiary,True,False,3.258,"LINESTRING (11.9078986 44.4232816, 11.9078738 44.4232742, 11.9078632 44.4232675)",roundabout,,
935492650,Viale Francesco De Pinedo,secondary,True,False,8.157,"LINESTRING (11.9143673 44.4145947, 11.9142655 44.414585)",,,
28571137,Viale Gioachino Rossini,unclassified,True,False,139.985,"LINESTRING (11.9143673 44.4145947, 11.9143374 44.4147061, 11.9140444 44.4158323)",,,
27277892,Viale Orsini,unclassified,False,True,70.519,"LINESTRING (11.9088761 44.4166908, 11.9096407 44.4163684)",,,
27277893,Via Giovanni Sassoli,unclassified,False,False,79.043,"LINESTRING (11.9088761 44.4166908, 11.9080142 44.4170462)",,,
30647629,Via Giulio Ferrini Mancini,residential,True,False,224.512,"LINESTRING (11.9088761 44.4166908, 11.9088158 44.4166212, 11.9073972 44.4149701)",,,
