osmid,oneway,name,highway,reversed,length,geometry,lanes,access,maxspeed,junction,ref,tunnel
308574854,False,Via Giuseppe Giusti,tertiary,True,23.463,"LINESTRING (11.1703199 43.8620832, 11.1702621 43.8621227, 11.1702015 43.8621629, 11.1701376 43.8621941, 11.1700986 43.8622205)",,,,,,
44615841,True,Via Roma,tertiary,False,22.099,"LINESTRING (11.1673024 43.8634655, 11.167396 43.8634778, 11.1674604 43.8635223, 11.1675188 43.8635729)",,yes,50,,,
204012474,True,Via Firenze,residential,False,58.376,"LINESTRING (11.1673024 43.8634655, 11.1675191 43.8633972, 11.1679695 43.8632551)",,,,,,
8055564,True,Via della Conoscenza,tertiary,False,22.506000000000004,"LINESTRING (11.1632973 43.8615452, 11.1632126 43.8616024, 11.1631255 43.8616528, 11.1630833 43.8616759)",,,,,,
307516305,False,Via della Conoscenza,tertiary,False,121.27799999999999,"LINESTRING (11.1632973 43.8615452, 11.1634705 43.861439, 11.1634835 43.8614296, 11.1635573 43.8613765, 11.1637184 43.8612606, 11.1637376 43.8612468, 11.1637984 43.8612057, 11.1638266 43.8611867, 11.1638649 43.8611608, 11.1641639 43.8609934, 11.1642038 43.8609716, 11.1644471 43.8608391)",,,50,,,
48164704,True,Via Sandro Pertini,tertiary,False,21.471000000000004,"LINESTRING (11.165117 43.8607984, 11.165041 43.8607877, 11.164967 43.8607856, 11.1649083 43.860785, 11.1648507 43.8607845)",,,,,,
"[1040338177, 204110199]",False,Via Sandro Pertini,tertiary,True,106.241,"LINESTRING (11.165117 43.8607984, 11.1653589 43.8609135, 11.1655162 43.8609804, 11.1656479 43.8610317, 11.1660682 43.8611791, 11.1662833 43.8612484)",2,,50,,,
689762145,True,Via Giuseppe Giusti,tertiary,False,13.648,"LINESTRING (11.1697644 43.8625331, 11.1697278 43.8624777, 11.1697152 43.862417)",,,,roundabout,,
8054962,False,Via Giuseppe Giusti,tertiary,False,24.393,"LINESTRING (11.1702367 43.8622942, 11.1702477 43.8622633, 11.1702853 43.8621705, 11.1703199 43.8620832)",,,,,,
8055567,True,Via Giuseppe Giusti,tertiary,False,19.188,"LINESTRING (11.1702367 43.8622942, 11.1702744 43.8623449, 11.1702914 43.8624011, 11.1702864 43.8624585)",,,,roundabout,,
8039799,False,Via Francesco Petrarca,tertiary,True,101.40400000000001,"LINESTRING (11.1716416 43.8625216, 11.1715247 43.8625375, 11.1706386 43.8626532, 11.1705267 43.8626615, 11.1704645 43.8626581, 11.1704005 43.8626368)",,,,,,
8055080,False,Via Giuseppe Ungaretti,unclassified,False,52.80799999999999,"LINESTRING (11.1716416 43.8625216, 11.1716579 43.8625793, 11.1717451 43.8626864, 11.1718766 43.8627934, 11.1720343 43.8628895)",,yes,50,,,
"[513492529, 176019708]",False,"['Via di San Donato', 'Via VIII Marzo']",unclassified,True,159.307,"LINESTRING (11.1696693 43.8676842, 11.1695233 43.8675651, 11.169379 43.86745, 11.1691528 43.8672696, 11.1691317 43.8672982, 11.1691207 43.8673168, 11.1691056 43.8673403, 11.1690938 43.8673667, 11.1690608 43.8673919, 11.169018 43.867395, 11.1689642 43.8673871, 11.1689349 43.8673671, 11.168906 43.8673319, 11.1686388 43.8667952, 11.1686299 43.8667724)",,,,,,
8055080,False,Via Giuseppe Ungaretti,unclassified,False,123.16499999999999,"LINESTRING (11.1720343 43.8628895, 11.1722395 43.8629814, 11.1727094 43.8631471, 11.1728871 43.8632613, 11.1730742 43.8633946, 11.1731997 43.8635674)",,yes,50,,,
8055080,False,Via Giuseppe Ungaretti,unclassified,True,52.808,"LINESTRING (11.1720343 43.8628895, 11.1718766 43.8627934, 11.1717451 43.8626864, 11.1716579 43.8625793, 11.1716416 43.8625216)",,yes,50,,,
8039800,False,Via degli Ulivi,residential,False,44.773,"LINESTRING (11.1691257 43.8649385, 11.1692312 43.8653339)",,,,,,
8055173,True,Via del Saccardo,residential,False,106.07400000000001,"LINESTRING (11.1691257 43.8649385, 11.1700385 43.8648997, 11.1704432 43.8648583)",,,,,,
662602610,False,Via del Saccardo,residential,True,42.402,"LINESTRING (11.1691257 43.8649385, 11.168886 43.8649537, 11.1687183 43.8649557, 11.1686383 43.8649512, 11.1686026 43.8649377)",,,,,,
8039800,False,Via degli Ulivi,residential,False,148.926,"LINESTRING (11.1693155 43.8655717, 11.1693795 43.8658756, 11.1693539 43.8661362, 11.169076 43.8664122, 11.1690074 43.8665129, 11.1686989 43.8667394)",,,,,,
8039800,False,Via degli Ulivi,residential,True,27.310000000000002,"LINESTRING (11.1693155 43.8655717, 11.1692968 43.8655266, 11.1692714 43.8654652, 11.1692312 43.8653339)",,,,,,
377243995,True,Via 6 Settembre,residential,False,46.328,"LINESTRING (11.1704432 43.8648583, 11.1706311 43.8652523)",,,,,,
8055173,True,Via del Saccardo,residential,False,87.07199999999999,"LINESTRING (11.1704432 43.8648583, 11.1707155 43.8648016, 11.170913 43.8647988, 11.1711604 43.8648112, 11.171413 43.8648546, 11.1714347 43.8648583, 11.1714998 43.8648854)",,,,,,
293948045,True,Strada Militare di Barberino di Mugello,secondary,False,31.904,"LINESTRING (11.1650114 43.8678568, 11.1648761 43.8677969, 11.1647982 43.8677478, 11.164696 43.8676834)",,,,,SP8,
787259912,True,Strada Militare di Barberino di Mugello,secondary,False,16.919999999999998,"LINESTRING (11.1646049 43.8675927, 11.1647366 43.867649, 11.1647806 43.8676762)",,,,,SP8,
787259913,False,Strada Militare di Barberino di Mugello,secondary,False,101.286,"LINESTRING (11.1646049 43.8675927, 11.1642334 43.8673376, 11.16369 43.8669645)",,,,,SP8,
391776038,True,Strada Militare di Barberino di Mugello,secondary,False,65.746,"LINESTRING (11.16369 43.8669645, 11.1635227 43.8668723, 11.1634698 43.8668431, 11.1633782 43.8667868, 11.163312 43.866744, 11.1632357 43.866693, 11.1631407 43.8666492, 11.1630349 43.8666135)",,,,,SP8,
787259913,False,Strada Militare di Barberino di Mugello,secondary,True,101.286,"LINESTRING (11.16369 43.8669645, 11.1642334 43.8673376, 11.1646049 43.8675927)",,,,,SP8,
583801384,True,Strada Militare di Barberino di Mugello,secondary,False,44.099000000000004,"LINESTRING (11.1628 43.8661431, 11.1629237 43.8661002, 11.1630849 43.8660967, 11.1632245 43.8661402, 11.1632966 43.8661896)",,,,roundabout,SP8,
13013365,True,Via Giuseppe Garibaldi,tertiary,False,32.118,"LINESTRING (11.1632966 43.8661896, 11.163452 43.8662083, 11.163554 43.8662126, 11.1636178 43.8662051, 11.1636931 43.8661963)",,,,,,
583801389,True,Strada Militare di Barberino di Mugello,secondary,False,24.250999999999998,"LINESTRING (11.1632966 43.8661896, 11.1633403 43.8662447, 11.1633716 43.8663101, 11.1633748 43.8663955)",,,,roundabout,SP8,
174681240,True,Strada Militare di Barberino di Mugello,secondary,False,65.649,"LINESTRING (11.1633477 43.8664503, 11.1633527 43.8665775, 11.1633731 43.866651, 11.1634308 43.8667134, 11.1635174 43.8667892, 11.1635659 43.8668384, 11.16369 43.8669645)",,,,,SP8,
583801389,True,Strada Militare di Barberino di Mugello,secondary,False,32.387,"LINESTRING (11.1633477 43.8664503, 11.1632999 43.8665099, 11.1632383 43.8665548, 11.1631233 43.8665988, 11.1630349 43.8666135)",,,,roundabout,SP8,
583801389,True,Strada Militare di Barberino di Mugello,secondary,False,6.469,"LINESTRING (11.1633748 43.8663955, 11.1633477 43.8664503)",,,,roundabout,SP8,
583801384,True,Strada Militare di Barberino di Mugello,secondary,False,7.334,"LINESTRING (11.1626729 43.8664323, 11.1626538 43.8663678)",,,,roundabout,SP8,
8039790,True,Via Firenze,tertiary,False,23.289,"LINESTRING (11.1658094 43.8636955, 11.1659038 43.8637629, 11.166058 43.8637865)",,,,,,
307516291,False,Via Giacomo Puccini,tertiary,True,83.51,"LINESTRING (11.1658094 43.8636955, 11.1657894 43.8636427, 11.1656476 43.8632675, 11.1656204 43.863217, 11.1655737 43.8631305, 11.1654651 43.8629905)",,,,,,
48165560,True,Via del Lago,residential,False,172.60399999999998,"LINESTRING (11.1654651 43.8629905, 11.165618 43.8628467, 11.1657682 43.8625836, 11.1660579 43.8620886, 11.1662163 43.8618296, 11.1663383 43.86163, 11.1663958 43.8616056)",,,50,,,
307516291,False,Via Giacomo Puccini,tertiary,False,83.51,"LINESTRING (11.1654651 43.8629905, 11.1655737 43.8631305, 11.1656204 43.863217, 11.1656476 43.8632675, 11.1657894 43.8636427, 11.1658094 43.8636955)",,,,,,
307516291,False,Via Giacomo Puccini,tertiary,True,68.535,"LINESTRING (11.1654651 43.8629905, 11.1653475 43.8628752, 11.1651341 43.8627257, 11.1648516 43.8625662)",,,,,,
308574854,False,Via Giuseppe Giusti,tertiary,False,23.463,"LINESTRING (11.1700986 43.8622205, 11.1701376 43.8621941, 11.1702015 43.8621629, 11.1702621 43.8621227, 11.1703199 43.8620832)",,,,,,
349935433,True,Via Giuseppe Giusti,tertiary,False,13.932,"LINESTRING (11.1700986 43.8622205, 11.1701754 43.8622498, 11.1702367 43.8622942)",,,,roundabout,,
349935439,True,Via Giuseppe Giusti,tertiary,False,27.275,"LINESTRING (11.1697866 43.8622799, 11.1698766 43.8622302, 11.1699862 43.8622093, 11.1700986 43.8622205)",,,,roundabout,,
8055567,True,Via Giuseppe Giusti,tertiary,False,16.699,"LINESTRING (11.1702864 43.8624585, 11.1702751 43.8624874, 11.1702582 43.8625149, 11.170236 43.8625403, 11.1702089 43.8625631, 11.1701776 43.8625829)",,,,roundabout,,
289791797,True,Via Francesco Petrarca,tertiary,False,22.262,"LINESTRING (11.1702864 43.8624585, 11.1703058 43.8625341, 11.1704005 43.8626368)",,,,,,
308574853,True,Via Giuseppe Giusti,tertiary,False,19.853,"LINESTRING (11.1699108 43.8626138, 11.1698446 43.8626258, 11.169686 43.8626862)",,,,,,
645415264,True,Via Giuseppe Giusti,tertiary,False,15.008000000000001,"LINESTRING (11.1699108 43.8626138, 11.1698543 43.8625948, 11.1698047 43.8625675, 11.1697644 43.8625331)",,,,roundabout,,
289791800,True,Via Sandro Pertini,tertiary,False,41.246,"LINESTRING (11.1697152 43.862417, 11.1696827 43.8623861, 11.1695883 43.862334, 11.1695702 43.8623299, 11.1692538 43.8622837)",1,,,,,
349935438,True,Via Giuseppe Giusti,tertiary,False,16.601,"LINESTRING (11.1697152 43.862417, 11.1697234 43.8623676, 11.1697477 43.862321, 11.1697866 43.8622799)",,,,roundabout,,
307516328,True,Via Giacomo Puccini,tertiary,False,17.919,"LINESTRING (11.1628422 43.8616176, 11.1628837 43.8615907, 11.1629369 43.8615784, 11.1629925 43.8615829, 11.1630406 43.8616034)",,,,roundabout,,
307516304,True,Via della Conoscenza,tertiary,False,21.585,"LINESTRING (11.1630406 43.8616034, 11.1631939 43.8615655, 11.1632973 43.8615452)",,,,,,
583798300,True,Via Giacomo Puccini,tertiary,False,8.959,"LINESTRING (11.1630406 43.8616034, 11.1630728 43.8616364, 11.1630833 43.8616759)",,,,roundabout,,
349935436,True,Via Giacomo Puccini,tertiary,False,8.582999999999998,"LINESTRING (11.1630833 43.8616759, 11.1630715 43.8617136, 11.1630401 43.8617448)",,,,roundabout,,
24903041,True,Via Giacomo Puccini,tertiary,False,15.870999999999999,"LINESTRING (11.1630401 43.8617448, 11.1630492 43.8618016, 11.1631135 43.8618735)",,,,,,
307516312,True,Via Giacomo Puccini,tertiary,False,8.908999999999999,"LINESTRING (11.1630401 43.8617448, 11.1629922 43.8617651, 11.162937 43.8617696)",,,,roundabout,,
24903042,True,Via Giacomo Puccini,tertiary,False,13.361,"LINESTRING (11.1628427 43.8617308, 11.1628199 43.8616943, 11.1628197 43.8616543, 11.1628422 43.8616176)",,,,roundabout,,
307516293,True,Via Giacomo Puccini,tertiary,False,39.051,"LINESTRING (11.1628427 43.8617308, 11.1626962 43.8617036, 11.1626592 43.8616967, 11.1625431 43.8616622, 11.1624016 43.8615917)",,,,,,
307516305,False,Via della Conoscenza,tertiary,True,121.27799999999999,"LINESTRING (11.1644471 43.8608391, 11.1642038 43.8609716, 11.1641639 43.8609934, 11.1638649 43.8611608, 11.1638266 43.8611867, 11.1637984 43.8612057, 11.1637376 43.8612468, 11.1637184 43.8612606, 11.1635573 43.8613765, 11.1634835 43.8614296, 11.1634705 43.861439, 11.1632973 43.8615452)",,,50,,,
307516291,False,Via Giacomo Puccini,tertiary,False,159.79299999999998,"LINESTRING (11.1631135 43.8618735, 11.1636613 43.8620696, 11.1641727 43.8622367, 11.1642304 43.8622575, 11.1642571 43.8622673, 11.1642753 43.8622749, 11.1645483 43.8623988, 11.1648516 43.8625662)",,,,,,
307516294,True,Via Giacomo Puccini,tertiary,False,18.543000000000003,"LINESTRING (11.1631135 43.8618735, 11.1630121 43.8618323, 11.1629691 43.8617964, 11.162937 43.8617696)",,,,,,
684132018,False,,residential,False,60.924,"LINESTRING (11.1648516 43.8625662, 11.1652132 43.8620843)",,,,,,
307516291,False,Via Giacomo Puccini,tertiary,False,68.535,"LINESTRING (11.1648516 43.8625662, 11.1651341 43.8627257, 11.1653475 43.8628752, 11.1654651 43.8629905)",,,,,,
307516291,False,Via Giacomo Puccini,tertiary,True,159.793,"LINESTRING (11.1648516 43.8625662, 11.1645483 43.8623988, 11.1642753 43.8622749, 11.1642571 43.8622673, 11.1642304 43.8622575, 11.1641727 43.8622367, 11.1636613 43.8620696, 11.1631135 43.8618735)",,,,,,
44615841,True,Via Roma,tertiary,False,87.54199999999999,"LINESTRING (11.1675188 43.8635729, 11.1675814 43.8638291, 11.1676437 43.8640385, 11.1676573 43.8640874, 11.1677091 43.8643247, 11.167714 43.8643473)",,yes,50,,,
8039800,False,Via degli Ulivi,residential,True,183.91199999999998,"LINESTRING (11.1677205 43.8680661, 11.1680212 43.8680369, 11.1682465 43.867859, 11.1683109 43.8677043, 11.1683112 43.8669905, 11.1685517 43.8668052, 11.1686299 43.8667724)",,,,,,
293948045,True,Strada Militare di Barberino di Mugello,secondary,False,12.452,"LINESTRING (11.164696 43.8676834, 11.1646049 43.8675927)",,,,,SP8,
44615843,False,Via Don Milani,residential,True,168.967,"LINESTRING (11.1663958 43.8616056, 11.166499 43.8616839, 11.1665807 43.8617458, 11.1677699 43.8627574)",,,,,,
375989157,True,Via del Lago,residential,False,41.423,"LINESTRING (11.1663958 43.8616056, 11.1663545 43.8615719, 11.1662949 43.8613039, 11.1662928 43.8612938, 11.1662833 43.8612484)",,,,,,
204110199,False,Via Sandro Pertini,tertiary,False,21.955,"LINESTRING (11.1665306 43.8613332, 11.1662833 43.8612484)",2,,50,,,
616418989,False,Via Sandro Pertini,tertiary,True,6.529,"LINESTRING (11.1665306 43.8613332, 11.1666048 43.8613574)",2,,50,,,
369852054,True,Via del Lago,residential,False,33.791000000000004,"LINESTRING (11.1665306 43.8613332, 11.166521 43.8614208, 11.1664586 43.8615768, 11.1663958 43.8616056)",,,50,,,
44615843,False,Via Don Milani,residential,True,56.968,"LINESTRING (11.1677699 43.8627574, 11.1680119 43.8632391)",,,,,,
"[48165537, 48165549, 369090207]",False,"['Via Firenze', 'Via Pistoia', 'Via Lucca']",residential,True,206.261,"LINESTRING (11.1677699 43.8627574, 11.1685553 43.8624986, 11.168868 43.8630356, 11.1680119 43.8632391)",,no,,,,
44615843,False,Via Don Milani,residential,False,168.967,"LINESTRING (11.1677699 43.8627574, 11.1665807 43.8617458, 11.166499 43.8616839, 11.1663958 43.8616056)",,,,,,
44615843,False,Via Don Milani,residential,False,56.968,"LINESTRING (11.1680119 43.8632391, 11.1677699 43.8627574)",,,,,,
"[48165537, 48165549, 369090207]",False,"['Via Lucca', 'Via Pistoia', 'Via Firenze']",residential,False,206.261,"LINESTRING (11.1680119 43.8632391, 11.168868 43.8630356, 11.1685553 43.8624986, 11.1677699 43.8627574)",,no,,,,
369090207,False,Via Firenze,residential,True,3.837,"LINESTRING (11.1680119 43.8632391, 11.1679695 43.8632551)",,,,,,
174681245,True,Via Giuseppe Garibaldi,tertiary,False,33.905,"LINESTRING (11.1636931 43.8661963, 11.1636267 43.8662296, 11.163614 43.866236, 11.1635384 43.8662767, 11.163452 43.8663399, 11.1633748 43.8663955)",,,,,,
174681246,True,Via Giuseppe Garibaldi,tertiary,False,180.738,"LINESTRING (11.1636931 43.8661963, 11.1640955 43.8660499, 11.1646229 43.8658703, 11.1650456 43.8657131, 11.1657218 43.8654879)",,,,,,
48165436,True,Via Leonardo da Vinci,residential,False,44.556,"LINESTRING (11.1650661 43.8674544, 11.1649246 43.8672236, 11.1648071 43.8671018)",,,,,,
640877978,True,Via Sandro Pertini,tertiary,False,16.145,"LINESTRING (11.1648507 43.8607845, 11.164804 43.860798, 11.1647539 43.8608016, 11.1647044 43.8607952, 11.1646592 43.8607791)",,,,roundabout,,
8055384,True,Via Giacomo Puccini,tertiary,False,156.844,"LINESTRING (11.1673518 43.8666883, 11.167398 43.8670402, 11.1676568 43.867668, 11.1676999 43.8678166, 11.1677178 43.8679208, 11.1677205 43.8680661)",,,,,,
293948042,True,Via delle Bartoline,residential,False,42.047,"LINESTRING (11.1673518 43.8666883, 11.1671726 43.8668454, 11.166998 43.8669666)",,,,,,
369090207,False,Via Firenze,residential,False,3.837,"LINESTRING (11.1679695 43.8632551, 11.1680119 43.8632391)",,,,,,
48165535,True,Via Firenze,residential,False,50.54,"LINESTRING (11.1679695 43.8632551, 11.1675772 43.8635317, 11.1675188 43.8635729)",,,,,,
"[1249886535, 1249886534, 817916375]",False,Via del Castello,residential,True,38.394999999999996,"LINESTRING (11.1612411 43.8630403, 11.1612591 43.8630472, 11.1613194 43.8630748, 11.1616416 43.8632295)",,,,,,building_passage
48165436,True,Via Leonardo da Vinci,residential,False,65.643,"LINESTRING (11.1648071 43.8671018, 11.1642789 43.8666507)",,,,,,
583801388,True,Piazza del Ghirlandaio,residential,False,13.409,"LINESTRING (11.1665434 43.866425, 11.1663957 43.8664816)",,,,,,
175972159,True,Via Raffaello Sanzio,residential,False,70.392,"LINESTRING (11.166998 43.8669666, 11.1665434 43.866425)",,,,,,
293948042,True,Via delle Bartoline,residential,False,169.582,"LINESTRING (11.166998 43.8669666, 11.1668411 43.8670546, 11.1662859 43.8672867, 11.165208 43.8674875, 11.1651597 43.8674919, 11.1651141 43.8674865, 11.1650893 43.8674759, 11.1650661 43.8674544)",,,,,,
48165436,True,Via Leonardo da Vinci,residential,False,69.046,"LINESTRING (11.1642789 43.8666507, 11.1639448 43.8664113, 11.1637376 43.8662343, 11.163719 43.8662184, 11.1636931 43.8661963)",,,,,,
583801382,False,Piazza del Ghirlandaio,residential,False,12.336,"LINESTRING (11.1658658 43.8660149, 11.1659934 43.8659529)",,,,,,
"[48165828, 583801390]",True,"['Piazza del Ghirlandaio', 'Via Michelangelo Buonarroti']",residential,False,145.57,"LINESTRING (11.1658658 43.8660149, 11.1658105 43.8660419, 11.1657928 43.8660506, 11.1642789 43.8666507)",,,,,,
8039800,False,Via degli Ulivi,residential,False,6.638,"LINESTRING (11.1686989 43.8667394, 11.1686299 43.8667724)",,,,,,
8039800,False,Via degli Ulivi,residential,True,148.926,"LINESTRING (11.1686989 43.8667394, 11.1690074 43.8665129, 11.169076 43.8664122, 11.1693539 43.8661362, 11.1693795 43.8658756, 11.1693155 43.8655717)",,,,,,
399176095,False,Via di San Donato,residential,True,133.351,"LINESTRING (11.1686989 43.8667394, 11.1686087 43.8666704, 11.16822 43.8665151, 11.1680556 43.8664467, 11.1680653 43.8663619, 11.1677208 43.8661651, 11.1675015 43.8660716, 11.1674257 43.8660433)",,,,,,
589317431,False,Via Santa Maria,residential,False,39.453,"LINESTRING (11.1722533 43.8647962, 11.1726987 43.8649471)",,,,,,
589317431,False,Via Santa Maria,residential,True,20.654,"LINESTRING (11.1722533 43.8647962, 11.1719958 43.8647902)",,,,,,
8039800,False,Via degli Ulivi,residential,True,44.773,"LINESTRING (11.1692312 43.8653339, 11.1691257 43.8649385)",,,,,,
8039800,False,Via degli Ulivi,residential,False,27.310000000000002,"LINESTRING (11.1692312 43.8653339, 11.1692714 43.8654652, 11.1692968 43.8655266, 11.1693155 43.8655717)",,,,,,
48165960,True,Via Venticinque Aprile,residential,False,112.594,"LINESTRING (11.1706311 43.8652523, 11.1692312 43.8653339)",,,,,,
"[377243995, 48165868]",True,"['Via Giuseppe Verdi', 'Via 6 Settembre']",residential,False,137.876,"LINESTRING (11.1706311 43.8652523, 11.1707078 43.8654459, 11.1706733 43.865497, 11.1693155 43.8655717)",,,,,,
48166016,True,Vicolo del Betti,residential,False,42.289,"LINESTRING (11.1689995 43.8642396, 11.1690524 43.864618)",,,50,,,
678478760,True,Via Giuseppe Giusti,residential,False,64.525,"LINESTRING (11.1689995 43.8642396, 11.1690536 43.8641759, 11.1690831 43.8640937, 11.1691314 43.8639593, 11.1691408 43.863882, 11.1691448 43.8637891, 11.1691354 43.863678)",,,,,,
48166016,True,Vicolo del Betti,residential,False,10.829,"LINESTRING (11.1688698 43.8642124, 11.1689995 43.8642396)",,,50,,,
662602612,False,Via Giuseppe Giusti,tertiary,False,63.166,"LINESTRING (11.1688698 43.8642124, 11.1689636 43.8639739, 11.1690103 43.8638551, 11.1690848 43.8636659)",2,,50,,,
662602612,False,Via Giuseppe Giusti,tertiary,True,78.0,"LINESTRING (11.1688698 43.8642124, 11.1686102 43.8647481, 11.1685574 43.8648766)",2,,50,,,
48166030,True,Via Renato Fucini,residential,False,58.793,"LINESTRING (11.1694205 43.8629372, 11.1695555 43.8630168, 11.1697891 43.8630753, 11.1700164 43.863115, 11.1700938 43.8631205)",,,,,,
662602612,False,Via Giuseppe Giusti,tertiary,False,35.27,"LINESTRING (11.1694205 43.8629372, 11.1694939 43.8628491, 11.1696772 43.8626999, 11.169686 43.8626862)",2,,50,,,
662602612,False,Via Giuseppe Giusti,tertiary,True,85.571,"LINESTRING (11.1694205 43.8629372, 11.1693031 43.8631205, 11.1691942 43.8633876, 11.1690848 43.8636659)",2,,50,,,
589317433,False,Via Renato Fucini,residential,True,21.806,"LINESTRING (11.1728241 43.8636185, 11.1725576 43.8636577)",,,,,,
"[589317432, 176020822]",False,"['Via Renato Fucini', 'Via Santa Caterina']",residential,False,149.057,"LINESTRING (11.1728241 43.8636185, 11.1729263 43.8637458, 11.1731002 43.863954, 11.1733593 43.8643299, 11.1728838 43.8647349)",,,,,,
589317433,False,Via Renato Fucini,residential,False,30.643,"LINESTRING (11.1728241 43.8636185, 11.1731154 43.8635789, 11.1731997 43.8635674)",,,,,,
589317433,False,Via Renato Fucini,residential,False,21.806,"LINESTRING (11.1725576 43.8636577, 11.1728241 43.8636185)",,,,,,
48166032,True,Via Giuseppe Parini,residential,False,128.925,"LINESTRING (11.1725576 43.8636577, 11.1725195 43.8638001, 11.1722533 43.8647962)",,,,,,
589317430,True,Via Renato Fucini,residential,False,93.901,"LINESTRING (11.1713998 43.8637854, 11.1725576 43.8636577)",,,,,,
8055080,False,Via Giuseppe Ungaretti,unclassified,True,123.165,"LINESTRING (11.1731997 43.8635674, 11.1730742 43.8633946, 11.1728871 43.8632613, 11.1727094 43.8631471, 11.1722395 43.8629814, 11.1720343 43.8628895)",,yes,50,,,
589317433,False,Via Renato Fucini,residential,True,30.643,"LINESTRING (11.1731997 43.8635674, 11.1731154 43.8635789, 11.1728241 43.8636185)",,,,,,
307516313,True,Via Giacomo Puccini,tertiary,False,8.899000000000001,"LINESTRING (11.162937 43.8617696, 11.1628841 43.8617574, 11.1628427 43.8617308)",,,,roundabout,,
287143323,True,Via Otello Faggi,residential,False,23.975,"LINESTRING (11.1695493 43.8617659, 11.1694332 43.8615672)",,,30,,,
162814419,False,Via Otello Faggi,residential,True,85.736,"LINESTRING (11.1695493 43.8617659, 11.1688522 43.8619714, 11.1687562 43.862002, 11.1686726 43.8620726, 11.1686312 43.8621241)",,,30,,,
287143325,True,Via Otello Faggi,residential,False,16.714,"LINESTRING (11.1697599 43.8618782, 11.1698409 43.8620167)",,,,,,
308574856,True,Via Otello Faggi,residential,False,11.426000000000002,"LINESTRING (11.1697599 43.8618782, 11.1697348 43.8618963, 11.1697141 43.8619078, 11.1696869 43.8619182, 11.1696662 43.8619182, 11.1696371 43.8619152)",,,,,,
8055403,False,Via Sandro Pertini,tertiary,False,146.21999999999997,"LINESTRING (11.1686312 43.8621241, 11.1685433 43.8620898, 11.1684893 43.8620687, 11.1683843 43.8620214, 11.1683318 43.8619974, 11.167692 43.8617318, 11.167644 43.8617125, 11.1674086 43.861624, 11.1671184 43.8615226, 11.1670312 43.8614949)",2,,50,,,
8055403,False,Via Sandro Pertini,tertiary,True,53.69,"LINESTRING (11.1686312 43.8621241, 11.1688829 43.8622226, 11.1689925 43.8622543, 11.1691163 43.8622755, 11.1692538 43.8622837)",2,,50,,,
162814419,False,Via Otello Faggi,residential,False,85.736,"LINESTRING (11.1686312 43.8621241, 11.1686726 43.8620726, 11.1687562 43.862002, 11.1688522 43.8619714, 11.1695493 43.8617659)",,,30,,,
304073557,True,Via Sandro Pertini,tertiary,False,20.878,"LINESTRING (11.1692538 43.8622837, 11.1695142 43.8622859)",1,,50,,,
