osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction,bridge,width
342956516,True,1,Viale Alcide De Gasperi,primary,30,False,32.39,"LINESTRING (17.3390541 40.7069433, 17.3392117 40.7069553, 17.3394361 40.7069748)",,,,
1197925642,True,1,Strada Statale 172 dei Trulli,primary,30,False,15.062,"LINESTRING (17.3390541 40.7069433, 17.3390619 40.7069697, 17.3390594 40.7069968, 17.3390467 40.7070221, 17.3390249 40.7070435, 17.3389958 40.7070593)",SS172,roundabout,,
26757160,True,1,Strada Statale 172 dei Trulli,primary,30,False,18.682,"LINESTRING (17.3389589 40.7070695, 17.3388763 40.7071097, 17.3387894 40.7071762)",SS172,,,
26757391,True,1,Strada Statale 172 dei Trulli,primary,30,False,14.394,"LINESTRING (17.3389589 40.7070695, 17.3389211 40.7070677, 17.3388917 40.7070621, 17.3388625 40.7070486, 17.3388393 40.7070296, 17.338824 40.7070064)",SS172,roundabout,,
342956514,True,1,Strada Statale 172 dei Trulli,primary,30,False,19.105,"LINESTRING (17.3387894 40.7071762, 17.338824 40.7070064)",SS172,,,
342956515,False,2,Strada Statale 172 dei Trulli,primary,50,False,99.78600000000002,"LINESTRING (17.3387894 40.7071762, 17.3386575 40.7073964, 17.3382783 40.7079055, 17.3382268 40.7079647)",SS172,,,
46338794,True,1,Via Pietro Mascagni,tertiary,30,False,18.649,"LINESTRING (17.3403478 40.7057604, 17.3402877 40.7057513, 17.3401308 40.7057277)",,,,
467276483,False,2,Corso Italia,primary,30,False,13.317,"LINESTRING (17.3403478 40.7057604, 17.3403617 40.7056848, 17.3403697 40.7056418)",,,,
467276483,False,2,Corso Italia,primary,30,True,114.428,"LINESTRING (17.3403478 40.7057604, 17.340268 40.7059542, 17.340114 40.7061099, 17.3398543 40.7061991, 17.3396451 40.7062662, 17.3394715 40.7063962, 17.3394253 40.7064426)",,,,
305141572,False,,Via Giulio Recupero,residential,30,False,30.627,"LINESTRING (17.3394564 40.7028485, 17.3395167 40.7028323, 17.3395366 40.702827, 17.3397989 40.7027566)",,,,
543842474,False,2,Via Paisiello,tertiary,30,True,30.195,"LINESTRING (17.3394564 40.7028485, 17.3393732 40.702872, 17.3393604 40.7028756, 17.3391207 40.7029432)",,,,
746142325,False,2,Corso Italia,primary,30,True,59.843999999999994,"LINESTRING (17.3394564 40.7028485, 17.339481 40.7029071, 17.339485 40.7029166, 17.3395743 40.7031294, 17.3396731 40.703361)",,,,
813828063,False,3,Corso Italia,primary,30,True,34.133,"LINESTRING (17.3394564 40.7028485, 17.3394299 40.7027922, 17.3394253 40.7027824, 17.3393203 40.7025594)",SS172,,,
28342514,False,2,Via Saverio Mercadante,tertiary,30,False,92.916,"LINESTRING (17.3369155 40.7032032, 17.3376128 40.7032332, 17.3380163 40.7032454)",,,,
28342514,False,2,Via Saverio Mercadante,tertiary,30,True,50.264,"LINESTRING (17.3369155 40.7032032, 17.3368307 40.7032113, 17.336689 40.7032475, 17.3363781 40.703387)",,,,
910944274,False,,Via Giuseppe Verdi,residential,30,True,58.618,"LINESTRING (17.3380163 40.7032454, 17.3383576 40.7037047)",,,,
28342514,False,2,Via Saverio Mercadante,tertiary,30,True,92.916,"LINESTRING (17.3380163 40.7032454, 17.3376128 40.7032332, 17.3369155 40.7032032)",,,,
47864097,True,,Via Mercadante,residential,30,False,110.30199999999999,"LINESTRING (17.3380163 40.7032454, 17.3379382 40.7030581, 17.3373659 40.7031125, 17.3370824 40.7031395, 17.3369155 40.7032032)",,,,
543842474,False,2,Via Paisiello,tertiary,30,False,35.978,"LINESTRING (17.3380163 40.7032454, 17.3380888 40.7032254, 17.3383696 40.7031478, 17.3384173 40.7031346)",,,,
543842474,False,2,Via Paisiello,tertiary,30,True,13.757,"LINESTRING (17.3389423 40.7029899, 17.3387888 40.7030319)",,,,
39889038,True,,Via Trieste,residential,30,False,59.501,"LINESTRING (17.3389423 40.7029899, 17.3388832 40.7028142, 17.3387618 40.7024726)",,,,
543842474,False,2,Via Paisiello,tertiary,30,False,15.91,"LINESTRING (17.3389423 40.7029899, 17.3389842 40.7029789, 17.3391207 40.7029432)",,,,
159148887,False,,Piazza Vittorio Veneto,residential,30,True,33.37,"LINESTRING (17.3401593 40.7026531, 17.340119 40.7025685, 17.340025 40.7023708)",,,,
305141571,False,,Via Giulio Recupero,residential,30,False,58.838,"LINESTRING (17.3401593 40.7026531, 17.3407063 40.7024952, 17.3408116 40.7024648)",,,,
305141571,False,,Via Giulio Recupero,residential,30,True,32.488,"LINESTRING (17.3401593 40.7026531, 17.3399856 40.702703, 17.3397989 40.7027566)",,,,
46248283,False,,Via Albanese,residential,30,False,48.93,"LINESTRING (17.339789 40.7018829, 17.339596 40.7014679)",,,,
46248219,True,2,Via Armando Diaz,residential,30,False,31.464,"LINESTRING (17.339789 40.7018829, 17.3397047 40.7019047, 17.3394358 40.7019744)",,,,
159148887,False,,Piazza Vittorio Veneto,residential,30,False,33.223,"LINESTRING (17.339789 40.7018829, 17.3398277 40.7019653, 17.3399211 40.7021644)",,,,
46263933,True,,Piazza Vittorio Veneto,residential,30,False,91.398,"LINESTRING (17.3408116 40.7024648, 17.3407357 40.7024064, 17.3405811 40.7020956, 17.3404263 40.7017845, 17.3404242 40.7017092)",,,,
158447939,False,,Via Giulio Recupero,residential,30,True,50.031,"LINESTRING (17.3408116 40.7024648, 17.3408923 40.7024407, 17.3413637 40.7022997)",,,,
305141571,False,,Via Giulio Recupero,residential,30,True,58.838,"LINESTRING (17.3408116 40.7024648, 17.3407063 40.7024952, 17.3401593 40.7026531)",,,,
"[159697931, 1234005445]",False,2,Via Vincenzo Bellini,tertiary,30,True,83.12799999999999,"LINESTRING (17.3354654 40.7076929, 17.3355981 40.707639, 17.3357613 40.7075604, 17.3358603 40.7074916, 17.3361687 40.7073032, 17.3362148 40.7072757, 17.3362567 40.7072508)",,,,
39644203,True,,Via Antonio Marafa,residential,30,False,35.555,"LINESTRING (17.3387387 40.7064198, 17.3384161 40.7066258)",,,,
893416861,True,,Via Antonio Simeone,residential,30,False,27.416,"LINESTRING (17.3387387 40.7064198, 17.338896 40.7066356)",,,,
39644200,True,,Via Giovanni Simonetti,residential,30,False,36.7,"LINESTRING (17.3384161 40.7066258, 17.3382141 40.7063875, 17.3381869 40.7063455)",,,,
39644200,True,,Via Giovanni Simonetti,residential,30,False,16.104,"LINESTRING (17.3385148 40.7067498, 17.3384161 40.7066258)",,,,
916443222,False,,Vico III Giovanni Simonetti,residential,,False,19.977,"LINESTRING (17.3385148 40.7067498, 17.3386344 40.7069049)",,,,
916443223,False,,Vico II Giovanni Simonetti,residential,,False,24.533,"LINESTRING (17.3385148 40.7067498, 17.3382616 40.7068586)",,,,
159697931,False,2,Via Vincenzo Bellini,tertiary,30,True,35.552,"LINESTRING (17.3380766 40.7061755, 17.3384092 40.7059789)",,,,
159697931,False,2,Via Vincenzo Bellini,tertiary,30,False,107.13399999999999,"LINESTRING (17.3380766 40.7061755, 17.3379096 40.7062777, 17.3375503 40.7064848, 17.3373276 40.7066049, 17.3370675 40.7067609)",,,,
159697931,False,2,Via Vincenzo Bellini,tertiary,30,False,35.552,"LINESTRING (17.3384092 40.7059789, 17.3380766 40.7061755)",,,,
30686635,True,,Via Antonio Simeone,residential,30,False,56.346000000000004,"LINESTRING (17.3384092 40.7059789, 17.3384539 40.7060388, 17.3387387 40.7064198)",,,,
159697931,False,2,Via Vincenzo Bellini,tertiary,30,True,26.506999999999998,"LINESTRING (17.3384092 40.7059789, 17.3386097 40.7058375, 17.3386394 40.7058165)",,,,
39644203,True,,Via Antonio Marafa,residential,30,False,72.46000000000001,"LINESTRING (17.3398085 40.7056748, 17.3397774 40.705745, 17.3397572 40.7057884, 17.3395468 40.7059122, 17.3391981 40.7061092)",,,,
39644234,True,1,Via Giuseppe Aprile,tertiary,30,False,42.03,"LINESTRING (17.3398085 40.7056748, 17.3398341 40.7056124, 17.3399388 40.70531)",,,,
159697931,False,2,Via Vincenzo Bellini,tertiary,30,False,67.572,"LINESTRING (17.3398085 40.7056748, 17.3397235 40.7056605, 17.3391023 40.7055593, 17.3390256 40.7055742)",,,,
280516596,False,2,Viale Alcide De Gasperi,primary,30,False,25.32,"LINESTRING (17.3402733 40.7069251, 17.3401624 40.7069287, 17.3400842 40.7069313, 17.3399732 40.7069349)",,,,
"[957415521, 280516595, 280516596]",False,2,Viale Alcide De Gasperi,primary,30,True,144.345,"LINESTRING (17.3402733 40.7069251, 17.3413268 40.7069045, 17.3414587 40.7069058, 17.3419851 40.7068928)",,,yes,
1236133961,False,,Viale Europa,residential,,False,163.419,"LINESTRING (17.3402733 40.7069251, 17.340489 40.7067827, 17.3407545 40.7066074, 17.3410811 40.7063918, 17.3414367 40.706157, 17.3417353 40.7059599)",,,,
813828066,False,2,Via Alessandro Fighera,tertiary,30,True,24.469,"LINESTRING (17.3380019 40.7008025, 17.3377293 40.7007269)",,,,
437852890,True,2,Via Alessandro Fighera,tertiary,30,False,48.57,"LINESTRING (17.3380019 40.7008025, 17.3381064 40.7008096, 17.3382172 40.7008171, 17.3383932 40.7008051, 17.3384216 40.700802, 17.3384513 40.7007987, 17.3384908 40.7007943, 17.3385219 40.7007837, 17.338567 40.7007664)",,,,
40989596,False,,Piazza Filippo D'Angiò,residential,30,True,25.794,"LINESTRING (17.3445296 40.7008799, 17.3444961 40.7010107, 17.3444392 40.7010995)",,,,
633593847,True,1,,primary,30,False,19.136,"LINESTRING (17.3445296 40.7008799, 17.3445022 40.7008667, 17.3444814 40.7008478, 17.3444692 40.7008251, 17.3444667 40.7008006, 17.3444741 40.7007767, 17.3444907 40.7007556, 17.3445151 40.7007393)",,roundabout,,
39829359,False,,Via Pitagora,residential,,True,55.05,"LINESTRING (17.3423393 40.7055815, 17.342824 40.7059133)",,,,
1236133961,False,,Viale Europa,residential,,False,23.775,"LINESTRING (17.3423393 40.7055815, 17.3424342 40.7055177, 17.3425504 40.7054397)",,,,
1236133961,False,,Viale Europa,residential,,True,66.051,"LINESTRING (17.3423393 40.7055815, 17.3418144 40.7059085, 17.3417353 40.7059599)",,,,
158446472,False,,Viale Europa,residential,,True,44.91,"LINESTRING (17.3452217 40.7038916, 17.3448042 40.7041425)",,,,
158446472,False,,Viale Europa,residential,,False,74.75999999999999,"LINESTRING (17.3452217 40.7038916, 17.345514 40.7037066, 17.3459026 40.7034608)",,,,
857856711,False,,Via Serranuda,residential,30,True,61.632000000000005,"LINESTRING (17.3452217 40.7038916, 17.3451517 40.7038194, 17.34493 40.7035909, 17.3447885 40.7034451)",,,,
159920950,False,,Via Maria d'Enghien,residential,30,True,33.461,"LINESTRING (17.3453818 40.7001229, 17.3453683 40.7000529, 17.3453631 40.6999929, 17.3453354 40.6998399, 17.3453292 40.699825)",,,,
