osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,junction,maxspeed,bridge,access,tunnel
176033433,False,2,Via Vittorio Veneto,tertiary,False,215.69400000000002,"LINESTRING (9.5167545 45.5260763, 9.5168361 45.5260589, 9.5180666 45.5258002, 9.51864 45.5256796, 9.5187247 45.5256618, 9.5191748 45.5255672, 9.5194088 45.5255247)",,,50,,,
424344690,False,,Via Quintino Di Vona,tertiary,True,151.67700000000002,"LINESTRING (9.5167545 45.5260763, 9.5166906 45.5259551, 9.5163661 45.5253397, 9.5160816 45.5247963)",,,,,,
87048931,False,,Via Quintino Di Vona,tertiary,True,156.606,"LINESTRING (9.5157113 45.5241084, 9.5151918 45.5230013, 9.5151075 45.5228217, 9.5150801 45.5227713)",,,,,,
180930221,False,,Via Monte Grappa,residential,True,164.263,"LINESTRING (9.5157113 45.5241084, 9.5163939 45.5240252, 9.5170564 45.5239813, 9.517806 45.5240025)",,,,,,
424344690,False,,Via Quintino Di Vona,tertiary,False,81.755,"LINESTRING (9.5157113 45.5241084, 9.5157638 45.5242142, 9.5160816 45.5247963)",,,,,,
70031395,False,,Via Alessandro Manzoni,residential,False,106.998,"LINESTRING (9.5228326 45.526292, 9.522053 45.5264188, 9.5215151 45.5265575)",,,,,,
167895989,True,,Piazza Cavour,unclassified,False,62.689,"LINESTRING (9.5228326 45.526292, 9.5229433 45.526226, 9.5235867 45.526125)",,,,,,
181493275,True,,Via Giuseppe Mazzini,unclassified,False,81.184,"LINESTRING (9.5228326 45.526292, 9.5229504 45.5267151, 9.5229437 45.5270141)",,,,,,
185938090,False,,Piazza Garibaldi,unclassified,True,31.259,"LINESTRING (9.5228326 45.526292, 9.5227753 45.5261818, 9.5227649 45.5261567, 9.5227104 45.5260244)",,,,,,
43445238,True,,Via Wolfango Amedeo Mozart,residential,False,60.833,"LINESTRING (9.5180516 45.530087, 9.5187768 45.529884)",,,,,,
291967403,False,2,Via Alfredo Tornaghi,residential,True,12.923,"LINESTRING (9.5180516 45.530087, 9.5179742 45.5299842)",,,,,,
291967403,False,2,Via Alfredo Tornaghi,residential,False,73.03,"LINESTRING (9.5180516 45.530087, 9.5183691 45.5306694, 9.5183859 45.5307006)",,,,,,
185542786,True,,Via Wolfango Amedeo Mozart,residential,False,79.342,"LINESTRING (9.5194101 45.5297067, 9.5203622 45.5294532)",,,,,,
696661110,True,,Via Amilcare Ponchielli,residential,False,95.77,"LINESTRING (9.5194101 45.5297067, 9.5198912 45.5304993)",,,,,,
181493275,True,,Via Giuseppe Mazzini,unclassified,False,100.347,"LINESTRING (9.5232698 45.5286859, 9.5233931 45.5295842)",,,,,,
696661115,False,2,Via Giuseppe Mazzini,unclassified,True,20.331,"LINESTRING (9.5234181 45.5297662, 9.5233931 45.5295842)",,,,,,
460737810,True,,Viale Carlo d'Adda,residential,False,83.93,"LINESTRING (9.5214303 45.5292565, 9.5214843 45.5293546, 9.521789 45.5299038, 9.5218058 45.529934, 9.52182 45.5299602)",,,,,,
720504832,True,,,residential,False,11.442,"LINESTRING (9.5214303 45.5292565, 9.5214164 45.5292706, 9.5213977 45.5292817, 9.5213754 45.5292888, 9.5213512 45.5292915, 9.5213269 45.5292896, 9.5213042 45.5292832)",,,,,,
720504832,True,,,residential,False,3.3890000000000002,"LINESTRING (9.5212586 45.5292323, 9.5212598 45.5292171, 9.5212661 45.5292025)",,,,,,
"[708092832, 238264836]",True,,Via Verdi,residential,False,242.33700000000005,"LINESTRING (9.5193791 45.5240892, 9.5197986 45.5241737, 9.5200415 45.5242509, 9.5203353 45.5243414, 9.5204732 45.5243839, 9.5207539 45.524509, 9.5209759 45.5245849, 9.5214387 45.5246281, 9.521681 45.5246869, 9.5219252 45.524789, 9.522171 45.5249621)",,,,,yes,
180930221,False,,Via Monte Grappa,residential,False,31.642,"LINESTRING (9.5182047 45.5239652, 9.5179658 45.524007, 9.517806 45.5240025)",,,,,,
180930221,False,,Via Monte Grappa,residential,True,40.144,"LINESTRING (9.5182047 45.5239652, 9.5184986 45.5239394, 9.5187163 45.5239567)",,,,,,
183624336,False,,,living_street,True,20.152,"LINESTRING (9.5182047 45.5239652, 9.5182349 45.5239247, 9.5183332 45.5238829, 9.5183982 45.5238521)",,,,,,
854429621,False,2,Via Vittorio Veneto,tertiary,False,8.708,"LINESTRING (9.5220744 45.5250015, 9.522171 45.5249621)",,,50,,,
176033433,False,2,Via Vittorio Veneto,tertiary,True,41.295,"LINESTRING (9.5220744 45.5250015, 9.5219374 45.5250449, 9.5217628 45.5250884, 9.5215779 45.5251305)",,,50,,,
951239798,False,,Via Europa,residential,False,63.078,"LINESTRING (9.5158865 45.5305548, 9.515589 45.5300272)",,,,,,
52710839,False,,Via Gabrio Casati,residential,False,175.024,"LINESTRING (9.5158865 45.5305548, 9.5159571 45.5305339, 9.5159844 45.5305264, 9.5168816 45.5302792, 9.5169749 45.530236, 9.5171374 45.5301896, 9.5172081 45.5301864, 9.5179742 45.5299842)",,,,,,
291967403,False,2,Via Alfredo Tornaghi,residential,False,12.923,"LINESTRING (9.5179742 45.5299842, 9.5180516 45.530087)",,,,,,
291967403,False,2,Via Alfredo Tornaghi,residential,True,61.973,"LINESTRING (9.5179742 45.5299842, 9.5177389 45.5294518)",,,,,,
52710839,False,,Via Gabrio Casati,residential,True,175.024,"LINESTRING (9.5179742 45.5299842, 9.5172081 45.5301864, 9.5171374 45.5301896, 9.5169749 45.530236, 9.5168816 45.5302792, 9.5159844 45.5305264, 9.5159571 45.5305339, 9.5158865 45.5305548)",,,,,,
854416122,True,,Via Gioachino Rossini,residential,False,85.618,"LINESTRING (9.5197701 45.5283632, 9.5188012 45.5286162, 9.5187402 45.5286321)",,,,,,
52710905,True,,Via Febo Borromeo,residential,False,129.682,"LINESTRING (9.5203622 45.5294532, 9.5197701 45.5283632)",,,,,,
185542786,True,,Via Wolfango Amedeo Mozart,residential,False,74.02199999999999,"LINESTRING (9.5203622 45.5294532, 9.5212276 45.5292402, 9.5212586 45.5292323)",,,,,,
52710905,True,,Via Febo Borromeo,residential,False,96.142,"LINESTRING (9.5208173 45.5302569, 9.5203622 45.5294532)",,,,,,
167876657,True,,Via Alessandro Scarlatti,residential,False,77.01,"LINESTRING (9.5208173 45.5302569, 9.5198912 45.5304993)",,,,,,
696661111,False,,Via Febo Borromeo,residential,False,39.322,"LINESTRING (9.5208173 45.5302569, 9.521039 45.5305746)",,,,,,
696661111,False,,Via Febo Borromeo,residential,True,39.322,"LINESTRING (9.521039 45.5305746, 9.5208173 45.5302569)",,,,,,
52710918,False,,Via Venezia,residential,True,49.963,"LINESTRING (9.5167189 45.5279597, 9.517322 45.5278068)",,,,,,
52710921,False,,Via Torino,residential,True,174.843,"LINESTRING (9.5167189 45.5279597, 9.5160885 45.5264506)",,,,,,
52710921,False,,Via Torino,residential,False,130.39000000000001,"LINESTRING (9.5167189 45.5279597, 9.5167506 45.5280092, 9.5171942 45.5287015, 9.5172135 45.5287288, 9.5172305 45.5287486, 9.5172556 45.5287713, 9.5172843 45.5287926, 9.517323 45.5288186, 9.5173679 45.5288458, 9.5174154 45.528871, 9.5174668 45.5288961, 9.5175197 45.5289156, 9.517573 45.5289332)",,,,,,
291967403,False,2,Via Alfredo Tornaghi,residential,False,28.983,"LINESTRING (9.517573 45.5289332, 9.5176391 45.5291897)",,,,,,
291967403,False,2,Via Alfredo Tornaghi,residential,True,25.155,"LINESTRING (9.517573 45.5289332, 9.517524 45.5287096)",,,,,,
52710921,False,,Via Torino,residential,True,130.39,"LINESTRING (9.517573 45.5289332, 9.5175197 45.5289156, 9.5174668 45.5288961, 9.5174154 45.528871, 9.5173679 45.5288458, 9.517323 45.5288186, 9.5172843 45.5287926, 9.5172556 45.5287713, 9.5172305 45.5287486, 9.5172135 45.5287288, 9.5171942 45.5287015, 9.5167506 45.5280092, 9.5167189 45.5279597)",,,,,,
70031280,False,,Via Dante Alighieri,residential,False,94.407,"LINESTRING (9.522047 45.5290297, 9.5224406 45.5298327)",,,,,,
70031280,False,,Via Dante Alighieri,residential,True,57.228,"LINESTRING (9.522047 45.5290297, 9.5218012 45.5285447)",,,,,,
185542785,True,,Via Ugo Foscolo,residential,False,102.638,"LINESTRING (9.522047 45.5290297, 9.5232698 45.5286859)",,,,,,
70031280,False,,Via Dante Alighieri,residential,False,75.065,"LINESTRING (9.521471 45.5279105, 9.5218012 45.5285447)",,,,,,
52710936,False,2,Via Gioachino Rossini,residential,False,57.318000000000005,"LINESTRING (9.521471 45.5279105, 9.5214279 45.5279224, 9.5209079 45.5280657, 9.5208822 45.5280728, 9.5207859 45.5280985)",,,,,,
854416121,False,,Via Dante Alighieri,residential,True,139.70999999999998,"LINESTRING (9.521471 45.5279105, 9.5213556 45.5276961, 9.5208381 45.5267349)",,,,,,
43445239,False,2,Via Amilcare Ponchielli,residential,False,27.527,"LINESTRING (9.5189071 45.5288503, 9.5187402 45.5286321)",,,,,,
60705281,True,,Via Gaetano Donizetti,residential,False,51.261,"LINESTRING (9.5189071 45.5288503, 9.5182928 45.5290156)",,,,,,
696661110,True,,Via Amilcare Ponchielli,residential,False,102.973,"LINESTRING (9.5189071 45.5288503, 9.5189363 45.5289, 9.5194101 45.5297067)",,,,,,
180930221,False,,Via Monte Grappa,residential,False,40.144,"LINESTRING (9.5187163 45.5239567, 9.5184986 45.5239394, 9.5182047 45.5239652)",,,,,,
184410011,False,,Via Cinque Martiri,residential,False,147.75,"LINESTRING (9.5187163 45.5239567, 9.5187329 45.5239019, 9.5187223 45.5238362, 9.5185429 45.5235926, 9.5185574 45.5235341, 9.5185877 45.5234119, 9.5187672 45.5231801, 9.5189432 45.5230109, 9.5190532 45.5229051, 9.5192361 45.522837)",,,,,,
238264836,True,,Via Verdi,residential,False,53.965999999999994,"LINESTRING (9.5187163 45.5239567, 9.5189028 45.5239716, 9.5193196 45.5240745, 9.5193791 45.5240892)",,,,,yes,
176033433,False,2,Via Vittorio Veneto,tertiary,False,13.164,"LINESTRING (9.5202076 45.5253882, 9.5203715 45.5253594)",,,50,,,
176033433,False,2,Via Vittorio Veneto,tertiary,True,64.05499999999999,"LINESTRING (9.5202076 45.5253882, 9.5200557 45.5254123, 9.5194088 45.5255247)",,,50,,,
52710921,False,,Via Torino,residential,False,174.843,"LINESTRING (9.5160885 45.5264506, 9.5167189 45.5279597)",,,,,,
186584022,False,,Via Milano,living_street,False,47.697,"LINESTRING (9.5160885 45.5264506, 9.5162749 45.5264035, 9.5163929 45.5266816)",,,,,,
186584022,False,,Via Milano,living_street,True,47.697,"LINESTRING (9.5163929 45.5266816, 9.5162749 45.5264035, 9.5160885 45.5264506)",,,,,,
70030993,True,,Via Milano,residential,False,56.481,"LINESTRING (9.5153951 45.526599, 9.5160885 45.5264506)",,,,,,
70031064,False,,Via Milano,residential,False,72.087,"LINESTRING (9.5153951 45.526599, 9.5156312 45.5271552, 9.5157277 45.5271477)",,,,,,
70031064,False,,Via Milano,residential,True,72.087,"LINESTRING (9.5157277 45.5271477, 9.5156312 45.5271552, 9.5153951 45.526599)",,,,,,
69997532,False,,Via Dante Alighieri,residential,False,49.42,"LINESTRING (9.5208381 45.5267349, 9.5206443 45.5263117)",,,,,,
70031395,False,,Via Alessandro Manzoni,residential,True,56.308,"LINESTRING (9.5208381 45.5267349, 9.5208826 45.5267232, 9.5215151 45.5265575)",,,,,,
854416121,False,,Via Dante Alighieri,residential,False,139.70999999999998,"LINESTRING (9.5208381 45.5267349, 9.5213556 45.5276961, 9.521471 45.5279105)",,,,,,
87048931,False,,Via Quintino Di Vona,tertiary,False,156.60600000000002,"LINESTRING (9.5150801 45.5227713, 9.5151075 45.5228217, 9.5151918 45.5230013, 9.5157113 45.5241084)",,,,,,
176033431,False,2,Via Isola Ponti,primary,False,11.202,"LINESTRING (9.5265114 45.5222477, 9.5266326 45.5223019)",SS11,,,,,
176033429,True,2,Via Isola Ponti,primary,False,34.071999999999996,"LINESTRING (9.5265114 45.5222477, 9.526258 45.5221964, 9.5261721 45.522188, 9.5260861 45.5221795)",,,,,,
"[167895988, 854416126]",False,1,Via B. Colognesi,unclassified,True,124.63000000000001,"LINESTRING (9.5251715 45.5263681, 9.5250952 45.5263194, 9.5250059 45.5262905, 9.5248658 45.5262641, 9.5247312 45.5262387, 9.5244855 45.5262009, 9.5244581 45.526197, 9.5244323 45.5261958, 9.5244092 45.5261966, 9.5243748 45.5261986, 9.5242503 45.5262102, 9.5241561 45.5262155, 9.5239268 45.5262222, 9.5238156 45.5262281, 9.5237065 45.526235, 9.5236268 45.5262407)",,,,,,
720504831,True,,,residential,False,4.558,"LINESTRING (9.52182 45.5299602, 9.5218448 45.5299711, 9.5218634 45.5299869)",,roundabout,,,,
854416124,True,,,residential,False,8.178999999999998,"LINESTRING (9.5217538 45.5300798, 9.5217306 45.5300713, 9.5217117 45.5300585, 9.5216989 45.5300424, 9.521693 45.5300245)",,roundabout,,,,
167882449,False,,,residential,True,20.921,"LINESTRING (9.522692 45.5283065, 9.522583 45.5283356, 9.5224436 45.5283779)",,,,,,
167882449,False,,,residential,False,20.921,"LINESTRING (9.5224436 45.5283779, 9.522583 45.5283356, 9.522692 45.5283065)",,,,,,
182792663,True,,,residential,False,53.369,"LINESTRING (9.5224436 45.5283779, 9.5220787 45.5284715, 9.5218012 45.5285447)",,,,,,
70031280,False,,Via Dante Alighieri,residential,True,94.407,"LINESTRING (9.5224406 45.5298327, 9.522047 45.5290297)",,,,,,
720504830,False,,Via Giacomo Leopardi,residential,False,79.175,"LINESTRING (9.5224406 45.5298327, 9.5233931 45.5295842)",,,,,,
720504830,False,,Via Giacomo Leopardi,residential,True,48.120000000000005,"LINESTRING (9.5224406 45.5298327, 9.5218913 45.5299794, 9.5218634 45.5299869)",,,,,,
167895989,True,,Piazza Cavour,unclassified,False,13.239,"LINESTRING (9.5235867 45.526125, 9.5236268 45.5262407)",,,,,,
167895990,False,,Piazza Generale Domenico Perrucchetti,unclassified,False,61.597,"LINESTRING (9.5235867 45.526125, 9.5236148 45.5261117, 9.5236495 45.5260953, 9.5236433 45.5260763, 9.5234991 45.5256319, 9.523491 45.5256069)",,,,,,
167895990,False,,Piazza Generale Domenico Perrucchetti,unclassified,True,61.59700000000001,"LINESTRING (9.523491 45.5256069, 9.5234991 45.5256319, 9.5236433 45.5260763, 9.5236495 45.5260953, 9.5236148 45.5261117, 9.5235867 45.526125)",,,,,,
442871209,False,,Piazza Generale Domenico Perrucchetti,residential,False,24.307,"LINESTRING (9.523491 45.5256069, 9.5234224 45.5256202, 9.5233878 45.5255364, 9.523278 45.5255095)",,,,,,
"[442871209, 168898225]",False,,Piazza Generale Domenico Perrucchetti,residential,True,43.65,"LINESTRING (9.523491 45.5256069, 9.5235574 45.5255945, 9.5237847 45.5255439, 9.5237172 45.525373)",,,,,,
167902490,False,,Piazza del Popolo,residential,True,9.611,"LINESTRING (9.5230106 45.5253445, 9.5228916 45.5253673)",,,,,,
"[167902490, 460762429]",False,,Piazza del Popolo,residential,False,32.190999999999995,"LINESTRING (9.5230106 45.5253445, 9.5229946 45.5252767, 9.5228827 45.525294, 9.5228213 45.5253144, 9.5228411 45.5253701, 9.5228916 45.5253673)",,,,,,
460762429,False,,Piazza del Popolo,residential,True,5.028,"LINESTRING (9.5230106 45.5253445, 9.5230673 45.5253229)",,,,,,
167902490,False,,Piazza del Popolo,residential,False,9.611,"LINESTRING (9.5228916 45.5253673, 9.5230106 45.5253445)",,,,,,
"[167902490, 460762429]",False,,Piazza del Popolo,residential,True,32.191,"LINESTRING (9.5228916 45.5253673, 9.5228411 45.5253701, 9.5228213 45.5253144, 9.5228827 45.525294, 9.5229946 45.5252767, 9.5230106 45.5253445)",,,,,,
167902488,False,,Via Cassera,residential,True,63.742999999999995,"LINESTRING (9.5228916 45.5253673, 9.5229697 45.5256006, 9.5229744 45.5256173, 9.5230394 45.5258501, 9.5231503 45.5258338)",,,,,,
460762429,False,,Piazza del Popolo,residential,False,5.028,"LINESTRING (9.5230673 45.5253229, 9.5230106 45.5253445)",,,,,,
167902494,False,,Via del Sole,residential,True,44.769,"LINESTRING (9.5230673 45.5253229, 9.5231223 45.525302, 9.5234218 45.5252552, 9.5236269 45.5252495)",,,,,,
"[167902492, 460762429]",False,,"['Via del Sole', 'Piazza del Popolo']",residential,True,28.822000000000003,"LINESTRING (9.5230673 45.5253229, 9.5230791 45.5253414, 9.5231563 45.5254799, 9.523278 45.5255095)",,,,,,
167902488,False,,Via Cassera,residential,True,14.069,"LINESTRING (9.5231503 45.5258338, 9.5232007 45.5259553)",,,,,,
167902488,False,,Via Cassera,residential,False,63.743,"LINESTRING (9.5231503 45.5258338, 9.5230394 45.5258501, 9.5229744 45.5256173, 9.5229697 45.5256006, 9.5228916 45.5253673)",,,,,,
167902493,False,,Via Madonnina,residential,False,43.406,"LINESTRING (9.5231503 45.5258338, 9.5231384 45.5257853, 9.5231879 45.5257696, 9.5231441 45.5255987, 9.5231759 45.5255782, 9.523278 45.5255095)",,,,,,
167902488,False,,Via Cassera,residential,False,14.069,"LINESTRING (9.5232007 45.5259553, 9.5231503 45.5258338)",,,,,,
43445239,False,2,Via Amilcare Ponchielli,residential,True,27.527,"LINESTRING (9.5187402 45.5286321, 9.5189071 45.5288503)",,,,,,
"[1013321857, 43445239]",False,2,Via Amilcare Ponchielli,residential,False,18.225999999999996,"LINESTRING (9.5187402 45.5286321, 9.5186966 45.5285743, 9.5186704 45.5285389, 9.5186619 45.5285227, 9.5186609 45.5285074, 9.5186638 45.528498, 9.518671 45.528489, 9.5186778 45.5284851)",,,,,,
60705281,True,,Via Gaetano Donizetti,residential,False,54.477,"LINESTRING (9.5182928 45.5290156, 9.5176391 45.5291897)",,,,,,
167907081,True,,Via Giacomo Puccini,residential,False,103.661,"LINESTRING (9.5182928 45.5290156, 9.5187768 45.529884)",,,,,,
43445238,True,,Via Wolfango Amedeo Mozart,residential,False,53.125,"LINESTRING (9.5187768 45.529884, 9.5194101 45.5297067)",,,,,,
70031395,False,,Via Alessandro Manzoni,residential,False,56.308,"LINESTRING (9.5215151 45.5265575, 9.5208826 45.5267232, 9.5208381 45.5267349)",,,,,,
70031395,False,,Via Alessandro Manzoni,residential,True,106.998,"LINESTRING (9.5215151 45.5265575, 9.522053 45.5264188, 9.5228326 45.526292)",,,,,,
167882450,True,,Via Giosuè Carducci,residential,False,214.954,"LINESTRING (9.5215151 45.5265575, 9.521602 45.5267258, 9.5224436 45.5283779)",,,,,,
"[167895988, 854416126]",False,1,Via B. Colognesi,unclassified,False,124.62999999999998,"LINESTRING (9.5236268 45.5262407, 9.5237065 45.526235, 9.5238156 45.5262281, 9.5239268 45.5262222, 9.5241561 45.5262155, 9.5242503 45.5262102, 9.5243748 45.5261986, 9.5244092 45.5261966, 9.5244323 45.5261958, 9.5244581 45.526197, 9.5244855 45.5262009, 9.5247312 45.5262387, 9.5248658 45.5262641, 9.5250059 45.5262905, 9.5250952 45.5263194, 9.5251715 45.5263681)",,,,,,
854416127,True,,Piazza Cavour,unclassified,False,64.21000000000001,"LINESTRING (9.5236268 45.5262407, 9.5229926 45.5263404, 9.5228326 45.526292)",,,,,,
460762430,False,,Via del Sole,residential,False,15.194,"LINESTRING (9.5236269 45.5252495, 9.523694 45.5253778)",,,,,,
167902494,False,,Via del Sole,residential,False,44.769000000000005,"LINESTRING (9.5236269 45.5252495, 9.5234218 45.5252552, 9.5231223 45.525302, 9.5230673 45.5253229)",,,,,,
167920310,False,,Via Brusà,residential,True,98.908,"LINESTRING (9.5236269 45.5252495, 9.5236139 45.5251489, 9.5235363 45.5250519, 9.5234552 45.5249711, 9.5233278 45.5248656, 9.5232193 45.5248402, 9.5231207 45.5248748, 9.5230944 45.524907, 9.5231108 45.5249808, 9.5231305 45.5250752, 9.5231464 45.5251501)",,,,,,
167920306,True,2,Via Isola Ponti,primary,False,37.968,"LINESTRING (9.5262011 45.5219892, 9.5262584 45.5220648, 9.5263273 45.5221309, 9.5265114 45.5222477)",,,,,,
449915484,True,,Via Isola Ponti,primary,False,24.979,"LINESTRING (9.5262011 45.5219892, 9.5262121 45.5220332, 9.526205 45.5220775, 9.5261804 45.5221187, 9.5261403 45.5221534, 9.5260861 45.5221795)",SS11,roundabout,,,,
181492092,False,,Via del Sole,residential,False,1.885,"LINESTRING (9.5237172 45.525373, 9.523694 45.5253778)",,,,,,
"[168898225, 442871209]",False,,Piazza Generale Domenico Perrucchetti,residential,False,43.65,"LINESTRING (9.5237172 45.525373, 9.5237847 45.5255439, 9.5235574 45.5255945, 9.523491 45.5256069)",,,,,,
181492092,False,,Via del Sole,residential,True,39.333,"LINESTRING (9.5237172 45.525373, 9.5240656 45.5252971, 9.5241143 45.5252396, 9.524137 45.5252127)",,,,,,
449915486,True,,Via Isola Ponti,primary,False,19.485,"LINESTRING (9.5258428 45.5219176, 9.5258958 45.5218943, 9.5259558 45.5218822, 9.5260184 45.5218821, 9.5260785 45.5218941)",SS11,roundabout,,,,
181492092,False,,Via del Sole,residential,True,1.885,"LINESTRING (9.523694 45.5253778, 9.5237172 45.525373)",,,,,,
460762430,False,,Via del Sole,residential,True,15.194,"LINESTRING (9.523694 45.5253778, 9.5236269 45.5252495)",,,,,,
181492092,False,,Via del Sole,residential,False,36.371,"LINESTRING (9.523694 45.5253778, 9.5233633 45.5254498, 9.523278 45.5255095)",,,,,,
449915472,True,,Via Isola Ponti,primary,False,20.499,"LINESTRING (9.5260861 45.5221795, 9.5260234 45.5221934, 9.5259576 45.522194, 9.5258944 45.5221813, 9.5258392 45.5221562)",SS11,roundabout,,,,
449915486,True,,Via Isola Ponti,primary,False,12.466999999999999,"LINESTRING (9.5257656 45.5220134, 9.5257801 45.5219774, 9.5258064 45.5219449, 9.5258428 45.5219176)",SS11,roundabout,,,,
449915486,True,,Via Isola Ponti,primary,False,14.628999999999998,"LINESTRING (9.5260785 45.5218941, 9.5261317 45.5219173, 9.5261736 45.5219498, 9.5262011 45.5219892)",SS11,roundabout,,,,
70031280,False,,Via Dante Alighieri,residential,False,57.228,"LINESTRING (9.5218012 45.5285447, 9.522047 45.5290297)",,,,,,
70031280,False,,Via Dante Alighieri,residential,True,75.065,"LINESTRING (9.5218012 45.5285447, 9.521471 45.5279105)",,,,,,
291967403,False,2,Via Alfredo Tornaghi,residential,True,73.03,"LINESTRING (9.5183859 45.5307006, 9.5183691 45.5306694, 9.5180516 45.530087)",,,,,,
168833889,False,1,,unclassified,True,292.66799999999995,"LINESTRING (9.5275176 45.5245872, 9.5271314 45.5242243, 9.527079 45.5241593, 9.5268149 45.5238317, 9.5266842 45.5236624, 9.5261707 45.5230138, 9.5261584 45.5229811, 9.5261661 45.5229497, 9.5261822 45.5229244, 9.5266128 45.5223723, 9.5266326 45.5223019)",,,30,,,
176033431,False,2,Via Isola Ponti,primary,True,11.202,"LINESTRING (9.5266326 45.5223019, 9.5265114 45.5222477)",SS11,,,,,
168833889,False,1,,unclassified,False,292.668,"LINESTRING (9.5266326 45.5223019, 9.5266128 45.5223723, 9.5261822 45.5229244, 9.5261661 45.5229497, 9.5261584 45.5229811, 9.5261707 45.5230138, 9.5266842 45.5236624, 9.5268149 45.5238317, 9.527079 45.5241593, 9.5271314 45.5242243, 9.5275176 45.5245872)",,,30,,,
696661115,False,2,Via Giuseppe Mazzini,unclassified,False,20.331,"LINESTRING (9.5233931 45.5295842, 9.5234181 45.5297662)",,,,,,
720504830,False,,Via Giacomo Leopardi,residential,True,79.175,"LINESTRING (9.5233931 45.5295842, 9.5224406 45.5298327)",,,,,,
181492092,False,,Via del Sole,residential,False,39.333,"LINESTRING (9.524137 45.5252127, 9.5241143 45.5252396, 9.5240656 45.5252971, 9.5237172 45.525373)",,,,,,
