osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,access,bridge
220307135,Via Giuseppe Verdi,residential,False,True,129.899,"LINESTRING (7.6283146 45.1321235, 7.6276938 45.1310405)",,,,,
650059440,Via Giuseppe Verdi,residential,True,False,97.873,"LINESTRING (7.6283146 45.1321235, 7.6285997 45.1329804)",,,,,
"[51370420, 28248070]","['Via Don Luigi Pavesio', 'Via Pietro Trucchi']",residential,True,False,116.752,"LINESTRING (7.6283146 45.1321235, 7.6270837 45.1323937, 7.6271573 45.1325243)",,,,,
28248070,Via Don Luigi Pavesio,residential,True,False,96.959,"LINESTRING (7.6277178 45.1335187, 7.6280453 45.1340714, 7.6281854 45.1343258)",,,,,
28248071,Via Negro,residential,True,False,88.07500000000002,"LINESTRING (7.6277178 45.1335187, 7.6280819 45.1334137, 7.6281664 45.1332821, 7.628367 45.133229, 7.6283877 45.1332232, 7.6286065 45.1331623, 7.6286557 45.1331486)",,,,,
43373366,Via Guglielmo Marconi,residential,False,False,87.958,"LINESTRING (7.6301593 45.1327304, 7.6311095 45.132461, 7.6311511 45.1324515, 7.6312011 45.1324381)",,,,,
150890258,Via Pietro Rolle,residential,True,False,107.596,"LINESTRING (7.6301593 45.1327304, 7.6297838 45.1318212, 7.6297756 45.1318014)",,,,,
172498409,Via Pietro Rolle,unclassified,False,True,103.62100000000001,"LINESTRING (7.6301593 45.1327304, 7.6303724 45.1331259, 7.6304449 45.1332518, 7.6305119 45.1333688, 7.6305751 45.1334771, 7.6306437 45.1335973)",,,,,
51370420,Via Pietro Trucchi,residential,True,False,120.07499999999999,"LINESTRING (7.6297756 45.1318014, 7.629061 45.1319589, 7.6285979 45.132061, 7.6283146 45.1321235)",,,,,
148807502,Via Giuseppe Cavallo,tertiary,True,False,16.835,"LINESTRING (7.6275307 45.1387565, 7.627378 45.1388629)",1,50,,,
45098543,Via Montello,residential,False,False,126.119,"LINESTRING (7.625247 45.1330897, 7.624614 45.1320471)",,,,,
45098529,Via Quirino Mascia,residential,True,False,84.796,"LINESTRING (7.6271573 45.1325243, 7.6261612 45.1328205)",,,,,
28248070,Via Don Luigi Pavesio,residential,True,False,111.179,"LINESTRING (7.6271573 45.1325243, 7.6276594 45.1334151, 7.627681 45.1334534)",,,,,
45098543,Via Montello,residential,False,True,126.119,"LINESTRING (7.624614 45.1320471, 7.625247 45.1330897)",,,,,
"[11976317, 43300767]","['Via Giovanni Prati', 'Via Don Giovanni Sapino']",residential,False,False,186.983,"LINESTRING (7.624614 45.1320471, 7.6245591 45.1320634, 7.6237123 45.1323145, 7.623478 45.1320046, 7.623421 45.1318297, 7.6231661 45.1314054)",,,,,
60041029,Via Montello,residential,False,False,110.04800000000002,"LINESTRING (7.624614 45.1320471, 7.6241066 45.1312031, 7.6240903 45.1311768, 7.6240652 45.1311363)",,,,,
11977486,Corso Giuseppe Garibaldi,tertiary,True,False,43.175,"LINESTRING (7.6330107 45.1328293, 7.6330245 45.1327578, 7.6330498 45.1327043, 7.6331728 45.1324595)",1,50,,,
172424310,,tertiary,True,False,10.483,"LINESTRING (7.6330107 45.1328293, 7.6330432 45.1328237, 7.6330766 45.1328245, 7.6331084 45.1328317, 7.6331363 45.1328446)",1,30,roundabout,,
172424310,,tertiary,True,False,7.643000000000001,"LINESTRING (7.6331773 45.1329006, 7.6331764 45.1329235, 7.6331669 45.1329454, 7.6331496 45.1329648)",1,30,roundabout,,
172424310,,tertiary,True,False,3.3899999999999997,"LINESTRING (7.6331496 45.1329648, 7.6331343 45.1329756, 7.6331166 45.1329843)",1,30,roundabout,,
172424310,,tertiary,True,False,7.156000000000001,"LINESTRING (7.6331363 45.1328446, 7.6331565 45.1328607, 7.6331705 45.1328797, 7.6331773 45.1329006)",1,30,roundabout,,
43373364,Via Silva,residential,True,False,79.722,"LINESTRING (7.6293246 45.1307407, 7.630264 45.1304672)",1,50,,,
474353705,Via Trento,unclassified,False,False,3.123,"LINESTRING (7.6293246 45.1307407, 7.6293099 45.1307146)",,,,,
43373361,Via Barolo,unclassified,False,True,9.783999999999999,"LINESTRING (7.6316844 45.1313521, 7.6317474 45.131335, 7.6318008 45.1313205)",,,,,
51370420,Via Pietro Trucchi,residential,True,False,74.37299999999999,"LINESTRING (7.6316844 45.1313521, 7.6316228 45.1313659, 7.6307814 45.1315559)",,,,,
43373357,Via Paolo Emilio Buridani,unclassified,True,False,102.56700000000001,"LINESTRING (7.6318008 45.1313205, 7.6318385 45.1314005, 7.6321719 45.1321364, 7.6322032 45.1321981)",,,,,
43373361,Via Barolo,unclassified,False,False,9.783999999999999,"LINESTRING (7.6318008 45.1313205, 7.6317474 45.131335, 7.6316844 45.1313521)",,,,,
43373361,Via Barolo,unclassified,False,True,62.631,"LINESTRING (7.6318008 45.1313205, 7.6318752 45.1313048, 7.6325394 45.1311074)",,,,,
