osmid,oneway,lanes,highway,reversed,length,name,geometry,junction
27341645,True,2,primary,False,15.551,,"LINESTRING (14.1865491 40.9183133, 14.1863791 40.9183686)",
514004756,False,,residential,True,38.457,Corso Italia,"LINESTRING (14.1865491 40.9183133, 14.1866498 40.9183333, 14.1869971 40.9183834)",
427782649,False,,residential,False,24.244,Corso Giacomo Matteotti,"LINESTRING (14.1914211 40.9215963, 14.1914517 40.9213795)",
454743481,False,,residential,False,42.077,,"LINESTRING (14.1914211 40.9215963, 14.1919219 40.9215969)",
427782649,False,,residential,True,61.230000000000004,Corso Giacomo Matteotti,"LINESTRING (14.1914211 40.9215963, 14.1914244 40.9219603, 14.1914505 40.9221459)",
427782649,False,,residential,True,49.969,Corso Giacomo Matteotti,"LINESTRING (14.1915416 40.9207822, 14.1914744 40.9212287)",
415136419,True,,residential,False,73.53,Via tenente Somma,"LINESTRING (14.1915416 40.9207822, 14.191419 40.920576, 14.1913557 40.9203459, 14.1913557 40.9201457)",
27341729,False,,residential,False,6.456,Via della Repubblica,"LINESTRING (14.1898835 40.9213706, 14.1899023 40.9213143)",
27341729,False,,residential,True,30.463,Via della Repubblica,"LINESTRING (14.1898835 40.9213706, 14.1896041 40.9215452)",
359844035,False,,unclassified,True,20.959,,"LINESTRING (14.1898835 40.9213706, 14.1899382 40.9215545)",
27341729,False,,residential,False,47.562,Via della Repubblica,"LINESTRING (14.1902951 40.9194925, 14.1904306 40.9190772)",
27341729,False,,residential,True,186.78199999999998,Via della Repubblica,"LINESTRING (14.1902951 40.9194925, 14.1901482 40.9201518, 14.1900059 40.9207059, 14.1899567 40.9211511)",
514004756,False,,residential,False,304.358,Corso Italia,"LINESTRING (14.1902951 40.9194925, 14.1896282 40.9192499, 14.1892421 40.9190909, 14.1889501 40.9189775, 14.1887049 40.9188832, 14.1886545 40.9188639, 14.1880466 40.9186302, 14.1879717 40.9186014, 14.1870227 40.9183885, 14.1869971 40.9183834)",
514004756,False,,residential,True,122.462,Corso Italia,"LINESTRING (14.1902951 40.9194925, 14.1910358 40.9197299, 14.191275 40.919932, 14.1913557 40.9201457)",
53017670,False,,residential,False,63.249,Via della Resistenza,"LINESTRING (14.1940902 40.9179624, 14.1940903 40.9180928, 14.1940772 40.9185311)",
53017671,False,,residential,False,70.202,Via della Resistenza,"LINESTRING (14.1940902 40.9179624, 14.1940988 40.9177238, 14.1940999 40.9176927, 14.1941003 40.9176803, 14.1941261 40.9173317)",
1047594613,True,,residential,False,49.269000000000005,Via della Repubblica,"LINESTRING (14.1940902 40.9179624, 14.1937235 40.9179708, 14.1935041 40.9179758)",
27341645,True,2,primary,False,53.958999999999996,,"LINESTRING (14.1941261 40.9173317, 14.1938733 40.9173226, 14.193485 40.9173039)",
53017671,False,,residential,True,70.202,Via della Resistenza,"LINESTRING (14.1941261 40.9173317, 14.1941003 40.9176803, 14.1940999 40.9176927, 14.1940988 40.9177238, 14.1940902 40.9179624)",
27341729,False,,residential,True,18.714,Via della Repubblica,"LINESTRING (14.1899567 40.9211511, 14.1899023 40.9213143)",
37545768,False,,residential,False,181.043,Via Padre V. Di Marino,"LINESTRING (14.1899567 40.9211511, 14.1878122 40.9209925)",
27341729,False,,residential,False,186.78199999999998,Via della Repubblica,"LINESTRING (14.1899567 40.9211511, 14.1900059 40.9207059, 14.1901482 40.9201518, 14.1902951 40.9194925)",
53018008,True,,residential,False,84.369,Via Capitano Pellegrino,"LINESTRING (14.1940756 40.9201989, 14.1950797 40.9202052)",
53017670,False,,residential,True,112.49600000000001,Via della Resistenza,"LINESTRING (14.1940756 40.9201989, 14.1940757 40.9195358, 14.1940757 40.9191872)",
454743484,True,,residential,False,158.72899999999998,Via Chianese,"LINESTRING (14.1950797 40.9202052, 14.1951218 40.9205508, 14.1952121 40.9213245, 14.195245 40.9216272)",
359844034,False,,residential,False,73.022,Via Gian Battista Vico,"LINESTRING (14.1860512 40.9214213, 14.1860204 40.9210902, 14.1860014 40.9210239, 14.1859678 40.9209753, 14.1859463 40.9208965, 14.185959 40.9208323, 14.1859911 40.920781)",
359844034,False,,residential,True,81.618,Via Gian Battista Vico,"LINESTRING (14.1860512 40.9214213, 14.1860789 40.9217121, 14.1860211 40.9221524)",
234034522,False,,residential,False,67.363,,"LINESTRING (14.1906822 40.9241691, 14.1914826 40.9242047)",
234034522,False,,residential,True,71.253,,"LINESTRING (14.1906822 40.9241691, 14.1898348 40.9241434)",
491214552,False,,residential,True,58.465,Via Primo Maggio,"LINESTRING (14.1906822 40.9241691, 14.1907308 40.9246936)",
491214552,False,,residential,False,65.87299999999999,Via Primo Maggio,"LINESTRING (14.1906822 40.9241691, 14.1906927 40.9237286, 14.1904919 40.9237226)",
491214557,False,,residential,True,52.459,,"LINESTRING (14.189868 40.9237039, 14.1904919 40.9237226)",
234034510,True,,residential,False,69.732,Via Vecchio Alveo,"LINESTRING (14.189868 40.9237039, 14.1896282 40.923427, 14.1895656 40.9231346)",
491214552,False,,residential,True,5.399,Via Primo Maggio,"LINESTRING (14.190899 40.925866, 14.1909041 40.9259144)",
234034510,True,,residential,False,166.25400000000002,Via Vecchio Alveo,"LINESTRING (14.190899 40.925866, 14.1908008 40.9257542, 14.1901838 40.9253813, 14.1900556 40.9252747, 14.189995 40.9251294, 14.18998 40.9248017, 14.1899323 40.9246667)",
491214552,False,,residential,False,131.185,Via Primo Maggio,"LINESTRING (14.190899 40.925866, 14.1908176 40.925142, 14.1907308 40.9246936)",
359844034,False,,residential,False,258.791,Via Gian Battista Vico,"LINESTRING (14.1859911 40.920781, 14.185945 40.9201863, 14.1858608 40.9194575, 14.1860318 40.9191705, 14.1860562 40.9190928, 14.1859706 40.9184908)",
359844034,False,,residential,True,73.02199999999999,Via Gian Battista Vico,"LINESTRING (14.1859911 40.920781, 14.185959 40.9208323, 14.1859463 40.9208965, 14.1859678 40.9209753, 14.1860014 40.9210239, 14.1860204 40.9210902, 14.1860512 40.9214213)",
945038239,True,,residential,False,162.57600000000002,Via Padre V. Di Marino,"LINESTRING (14.1859911 40.920781, 14.186073 40.9207396, 14.1861468 40.9207265, 14.1862075 40.9207298, 14.1862867 40.9207519, 14.1864036 40.9208701, 14.1865268 40.9208978, 14.1866499 40.9209076, 14.1878122 40.9209925)",
234034490,False,,residential,True,67.153,,"LINESTRING (14.1907308 40.9246936, 14.1899323 40.9246667)",
