osmid,oneway,name,highway,reversed,length,geometry,maxspeed,junction,lanes,ref,tunnel
8048205,True,Piazzale Giovanni Dalle Bande Nere,unclassified,False,64.033,"LINESTRING (11.708373 44.3541152, 11.708357 44.3540939, 11.7080127 44.3536361, 11.7079916 44.353608)",,,,,
4935565,True,Piazza Alessandro Bianconcini,tertiary,False,7.875,"LINESTRING (11.7101104 44.3523153, 11.7101322 44.3523471, 11.7101317 44.3523825)",30,roundabout,,,
8048206,False,Piazza Alessandro Bianconcini,tertiary,False,106.08100000000002,"LINESTRING (11.7101104 44.3523153, 11.7101396 44.3522869, 11.710157 44.3522671, 11.7101488 44.3521867, 11.709943 44.3518859, 11.7097421 44.3515924, 11.7097176 44.3515565, 11.7097031 44.3515203, 11.709697 44.3514854, 11.7097078 44.3514458)",30,,,,
4935565,True,Piazza Alessandro Bianconcini,tertiary,False,17.727999999999998,"LINESTRING (11.7101317 44.3523825, 11.710117 44.3524065, 11.7100834 44.3524297, 11.7100286 44.3524409, 11.7099788 44.3524326, 11.7099531 44.3524196)",30,roundabout,,,
31127811,True,Via Nino Bixio,residential,False,24.939999999999998,"LINESTRING (11.7101317 44.3523825, 11.7101602 44.3524052, 11.7102172 44.3524506, 11.7102614 44.3524914, 11.7103333 44.3525542)",,,,,
4935565,True,Piazza Alessandro Bianconcini,tertiary,False,21.551000000000002,"LINESTRING (11.7099205 44.3523713, 11.7099235 44.3523445, 11.7099359 44.3523239, 11.7099765 44.3522965, 11.7100431 44.3522881, 11.7100782 44.3522964, 11.7101104 44.3523153)",30,roundabout,,,
31127812,True,Piazza Alessandro Bianconcini,residential,False,96.94200000000001,"LINESTRING (11.7099205 44.3523713, 11.7098509 44.3523576, 11.7098211 44.352341, 11.7097913 44.3523243, 11.7095454 44.3520605, 11.7091971 44.3516868)",,,,,
4935565,True,Piazza Alessandro Bianconcini,tertiary,False,6.057,"LINESTRING (11.7099531 44.3524196, 11.7099284 44.3523939, 11.7099205 44.3523713)",30,roundabout,,,
8048199,False,Viale Gian Battista Zappi,tertiary,True,273.509,"LINESTRING (11.7190729 44.3503327, 11.7189692 44.3503337, 11.7178818 44.3503441, 11.7171001 44.3502968, 11.7161046 44.3501674, 11.7158788 44.3501483, 11.7157661 44.3501485, 11.7156541 44.3501534)",50,,,,
8049109,False,Via Alessandro Manzoni,tertiary,False,72.09,"LINESTRING (11.7190729 44.3503327, 11.7190665 44.3503103, 11.7188921 44.3496974)",,,,,
715021976,False,Viale Gian Battista Zappi,tertiary,False,50.749,"LINESTRING (11.7190729 44.3503327, 11.7192163 44.3503437, 11.7193453 44.3503722, 11.7194336 44.3504288, 11.7195009 44.3504874, 11.7195622 44.3505729)",,,,,
8049109,False,Via Alessandro Manzoni,tertiary,True,37.238,"LINESTRING (11.7188247 44.349366, 11.7188921 44.3496974)",,,,,
12907647,False,Via Ludovico Ariosto,unclassified,False,129.159,"LINESTRING (11.7112489 44.3495992, 11.7128728 44.3495718)",,,,,
4937612,False,Via Giovanni Boccaccio,unclassified,True,35.812,"LINESTRING (11.7112489 44.3495992, 11.7111884 44.3497471, 11.7111224 44.3499083)",30,,,,
4937612,False,Via Giovanni Boccaccio,unclassified,False,35.812,"LINESTRING (11.7111224 44.3499083, 11.7111884 44.3497471, 11.7112489 44.3495992)",30,,,,
11810227,False,Via Giovanni Boccaccio,unclassified,True,135.94,"LINESTRING (11.7111224 44.3499083, 11.7110897 44.3500011, 11.7108628 44.3506438, 11.7107394 44.3509935, 11.7106995 44.3510384, 11.7106619 44.3510807)",,,,,
11810226,True,Rotonda Frati Minori dell’Osservanza,tertiary,False,11.518,"LINESTRING (11.710568 44.3511418, 11.7105713 44.3511217, 11.7105787 44.3511094, 11.7105968 44.3510938, 11.7106091 44.3510876, 11.7106359 44.3510808, 11.7106619 44.3510807)",30,roundabout,,,
120092213,False,Viale Gian Battista Zappi,tertiary,True,77.729,"LINESTRING (11.710568 44.3511418, 11.7104096 44.3511651, 11.7102791 44.3511972, 11.7098156 44.3513651, 11.7097504 44.3514003, 11.7097078 44.3514458)",30,,,,
11810226,True,Rotonda Frati Minori dell’Osservanza,tertiary,False,9.184999999999999,"LINESTRING (11.7106619 44.3510807, 11.7106887 44.3510872, 11.7107162 44.3511047, 11.7107282 44.351123, 11.7107311 44.3511387)",30,roundabout,,,
11810227,False,Via Giovanni Boccaccio,unclassified,False,135.94,"LINESTRING (11.7106619 44.3510807, 11.7106995 44.3510384, 11.7107394 44.3509935, 11.7108628 44.3506438, 11.7110897 44.3500011, 11.7111224 44.3499083)",,,,,
11810226,True,Rotonda Frati Minori dell’Osservanza,tertiary,False,19.875,"LINESTRING (11.7107311 44.3511387, 11.7107261 44.3511586, 11.7107172 44.3511711, 11.7106975 44.3511856, 11.7106728 44.3511943, 11.7106426 44.3511966, 11.7106152 44.3511914, 11.7105972 44.3511832, 11.7105789 44.3511677, 11.710568 44.3511418)",30,roundabout,,,
11810230,False,Viale Gian Battista Zappi,tertiary,True,173.615,"LINESTRING (11.7107311 44.3511387, 11.7108524 44.351151, 11.7110272 44.3511687, 11.7113374 44.3511877, 11.7126606 44.3512696, 11.7128035 44.3512634, 11.7129051 44.3512587)",50,,,,
8048199,False,Viale Gian Battista Zappi,tertiary,False,112.213,"LINESTRING (11.7129051 44.3512587, 11.713041 44.3512586, 11.7130998 44.3512585, 11.7140488 44.3508035, 11.7141105 44.3507743)",50,,,,
11810230,False,Viale Gian Battista Zappi,tertiary,False,173.615,"LINESTRING (11.7129051 44.3512587, 11.7128035 44.3512634, 11.7126606 44.3512696, 11.7113374 44.3511877, 11.7110272 44.3511687, 11.7108524 44.351151, 11.7107311 44.3511387)",50,,,,
751130656,True,Rotatoria lavoratori ingiustamente licenziati,primary,False,8.379999999999999,"LINESTRING (11.7200129 44.3569399, 11.7200442 44.3569285, 11.7200783 44.3569224, 11.7201134 44.3569217)",50,roundabout,2,,
751130655,True,Rotatoria lavoratori ingiustamente licenziati,primary,False,10.136,"LINESTRING (11.7201344 44.356924, 11.7201743 44.3569345, 11.7202088 44.3569522, 11.7202356 44.3569758)",50,roundabout,2,,
751130653,True,Rotatoria lavoratori ingiustamente licenziati,primary,False,15.882,"LINESTRING (11.7202572 44.3570503, 11.7202427 44.3570845, 11.7202141 44.3571137, 11.7201742 44.3571352, 11.7201269 44.3571467)",50,roundabout,2,,
171274463,True,Viale Luigi Galvani,primary,False,48.028,"LINESTRING (11.7200295 44.3571366, 11.7198113 44.3571206, 11.7196449 44.3571301, 11.7194344 44.3571701)",50,,2,SS9,
751130651,True,Rotatoria lavoratori ingiustamente licenziati,primary,False,26.435,"LINESTRING (11.7200295 44.3571366, 11.7199906 44.3571172, 11.7199614 44.3570903, 11.7199446 44.3570586, 11.7199418 44.3570247, 11.7199531 44.3569917, 11.7199775 44.3569625, 11.7200129 44.3569399)",50,roundabout,2,,
605703920,True,Rotonda di Porta Faenza,tertiary,False,15.075,"LINESTRING (11.7203287 44.3517703, 11.7202814 44.351773, 11.720235 44.3517661, 11.7201932 44.3517501, 11.7201594 44.3517264)",,roundabout,,,
605703920,True,Rotonda di Porta Faenza,tertiary,False,11.988,"LINESTRING (11.7201255 44.3516617, 11.7201299 44.3516259, 11.720149 44.3515927, 11.7201811 44.351565)",,roundabout,,,
93279122,False,Viale Luigi Galvani,primary,False,90.478,"LINESTRING (11.7176604 44.3578878, 11.7177354 44.3578549, 11.7186392 44.3574727)",50,,2,SS9,
"[1215337362, 22878300]",False,Viale Andrea Costa,residential,True,103.276,"LINESTRING (11.7176604 44.3578878, 11.7176261 44.3578375, 11.717463 44.3576128, 11.7172864 44.3573696, 11.7171925 44.3572526, 11.7170468 44.3570694)",50,,,,
69020860,False,Via Selice,tertiary,True,67.607,"LINESTRING (11.7186923 44.3549243, 11.7187629 44.3550119, 11.7187853 44.3550396, 11.718917 44.3551844, 11.7191037 44.3554555)",50,,,,
605703911,False,Viale Edmondo De Amicis,tertiary,False,234.179,"LINESTRING (11.7186923 44.3549243, 11.7185697 44.3549648, 11.7174479 44.3553352, 11.7170699 44.3554824, 11.7161355 44.3558462, 11.7160655 44.3558744)",50,,,,
605703911,False,Viale Edmondo De Amicis,tertiary,True,116.081,"LINESTRING (11.7186923 44.3549243, 11.7187835 44.3548981, 11.7196375 44.3546525, 11.7197818 44.3545515, 11.7199315 44.354418)",50,,,,
69020860,False,Via Selice,tertiary,False,91.62,"LINESTRING (11.7196559 44.3561787, 11.7191037 44.3554555)",50,,,,
22878294,False,Via Mentana,residential,True,142.46800000000002,"LINESTRING (11.7196559 44.3561787, 11.71957 44.3562086, 11.7184755 44.3565902, 11.7181081 44.3567183, 11.7180452 44.3567402)",50,,,,
69020860,False,Via Selice,tertiary,True,25.284,"LINESTRING (11.7196559 44.3561787, 11.7197165 44.3562624, 11.7198022 44.3563806)",50,,,,
22878294,False,Via Mentana,residential,False,16.899,"LINESTRING (11.7170468 44.3570694, 11.7171348 44.3570429, 11.7172396 44.3570056)",50,,,,
"[1215337362, 22878300]",False,Viale Andrea Costa,residential,False,103.276,"LINESTRING (11.7170468 44.3570694, 11.7171925 44.3572526, 11.7172864 44.3573696, 11.717463 44.3576128, 11.7176261 44.3578375, 11.7176604 44.3578878)",50,,,,
22878300,False,Viale Andrea Costa,residential,True,74.488,"LINESTRING (11.7170468 44.3570694, 11.717005 44.3570139, 11.7166023 44.3564797)",50,,,,
8048199,False,Viale Gian Battista Zappi,tertiary,False,141.85399999999998,"LINESTRING (11.7141105 44.3507743, 11.7141822 44.3507377, 11.7144699 44.3505909, 11.7148984 44.3503868, 11.7151674 44.3502793, 11.7154195 44.3501972, 11.715527 44.3501771, 11.7156541 44.3501534)",50,,,,
8048199,False,Viale Gian Battista Zappi,tertiary,True,112.213,"LINESTRING (11.7141105 44.3507743, 11.7140488 44.3508035, 11.7130998 44.3512585, 11.713041 44.3512586, 11.7129051 44.3512587)",50,,,,
12907642,False,Via Francesco Petrarca,residential,True,38.86,"LINESTRING (11.7141105 44.3507743, 11.7140746 44.3507345, 11.7140414 44.3507008, 11.714024 44.3504402)",,,,,
12907642,False,Via Francesco Petrarca,residential,False,97.841,"LINESTRING (11.7140192 44.3495603, 11.714024 44.3504402)",,,,,
12907646,False,Via Ludovico Ariosto,unclassified,False,126.821,"LINESTRING (11.7140192 44.3495603, 11.7156141 44.3495516)",,,,,
12907647,False,Via Ludovico Ariosto,unclassified,True,91.164,"LINESTRING (11.7140192 44.3495603, 11.7128728 44.3495718)",,,,,
8048199,False,Viale Gian Battista Zappi,tertiary,False,273.509,"LINESTRING (11.7156541 44.3501534, 11.7157661 44.3501485, 11.7158788 44.3501483, 11.7161046 44.3501674, 11.7171001 44.3502968, 11.7178818 44.3503441, 11.7189692 44.3503337, 11.7190729 44.3503327)",50,,,,
8048199,False,Viale Gian Battista Zappi,tertiary,True,141.854,"LINESTRING (11.7156541 44.3501534, 11.715527 44.3501771, 11.7154195 44.3501972, 11.7151674 44.3502793, 11.7148984 44.3503868, 11.7144699 44.3505909, 11.7141822 44.3507377, 11.7141105 44.3507743)",50,,,,
12907651,True,Viale Niccolò Machiavelli,residential,False,68.132,"LINESTRING (11.7156541 44.3501534, 11.7155937 44.3500717, 11.7155945 44.3500502, 11.7156141 44.3495516)",,,,,
22922104,False,Via Quaini,unclassified,True,34.241,"LINESTRING (11.7156541 44.3501534, 11.7156521 44.3502212, 11.715674 44.3503857, 11.7156845 44.3504602)",,,,,
12907646,False,Via Ludovico Ariosto,unclassified,True,126.821,"LINESTRING (11.7156141 44.3495516, 11.7140192 44.3495603)",,,,,
12907651,True,Viale Niccolò Machiavelli,residential,False,31.358,"LINESTRING (11.7156141 44.3495516, 11.7156294 44.3492698)",,,,,
12907647,False,Via Ludovico Ariosto,unclassified,False,91.164,"LINESTRING (11.7128728 44.3495718, 11.7140192 44.3495603)",,,,,
12907647,False,Via Ludovico Ariosto,unclassified,True,129.159,"LINESTRING (11.7128728 44.3495718, 11.7112489 44.3495992)",,,,,
12907659,True,Viale Dante,unclassified,False,98.476,"LINESTRING (11.7128728 44.3495718, 11.7128803 44.3504574)",,,,,
12907666,False,Via Giovanni Verga,unclassified,False,9.144,"LINESTRING (11.7156294 44.3492698, 11.7157444 44.3492704)",,,,,
8049109,False,Via Alessandro Manzoni,tertiary,False,37.238,"LINESTRING (11.7188921 44.3496974, 11.7188247 44.349366)",,,,,
8049109,False,Via Alessandro Manzoni,tertiary,True,72.09,"LINESTRING (11.7188921 44.3496974, 11.7190665 44.3503103, 11.7190729 44.3503327)",,,,,
12907666,False,Via Giovanni Verga,unclassified,True,170.80599999999998,"LINESTRING (11.7188921 44.3496974, 11.7188475 44.3496969, 11.717894 44.3496865, 11.7179085 44.3493695, 11.7172035 44.3493383)",,,,,
1105252593,True,Via Giuseppe Mazzini,residential,False,44.742999999999995,"LINESTRING (11.7130797 44.3516412, 11.7130618 44.3516027, 11.7129582 44.3513812, 11.7129051 44.3512587)",,,,,
556438885,True,Via Emilia,residential,False,85.542,"LINESTRING (11.7185264 44.3522512, 11.7174623 44.3523646)",,,,,
31251859,True,Via Baviera Maghinardo,residential,False,73.798,"LINESTRING (11.7185264 44.3522512, 11.718569 44.3525394, 11.718649 44.3526683, 11.7188105 44.3528705)",,,,,
30992310,True,Via San Pier Grisologo,residential,False,30.821,"LINESTRING (11.7171615 44.3528216, 11.7168184 44.3529506)",,,,,
22041809,True,Via Selice,residential,False,116.49799999999999,"LINESTRING (11.7171615 44.3528216, 11.7171257 44.3529008, 11.7172548 44.3531125, 11.7177656 44.3537486)",,,,,
22041809,True,Via Selice,residential,False,71.712,"LINESTRING (11.7177656 44.3537486, 11.7182238 44.3543041)",,,,,
22041815,True,Via Cavour,residential,False,60.294,"LINESTRING (11.7177656 44.3537486, 11.717974 44.3536711, 11.7184159 44.3534705)",,,,,
22041817,True,Via Cavour,residential,False,30.326,"LINESTRING (11.7172167 44.3539449, 11.7175529 44.3538161)",,,,,
5013344,False,Viale Giosuè Carducci,tertiary,False,135.817,"LINESTRING (11.7160655 44.3558744, 11.7159841 44.355905, 11.7149886 44.3562541, 11.7149413 44.3562708, 11.7145255 44.3564025)",,,,,
22878300,False,Viale Andrea Costa,residential,False,79.837,"LINESTRING (11.7160655 44.3558744, 11.7161547 44.3559513, 11.716361 44.3562103, 11.7164294 44.3562937, 11.7166023 44.3564797)",50,,,,
605703911,False,Viale Edmondo De Amicis,tertiary,True,234.17900000000003,"LINESTRING (11.7160655 44.3558744, 11.7161355 44.3558462, 11.7170699 44.3554824, 11.7174479 44.3553352, 11.7185697 44.3549648, 11.7186923 44.3549243)",50,,,,
"[30992139, 31508284, 975322261]",True,"['Via Appia', 'Viale Paolo Galeati']",residential,False,171.62,"LINESTRING (11.7160655 44.3558744, 11.7160287 44.355836, 11.715962 44.3557562, 11.7158208 44.3555962, 11.716121 44.3554895, 11.7173598 44.355082)",,,,,
522084911,True,Viale Giosuè Carducci,tertiary,False,20.354,"LINESTRING (11.7084642 44.3579343, 11.7083584 44.3578884, 11.7082442 44.3578407)",,,,,
723085179,True,Viale Giosuè Carducci,tertiary,False,15.924,"LINESTRING (11.7082949 44.3576347, 11.7083337 44.3576573, 11.7083605 44.3576875, 11.7083725 44.3577223, 11.7083684 44.357758)",,roundabout,,,
1183752771,True,Viale Giosuè Carducci,tertiary,False,3.2,"LINESTRING (11.7080664 44.357758, 11.7080619 44.3577294)",,roundabout,,,
522084917,True,Via Rinaldo Andreini,unclassified,False,18.625,"LINESTRING (11.7080664 44.357758, 11.7079528 44.3577748, 11.7078466 44.357812)",,,,,
972558633,False,Via Purocelo,unclassified,True,126.898,"LINESTRING (11.7143782 44.3572556, 11.7137253 44.3574921, 11.7129544 44.3577714)",,,,,
972558633,False,Via Purocelo,unclassified,False,126.898,"LINESTRING (11.7129544 44.3577714, 11.7137253 44.3574921, 11.7143782 44.3572556)",,,,,
972558634,True,Via Manfredi,residential,False,64.82,"LINESTRING (11.7125818 44.3572529, 11.7129544 44.3577714)",,,,,
5013344,False,Viale Giosuè Carducci,tertiary,False,160.898,"LINESTRING (11.7125818 44.3572529, 11.7116953 44.3576087, 11.7115314 44.3576693, 11.7108999 44.3579028, 11.7108007 44.3579395)",,,,,
5013344,False,Viale Giosuè Carducci,tertiary,True,181.256,"LINESTRING (11.7125818 44.3572529, 11.7132108 44.3569649, 11.7135165 44.3568217, 11.7140039 44.3566055, 11.7145255 44.3564025)",,,,,
