osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref,junction,access
245334387,Via Praga,residential,False,True,118.32600000000001,,"LINESTRING (11.4465174 44.5548097, 11.446333 44.5545258, 11.4453709 44.5548331)",,,
125438983,Piazza Vienna,residential,False,False,48.468,,"LINESTRING (11.4476584 44.5565581, 11.4474043 44.5561616)",,,
125438983,Piazza Vienna,residential,False,False,83.35,,"LINESTRING (11.4474043 44.5561616, 11.4469629 44.5554812)",,,
125438983,Piazza Vienna,residential,False,True,48.468,,"LINESTRING (11.4474043 44.5561616, 11.4476584 44.5565581)",,,
125439018,Via Parigi,residential,False,False,163.821,,"LINESTRING (11.4474043 44.5561616, 11.4455238 44.556774)",,,
125438983,Piazza Vienna,residential,False,False,82.591,,"LINESTRING (11.4469629 44.5554812, 11.4465174 44.5548097)",,,
125438983,Piazza Vienna,residential,False,True,83.35,,"LINESTRING (11.4469629 44.5554812, 11.4474043 44.5561616)",,,
125439017,Via Londra,residential,False,False,165.24200000000002,,"LINESTRING (11.4469629 44.5554812, 11.4452155 44.5560536, 11.4450683 44.5561023)",,,
125439018,Via Parigi,residential,False,True,163.821,,"LINESTRING (11.4455238 44.556774, 11.4474043 44.5561616)",,,
129116832,Via Europa,residential,False,False,40.895,,"LINESTRING (11.4455238 44.556774, 11.4452934 44.5564449)",,,
129116832,Via Europa,residential,False,True,70.752,,"LINESTRING (11.4455238 44.556774, 11.4459041 44.5573497)",,,
129116832,Via Europa,residential,False,True,42.064,,"LINESTRING (11.4450683 44.5561023, 11.4452934 44.5564449)",,,
125439017,Via Londra,residential,False,True,165.24200000000002,,"LINESTRING (11.4450683 44.5561023, 11.4452155 44.5560536, 11.4469629 44.5554812)",,,
129116832,Via Europa,residential,False,False,79.724,,"LINESTRING (11.4450683 44.5561023, 11.4448765 44.5558099, 11.4446395 44.5554537)",,,
125439229,Via Rizzoli,residential,False,False,59.922,,"LINESTRING (11.4493632 44.554202, 11.4486692 44.5544161)",,,
245339122,,residential,False,False,104.236,,"LINESTRING (11.4493632 44.554202, 11.4488349 44.5533435)",,,
125439271,Via Neri,residential,False,False,116.566,,"LINESTRING (11.4448618 44.5504216, 11.4434939 44.5508072)",,,
125439271,Via Neri,residential,False,True,88.184,,"LINESTRING (11.4448618 44.5504216, 11.4453679 44.5511279)",,,
245345772,,residential,False,False,58.23,,"LINESTRING (11.4448618 44.5504216, 11.4445174 44.549959)",,,
129116828,Via Bandiera,residential,False,False,41.283,,"LINESTRING (11.441018 44.5556138, 11.4412714 44.5559382)",,,
129116828,Via Bandiera,residential,False,True,47.127,,"LINESTRING (11.441018 44.5556138, 11.4407422 44.5552383)",,,
129116831,Via Bandiera,residential,False,False,31.438,,"LINESTRING (11.441018 44.5556138, 11.440665 44.5557429)",,,
129116831,Via Bandiera,residential,False,True,62.398,,"LINESTRING (11.441018 44.5556138, 11.4417185 44.5553574)",,,
129116828,Via Bandiera,residential,False,False,47.127,,"LINESTRING (11.4407422 44.5552383, 11.441018 44.5556138)",,,
129116828,Via Bandiera,residential,False,True,41.283,,"LINESTRING (11.4412714 44.5559382, 11.441018 44.5556138)",,,
129116829,Via Bandiera,residential,False,False,39.417,,"LINESTRING (11.442635 44.5554294, 11.4424036 44.5551156)",,,
129116829,Via Bandiera,residential,False,True,41.596,,"LINESTRING (11.4421856 44.5547753, 11.4424036 44.5551156)",,,
125439270,Via Zonarelli,residential,False,False,51.803,,"LINESTRING (11.4432024 44.5503902, 11.4434939 44.5508072)",,,
125439270,Via Zonarelli,residential,False,False,92.803,,"LINESTRING (11.4434939 44.5508072, 11.4440448 44.5515437)",,,
125439270,Via Zonarelli,residential,False,True,51.803,,"LINESTRING (11.4434939 44.5508072, 11.4432024 44.5503902)",,,
125439271,Via Neri,residential,False,False,71.794,,"LINESTRING (11.4434939 44.5508072, 11.4426454 44.5510336)",,,
125439271,Via Neri,residential,False,True,116.566,,"LINESTRING (11.4434939 44.5508072, 11.4448618 44.5504216)",,,
129116827,Via Bandiera,residential,False,True,36.984,,"LINESTRING (11.4419162 44.5556587, 11.4417185 44.5553574)",,,
129116829,Via Bandiera,residential,False,False,41.596,,"LINESTRING (11.4424036 44.5551156, 11.4421856 44.5547753)",,,
129116829,Via Bandiera,residential,False,True,39.417,,"LINESTRING (11.4424036 44.5551156, 11.442635 44.5554294)",,,
129116831,Via Bandiera,residential,False,False,60.578,,"LINESTRING (11.4424036 44.5551156, 11.4417185 44.5553574)",,,
129116831,Via Bandiera,residential,False,True,73.948,,"LINESTRING (11.4424036 44.5551156, 11.4432348 44.5548132)",,,
47982980,Via Bandiera,residential,False,False,69.467,,"LINESTRING (11.4432348 44.5548132, 11.4428496 44.554252)",,,
129116831,Via Bandiera,residential,False,False,73.948,,"LINESTRING (11.4432348 44.5548132, 11.4424036 44.5551156)",,,
"[129116830, 129116831]",Via Bandiera,residential,False,"[False, True]",69.22200000000001,,"LINESTRING (11.4432348 44.5548132, 11.4438271 44.5546003, 11.4440159 44.5545344)",,,
47982980,Via Bandiera,residential,False,True,69.467,,"LINESTRING (11.4428496 44.554252, 11.4432348 44.5548132)",,,
125439270,Via Zonarelli,residential,False,True,92.803,,"LINESTRING (11.4440448 44.5515437, 11.4434939 44.5508072)",,,
27521030,Via Roma,secondary,False,False,131.571,30,"LINESTRING (11.4440448 44.5515437, 11.4437203 44.5516486, 11.4435381 44.5517059, 11.4430799 44.55185, 11.4428585 44.5519274, 11.442769 44.551967, 11.4426908 44.5520069, 11.4425947 44.5520766, 11.4425815 44.5520862)",SP46,,
27521030,Via Roma,secondary,False,True,114.588,30,"LINESTRING (11.4440448 44.5515437, 11.4442728 44.5514742, 11.444646 44.5513591, 11.4453679 44.5511279)",SP46,,
125439271,Via Neri,residential,False,True,71.794,,"LINESTRING (11.4426454 44.5510336, 11.4434939 44.5508072)",,,
129116827,Via Bandiera,residential,False,False,51.985,,"LINESTRING (11.4414227 44.5549401, 11.4417185 44.5553574)",,,
129116826,Via Bandiera,residential,False,True,67.406,,"LINESTRING (11.4476003 44.5539183, 11.4472261 44.5533739)",,,
27092578,Via Roma,unclassified,False,True,71.133,,"LINESTRING (11.4480755 44.5502763, 11.447264 44.5505498)",,,
203280589,Via Aleramo,residential,False,True,97.746,,"LINESTRING (11.4480755 44.5502763, 11.4485723 44.5510809)",,,
129116826,Via Bandiera,residential,False,False,67.406,,"LINESTRING (11.4472261 44.5533739, 11.4476003 44.5539183)",,,
129116830,Via Bandiera,residential,False,False,55.331,,"LINESTRING (11.4472261 44.5533739, 11.4478516 44.5531527)",,,
129116830,Via Bandiera,residential,False,True,17.855,,"LINESTRING (11.4472261 44.5533739, 11.4470249 44.5534462)",,,
248066404,Via San Donato,secondary,False,False,4.247,50,"LINESTRING (11.4473341 44.5523186, 11.447312 44.5522838)",,,
125443329,Via Dante Alighieri,residential,False,True,255.56399999999996,,"LINESTRING (11.4473341 44.5523186, 11.4481852 44.5520446, 11.4477752 44.5513485, 11.4477452 44.5512975, 11.447264 44.5505498)",,,
248066404,Via San Donato,secondary,False,True,101.415,50,"LINESTRING (11.4473341 44.5523186, 11.4476777 44.5528608, 11.4478401 44.553135, 11.4478516 44.5531527)",,,
47984072,Via Europa,residential,False,False,209.11200000000002,,"LINESTRING (11.4483664 44.5566405, 11.448341 44.556649, 11.4475345 44.5569177, 11.4459757 44.5574372)",,,
129116832,Via Europa,residential,False,False,11.263,,"LINESTRING (11.4459757 44.5574372, 11.4459041 44.5573497)",,,
47984072,Via Europa,residential,False,True,209.11200000000002,,"LINESTRING (11.4459757 44.5574372, 11.4475345 44.5569177, 11.448341 44.556649, 11.4483664 44.5566405)",,,
129116835,Via Pascoli,residential,False,True,24.191,,"LINESTRING (11.4412832 44.5536251, 11.441151 44.553429)",,,
203280589,Via Aleramo,residential,False,False,97.746,,"LINESTRING (11.4485723 44.5510809, 11.4480755 44.5502763)",,,
203280589,Via Aleramo,residential,False,True,37.499,,"LINESTRING (11.4485723 44.5510809, 11.4490062 44.5509463)",,,
27092578,Via Roma,unclassified,False,False,71.133,,"LINESTRING (11.447264 44.5505498, 11.4480755 44.5502763)",,,
27092578,Via Roma,unclassified,False,True,77.666,,"LINESTRING (11.447264 44.5505498, 11.4466134 44.5507578, 11.4465037 44.5507906, 11.4463672 44.5508315)",,,
125443329,Via Dante Alighieri,residential,False,False,255.56399999999996,,"LINESTRING (11.447264 44.5505498, 11.4477452 44.5512975, 11.4477752 44.5513485, 11.4481852 44.5520446, 11.4473341 44.5523186)",,,
129116834,Via Pascoli,residential,False,False,26.702,,"LINESTRING (11.441151 44.553429, 11.4410026 44.5532134)",,,
129116835,Via Pascoli,residential,False,False,24.191,,"LINESTRING (11.441151 44.553429, 11.4412832 44.5536251)",,,
129116835,Via Pascoli,residential,False,True,100.76400000000001,,"LINESTRING (11.441151 44.553429, 11.4416829 44.5532509, 11.4423074 44.5530521)",,,
129116830,Via Bandiera,residential,False,False,17.855,,"LINESTRING (11.4470249 44.5534462, 11.4472261 44.5533739)",,,
129116825,Via Bandiera,residential,False,False,184.45000000000002,,"LINESTRING (11.4470249 44.5534462, 11.4464612 44.5526163, 11.4464316 44.5525777, 11.447312 44.5522838)",,,
129116830,Via Bandiera,residential,False,True,262.84,,"LINESTRING (11.4470249 44.5534462, 11.4465577 44.5536047, 11.4442476 44.5544535, 11.4440674 44.5545163)",,,
245337790,Via Carlo Alberto Dalla Chiesa,residential,False,True,59.795,,"LINESTRING (11.4426123 44.553544, 11.4423074 44.5530521)",,,
129116835,Via Pascoli,residential,False,True,13.823,,"LINESTRING (11.4423074 44.5530521, 11.4424652 44.5529991)",,,
245337790,Via Carlo Alberto Dalla Chiesa,residential,False,False,59.795,,"LINESTRING (11.4423074 44.5530521, 11.4426123 44.553544)",,,
245337790,Via Carlo Alberto Dalla Chiesa,residential,False,True,78.902,,"LINESTRING (11.4423074 44.5530521, 11.4418982 44.5524052)",,,
129116835,Via Pascoli,residential,False,False,100.76400000000001,,"LINESTRING (11.4423074 44.5530521, 11.4416829 44.5532509, 11.441151 44.553429)",,,
27521064,Via Roma,secondary,True,False,17.137999999999998,,"LINESTRING (11.4419084 44.5522772, 11.4419476 44.5522662, 11.4419935 44.5522491, 11.4420307 44.5522313, 11.4420927 44.5521981)",SP46,,
245337792,Via Roma,secondary,False,False,135.28,,"LINESTRING (11.4419084 44.5522772, 11.4418979 44.5522774, 11.4418691 44.5522781, 11.441839 44.5522805, 11.4417969 44.5522855, 11.4417537 44.5522942, 11.4415955 44.5523364, 11.4413534 44.5524185, 11.4412702 44.5524456, 11.4408027 44.5525978, 11.4403461 44.5527558)",SP46,,
129116834,Via Pascoli,residential,False,True,26.702,,"LINESTRING (11.4410026 44.5532134, 11.441151 44.553429)",,,
129116827,Via Bandiera,residential,False,False,36.984,,"LINESTRING (11.4417185 44.5553574, 11.4419162 44.5556587)",,,
129116827,Via Bandiera,residential,False,True,51.985,,"LINESTRING (11.4417185 44.5553574, 11.4414227 44.5549401)",,,
129116831,Via Bandiera,residential,False,False,62.398,,"LINESTRING (11.4417185 44.5553574, 11.441018 44.5556138)",,,
129116831,Via Bandiera,residential,False,True,60.578,,"LINESTRING (11.4417185 44.5553574, 11.4424036 44.5551156)",,,
143209810,Via Madrid,residential,False,False,28.827,,"LINESTRING (11.4439185 44.5553967, 11.443593 44.5555125)",,,yes
143209810,Via Madrid,residential,False,True,48.128,,"LINESTRING (11.4439185 44.5553967, 11.4444612 44.5552023)",,,yes
143209811,Via Stoccolma,residential,False,True,27.457,30,"LINESTRING (11.4439185 44.5553967, 11.4440631 44.5556211)",,,yes
143209810,Via Madrid,residential,False,True,111.199,,"LINESTRING (11.4423733 44.5564229, 11.4421187 44.5560295, 11.4428346 44.5557824)",,,yes
143209810,Via Madrid,residential,False,True,67.169,,"LINESTRING (11.4428346 44.5557824, 11.443593 44.5555125)",,,yes
143209810,Via Madrid,residential,False,False,111.199,,"LINESTRING (11.4428346 44.5557824, 11.4421187 44.5560295, 11.4423733 44.5564229)",,,yes
143209812,Via Madrid,residential,False,False,61.654,,"LINESTRING (11.4428346 44.5557824, 11.442957 44.5559716, 11.4431105 44.556209, 11.4431173 44.5562195, 11.4432016 44.5562613)",,,
129116832,Via Europa,residential,False,True,31.322,,"LINESTRING (11.4444612 44.5552023, 11.4446395 44.5554537)",,,
143209810,Via Madrid,residential,False,False,48.128,,"LINESTRING (11.4444612 44.5552023, 11.4439185 44.5553967)",,,yes
129116832,Via Europa,residential,False,False,82.223,,"LINESTRING (11.4444612 44.5552023, 11.444088 44.5546422, 11.4440159 44.5545344)",,,
1190257627,Via Stoccolma,residential,False,False,52.441,30,"LINESTRING (11.4447121 44.5566419, 11.4444409 44.5562117)",,,yes
187010602,Via Budapest,residential,False,False,51.006,,"LINESTRING (11.4447121 44.5566419, 11.4447652 44.5566258, 11.4452934 44.5564449)",,,
187010602,Via Budapest,residential,False,True,154.858,,"LINESTRING (11.4447121 44.5566419, 11.4443372 44.5567745, 11.4439253 44.5569228, 11.4436247 44.557031, 11.4435766 44.557041, 11.4435411 44.5570382, 11.443503 44.5570248, 11.4433418 44.5567891, 11.4432326 44.5566357)",,,
"[143213137, 460508533]",Via Luigi Brenti,residential,False,True,131.468,,"LINESTRING (11.4472533 44.5540751, 11.4478573 44.5549827, 11.4479642 44.5551434)",,,
143213139,Via Luigi Brenti,residential,False,True,96.748,,"LINESTRING (11.4479642 44.5551434, 11.4484657 44.5559367)",,,
"[143213137, 460508533]",Via Luigi Brenti,residential,False,False,131.468,,"LINESTRING (11.4479642 44.5551434, 11.4478573 44.5549827, 11.4472533 44.5540751)",,,
"[143213137, 460508534]",Via Luigi Brenti,residential,False,True,84.075,,"LINESTRING (11.4479642 44.5551434, 11.4485875 44.5549379, 11.4489272 44.5548259)",,,
248066404,Via San Donato,secondary,False,False,49.943,50,"LINESTRING (11.4489272 44.5548259, 11.4487604 44.5545609, 11.4486692 44.5544161)",,,
"[143213137, 460508534]",Via Luigi Brenti,residential,False,False,84.075,,"LINESTRING (11.4489272 44.5548259, 11.4485875 44.5549379, 11.4479642 44.5551434)",,,
143213139,Via Luigi Brenti,residential,False,False,96.748,,"LINESTRING (11.4484657 44.5559367, 11.4479642 44.5551434)",,,
129116830,Via Bandiera,residential,False,True,55.331,,"LINESTRING (11.4478516 44.5531527, 11.4472261 44.5533739)",,,
248066404,Via San Donato,secondary,False,True,46.263,50,"LINESTRING (11.4478516 44.5531527, 11.4481042 44.5535278)",,,
156831036,Piazza del Popolo,residential,False,False,96.626,,"LINESTRING (11.4478516 44.5531527, 11.4484168 44.5529713, 11.4486453 44.5533663)",,,
248066404,Via San Donato,secondary,False,False,101.41499999999999,50,"LINESTRING (11.4478516 44.5531527, 11.4478401 44.553135, 11.4476777 44.5528608, 11.4473341 44.5523186)",,,
23539038,Via Ghiaradino,residential,False,True,15.236,,"LINESTRING (11.4486453 44.5533663, 11.4488349 44.5533435)",,,
156831036,Piazza del Popolo,residential,False,False,46.484,,"LINESTRING (11.4486453 44.5533663, 11.4481042 44.5535278)",,,
156831036,Piazza del Popolo,residential,False,True,96.626,,"LINESTRING (11.4486453 44.5533663, 11.4484168 44.5529713, 11.4478516 44.5531527)",,,
187010602,Via Budapest,residential,False,False,154.858,,"LINESTRING (11.4432326 44.5566357, 11.4433418 44.5567891, 11.443503 44.5570248, 11.4435411 44.5570382, 11.4435766 44.557041, 11.4436247 44.557031, 11.4439253 44.5569228, 11.4443372 44.5567745, 11.4447121 44.5566419)",,,
1190257628,,residential,True,False,64.622,,"LINESTRING (11.4432326 44.5566357, 11.4431892 44.5566508, 11.443085 44.5564987, 11.4432122 44.5564545, 11.4432381 44.5564455, 11.4433422 44.5565976, 11.4432326 44.5566357)",,,
129116832,Via Europa,residential,False,False,42.064,,"LINESTRING (11.4452934 44.5564449, 11.4450683 44.5561023)",,,
129116832,Via Europa,residential,False,True,40.895,,"LINESTRING (11.4452934 44.5564449, 11.4455238 44.556774)",,,
187010602,Via Budapest,residential,False,True,51.006,,"LINESTRING (11.4452934 44.5564449, 11.4447652 44.5566258, 11.4447121 44.5566419)",,,
187010639,Via del Latte,unclassified,False,False,100.83,,"LINESTRING (11.4374223 44.5514799, 11.4373748 44.5514122, 11.4372292 44.5512046, 11.4379917 44.5509525)",,,
187010639,Via del Latte,unclassified,False,True,95.364,,"LINESTRING (11.4403461 44.5527558, 11.4397914 44.5519947)",,,
245337792,Via Roma,secondary,False,False,20.988,,"LINESTRING (11.4403461 44.5527558, 11.440108 44.5528385)",SP46,,
245337792,Via Roma,secondary,False,True,135.28,,"LINESTRING (11.4403461 44.5527558, 11.4408027 44.5525978, 11.4412702 44.5524456, 11.4413534 44.5524185, 11.4415955 44.5523364, 11.4417537 44.5522942, 11.4417969 44.5522855, 11.441839 44.5522805, 11.4418691 44.5522781, 11.4418979 44.5522774, 11.4419084 44.5522772)",SP46,,
245337792,Via Roma,secondary,False,False,23.103,,"LINESTRING (11.4393347 44.5530809, 11.4390679 44.5531647)",SP46,,
187010655,Via dei Gelsi,unclassified,False,True,95.869,,"LINESTRING (11.4393347 44.5530809, 11.4388965 44.5524626, 11.4388792 44.5524354, 11.4388729 44.5524082, 11.438878 44.5523846, 11.4388894 44.5523583, 11.4388869 44.5523347, 11.4388756 44.5522986)",,,
245337792,Via Roma,secondary,False,True,66.942,,"LINESTRING (11.4393347 44.5530809, 11.4397524 44.5529481, 11.4398034 44.5529324, 11.440108 44.5528385)",SP46,,
187010655,Via dei Gelsi,unclassified,False,False,95.869,,"LINESTRING (11.4388756 44.5522986, 11.4388869 44.5523347, 11.4388894 44.5523583, 11.438878 44.5523846, 11.4388729 44.5524082, 11.4388792 44.5524354, 11.4388965 44.5524626, 11.4393347 44.5530809)",,,
187010655,Via dei Gelsi,unclassified,False,True,165.256,,"LINESTRING (11.4388756 44.5522986, 11.438733 44.5520814, 11.4383724 44.5515324, 11.4381706 44.551225, 11.4379917 44.5509525)",,,
187010697,Via della Seta,unclassified,False,False,80.05000000000001,,"LINESTRING (11.4388756 44.5522986, 11.4393023 44.552157, 11.4397914 44.5519947)",,,
187010639,Via del Latte,unclassified,False,False,241.395,,"LINESTRING (11.4379917 44.5509525, 11.4388546 44.5506618, 11.4396349 44.5517721, 11.4397914 44.5519947)",,,
187010639,Via del Latte,unclassified,False,True,100.83,,"LINESTRING (11.4379917 44.5509525, 11.4372292 44.5512046, 11.4373748 44.5514122, 11.4374223 44.5514799)",,,
187010655,Via dei Gelsi,unclassified,False,False,165.25599999999997,,"LINESTRING (11.4379917 44.5509525, 11.4381706 44.551225, 11.4383724 44.5515324, 11.438733 44.5520814, 11.4388756 44.5522986)",,,
187010639,Via del Latte,unclassified,False,False,95.364,,"LINESTRING (11.4397914 44.5519947, 11.4403461 44.5527558)",,,
187010639,Via del Latte,unclassified,False,True,241.395,,"LINESTRING (11.4397914 44.5519947, 11.4396349 44.5517721, 11.4388546 44.5506618, 11.4379917 44.5509525)",,,
187010697,Via della Seta,unclassified,False,True,80.05000000000001,,"LINESTRING (11.4397914 44.5519947, 11.4393023 44.552157, 11.4388756 44.5522986)",,,
129116832,Via Europa,residential,False,False,70.752,,"LINESTRING (11.4459041 44.5573497, 11.4455238 44.556774)",,,
129116832,Via Europa,residential,False,True,11.263,,"LINESTRING (11.4459041 44.5573497, 11.4459757 44.5574372)",,,
203280589,Via Aleramo,residential,False,False,37.499,,"LINESTRING (11.4490062 44.5509463, 11.4485723 44.5510809)",,,
248066404,Via San Donato,secondary,False,True,4.247,50,"LINESTRING (11.447312 44.5522838, 11.4473341 44.5523186)",,,
129116825,Via Bandiera,residential,False,True,184.45000000000002,,"LINESTRING (11.447312 44.5522838, 11.4464316 44.5525777, 11.4464612 44.5526163, 11.4470249 44.5534462)",,,
248066404,Via San Donato,secondary,False,False,178.003,50,"LINESTRING (11.447312 44.5522838, 11.4470769 44.5519128, 11.4467689 44.5514403, 11.4464398 44.5509415, 11.4463672 44.5508315)",,,
129116830,Via Bandiera,residential,False,True,4.55,,"LINESTRING (11.4440674 44.5545163, 11.4440159 44.5545344)",,,
47982981,Via Paolo Borsellino,unclassified,False,False,221.957,,"LINESTRING (11.4440674 44.5545163, 11.4438101 44.5541657, 11.4435526 44.5538366, 11.443536 44.5538154, 11.4434149 44.5536931, 11.4433491 44.5536587, 11.4432846 44.5536341, 11.4431053 44.5536068, 11.4429367 44.5535751, 11.4428171 44.5535205, 11.4427052 44.5534245, 11.4424652 44.5529991)",,,
129116830,Via Bandiera,residential,False,False,262.84,,"LINESTRING (11.4440674 44.5545163, 11.4442476 44.5544535, 11.4465577 44.5536047, 11.4470249 44.5534462)",,,
129116830,Via Bandiera,residential,False,False,4.55,,"LINESTRING (11.4440159 44.5545344, 11.4440674 44.5545163)",,,
"[129116830, 129116831]",Via Bandiera,residential,False,"[False, True]",69.22200000000001,,"LINESTRING (11.4440159 44.5545344, 11.4438271 44.5546003, 11.4432348 44.5548132)",,,
129116832,Via Europa,residential,False,True,82.223,,"LINESTRING (11.4440159 44.5545344, 11.444088 44.5546422, 11.4444612 44.5552023)",,,
245337790,Via Carlo Alberto Dalla Chiesa,residential,False,False,78.902,,"LINESTRING (11.4418982 44.5524052, 11.4423074 44.5530521)",,,
27521054,Via Roma,secondary,True,False,18.567999999999998,,"LINESTRING (11.4424024 44.5523717, 11.4423492 44.5523893, 11.4422913 44.5523956, 11.4422332 44.5523901, 11.4421796 44.5523734)",SP46,roundabout,
1125691353,Via Paolo Borsellino,unclassified,True,False,17.938000000000002,,"LINESTRING (11.4424024 44.5523717, 11.4423546 44.5524057, 11.4423092 44.5524482, 11.4422696 44.5525009)",,,
551009129,Via del Mulino,unclassified,False,True,248.154,30,"LINESTRING (11.4421678 44.5519986, 11.4421635 44.5519875, 11.4421548 44.5519651, 11.4421387 44.5519274, 11.4420692 44.5517743, 11.4419582 44.5516023, 11.4407543 44.5500116)",,,
1125691355,Via del Mulino,unclassified,True,False,18.217,,"LINESTRING (11.4421678 44.5519986, 11.4422342 44.5520452, 11.4422763 44.5520714, 11.442343 44.5521039)",,,
23539038,Via Ghiaradino,residential,False,False,15.236,,"LINESTRING (11.4488349 44.5533435, 11.4486453 44.5533663)",,,
