osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,tunnel
25953933,Via Leonardo da Vinci,tertiary,False,False,82.822,"LINESTRING (9.5136435 45.4733319, 9.5136473 45.4733854, 9.5136665 45.4736561, 9.5136162 45.4738954, 9.5135796 45.4740719)",,,,
25953934,Viale Isonzo,tertiary,False,True,99.323,"LINESTRING (9.5136435 45.4733319, 9.5134568 45.4733076, 9.512574 45.4728666)",,,,
83054120,Via Porta Rocca,residential,True,False,192.17899999999997,"LINESTRING (9.5136435 45.4733319, 9.513579 45.4730976, 9.5132355 45.4723955, 9.5131579 45.4722434, 9.5128764 45.4716918)",1,30,,
86382767,Viale Piave,tertiary,False,False,386.28599999999994,"LINESTRING (9.5136435 45.4733319, 9.5142033 45.4728185, 9.5145419 45.4721032, 9.5148365 45.471489, 9.5148466 45.4714605, 9.5148496 45.4714529, 9.5149633 45.4711815, 9.5151173 45.4708498, 9.5151722 45.4707316, 9.5154172 45.4702037, 9.5154593 45.470132)",,50,,
83054120,Via Porta Rocca,residential,True,False,76.197,"LINESTRING (9.5128764 45.4716918, 9.5128166 45.4715838, 9.5126576 45.4710951, 9.5126479 45.4710273)",1,30,,
"[83054121, 253386007]","['Via San Francesco', 'Via San Francesco Spinelli']",residential,True,False,135.851,"LINESTRING (9.5128764 45.4716918, 9.5137581 45.4718945, 9.5140111 45.4713517)",1,50,,
83054089,Piazza Camillo Benso Conte di Cavour,residential,False,False,34.167,"LINESTRING (9.5145009 45.4700413, 9.5144201 45.4703433)",2,50,,
83054106,Via Giuseppe Garibaldi,residential,False,False,30.058999999999997,"LINESTRING (9.5145009 45.4700413, 9.5142966 45.4700234, 9.514118 45.4700102)",,,,
83054106,Via Giuseppe Garibaldi,residential,False,True,75.509,"LINESTRING (9.5145009 45.4700413, 9.5149591 45.4700676, 9.5153714 45.4701222, 9.5154593 45.470132)",,,,
83054106,Via Giuseppe Garibaldi,residential,False,False,75.509,"LINESTRING (9.5154593 45.470132, 9.5153714 45.4701222, 9.5149591 45.4700676, 9.5145009 45.4700413)",,,,
83054117,Via Giulio Cesare,tertiary,False,False,68.31,"LINESTRING (9.5154593 45.470132, 9.5155184 45.4700304, 9.5156555 45.4698208, 9.5157786 45.4696414, 9.515824 45.4695736)",,50,,
86382767,Viale Piave,tertiary,False,True,386.286,"LINESTRING (9.5154593 45.470132, 9.5154172 45.4702037, 9.5151722 45.4707316, 9.5151173 45.4708498, 9.5149633 45.4711815, 9.5148496 45.4714529, 9.5148466 45.4714605, 9.5148365 45.471489, 9.5145419 45.4721032, 9.5142033 45.4728185, 9.5136435 45.4733319)",,50,,
443961937,Via Galileo Galilei,residential,False,True,136.304,"LINESTRING (9.5154593 45.470132, 9.5156284 45.4701539, 9.5160193 45.4701253, 9.5161154 45.4701183, 9.5162112 45.4701113, 9.5165407 45.4700872, 9.5166852 45.4700766, 9.5169245 45.4700634, 9.5171965 45.4700831)",,,,
83054117,Via Giulio Cesare,tertiary,False,False,21.579,"LINESTRING (9.515824 45.4695736, 9.5159451 45.4693991)",,50,,
83054117,Via Giulio Cesare,tertiary,False,True,68.31,"LINESTRING (9.515824 45.4695736, 9.5157786 45.4696414, 9.5156555 45.4698208, 9.5155184 45.4700304, 9.5154593 45.470132)",,50,,
