osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,access
367478137,,,Via Pietro Verri,residential,30,False,False,27.249,,"LINESTRING (10.4392424 43.7614422, 10.4391858 43.761484, 10.4391356 43.7615187, 10.4390048 43.7616171)",
1238096223,,,Via Carlo Collodi,residential,30,False,True,73.113,,"LINESTRING (10.4392424 43.7614422, 10.4391905 43.7614088, 10.4391638 43.7613931, 10.4391187 43.7613666, 10.4385534 43.7610874, 10.4385002 43.7610624)",
"[1238096224, 27264132, 367478136]",,,"['Via Verri', 'Via Pietro Verri']",residential,30,False,True,60.32599999999999,yes,"LINESTRING (10.4392424 43.7614422, 10.4393241 43.7613981, 10.4393984 43.761361, 10.4394896 43.761327, 10.4395845 43.7613004, 10.4396357 43.7612892, 10.4396882 43.7612711, 10.4397226 43.7612473, 10.439741 43.7612097, 10.4397494 43.7611595, 10.439735 43.7611101)",
367478137,,,Via Pietro Verri,residential,30,False,True,44.082,,"LINESTRING (10.4374019 43.7626558, 10.4378724 43.7624516)",
1238096222,2,,Via Martin Luther King,unclassified,30,False,True,199.025,,"LINESTRING (10.4374019 43.7626558, 10.4375183 43.7627812, 10.4379623 43.7632674, 10.4383131 43.7636502, 10.4385377 43.7639034, 10.4386916 43.7640744, 10.4387627 43.7641517)",yes
1238705829,2,,Via Martin Luther King,unclassified,30,False,False,65.90599999999999,,"LINESTRING (10.4374019 43.7626558, 10.4372312 43.7624672, 10.4371705 43.7624065, 10.4369906 43.7622203, 10.4369439 43.7621642)",yes
180360463,,,Via Roma,residential,30,False,True,147.183,,"LINESTRING (10.4372922 43.7648777, 10.437685 43.7648064, 10.4378805 43.764757, 10.4380323 43.7647004, 10.43822 43.7646157, 10.4385872 43.7644327, 10.4386598 43.7643903, 10.4388059 43.7642832, 10.4388626 43.7642416)",
"[312007987, 1218353287]",2,SR12,Via Statale Abetone,secondary,,False,False,97.35300000000001,,"LINESTRING (10.4404508 43.7626349, 10.4406013 43.762462, 10.4406344 43.762419, 10.4406564 43.762379, 10.4409113 43.76183)",
312007987,2,SR12,Via Statale Abetone,secondary,,False,True,221.156,,"LINESTRING (10.4404508 43.7626349, 10.4394294 43.7638134, 10.4389733 43.7643132)",
367478137,,,Via Pietro Verri,residential,30,False,False,44.082,,"LINESTRING (10.4378724 43.7624516, 10.4374019 43.7626558)",
25112468,,,Via Lidice,residential,30,False,False,121.17399999999999,,"LINESTRING (10.4378724 43.7624516, 10.4380458 43.7625267, 10.4391624 43.7630169)",
367478137,,,Via Pietro Verri,residential,30,False,True,129.929,,"LINESTRING (10.4378724 43.7624516, 10.4383475 43.7621064, 10.4383878 43.7620774, 10.4385959 43.7619231, 10.4386888 43.7618553, 10.4390048 43.7616171)",
25112468,,,Via Lidice,residential,30,False,True,39.639,,"LINESTRING (10.4395767 43.7632107, 10.4395367 43.763192, 10.4391624 43.7630169)",
27264304,,,Via Roma,residential,30,True,False,117.90199999999999,,"LINESTRING (10.4395767 43.7632107, 10.439618 43.7631614, 10.4399513 43.7627629, 10.4401622 43.7625108, 10.4402251 43.7625392, 10.4403924 43.7626101, 10.4404508 43.7626349)",
27253977,,,Piazza Carlo Collodi,residential,,False,False,27.023000000000003,,"LINESTRING (10.4385002 43.7610624, 10.4383964 43.7611621, 10.4383426 43.7612138, 10.4383162 43.7612639)",
1238096223,,,Via Carlo Collodi,residential,30,False,False,73.113,,"LINESTRING (10.4385002 43.7610624, 10.4385534 43.7610874, 10.4391187 43.7613666, 10.4391638 43.7613931, 10.4391905 43.7614088, 10.4392424 43.7614422)",
1238096223,,,Via Carlo Collodi,residential,30,False,True,60.120000000000005,,"LINESTRING (10.4385002 43.7610624, 10.4384055 43.7610181, 10.4381146 43.7608818, 10.4378731 43.7607671)",
27253977,,,Piazza Carlo Collodi,residential,,False,True,27.023000000000003,,"LINESTRING (10.4383162 43.7612639, 10.4383426 43.7612138, 10.4383964 43.7611621, 10.4385002 43.7610624)",
56190812,,,Piazza Carlo Collodi,residential,,True,False,67.827,,"LINESTRING (10.4390048 43.7616171, 10.4383162 43.7612639)",
367478137,,,Via Pietro Verri,residential,30,False,False,129.929,,"LINESTRING (10.4390048 43.7616171, 10.4386888 43.7618553, 10.4385959 43.7619231, 10.4383878 43.7620774, 10.4383475 43.7621064, 10.4378724 43.7624516)",
367478137,,,Via Pietro Verri,residential,30,False,True,27.249,,"LINESTRING (10.4390048 43.7616171, 10.4391356 43.7615187, 10.4391858 43.761484, 10.4392424 43.7614422)",
616869701,,SR12,Via Statale Abetone,secondary,,False,True,10.406,,"LINESTRING (10.441106 43.7614223, 10.4410668 43.7615115)",
216684235,2,SR12,Via Statale Abetone,secondary,,False,False,206.802,,"LINESTRING (10.441106 43.7614223, 10.4411506 43.7613257, 10.4414113 43.7607722, 10.4418618 43.7598312, 10.441874 43.7597898, 10.4418747 43.759752, 10.4418686 43.7597109, 10.441854 43.7596557)",
56081547,,,Via Giovanni Pascoli,residential,,True,False,105.887,,"LINESTRING (10.441514 43.761318, 10.4425875 43.7618709)",
27052670,,,Viale Boboli,residential,,False,True,55.297,,"LINESTRING (10.441514 43.761318, 10.4416769 43.7609989, 10.4418003 43.7608694)",
306190962,,,Via Giovanni Pascoli,residential,,False,True,57.979,,"LINESTRING (10.4431797 43.7621691, 10.4431396 43.7621472, 10.4425875 43.7618709)",
821556592,,,Via Giovanni Battista Niccolini,tertiary,,False,False,128.247,,"LINESTRING (10.4431797 43.7621691, 10.4429093 43.7623541, 10.4423196 43.7627368, 10.4422887 43.7627591, 10.4421939 43.7628427, 10.4421388 43.7629086, 10.442112 43.7630018)",
27253971,,,Via Guido Gozzano,residential,30,False,False,112.652,,"LINESTRING (10.4378731 43.7607671, 10.4378049 43.7608283, 10.4376292 43.7609852, 10.4373171 43.7612643, 10.4369839 43.7615506)",
391292969,,,Via Carlo Collodi,residential,30,False,True,77.91900000000001,,"LINESTRING (10.4378731 43.7607671, 10.4376124 43.7606139, 10.4374805 43.7605191, 10.4374327 43.760472, 10.4372546 43.7602968, 10.4372154 43.7602582)",
1238096223,,,Via Carlo Collodi,residential,30,False,False,60.12,,"LINESTRING (10.4378731 43.7607671, 10.4381146 43.7608818, 10.4384055 43.7610181, 10.4385002 43.7610624)",
23712107,2,,Via Martin Luther King,unclassified,30,False,False,46.68,,"LINESTRING (10.4363434 43.7615167, 10.4361614 43.7613142, 10.4361209 43.7612698, 10.4360845 43.7612284, 10.4360242 43.7611659)",yes
23712107,2,,Via Martin Luther King,unclassified,30,False,True,28.413999999999998,,"LINESTRING (10.4363434 43.7615167, 10.4365117 43.7617025, 10.4365378 43.7617302)",yes
1268231443,,,Via Giorgio de Chirico,residential,30,True,False,113.185,,"LINESTRING (10.4363434 43.7615167, 10.4362486 43.7615647, 10.4362099 43.7615833, 10.4358203 43.7617773, 10.4357841 43.7617993, 10.4354249 43.7620294, 10.4352394 43.7621466)",
23712107,2,,Via Martin Luther King,unclassified,30,False,True,62.832,,"LINESTRING (10.4355872 43.7606972, 10.4360242 43.7611659)",yes
23712107,2,,Via Martin Luther King,unclassified,30,False,False,70.799,,"LINESTRING (10.4355872 43.7606972, 10.4352926 43.7603704, 10.435221 43.7602899, 10.4352013 43.7602676, 10.4351054 43.760164)",yes
23712107,2,,Via Martin Luther King,unclassified,30,False,True,70.799,,"LINESTRING (10.4351054 43.760164, 10.4352013 43.7602676, 10.435221 43.7602899, 10.4352926 43.7603704, 10.4355872 43.7606972)",yes
27253975,,,Via Masaccio,residential,30,False,True,146.28199999999998,,"LINESTRING (10.4351054 43.760164, 10.4354968 43.7599825, 10.4362378 43.7596388, 10.4365267 43.7594997, 10.4366357 43.7594506)",
27263872,,,Via Giorgio Vasari,residential,30,False,False,50.958,,"LINESTRING (10.4361556 43.7588996, 10.4366889 43.7586513)",
27263872,,,Via Giorgio Vasari,residential,30,False,True,49.784,,"LINESTRING (10.4361556 43.7588996, 10.4357536 43.7590868, 10.4356346 43.7591422)",
391292969,,,Via Carlo Collodi,residential,30,False,False,72.395,,"LINESTRING (10.4361556 43.7588996, 10.4364 43.759176, 10.4365661 43.7593674, 10.4366046 43.7594139, 10.4366357 43.7594506)",
130584504,,,Via delle Cave,residential,,False,True,75.34599999999999,,"LINESTRING (10.4427362 43.7586852, 10.4436384 43.7587552, 10.443669 43.7587576)",
319278278,2,SP30,Via delle Sorgenti,secondary,70,False,True,68.773,,"LINESTRING (10.4427362 43.7586852, 10.4424361 43.7590214, 10.4423281 43.7591207, 10.4422465 43.7591916)",
56077074,,,Via Lorenzo Ghiberti,residential,30,False,True,34.873,,"LINESTRING (10.435397 43.7588797, 10.4355611 43.7590606, 10.4356346 43.7591422)",
23712107,2,,Via Martin Luther King,unclassified,30,False,False,62.832,,"LINESTRING (10.4360242 43.7611659, 10.4355872 43.7606972)",yes
23712107,2,,Via Martin Luther King,unclassified,30,False,True,46.68,,"LINESTRING (10.4360242 43.7611659, 10.4360845 43.7612284, 10.4361209 43.7612698, 10.4361614 43.7613142, 10.4363434 43.7615167)",yes
56077079,,,Piazzale Donatello,residential,30,False,False,145.066,,"LINESTRING (10.4360242 43.7611659, 10.4364885 43.7609354, 10.4366386 43.7606169, 10.4366974 43.7605329, 10.4367517 43.7604864, 10.4368334 43.7604323, 10.4372154 43.7602582)",
56077082,,,Via Marino Dinucci,residential,,False,False,65.205,,"LINESTRING (10.4383326 43.7590666, 10.4377098 43.7593719, 10.4376608 43.7593959)",
27263872,,,Via Giorgio Vasari,residential,30,False,True,50.958,,"LINESTRING (10.4366889 43.7586513, 10.4361556 43.7588996)",
"[124638050, 27263853, 56206622]",,,Via Marino Dinucci,residential,30,False,True,246.62099999999998,yes,"LINESTRING (10.4394066 43.7604447, 10.4392356 43.7600681, 10.4392157 43.7600258, 10.4391353 43.7598526, 10.439068 43.7598728, 10.4389211 43.7599132, 10.4385623 43.7600619, 10.4383362 43.7601557, 10.4382963 43.7601627, 10.4382547 43.7601554, 10.4382104 43.7601363, 10.4381599 43.7600998, 10.4379973 43.7598962, 10.4379016 43.7597685, 10.4378727 43.7597302, 10.4376608 43.7593959)",
212508529,,,Via Marino Dinucci,residential,30,True,False,71.847,,"LINESTRING (10.4394066 43.7604447, 10.4395234 43.7605709, 10.4396424 43.7606898, 10.4396562 43.7607069, 10.4397263 43.7607932, 10.4397923 43.7608967, 10.4398582 43.7610001)",
27253975,,,Via Masaccio,residential,30,False,False,73.554,,"LINESTRING (10.4382374 43.7587168, 10.4380676 43.7587938, 10.4374618 43.7590686)",
27263872,,,Via Giorgio Vasari,residential,30,False,False,49.784,,"LINESTRING (10.4356346 43.7591422, 10.4357536 43.7590868, 10.4361556 43.7588996)",
56077074,,,Via Lorenzo Ghiberti,residential,30,False,False,34.873,,"LINESTRING (10.4356346 43.7591422, 10.4355611 43.7590606, 10.435397 43.7588797)",
"[124638050, 27263853, 56206622]",,,Via Marino Dinucci,residential,30,False,False,246.62099999999998,yes,"LINESTRING (10.4376608 43.7593959, 10.4378727 43.7597302, 10.4379016 43.7597685, 10.4379973 43.7598962, 10.4381599 43.7600998, 10.4382104 43.7601363, 10.4382547 43.7601554, 10.4382963 43.7601627, 10.4383362 43.7601557, 10.4385623 43.7600619, 10.4389211 43.7599132, 10.439068 43.7598728, 10.4391353 43.7598526, 10.4392157 43.7600258, 10.4392356 43.7600681, 10.4394066 43.7604447)",
27263853,,,Via Marino Dinucci,residential,30,False,True,39.748999999999995,,"LINESTRING (10.4376608 43.7593959, 10.4375644 43.759238, 10.4374618 43.7590686)",
56077082,,,Via Marino Dinucci,residential,,False,True,65.205,,"LINESTRING (10.4376608 43.7593959, 10.4377098 43.7593719, 10.4383326 43.7590666)",
56077085,,,Via Zamenhof,residential,30,False,True,84.607,,"LINESTRING (10.4391624 43.7630169, 10.4397307 43.7623762)",
25112468,,,Via Lidice,residential,30,False,False,39.639,,"LINESTRING (10.4391624 43.7630169, 10.4395367 43.763192, 10.4395767 43.7632107)",
25112468,,,Via Lidice,residential,30,False,True,121.17399999999999,,"LINESTRING (10.4391624 43.7630169, 10.4380458 43.7625267, 10.4378724 43.7624516)",
56077085,,,Via Zamenhof,residential,30,False,False,41.872,,"LINESTRING (10.4392866 43.7621789, 10.4394236 43.7622398, 10.4397307 43.7623762)",
56191747,,,Piazza Antonio Gramsci,residential,,False,True,23.334000000000003,,"LINESTRING (10.4401691 43.7620022, 10.4401815 43.7620178, 10.4401798 43.7620381, 10.4401211 43.7621146, 10.4400397 43.7621747)",
223595751,,,,unclassified,,False,True,28.378,,"LINESTRING (10.44032 43.7623301, 10.4400397 43.7621747)",
"[56202235, 56201231]",,,"['Viale Boboli', 'Via Erote']",residential,,True,False,182.156,,"LINESTRING (10.4425875 43.7618709, 10.4422468 43.7621879, 10.4413223 43.7617101, 10.441514 43.761318)",
306190962,,,Via Giovanni Pascoli,residential,,False,False,57.979,,"LINESTRING (10.4425875 43.7618709, 10.4431396 43.7621472, 10.4431797 43.7621691)",
56202238,,,Via vicolo nuovo,residential,,False,False,112.51,,"LINESTRING (10.4435922 43.761749, 10.4442825 43.7621934, 10.4440202 43.7624805)",
350590879,,,Via Giovanni Battista Niccolini,tertiary,,True,False,57.366,,"LINESTRING (10.4435922 43.761749, 10.4434257 43.7619408, 10.4432201 43.7621385, 10.4431797 43.7621691)",
