osmid,lanes,highway,junction,oneway,reversed,length,geometry,name,maxspeed,width
991929192,1,unclassified,roundabout,True,False,37.32899999999999,"LINESTRING (9.0810148 45.5527091, 9.0810814 45.5526851, 9.0811556 45.5526781, 9.0812289 45.5526889, 9.0812841 45.5527112, 9.0813278 45.5527436, 9.0813565 45.5527834, 9.0813677 45.5528273)",,,
968493615,1,residential,,True,False,15.043,"LINESTRING (9.0774026 45.5536034, 9.0773737 45.5535274, 9.0773423 45.5534752)",Via Giacomo Matteotti,,
250377856,,residential,roundabout,True,False,29.881000000000004,"LINESTRING (9.0754738 45.5532835, 9.0751308 45.553264, 9.0751154 45.5532599, 9.075107 45.5532548, 9.0750997 45.5532481)",Piazza Cinque Giornate,,
243033058,2,residential,,False,False,70.765,"LINESTRING (9.083298 45.5489103, 9.0842052 45.5488731)",Via Gran Sasso,,
243033058,2,residential,,False,True,56.031,"LINESTRING (9.083298 45.5489103, 9.0825796 45.5489387)",Via Gran Sasso,,
29201591,,residential,,True,False,163.191,"LINESTRING (9.083298 45.5489103, 9.0832921 45.5489991, 9.0831734 45.5503753)",Via Stelvio,,
167107578,1,residential,,True,False,49.929,"LINESTRING (9.083091 45.5511431, 9.0829944 45.5511373, 9.082935 45.5511332, 9.0828234 45.5511185, 9.0825861 45.5510874, 9.0824589 45.5510701)",Via Antonio Gramsci,,
29201592,,residential,,True,False,92.804,"LINESTRING (9.0839046 45.5512404, 9.0839206 45.5511257, 9.0840105 45.5504091)",Via Bernina,,
167107578,1,residential,,True,False,64.275,"LINESTRING (9.0839046 45.5512404, 9.0831464 45.5511478, 9.083091 45.5511431)",Via Antonio Gramsci,,
243033058,2,residential,,False,True,70.765,"LINESTRING (9.0842052 45.5488731, 9.083298 45.5489103)",Via Gran Sasso,,
167107619,,residential,,True,False,6.93,"LINESTRING (9.0749833 45.5472471, 9.074914 45.547208)",Via degli Orti,,
"[1005874555, 1005874556]",2,residential,,False,True,130.20600000000002,"LINESTRING (9.0749833 45.5472471, 9.075192 45.5473892, 9.0753718 45.5475421, 9.0754517 45.5476301, 9.0755159 45.5477152, 9.075529 45.5477451, 9.0755393 45.547777, 9.0755446 45.5478115, 9.0755455 45.5478475, 9.0755411 45.5479266, 9.0755055 45.5481689, 9.0755021 45.5482296, 9.0755048 45.5482799)",Via degli Orti,,
243033058,2,residential,,False,False,56.031,"LINESTRING (9.0825796 45.5489387, 9.083298 45.5489103)",Via Gran Sasso,,
243033058,2,residential,,False,True,67.267,"LINESTRING (9.0825796 45.5489387, 9.0817176 45.5489782)",Via Gran Sasso,,
167107627,,residential,,False,False,54.97,"LINESTRING (9.0835808 45.5472182, 9.0835881 45.547444, 9.0835882 45.5477125)",Via Giuseppe Mazzini,,
167107627,,residential,,False,True,96.511,"LINESTRING (9.0835808 45.5472182, 9.0835159 45.5465687, 9.0835126 45.5465395, 9.0834989 45.5463973, 9.0834939 45.5463524)",Via Giuseppe Mazzini,,
23332521,2,residential,,False,True,193.56799999999998,"LINESTRING (9.0834939 45.5463524, 9.0817602 45.5464316, 9.0812745 45.5464522, 9.0810135 45.5464657)",Via Padre Eliseo Vismara,,
167107627,,residential,,False,False,96.511,"LINESTRING (9.0834939 45.5463524, 9.0834989 45.5463973, 9.0835126 45.5465395, 9.0835159 45.5465687, 9.0835808 45.5472182)",Via Giuseppe Mazzini,,
"[1005874556, 1005874558, 1005874559]",2,residential,,False,False,69.563,"LINESTRING (9.0754848 45.5489577, 9.075496 45.5488387, 9.0754967 45.5488224, 9.0755114 45.5484086, 9.0755121 45.5483325)",Via degli Orti,,
"[1005874561, 220181326]",,residential,,False,True,71.106,"LINESTRING (9.0754848 45.5489577, 9.0754549 45.5489776, 9.0754224 45.549, 9.0753651 45.5490132, 9.0753017 45.5490167, 9.0752826 45.5490175, 9.0746002 45.5490413)",Via Valera,,
"[1005874562, 1023931093]",,residential,,False,False,129.39,"LINESTRING (9.0754848 45.5489577, 9.0754576 45.5490269, 9.0754429 45.5490989, 9.0754392 45.5491136, 9.0754354 45.5491438, 9.0754134 45.5493693, 9.0753468 45.5501157)",Via Venticinque Aprile,,
"[1013305108, 167107607]",2,residential,,False,True,22.991,"LINESTRING (9.0754848 45.5489577, 9.0755648 45.5489582, 9.0756327 45.5489766, 9.0757036 45.549015, 9.0757445 45.5490384)",Via degli Orti,30,
167107594,,living_street,,True,False,52.394,"LINESTRING (9.0784512 45.5483622, 9.078457 45.5483267, 9.0784955 45.5481502, 9.0785341 45.5479736, 9.0785505 45.5478962)",Via Caduti,30,
243137511,,residential,,False,False,57.02100000000001,"LINESTRING (9.0784512 45.5483622, 9.0785301 45.5483651, 9.0786371 45.5483668, 9.0787344 45.5483665, 9.0787579 45.548366, 9.0788176 45.5483641, 9.078973 45.5483591, 9.0790297 45.548357, 9.079183 45.5483558)",Via Don Francesco Beniamino della Torre,,
167085541,,residential,,True,False,2.693,"LINESTRING (9.075311 45.5504528, 9.0753096 45.550477)",Via Venticinque Aprile,,
54358816,,residential,,False,True,129.357,"LINESTRING (9.075311 45.5504528, 9.0753695 45.5504569, 9.075472 45.5504729, 9.0755674 45.5504877, 9.0756461 45.5505, 9.0760992 45.5505706, 9.0762011 45.5505865, 9.0764707 45.5506285, 9.0766986 45.550664, 9.0768015 45.55068, 9.0769337 45.5507006)",Via Fratelli Kennedy,,
1023931093,,residential,,False,True,37.588,"LINESTRING (9.075311 45.5504528, 9.0753181 45.5503845, 9.0753273 45.5502917, 9.0753468 45.5501157)",Via Venticinque Aprile,,
167107626,,residential,,False,False,24.476,"LINESTRING (9.0813386 45.5455982, 9.0812045 45.5455979, 9.0810243 45.5455969)",Via della Repubblica,,
167107557,1,residential,,True,False,107.23499999999999,"LINESTRING (9.0812648 45.5509279, 9.0811302 45.5509157, 9.0808347 45.5508923, 9.0804111 45.5508606, 9.0801777 45.5508413, 9.0800962 45.550838, 9.0800566 45.5508397, 9.080025 45.5508439, 9.0799658 45.5508594, 9.0799066 45.5508804)",Via Alcide De Gasperi,,
968493613,1,residential,roundabout,True,False,6.051,"LINESTRING (9.0775385 45.5534598, 9.0775051 45.5534738, 9.0774685 45.5534828)",,,
1005874556,2,residential,,False,True,5.876,"LINESTRING (9.0755048 45.5482799, 9.0755121 45.5483325)",Via degli Orti,,
"[1005874555, 1005874556]",2,residential,,False,False,130.206,"LINESTRING (9.0755048 45.5482799, 9.0755021 45.5482296, 9.0755055 45.5481689, 9.0755411 45.5479266, 9.0755455 45.5478475, 9.0755446 45.5478115, 9.0755393 45.547777, 9.075529 45.5477451, 9.0755159 45.5477152, 9.0754517 45.5476301, 9.0753718 45.5475421, 9.075192 45.5473892, 9.0749833 45.5472471)",Via degli Orti,,
167107576,,residential,,False,False,12.935,"LINESTRING (9.0744429 45.548134, 9.074605 45.5481594)",Via Don Giovanni Bosco,,
135175679,,residential,,True,False,116.773,"LINESTRING (9.0744429 45.548134, 9.0744519 45.5480217, 9.0745037 45.5475368, 9.0745198 45.5474898, 9.0745443 45.5474554, 9.0745869 45.5474282, 9.0748196 45.5473078, 9.0748422 45.5472949, 9.0748661 45.5472743, 9.0748932 45.5472454, 9.074914 45.547208)",Via Don Giovanni Bosco,,
167107576,,residential,,False,True,72.91,"LINESTRING (9.0744429 45.548134, 9.0743901 45.5481279, 9.0735132 45.5480567)",Via Don Giovanni Bosco,,
167060796,2,residential,,False,True,189.341,"LINESTRING (9.080814 45.5535283, 9.0807388 45.5535324, 9.0806654 45.5535342, 9.0804054 45.553526, 9.0798553 45.5535206, 9.0797316 45.5535195, 9.0792 45.5535145, 9.0787938 45.5535114, 9.0786876 45.5535099, 9.0784805 45.5535082, 9.078434 45.5535091, 9.0784026 45.5535107, 9.0783833 45.5535126)",Via dello Sport,,
172410725,2,residential,,False,False,17.402,"LINESTRING (9.080814 45.5535283, 9.0808403 45.5534819, 9.080881 45.5533792)",Via Beppe Viola,,
172410761,,residential,,True,False,16.245,"LINESTRING (9.080814 45.5535283, 9.0809088 45.5535245, 9.0810224 45.5535273)",Piazza dello Sport,,
1023931093,,residential,,False,False,37.588,"LINESTRING (9.0753468 45.5501157, 9.0753273 45.5502917, 9.0753181 45.5503845, 9.075311 45.5504528)",Via Venticinque Aprile,,
"[1005874562, 1023931093]",,residential,,False,True,129.39,"LINESTRING (9.0753468 45.5501157, 9.0754134 45.5493693, 9.0754354 45.5491438, 9.0754392 45.5491136, 9.0754429 45.5490989, 9.0754576 45.5490269, 9.0754848 45.5489577)",Via Venticinque Aprile,,
29200943,2,unclassified,,True,False,139.012,"LINESTRING (9.0738044 45.551816, 9.0748115 45.5519006, 9.0755773 45.5519629)",Viale Sempione,,
167085537,,residential,,True,False,139.001,"LINESTRING (9.0757445 45.5490384, 9.0757405 45.549068, 9.0756013 45.5500865, 9.0755894 45.550105, 9.0755714 45.5501176, 9.0755469 45.5501241, 9.0755216 45.5501262, 9.0754027 45.5501198, 9.0754003 45.5501197, 9.0753468 45.5501157)",Via Primo Maggio,,
"[1013305108, 167107607]",2,residential,,False,False,22.991,"LINESTRING (9.0757445 45.5490384, 9.0757036 45.549015, 9.0756327 45.5489766, 9.0755648 45.5489582, 9.0754848 45.5489577)",Via degli Orti,30,
167107607,2,residential,,False,True,139.82599999999996,"LINESTRING (9.0757445 45.5490384, 9.0757762 45.5490547, 9.0758713 45.5491037, 9.0759875 45.5491675, 9.0761346 45.5492455, 9.0762336 45.5492802, 9.076336 45.5493021, 9.076965 45.5494073, 9.0770193 45.5494164, 9.0770491 45.5494215, 9.0770747 45.5494257, 9.0772262 45.5494538, 9.0772687 45.5494646, 9.0773089 45.5494809, 9.0773816 45.549505)",Via degli Orti,30,
23332521,2,residential,,False,False,193.56799999999998,"LINESTRING (9.0810135 45.5464657, 9.0812745 45.5464522, 9.0817602 45.5464316, 9.0834939 45.5463524)",Via Padre Eliseo Vismara,,
23332521,2,residential,,False,True,64.97099999999999,"LINESTRING (9.0810135 45.5464657, 9.0808765 45.5464745, 9.0806694 45.5464903, 9.0805041 45.5465048, 9.0803206 45.5465165, 9.0801832 45.5465213)",Via Padre Eliseo Vismara,,
23332521,2,residential,,False,False,42.024,"LINESTRING (9.079326 45.5465258, 9.0798656 45.5465209)",Via Padre Eliseo Vismara,,
23332521,2,residential,,False,True,4.357,"LINESTRING (9.079326 45.5465258, 9.0792701 45.5465274)",Via Padre Eliseo Vismara,,
167107642,,residential,,True,False,92.392,"LINESTRING (9.079326 45.5465258, 9.0793557 45.5469188, 9.0793711 45.5471042, 9.0793661 45.5471197, 9.0793524 45.5471347, 9.079326 45.5471499, 9.0792945 45.5471578, 9.0790852 45.5471683, 9.0790516 45.5471704)",Via dei Giardini,,
167107588,,unclassified,roundabout,True,False,13.573,"LINESTRING (9.0747019 45.5469643, 9.0747337 45.5469434, 9.0747728 45.54693, 9.0748158 45.5469252, 9.074859 45.5469294)",,,
998884498,,unclassified,roundabout,True,False,11.647,"LINESTRING (9.0747782 45.5471289, 9.074755 45.5471212, 9.0747241 45.5471075, 9.0746948 45.5470848, 9.0746764 45.5470571)",,,
29201592,,residential,,True,False,171.46800000000002,"LINESTRING (9.0840105 45.5504091, 9.084193 45.5489656, 9.0842004 45.5489108, 9.0842052 45.5488731)",Via Bernina,,
167107569,,residential,,False,True,65.292,"LINESTRING (9.0840105 45.5504091, 9.083953 45.5504068, 9.0832216 45.5503772, 9.0831734 45.5503753)",Via Presolana,,
"[167107594, 167107590]",,"['residential', 'living_street']",,True,False,225.92299999999997,"LINESTRING (9.0773816 45.549505, 9.0775454 45.5495403, 9.0776737 45.5495582, 9.0778348 45.5495786, 9.0779953 45.549596, 9.0780978 45.5496042, 9.0781947 45.5496098, 9.0784186 45.5496248, 9.078437 45.5496242, 9.0784551 45.5496213, 9.07847 45.5496146, 9.0784776 45.5496009, 9.0784801 45.5495848, 9.0784896 45.5494984, 9.0784923 45.5494341, 9.0784808 45.5491744, 9.0784577 45.5490382, 9.0784549 45.5490218, 9.0784487 45.5489371, 9.0784458 45.5488983, 9.0784426 45.5487628, 9.0784413 45.548707, 9.0784394 45.548626, 9.0784362 45.5484954, 9.0784435 45.5484308, 9.0784512 45.5483622)","['Via Caduti', 'Via degli Orti']",30,
167107607,2,residential,,False,False,139.82600000000002,"LINESTRING (9.0773816 45.549505, 9.0773089 45.5494809, 9.0772687 45.5494646, 9.0772262 45.5494538, 9.0770747 45.5494257, 9.0770491 45.5494215, 9.0770193 45.5494164, 9.076965 45.5494073, 9.076336 45.5493021, 9.0762336 45.5492802, 9.0761346 45.5492455, 9.0759875 45.5491675, 9.0758713 45.5491037, 9.0757762 45.5490547, 9.0757445 45.5490384)",Via degli Orti,30,
167107654,,unclassified,,True,False,21.349,"LINESTRING (9.0746764 45.5470571, 9.0744404 45.5469594)",Via degli Orti,,
998884500,,unclassified,roundabout,True,False,10.875,"LINESTRING (9.0746764 45.5470571, 9.0746704 45.5470248, 9.0746792 45.5469928, 9.0747019 45.5469643)",,,
54047118,,residential,,True,False,17.625999999999998,"LINESTRING (9.0749302 45.5470935, 9.0749525 45.5471838, 9.0749833 45.5472471)",Via degli Orti,,
998884498,,unclassified,roundabout,True,False,13.081,"LINESTRING (9.0749302 45.5470935, 9.0748947 45.5471152, 9.0748511 45.547128, 9.0748182 45.5471319, 9.0747782 45.5471289)",,,
243033058,2,residential,,False,False,67.267,"LINESTRING (9.0817176 45.5489782, 9.0825796 45.5489387)",Via Gran Sasso,,
167107626,,residential,,False,False,64.647,"LINESTRING (9.0810243 45.5455969, 9.0802839 45.5455879, 9.0801943 45.5455862)",Via della Repubblica,,
167107626,,residential,,False,True,24.476,"LINESTRING (9.0810243 45.5455969, 9.0812045 45.5455979, 9.0813386 45.5455982)",Via della Repubblica,,
167107635,,residential,,True,False,96.61399999999999,"LINESTRING (9.0810243 45.5455969, 9.0810202 45.5456887, 9.0810161 45.5463795, 9.0810147 45.5464273, 9.0810135 45.5464657)",Via Martiri della Libertà,,
167107627,,residential,,False,True,54.97,"LINESTRING (9.0835882 45.5477125, 9.0835881 45.547444, 9.0835808 45.5472182)",Via Giuseppe Mazzini,,
998884498,,unclassified,roundabout,True,False,9.598,"LINESTRING (9.0749623 45.5470125, 9.0749627 45.5470413, 9.0749517 45.547069, 9.0749302 45.5470935)",,,
172410725,2,residential,,False,True,33.524,"LINESTRING (9.0809997 45.5530894, 9.080881 45.5533792)",Via Beppe Viola,,
167107587,,residential,,True,False,16.362000000000002,"LINESTRING (9.0809997 45.5530894, 9.0810011 45.5530203, 9.0809995 45.5529872, 9.0809932 45.5529425)",Via Beppe Viola,,
1022607589,,unclassified,,True,False,75.271,"LINESTRING (9.0759832 45.546143, 9.0759745 45.5462146, 9.0759687 45.546264, 9.0759599 45.5463053, 9.0759467 45.5463541, 9.0759277 45.5464084, 9.0758598 45.5464944, 9.0758023 45.5465563, 9.0757251 45.5466207, 9.0756513 45.5466659, 9.0755568 45.5467165)",Via Giacomo Leopardi,,
1022607588,,unclassified,,True,False,24.232,"LINESTRING (9.074859 45.5469294, 9.0751609 45.5468766)",Via Giacomo Leopardi,,
998884499,,unclassified,roundabout,True,False,12.882000000000001,"LINESTRING (9.074859 45.5469294, 9.0748965 45.5469415, 9.0749278 45.5469604, 9.0749503 45.5469847, 9.0749623 45.5470125)",,,
167107576,,residential,,False,False,72.91,"LINESTRING (9.0735132 45.5480567, 9.0743901 45.5481279, 9.0744429 45.548134)",Via Don Giovanni Bosco,,
167107589,,unclassified,,True,False,19.09,"LINESTRING (9.0723227 45.5458912, 9.0722587 45.5458759, 9.0721976 45.5458676, 9.0721459 45.5458651, 9.0720826 45.5458621)",Via degli Orti,,
167107637,,unclassified,,False,True,205.03400000000002,"LINESTRING (9.0723227 45.5458912, 9.0723506 45.5459103, 9.0725128 45.5460234, 9.0726758 45.5461338, 9.0727227 45.546169, 9.0730301 45.5463785, 9.0730898 45.5464154, 9.0731498 45.5464447, 9.073297 45.5465087, 9.0737179 45.5466899, 9.0739522 45.5467911, 9.0742073 45.5468925, 9.0744404 45.5469594)",Via degli Orti,,
1022607590,,unclassified,,True,False,21.741,"LINESTRING (9.0751609 45.5468766, 9.0750435 45.5469427, 9.0749623 45.5470125)",Via Giacomo Leopardi,,
1022607591,2,unclassified,,False,True,35.723,"LINESTRING (9.0751609 45.5468766, 9.0753151 45.5468267, 9.0754135 45.5467868, 9.0754825 45.5467566, 9.0755568 45.5467165)",Via Giacomo Leopardi,,
29201591,,residential,,True,False,85.625,"LINESTRING (9.0831734 45.5503753, 9.0831048 45.5510584, 9.083095 45.5511193, 9.083091 45.5511431)",Via Stelvio,,
167107569,,residential,,False,False,65.292,"LINESTRING (9.0831734 45.5503753, 9.0832216 45.5503772, 9.083953 45.5504068, 9.0840105 45.5504091)",Via Presolana,,
167107622,,unclassified,,True,False,20.371,"LINESTRING (9.0744404 45.5469594, 9.0747019 45.5469643)",Via degli Orti,,
167107637,,unclassified,,False,False,205.03400000000005,"LINESTRING (9.0744404 45.5469594, 9.0742073 45.5468925, 9.0739522 45.5467911, 9.0737179 45.5466899, 9.073297 45.5465087, 9.0731498 45.5464447, 9.0730898 45.5464154, 9.0730301 45.5463785, 9.0727227 45.546169, 9.0726758 45.5461338, 9.0725128 45.5460234, 9.0723506 45.5459103, 9.0723227 45.5458912)",Via degli Orti,,
167060229,1,residential,,True,False,81.072,"LINESTRING (9.0775786 45.5532659, 9.0776909 45.5532745, 9.0782142 45.5533114, 9.0782778 45.5533167, 9.0783137 45.5533206, 9.0783474 45.5533332, 9.0783708 45.5533588, 9.0783795 45.5534017, 9.0783813 45.553455, 9.0783833 45.5535126)",Piazza Giacomo Matteotti,,
968493613,1,residential,roundabout,True,False,24.165,"LINESTRING (9.0775786 45.5532659, 9.0776041 45.5532975, 9.077617 45.5533325, 9.0776163 45.5533687, 9.0776023 45.5534036, 9.0775757 45.5534347, 9.0775385 45.5534598)",,,
167085531,1,residential,,True,False,108.567,"LINESTRING (9.0811347 45.5499562, 9.0811414 45.5499772, 9.0811607 45.5500644, 9.0812628 45.5508927, 9.0812648 45.5509279)",Via Roma,,
172410756,1,residential,,False,False,105.33500000000001,"LINESTRING (9.0811347 45.5499562, 9.0811324 45.5499342, 9.0810366 45.5490114)",Via San Vittore,,
167085531,1,residential,,True,False,19.546999999999997,"LINESTRING (9.0796691 45.5502653, 9.0798474 45.5502321, 9.0798797 45.5502251, 9.0799102 45.5502168)",Via Roma,,
167085532,1,residential,,True,False,28.136000000000003,"LINESTRING (9.0796691 45.5502653, 9.0797146 45.5502665, 9.0797876 45.5502751, 9.079834 45.5502856, 9.0798749 45.5503008, 9.0798979 45.5503221, 9.0799137 45.5503456, 9.0799253 45.550395)",Via Papa Giovanni Ventitreesimo,,
167085531,1,residential,,True,False,99.747,"LINESTRING (9.0799102 45.5502168, 9.0799936 45.5501889, 9.0802137 45.5501412, 9.080653 45.5500511, 9.0811347 45.5499562)",Via Roma,,
1013687578,,residential,,True,False,19.88,"LINESTRING (9.0799102 45.5502168, 9.0799229 45.5503073, 9.0799276 45.5503592, 9.0799253 45.550395)",Via Papa Giovanni Ventitreesimo,,
167107578,1,residential,,True,False,3.053,"LINESTRING (9.0824589 45.5510701, 9.0824204 45.5510649)",Via Antonio Gramsci,,
243033107,2,residential,,False,True,209.98699999999997,"LINESTRING (9.0824589 45.5510701, 9.0824511 45.5511077, 9.0824487 45.55112, 9.0821932 45.5523876, 9.0821451 45.552626, 9.0821275 45.5527076, 9.0820955 45.5528547, 9.0820673 45.5529382)",Via Monte Rosa,,
243137511,,residential,,False,True,57.021,"LINESTRING (9.079183 45.5483558, 9.0790297 45.548357, 9.078973 45.5483591, 9.0788176 45.5483641, 9.0787579 45.548366, 9.0787344 45.5483665, 9.0786371 45.5483668, 9.0785301 45.5483651, 9.0784512 45.5483622)",Via Don Francesco Beniamino della Torre,,
250376262,,residential,,True,False,90.831,"LINESTRING (9.0756781 45.5522421, 9.0756099 45.5529293, 9.0756044 45.5530085, 9.0756041 45.5530212, 9.0756031 45.5530572)",Piazza Cinque Giornate,,
203091584,2,unclassified,,True,False,32.051,"LINESTRING (9.075708 45.5520202, 9.0752995 45.5519848)",Viale Sempione,,
250376262,,residential,,True,False,24.784,"LINESTRING (9.075708 45.5520202, 9.0757045 45.5520469, 9.0757004 45.552082, 9.0756781 45.5522421)",Piazza Cinque Giornate,,
250377856,,residential,roundabout,True,False,22.588,"LINESTRING (9.0750997 45.5532481, 9.0750937 45.5532408, 9.0750918 45.5532268, 9.0751244 45.5530476)",Piazza Cinque Giornate,,
250377856,,residential,roundabout,True,False,34.305,"LINESTRING (9.0751244 45.5530476, 9.0751391 45.5530281, 9.0751558 45.5530172, 9.0751838 45.5530082, 9.075227 45.5530059, 9.0755333 45.5530479)",Piazza Cinque Giornate,,
1030044020,,residential,,True,False,93.615,"LINESTRING (9.0751244 45.5530476, 9.0751538 45.5528838, 9.0752241 45.5525174, 9.075293 45.5522141)",Piazza Cinque Giornate,,
250376263,,residential,,True,False,30.147,"LINESTRING (9.075293 45.5522141, 9.0756781 45.5522421)",Piazza Cinque Giornate,,
1030044020,,residential,,True,False,25.684,"LINESTRING (9.075293 45.5522141, 9.0753146 45.5521018, 9.0753132 45.5520554, 9.0753085 45.5520288, 9.075306 45.5520151, 9.0752995 45.5519848)",Piazza Cinque Giornate,,
29200943,2,unclassified,,True,False,141.43500000000003,"LINESTRING (9.0755773 45.5519629, 9.075973 45.5519941, 9.0761542 45.5520092, 9.0769323 45.5520713, 9.0770024 45.5520749, 9.077077 45.5520792, 9.0771267 45.5520794, 9.0771764 45.5520759, 9.0772686 45.5520639, 9.0772857 45.5520614, 9.077296 45.55206, 9.0773234 45.552056, 9.0773765 45.5520395)",Viale Sempione,,
167085530,1,residential,,True,False,21.665,"LINESTRING (9.0775889 45.5518219, 9.0775858 45.5518401, 9.0775825 45.5518791, 9.077582 45.5519379, 9.0775908 45.5520163)",Via Giacomo Matteotti,,
