osmid,highway,junction,oneway,reversed,length,name,geometry,bridge,lanes,ref,tunnel
769922634,unclassified,,True,False,111.24499999999999,Via Guglielmo Marconi,"LINESTRING (9.7620855 45.7442166, 9.7621174 45.744261, 9.7621757 45.7444146, 9.7621899 45.744678, 9.7621381 45.7448235, 9.7621064 45.744888, 9.7620926 45.744916, 9.761972 45.7450551, 9.7619116 45.7451122, 9.7618725 45.7451271, 9.7618532 45.7451356)",,,,
33818423,residential,,False,False,18.626,Via Roma,"LINESTRING (9.760952 45.7442643, 9.7611498 45.7443592)",,,,
26283264,unclassified,,True,False,29.97,Piazza Italia,"LINESTRING (9.760952 45.7442643, 9.7610285 45.7442429, 9.761194 45.7442302, 9.7613301 45.7442175)",,,,
33818423,residential,,False,True,47.135999999999996,Via Roma,"LINESTRING (9.760952 45.7442643, 9.7608027 45.7442131, 9.7605503 45.7441373, 9.760398 45.7440907)",,,,
76197548,unclassified,,False,True,94.545,Via Fontane,"LINESTRING (9.7635387 45.7476245, 9.7635575 45.7475852, 9.7636463 45.7475163, 9.7637274 45.7474646, 9.7638391 45.7474035, 9.7639073 45.7473564, 9.7639896 45.7472894, 9.7640272 45.7472271, 9.7640742 45.7471425, 9.7640989 45.7470543, 9.7641166 45.7469837, 9.7641115 45.7469184)",,1,,
305044260,unclassified,,False,False,98.05,Via Fontane,"LINESTRING (9.7635387 45.7476245, 9.7635079 45.7477078, 9.7631276 45.748458)",,2,,
305044262,tertiary,,False,False,80.913,Via Torquato Tasso,"LINESTRING (9.7635387 45.7476245, 9.7637265 45.747675, 9.76387 45.7477021, 9.7640028 45.7477171, 9.7641704 45.7477209, 9.7643461 45.7477115, 9.7645593 45.7476956)",,2,SP36,
"[26283265, 305044261, 305044262]",tertiary,,False,True,224.80199999999996,Via Torquato Tasso,"LINESTRING (9.7635387 45.7476245, 9.763418 45.7475758, 9.763288 45.7475056, 9.7631713 45.7474307, 9.7630922 45.7473606, 9.7630211 45.7472979, 9.762946 45.7471986, 9.7629044 45.7471116, 9.762839 45.7468818, 9.7627529 45.7465279, 9.762737 45.7464464, 9.7626956 45.7462602, 9.7626229 45.746101, 9.7625091 45.7459685, 9.7623804 45.7458606)",yes,2,SP36,
33818416,tertiary,,False,False,302.041,Via Vittoria,"LINESTRING (9.7618396 45.7481096, 9.7616431 45.7483389, 9.7615442 45.7484061, 9.7614454 45.7484076, 9.7613646 45.7483702, 9.7613271 45.7483202, 9.7613374 45.748253, 9.7614051 45.7481833, 9.7614989 45.7481111, 9.7615795 45.7480258, 9.7616429 45.7479177, 9.7616537 45.7478442, 9.7616238 45.7477858, 9.761308 45.7475588, 9.761166 45.7473863, 9.7610269 45.7472094, 9.7608406 45.7469915, 9.7607698 45.7469365, 9.7607307 45.7468826, 9.7607094 45.7468531, 9.76045 45.7465828, 9.7603918 45.7465001)",,2,SP36,
33818416,tertiary,,False,True,227.88899999999995,Via Vittoria,"LINESTRING (9.7618396 45.7481096, 9.7619155 45.7479804, 9.7620338 45.7476994, 9.7620237 45.7475167, 9.7619765 45.7473647, 9.7618552 45.7472011, 9.7617232 45.7470535, 9.7616646 45.7469505, 9.7616035 45.7467957, 9.7615582 45.746688, 9.7615546 45.7466022, 9.761584 45.746528, 9.7616747 45.7464648, 9.7619332 45.746381, 9.7619679 45.7463517, 9.7619971 45.7463087)",,2,SP36,
452553956,unclassified,,True,False,23.159,Via Stazione,"LINESTRING (9.7595905 45.7426562, 9.7595617 45.7424489)",,,,
1207857726,tertiary,roundabout,True,False,8.059,,"LINESTRING (9.7595905 45.7426562, 9.7596904 45.7426364)",,,,
33818414,unclassified,,False,False,9.582,Via Grazia Deledda,"LINESTRING (9.7594726 45.7428687, 9.7593795 45.7429253)",,,,
925947041,tertiary,roundabout,True,False,5.252,,"LINESTRING (9.7594726 45.7428687, 9.7594585 45.7428225)",,,,
33818414,unclassified,,False,True,51.836,Via Grazia Deledda,"LINESTRING (9.7590645 45.7433354, 9.759125 45.7432686, 9.7592694 45.7430858, 9.7593538 45.7429765, 9.7593795 45.7429253)",,,,
452553958,unclassified,,True,False,22.557,Via Grazia Deledda,"LINESTRING (9.7590645 45.7433354, 9.7589066 45.7434519, 9.7588552 45.7434747)",,,,
33818415,residential,,False,False,9.024,Via Roma,"LINESTRING (9.7588552 45.7434747, 9.7587986 45.7434556, 9.7587667 45.7434257)",,,,
33818415,residential,,False,False,35.807,Via Roma,"LINESTRING (9.757905 45.7425165, 9.7576064 45.742271)",,,,
33818415,residential,,False,True,121.259,Via Roma,"LINESTRING (9.757905 45.7425165, 9.7579763 45.7426, 9.758605 45.7432741, 9.7587667 45.7434257)",,,,
51182600,residential,,False,True,108.642,Via Don Vavassori,"LINESTRING (9.757905 45.7425165, 9.7578703 45.7425605, 9.757284 45.7433921)",,,,
"[26283265, 305044261, 305044262]",tertiary,,False,False,224.80199999999996,Via Torquato Tasso,"LINESTRING (9.7623804 45.7458606, 9.7625091 45.7459685, 9.7626229 45.746101, 9.7626956 45.7462602, 9.762737 45.7464464, 9.7627529 45.7465279, 9.762839 45.7468818, 9.7629044 45.7471116, 9.762946 45.7471986, 9.7630211 45.7472979, 9.7630922 45.7473606, 9.7631713 45.7474307, 9.763288 45.7475056, 9.763418 45.7475758, 9.7635387 45.7476245)",yes,2,SP36,
33818416,tertiary,,False,False,58.685,Via Vittoria,"LINESTRING (9.7623804 45.7458606, 9.7623087 45.7459146, 9.7622196 45.7459791, 9.7620847 45.7461678, 9.7620292 45.7462634, 9.7619971 45.7463087)",,2,SP36,
"[200073000, 200073005, 200072998]","['residential', 'unclassified']",,False,"[False, True]",187.61900000000003,"['Via San Martino', 'Via Cavour']","LINESTRING (9.7623804 45.7458606, 9.7625716 45.7459238, 9.7626312 45.7459702, 9.7627721 45.7461012, 9.7629495 45.7462603, 9.7630921 45.746378, 9.7631527 45.7464064, 9.7632171 45.7464166, 9.7634274 45.746453, 9.7634431 45.7464667, 9.7635758 45.7466499, 9.7636123 45.7466912, 9.7636623 45.7467692, 9.7637319 45.7468173, 9.763828 45.7468538, 9.7639706 45.7468869, 9.7641115 45.7469184)",yes,,,
"[1208240070, 33818423]",residential,,False,True,75.489,Via Roma,"LINESTRING (9.7623804 45.7458606, 9.7623343 45.7457828, 9.7622639 45.7456784, 9.7621659 45.7455511, 9.7619387 45.7452562)",,,,
"[33818423, 26283263]",residential,,False,"[False, True]",160.209,"['Via Roma', 'Via Moscheni']","LINESTRING (9.7597761 45.7429769, 9.7597768 45.7430729, 9.7597658 45.7432531, 9.7597248 45.743483, 9.7597095 45.7435689, 9.7596478 45.7437486, 9.7596367 45.7438052, 9.7597116 45.7438452, 9.7598771 45.7439115, 9.760398 45.7440907)",,,,
"[925947041, 366966471, 1207857727]",tertiary,roundabout,True,False,29.043999999999997,,"LINESTRING (9.7597761 45.7429769, 9.7597228 45.7429833, 9.7596554 45.7429799, 9.7595917 45.742964, 9.7595366 45.7429367, 9.759494 45.7429001, 9.7594726 45.7428687)",,,,
33818420,residential,,False,False,24.738999999999997,Via Alessandro Manzoni,"LINESTRING (9.7654082 45.7475674, 9.7654217 45.7476067, 9.7654555 45.7476952, 9.7654844 45.7477834)",,,,
305044262,tertiary,,False,True,67.408,Via Torquato Tasso,"LINESTRING (9.7654082 45.7475674, 9.7653103 45.7475842, 9.7646975 45.7476713, 9.7645593 45.7476956)",,2,SP36,
33818420,residential,,False,False,23.542,Via Alessandro Manzoni,"LINESTRING (9.7654844 45.7477834, 9.765501 45.7478609, 9.7654904 45.7479369, 9.7654796 45.7479934)",,,,
33818420,residential,,False,True,24.738999999999997,Via Alessandro Manzoni,"LINESTRING (9.7654844 45.7477834, 9.7654555 45.7476952, 9.7654217 45.7476067, 9.7654082 45.7475674)",,,,
33818420,residential,,False,True,22.119,Via Alessandro Manzoni,"LINESTRING (9.7654266 45.7481884, 9.7654568 45.7481121, 9.7654796 45.7479934)",,,,
26283258,unclassified,roundabout,True,False,15.28,Via Guglielmo Marconi,"LINESTRING (9.7624142 45.7412502, 9.7623652 45.7412475, 9.762319 45.7412356, 9.7622792 45.7412153, 9.7622488 45.7411883)",,,,
26283259,unclassified,,True,False,26.043,Via Guglielmo Marconi,"LINESTRING (9.7624142 45.7412502, 9.7623282 45.7412906, 9.7622766 45.7413332, 9.7622002 45.7414249)",,,,
26283258,unclassified,roundabout,True,False,2.717,Via Guglielmo Marconi,"LINESTRING (9.7623763 45.7410023, 9.7624113 45.7410018)",,,,
40042717,tertiary,,False,False,90.445,Via Roma,"LINESTRING (9.7562747 45.7416483, 9.756818 45.7418322, 9.7569253 45.7418685, 9.7573234 45.7420032)",,,,
40042717,tertiary,,False,True,25.042,Via Roma,"LINESTRING (9.7562747 45.7416483, 9.7561155 45.7415906, 9.7559884 45.7415444)",,,,
79613427,unclassified,,True,False,43.596000000000004,Via Sotto gli Orti,"LINESTRING (9.7562747 45.7416483, 9.7558041 45.7416807, 9.7557158 45.7416879)",,,,
40042717,tertiary,,False,True,90.445,Via Roma,"LINESTRING (9.7573234 45.7420032, 9.7569253 45.7418685, 9.756818 45.7418322, 9.7562747 45.7416483)",,,,
51182598,tertiary,,False,False,156.26299999999998,Via Antonio Locatelli,"LINESTRING (9.7573234 45.7420032, 9.7591014 45.7426109, 9.7591323 45.7426206)",,,,
1159612943,tertiary,,False,True,7.44,Via Antonio Locatelli,"LINESTRING (9.7592197 45.7426481, 9.7591323 45.7426206)",,,,
71251154,tertiary,,True,False,25.439999999999998,Via Antonio Locatelli,"LINESTRING (9.7592197 45.7426481, 9.7594373 45.7426898, 9.7595388 45.7426816)",,,,
163971792,unclassified,,False,False,11.764,Via Gabriele Camozzi,"LINESTRING (9.7537557 45.7398073, 9.7537187 45.7399099)",yes,,,
524949378,unclassified,,False,True,226.067,Valserio,"LINESTRING (9.7537557 45.7398073, 9.7538736 45.7398328, 9.7565719 45.7403269)",,,,
163971792,unclassified,,False,True,11.764,Via Gabriele Camozzi,"LINESTRING (9.7537187 45.7399099, 9.7537557 45.7398073)",yes,,,
79614116,unclassified,,False,False,150.41,Via Roggia Serio,"LINESTRING (9.7537187 45.7399099, 9.7537711 45.7399214, 9.7539318 45.739955, 9.754554 45.7400682, 9.7546304 45.7401035, 9.7546626 45.7401726, 9.7546359 45.7407842)",,,,
163971791,unclassified,,False,False,72.71900000000001,Via Gabriele Camozzi,"LINESTRING (9.7537187 45.7399099, 9.7534185 45.7404706, 9.7533892 45.7405221)",,,,
70474479,unclassified,,True,False,10.485,Via Giuseppe Garibaldi,"LINESTRING (9.7569098 45.7440459, 9.7570132 45.7441066)",,,,
891084097,unclassified,,False,False,51.891,Via Lonzo,"LINESTRING (9.7569098 45.7440459, 9.7562629 45.7441641)",,,,
448457719,residential,,True,False,37.01,Via Moscheni,"LINESTRING (9.7591991 45.7448997, 9.759302 45.7445747)",,,,
70474488,unclassified,,True,False,73.938,Via Giuseppe Mazzini,"LINESTRING (9.7591991 45.7448997, 9.7594766 45.7449034, 9.7599651 45.7449299, 9.7601504 45.7449284)",,,,
70474448,unclassified,,False,False,49.75,Via dei Vitalba,"LINESTRING (9.7531657 45.7441016, 9.7537295 45.7443146)",,,,
79613429,unclassified,,False,False,77.388,Via Dante Alighieri,"LINESTRING (9.7531657 45.7441016, 9.7533751 45.7438692, 9.7537174 45.743522)",,,,
70474448,unclassified,,False,True,31.772,Via dei Vitalba,"LINESTRING (9.7539655 45.7445481, 9.7538338 45.7444178, 9.7537295 45.7443146)",,,,
71881959,unclassified,,False,False,91.447,Nuova Strada per lo Zuccarello,"LINESTRING (9.7539655 45.7445481, 9.7537334 45.744649, 9.7535531 45.744744, 9.753398 45.744861, 9.7532462 45.7449714, 9.7530718 45.7450776)",,,,
891084096,unclassified,,False,False,123.78600000000002,Via Lonzo,"LINESTRING (9.7539655 45.7445481, 9.7542958 45.7443743, 9.7545592 45.7442441, 9.7548532 45.7441182, 9.7548976 45.744104, 9.7551595 45.7440202, 9.7553334 45.7439977)",,,,
70474445,unclassified,,True,False,3.934,Via Monsignor Giulio Bilabini,"LINESTRING (9.7553878 45.7426281, 9.7554321 45.7426453)",,,,
70474449,unclassified,,False,True,75.682,Via Sant Jesus,"LINESTRING (9.7553878 45.7426281, 9.7549549 45.743238)",,,,
79613410,unclassified,,False,True,71.09,Via Giovanni Pascoli,"LINESTRING (9.7545444 45.7438059, 9.7537602 45.7434754)",,,,
70474449,unclassified,,False,False,70.729,Via Sant Jesus,"LINESTRING (9.7545444 45.7438059, 9.754807 45.7434463, 9.7549549 45.743238)",,,,
70474449,unclassified,,False,True,84.844,Via Sant Jesus,"LINESTRING (9.7545444 45.7438059, 9.754114 45.7440762, 9.7537295 45.7443146)",,,,
70474448,unclassified,,False,True,49.75,Via dei Vitalba,"LINESTRING (9.7537295 45.7443146, 9.7531657 45.7441016)",,,,
70474448,unclassified,,False,False,31.772,Via dei Vitalba,"LINESTRING (9.7537295 45.7443146, 9.7538338 45.7444178, 9.7539655 45.7445481)",,,,
70474449,unclassified,,False,False,84.844,Via Sant Jesus,"LINESTRING (9.7537295 45.7443146, 9.754114 45.7440762, 9.7545444 45.7438059)",,,,
70474445,unclassified,,True,False,96.001,Via Monsignor Giulio Bilabini,"LINESTRING (9.7565327 45.7432297, 9.7566018 45.7432995, 9.7567068 45.7434883, 9.756773 45.7437261, 9.7569098 45.7440459)",,,,
524947246,residential,,False,False,62.519999999999996,,"LINESTRING (9.7565327 45.7432297, 9.756751 45.7432215, 9.7570303 45.7433002, 9.757284 45.7433921)",,,,
51182600,residential,,False,False,108.642,Via Don Vavassori,"LINESTRING (9.757284 45.7433921, 9.7578703 45.7425605, 9.757905 45.7425165)",,,,
71251153,residential,,False,False,109.493,Via Papa Giovanni Ventitreesimo,"LINESTRING (9.757284 45.7433921, 9.7573335 45.7434403, 9.7574703 45.743507, 9.7578025 45.743622, 9.7579689 45.743691, 9.7582275 45.7437812, 9.7585062 45.7438688)",,,,
524947246,residential,,False,True,62.519999999999996,,"LINESTRING (9.757284 45.7433921, 9.7570303 45.7433002, 9.756751 45.7432215, 9.7565327 45.7432297)",,,,
40042719,tertiary,,True,False,23.860999999999997,Via Antonio Locatelli,"LINESTRING (9.7601864 45.7429891, 9.7599416 45.7429364, 9.7598926 45.7429258)",,,,
1207857734,tertiary,roundabout,True,False,4.906,,"LINESTRING (9.7595388 45.7426816, 9.7595905 45.7426562)",,,,
79613429,unclassified,,False,True,73.675,Via Dante Alighieri,"LINESTRING (9.7542831 45.7423496, 9.7540116 45.7429845)",,,,
200175956,unclassified,,True,False,91.42699999999999,Via Ronchetti,"LINESTRING (9.7542831 45.7423496, 9.7546834 45.7424237, 9.7550199 45.7425055, 9.7553878 45.7426281)",,,,
71881959,unclassified,,False,True,91.447,Nuova Strada per lo Zuccarello,"LINESTRING (9.7530718 45.7450776, 9.7532462 45.7449714, 9.753398 45.744861, 9.7535531 45.744744, 9.7537334 45.744649, 9.7539655 45.7445481)",,,,
79613419,unclassified,,False,False,93.294,Via Valcossera,"LINESTRING (9.7530718 45.7450776, 9.7532361 45.745328, 9.7532992 45.7453868, 9.7533831 45.7454295, 9.7535693 45.7455029, 9.7537508 45.745555, 9.7538874 45.7455926, 9.753909 45.7456174)",,,,
79613400,unclassified,,False,True,72.57,Via Borgogno,"LINESTRING (9.7534193 45.742139, 9.7530675 45.7427437)",,,,
200175956,unclassified,,True,False,71.03800000000001,Via Ronchetti,"LINESTRING (9.7534193 45.742139, 9.753873 45.74226, 9.7542831 45.7423496)",,,,
79613419,unclassified,,False,True,42.608,Via Valcossera,"LINESTRING (9.7562629 45.7441641, 9.7559702 45.7444883)",,,,
891084097,unclassified,,False,True,51.891,Via Lonzo,"LINESTRING (9.7562629 45.7441641, 9.7569098 45.7440459)",,,,
70474443,unclassified,,True,False,77.139,Via Lonzo,"LINESTRING (9.7562629 45.7441641, 9.7561882 45.7441184, 9.7559975 45.7440487, 9.7558183 45.7440101, 9.7555073 45.7439751, 9.7553334 45.7439977)",,,,
79614115,unclassified,,False,False,42.956,,"LINESTRING (9.7544826 45.7414205, 9.7546034 45.741119, 9.7546211 45.7410468)",,,,
175459461,unclassified,,False,False,110.382,Via Sotto gli Orti,"LINESTRING (9.7544826 45.7414205, 9.7544369 45.7414247, 9.753105 45.7411827)",,,,
79613411,unclassified,,False,True,12.592,Via Stazione,"LINESTRING (9.7595377 45.7423369, 9.7595617 45.7424489)",,,,
1159612944,unclassified,,False,False,98.011,Via Stazione,"LINESTRING (9.7595377 45.7423369, 9.7595346 45.7421298, 9.7595443 45.7420255, 9.7595811 45.7418774, 9.7597077 45.7416227, 9.7597585 45.7415311, 9.7597852 45.7414829)",,,,
79613419,unclassified,,False,False,8.199,Via Valcossera,"LINESTRING (9.754006 45.7456048, 9.7540739 45.7455483)",,,,
79613419,unclassified,,False,True,7.656,Via Valcossera,"LINESTRING (9.754006 45.7456048, 9.753909 45.7456174)",,,,
79613402,unclassified,,False,True,94.37700000000001,Via Agazzi,"LINESTRING (9.754006 45.7456048, 9.7541404 45.7456065, 9.7545917 45.7456259, 9.7546237 45.745637, 9.7546312 45.7456685, 9.7545383 45.7460455)",,,,
79613411,unclassified,,False,False,12.592,Via Stazione,"LINESTRING (9.7595617 45.7424489, 9.7595377 45.7423369)",,,,
452101573,unclassified,,True,False,23.278000000000002,Via Stazione,"LINESTRING (9.7595617 45.7424489, 9.7596314 45.7425773, 9.7596549 45.7426008, 9.7596904 45.7426364)",,,,
79613419,unclassified,,False,False,42.608,Via Valcossera,"LINESTRING (9.7559702 45.7444883, 9.7562629 45.7441641)",,,,
79613419,unclassified,,False,True,19.432,Via Valcossera,"LINESTRING (9.7559702 45.7444883, 9.755835 45.7446354)",,,,
224166402,unclassified,,False,False,60.71399999999999,,"LINESTRING (9.7559702 45.7444883, 9.7561567 45.7445372, 9.7563707 45.7445927, 9.7563915 45.7446075, 9.7564172 45.7446352, 9.7564202 45.7446709, 9.7564093 45.7447115, 9.7563816 45.744761, 9.7563489 45.7448205)",,,,
79613429,unclassified,,False,False,6.155,Via Dante Alighieri,"LINESTRING (9.7537174 45.743522, 9.7537602 45.7434754)",,,,
79613429,unclassified,,False,True,77.388,Via Dante Alighieri,"LINESTRING (9.7537174 45.743522, 9.7533751 45.7438692, 9.7531657 45.7441016)",,,,
79613424,unclassified,,False,False,78.44,Via Giosuè Carducci,"LINESTRING (9.7540116 45.7429845, 9.7549549 45.743238)",,,,
79613424,unclassified,,False,True,78.003,Via Giosuè Carducci,"LINESTRING (9.7540116 45.7429845, 9.7530675 45.7427437)",,,,
79613429,unclassified,,False,False,73.675,Via Dante Alighieri,"LINESTRING (9.7540116 45.7429845, 9.7542831 45.7423496)",,,,
79613429,unclassified,,False,True,57.967,Via Dante Alighieri,"LINESTRING (9.7540116 45.7429845, 9.7537602 45.7434754)",,,,
79613419,unclassified,,False,False,44.519,Via Valcossera,"LINESTRING (9.7554605 45.7449387, 9.755835 45.7446354)",,,,
79613419,unclassified,,False,True,131.251,Via Valcossera,"LINESTRING (9.7554605 45.7449387, 9.7553134 45.7449993, 9.7549256 45.7450483, 9.754725 45.745116, 9.7544409 45.7452676, 9.75416 45.7454636, 9.7540739 45.7455483)",,,,
224166348,unclassified,,False,True,104.57200000000002,Via Cucchi,"LINESTRING (9.7554605 45.7449387, 9.7555141 45.7449702, 9.7559004 45.7450625, 9.7559156 45.7450797, 9.7559197 45.745101, 9.7559034 45.7451304, 9.7558132 45.7452713, 9.755795 45.745319, 9.7558021 45.7453443, 9.7558233 45.7453565, 9.7559268 45.7454052, 9.755941 45.7454325, 9.7559389 45.745464, 9.755852 45.7455869)",,,,
524947245,unclassified,,False,False,41.522,,"LINESTRING (9.7554605 45.7449387, 9.7554533 45.7449884, 9.755357 45.7453048)",,,,
79613402,unclassified,,False,False,94.377,Via Agazzi,"LINESTRING (9.7545383 45.7460455, 9.7546312 45.7456685, 9.7546237 45.745637, 9.7545917 45.7456259, 9.7541404 45.7456065, 9.754006 45.7456048)",,,,
79613440,unclassified,,False,True,111.377,Via D. Carpinoni,"LINESTRING (9.7529079 45.7462922, 9.7530249 45.7461779, 9.7532782 45.7459314, 9.7533403 45.7458904, 9.7534799 45.745814, 9.7538633 45.7456803, 9.7539051 45.7456518, 9.753909 45.7456174)",,,,
79613419,unclassified,,False,False,7.656,Via Valcossera,"LINESTRING (9.753909 45.7456174, 9.754006 45.7456048)",,,,
79613419,unclassified,,False,True,93.294,Via Valcossera,"LINESTRING (9.753909 45.7456174, 9.7538874 45.7455926, 9.7537508 45.745555, 9.7535693 45.7455029, 9.7533831 45.7454295, 9.7532992 45.7453868, 9.7532361 45.745328, 9.7530718 45.7450776)",,,,
79613440,unclassified,,False,False,111.37700000000001,Via D. Carpinoni,"LINESTRING (9.753909 45.7456174, 9.7539051 45.7456518, 9.7538633 45.7456803, 9.7534799 45.745814, 9.7533403 45.7458904, 9.7532782 45.7459314, 9.7530249 45.7461779, 9.7529079 45.7462922)",,,,
79613427,unclassified,,True,False,102.167,Via Sotto gli Orti,"LINESTRING (9.7557158 45.7416879, 9.7553868 45.7416631, 9.7551514 45.741609, 9.754793 45.7414503, 9.7544826 45.7414205)",,,,
"[448333029, 448333030, 200175959]",residential,,False,True,109.854,Via Sotto Loggia,"LINESTRING (9.7557158 45.7416879, 9.7557113 45.7417117, 9.755712 45.7418057, 9.7556872 45.7420034, 9.7556448 45.7422409, 9.7556007 45.7423511, 9.7555159 45.7424936, 9.7554927 45.7425467, 9.755455 45.7426212, 9.7554321 45.7426453)",,,,building_passage
175459461,unclassified,,False,True,110.382,Via Sotto gli Orti,"LINESTRING (9.753105 45.7411827, 9.7544369 45.7414247, 9.7544826 45.7414205)",,,,
"[521627792, 236474773]",unclassified,,True,False,62.452000000000005,Via Gabriele Camozzi,"LINESTRING (9.753105 45.7411827, 9.7531625 45.7410313, 9.7532104 45.740904, 9.7533158 45.7406932, 9.7533281 45.7406438)",,,,
79613400,unclassified,,False,False,72.57,Via Borgogno,"LINESTRING (9.7530675 45.7427437, 9.7534193 45.742139)",,,,
79613424,unclassified,,False,False,78.003,Via Giosuè Carducci,"LINESTRING (9.7530675 45.7427437, 9.7540116 45.7429845)",,,,
224166401,unclassified,,False,True,113.47699999999999,Via Bosis,"LINESTRING (9.7550961 45.7459619, 9.7551459 45.7457576, 9.7551362 45.7457284, 9.7551169 45.7457016, 9.755084 45.7456786, 9.7550153 45.7456622, 9.7546661 45.7455956, 9.7541208 45.7455621, 9.7540739 45.7455483)",,,,
79613419,unclassified,,False,False,19.432,Via Valcossera,"LINESTRING (9.755835 45.7446354, 9.7559702 45.7444883)",,,,
79613419,unclassified,,False,True,44.519,Via Valcossera,"LINESTRING (9.755835 45.7446354, 9.7554605 45.7449387)",,,,
119578456,unclassified,,False,False,85.71099999999998,Via Morandi,"LINESTRING (9.755835 45.7446354, 9.755478 45.7444595, 9.7553231 45.7443007, 9.7552625 45.7442686, 9.7549648 45.7443429)",,,,
79613410,unclassified,,False,False,71.09,Via Giovanni Pascoli,"LINESTRING (9.7537602 45.7434754, 9.7545444 45.7438059)",,,,
79613429,unclassified,,False,False,57.967,Via Dante Alighieri,"LINESTRING (9.7537602 45.7434754, 9.7540116 45.7429845)",,,,
79613429,unclassified,,False,True,6.155,Via Dante Alighieri,"LINESTRING (9.7537602 45.7434754, 9.7537174 45.743522)",,,,
70474449,unclassified,,False,False,75.682,Via Sant Jesus,"LINESTRING (9.7549549 45.743238, 9.7553878 45.7426281)",,,,
79613424,unclassified,,False,True,78.44,Via Giosuè Carducci,"LINESTRING (9.7549549 45.743238, 9.7540116 45.7429845)",,,,
70474449,unclassified,,False,True,70.729,Via Sant Jesus,"LINESTRING (9.7549549 45.743238, 9.754807 45.7434463, 9.7545444 45.7438059)",,,,
"[1207857723, 169096044]",unclassified,,False,False,134.68,Via Stazione,"LINESTRING (9.759896 45.7414357, 9.7599633 45.7414541, 9.7604826 45.7415963, 9.7606289 45.7416411, 9.7612442 45.741829, 9.761495 45.741906)",,,,
1207857724,unclassified,roundabout,True,False,11.717,Via Stazione,"LINESTRING (9.759896 45.7414357, 9.759884 45.7414619, 9.7598521 45.741482, 9.7598204 45.7414877, 9.7597852 45.7414829)",,,,
40042717,tertiary,,False,False,119.667,Via Roma,"LINESTRING (9.7546211 45.7410468, 9.7559884 45.7415444)",,,,
79614116,unclassified,,False,True,29.222,Via Roggia Serio,"LINESTRING (9.7546211 45.7410468, 9.7546359 45.7407842)",,,,
40042717,tertiary,,False,True,94.748,Via Roma,"LINESTRING (9.7546211 45.7410468, 9.7535456 45.7406862, 9.7535206 45.7406778)",,,,
79614115,unclassified,,False,True,42.956,,"LINESTRING (9.7546211 45.7410468, 9.7546034 45.741119, 9.7544826 45.7414205)",,,,
26283258,unclassified,roundabout,True,False,14.117999999999999,Via Guglielmo Marconi,"LINESTRING (9.7622488 45.7411883, 9.7622277 45.7411486, 9.7622268 45.7411063, 9.7622462 45.7410662)",,,,
