osmid,oneway,name,highway,reversed,length,ref,geometry,maxspeed
37308745,True,Via San Francesco,unclassified,False,145.817,,"LINESTRING (17.5539724 40.4063, 17.5542501 40.4075942)",
462506841,True,Via Giuseppe Mazzini,primary,False,38.544,SP86,"LINESTRING (17.5539724 40.4063, 17.5535439 40.406417)",
37308745,True,Via San Francesco,unclassified,False,176.623,,"LINESTRING (17.5536303 40.4047331, 17.5539724 40.4063)",
37308746,True,Corso Vittorio Emanuele Terzo,primary,False,63.309,SS7ter,"LINESTRING (17.5536303 40.4047331, 17.5543549 40.4045927)",
130874186,False,Via San Francesco,unclassified,False,42.182,,"LINESTRING (17.5536303 40.4047331, 17.5535501 40.4043587)",
27383058,False,Via Croce,tertiary,True,39.586,,"LINESTRING (17.5617767 40.4011741, 17.5622097 40.4010399)",
280735087,False,Via Trento,tertiary,True,52.374,,"LINESTRING (17.5617767 40.4011741, 17.5617806 40.4007031)",
280735087,False,Via Trento,tertiary,False,41.813,,"LINESTRING (17.5619026 40.3992143, 17.5618661 40.3995893)",
232879686,False,Corso Francia,tertiary,True,38.051,,"LINESTRING (17.5579984 40.3993817, 17.5578463 40.3990597)",
280735082,False,Corso Francia,residential,True,25.028,,"LINESTRING (17.5579984 40.3993817, 17.5580769 40.3995987)",
280735086,True,Via Arno,tertiary,False,79.155,,"LINESTRING (17.5579984 40.3993817, 17.5588257 40.3993551, 17.5589314 40.3993663)",
51863304,False,Via Gioia,unclassified,False,36.801,,"LINESTRING (17.5542501 40.4075942, 17.5538243 40.4076606)",
51863304,False,Via Gioia,unclassified,True,49.256,,"LINESTRING (17.5542501 40.4075942, 17.5548209 40.4075087)",
27383082,False,Via Undici Febbraio,unclassified,False,48.673,SP93,"LINESTRING (17.5585274 40.4048999, 17.5585827 40.4053356)",
37308747,False,Corso Umberto I,primary,False,152.937,SS7ter,"LINESTRING (17.5585274 40.4048999, 17.5587619 40.4048619, 17.5603253 40.4047874)",
280735074,True,,primary,False,32.205,SP86,"LINESTRING (17.5585274 40.4048999, 17.5584309 40.4049347, 17.5581852 40.4050263)",
27383082,False,Via Undici Febbraio,unclassified,False,20.757,SP93,"LINESTRING (17.5588736 40.4070017, 17.5589022 40.4071871)",
27383082,False,Via Undici Febbraio,unclassified,True,22.687,SP93,"LINESTRING (17.5588736 40.4070017, 17.5588584 40.406798)",
51863304,False,Via Gioia,unclassified,False,50.408,,"LINESTRING (17.5588736 40.4070017, 17.5582904 40.4070928)",
37308748,True,Via Regina Elena,primary,False,75.026,SS7ter,"LINESTRING (17.5576297 40.4040517, 17.5579886 40.4046686)",
37308748,True,Via Regina Elena,primary,False,43.118,SS7ter,"LINESTRING (17.5579886 40.4046686, 17.5581852 40.4050263)",
37308749,True,Piazza della Vittoria,unclassified,False,16.066,,"LINESTRING (17.5579886 40.4046686, 17.5581765 40.4046485)",
37308749,True,Piazza della Vittoria,unclassified,False,27.965,,"LINESTRING (17.5585113 40.4046487, 17.5585274 40.4048999)",
130875018,True,Via Fratelli Bandiera,unclassified,False,35.433,,"LINESTRING (17.5585113 40.4046487, 17.5589236 40.4045942)",
130875031,True,Via Benedetto Croce,unclassified,False,41.089,,"LINESTRING (17.5574748 40.4032714, 17.557601 40.4031581, 17.5577678 40.4029773)",
"[280735076, 48768622]",True,"['Piazza San Giovanni', 'Via Capitano Gigante']",residential,False,39.459999999999994,,"LINESTRING (17.5574748 40.4032714, 17.5574541 40.4033221, 17.5573688 40.4033971, 17.5573333 40.4034684, 17.5573491 40.403536, 17.5573809 40.4035883)",
280735082,False,Corso Francia,residential,False,42.588,,"LINESTRING (17.5582132 40.4007965, 17.5581702 40.4004149)",
202621200,True,Via Prato,unclassified,False,61.519999999999996,,"LINESTRING (17.5582132 40.4007965, 17.5580103 40.4009562, 17.5577551 40.4012242)",
130880602,False,Via Enrico Fermi,residential,False,35.382,,"LINESTRING (17.5589949 40.4075438, 17.5594093 40.4075028)",
27383082,False,Via Undici Febbraio,unclassified,True,40.631,SP93,"LINESTRING (17.5589949 40.4075438, 17.5589366 40.4074099, 17.5589022 40.4071871)",
281260106,False,Via Poerio,unclassified,False,44.619,,"LINESTRING (17.5540347 40.4026126, 17.5539686 40.4022145)",
282314467,True,Via Roma,unclassified,False,38.685,,"LINESTRING (17.5540347 40.4026126, 17.5535799 40.4025796)",
281260107,True,Via del Prete,unclassified,False,109.082,,"LINESTRING (17.5569669 40.40336, 17.5567493 40.4023931)",
282454799,True,Via Leonardo da Vinci,tertiary,False,29.117,,"LINESTRING (17.553318 40.3995155, 17.5536614 40.3995022)",
188941700,False,Via Solferino,residential,False,7.464,,"LINESTRING (17.5527026 40.4005367, 17.5527434 40.4004772)",
283096315,False,Corso Italia,unclassified,False,16.737,,"LINESTRING (17.5527026 40.4005367, 17.5525799 40.4004187)",
283096315,False,Corso Italia,unclassified,True,26.41,,"LINESTRING (17.5527026 40.4005367, 17.5529357 40.4006945)",
130874164,False,Via Giordano,residential,False,40.725,,"LINESTRING (17.5536614 40.3995022, 17.5536977 40.3998674)",
130874164,False,Via Giordano,residential,True,48.677,,"LINESTRING (17.5536614 40.3995022, 17.5536144 40.3990659)",
282454799,True,Via Leonardo da Vinci,tertiary,False,48.36,,"LINESTRING (17.5536614 40.3995022, 17.5542322 40.3994884)",
281262966,True,Via Santa Filomena,unclassified,False,62.103,,"LINESTRING (17.5531204 40.401235, 17.5529357 40.4006945)",
130874164,False,Via Giordano,residential,False,48.677,,"LINESTRING (17.5536144 40.3990659, 17.5536614 40.3995022)",
281262966,True,Via Santa Filomena,unclassified,False,65.222,,"LINESTRING (17.5535799 40.4025796, 17.5533966 40.4020099)",
282314467,True,Via Roma,unclassified,False,38.3,,"LINESTRING (17.5535799 40.4025796, 17.553131 40.4025374)",
"[188941696, 281260116]",False,"['Via Santa Filomena', 'Vico San Francesco']",unclassified,True,219.297,,"LINESTRING (17.5535799 40.4025796, 17.5538455 40.4043098, 17.5535501 40.4043587)",
282454799,True,Via Leonardo da Vinci,tertiary,False,66.996,,"LINESTRING (17.5555669 40.3994434, 17.5563572 40.3994152)",
37308746,True,Corso Vittorio Emanuele Terzo,primary,False,26.951,SS7ter,"LINESTRING (17.5573176 40.4040301, 17.5574279 40.40402, 17.5575169 40.4040256, 17.5576297 40.4040517)",
281260109,True,Piazza San Giovanni,unclassified,False,80.61,,"LINESTRING (17.5573176 40.4040301, 17.5573025 40.403936, 17.5572797 40.403897, 17.5570058 40.4034268, 17.5569669 40.40336)",
130874162,True,Via Palestro,residential,False,56.59,,"LINESTRING (17.5525799 40.4004187, 17.5529384 40.3999892)",
283096314,True,Corso Italia,unclassified,False,15.297,,"LINESTRING (17.5525799 40.4004187, 17.5527434 40.4004772)",
283096315,False,Corso Italia,unclassified,True,16.737,,"LINESTRING (17.5525799 40.4004187, 17.5527026 40.4005367)",
130874186,False,Via San Francesco,unclassified,True,205.605,,"LINESTRING (17.553131 40.4025374, 17.5535501 40.4043587)",
282314467,True,Via Roma,unclassified,False,39.979,,"LINESTRING (17.553131 40.4025374, 17.5526596 40.4025173)",
282454799,True,Via Leonardo da Vinci,tertiary,False,139.027,,"LINESTRING (17.5563572 40.3994152, 17.5579984 40.3993817)",
"[130874185, 282314465]",True,"['Piazza Risorgimento', 'Via Cugini Cinieri']",unclassified,False,208.796,,"LINESTRING (17.5563572 40.3994152, 17.5565913 40.4003794, 17.5567249 40.4009316, 17.5564097 40.4011663)",
130874164,False,Via Giordano,residential,True,40.725,,"LINESTRING (17.5536977 40.3998674, 17.5536614 40.3995022)",
283096313,False,Via dello Schiavo,unclassified,True,13.747,,"LINESTRING (17.5529357 40.4006945, 17.5530375 40.4005982)",
283096315,False,Corso Italia,unclassified,False,26.41,,"LINESTRING (17.5529357 40.4006945, 17.5527026 40.4005367)",
281260107,True,Via del Prete,unclassified,False,60.607,,"LINESTRING (17.5567493 40.4023931, 17.5565972 40.4018605)",
282314467,True,Via Roma,unclassified,False,59.811,,"LINESTRING (17.5567493 40.4023931, 17.5560509 40.4024736)",
130874185,True,Piazza Risorgimento,unclassified,False,48.825,,"LINESTRING (17.5564097 40.4011663, 17.5559535 40.4010409, 17.5559356 40.4009725)",
130875032,False,,unclassified,False,39.377,,"LINESTRING (17.5613106 40.4007233, 17.560847 40.4007509)",
130875032,False,,unclassified,True,39.862,,"LINESTRING (17.5613106 40.4007233, 17.5617806 40.4007031)",
282314469,True,Via Giusti,unclassified,False,71.937,,"LINESTRING (17.5613106 40.4007233, 17.5613692 40.4013687)",
130875018,True,Via Fratelli Bandiera,unclassified,False,37.806,,"LINESTRING (17.5615955 40.4043016, 17.5620387 40.4042604)",
130880598,True,,unclassified,False,78.786,,"LINESTRING (17.5625238 40.4042117, 17.5624499 40.4035054)",
130875018,True,Via Fratelli Bandiera,unclassified,False,67.093,,"LINESTRING (17.5625238 40.4042117, 17.562878 40.4041221, 17.5632652 40.4039999)",
130875007,True,Via Galileo Galilei,unclassified,False,78.307,,"LINESTRING (17.5609897 40.4022679, 17.5609421 40.4015646)",
130880593,False,Via Bovio,unclassified,False,38.009,,"LINESTRING (17.5609897 40.4022679, 17.5614255 40.402186)",
130880593,False,Via Bovio,unclassified,True,40.449,,"LINESTRING (17.5609897 40.4022679, 17.5605273 40.4023592)",
130875022,True,Via Macallè,unclassified,False,63.689,,"LINESTRING (17.5604735 40.4017879, 17.5605273 40.4023592)",
130875031,True,Via Benedetto Croce,unclassified,False,46.808,,"LINESTRING (17.5604735 40.4017879, 17.5609421 40.4015646)",
130880593,False,Via Bovio,unclassified,False,120.279,,"LINESTRING (17.5591501 40.4026241, 17.5605273 40.4023592)",
130880593,False,Via Bovio,unclassified,True,51.38,,"LINESTRING (17.5591501 40.4026241, 17.5585544 40.402712)",
280735079,False,Via Cesare Battisti,residential,True,35.471,,"LINESTRING (17.5591501 40.4026241, 17.5592404 40.4029356)",
130875031,True,Via Benedetto Croce,unclassified,False,68.84100000000001,,"LINESTRING (17.5583308 40.4022081, 17.5584914 40.402316, 17.5590666 40.4021892)",
282314467,True,Via Roma,unclassified,False,73.855,,"LINESTRING (17.5583308 40.4022081, 17.5581763 40.4021536, 17.557658 40.4022753, 17.5575186 40.4023344)",
130878294,False,Via Giusti,unclassified,False,41.111,,"LINESTRING (17.5611664 40.3992501, 17.5612025 40.3996188)",
280735086,True,Via Arno,tertiary,False,62.469,,"LINESTRING (17.5611664 40.3992501, 17.5619026 40.3992143)",
130880581,True,Via Dante Alighieri,unclassified,False,73.833,,"LINESTRING (17.557884 40.4034741, 17.5587301 40.4033136)",
280735076,True,Via Capitano Gigante,residential,False,78.218,,"LINESTRING (17.5574451 40.4016332, 17.5575186 40.4023344)",
37308749,True,Piazza della Vittoria,unclassified,False,28.349,,"LINESTRING (17.5581765 40.4046485, 17.5585113 40.4046487)",
130875005,True,Via Adua,unclassified,False,133.744,,"LINESTRING (17.5581765 40.4046485, 17.5580378 40.4037745, 17.557884 40.4034741)",
130875023,False,Via Torquato Tasso,unclassified,True,43.717,,"LINESTRING (17.5587301 40.4033136, 17.5587815 40.4037048)",
130880581,True,Via Dante Alighieri,unclassified,False,52.144,,"LINESTRING (17.5587301 40.4033136, 17.5593278 40.4032007)",
