osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,bridge
178987308,Via Montalese,tertiary,30,False,False,19.551,"LINESTRING (11.0413466 43.9247667, 11.0415603 43.9246817)",,,
26206810,Via Monsignor Contardi,residential,,False,True,72.105,"LINESTRING (11.0413466 43.9247667, 11.0417221 43.9252737, 11.0417205 43.9253212, 11.0417095 43.9253463)",,,
178987308,Via Montalese,tertiary,30,False,True,40.194,"LINESTRING (11.0413466 43.9247667, 11.0411979 43.9248177, 11.0408993 43.9249305)",,,
25969907,Via Fratelli Cervi,residential,,False,True,102.33000000000001,"LINESTRING (11.0410501 43.9261759, 11.0409146 43.9262355, 11.0402701 43.9264978, 11.0399335 43.9266228)",,,
26206810,Via Monsignor Contardi,residential,,False,False,108.91600000000001,"LINESTRING (11.0410501 43.9261759, 11.0410553 43.9260188, 11.0416992 43.9253701, 11.0417095 43.9253463)",,,
237980787,Via della Rocca,unclassified,,False,True,372.11099999999993,"LINESTRING (11.0410501 43.9261759, 11.0413363 43.9260452, 11.0417303 43.9258211, 11.0418251 43.92581, 11.0418836 43.9258364, 11.0419151 43.9258986, 11.0417423 43.926118, 11.0415105 43.9263829, 11.0414083 43.9265095, 11.0413458 43.9266548, 11.0413066 43.9267902, 11.0412462 43.9269476, 11.0412105 43.9271636, 11.0412272 43.9273608, 11.0413419 43.9275383, 11.04147 43.9277779, 11.0415638 43.9280483, 11.0416277 43.9281834, 11.0416806 43.9282221, 11.0417423 43.9282368)",,,
237980787,Via della Rocca,unclassified,,False,False,372.111,"LINESTRING (11.0417423 43.9282368, 11.0416806 43.9282221, 11.0416277 43.9281834, 11.0415638 43.9280483, 11.04147 43.9277779, 11.0413419 43.9275383, 11.0412272 43.9273608, 11.0412105 43.9271636, 11.0412462 43.9269476, 11.0413066 43.9267902, 11.0413458 43.9266548, 11.0414083 43.9265095, 11.0415105 43.9263829, 11.0417423 43.926118, 11.0419151 43.9258986, 11.0418836 43.9258364, 11.0418251 43.92581, 11.0417303 43.9258211, 11.0413363 43.9260452, 11.0410501 43.9261759)",,,
"[380558914, 1247790059]",Via Morecci,unclassified,,False,True,117.729,"LINESTRING (11.0417423 43.9282368, 11.0417306 43.9283486, 11.041758 43.9284863, 11.0417914 43.928539, 11.0417814 43.9286443, 11.0417051 43.9287099, 11.0416474 43.9287376, 11.0410597 43.9290195)",,,
11966115,,tertiary,50,True,False,18.45,"LINESTRING (11.0344715 43.9235485, 11.0344548 43.9235654, 11.0344348 43.9235803, 11.034412 43.923593, 11.0343869 43.9236031, 11.03436 43.9236105, 11.0343319 43.9236149, 11.0343031 43.9236164, 11.0342744 43.9236148)",roundabout,,
152529484,Via Fratelli Rosselli,tertiary,50,True,False,27.434,"LINESTRING (11.0344715 43.9235485, 11.0344802 43.9236513, 11.0344882 43.9236832, 11.0344961 43.9237037, 11.0345298 43.9237904)",,1,
11966115,,tertiary,50,True,False,5.299,"LINESTRING (11.0342744 43.9236148, 11.0342582 43.9236125, 11.0342423 43.9236092, 11.0342268 43.923605, 11.0342119 43.9235998)",roundabout,,
11966115,,tertiary,50,True,False,8.892,"LINESTRING (11.0341111 43.9234493, 11.0341153 43.9234363, 11.0341213 43.9234237, 11.0341288 43.9234115, 11.0341379 43.9233999, 11.0341485 43.923389, 11.0341604 43.9233788)",roundabout,,
11966115,,tertiary,50,True,False,13.534,"LINESTRING (11.0341604 43.9233788, 11.0341757 43.9233683, 11.0341923 43.9233589, 11.0342103 43.923351, 11.0342294 43.9233444, 11.0342494 43.9233394, 11.0342699 43.923336, 11.0342909 43.9233342, 11.034312 43.923334)",roundabout,,
