osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width,tunnel,access
216619180,2,Corso Nicola Terracciano,secondary,50,False,True,92.012,"LINESTRING (14.1244037 40.8257113, 14.1243454 40.8258101, 14.1242772 40.8259633, 14.1241442 40.8263303, 14.1241061 40.8264366, 14.124083 40.8265012)",,,,
414845117,2,Via Anfiteatro,secondary,50,False,False,171.485,"LINESTRING (14.1244037 40.8257113, 14.1245025 40.8255722, 14.1246014 40.8254684, 14.1247146 40.8253691, 14.1248589 40.8252735, 14.1249935 40.8252132, 14.1251733 40.8251566, 14.1253926 40.8250987, 14.125597 40.8250787, 14.1257845 40.8250946, 14.125982 40.8251489, 14.1260771 40.8251857)",,,,
38139320,,,residential,,False,True,34.116,"LINESTRING (14.124333 40.8250379, 14.1240789 40.8251594, 14.1239991 40.8252109)",,,,
113738472,,Via Carmine,tertiary,,True,False,146.70399999999998,"LINESTRING (14.124333 40.8250379, 14.1243629 40.8248932, 14.1244306 40.8248131, 14.1247264 40.8246051, 14.1249609 40.8244731, 14.1252352 40.8243548, 14.1254691 40.8242538, 14.125591 40.8241969)",,,,
187042128,,Via Carlo Maria Rosini,tertiary,30,True,False,74.001,"LINESTRING (14.125591 40.8241969, 14.1256415 40.8242621, 14.1257816 40.8244808, 14.125957 40.8248013)",,,,
"[187114035, 422924079]",,Via Carlo Maria Rosini,tertiary,30,False,True,185.189,"LINESTRING (14.125591 40.8241969, 14.1255304 40.8241226, 14.1253227 40.8238674, 14.1252631 40.82379, 14.1251776 40.823679, 14.1251266 40.8236235, 14.1250944 40.8235883, 14.1250581 40.8235485, 14.1250423 40.8235295, 14.1249356 40.8234438, 14.124759 40.8233503, 14.1246087 40.8232883, 14.1244463 40.8232144, 14.124154 40.8229758)",,,,
"[52832491, 52832493]",,"['Via Carlo Pisacane', 'Via Dante Alighieri']",residential,,True,False,84.217,"LINESTRING (14.1229164 40.8258165, 14.1225224 40.8255844, 14.1226311 40.8254709, 14.1228083 40.8252726)",,,,
52832495,,,residential,,True,False,110.99000000000001,"LINESTRING (14.1229164 40.8258165, 14.1232246 40.8255097, 14.123635 40.8257791, 14.1238462 40.8259021)",,,,
52832491,,Via Dante Alighieri,residential,,True,False,44.423,"LINESTRING (14.1233422 40.8260527, 14.1229164 40.8258165)",,,,
52832492,,Via Dante Alighieri,residential,,False,True,64.341,"LINESTRING (14.1233422 40.8260527, 14.122888 40.8265182)",,,,
188725884,,Via Carlo Cattaneo,residential,,True,False,56.441,"LINESTRING (14.124083 40.8265012, 14.1235649 40.8261788)",,,,
216619180,2,Corso Nicola Terracciano,secondary,50,False,False,92.01199999999999,"LINESTRING (14.124083 40.8265012, 14.1241061 40.8264366, 14.1241442 40.8263303, 14.1242772 40.8259633, 14.1243454 40.8258101, 14.1244037 40.8257113)",,,,
216619180,2,Corso Nicola Terracciano,secondary,50,False,True,65.038,"LINESTRING (14.124083 40.8265012, 14.1240592 40.8265636, 14.1239565 40.8267682, 14.1238418 40.8269145, 14.1237286 40.8270136)",,,,
52832492,,Via Dante Alighieri,residential,,False,False,64.341,"LINESTRING (14.122888 40.8265182, 14.1233422 40.8260527)",,,,
604692654,,,residential,,False,False,14.467,"LINESTRING (14.123489 40.825233, 14.1233816 40.8253346)",,,,
188725887,,Via Pietro Ragnisco,residential,,True,False,180.458,"LINESTRING (14.123489 40.825233, 14.1236954 40.8250378, 14.1237169 40.8249997, 14.1237116 40.8249574, 14.1236918 40.8249273, 14.1236674 40.8248982, 14.1236111 40.824863, 14.1235639 40.8248442, 14.1235114 40.8248287, 14.1234039 40.8248098, 14.1233167 40.8248067, 14.1221816 40.82492, 14.122116 40.8249645)",,,,
188724942,,Via San Rocco,residential,,True,False,98.393,"LINESTRING (14.122116 40.8249645, 14.1221113 40.8250217, 14.1218309 40.8257164, 14.1217849 40.8258114)",,,,
119950374,,Via Giugliemo Marconi,tertiary,30,True,False,202.70499999999998,"LINESTRING (14.1222322 40.8215999, 14.1223725 40.821621, 14.1225034 40.8216502, 14.122622 40.8216847, 14.1231288 40.8218797, 14.1231527 40.8219003, 14.1231616 40.8219313, 14.1231572 40.8219517, 14.1231465 40.8219714, 14.1231342 40.8219864, 14.1230944 40.8220016, 14.1230415 40.8219987, 14.1228065 40.8219086, 14.1227022 40.8218758, 14.1226514 40.8218819, 14.1226276 40.8219016, 14.1226232 40.8219279, 14.1226415 40.8219532, 14.1229378 40.8221313, 14.1231483 40.8222527)",,,,
134632455,,Via Giacomo Matteotti,tertiary,30,False,True,19.496000000000002,"LINESTRING (14.1222322 40.8215999, 14.1222366 40.8215322, 14.1222467 40.8214575, 14.1222643 40.8214279)",,,,
113738461,,Corso della Repubblica,tertiary,,True,False,56.438,"LINESTRING (14.1218433 40.821976, 14.1220189 40.8218667, 14.1220552 40.8218462, 14.1221183 40.8218101, 14.1221716 40.8217752, 14.1222089 40.8217469, 14.1222322 40.8215999)",,,,
123564202,,Via Gabella Portese,residential,,True,False,53.867000000000004,"LINESTRING (14.1218433 40.821976, 14.1218718 40.8220195, 14.122002 40.8224441)",,,,
216619180,2,Corso Nicola Terracciano,secondary,50,False,False,17.159,"LINESTRING (14.1235872 40.8271248, 14.1237286 40.8270136)",,,,
188725886,,Via Guglielmo Oberdan,residential,,True,False,59.351,"LINESTRING (14.1238462 40.8259021, 14.1242199 40.8255475, 14.1243216 40.8255249)",,,,
38139320,,,residential,,False,False,34.116,"LINESTRING (14.1239991 40.8252109, 14.1240789 40.8251594, 14.124333 40.8250379)",,,,
188724941,,Via Giovanni Battista Pergolesi,residential,,False,False,143.982,"LINESTRING (14.121719 40.8249547, 14.1216991 40.8246649, 14.1216817 40.8243716, 14.1216824 40.8241535, 14.1217288 40.8239466, 14.1217868 40.8237777, 14.12185 40.8236802)",,,,
211436480,,Via Pietro Ragnisco,residential,,True,False,34.138999999999996,"LINESTRING (14.121719 40.8249547, 14.1220491 40.8249389, 14.122116 40.8249645)",,,,
38138329,,Via Antonio Maria Sacchini,tertiary,,True,False,31.936,"LINESTRING (14.1213017 40.8247615, 14.1212993 40.8248899, 14.1212969 40.8250079, 14.1212906 40.8250484)",,,,
106763145,,Via Dicearchia,residential,,True,False,75.409,"LINESTRING (14.1204175 40.8246509, 14.1213017 40.8247615)",,,,
38138976,,Lungomare Cristoforo Colombo,tertiary,,True,False,95.61099999999999,"LINESTRING (14.1204175 40.8246509, 14.1205185 40.824467, 14.1206173 40.8242936, 14.1206675 40.8242095, 14.1207044 40.8241028, 14.1207169 40.8240267, 14.1207036 40.8239315, 14.1206785 40.8238365)",,,,
"[187114035, 422924079]",,Via Carlo Maria Rosini,tertiary,30,False,False,185.189,"LINESTRING (14.124154 40.8229758, 14.1244463 40.8232144, 14.1246087 40.8232883, 14.124759 40.8233503, 14.1249356 40.8234438, 14.1250423 40.8235295, 14.1250581 40.8235485, 14.1250944 40.8235883, 14.1251266 40.8236235, 14.1251776 40.823679, 14.1252631 40.82379, 14.1253227 40.8238674, 14.1255304 40.8241226, 14.125591 40.8241969)",,,,
134632455,,Via Giacomo Matteotti,tertiary,30,False,False,19.496,"LINESTRING (14.1222643 40.8214279, 14.1222467 40.8214575, 14.1222366 40.8215322, 14.1222322 40.8215999)",,,,
134632455,,Via Giacomo Matteotti,tertiary,30,False,True,180.06,"LINESTRING (14.1222643 40.8214279, 14.1222827 40.8214143, 14.1223253 40.8214009, 14.1223706 40.8213955, 14.1228183 40.8213568, 14.1239394 40.8212628, 14.1242644 40.8212474, 14.1243141 40.8212472, 14.1243566 40.821247, 14.1243823 40.8212471)",,,,
"[406233592, 435698844, 435698845]",,,residential,,False,True,86.13100000000001,"LINESTRING (14.1222643 40.8214279, 14.1221974 40.8213994, 14.1219775 40.8213805, 14.1219238 40.8212816, 14.1218454 40.8211954, 14.1217663 40.8211903, 14.1216161 40.8211122, 14.1215584 40.8210188, 14.1215539 40.8209826)",,,yes,
187042128,,Via Carlo Maria Rosini,tertiary,30,True,False,46.035,"LINESTRING (14.125957 40.8248013, 14.1260338 40.8249411, 14.1261104 40.8250759, 14.1261097 40.8251386, 14.1260771 40.8251857)",,,,
38138329,,Via Antonio Maria Sacchini,tertiary,,True,False,117.236,"LINESTRING (14.1215827 40.8237325, 14.1215061 40.8238836, 14.1214602 40.8240083, 14.1213879 40.824281, 14.121357 40.8244568, 14.1213205 40.8246543, 14.1213017 40.8247615)",,,,
188673912,,Corso Garibaldi,tertiary,,True,False,74.06899999999999,"LINESTRING (14.1215827 40.8237325, 14.1216366 40.8236584, 14.1216503 40.8236001, 14.1216841 40.8232423, 14.1216913 40.8231647, 14.1216887 40.8230789)",,,,
435717792,,Via Camillo Benso Cavour,residential,,False,False,124.16100000000002,"LINESTRING (14.1207083 40.8221778, 14.1205559 40.8221994, 14.1204339 40.8222173, 14.1203376 40.8222187, 14.1202451 40.8222047, 14.1197371 40.8221276, 14.1196055 40.8221182, 14.1195416 40.8221181, 14.119463 40.8221241, 14.1192508 40.8221305)",,,,
436002857,,Piazza della Repubblica,residential,,False,True,38.166,"LINESTRING (14.1207083 40.8221778, 14.1207595 40.8222401, 14.120823 40.8223566, 14.1208904 40.8224911)",,,,
192136379,,Via Vecchia San Gennaro,residential,,True,False,102.39599999999997,"LINESTRING (14.1271417 40.8247755, 14.1269579 40.82483, 14.1269358 40.8248365, 14.1266907 40.8248822, 14.1265849 40.8248759, 14.1264923 40.8248678, 14.1263178 40.8248524, 14.1262647 40.8248429, 14.1260461 40.8248037, 14.125957 40.8248013)",,,,
118644130,,Via Tranvai,residential,,True,False,65.387,"LINESTRING (14.1243317 40.8216301, 14.1236485 40.821603, 14.1235557 40.8215994)",,,,
435197479,,Via Salvatore Baglivo,residential,,False,False,37.995999999999995,"LINESTRING (14.1243317 40.8216301, 14.1242865 40.8217245, 14.1243928 40.8217502, 14.1243657 40.8219057)",,,,
604686670,,Via Tranvai,residential,,True,False,50.934999999999995,"LINESTRING (14.1243317 40.8216301, 14.1245648 40.8216442, 14.1247851 40.8216506, 14.1249361 40.8216497)",,,,
118644128,,,residential,,False,False,28.657,"LINESTRING (14.1235557 40.8215994, 14.123552 40.8217822, 14.1235293 40.8218551)",,,,
"[118644130, 118644131, 187050573]",,Via Tranvai,residential,,True,False,258.595,"LINESTRING (14.1235557 40.8215994, 14.123069 40.8215785, 14.122412 40.8215503, 14.1222905 40.8215684, 14.1209305 40.8220323, 14.1207737 40.8220987, 14.1207249 40.8221237, 14.1207083 40.8221778)",,,yes,destination
118644128,,,residential,,False,True,19.092,"LINESTRING (14.1234361 40.8220114, 14.1235258 40.8218662, 14.1235293 40.8218551)",,,,
187144626,,Corso Umberto I,residential,30,True,False,3.447,"LINESTRING (14.1261254 40.8214109, 14.126085 40.8214058)",,,,
119956930,,Via Cappuccini,residential,,False,False,33.099000000000004,"LINESTRING (14.1261254 40.8214109, 14.1261012 40.8215087, 14.1261209 40.8217063)",,,,
119956930,,Via Cappuccini,residential,,False,True,21.623,"LINESTRING (14.1261955 40.8224531, 14.1261778 40.8222591)",,,,
216619180,2,Corso Nicola Terracciano,secondary,50,False,True,17.159,"LINESTRING (14.1237286 40.8270136, 14.1235872 40.8271248)",,,,
216619180,2,Corso Nicola Terracciano,secondary,50,False,False,65.038,"LINESTRING (14.1237286 40.8270136, 14.1238418 40.8269145, 14.1239565 40.8267682, 14.1240592 40.8265636, 14.124083 40.8265012)",,,,
"[1003048105, 123558228]",,Via Antonio Scialoja,residential,,False,False,31.832,"LINESTRING (14.1192811 40.823867, 14.1192286 40.8237263, 14.1191865 40.8235899)",,,,
134640839,,Lungomare Colombo,residential,,True,False,91.988,"LINESTRING (14.1192811 40.823867, 14.1191506 40.8238612, 14.1186681 40.823829, 14.1184218 40.823811, 14.1183515 40.8237819, 14.1183077 40.8237224, 14.1182879 40.8236791)",,,,
"[1003048104, 123558230]",,Lungomare Cristoforo Colombo,residential,,False,True,118.643,"LINESTRING (14.1192811 40.823867, 14.119492 40.8238796, 14.1196642 40.8238893, 14.1199228 40.8239033, 14.1201275 40.8239119, 14.1203287 40.8238993, 14.1204252 40.8238845, 14.1205111 40.8238673, 14.1206785 40.8238365)",,,,
123564199,,Via Celio Rufo,residential,,False,True,31.809,"LINESTRING (14.1218184 40.8227933, 14.1216935 40.8225233)",,,,
123564199,,Via Celio Rufo,residential,,False,False,27.628,"LINESTRING (14.1218184 40.8227933, 14.1218417 40.8228251, 14.1219272 40.8230271)",,,,
123564201,,,residential,,False,True,16.497,"LINESTRING (14.1218184 40.8227933, 14.121973 40.8227573, 14.1220061 40.8227505)",,,,
123564199,,Via Celio Rufo,residential,,False,True,14.367,"LINESTRING (14.1219819 40.8231495, 14.1219272 40.8230271)",,,,
"[188673912, 52833120]",,"['Corso Garibaldi', 'Piazza della Repubblica']",tertiary,,True,False,33.290000000000006,"LINESTRING (14.1215095 40.8225704, 14.1214939 40.822534, 14.1214834 40.8225162, 14.1214053 40.8223848, 14.1213435 40.8222992)",,,,
123564198,,Via Giuseppe Mazzini,residential,,True,False,27.412,"LINESTRING (14.122002 40.8224441, 14.1216935 40.8225233)",,,,
436000851,,,residential,,False,True,32.629,"LINESTRING (14.122002 40.8224441, 14.1221064 40.8227267)",,,,
123564198,,Via Giuseppe Mazzini,residential,,True,False,16.345,"LINESTRING (14.1216935 40.8225233, 14.1215095 40.8225704)",,,,
123564199,,Via Celio Rufo,residential,,False,False,31.809,"LINESTRING (14.1216935 40.8225233, 14.1218184 40.8227933)",,,,
"[38138976, 38138813]",1,"['Via Roma', 'Lungomare Cristoforo Colombo']",tertiary,,True,False,150.441,"LINESTRING (14.1194839 40.8260994, 14.1194839 40.8260633, 14.1194862 40.8260265, 14.1194999 40.8259765, 14.1195262 40.8259365, 14.1197164 40.8257191, 14.1199307 40.8254769, 14.1200796 40.8252408, 14.1201459 40.8251236, 14.1202668 40.8248985)",,,,
136398363,,Via Follieri,residential,,False,False,111.53,"LINESTRING (14.1212687 40.8267318, 14.1214517 40.8264537, 14.121609 40.8262255, 14.1217849 40.8258114)",,,,
123722197,,,residential,,False,False,29.571,"LINESTRING (14.1228083 40.8252726, 14.1230902 40.8254314)",,,,
52832493,,Via Carlo Pisacane,residential,,True,False,78.921,"LINESTRING (14.1228083 40.8252726, 14.1230582 40.8250301, 14.123123 40.8250167, 14.123489 40.825233)",,,,
188640537,,Viale Capomazza,residential,,True,False,49.997,"LINESTRING (14.1235995 40.8225108, 14.1235366 40.8225717, 14.1231844 40.8228317)",,,,
416514609,,Via Carlo Maria Rosini,tertiary,30,True,False,70.395,"LINESTRING (14.1235995 40.8225108, 14.1237611 40.8226036, 14.1238981 40.8227049, 14.1240031 40.822802, 14.1241178 40.8229152, 14.124154 40.8229758)",,,,
188640538,,Viale Capomazza,residential,,True,False,39.609,"LINESTRING (14.1231844 40.8228317, 14.123166 40.8228027, 14.1231567 40.822788, 14.123167 40.8227583, 14.1233034 40.8225853, 14.1233494 40.8225182)",,,,
212381534,,Viale Capomazza,residential,,False,True,103.489,"LINESTRING (14.1231844 40.8228317, 14.1229891 40.822973, 14.1228135 40.8230897, 14.1226183 40.8232213, 14.122635 40.8234691, 14.1227689 40.8234484)",,,,
134640837,,Via dell' Emporio,residential,,True,False,49.338,"LINESTRING (14.1182104 40.8232355, 14.1182603 40.8232903, 14.1183348 40.8233853, 14.1184162 40.8234418, 14.1184899 40.8234831, 14.118613 40.8235483)",,,,
"[187050569, 187050572]",,"['Piazza San Paolo', ""Via dell' Emporio""]",residential,,False,False,68.701,"LINESTRING (14.1182104 40.8232355, 14.118141 40.8227514, 14.1182107 40.822739, 14.1182356 40.8227236, 14.1182578 40.8227062, 14.118278 40.8226825)",,,,
134640837,,Via dell' Emporio,residential,,True,False,48.507000000000005,"LINESTRING (14.118613 40.8235483, 14.1187471 40.8235639, 14.1189834 40.8235751, 14.1191865 40.8235899)",,,,
"[1003048105, 123558228]",,Via Antonio Scialoja,residential,,False,True,31.832,"LINESTRING (14.1191865 40.8235899, 14.1192286 40.8237263, 14.1192811 40.823867)",,,,
"[1003048106, 52937699]",,Via Antonio Scialoja,residential,,False,False,43.086,"LINESTRING (14.1191865 40.8235899, 14.1191158 40.8233412, 14.1192858 40.8233071)",,,,
134640838,,,residential,,True,False,38.063,"LINESTRING (14.1182879 40.8236791, 14.1183016 40.823615, 14.1183117 40.8235881, 14.1183264 40.8235636, 14.1183543 40.8235507, 14.1183853 40.8235413, 14.118458 40.8235417, 14.118613 40.8235483)",,,,
134640839,,Lungomare Colombo,residential,,True,False,50.56099999999999,"LINESTRING (14.1182879 40.8236791, 14.1182505 40.8236168, 14.118232 40.8235693, 14.1181935 40.8232916, 14.1182104 40.8232355)",,,,
"[187050569, 187050572]",,"['Piazza San Paolo', ""Via dell' Emporio""]",residential,,False,True,68.70100000000001,"LINESTRING (14.118278 40.8226825, 14.1182578 40.8227062, 14.1182356 40.8227236, 14.1182107 40.822739, 14.118141 40.8227514, 14.1182104 40.8232355)",,,,
52832491,,Via Dante Alighieri,residential,,True,False,23.404,"LINESTRING (14.1235649 40.8261788, 14.1233422 40.8260527)",,,,
188725885,,Via Guglielmo Oberdan,residential,,True,False,79.608,"LINESTRING (14.1235649 40.8261788, 14.1230395 40.8267054, 14.1230224 40.8267226, 14.1229965 40.8267511)",,,,
188725886,,Via Guglielmo Oberdan,residential,,True,False,38.836,"LINESTRING (14.1235649 40.8261788, 14.1237727 40.8259822, 14.1238462 40.8259021)",,,,
187144626,,Corso Umberto I,residential,30,True,False,3.906,"LINESTRING (14.1277556 40.8214913, 14.1277092 40.8214904)",,,,
212392230,,Via Vincenzo Barletta,residential,,False,True,22.359,"LINESTRING (14.1277556 40.8214913, 14.1277551 40.8216073, 14.1277599 40.8216923)",,,,
182348570,,Via Piscinelle,residential,,False,True,20.879,"LINESTRING (14.1216887 40.8230789, 14.1219272 40.8230271)",,,,
188673912,,Corso Garibaldi,tertiary,,True,False,58.595,"LINESTRING (14.1216887 40.8230789, 14.121666 40.8229739, 14.121619 40.8228439, 14.1215759 40.8227363, 14.1215095 40.8225704)",,,,
123564199,,Via Celio Rufo,residential,,False,False,14.367,"LINESTRING (14.1219272 40.8230271, 14.1219819 40.8231495)",,,,
182348570,,Via Piscinelle,residential,,False,False,20.879,"LINESTRING (14.1219272 40.8230271, 14.1216887 40.8230789)",,,,
182348570,,Via Piscinelle,residential,,False,True,15.339,"LINESTRING (14.1219272 40.8230271, 14.1221021 40.8229882)",,,,
123564199,,Via Celio Rufo,residential,,False,True,27.628,"LINESTRING (14.1219272 40.8230271, 14.1218417 40.8228251, 14.1218184 40.8227933)",,,,
113738461,,Corso della Repubblica,tertiary,,True,False,55.32299999999999,"LINESTRING (14.1213435 40.8222992, 14.1215295 40.8221823, 14.1216058 40.8221321, 14.1218433 40.821976)",,,,
894209851,,Piazza della Repubblica,residential,,True,False,43.763999999999996,"LINESTRING (14.1213435 40.8222992, 14.1212161 40.8223492, 14.1209949 40.8224552, 14.1208904 40.8224911)",,,,
38138976,,Lungomare Cristoforo Colombo,tertiary,,True,False,30.316,"LINESTRING (14.1202668 40.8248985, 14.120287 40.8248618, 14.1204175 40.8246509)",,,,
"[1003048106, 52937699]",,Via Antonio Scialoja,residential,,False,True,43.086,"LINESTRING (14.1192858 40.8233071, 14.1191158 40.8233412, 14.1191865 40.8235899)",,,,
134632454,,Lungomare Sandro Pertini,tertiary,30,False,False,6.429,"LINESTRING (14.1261124 40.8212701, 14.1261884 40.821276)",,,,
"[134632454, 134632455]",,"['Lungomare Sandro Pertini', 'Via Giacomo Matteotti']",tertiary,30,False,"[False, True]",145.909,"LINESTRING (14.1261124 40.8212701, 14.1256412 40.8212408, 14.1253818 40.8212224, 14.1251502 40.8212174, 14.1250045 40.8212214, 14.124924 40.8212231, 14.1248375 40.8212257, 14.1243823 40.8212471)",,,,
134632454,,Lungomare Sandro Pertini,tertiary,30,False,True,6.429,"LINESTRING (14.1261884 40.821276, 14.1261124 40.8212701)",,,,
134632454,,Lungomare Sandro Pertini,tertiary,30,False,False,129.28300000000002,"LINESTRING (14.1261884 40.821276, 14.1263042 40.8212831, 14.126741 40.821309, 14.1268768 40.821317, 14.1270126 40.8213231, 14.1274088 40.8213422, 14.1275507 40.8213464, 14.1277215 40.8213472)",,,,
187144636,,,residential,,True,False,17.456,"LINESTRING (14.1261884 40.821276, 14.1262177 40.8213116, 14.1262201 40.821358, 14.1262079 40.8213936, 14.1261764 40.8214147)",,,,
134632454,,Lungomare Sandro Pertini,tertiary,30,False,False,7.579,"LINESTRING (14.1277215 40.8213472, 14.1278115 40.8213498)",,,,
134632454,,Lungomare Sandro Pertini,tertiary,30,False,True,129.28300000000002,"LINESTRING (14.1277215 40.8213472, 14.1275507 40.8213464, 14.1274088 40.8213422, 14.1270126 40.8213231, 14.1268768 40.821317, 14.126741 40.821309, 14.1263042 40.8212831, 14.1261884 40.821276)",,,,
134632454,,Lungomare Sandro Pertini,tertiary,30,False,True,7.579,"LINESTRING (14.1278115 40.8213498, 14.1277215 40.8213472)",,,,
187144633,,,residential,,True,False,17.452,"LINESTRING (14.1278115 40.8213498, 14.1278371 40.8213818, 14.1278394 40.8214271, 14.127832 40.8214652, 14.1278036 40.8214937)",,,,
187144629,,,residential,,True,False,17.276,"LINESTRING (14.126085 40.8214058, 14.12606 40.8213776, 14.1260584 40.8213417, 14.1260727 40.8212999, 14.1261124 40.8212701)",,,,
187144626,,Corso Umberto I,residential,30,True,False,4.312,"LINESTRING (14.1261764 40.8214147, 14.1261254 40.8214109)",,,,
187144626,,Corso Umberto I,residential,30,True,False,129.285,"LINESTRING (14.1277092 40.8214904, 14.1275441 40.8214879, 14.1271041 40.8214711, 14.1266773 40.8214479, 14.12631 40.8214248, 14.1261764 40.8214147)",,,,
187144635,,,residential,,True,False,17.551000000000002,"LINESTRING (14.1277092 40.8214904, 14.1276818 40.8214611, 14.12768 40.8214226, 14.1276923 40.8213783, 14.1277215 40.8213472)",,,,
187144626,,Corso Umberto I,residential,30,True,False,4.048,"LINESTRING (14.1278036 40.8214937, 14.1277556 40.8214913)",,,,
187203183,,Via Angelo Compagnone,residential,30,False,False,10.488,"LINESTRING (14.1249361 40.8216497, 14.1249386 40.821744)",,,,
"[604687192, 421260394]",,Corso Umberto I,residential,30,True,False,121.83599999999998,"LINESTRING (14.1249361 40.8216497, 14.1249362 40.8215902, 14.1249363 40.8215435, 14.1250109 40.8214622, 14.1250714 40.8213928, 14.1251093 40.8213531, 14.1251267 40.8213357, 14.1251468 40.8213242, 14.1251821 40.8213158, 14.1252138 40.8213162, 14.1256246 40.821366, 14.1259206 40.8213927, 14.126085 40.8214058)",,,,
187203183,,Via Angelo Compagnone,residential,30,False,True,16.499,"LINESTRING (14.1249587 40.8220854, 14.1249522 40.8219371)",,,,
435051113,,,residential,30,False,True,40.115,"LINESTRING (14.1249587 40.8220854, 14.1244821 40.8220937)",,,,
