osmid,oneway,highway,reversed,length,geometry,name,tunnel,junction,maxspeed
1004425824,True,secondary,False,179.56400000000002,"LINESTRING (15.0028963 37.5168539, 15.0029422 37.516734, 15.0032262 37.5164179, 15.0038988 37.5157361, 15.0040023 37.515598, 15.0040343 37.5155274)",,,,
48061716,True,secondary,False,33.577,"LINESTRING (15.0054778 37.5146895, 15.005467 37.5147377, 15.0054526 37.5147857, 15.0054343 37.514834, 15.0054057 37.5148906, 15.0053392 37.5149663)",,,,
207592014,True,secondary,False,27.962,"LINESTRING (15.0054778 37.5146895, 15.0055003 37.5147309, 15.0055285 37.5147635, 15.0055674 37.5147906, 15.0056034 37.5148063, 15.0056306 37.5148131, 15.0057183 37.5148251)",,,,
48295829,True,secondary,False,36.939,"LINESTRING (15.0057183 37.5148251, 15.0053392 37.5149663)",Via Plebiscito,,,
48061713,False,secondary,True,50.135,"LINESTRING (15.0057183 37.5148251, 15.0058437 37.5148174, 15.0061089 37.5148298, 15.0062186 37.5148476, 15.0062807 37.5148629)",Via Plebiscito,,,
29549229,False,secondary,False,59.631,"LINESTRING (15.0062807 37.5148629, 15.0063393 37.5148922, 15.0064046 37.5149906, 15.0064842 37.5153553)",Via Giacomo Matteotti,,,
48061713,False,secondary,False,50.135000000000005,"LINESTRING (15.0062807 37.5148629, 15.0062186 37.5148476, 15.0061089 37.5148298, 15.0058437 37.5148174, 15.0057183 37.5148251)",Via Plebiscito,,,
519770568,True,secondary,False,90.529,"LINESTRING (15.0070486 37.5183164, 15.0060279 37.5184025)",Via Giuseppe Garibaldi,,,
519770569,False,secondary,False,110.316,"LINESTRING (15.0070486 37.5183164, 15.0072292 37.5192981)",Via Giacomo Matteotti,,,
29549229,False,secondary,True,53.015,"LINESTRING (15.0070486 37.5183164, 15.0069774 37.5179507, 15.0069696 37.5179105, 15.006957 37.5178452)",Via Giacomo Matteotti,,,
519770566,False,tertiary,False,65.78,"LINESTRING (15.0075419 37.5211378, 15.007644 37.5217238)",Via Giacomo Matteotti,,,
519770566,False,tertiary,True,35.393,"LINESTRING (15.0075419 37.5211378, 15.007487 37.5208225)",Via Giacomo Matteotti,,,
29549228,True,tertiary,False,86.056,"LINESTRING (15.0077443 37.5222894, 15.0087115 37.5221869)",Via Archimede,,,
70318261,True,tertiary,False,64.971,"LINESTRING (15.0077443 37.5222894, 15.0078469 37.522868)",Via Giacomo Matteotti,,,
29549228,True,tertiary,False,85.361,"LINESTRING (15.0087115 37.5221869, 15.0096695 37.5220773)",Via Archimede,,,
893844801,True,tertiary,False,64.038,"LINESTRING (15.0087115 37.5221869, 15.0085822 37.5216202)",Via Municipio,,,
29549228,True,tertiary,False,82.678,"LINESTRING (15.0096695 37.5220773, 15.0105975 37.5219718)",Via Archimede,,,
70318219,True,tertiary,False,63.862,"LINESTRING (15.0096695 37.5220773, 15.0095734 37.5216972, 15.0095371 37.5215539, 15.0095271 37.5215142)",Via Roma,,,
29549228,True,tertiary,False,108.386,"LINESTRING (15.0105975 37.5219718, 15.0118142 37.5218343)",Via Archimede,,,
208144077,True,residential,False,62.288999999999994,"LINESTRING (15.0105975 37.5219718, 15.0107327 37.5224958, 15.0107391 37.5225206)",Via Salvatore Marchese,,,
"[32992041, 480764428, 480764423]",True,secondary,False,103.00600000000001,"LINESTRING (15.0047368 37.5152833, 15.0047393 37.5153799, 15.0047396 37.5154959, 15.0047243 37.5155252, 15.0047003 37.5155659, 15.004657 37.5156019, 15.0045956 37.5156301, 15.0045539 37.5156381, 15.0044971 37.5156405, 15.0044294 37.5156331, 15.0043685 37.5156053, 15.0042905 37.5155534, 15.0042175 37.5155049, 15.0041679 37.5154613, 15.00414 37.5154219, 15.0041213 37.5153415)",,yes,,
70349450,True,secondary,False,42.452,"LINESTRING (15.0047368 37.5152833, 15.0046153 37.5153933, 15.0045289 37.5154701, 15.0043793 37.5155293)",,,,
519770561,False,tertiary,True,96.831,"LINESTRING (15.007487 37.5208225, 15.007332 37.5199604)",Via Giacomo Matteotti,,,
519770566,False,tertiary,False,35.393,"LINESTRING (15.007487 37.5208225, 15.0075419 37.5211378)",Via Giacomo Matteotti,,,
"[894061681, 894061682]",True,tertiary,False,88.482,"LINESTRING (15.007487 37.5208225, 15.0072861 37.5208451, 15.00663 37.5209187, 15.0064938 37.520935)",Via Sant'Antonio Abate,,,
169478523,False,secondary,False,6.68,"LINESTRING (15.00261 37.5187177, 15.0025381 37.5187366)",Via Giuseppe Garibaldi,,,
"[894061801, 894061798]",False,secondary,True,32.582,"LINESTRING (15.00261 37.5187177, 15.0027309 37.5186679, 15.0027899 37.5186393, 15.0029286 37.5185698)",Via Giordano Bruno,,,
"[894061680, 48061700]",True,residential,False,75.128,"LINESTRING (15.0063669 37.5202669, 15.0064717 37.5208182, 15.0064938 37.520935)",Via Antonio Menna,,,
894432278,True,residential,False,91.80600000000001,"LINESTRING (15.0063669 37.5202669, 15.0072702 37.5199692, 15.007332 37.5199604)",Via San Nicolò,,,
519770561,False,tertiary,False,96.831,"LINESTRING (15.007332 37.5199604, 15.007487 37.5208225)",Via Giacomo Matteotti,,,
519770569,False,secondary,True,29.845,"LINESTRING (15.007332 37.5199604, 15.0072907 37.519694)",Via Giacomo Matteotti,,,
207633148,True,secondary,False,68.519,"LINESTRING (15.007332 37.5199604, 15.0078195 37.5198847, 15.0080762 37.5197957)",Via San Nicolò,,,
896380756,True,secondary,False,71.823,"LINESTRING (15.0078584 37.5182481, 15.0070486 37.5183164)",Via Giuseppe Garibaldi,,,
159344654,True,tertiary,False,95.238,"LINESTRING (15.0078584 37.5182481, 15.008019 37.5190596, 15.0080261 37.5190942)",Via Municipio,,,
"[896380708, 896380758]",True,residential,False,60.187000000000005,"LINESTRING (15.0086637 37.5181801, 15.0086378 37.5180767, 15.0085381 37.5176811, 15.0085301 37.5176493)",Via Roma,,,
"[896380756, 896380757]",True,secondary,False,71.425,"LINESTRING (15.0086637 37.5181801, 15.0085438 37.5181903, 15.0078584 37.5182481)",Via Giuseppe Garibaldi,,,
41882948,True,residential,False,74.039,"LINESTRING (15.0108391 37.5177412, 15.0105569 37.5171141)",Via Luigi Pirandello,,,
48121192,True,secondary,False,61.745,"LINESTRING (15.0108391 37.5177412, 15.0101681 37.5178996)",Via Giuseppe Garibaldi,,,
48061700,True,residential,False,131.057,"LINESTRING (15.0060279 37.5184025, 15.0062364 37.5195425, 15.0062414 37.5195689)",Via Antonio Menna,,,
519770568,True,secondary,False,59.291,"LINESTRING (15.0060279 37.5184025, 15.0059402 37.5184099, 15.0055361 37.518444, 15.0054428 37.5184519, 15.0053594 37.5184589)",Via Giuseppe Garibaldi,,,
207658424,True,residential,False,21.549,"LINESTRING (15.0105569 37.5171141, 15.0107784 37.5170323)",Via Nunzio Ferrara,,,
41882948,True,residential,False,38.028,"LINESTRING (15.0105569 37.5171141, 15.0105353 37.5170689, 15.010474 37.5169836, 15.0103699 37.5169156, 15.0102682 37.5168792)",Via Luigi Pirandello,,,
41882947,True,residential,False,5.704000000000001,"LINESTRING (15.0113208 37.5158119, 15.0113492 37.5157997, 15.0113814 37.5157971)",,,roundabout,
894061822,True,residential,False,21.398,"LINESTRING (15.0113208 37.5158119, 15.0113475 37.5157586, 15.0113931 37.5156746, 15.0114142 37.5156343)",,,,
41882947,True,residential,False,11.361,"LINESTRING (15.0114385 37.5158205, 15.0114527 37.5158431, 15.0114561 37.5158686, 15.0114468 37.5158932, 15.0114265 37.5159131)",,,roundabout,
894061821,True,residential,False,4.87,"LINESTRING (15.0113814 37.5157971, 15.0114364 37.515801)",,,,
41882947,True,residential,False,5.7669999999999995,"LINESTRING (15.0113814 37.5157971, 15.0114123 37.5158044, 15.0114385 37.5158205)",,,roundabout,
41882947,True,residential,False,2.846,"LINESTRING (15.0113005 37.5158318, 15.0113208 37.5158119)",,,roundabout,
41882947,True,residential,False,14.246,"LINESTRING (15.0113659 37.5159279, 15.011335 37.5159205, 15.0113099 37.5159044, 15.0112945 37.5158818, 15.0112912 37.5158564, 15.0113005 37.5158318)",,,roundabout,
894061818,True,residential,False,3.805,"LINESTRING (15.0114265 37.5159131, 15.0113949 37.5159364)",,,,
41882947,True,residential,False,5.698,"LINESTRING (15.0114265 37.5159131, 15.011398 37.5159252, 15.0113659 37.5159279)",,,roundabout,
207658422,True,residential,False,38.531,"LINESTRING (15.0102682 37.5168792, 15.0101599 37.5168658, 15.009833 37.5168781)",Via Giordano Bruno,,,
441651504,True,residential,False,48.726,"LINESTRING (15.0102682 37.5168792, 15.0104144 37.5168982, 15.0105537 37.5169665, 15.0106297 37.5169977, 15.0107784 37.5170323)",,,,
207658514,False,residential,True,11.588,"LINESTRING (15.0110248 37.5159239, 15.0108942 37.5159125)",Via Milicia,,,
207592202,True,residential,False,27.487,"LINESTRING (15.0110248 37.5159239, 15.0111562 37.5159143, 15.0112161 37.5158905, 15.011259 37.515866, 15.0113005 37.5158318)",,,,
