osmid,lanes,name,highway,maxspeed,width,oneway,reversed,length,geometry,junction
138158265,,Via Santa Maria,unclassified,,,False,True,79.07300000000001,"LINESTRING (9.3406507 45.5490252, 9.3405815 45.5494309, 9.3405762 45.5494571, 9.3405706 45.5494817, 9.3405623 45.5495082, 9.340555 45.5495307, 9.3405451 45.5495551, 9.3405334 45.5495818, 9.3404979 45.5496592, 9.3404882 45.5496773, 9.3404749 45.5496984, 9.340459 45.5497196)",
28110649,,,tertiary,,,True,False,33.829,"LINESTRING (9.3501667 45.5523526, 9.3501266 45.5523508, 9.3500894 45.5523458, 9.3500529 45.5523351, 9.3500206 45.5523203, 9.3500016 45.5523093, 9.3499856 45.5522966, 9.3499675 45.5522744, 9.3499559 45.5522497, 9.3499495 45.5522221, 9.3499513 45.5521912, 9.3499597 45.5521668, 9.3499746 45.552144)",roundabout
47085208,,Via del Ginestrino,tertiary,30,,True,False,52.653999999999996,"LINESTRING (9.3501667 45.5523526, 9.3499641 45.5523583, 9.3497759 45.5523588, 9.3494907 45.552363)",
28110608,,Via del Ginestrino,tertiary,30,,True,False,45.458,"LINESTRING (9.3494907 45.552363, 9.3495574 45.552349, 9.3495945 45.5523404, 9.3496306 45.5523307, 9.349664 45.5523192, 9.3496914 45.5523068, 9.3497168 45.5522942, 9.3498272 45.5522334, 9.3499746 45.552144)",
28110645,,Via del Ginestrino,tertiary,30,,False,False,35.64,"LINESTRING (9.3494907 45.552363, 9.3492877 45.5523652, 9.3490332 45.5523719)",
28110642,,Via Fidelina,tertiary,30,,False,True,13.168,"LINESTRING (9.3435376 45.5524303, 9.3437067 45.5524287)",
28110642,,Via Fidelina,tertiary,30,,False,False,56.498000000000005,"LINESTRING (9.3435376 45.5524303, 9.3430492 45.5524113, 9.3428978 45.5524118, 9.3428558 45.5524122, 9.3428128 45.5524133)",
218047797,,Via Damiano Chiesa,residential,,,True,False,191.856,"LINESTRING (9.3435376 45.5524303, 9.3438727 45.5537019, 9.3444865 45.5536553)",
218047795,,,residential,,,False,False,75.609,"LINESTRING (9.3425763 45.5524261, 9.3427562 45.5530943)",
28110642,,Via Fidelina,tertiary,30,,False,False,72.03,"LINESTRING (9.3425763 45.5524261, 9.3425198 45.5524305, 9.3424633 45.5524357, 9.3423517 45.552448, 9.341784 45.55251, 9.3416617 45.552523)",
28110642,,Via Fidelina,tertiary,30,,False,True,18.475,"LINESTRING (9.3425763 45.5524261, 9.3426353 45.5524215, 9.3426944 45.5524177, 9.342754 45.5524152, 9.3428128 45.5524133)",
28110624,,,unclassified,,,True,False,26.375000000000004,"LINESTRING (9.3376855 45.5532251, 9.3376916 45.5530993, 9.3376857 45.5530466, 9.3376566 45.5529918)",
28110642,,Via Fidelina,tertiary,30,,False,False,29.69,"LINESTRING (9.344088 45.5524284, 9.3437067 45.5524287)",
28110645,,Via del Ginestrino,tertiary,30,,False,True,113.292,"LINESTRING (9.344088 45.5524284, 9.3452755 45.5524186, 9.3455429 45.5524178)",
28110663,2,Via Fidelina,unclassified,,,False,False,102.31200000000001,"LINESTRING (9.344088 45.5524284, 9.3442943 45.5529895, 9.3444073 45.5533209)",
59535601,2,Via Tonale,unclassified,,,False,True,187.741,"LINESTRING (9.3467445 45.552393, 9.3466619 45.5507056)",
28110645,,Via del Ginestrino,tertiary,30,,False,False,93.637,"LINESTRING (9.3467445 45.552393, 9.3463644 45.5524047, 9.3462642 45.552409, 9.3460895 45.5524173, 9.3455429 45.5524178)",
28110645,,Via del Ginestrino,tertiary,30,,False,True,178.226,"LINESTRING (9.3467445 45.552393, 9.348121 45.552378, 9.3490332 45.5523719)",
204265340,,Via Alcide De Gasperi,tertiary,,,True,False,4.12,"LINESTRING (9.337881 45.5529897, 9.3378394 45.5530126)",roundabout
28110630,,Via Pio XI,residential,,,False,True,127.73999999999998,"LINESTRING (9.3377716 45.5528119, 9.3377212 45.5522294, 9.3377221 45.552197, 9.3377343 45.5521644, 9.3377668 45.5521418, 9.3380023 45.5520246, 9.33811 45.551971, 9.3383307 45.551895)",
204265334,,Via Alcide De Gasperi,tertiary,,,True,False,13.254,"LINESTRING (9.3377716 45.5528119, 9.3378229 45.5528192, 9.3378773 45.5528446, 9.3379066 45.5528751)",roundabout
204265350,,Via Alcide De Gasperi,tertiary,,,True,False,12.371,"LINESTRING (9.3376151 45.5529198, 9.3376238 45.5528831, 9.3376497 45.5528508, 9.3376898 45.5528267)",roundabout
204265340,,Via Alcide De Gasperi,tertiary,,,True,False,8.783000000000001,"LINESTRING (9.3376566 45.5529918, 9.3376274 45.5529605, 9.3376151 45.5529198)",roundabout
59535597,,Via Giovanni Pascoli,unclassified,,,False,False,128.933,"LINESTRING (9.3428128 45.5524133, 9.3427037 45.5512563)",
28110642,,Via Fidelina,tertiary,30,,False,False,18.475,"LINESTRING (9.3428128 45.5524133, 9.342754 45.5524152, 9.3426944 45.5524177, 9.3426353 45.5524215, 9.3425763 45.5524261)",
28110642,,Via Fidelina,tertiary,30,,False,True,56.498000000000005,"LINESTRING (9.3428128 45.5524133, 9.3428558 45.5524122, 9.3428978 45.5524118, 9.3430492 45.5524113, 9.3435376 45.5524303)",
59535600,2,Via Monte Bianco,unclassified,,,False,True,196.074,"LINESTRING (9.3455429 45.5524178, 9.345422 45.5506565)",
28110645,,Via del Ginestrino,tertiary,30,,False,False,113.292,"LINESTRING (9.3455429 45.5524178, 9.3452755 45.5524186, 9.344088 45.5524284)",
28110645,,Via del Ginestrino,tertiary,30,,False,True,93.637,"LINESTRING (9.3455429 45.5524178, 9.3460895 45.5524173, 9.3462642 45.552409, 9.3463644 45.5524047, 9.3467445 45.552393)",
28110663,2,Via Fidelina,unclassified,,,False,False,37.692,"LINESTRING (9.3444073 45.5533209, 9.3444865 45.5536553)",
28110663,2,Via Fidelina,unclassified,,,False,True,102.31200000000001,"LINESTRING (9.3444073 45.5533209, 9.3442943 45.5529895, 9.344088 45.5524284)",
218054350,,,residential,,,False,False,82.259,"LINESTRING (9.3444073 45.5533209, 9.3444378 45.5533173, 9.3445356 45.5533079, 9.3448644 45.5532765, 9.3449583 45.5536879)",
28110663,2,Via Fidelina,unclassified,,,False,True,37.692,"LINESTRING (9.3444865 45.5536553, 9.3444073 45.5533209)",
28110642,,Via Fidelina,tertiary,30,,False,True,108.553,"LINESTRING (9.3402987 45.5527236, 9.3405342 45.5526739, 9.340779 45.5526342, 9.3416617 45.552523)",
28110683,,Via Giuseppe Garibaldi,tertiary,,,False,False,141.542,"LINESTRING (9.3402987 45.5527236, 9.3403418 45.5529043, 9.3404323 45.5530759, 9.3406521 45.5534959, 9.3408158 45.5538087, 9.3408394 45.5538549, 9.3408558 45.5539313)",
47085206,,Via Alcide De Gasperi,tertiary,30,,False,True,96.105,"LINESTRING (9.3402987 45.5527236, 9.3401436 45.552714, 9.3399813 45.5527287, 9.339074 45.5528111)",
28110683,,Via Giuseppe Garibaldi,tertiary,,,False,True,141.542,"LINESTRING (9.3408558 45.5539313, 9.3408394 45.5538549, 9.3408158 45.5538087, 9.3406521 45.5534959, 9.3404323 45.5530759, 9.3403418 45.5529043, 9.3402987 45.5527236)",
105178692,,Via Vincenzo Tresoldi,residential,,,False,True,58.607,"LINESTRING (9.3408558 45.5539313, 9.3406869 45.5539735, 9.3401368 45.5540867)",
28110630,,Via Pio XI,residential,,,False,False,127.74000000000001,"LINESTRING (9.3383307 45.551895, 9.33811 45.551971, 9.3380023 45.5520246, 9.3377668 45.5521418, 9.3377343 45.5521644, 9.3377221 45.552197, 9.3377212 45.5522294, 9.3377716 45.5528119)",
38046782,,Via Giuseppe Garibaldi,residential,,,True,False,135.895,"LINESTRING (9.3396519 45.5515885, 9.3396643 45.5516107, 9.3402987 45.5527236)",
164855025,,Via Giuseppe Garibaldi,residential,,,False,False,112.476,"LINESTRING (9.3396519 45.5515885, 9.3396371 45.5515619, 9.3396281 45.5515435, 9.3396222 45.5515302, 9.3396157 45.5515114, 9.3396119 45.5514926, 9.3396089 45.5514719, 9.3396086 45.5514511, 9.3396093 45.5514371, 9.3396894 45.5505833)",
164855025,,Via Giuseppe Garibaldi,residential,,,False,True,112.47600000000001,"LINESTRING (9.3396894 45.5505833, 9.3396093 45.5514371, 9.3396086 45.5514511, 9.3396089 45.5514719, 9.3396119 45.5514926, 9.3396157 45.5515114, 9.3396222 45.5515302, 9.3396281 45.5515435, 9.3396371 45.5515619, 9.3396519 45.5515885)",
218054361,,Via Monte Grappa,residential,,,False,False,160.78099999999998,"LINESTRING (9.3396894 45.5505833, 9.3402932 45.550586, 9.3408516 45.5505885, 9.340908 45.5505882, 9.3409467 45.5505873, 9.3409846 45.5505859, 9.3410251 45.5505837, 9.3410676 45.550581, 9.3411129 45.5505774, 9.3411621 45.550573, 9.3412011 45.550569, 9.3415859 45.5505259, 9.3416241 45.5505226, 9.3416612 45.5505201, 9.3416889 45.5505191, 9.3417155 45.550519, 9.3417473 45.5505201)",
"[138158265, 1135386194]",,Via Santa Maria,unclassified,,,False,False,81.51400000000001,"LINESTRING (9.3396894 45.5505833, 9.3396978 45.5503168, 9.3397002 45.5503016, 9.3397082 45.5502855, 9.339719 45.5502758, 9.3397359 45.5502679, 9.3398896 45.5502255, 9.3399093 45.5502188, 9.3399276 45.5502105, 9.3399455 45.5501992, 9.3399648 45.5501826, 9.3399746 45.5501717, 9.340079 45.5500181, 9.3400925 45.5500007, 9.3401071 45.5499832)",
204265334,,Via Alcide De Gasperi,tertiary,,,True,False,6.641,"LINESTRING (9.3376898 45.5528267, 9.337739 45.5528137, 9.3377716 45.5528119)",roundabout
40371940,,Via Alcide De Gasperi,tertiary,30,,True,False,16.332,"LINESTRING (9.3379066 45.5528751, 9.3379725 45.5528966, 9.3380271 45.5529098, 9.3381061 45.5529144)",
204265351,,Via Alcide De Gasperi,tertiary,,,True,False,13.556000000000001,"LINESTRING (9.3379066 45.5528751, 9.3379199 45.5529178, 9.3379111 45.5529542, 9.337881 45.5529897)",roundabout
40371784,,,unclassified,,,True,False,26.524,"LINESTRING (9.3378394 45.5530126, 9.3377923 45.5530666, 9.3377621 45.5531114, 9.3376855 45.5532251)",
204265340,,Via Alcide De Gasperi,tertiary,,,True,False,15.416000000000002,"LINESTRING (9.3378394 45.5530126, 9.337777 45.5530251, 9.3377239 45.5530208, 9.3376766 45.5530042, 9.3376566 45.5529918)",roundabout
47085206,,Via Alcide De Gasperi,tertiary,30,,False,False,76.235,"LINESTRING (9.3381061 45.5529144, 9.339074 45.5528111)",
28110607,,Via Alcide De Gasperi,tertiary,30,,True,False,19.503,"LINESTRING (9.3381061 45.5529144, 9.3380023 45.5529432, 9.3379579 45.5529556, 9.337881 45.5529897)",
204265349,,,tertiary,,,True,False,5.775,"LINESTRING (9.3499746 45.552144, 9.3499956 45.5521224, 9.350022 45.5521044)",roundabout
297984553,2,Via Vittorio Bachelet,residential,50,,False,True,199.375,"LINESTRING (9.3419449 45.5485299, 9.3421613 45.5467433)",
1179667589,2,Via Clemente Alberti,unclassified,50,,False,True,76.882,"LINESTRING (9.3462189 45.5470603, 9.3452379 45.5469824)",
137724448,2,Via Don Grazioso Mariani,unclassified,50,,False,True,157.25300000000001,"LINESTRING (9.3462189 45.5470603, 9.3463514 45.5457146, 9.3463529 45.5456493)",
298160591,2,Via Clemente Alberti,unclassified,50,,False,False,21.481,"LINESTRING (9.3462189 45.5470603, 9.3463169 45.5470695, 9.3464922 45.5470865)",
52179130,2,Via Enrico Toti,unclassified,50,,False,True,260.759,"LINESTRING (9.3433144 45.5468286, 9.3431327 45.5491702)",
136175200,1,Via Enrico Toti,unclassified,50,,True,False,162.87900000000005,"LINESTRING (9.3433144 45.5468286, 9.3433737 45.5462307, 9.3433929 45.5460315, 9.3434405 45.545516, 9.3434467 45.545452, 9.3434513 45.5454037, 9.3434532 45.5453843, 9.3434546 45.5453671)",
171879101,2,Via Clemente Alberti,unclassified,50,,False,False,84.194,"LINESTRING (9.3433144 45.5468286, 9.3438618 45.5468723, 9.3443886 45.5469144)",
171879101,2,Via Clemente Alberti,unclassified,50,,False,True,59.462,"LINESTRING (9.3433144 45.5468286, 9.3426949 45.5467804, 9.3425553 45.5467708)",
297984553,2,Via Vittorio Bachelet,residential,50,,False,False,199.375,"LINESTRING (9.3421613 45.5467433, 9.3419449 45.5485299)",
171879101,2,Via Clemente Alberti,unclassified,50,,False,False,30.834,"LINESTRING (9.3421613 45.5467433, 9.3423937 45.5467594, 9.3425553 45.5467708)",
171879101,2,Via Clemente Alberti,unclassified,50,,False,True,67.10600000000001,"LINESTRING (9.3421613 45.5467433, 9.3414402 45.5466947, 9.3414175 45.5466937, 9.3413947 45.5466934, 9.3413715 45.5466941, 9.3413482 45.5466956, 9.3413255 45.5466966, 9.3413031 45.5466968)",
28110626,1,Via Cesare Battisti,unclassified,30,,True,False,67.923,"LINESTRING (9.3422634 45.54912, 9.3429577 45.5491589, 9.343045 45.5491643, 9.3431327 45.5491702)",
58796458,2,Via Camillo Benso Conte di Cavour,residential,50,,False,False,262.207,"LINESTRING (9.3422634 45.54912, 9.342543 45.5468659, 9.3425553 45.5467708)",
58796458,2,Via Camillo Benso Conte di Cavour,residential,50,,False,True,262.207,"LINESTRING (9.3425553 45.5467708, 9.342543 45.5468659, 9.3422634 45.54912)",
171879101,2,Via Clemente Alberti,unclassified,50,,False,False,59.462,"LINESTRING (9.3425553 45.5467708, 9.3426949 45.5467804, 9.3433144 45.5468286)",
171879101,2,Via Clemente Alberti,unclassified,50,,False,True,30.834,"LINESTRING (9.3425553 45.5467708, 9.3423937 45.5467594, 9.3421613 45.5467433)",
52179130,2,Via Enrico Toti,unclassified,50,,False,False,260.759,"LINESTRING (9.3431327 45.5491702, 9.3433144 45.5468286)",
28110626,1,Via Cesare Battisti,unclassified,30,,True,False,44.0,"LINESTRING (9.3431327 45.5491702, 9.3432212 45.5491764, 9.3433288 45.5491847, 9.3435507 45.5492027, 9.3436205 45.5492079, 9.3436944 45.5492131)",
59535599,,Via Giuseppe Mazzini,unclassified,,,False,False,74.154,"LINESTRING (9.3437008 45.5505884, 9.3437157 45.5512552)",
185077042,,Via Monte Grappa,residential,,,False,False,56.731,"LINESTRING (9.3437008 45.5505884, 9.3444282 45.5506172)",
59535599,,Via Giuseppe Mazzini,unclassified,,,False,True,152.961,"LINESTRING (9.3437008 45.5505884, 9.3437124 45.5494913, 9.3436944 45.5492131)",
59535597,,Via Giovanni Pascoli,unclassified,,,False,True,128.933,"LINESTRING (9.3427037 45.5512563, 9.3428128 45.5524133)",
"[105178672, 105178684]",,"['Via Santa Caterina da Siena', ""Via San Francesco d'Assisi""]","['unclassified', 'residential']",,,False,"[False, True]",164.77499999999998,"LINESTRING (9.3427037 45.5512563, 9.3420801 45.5512569, 9.3416456 45.5512574, 9.3417043 45.5509124, 9.3417473 45.5505201)",
59535600,2,Via Monte Bianco,unclassified,,,False,False,196.074,"LINESTRING (9.345422 45.5506565, 9.3455429 45.5524178)",
185077042,,Via Monte Grappa,residential,,,False,False,25.184,"LINESTRING (9.345422 45.5506565, 9.3457449 45.5506693)",
185077042,,Via Monte Grappa,residential,,,False,True,18.921,"LINESTRING (9.345422 45.5506565, 9.3451794 45.5506469)",
187202201,,,unclassified,,,True,False,142.862,"LINESTRING (9.3392866 45.545883, 9.3380516 45.5458855, 9.3374521 45.5458828)",
28110642,,Via Fidelina,tertiary,30,,False,False,13.168,"LINESTRING (9.3437067 45.5524287, 9.3435376 45.5524303)",
28110642,,Via Fidelina,tertiary,30,,False,True,29.69,"LINESTRING (9.3437067 45.5524287, 9.344088 45.5524284)",
59535599,,Via Giuseppe Mazzini,unclassified,,,False,True,130.489,"LINESTRING (9.3437067 45.5524287, 9.3437157 45.5512552)",
59535599,,Via Giuseppe Mazzini,unclassified,,,False,False,130.489,"LINESTRING (9.3437157 45.5512552, 9.3437067 45.5524287)",
59535599,,Via Giuseppe Mazzini,unclassified,,,False,True,74.154,"LINESTRING (9.3437157 45.5512552, 9.3437008 45.5505884)",
1134736533,,Via Santa Caterina da Siena,unclassified,,,True,False,78.801,"LINESTRING (9.3437157 45.5512552, 9.3427037 45.5512563)",
59535601,2,Via Tonale,unclassified,,,False,False,187.741,"LINESTRING (9.3466619 45.5507056, 9.3467445 45.552393)",
185077042,,Via Monte Grappa,residential,,,False,True,39.503,"LINESTRING (9.3466619 45.5507056, 9.3461554 45.5506856)",
185077042,,Via Monte Grappa,residential,,,False,False,176.298,"LINESTRING (9.3466619 45.5507056, 9.3477818 45.5507499, 9.348922 45.5507994)",
105177732,,Via Enrico Mattei,residential,,,True,False,93.723,"LINESTRING (9.348922 45.5507994, 9.3489796 45.5516413)",
185077042,,Via Monte Grappa,residential,,,False,True,176.298,"LINESTRING (9.348922 45.5507994, 9.3477818 45.5507499, 9.3466619 45.5507056)",
1204844233,,Via Enrico Mattei,residential,,,False,False,81.346,"LINESTRING (9.3490332 45.5523719, 9.3489796 45.5516413)",
28110645,,Via del Ginestrino,tertiary,30,,False,False,178.226,"LINESTRING (9.3490332 45.5523719, 9.348121 45.552378, 9.3467445 45.552393)",
28110645,,Via del Ginestrino,tertiary,30,,False,True,35.64,"LINESTRING (9.3490332 45.5523719, 9.3492877 45.5523652, 9.3494907 45.552363)",
185077042,,Via Monte Grappa,residential,,,False,False,18.921,"LINESTRING (9.3451794 45.5506469, 9.345422 45.5506565)",
185077042,,Via Monte Grappa,residential,,,False,True,55.296,"LINESTRING (9.3451794 45.5506469, 9.3444704 45.5506189)",
28110642,,Via Fidelina,tertiary,30,,False,False,108.553,"LINESTRING (9.3416617 45.552523, 9.340779 45.5526342, 9.3405342 45.5526739, 9.3402987 45.5527236)",
28110642,,Via Fidelina,tertiary,30,,False,True,72.03,"LINESTRING (9.3416617 45.552523, 9.341784 45.55251, 9.3423517 45.552448, 9.3424633 45.5524357, 9.3425198 45.5524305, 9.3425763 45.5524261)",
1135384923,2,Via San Francesco d'Assisi,residential,,,False,False,92.326,"LINESTRING (9.3416617 45.552523, 9.3416228 45.5522141, 9.3415575 45.5516959)",
105178686,2,Via Carlo Alberto Dalla Chiesa,residential,50,,False,False,121.732,"LINESTRING (9.3413031 45.5466968, 9.3411673 45.5476506, 9.3411446 45.5477859)",
171879101,2,Via Clemente Alberti,unclassified,50,,False,False,67.106,"LINESTRING (9.3413031 45.5466968, 9.3413255 45.5466966, 9.3413482 45.5466956, 9.3413715 45.5466941, 9.3413947 45.5466934, 9.3414175 45.5466937, 9.3414402 45.5466947, 9.3421613 45.5467433)",
171879101,2,Via Clemente Alberti,unclassified,50,,False,True,109.533,"LINESTRING (9.3413031 45.5466968, 9.3412713 45.5466957, 9.3412398 45.5466939, 9.3411772 45.5466881, 9.3405649 45.5466361, 9.3405343 45.5466344, 9.3404966 45.5466347, 9.3404588 45.546636, 9.3404245 45.5466385, 9.3403952 45.5466413, 9.3403173 45.5466536, 9.3402424 45.546668, 9.3402106 45.5466747, 9.3401761 45.5466805, 9.3401393 45.546685, 9.3400998 45.5466885, 9.3400563 45.546692, 9.3400182 45.5466945, 9.3399764 45.5466967, 9.3399399 45.5466979, 9.3399109 45.5466985)",
1135384923,2,Via San Francesco d'Assisi,residential,,,False,True,92.326,"LINESTRING (9.3415575 45.5516959, 9.3416228 45.5522141, 9.3416617 45.552523)",
105178686,2,Via Carlo Alberto Dalla Chiesa,residential,50,,False,True,121.732,"LINESTRING (9.3411446 45.5477859, 9.3411673 45.5476506, 9.3413031 45.5466968)",
164855024,,Via Monte Grappa,residential,,,True,False,15.726,"LINESTRING (9.3417473 45.5505201, 9.341949 45.5505272)",
"[105178672, 105178684]",,"['Via Santa Caterina da Siena', ""Via San Francesco d'Assisi""]","['residential', 'unclassified']",,,False,"[False, True]",164.775,"LINESTRING (9.3417473 45.5505201, 9.3417043 45.5509124, 9.3416456 45.5512574, 9.3420801 45.5512569, 9.3427037 45.5512563)",
218054361,,Via Monte Grappa,residential,,,False,True,160.781,"LINESTRING (9.3417473 45.5505201, 9.3417155 45.550519, 9.3416889 45.5505191, 9.3416612 45.5505201, 9.3416241 45.5505226, 9.3415859 45.5505259, 9.3412011 45.550569, 9.3411621 45.550573, 9.3411129 45.5505774, 9.3410676 45.550581, 9.3410251 45.5505837, 9.3409846 45.5505859, 9.3409467 45.5505873, 9.340908 45.5505882, 9.3408516 45.5505885, 9.3402932 45.550586, 9.3396894 45.5505833)",
105178692,,Via Vincenzo Tresoldi,residential,,,False,False,58.607,"LINESTRING (9.3401368 45.5540867, 9.3406869 45.5539735, 9.3408558 45.5539313)",
129464773,,Via Piersanti Mattarella,residential,,,False,True,102.164,"LINESTRING (9.3490138 45.5486099, 9.3489339 45.5495069, 9.3489321 45.5495269)",
137703959,2,Via Mirabello,living_street,,,False,True,50.074,"LINESTRING (9.3480468 45.5465658, 9.348688 45.5465996)",
137703959,2,Via Mirabello,living_street,,,False,False,27.848,"LINESTRING (9.3490446 45.5466184, 9.348688 45.5465996)",
138158263,,Via Pasubio,residential,,,False,False,86.577,"LINESTRING (9.340459 45.5497196, 9.3415652 45.5497979)",
138158265,,Via Santa Maria,unclassified,,,False,False,79.07300000000001,"LINESTRING (9.340459 45.5497196, 9.3404749 45.5496984, 9.3404882 45.5496773, 9.3404979 45.5496592, 9.3405334 45.5495818, 9.3405451 45.5495551, 9.340555 45.5495307, 9.3405623 45.5495082, 9.3405706 45.5494817, 9.3405762 45.5494571, 9.3405815 45.5494309, 9.3406507 45.5490252)",
138158265,,Via Santa Maria,unclassified,,,False,True,40.18099999999999,"LINESTRING (9.340459 45.5497196, 9.3404428 45.5497354, 9.340424 45.5497512, 9.3404046 45.5497659, 9.3401785 45.5499237, 9.3401409 45.5499531, 9.3401234 45.5499681, 9.3401071 45.5499832)",
138158263,,Via Pasubio,residential,,,False,True,86.577,"LINESTRING (9.3415652 45.5497979, 9.340459 45.5497196)",
298160591,2,Via Clemente Alberti,unclassified,50,,False,False,93.958,"LINESTRING (9.3474215 45.5471766, 9.3486149 45.5473011)",
298160591,2,Via Clemente Alberti,unclassified,50,,False,True,73.057,"LINESTRING (9.3474215 45.5471766, 9.3464922 45.5470865)",
156323450,,Via Piave,unclassified,,,False,False,113.39,"LINESTRING (9.3444947 45.5516385, 9.3444704 45.5506189)",
156323450,,Via Piave,unclassified,,,False,True,113.39,"LINESTRING (9.3444704 45.5506189, 9.3444947 45.5516385)",
185077042,,Via Monte Grappa,residential,,,False,False,55.296,"LINESTRING (9.3444704 45.5506189, 9.3451794 45.5506469)",
185077042,,Via Monte Grappa,residential,,,False,True,3.291,"LINESTRING (9.3444704 45.5506189, 9.3444282 45.5506172)",
185077042,,Via Monte Grappa,residential,,,False,False,39.503,"LINESTRING (9.3461554 45.5506856, 9.3466619 45.5507056)",
185077042,,Via Monte Grappa,residential,,,False,True,32.016,"LINESTRING (9.3461554 45.5506856, 9.3457449 45.5506693)",
958115586,,,unclassified,,,False,False,43.419,"LINESTRING (9.3461554 45.5506856, 9.3461764 45.5510758)",
