osmid,oneway,name,highway,reversed,length,ref,geometry,lanes,width
134161864,False,Via Mascagni,residential,False,144.405,,"LINESTRING (14.5388645 40.8018556, 14.5387102 40.8015211, 14.5387014 40.8015068, 14.5386763 40.8015028, 14.5384103 40.8015426, 14.5382767 40.8015836, 14.5375679 40.8018403)",,
226577241,False,Via Tenente Losco,residential,True,119.783,SP315,"LINESTRING (14.5388645 40.8018556, 14.538364 40.801984, 14.5381245 40.8020385, 14.5379794 40.8020356, 14.5378228 40.8020041, 14.5376937 40.8019432, 14.5375679 40.8018403)",,
226577241,False,Via Tenente Losco,residential,True,53.582,SP315,"LINESTRING (14.5394624 40.8016902, 14.5388645 40.8018556)",,
226577235,False,Via Gioacchino Rossini,residential,True,127.064,,"LINESTRING (14.5394624 40.8016902, 14.5392519 40.8018393, 14.5390533 40.8019571, 14.5381927 40.8022942)",,
226577241,False,Via Tenente Losco,residential,False,122.924,SP315,"LINESTRING (14.5394624 40.8016902, 14.5396849 40.8016135, 14.5400447 40.8015225, 14.5408375 40.8013204)",,
134161860,True,,residential,False,124.838,,"LINESTRING (14.5416474 40.8011051, 14.5430757 40.8008027)",,
92713077,True,Via Roma,secondary,False,92.87700000000001,SP64,"LINESTRING (14.5416474 40.8011051, 14.5414784 40.8006731, 14.5413346 40.8003041)",,
226577241,False,Via Tenente Losco,residential,True,72.307,SP315,"LINESTRING (14.5416474 40.8011051, 14.5415065 40.8011326, 14.5408375 40.8013204)",,
134161862,False,Via 4 Novembre,residential,False,108.076,,"LINESTRING (14.5423478 40.7995013, 14.5421288 40.7995774, 14.5412073 40.7999472)",,
134161862,False,Via 4 Novembre,residential,True,160.43099999999998,,"LINESTRING (14.5423478 40.7995013, 14.5426438 40.7994068, 14.5434377 40.7990982, 14.5440574 40.7988647)",,
134197426,False,Via Publio Virgilio Marone,residential,True,157.21,,"LINESTRING (14.5423478 40.7995013, 14.5423955 40.7995663, 14.5428274 40.800328, 14.5430757 40.8008027)",,
92714357,False,Via Publio Virgilio Marone,residential,True,64.892,,"LINESTRING (14.5434415 40.8015325, 14.5437424 40.8020698)",,
134161869,False,Via Dante Alighieri,secondary,True,136.23,,"LINESTRING (14.5434415 40.8015325, 14.5419791 40.8020574)",,
134197425,False,Via Publio Virgilio Marone,residential,False,86.79499999999999,,"LINESTRING (14.5434415 40.8015325, 14.5430846 40.8008214, 14.5430757 40.8008027)",,
92714357,False,Via Publio Virgilio Marone,residential,False,64.892,,"LINESTRING (14.5437424 40.8020698, 14.5434415 40.8015325)",,
134161870,False,Via Nappi,residential,True,62.287,,"LINESTRING (14.542461 40.8033689, 14.5418163 40.8036439)",,
134197575,True,,tertiary,False,57.995,SP64,"LINESTRING (14.542461 40.8033689, 14.5423161 40.802859)",,
134161861,False,Via Flocco Vecchio,residential,True,29.122,,"LINESTRING (14.5340983 40.8061694, 14.5339657 40.8059275)",,
134161870,False,Via Nappi,residential,False,110.664,,"LINESTRING (14.5340983 40.8061694, 14.5352867 40.8057436)",,
133425848,False,Via Passanti Flocco,tertiary,False,239.912,SP33,"LINESTRING (14.5341471 40.7987874, 14.5346506 40.7996272, 14.5351106 40.8003845, 14.535316 40.800755)",,
294975710,False,,residential,False,30.274,,"LINESTRING (14.5430757 40.8008027, 14.5434211 40.8007268)",,
134197425,False,Via Publio Virgilio Marone,residential,True,86.79499999999999,,"LINESTRING (14.5430757 40.8008027, 14.5430846 40.8008214, 14.5434415 40.8015325)",,
134197426,False,Via Publio Virgilio Marone,residential,False,157.21,,"LINESTRING (14.5430757 40.8008027, 14.5428274 40.800328, 14.5423955 40.7995663, 14.5423478 40.7995013)",,
134161866,True,Via Don Giovanni Festoso,residential,False,66.969,,"LINESTRING (14.5338539 40.8014018, 14.5337977 40.8013774, 14.5335723 40.8012403, 14.5334584 40.8012028, 14.5332277 40.8010377)",,
221971440,False,,residential,True,74.935,,"LINESTRING (14.5332277 40.8010377, 14.533496 40.8008688, 14.5339267 40.8006206)",,
134161870,False,Via Nappi,residential,True,110.664,,"LINESTRING (14.5352867 40.8057436, 14.5340983 40.8061694)",,
134161870,False,Via Nappi,residential,False,137.333,,"LINESTRING (14.5352867 40.8057436, 14.5360622 40.8054806, 14.5367778 40.8052421)",,
132513823,False,Via Giovanni Iervolino,tertiary,False,134.64499999999998,SP64,"LINESTRING (14.5442529 40.8075933, 14.5439634 40.8070002, 14.5436672 40.8064668)",,
134163016,False,Via Ascolese,residential,False,341.917,,"LINESTRING (14.5391861 40.8074788, 14.5385209 40.8067327, 14.5381789 40.8066349, 14.5378892 40.8066877, 14.5367778 40.8052421)",,
132513823,False,Via Giovanni Iervolino,tertiary,False,88.11500000000001,SP64,"LINESTRING (14.5436672 40.8064668, 14.5435557 40.8061232, 14.5433931 40.8057022)",,
132513823,False,Via Giovanni Iervolino,tertiary,True,134.64499999999998,SP64,"LINESTRING (14.5436672 40.8064668, 14.5439634 40.8070002, 14.5442529 40.8075933)",,
134161870,False,Via Nappi,residential,False,131.17000000000002,,"LINESTRING (14.5367778 40.8052421, 14.5381834 40.8047737, 14.5382056 40.8047703)",,
134161870,False,Via Nappi,residential,True,137.333,,"LINESTRING (14.5367778 40.8052421, 14.5360622 40.8054806, 14.5352867 40.8057436)",,
134163016,False,Via Ascolese,residential,True,341.917,,"LINESTRING (14.5367778 40.8052421, 14.5378892 40.8066877, 14.5381789 40.8066349, 14.5385209 40.8067327, 14.5391861 40.8074788)",,
136979509,False,,residential,False,204.24200000000002,,"LINESTRING (14.5408375 40.8013204, 14.5412793 40.8024324, 14.5415632 40.8030729)",,
226577241,False,Via Tenente Losco,residential,False,72.307,SP315,"LINESTRING (14.5408375 40.8013204, 14.5415065 40.8011326, 14.5416474 40.8011051)",,
226577241,False,Via Tenente Losco,residential,True,122.924,SP315,"LINESTRING (14.5408375 40.8013204, 14.5400447 40.8015225, 14.5396849 40.8016135, 14.5394624 40.8016902)",,
134161870,False,Via Nappi,residential,False,62.287,,"LINESTRING (14.5418163 40.8036439, 14.542461 40.8033689)",,
134161870,False,Via Nappi,residential,True,10.708,,"LINESTRING (14.5418163 40.8036439, 14.5417041 40.8036893)",,
136979509,False,,residential,True,66.971,,"LINESTRING (14.5418163 40.8036439, 14.5415632 40.8030729)",,
136979509,False,,residential,False,66.971,,"LINESTRING (14.5415632 40.8030729, 14.5418163 40.8036439)",,
136979550,False,,residential,False,67.688,,"LINESTRING (14.5415632 40.8030729, 14.5423161 40.802859)",,
136979550,False,,residential,True,73.672,,"LINESTRING (14.5415632 40.8030729, 14.5407271 40.8032689)",,
136979509,False,,residential,True,204.24200000000002,,"LINESTRING (14.5415632 40.8030729, 14.5412793 40.8024324, 14.5408375 40.8013204)",,
136979550,False,,residential,False,73.672,,"LINESTRING (14.5407271 40.8032689, 14.5415632 40.8030729)",,
134197575,True,,tertiary,False,20.253,SP64,"LINESTRING (14.5423161 40.802859, 14.5422567 40.8026825)",,
136979550,False,,residential,True,67.688,,"LINESTRING (14.5423161 40.802859, 14.5415632 40.8030729)",,
147238920,False,Via Salvatore Bonagura,residential,True,181.431,,"LINESTRING (14.5384097 40.8012322, 14.537552 40.7997353)",1,
147238920,False,Via Salvatore Bonagura,residential,False,181.431,,"LINESTRING (14.537552 40.7997353, 14.5384097 40.8012322)",1,
92713189,True,Via Vittorio Emanuele Terzo,residential,False,86.71,,"LINESTRING (14.537552 40.7997353, 14.5367342 40.8001197, 14.5366749 40.8001441)",,
221971423,False,,residential,True,90.004,,"LINESTRING (14.5413346 40.8003041, 14.5403919 40.8006861)",,
226577244,True,Via Roma,secondary,False,41.111000000000004,SP64,"LINESTRING (14.5413346 40.8003041, 14.5412852 40.8001758, 14.5412073 40.7999472)",,
221971412,False,,residential,False,102.18400000000001,,"LINESTRING (14.5403222 40.8001846, 14.5402551 40.7999897, 14.5402954 40.7999349, 14.5408828 40.7997095, 14.5410215 40.7996622, 14.5410727 40.7996484)",,
221971391,False,,residential,True,90.722,,"LINESTRING (14.5361299 40.8013379, 14.5371201 40.8010157)",,
221971388,False,,residential,False,132.006,,"LINESTRING (14.5361299 40.8013379, 14.5363337 40.8017013, 14.5373073 40.8014103)",,
221971388,False,,residential,True,89.287,,"LINESTRING (14.5361299 40.8013379, 14.5358858 40.8008932, 14.5357341 40.800593)",,
221971446,False,,residential,False,130.205,,"LINESTRING (14.5379752 40.8036809, 14.5371891 40.8026724)",,
"[136979510, 29722326]",True,"['Via Giugliano', 'Via Vittorio Emanuele Terzo']","['residential', 'tertiary']",False,118.824,SP79,"LINESTRING (14.5339267 40.8006206, 14.5350263 40.800776, 14.5350724 40.8007784, 14.5351453 40.8007802, 14.535316 40.800755)",,
221971440,False,,residential,False,74.935,,"LINESTRING (14.5339267 40.8006206, 14.533496 40.8008688, 14.5332277 40.8010377)",,
134160673,False,Via Tenente Losco,residential,True,46.622,SP315,"LINESTRING (14.5373073 40.8014103, 14.5371466 40.8010738, 14.5371201 40.8010157)",,
221971388,False,,residential,True,132.006,,"LINESTRING (14.5373073 40.8014103, 14.5363337 40.8017013, 14.5361299 40.8013379)",,
226577241,False,Via Tenente Losco,residential,False,41.079,SP315,"LINESTRING (14.5373073 40.8014103, 14.5374712 40.8016818, 14.5375099 40.8017464)",,
92713189,True,Via Vittorio Emanuele Terzo,residential,False,69.542,,"LINESTRING (14.5382416 40.7993909, 14.5375854 40.7997197, 14.537552 40.7997353)",,
221971385,False,Via Vittorio Emanuele III,residential,True,195.722,,"LINESTRING (14.5382416 40.7993909, 14.5384312 40.7997054, 14.5387611 40.8002678, 14.5391876 40.8009988)",,4
92713163,False,Via Vittorio Emanuele Terzo,residential,False,39.535,,"LINESTRING (14.5357341 40.800593, 14.535316 40.800755)",,
92713163,False,Via Vittorio Emanuele Terzo,residential,True,93.63300000000001,,"LINESTRING (14.5357341 40.800593, 14.5357559 40.8005845, 14.5363138 40.8003083, 14.5366749 40.8001441)",,
221971388,False,,residential,False,89.287,,"LINESTRING (14.5357341 40.800593, 14.5358858 40.8008932, 14.5361299 40.8013379)",,
134161861,False,Via Flocco Vecchio,residential,False,156.73000000000002,,"LINESTRING (14.5332224 40.8046475, 14.5333456 40.8048117, 14.5338606 40.8055588, 14.5339035 40.805705, 14.5339461 40.8058918, 14.5339657 40.8059275)",,
221971408,False,,unclassified,True,367.42,,"LINESTRING (14.5332224 40.8046475, 14.5338071 40.8044341, 14.5348585 40.8040707, 14.5352555 40.8039286, 14.5359019 40.803687, 14.5365483 40.8044625, 14.5366281 40.8045921)",,
221971391,False,,residential,False,90.722,,"LINESTRING (14.5371201 40.8010157, 14.5361299 40.8013379)",,
134160673,False,Via Tenente Losco,residential,False,46.622,SP315,"LINESTRING (14.5371201 40.8010157, 14.5371466 40.8010738, 14.5373073 40.8014103)",,
134160673,False,Via Tenente Losco,residential,True,103.912,SP315,"LINESTRING (14.5371201 40.8010157, 14.5369428 40.8006769, 14.5366749 40.8001441)",,
221971435,False,,residential,True,49.421,,"LINESTRING (14.5366772 40.8028901, 14.5371891 40.8026724)",,
226577242,False,,residential,False,144.157,,"LINESTRING (14.5366772 40.8028901, 14.5364781 40.8026195, 14.5361297 40.8021127, 14.5366476 40.8019754)",,
226577242,False,,residential,True,57.81400000000001,,"LINESTRING (14.5366772 40.8028901, 14.536909 40.8031468, 14.537086 40.8033072)",,
221971446,False,,residential,True,89.912,,"LINESTRING (14.5366476 40.8019754, 14.5371891 40.8026724)",,
226577242,False,,residential,False,76.92,,"LINESTRING (14.5366476 40.8019754, 14.537251 40.801813, 14.5375099 40.8017464)",,
226577242,False,,residential,True,144.157,,"LINESTRING (14.5366476 40.8019754, 14.5361297 40.8021127, 14.5364781 40.8026195, 14.5366772 40.8028901)",,
221971385,False,Via Vittorio Emanuele III,residential,False,195.722,,"LINESTRING (14.5391876 40.8009988, 14.5387611 40.8002678, 14.5384312 40.7997054, 14.5382416 40.7993909)",,4
221971423,False,,residential,False,90.004,,"LINESTRING (14.5403919 40.8006861, 14.5413346 40.8003041)",,
221971435,False,,residential,False,49.421,,"LINESTRING (14.5371891 40.8026724, 14.5366772 40.8028901)",,
221971446,False,,residential,False,89.912,,"LINESTRING (14.5371891 40.8026724, 14.5366476 40.8019754)",,
221971446,False,,residential,True,130.205,,"LINESTRING (14.5371891 40.8026724, 14.5379752 40.8036809)",,
226577241,False,Via Tenente Losco,residential,False,11.526,SP315,"LINESTRING (14.5375099 40.8017464, 14.5375679 40.8018403)",,
226577241,False,Via Tenente Losco,residential,True,41.079,SP315,"LINESTRING (14.5375099 40.8017464, 14.5374712 40.8016818, 14.5373073 40.8014103)",,
226577242,False,,residential,True,76.92,,"LINESTRING (14.5375099 40.8017464, 14.537251 40.801813, 14.5366476 40.8019754)",,
221971412,False,,residential,True,102.184,,"LINESTRING (14.5410727 40.7996484, 14.5410215 40.7996622, 14.5408828 40.7997095, 14.5402954 40.7999349, 14.5402551 40.7999897, 14.5403222 40.8001846)",,
221971408,False,,unclassified,False,367.42,,"LINESTRING (14.5366281 40.8045921, 14.5365483 40.8044625, 14.5359019 40.803687, 14.5352555 40.8039286, 14.5348585 40.8040707, 14.5338071 40.8044341, 14.5332224 40.8046475)",,
134161870,False,Via Nappi,residential,False,282.18699999999995,,"LINESTRING (14.5382056 40.8047703, 14.5383119 40.804754, 14.5384217 40.8047675, 14.538822 40.804837, 14.5389584 40.8048079, 14.5403343 40.8041974, 14.5407316 40.8040829, 14.5412259 40.8038828)",,
134161870,False,Via Nappi,residential,True,131.17000000000002,,"LINESTRING (14.5382056 40.8047703, 14.5381834 40.8047737, 14.5367778 40.8052421)",,
729864439,False,,residential,False,159.347,,"LINESTRING (14.5382056 40.8047703, 14.5372041 40.8036047, 14.5371732 40.8035691)",,
226577234,False,,residential,True,63.856,,"LINESTRING (14.5385368 40.802806, 14.5381927 40.8022942)",,
226577234,False,,residential,False,63.856,,"LINESTRING (14.5381927 40.8022942, 14.5385368 40.802806)",,
226577235,False,Via Gioacchino Rossini,residential,False,127.064,,"LINESTRING (14.5381927 40.8022942, 14.5390533 40.8019571, 14.5392519 40.8018393, 14.5394624 40.8016902)",,
226577235,False,Via Gioacchino Rossini,residential,True,84.194,,"LINESTRING (14.5381927 40.8022942, 14.5380822 40.8023267, 14.5380133 40.8023303, 14.5378517 40.8022576, 14.5377684 40.8021854, 14.5375679 40.8018403)",,
294975710,False,,residential,True,30.274,,"LINESTRING (14.5434211 40.8007268, 14.5430757 40.8008027)",,
729864439,False,,residential,True,159.347,,"LINESTRING (14.5371732 40.8035691, 14.5372041 40.8036047, 14.5382056 40.8047703)",,
226577242,False,,residential,False,57.81400000000001,,"LINESTRING (14.537086 40.8033072, 14.536909 40.8031468, 14.5366772 40.8028901)",,
911256452,False,,residential,False,85.616,,"LINESTRING (14.5430239 40.8047394, 14.5421134 40.8050827)",,
132513823,False,Via Giovanni Iervolino,tertiary,False,134.965,SP64,"LINESTRING (14.5430239 40.8047394, 14.5427404 40.8039955, 14.5425794 40.8035732)",,
132513823,False,Via Giovanni Iervolino,tertiary,True,111.477,SP64,"LINESTRING (14.5430239 40.8047394, 14.5432232 40.8052624, 14.5433931 40.8057022)",,
911256452,False,,residential,True,168.774,,"LINESTRING (14.541165 40.8059873, 14.5416219 40.80579, 14.5413419 40.8053736, 14.5421134 40.8050827)",,
911256452,False,,residential,True,85.616,,"LINESTRING (14.5421134 40.8050827, 14.5430239 40.8047394)",,
911256453,False,,residential,False,152.911,,"LINESTRING (14.5421134 40.8050827, 14.5412259 40.8038828)",,
911256452,False,,residential,False,168.774,,"LINESTRING (14.5421134 40.8050827, 14.5413419 40.8053736, 14.5416219 40.80579, 14.541165 40.8059873)",,
134161870,False,Via Nappi,residential,False,45.64,,"LINESTRING (14.5412259 40.8038828, 14.5417041 40.8036893)",,
911256453,False,,residential,True,152.911,,"LINESTRING (14.5412259 40.8038828, 14.5421134 40.8050827)",,
134161870,False,Via Nappi,residential,True,282.187,,"LINESTRING (14.5412259 40.8038828, 14.5407316 40.8040829, 14.5403343 40.8041974, 14.5389584 40.8048079, 14.538822 40.804837, 14.5384217 40.8047675, 14.5383119 40.804754, 14.5382056 40.8047703)",,
134161870,False,Via Nappi,residential,False,10.708,,"LINESTRING (14.5417041 40.8036893, 14.5418163 40.8036439)",,
134161870,False,Via Nappi,residential,True,45.64,,"LINESTRING (14.5417041 40.8036893, 14.5412259 40.8038828)",,
911256454,False,,residential,False,67.174,,"LINESTRING (14.5417041 40.8036893, 14.5420134 40.8042462)",,
911256454,False,,residential,True,67.174,,"LINESTRING (14.5420134 40.8042462, 14.5417041 40.8036893)",,
134161863,True,Via Saporito,tertiary,False,100.038,,"LINESTRING (14.5436251 40.8031456, 14.5425794 40.8035732)",,
911256455,False,,residential,False,171.495,,"LINESTRING (14.5436251 40.8031456, 14.5441847 40.8040649, 14.5448079 40.8038231)",,
911256455,False,,residential,True,171.495,,"LINESTRING (14.5448079 40.8038231, 14.5441847 40.8040649, 14.5436251 40.8031456)",,
132513823,False,Via Giovanni Iervolino,tertiary,False,111.477,SP64,"LINESTRING (14.5433931 40.8057022, 14.5432232 40.8052624, 14.5430239 40.8047394)",,
132513823,False,Via Giovanni Iervolino,tertiary,True,88.11500000000001,SP64,"LINESTRING (14.5433931 40.8057022, 14.5435557 40.8061232, 14.5436672 40.8064668)",,
134161861,False,Via Flocco Vecchio,residential,False,29.122,,"LINESTRING (14.5339657 40.8059275, 14.5340983 40.8061694)",,
134161861,False,Via Flocco Vecchio,residential,True,156.73000000000002,,"LINESTRING (14.5339657 40.8059275, 14.5339461 40.8058918, 14.5339035 40.805705, 14.5338606 40.8055588, 14.5333456 40.8048117, 14.5332224 40.8046475)",,
