osmid,lanes,name,highway,width,oneway,reversed,length,maxspeed,geometry,junction,access,tunnel
300122129,,Via Felice Cavallotti,residential,,False,True,76.583,,"LINESTRING (10.3927853 45.414845, 10.3927445 45.4147948, 10.3923087 45.414243)",,,
300122130,,Via Mantova,secondary,,False,False,89.02699999999999,50,"LINESTRING (10.3927853 45.414845, 10.3929119 45.4147955, 10.3935875 45.4145314, 10.3937818 45.4144555)",,,
75479616,,Via Angelo Mazzoldi,residential,,False,True,30.439,,"LINESTRING (10.390309 45.4178258, 10.3902924 45.4179634, 10.3903404 45.4180948)",,,
75479621,,Via Angelo Mazzoldi,unclassified,,False,False,17.545,30,"LINESTRING (10.3898489 45.4190642, 10.3898542 45.419054, 10.3899159 45.4189136)",,,
249286972,,Via Cerlungo,residential,,False,True,153.844,,"LINESTRING (10.3898489 45.4190642, 10.3896333 45.4194215, 10.3895453 45.4195267, 10.3894442 45.4195679, 10.3893237 45.4195771, 10.3891542 45.4195633, 10.3883271 45.4194791)",,,
169738842,,Via Filippo Turati,residential,,False,True,36.551,,"LINESTRING (10.3845382 45.4133741, 10.3849599 45.413517)",,,
208870702,,Via Giacomo Leopardi,residential,,False,True,234.082,,"LINESTRING (10.3845382 45.4133741, 10.3851785 45.412267, 10.3854736 45.4117779, 10.3856749 45.4114261)",,,
930208272,2,Via Giovanni Antonio Poli,residential,,True,False,26.902,50,"LINESTRING (10.3930021 45.4115865, 10.3930045 45.4116683, 10.393027 45.4117136, 10.3930583 45.4117489, 10.393087 45.4117697, 10.3931322 45.4117966)",,yes,
173759114,2,Via Cesare Battisti,residential,,False,False,13.716,,"LINESTRING (10.3934526 45.4135259, 10.3934933 45.4136459)",,,
121585513,,Piazza Treccani,residential,,False,False,39.937,,"LINESTRING (10.3934526 45.4135259, 10.3933936 45.4135357, 10.3929488 45.4134834)",,,
173759116,,Via Cesare Battisti,residential,,True,False,96.716,,"LINESTRING (10.3931548 45.4126824, 10.3932809 45.4129723, 10.3932953 45.4130345, 10.3934526 45.4135259)",,,
224748020,,,residential,,False,False,102.69300000000001,,"LINESTRING (10.3931548 45.4126824, 10.3937087 45.4125679, 10.394314 45.4122713)",,,
223970168,,Via Trieste,residential,,False,False,16.803,,"LINESTRING (10.392342 45.4121447, 10.3925248 45.4120649)",,,
223970168,,Via Trieste,residential,,False,True,58.715999999999994,,"LINESTRING (10.392342 45.4121447, 10.3920338 45.4123007, 10.3917203 45.4124416)",,,
165730122,,Via Trieste,residential,,False,False,20.703,,"LINESTRING (10.3929031 45.4118904, 10.3931322 45.4117966)",,,
173759116,,Via Cesare Battisti,residential,,True,False,83.79599999999999,,"LINESTRING (10.3929031 45.4118904, 10.3929005 45.4119791, 10.3929512 45.4122311, 10.3931287 45.4126221)",,,
223970168,,Via Trieste,residential,,False,True,35.356,,"LINESTRING (10.3929031 45.4118904, 10.3927809 45.4119531, 10.3925248 45.4120649)",,,
930208272,2,Via Giovanni Antonio Poli,residential,,True,False,34.761,50,"LINESTRING (10.3929031 45.4118904, 10.3929412 45.4117216, 10.3930021 45.4115865)",,yes,
289041466,1,Corso Martiri della Libertà,residential,,False,True,7.134,,"LINESTRING (10.3894308 45.4128394, 10.3893418 45.412854)",,,
116397864,,Via Giovanni Guerzoni,residential,,True,False,60.783,30,"LINESTRING (10.3894308 45.4128394, 10.3893576 45.4126347, 10.3893536 45.412552, 10.3893616 45.4124346, 10.3893865 45.4123751, 10.3894129 45.4123042)",,,
165730123,,Corso Martiri della Libertà,residential,,True,False,57.221000000000004,,"LINESTRING (10.3894308 45.4128394, 10.3899709 45.4127699, 10.3901531 45.4127521)",,,
121585532,,Via Venticinque Aprile,residential,,True,False,66.394,,"LINESTRING (10.3912452 45.4126089, 10.3909546 45.4121522, 10.390913 45.4120598)",,,
223970168,,Via Trieste,residential,,False,False,41.498999999999995,,"LINESTRING (10.3912452 45.4126089, 10.3912972 45.4125915, 10.3913274 45.4125792, 10.3914218 45.4125483, 10.3917203 45.4124416)",,,
"[202441508, 202441509, 121585495]",2,Via Carlo Ionico,residential,,False,False,286.5559999999999,,"LINESTRING (10.3937013 45.4115505, 10.3937705 45.4116209, 10.3943429 45.4122029, 10.3946179 45.4124762, 10.3949147 45.4127673, 10.3949974 45.4128504, 10.395244 45.4130871, 10.3952955 45.4131365, 10.3953323 45.4131717, 10.3954538 45.4132958, 10.3956906 45.4135421, 10.3958109 45.4136593)",,,yes
165730122,,Via Trieste,residential,,False,True,52.17999999999999,,"LINESTRING (10.3937013 45.4115505, 10.393559 45.4116106, 10.3933317 45.4117067, 10.3931322 45.4117966)",,,
206516739,,Via Pasinetti,residential,,True,False,18.393,30,"LINESTRING (10.3907685 45.4114925, 10.3905364 45.411521)",,,
121585532,,Via Venticinque Aprile,residential,,True,False,47.006,,"LINESTRING (10.3907685 45.4114925, 10.3907276 45.4112229, 10.3907256 45.4110713)",,,
289040165,,Via Mantova,secondary,,False,False,5.528,50,"LINESTRING (10.3957501 45.4136848, 10.3958109 45.4136593)",,,
161116023,,Via Dante Alighieri,residential,,True,False,44.798,30,"LINESTRING (10.3957501 45.4136848, 10.3958052 45.4137537, 10.3960368 45.4140338)",,,
289040165,,Via Mantova,secondary,,False,True,55.492000000000004,50,"LINESTRING (10.3957501 45.4136848, 10.3952278 45.4138883, 10.3951305 45.4139294)",,,
128807474,,Via Giacomo Leopardi,residential,,False,True,122.835,,"LINESTRING (10.3873805 45.411408, 10.3859365 45.410969)",,,
196980117,,Via Guglielmo Marconi,tertiary,,False,False,46.809,,"LINESTRING (10.3873805 45.411408, 10.3874315 45.4113244, 10.3875382 45.4111036, 10.3875742 45.4110101)",,,
196980117,,Via Guglielmo Marconi,tertiary,,False,True,56.56400000000001,,"LINESTRING (10.3873805 45.411408, 10.3872599 45.4116057, 10.3871895 45.4117211, 10.3870942 45.4118753)",,,
128807476,,Via Giovanni Parini,residential,,False,True,121.529,30,"LINESTRING (10.3870942 45.4118753, 10.3856749 45.4114261)",,,
196980117,,Via Guglielmo Marconi,tertiary,,False,False,56.564,,"LINESTRING (10.3870942 45.4118753, 10.3871895 45.4117211, 10.3872599 45.4116057, 10.3873805 45.411408)",,,
196980117,,Via Guglielmo Marconi,tertiary,,False,True,223.79,,"LINESTRING (10.3870942 45.4118753, 10.3861426 45.4134367, 10.3859728 45.4137275)",,,
197958903,,Via Treramati,residential,,True,False,70.688,,"LINESTRING (10.3910851 45.4142879, 10.3901795 45.4142909)",,,
"[161116025, 169844317]",,"['Via Angelo Mazzoldi', 'Via San Pietro']",residential,,True,False,280.60400000000004,,"LINESTRING (10.3910851 45.4142879, 10.3911699 45.4137281, 10.3912074 45.4135869, 10.3912592 45.4134704, 10.3908511 45.4134432, 10.3903334 45.4134527, 10.3896082 45.4134544, 10.3888527 45.4133879)",,,
224749596,,Via Angelo Mazzoldi,residential,,True,False,113.39899999999999,,"LINESTRING (10.3910851 45.4142879, 10.3910548 45.4145717, 10.3910888 45.4147857, 10.3911478 45.4151146, 10.3911564 45.4153029)",,,
128807474,,Via Giacomo Leopardi,residential,,False,False,122.835,,"LINESTRING (10.3859365 45.410969, 10.3873805 45.411408)",,,
208870702,,Via Giacomo Leopardi,residential,,False,False,54.776,,"LINESTRING (10.3859365 45.410969, 10.3856749 45.4114261)",,,
208870702,,Via Giacomo Leopardi,residential,,False,True,28.295,,"LINESTRING (10.3859365 45.410969, 10.3860656 45.4107687, 10.3860642 45.4107341)",,,
206646653,,Via Pellegrino da Montichiari,residential,,True,False,8.524,,"LINESTRING (10.3879384 45.4143894, 10.3878337 45.4144112)",,,
128807476,,Via Giovanni Parini,residential,,False,False,121.529,30,"LINESTRING (10.3856749 45.4114261, 10.3870942 45.4118753)",,,
208870702,,Via Giacomo Leopardi,residential,,False,True,54.776,,"LINESTRING (10.3856749 45.4114261, 10.3859365 45.410969)",,,
208870702,,Via Giacomo Leopardi,residential,,False,False,234.082,,"LINESTRING (10.3856749 45.4114261, 10.3854736 45.4117779, 10.3851785 45.412267, 10.3845382 45.4133741)",,,
128807477,,Via Roma,residential,,True,False,89.02100000000002,,"LINESTRING (10.3885282 45.4137065, 10.3883792 45.4138513, 10.3882092 45.4140489, 10.3880903 45.4142117, 10.3880016 45.4143337, 10.3879384 45.4143894)",,,
160686628,,Via Trento,residential,,False,False,42.244,30,"LINESTRING (10.3939176 45.4172201, 10.3939856 45.4172828, 10.394008 45.4175835)",,,
201945868,,Via Trento,unclassified,,True,False,40.292,30,"LINESTRING (10.3939176 45.4172201, 10.39426 45.4170631, 10.3943451 45.4170173)",,,
160686628,,Via Trento,residential,,False,True,108.708,30,"LINESTRING (10.3940806 45.4185598, 10.394008 45.4175835)",,,
160686650,,Via Sant'Angela Merici,residential,,False,True,31.32,30,"LINESTRING (10.3928903 45.4189059, 10.3932915 45.4189)",,,
160686650,,Via Sant'Angela Merici,residential,,False,False,72.58099999999999,30,"LINESTRING (10.3928903 45.4189059, 10.3923757 45.4189044, 10.3919611 45.4189216)",,,
160686605,,Via Trento,residential,,False,True,33.142,30,"LINESTRING (10.3932915 45.4189, 10.3932835 45.418602)",,,
160686650,,Via Sant'Angela Merici,residential,,False,False,31.32,30,"LINESTRING (10.3932915 45.4189, 10.3928903 45.4189059)",,,
160686650,,Via Sant'Angela Merici,residential,,False,False,159.875,30,"LINESTRING (10.3919611 45.4189216, 10.3909568 45.4189308, 10.3899913 45.4189289, 10.3899159 45.4189136)",,,
160686650,,Via Sant'Angela Merici,residential,,False,True,72.58099999999999,30,"LINESTRING (10.3919611 45.4189216, 10.3923757 45.4189044, 10.3928903 45.4189059)",,,
128807477,,Via Roma,residential,,True,False,43.564,,"LINESTRING (10.3888527 45.4133879, 10.3886754 45.4135537, 10.3885282 45.4137065)",,,
199734640,,Via Roma,residential,,False,False,72.311,,"LINESTRING (10.3888527 45.4133879, 10.3889488 45.4132992, 10.3890267 45.4132243, 10.3892949 45.4129669, 10.3893544 45.4129097, 10.3893418 45.412854)",,,
161115996,,Via Gabrilele Rosa,residential,,True,False,126.524,30,"LINESTRING (10.3934933 45.4136459, 10.3950812 45.4138744)",,,
173759114,2,Via Cesare Battisti,residential,,False,True,13.716,,"LINESTRING (10.3934933 45.4136459, 10.3934526 45.4135259)",,,
173759114,2,Via Cesare Battisti,residential,,False,False,92.841,,"LINESTRING (10.3934933 45.4136459, 10.3936497 45.4140371, 10.3937597 45.4143984, 10.3937818 45.4144555)",,,
161116023,,Via Dante Alighieri,residential,,True,False,81.849,30,"LINESTRING (10.3960368 45.4140338, 10.3965278 45.4146842)",,,
206646650,,Via Bandezzati,residential,,True,False,71.254,,"LINESTRING (10.3889777 45.4140615, 10.3890068 45.4137907, 10.3889774 45.4137447, 10.388799 45.4137287, 10.3886394 45.4137051, 10.3885282 45.4137065)",,,
224749503,,Via Antonio Tebaldini,residential,,True,False,96.126,,"LINESTRING (10.3923087 45.414243, 10.392199 45.4142723, 10.3910851 45.4142879)",,,
300122129,,Via Felice Cavallotti,residential,,False,False,76.583,,"LINESTRING (10.3923087 45.414243, 10.3927445 45.4147948, 10.3927853 45.414845)",,,
161116047,,Via Bandezzati,residential,,True,False,129.81900000000002,,"LINESTRING (10.3901795 45.4142909, 10.3901771 45.4139921, 10.390121 45.4139576, 10.3898319 45.4139457, 10.3896613 45.4139593, 10.3895313 45.4139876, 10.3893188 45.4140324, 10.3889777 45.4140615)",,,
197958903,,Via Treramati,residential,,True,False,90.694,,"LINESTRING (10.3901795 45.4142909, 10.3900797 45.4143312, 10.3899913 45.4144046, 10.3899497 45.4144714, 10.3899108 45.4145147, 10.3898486 45.4145406, 10.3897626 45.4145661, 10.3897302 45.4146086, 10.3897735 45.4149108, 10.3897545 45.4149552)",,,
121585494,2,Via Tenente Silvioli,residential,,False,False,185.678,30,"LINESTRING (10.3965278 45.4146842, 10.3944322 45.4154744)",,,
161116023,,Via Dante Alighieri,residential,,True,False,52.109,30,"LINESTRING (10.3965278 45.4146842, 10.3968475 45.4150956)",,,
161116036,,,residential,,True,False,90.494,,"LINESTRING (10.3887538 45.4148597, 10.38887 45.4143882, 10.3889777 45.4140615)",,,
199734641,,Via Pietro Zocchi Alberti,residential,,True,False,96.66299999999998,,"LINESTRING (10.3887538 45.4148597, 10.388411 45.4148255, 10.3880756 45.4147336, 10.3880083 45.4146978, 10.3879683 45.4146194, 10.3879531 45.4145146, 10.3879384 45.4143894)",,,
161116008,,Via Guglielmo Marconi,residential,,False,True,310.103,,"LINESTRING (10.3875491 45.4152749, 10.3874278 45.4152716, 10.3873398 45.4153434, 10.3871546 45.415707, 10.3869604 45.4157891, 10.3868074 45.4159241, 10.3866504 45.4160189, 10.386478 45.4160938, 10.3862421 45.4162091, 10.3862001 45.4162536, 10.3860559 45.4163815, 10.3858371 45.416485, 10.3855707 45.4165251, 10.3853211 45.4164892, 10.3850047 45.4163882, 10.3847398 45.4163265, 10.3846877 45.4163143, 10.3844833 45.416266)",,,
161116051,,,residential,,False,False,18.44,,"LINESTRING (10.3945788 45.4159032, 10.3946549 45.4160602)",,,
161115976,,,residential,,False,True,17.335,,"LINESTRING (10.3946549 45.4160602, 10.3944413 45.4161029)",,,
161116051,,,residential,,False,False,26.531,,"LINESTRING (10.3946549 45.4160602, 10.3947596 45.4162872)",,,
161116051,,,residential,,False,True,18.44,,"LINESTRING (10.3946549 45.4160602, 10.3945788 45.4159032)",,,
23241702,2,Via Cesare Battisti,tertiary,6,False,True,55.97,,"LINESTRING (10.3944413 45.4161029, 10.3942536 45.4156171)",,,
161115976,,,residential,,False,False,17.335,,"LINESTRING (10.3944413 45.4161029, 10.3946549 45.4160602)",,,
23241702,2,Via Cesare Battisti,tertiary,6,False,False,51.91,,"LINESTRING (10.3944413 45.4161029, 10.3945278 45.4163155, 10.3946224 45.4165521)",,,
192963300,,Via Broli di Mezzo,living_street,,True,False,44.367,,"LINESTRING (10.3927739 45.4162075, 10.392777 45.4158085)",,,
203267923,,Via Broli di Mezzo,residential,,False,False,68.92,,"LINESTRING (10.3927739 45.4162075, 10.392904 45.4166669, 10.3929563 45.4168138)",,,
161116051,,,residential,,False,False,25.306,,"LINESTRING (10.3947596 45.4162872, 10.3948404 45.4165076)",,,
161116051,,,residential,,False,True,26.531,,"LINESTRING (10.3947596 45.4162872, 10.3946549 45.4160602)",,,
161115993,,,residential,,False,True,17.72,,"LINESTRING (10.3948404 45.4165076, 10.3946224 45.4165521)",,,
161116051,,,residential,,False,True,25.306,,"LINESTRING (10.3948404 45.4165076, 10.3947596 45.4162872)",,,
161116051,,,residential,,False,False,119.962,,"LINESTRING (10.3948404 45.4165076, 10.3949355 45.4166979, 10.3960058 45.4166611, 10.3961056 45.4165576)",,,
161116051,,,residential,,False,True,119.962,,"LINESTRING (10.3961056 45.4165576, 10.3960058 45.4166611, 10.3949355 45.4166979, 10.3948404 45.4165076)",,,
161116035,,Via Broli Sopra,residential,,True,False,46.729,,"LINESTRING (10.3923676 45.4168416, 10.3924368 45.4168235, 10.3928827 45.4168334, 10.3929563 45.4168138)",,,
507825187,,Via Broli Sopra,residential,,False,False,171.38,,"LINESTRING (10.3923676 45.4168416, 10.3922465 45.4172194, 10.3921866 45.4172326, 10.3919477 45.417227, 10.3908013 45.4170593, 10.390635 45.4170308)",,,
203267923,,Via Broli di Mezzo,residential,,False,False,78.691,,"LINESTRING (10.3929563 45.4168138, 10.3932754 45.4174851)",,,
203267923,,Via Broli di Mezzo,residential,,False,True,68.92,,"LINESTRING (10.3929563 45.4168138, 10.392904 45.4166669, 10.3927739 45.4162075)",,,
507825185,,Via Angelo Mazzoldi,residential,,True,False,92.053,,"LINESTRING (10.390635 45.4170308, 10.3905746 45.417226, 10.390309 45.4178258)",,,
507825187,,Via Broli Sopra,residential,,False,True,171.38,,"LINESTRING (10.390635 45.4170308, 10.3908013 45.4170593, 10.3919477 45.417227, 10.3921866 45.4172326, 10.3922465 45.4172194, 10.3923676 45.4168416)",,,
53815824,,Via Brescia,secondary,,False,False,426.81100000000004,50,"LINESTRING (10.3862934 45.4172951, 10.3869711 45.4170567, 10.388653 45.4164283, 10.3890809 45.4162736, 10.3893138 45.4161946, 10.3900701 45.4159042, 10.390928 45.4155704, 10.3911221 45.4154949)",,,
53815824,,Via Brescia,secondary,,False,True,113.18900000000001,50,"LINESTRING (10.3862934 45.4172951, 10.3854587 45.4176578, 10.3850494 45.4178178)",,,
161115982,,,residential,,False,True,75.13700000000001,,"LINESTRING (10.3862934 45.4172951, 10.3863772 45.4174011, 10.3867014 45.4178008, 10.3867255 45.4178243, 10.3867604 45.4178403, 10.3868113 45.4178469)",,,
