osmid,lanes,name,highway,oneway,reversed,length,bridge,geometry,junction
32887745,,,tertiary,True,False,13.637,,"LINESTRING (8.7794344 45.6295262, 8.779366 45.6295645, 8.77928 45.6295767)",roundabout
32887745,,,tertiary,True,False,12.47,,"LINESTRING (8.7794691 45.6294194, 8.7794686 45.6294754, 8.7794344 45.6295262)",roundabout
317097392,1,Viale delle Rimembranze,tertiary,True,False,15.215,,"LINESTRING (8.7794691 45.6294194, 8.7795339 45.629452, 8.7796359 45.6294904)",
404918043,4,Via Giuseppe Verdi,primary,False,False,55.134,,"LINESTRING (8.7809468 45.6288134, 8.7813654 45.6292136)",
"[43589233, 247835476, 247835477]",2,Via Giuseppe Verdi,tertiary,False,False,250.204,yes,"LINESTRING (8.7809468 45.6288134, 8.7803127 45.628323, 8.7799837 45.6280874, 8.7798886 45.6280222, 8.7796776 45.6278735, 8.7787114 45.6271957)",
807610248,2,Via Torino,primary,False,True,129.859,,"LINESTRING (8.7809468 45.6288134, 8.7807475 45.6285126, 8.7805704 45.6282607, 8.780429 45.627998, 8.780313 45.6277353)",
148869608,,,residential,False,False,120.638,,"LINESTRING (8.7865719 45.6245946, 8.788078 45.6243346)",
43585178,,Via Armando Diaz,unclassified,True,False,167.513,,"LINESTRING (8.787102 45.6260503, 8.7869188 45.6257142, 8.7868025 45.6254386, 8.7867536 45.6252818, 8.7867346 45.6252013, 8.7867093 45.6251123, 8.7866643 45.6249312, 8.7866303 45.6248191, 8.7865979 45.6247055, 8.7865719 45.6245946)",
43585181,2,Via Solferino,unclassified,False,True,184.30899999999997,,"LINESTRING (8.787102 45.6260503, 8.7871535 45.6261286, 8.7872442 45.6261871, 8.7873381 45.6262354, 8.7874086 45.6262918, 8.7874834 45.6263707, 8.7875402 45.6264427, 8.7875907 45.6265246, 8.7876198 45.6266178, 8.7876327 45.626717, 8.787645 45.627491, 8.7876389 45.6275844)",
489628024,2,Via Milano,tertiary,True,False,116.011,,"LINESTRING (8.787102 45.6260503, 8.787168 45.6260046, 8.7872702 45.6259819, 8.787974 45.6259965, 8.7881871 45.6259931, 8.7883945 45.6259778, 8.7885553 45.6259492)",
43585177,,Via San Protaso,tertiary,False,False,82.812,,"LINESTRING (8.7799701 45.6267233, 8.7810302 45.6266524)",
"[43589228, 247835497, 247835492]",,Via San Protaso,residential,False,True,127.585,yes,"LINESTRING (8.7799701 45.6267233, 8.7799108 45.6267289, 8.7797254 45.6267482, 8.7784411 45.6269321, 8.77836 45.6269426)",
807610248,2,Via Torino,primary,False,False,115.664,,"LINESTRING (8.7799701 45.6267233, 8.7801231 45.6272157, 8.780313 45.6277353)",
807610248,2,Via Torino,primary,False,True,267.231,,"LINESTRING (8.7799701 45.6267233, 8.7799178 45.6265307, 8.7799074 45.6264924, 8.7797201 45.6258033, 8.7795253 45.6250868, 8.7794361 45.6246943, 8.7793597 45.6243585)",
152405207,,Via San Giovanni Bosco,unclassified,False,False,260.943,,"LINESTRING (8.7810843 45.6266487, 8.7805501 45.6246655, 8.7804666 45.6243421)",
489628025,,Via San Protaso,tertiary,True,False,241.49599999999998,,"LINESTRING (8.7810843 45.6266487, 8.7823403 45.6265211, 8.7833524 45.6263903, 8.7841006 45.6263322, 8.7841546 45.626328)",
489628025,,Via San Protaso,tertiary,True,False,114.02600000000001,,"LINESTRING (8.7841546 45.626328, 8.7847852 45.6262965, 8.7856111 45.6262148)",
43585181,2,Via Solferino,unclassified,False,True,8.583,,"LINESTRING (8.7876389 45.6275844, 8.787614 45.6276596)",
43585181,2,Via Solferino,unclassified,False,False,184.30900000000003,,"LINESTRING (8.7876389 45.6275844, 8.787645 45.627491, 8.7876327 45.626717, 8.7876198 45.6266178, 8.7875907 45.6265246, 8.7875402 45.6264427, 8.7874834 45.6263707, 8.7874086 45.6262918, 8.7873381 45.6262354, 8.7872442 45.6261871, 8.7871535 45.6261286, 8.787102 45.6260503)",
43585181,2,Via Solferino,unclassified,False,False,8.583,,"LINESTRING (8.787614 45.6276596, 8.7876389 45.6275844)",
407469792,1,Via Solferino,unclassified,True,False,31.290000000000003,,"LINESTRING (8.787614 45.6276596, 8.7876175 45.6277711, 8.7876027 45.6278799, 8.7875961 45.6279403)",
407469781,2,Via Solferino,unclassified,False,True,18.51,,"LINESTRING (8.787552 45.628136, 8.7875846 45.6283009)",
407469783,1,Via Solferino,unclassified,True,False,28.516000000000002,,"LINESTRING (8.787552 45.628136, 8.7875062 45.628044, 8.7874966 45.6279207, 8.7875047 45.6278856)",
239890630,1,Via Cinque Giornate,unclassified,True,False,72.12100000000001,,"LINESTRING (8.7875188 45.6283485, 8.7874368 45.6283343, 8.786929 45.6280603, 8.786758 45.6279856)",
380591708,,,unclassified,True,False,7.811,,"LINESTRING (8.7875188 45.6283485, 8.7875265 45.6283317, 8.787541 45.6283174, 8.787561 45.6283068, 8.7875846 45.6283009)",roundabout
148869599,2,Via Adua,residential,False,False,100.769,,"LINESTRING (8.7875769 45.629812, 8.7875716 45.6297649, 8.787542 45.6293392, 8.7875292 45.6289065)",
148869599,2,Via Adua,residential,False,True,106.544,,"LINESTRING (8.7875769 45.629812, 8.7875836 45.6298696, 8.7877075 45.6307658)",
205894675,,Via Libertà,unclassified,False,False,106.032,,"LINESTRING (8.7875769 45.629812, 8.7875216 45.6298142, 8.7862179 45.6298903)",
205894675,,Via Libertà,unclassified,False,True,104.424,,"LINESTRING (8.7875769 45.629812, 8.7876353 45.6298097, 8.7878662 45.6297968, 8.7883285 45.6297711, 8.7889132 45.6297211)",
148869599,2,Via Adua,residential,False,False,16.86,,"LINESTRING (8.7878144 45.6321764, 8.7878187 45.6320248)",
148869645,2,Via Tevere,residential,False,True,179.04700000000003,,"LINESTRING (8.7878144 45.6321764, 8.7888096 45.6323832, 8.7889128 45.6324046, 8.7892857 45.6324866, 8.7894303 45.6325003, 8.7900487 45.6324687)",
43585170,2,Via Milano,tertiary,False,False,111.851,,"LINESTRING (8.789961 45.6257361, 8.7885553 45.6259492)",
206018734,,Via Cinque Giornate,unclassified,True,False,65.81400000000001,,"LINESTRING (8.7897999 45.6286868, 8.7899615 45.6286632, 8.7900699 45.6286555, 8.7901412 45.6286622, 8.7902195 45.6286889, 8.7902865 45.6287253, 8.7903436 45.628775, 8.790382 45.6288391, 8.790421 45.6289316)",
206018796,,Via Cinque Giornate,unclassified,False,False,172.81699999999998,,"LINESTRING (8.7897999 45.6286868, 8.789202 45.6286744, 8.7888513 45.6286466, 8.7883967 45.628582, 8.7878263 45.628494, 8.7877208 45.628457, 8.787648 45.6284038)",
206018748,,Via Cinque Giornate,unclassified,True,False,58.678,,"LINESTRING (8.790421 45.6289316, 8.7903339 45.6288535, 8.7902779 45.6288049, 8.7902215 45.6287722, 8.7901693 45.6287412, 8.7901139 45.6287204, 8.7900507 45.6287054, 8.7899688 45.6286963, 8.7897999 45.6286868)",
239890629,,,residential,False,False,76.211,,"LINESTRING (8.780313 45.6277353, 8.7812727 45.6275963)",
807610248,2,Via Torino,primary,False,False,129.85899999999998,,"LINESTRING (8.780313 45.6277353, 8.780429 45.627998, 8.7805704 45.6282607, 8.7807475 45.6285126, 8.7809468 45.6288134)",
807610248,2,Via Torino,primary,False,True,115.664,,"LINESTRING (8.780313 45.6277353, 8.7801231 45.6272157, 8.7799701 45.6267233)",
43585177,,Via San Protaso,tertiary,False,True,82.812,,"LINESTRING (8.7810302 45.6266524, 8.7799701 45.6267233)",
489628025,,Via San Protaso,tertiary,True,False,4.227,,"LINESTRING (8.7810302 45.6266524, 8.7810843 45.6266487)",
32887745,,,tertiary,True,False,43.601,,"LINESTRING (8.7791017 45.62946, 8.7791108 45.6294043, 8.7791525 45.6293565, 8.779219 45.6293253, 8.7792981 45.6293166, 8.7793752 45.6293319, 8.7794359 45.6293684, 8.7794691 45.6294194)",roundabout
148869608,,,residential,False,True,52.216,,"LINESTRING (8.7887281 45.6242171, 8.788078 45.6243346)",
148869605,,,residential,False,True,107.043,,"LINESTRING (8.7853797 45.6254428, 8.7840193 45.6255897)",
148869605,,,residential,False,False,107.043,,"LINESTRING (8.7840193 45.6255897, 8.7853797 45.6254428)",
148869598,2,Via Roma,unclassified,False,True,113.74300000000001,,"LINESTRING (8.7840193 45.6255897, 8.7839073 45.625117, 8.7838114 45.6246639, 8.7837934 45.6245791)",
724454581,2,Via Roma,unclassified,True,False,82.782,,"LINESTRING (8.7840193 45.6255897, 8.7840704 45.6258172, 8.7841546 45.626328)",
148869642,,Via Roma,residential,True,False,59.124,,"LINESTRING (8.7842038 45.6268586, 8.7841546 45.626328)",
148869642,,Via Roma,residential,True,False,65.399,,"LINESTRING (8.7843089 45.6274419, 8.7842888 45.6273238, 8.7842854 45.6273037, 8.7842567 45.6270918, 8.7842038 45.6268586)",
26599216,2,Via Giuseppe Verdi,primary,False,True,11.909,,"LINESTRING (8.7850208 45.6319145, 8.7849188 45.6318346)",
625341062,,Via Quattro Novembre,residential,True,False,35.774,,"LINESTRING (8.7850208 45.6319145, 8.7854805 45.6319277)",
26599216,2,Via Giuseppe Verdi,primary,False,False,45.434,,"LINESTRING (8.7850208 45.6319145, 8.7852768 45.6321165, 8.7854115 45.6322183)",
148869599,2,Via Adua,residential,False,True,16.86,,"LINESTRING (8.7878187 45.6320248, 8.7878144 45.6321764)",
148869621,,Via Quattro Novembre,residential,False,False,117.144,,"LINESTRING (8.7878187 45.6320248, 8.7863147 45.6319631)",
148869599,2,Via Adua,residential,False,False,83.833,,"LINESTRING (8.7878187 45.6320248, 8.7878291 45.6318753, 8.787832 45.631724, 8.7878149 45.6315037, 8.7877854 45.6312723)",
136488602,2,Via della Prava,unclassified,False,False,101.83500000000002,,"LINESTRING (8.7793604 45.6304873, 8.7793371 45.630418, 8.7793303 45.630374, 8.7792881 45.6301024, 8.779281 45.6300565, 8.7792924 45.629729, 8.779297 45.6296434, 8.77928 45.6295767)",
370755185,,,residential,False,True,28.262,,"LINESTRING (8.7793604 45.6304873, 8.7793098 45.6304973, 8.77928 45.6305032, 8.7792312 45.6305288, 8.7791946 45.6305558, 8.7791114 45.630656)",
370755185,,,residential,False,False,28.262,,"LINESTRING (8.7791114 45.630656, 8.7791946 45.6305558, 8.7792312 45.6305288, 8.77928 45.6305032, 8.7793098 45.6304973, 8.7793604 45.6304873)",
152405198,,Via Dante Alighieri,unclassified,True,False,53.55500000000001,,"LINESTRING (8.784289 45.6285549, 8.7840892 45.6285629, 8.7839778 45.6285716, 8.7838581 45.6285975, 8.7837236 45.6286401, 8.7836848 45.6286524, 8.783632 45.6286737)",
205894682,2,Via Vittorio Veneto,residential,False,True,115.76399999999998,,"LINESTRING (8.784289 45.6285549, 8.7842925 45.6286397, 8.7843835 45.6295455, 8.7843884 45.6295936)",
403454182,,Via dello Statuto,unclassified,False,True,122.725,,"LINESTRING (8.784289 45.6285549, 8.7850477 45.628533, 8.7854456 45.6284889, 8.7858461 45.6284101)",
724454578,,Piazza Italia,residential,True,False,120.095,,"LINESTRING (8.784289 45.6285549, 8.784247 45.6284766, 8.784275 45.6283101, 8.7843217 45.6280211, 8.7843334 45.6278284, 8.7843251 45.6276425, 8.7843192 45.6274835)",
206018809,,Via Bruno Buozzi,residential,False,False,132.733,,"LINESTRING (8.7843902 45.6318567, 8.7841612 45.6318584, 8.7831723 45.6318996, 8.7826858 45.6319203)",
206018809,,Via Bruno Buozzi,residential,False,True,42.774,,"LINESTRING (8.7843902 45.6318567, 8.7848237 45.6318802, 8.7849188 45.6318346)",
353454603,,Via Guglielmo Marconi,unclassified,True,False,64.16,,"LINESTRING (8.7852109 45.6295476, 8.7843884 45.6295936)",
353454605,,Viale Gorizia,residential,False,True,43.595,,"LINESTRING (8.7852109 45.6295476, 8.7852696 45.6299375)",
353454604,,Via Guglielmo Marconi,unclassified,False,False,199.68,,"LINESTRING (8.7852109 45.6295476, 8.7860378 45.6291186, 8.7861878 45.6290567, 8.7863911 45.6290018, 8.7875292 45.6289065)",
26599216,2,Via Giuseppe Verdi,primary,False,False,140.764,,"LINESTRING (8.7820792 45.6299576, 8.782212 45.6300274, 8.7825974 45.6301798, 8.7829667 45.6303355, 8.7831227 45.6304241, 8.783262 45.6305214, 8.7835089 45.6307163)",
"[26599216, 404918043]","['2', '4']",Via Giuseppe Verdi,primary,False,True,100.018,,"LINESTRING (8.7820792 45.6299576, 8.781963 45.6298806, 8.7817872 45.6297057, 8.7814308 45.6292935, 8.7813654 45.6292136)",
205894677,,Via Guglielmo Marconi,unclassified,False,False,185.022,,"LINESTRING (8.7820792 45.6299576, 8.7822068 45.6298995, 8.7842416 45.6295968, 8.7843884 45.6295936)",
148869621,,Via Quattro Novembre,residential,False,True,64.982,,"LINESTRING (8.7854805 45.6319277, 8.7863147 45.6319631)",
205894670,,Viale Gorizia,residential,False,False,63.527,,"LINESTRING (8.7854805 45.6319277, 8.7854173 45.6313581)",
148869599,2,Via Adua,residential,False,False,54.995,,"LINESTRING (8.7875292 45.6289065, 8.7875653 45.6285568, 8.7875984 45.6284147)",
148869599,2,Via Adua,residential,False,True,100.769,,"LINESTRING (8.7875292 45.6289065, 8.787542 45.6293392, 8.7875716 45.6297649, 8.7875769 45.629812)",
353454604,,Via Guglielmo Marconi,unclassified,False,True,199.68,,"LINESTRING (8.7875292 45.6289065, 8.7863911 45.6290018, 8.7861878 45.6290567, 8.7860378 45.6291186, 8.7852109 45.6295476)",
205894685,,Via Engalfredo,unclassified,False,True,86.11500000000001,,"LINESTRING (8.7858461 45.6284101, 8.7859476 45.6283648, 8.7861992 45.6281868, 8.7863319 45.6281295, 8.786758 45.6279856)",
239890633,,Via Macchi,residential,False,True,133.074,,"LINESTRING (8.7858461 45.6284101, 8.7856023 45.627792, 8.7856072 45.6276914, 8.7856452 45.6275294, 8.7856806 45.6272397)",
403454182,,Via dello Statuto,unclassified,False,False,122.725,,"LINESTRING (8.7858461 45.6284101, 8.7854456 45.6284889, 8.7850477 45.628533, 8.784289 45.6285549)",
205894682,2,Via Vittorio Veneto,residential,False,True,43.285,,"LINESTRING (8.7843884 45.6295936, 8.7844384 45.6299813)",
205894677,,Via Guglielmo Marconi,unclassified,False,True,185.022,,"LINESTRING (8.7843884 45.6295936, 8.7842416 45.6295968, 8.7822068 45.6298995, 8.7820792 45.6299576)",
205894682,2,Via Vittorio Veneto,residential,False,False,115.76399999999998,,"LINESTRING (8.7843884 45.6295936, 8.7843835 45.6295455, 8.7842925 45.6286397, 8.784289 45.6285549)",
148869608,,,residential,False,False,52.216,,"LINESTRING (8.788078 45.6243346, 8.7887281 45.6242171)",
148869608,,,residential,False,True,120.638,,"LINESTRING (8.788078 45.6243346, 8.7865719 45.6245946)",
205894684,,,residential,False,False,183.333,,"LINESTRING (8.788078 45.6243346, 8.7880901 45.6243712, 8.7885553 45.6259492)",
205894675,,Via Libertà,unclassified,False,True,73.924,,"LINESTRING (8.7852696 45.6299375, 8.7862179 45.6298903)",
353454605,,Viale Gorizia,residential,False,False,43.595,,"LINESTRING (8.7852696 45.6299375, 8.7852109 45.6295476)",
205894675,,Via Libertà,unclassified,False,False,64.815,,"LINESTRING (8.7852696 45.6299375, 8.785215 45.6299403, 8.7848259 45.6299608, 8.7844384 45.6299813)",
353454606,,Viale Gorizia,residential,True,False,85.885,,"LINESTRING (8.7852696 45.6299375, 8.7852731 45.6299749, 8.7853393 45.6306748, 8.7853425 45.6307082)",
205894682,2,Via Vittorio Veneto,residential,False,False,43.285,,"LINESTRING (8.7844384 45.6299813, 8.7843884 45.6295936)",
385757360,,Via Vittorio Veneto,residential,False,True,41.354,,"LINESTRING (8.7844384 45.6299813, 8.7839088 45.6300153)",
205894675,,Via Libertà,unclassified,False,True,64.815,,"LINESTRING (8.7844384 45.6299813, 8.7848259 45.6299608, 8.785215 45.6299403, 8.7852696 45.6299375)",
205894682,2,Via Vittorio Veneto,residential,False,True,84.564,,"LINESTRING (8.7844384 45.6299813, 8.784474 45.6303075, 8.7845106 45.6307401)",
26599216,2,Via Giuseppe Verdi,primary,False,False,42.999,,"LINESTRING (8.7845504 45.6315462, 8.7849188 45.6318346)",
26599216,2,Via Giuseppe Verdi,primary,False,True,69.267,,"LINESTRING (8.7845504 45.6315462, 8.7843803 45.6314139, 8.783966 45.6310761)",
205894682,2,Via Vittorio Veneto,residential,False,False,16.939,,"LINESTRING (8.7845504 45.6315462, 8.7845947 45.6314882, 8.7845894 45.6314017)",
148869599,2,Via Adua,residential,False,False,56.645,,"LINESTRING (8.7877854 45.6312723, 8.7877075 45.6307658)",
205894791,,Via Don Antonio Spreafico,unclassified,False,False,105.014,,"LINESTRING (8.7877854 45.6312723, 8.7891319 45.6311991)",
148869599,2,Via Adua,residential,False,True,83.833,,"LINESTRING (8.7877854 45.6312723, 8.7878149 45.6315037, 8.787832 45.631724, 8.7878291 45.6318753, 8.7878187 45.6320248)",
148869621,,Via Quattro Novembre,residential,False,False,64.982,,"LINESTRING (8.7863147 45.6319631, 8.7854805 45.6319277)",
148869621,,Via Quattro Novembre,residential,False,True,117.144,,"LINESTRING (8.7863147 45.6319631, 8.7878187 45.6320248)",
205896476,,Via Trieste,residential,False,True,142.815,,"LINESTRING (8.7863147 45.6319631, 8.7863168 45.6313096, 8.7854173 45.6313581)",
205894682,2,Via Vittorio Veneto,residential,False,True,73.821,,"LINESTRING (8.7845106 45.6307401, 8.7845894 45.6314017)",
205894682,2,Via Vittorio Veneto,residential,False,False,84.564,,"LINESTRING (8.7845106 45.6307401, 8.784474 45.6303075, 8.7844384 45.6299813)",
148869599,2,Via Adua,residential,False,True,56.645,,"LINESTRING (8.7877075 45.6307658, 8.7877854 45.6312723)",
205896494,,Via Fiume,residential,False,False,109.998,,"LINESTRING (8.7877075 45.6307658, 8.7862979 45.6308493)",
148869599,2,Via Adua,residential,False,False,106.544,,"LINESTRING (8.7877075 45.6307658, 8.7875836 45.6298696, 8.7875769 45.629812)",
370752704,,Via Claudio Treves,residential,True,False,20.218,,"LINESTRING (8.7862731 45.6306683, 8.7862979 45.6308493)",
380591716,,Via Fiume,residential,False,False,72.496,,"LINESTRING (8.7862731 45.6306683, 8.7853425 45.6307082)",
205896467,,Via Fratelli Cervi,residential,False,False,58.566,,"LINESTRING (8.7900487 45.6324687, 8.7899527 45.6319463)",
148869645,2,Via Tevere,residential,False,False,179.047,,"LINESTRING (8.7900487 45.6324687, 8.7894303 45.6325003, 8.7892857 45.6324866, 8.7889128 45.6324046, 8.7888096 45.6323832, 8.7878144 45.6321764)",
205896494,,Via Fiume,residential,False,True,109.998,,"LINESTRING (8.7862979 45.6308493, 8.7877075 45.6307658)",
205894670,,Viale Gorizia,residential,False,False,72.499,,"LINESTRING (8.7854173 45.6313581, 8.7853425 45.6307082)",
205894670,,Viale Gorizia,residential,False,True,63.527,,"LINESTRING (8.7854173 45.6313581, 8.7854805 45.6319277)",
205896476,,Via Trieste,residential,False,False,142.815,,"LINESTRING (8.7854173 45.6313581, 8.7863168 45.6313096, 8.7863147 45.6319631)",
205896476,,Via Trieste,residential,False,True,64.55699999999999,,"LINESTRING (8.7854173 45.6313581, 8.78498 45.6313811, 8.7845894 45.6314017)",
205894682,2,Via Vittorio Veneto,residential,False,False,73.821,,"LINESTRING (8.7845894 45.6314017, 8.7845106 45.6307401)",
205894682,2,Via Vittorio Veneto,residential,False,True,16.939,,"LINESTRING (8.7845894 45.6314017, 8.7845947 45.6314882, 8.7845504 45.6315462)",
205896476,,Via Trieste,residential,False,False,64.55699999999999,,"LINESTRING (8.7845894 45.6314017, 8.78498 45.6313811, 8.7854173 45.6313581)",
205896467,,Via Fratelli Cervi,residential,False,True,58.566,,"LINESTRING (8.7899527 45.6319463, 8.7900487 45.6324687)",
205894791,,Via Don Antonio Spreafico,unclassified,False,False,49.48,,"LINESTRING (8.7891319 45.6311991, 8.7897613 45.6311335)",
205894791,,Via Don Antonio Spreafico,unclassified,False,True,105.014,,"LINESTRING (8.7891319 45.6311991, 8.7877854 45.6312723)",
205896486,,Via Don Antonio Spreafico,residential,False,False,165.224,,"LINESTRING (8.7891319 45.6311991, 8.7889132 45.6297211)",
205894670,,Viale Gorizia,residential,False,True,72.499,,"LINESTRING (8.7853425 45.6307082, 8.7854173 45.6313581)",
380591716,,Via Fiume,residential,False,True,72.496,,"LINESTRING (8.7853425 45.6307082, 8.7862731 45.6306683)",
380591715,,Via Fiume,residential,True,False,64.782,,"LINESTRING (8.7853425 45.6307082, 8.784912 45.6307247, 8.7845762 45.6307376, 8.7845106 45.6307401)",
26599216,2,Via Giuseppe Verdi,primary,False,True,45.434,,"LINESTRING (8.7854115 45.6322183, 8.7852768 45.6321165, 8.7850208 45.6319145)",
206018809,,Via Bruno Buozzi,residential,False,True,132.733,,"LINESTRING (8.7826858 45.6319203, 8.7831723 45.6318996, 8.7841612 45.6318584, 8.7843902 45.6318567)",
205896486,,Via Don Antonio Spreafico,residential,False,True,165.224,,"LINESTRING (8.7889132 45.6297211, 8.7891319 45.6311991)",
205894675,,Via Libertà,unclassified,False,False,104.424,,"LINESTRING (8.7889132 45.6297211, 8.7883285 45.6297711, 8.7878662 45.6297968, 8.7876353 45.6298097, 8.7875769 45.629812)",
26599216,2,Via Giuseppe Verdi,primary,False,False,53.515,,"LINESTRING (8.7835089 45.6307163, 8.783966 45.6310761)",
26599216,2,Via Giuseppe Verdi,primary,False,True,140.764,,"LINESTRING (8.7835089 45.6307163, 8.783262 45.6305214, 8.7831227 45.6304241, 8.7829667 45.6303355, 8.7825974 45.6301798, 8.782212 45.6300274, 8.7820792 45.6299576)",
252861519,,Via Arno,residential,False,True,99.697,,"LINESTRING (8.7835089 45.6307163, 8.7834924 45.6307932, 8.7837466 45.6315925)",
206018784,,Via Po,residential,False,True,54.209999999999994,,"LINESTRING (8.7840205 45.6315474, 8.7839091 45.6311669, 8.783966 45.6310761)",
252861519,,Via Arno,residential,False,False,99.697,,"LINESTRING (8.7837466 45.6315925, 8.7834924 45.6307932, 8.7835089 45.6307163)",
26599216,2,Via Giuseppe Verdi,primary,False,True,53.515,,"LINESTRING (8.783966 45.6310761, 8.7835089 45.6307163)",
26599216,2,Via Giuseppe Verdi,primary,False,False,69.267,,"LINESTRING (8.783966 45.6310761, 8.7843803 45.6314139, 8.7845504 45.6315462)",
206018784,,Via Po,residential,False,False,54.209999999999994,,"LINESTRING (8.783966 45.6310761, 8.7839091 45.6311669, 8.7840205 45.6315474)",
239890635,,Via Luciano Manara,residential,True,False,132.375,,"LINESTRING (8.7825821 45.6274244, 8.7825781 45.6272733, 8.7826216 45.6272343, 8.7827055 45.6271993, 8.7828933 45.6271693, 8.7830749 45.627163, 8.7832299 45.6271692, 8.7833445 45.6272099, 8.7834619 45.6272105, 8.7836496 45.627188, 8.7836878 45.6271536, 8.7837247 45.6270558, 8.7837435 45.6269554)",
334935287,,Via Alessandro Volta,residential,True,False,152.583,,"LINESTRING (8.7825821 45.6274244, 8.7827392 45.627432, 8.7831151 45.6273825, 8.7831706 45.6275656, 8.7843192 45.6274835)",
239890629,,,residential,False,True,76.211,,"LINESTRING (8.7812727 45.6275963, 8.780313 45.6277353)",
32887867,,Via Palestro,unclassified,True,False,106.654,,"LINESTRING (8.7812727 45.6275963, 8.7811553 45.6271804, 8.7810593 45.6267583, 8.7810302 45.6266524)",
32887867,,Via Palestro,unclassified,True,False,8.06,,"LINESTRING (8.7812897 45.6276678, 8.7812727 45.6275963)",
403454146,,Via Silvio Pellico,residential,True,False,52.693999999999996,,"LINESTRING (8.7812897 45.6276678, 8.7819116 45.6276119, 8.7819614 45.6276055)",
403454143,,Via Risorgimento,residential,False,False,114.092,,"LINESTRING (8.7856111 45.6262148, 8.7856429 45.6266831, 8.7856806 45.6272397)",
489628025,,Via San Protaso,tertiary,True,False,117.399,,"LINESTRING (8.7856111 45.6262148, 8.7865874 45.6261182, 8.7868965 45.6260774, 8.787102 45.6260503)",
205894685,,Via Engalfredo,unclassified,False,False,86.11500000000001,,"LINESTRING (8.786758 45.6279856, 8.7863319 45.6281295, 8.7861992 45.6281868, 8.7859476 45.6283648, 8.7858461 45.6284101)",
407469778,1,Via Engalfredo,unclassified,True,False,44.899,,"LINESTRING (8.786758 45.6279856, 8.7868667 45.6279494, 8.7872888 45.6278269)",
239890632,,Via Venti Settembre,residential,True,False,109.87899999999999,,"LINESTRING (8.7856806 45.6272397, 8.7856183 45.6272615, 8.7854159 45.6272997, 8.7849479 45.627399, 8.7846903 45.6274359, 8.7845187 45.6274431, 8.7843925 45.6274424, 8.7843089 45.6274419)",
239890633,,Via Macchi,residential,False,False,133.074,,"LINESTRING (8.7856806 45.6272397, 8.7856452 45.6275294, 8.7856072 45.6276914, 8.7856023 45.627792, 8.7858461 45.6284101)",
403454143,,Via Risorgimento,residential,False,True,114.092,,"LINESTRING (8.7856806 45.6272397, 8.7856429 45.6266831, 8.7856111 45.6262148)",
403454131,,Via Giuseppe Garibaldi,residential,False,True,82.08500000000001,,"LINESTRING (8.7837435 45.6269554, 8.7833447 45.6269306, 8.7829853 45.6269381, 8.7826956 45.6269794)",
724454579,,Via Giuseppe Garibaldi,residential,True,False,38.074,,"LINESTRING (8.7837435 45.6269554, 8.7838367 45.6269332, 8.7839037 45.6268985, 8.7840251 45.6268691, 8.7842038 45.6268586)",
807610248,2,Via Torino,primary,False,True,4.258,,"LINESTRING (8.7793597 45.6243585, 8.7793486 45.624321)",
