osmid,oneway,name,highway,reversed,length,ref,geometry,maxspeed,junction,access
86356244,False,Via quarantasettesima Brigata Garibaldi,residential,False,37.941,,"LINESTRING (10.3786296 44.6433798, 10.3788414 44.6435399, 10.3789081 44.6436214, 10.3789199 44.6436471)",,,
82798723,False,Via I. Cocconi,residential,False,41.59,,"LINESTRING (10.3772485 44.6394152, 10.3767931 44.6392284)",50,,
82798723,False,Via I. Cocconi,residential,True,104.398,,"LINESTRING (10.3772485 44.6394152, 10.3784044 44.639868)",50,,
86356233,False,Via Bruno Buozzi,residential,False,24.374,,"LINESTRING (10.3772485 44.6394152, 10.3769598 44.6394917)",,,
987991106,False,,residential,False,42.406,,"LINESTRING (10.3789199 44.6436471, 10.379392 44.6434665)",,,
86356244,False,Via quarantasettesima Brigata Garibaldi,residential,True,37.941,,"LINESTRING (10.3789199 44.6436471, 10.3789081 44.6436214, 10.3788414 44.6435399, 10.3786296 44.6433798)",,,
507812659,False,Via Pedemontana,residential,False,47.668,,"LINESTRING (10.3806953 44.6419308, 10.3811725 44.6416691)",,,
86356259,True,Via Stradella,residential,False,152.561,,"LINESTRING (10.3806953 44.6419308, 10.3807457 44.6419951, 10.3807518 44.6420359, 10.380713 44.6421407, 10.3808915 44.6431922, 10.3810177 44.6431953)",,,
964208478,False,Via Pedemontana,residential,True,147.886,,"LINESTRING (10.3806953 44.6419308, 10.3798058 44.6423861, 10.3795457 44.6425371, 10.3793684 44.6426687, 10.3792617 44.6427732)",,,
507809307,False,Via Don Minzoni,residential,False,115.659,,"LINESTRING (10.3837956 44.6391051, 10.3852141 44.6388538)",,,
757925848,False,Viale Giuseppe Verdi,secondary,False,82.356,SP513R,"LINESTRING (10.3837956 44.6391051, 10.3838065 44.6383645)",,,
757925848,False,Viale Giuseppe Verdi,secondary,True,172.89600000000002,SP513R,"LINESTRING (10.3837956 44.6391051, 10.3837933 44.6392596, 10.3837925 44.6393152, 10.3837783 44.6402825, 10.3837727 44.6406599)",,,
38485103,False,Via Quattro Novembre,secondary,False,32.475,SP17,"LINESTRING (10.3808231 44.6353526, 10.3807769 44.6350624)",,,
38485103,False,Via Quattro Novembre,secondary,True,69.594,SP17,"LINESTRING (10.3808231 44.6353526, 10.3809841 44.6359679)",,,
86360107,False,Via Armando Diaz,residential,False,23.740000000000002,,"LINESTRING (10.3808231 44.6353526, 10.3809563 44.6352877, 10.3810942 44.6352778)",,,
507809307,False,Via Don Minzoni,residential,True,115.659,,"LINESTRING (10.3852141 44.6388538, 10.3837956 44.6391051)",,,
623837160,False,Via Martiri di Cefalonia e Corfù,residential,False,42.701,,"LINESTRING (10.3852141 44.6388538, 10.3851889 44.6392374)",,,
"[86360121, 86360083]",False,"['Via Don Minzoni', 'Via Giovanni Falcone']",residential,"[False, True]",62.989000000000004,,"LINESTRING (10.3852141 44.6388538, 10.3853212 44.6388306, 10.3853992 44.6388137, 10.385676 44.6387537, 10.3857256 44.638743, 10.3858282 44.6387212, 10.3859106 44.6387074, 10.3859803 44.638707)",,,
86360121,False,Via Giovanni Falcone,residential,False,88.285,,"LINESTRING (10.3859803 44.638707, 10.3860117 44.6387542, 10.3860148 44.6388082, 10.3859512 44.6394944)",,,
"[86360121, 86360083]",False,"['Via Don Minzoni', 'Via Giovanni Falcone']",residential,"[False, True]",62.989000000000004,,"LINESTRING (10.3859803 44.638707, 10.3859106 44.6387074, 10.3858282 44.6387212, 10.3857256 44.638743, 10.385676 44.6387537, 10.3853992 44.6388137, 10.3853212 44.6388306, 10.3852141 44.6388538)",,,
623837162,False,Via Giovanni Falcone,residential,False,69.855,,"LINESTRING (10.3859803 44.638707, 10.3864091 44.6386195, 10.3868294 44.6385349)",,,
86360107,False,Via Armando Diaz,residential,False,81.159,,"LINESTRING (10.3810942 44.6352778, 10.3817796 44.6358208)",,,
561862400,False,,residential,True,34.699,,"LINESTRING (10.3810942 44.6352778, 10.3807769 44.6350624)",,,
86360107,False,Via Armando Diaz,residential,True,23.740000000000002,,"LINESTRING (10.3810942 44.6352778, 10.3809563 44.6352877, 10.3808231 44.6353526)",,,
86360109,False,Via Rimembranze,tertiary,True,105.107,SP45,"LINESTRING (10.385086 44.6408024, 10.3837727 44.6406599)",,,
86360109,False,Via Rimembranze,tertiary,False,42.765,SP45,"LINESTRING (10.385086 44.6408024, 10.3852232 44.6408613, 10.385308 44.6409517, 10.3853854 44.6410564, 10.3854139 44.641095)",,,
623837160,False,Via Martiri di Cefalonia e Corfù,residential,True,33.216,,"LINESTRING (10.385086 44.6408024, 10.3850892 44.6407543, 10.3851056 44.640504)",,,
86360107,False,Via Armando Diaz,residential,True,90.593,,"LINESTRING (10.3839378 44.6376114, 10.3831891 44.636995)",,,
82798721,False,Via R. Pezzani,unclassified,False,75.716,,"LINESTRING (10.382642 44.6365388, 10.3835691 44.6363701)",,,
86360107,False,Via Armando Diaz,residential,False,66.687,,"LINESTRING (10.382642 44.6365388, 10.3831891 44.636995)",,,
82798721,False,Via R. Pezzani,unclassified,True,67.672,,"LINESTRING (10.382642 44.6365388, 10.3821131 44.6366662, 10.3820248 44.6366874, 10.3819477 44.636706, 10.381923 44.6367106, 10.3818294 44.636728)",,,
86360107,False,Via Armando Diaz,residential,True,105.025,,"LINESTRING (10.382642 44.6365388, 10.3822547 44.6362164, 10.3817796 44.6358208)",,,
86360121,False,Via Giovanni Falcone,residential,False,171.724,,"LINESTRING (10.3859512 44.6394944, 10.3857368 44.6410312)",,,
86360143,False,Via Paolo Borsellino,residential,False,110.541,,"LINESTRING (10.3859512 44.6394944, 10.3873239 44.6393093)",,,
86360121,False,Via Giovanni Falcone,residential,True,88.28500000000001,,"LINESTRING (10.3859512 44.6394944, 10.3860148 44.6388082, 10.3860117 44.6387542, 10.3859803 44.638707)",,,
86360143,False,Via Paolo Borsellino,residential,True,110.541,,"LINESTRING (10.3873239 44.6393093, 10.3859512 44.6394944)",,,
86360090,False,Via Del Cimitero,unclassified,False,26.514,,"LINESTRING (10.3854139 44.641095, 10.3857368 44.6410312)",,,
86360109,False,Via Rimembranze,tertiary,False,239.454,SP45,"LINESTRING (10.3854139 44.641095, 10.3856567 44.6415447, 10.3861797 44.6425137, 10.386499 44.6431053)",,,
86360109,False,Via Rimembranze,tertiary,True,42.765,SP45,"LINESTRING (10.3854139 44.641095, 10.3853854 44.6410564, 10.385308 44.6409517, 10.3852232 44.6408613, 10.385086 44.6408024)",,,
86360120,False,Via Renato Brozzi,unclassified,True,77.169,,"LINESTRING (10.3832815 44.6428832, 10.3823338 44.642719)",,,
36951005,False,Viale Giuseppe Verdi,secondary,False,251.37400000000002,SP513R,"LINESTRING (10.3832815 44.6428832, 10.3834658 44.6424111, 10.3835292 44.6422487, 10.3835918 44.6420882, 10.3836041 44.6420567, 10.38367 44.6417567, 10.3837727 44.6406599)",,,
755621292,False,,unclassified,True,67.237,,"LINESTRING (10.3832815 44.6428832, 10.3834802 44.6429161, 10.3841093 44.6430201)",,,
36951004,False,Via Roma,residential,False,78.897,,"LINESTRING (10.3811832 44.642538, 10.3813474 44.6420283, 10.381406 44.6418464)",,,
36951004,False,Via Roma,residential,True,74.3,,"LINESTRING (10.3811832 44.642538, 10.3810448 44.6430288, 10.3810177 44.6431953)",,,
86360120,False,Via Renato Brozzi,unclassified,False,93.229,,"LINESTRING (10.3811832 44.642538, 10.382169 44.6426931, 10.3823338 44.642719)",,,
132004097,False,Via Dante Alighieri,residential,True,85.832,,"LINESTRING (10.3828389 44.6375636, 10.3818601 44.6378964)",,,
142839040,False,Viale Arturo Toscanini,secondary,True,25.441,SP17,"LINESTRING (10.3828389 44.6375636, 10.3826293 44.6373901)",,,
142839040,False,Viale Arturo Toscanini,secondary,False,117.441,SP17,"LINESTRING (10.3828389 44.6375636, 10.3835457 44.6381486, 10.3835521 44.6381539, 10.3837529 44.6383202, 10.3838065 44.6383645)",,,
132004097,False,Via Dante Alighieri,residential,False,85.832,,"LINESTRING (10.3818601 44.6378964, 10.3828389 44.6375636)",,,
132004099,True,Piazza Fanfulla,residential,False,105.916,,"LINESTRING (10.3818601 44.6378964, 10.3819845 44.6382788, 10.3820194 44.638386, 10.3820232 44.6383977, 10.3820399 44.6384489, 10.3820382 44.6386541, 10.3819256 44.6388155)",,,
551410213,False,,residential,True,20.666,,"LINESTRING (10.3818601 44.6378964, 10.3817959 44.6378463, 10.3817407 44.6378253, 10.3816374 44.6378258)",,,
"[132004098, 507809308]",True,"['Via della Libertà', 'Piazza Rondani']",residential,False,119.726,,"LINESTRING (10.3817945 44.6396678, 10.3818469 44.6396613, 10.3820926 44.6396306, 10.3822046 44.6397566, 10.382429 44.6400091, 10.3827313 44.6403623)",,,
551410650,False,Piazza Guglielmo Marconi,residential,False,37.522,,"LINESTRING (10.3817945 44.6396678, 10.3817887 44.6396055, 10.3817631 44.6393311)",,,
86360120,False,Via Renato Brozzi,unclassified,False,77.169,,"LINESTRING (10.3823338 44.642719, 10.3832815 44.6428832)",,,
132004096,False,Via Monsignor R. Varesi,residential,False,107.514,,"LINESTRING (10.3823338 44.642719, 10.3818182 44.6436136)",,,
86360120,False,Via Renato Brozzi,unclassified,True,93.229,,"LINESTRING (10.3823338 44.642719, 10.382169 44.6426931, 10.3811832 44.642538)",,,
132004096,False,Via Monsignor R. Varesi,residential,True,107.514,,"LINESTRING (10.3818182 44.6436136, 10.3823338 44.642719)",,,
38485103,False,Via Quattro Novembre,secondary,True,38.295,SP17,"LINESTRING (10.3807541 44.6347187, 10.3807608 44.6349614, 10.3807769 44.6350624)",,,
35670754,False,Viale Arturo Toscanini,secondary,False,6.216,SP17,"LINESTRING (10.3817782 44.6366856, 10.3818294 44.636728)",,,
35670754,False,Viale Arturo Toscanini,secondary,True,101.702,SP17,"LINESTRING (10.3817782 44.6366856, 10.3817531 44.6366648, 10.381293 44.636284, 10.3809841 44.6359679)",,,
132070291,True,Via Quattro Novembre,residential,False,37.893,,"LINESTRING (10.3813258 44.6367974, 10.3817782 44.6366856)",,,
309199444,True,Via Quattro Novembre,residential,False,96.133,,"LINESTRING (10.3813258 44.6367974, 10.381265 44.6366611, 10.3811785 44.6364673, 10.3809841 44.6359679)",,,
309199450,False,Largo Fanfulla,residential,True,67.763,,"LINESTRING (10.3813258 44.6367974, 10.3814534 44.6370869, 10.3815838 44.6373785)",,,
132070303,False,Strada privata G. Mezzadroli,residential,True,168.31799999999998,,"LINESTRING (10.38032 44.6370957, 10.3806025 44.6376421, 10.3816677 44.6381836)",,,
964208482,True,Piazza Fanfulla,residential,False,39.858,,"LINESTRING (10.3816677 44.6381836, 10.3816374 44.6378258)",,,
132070303,False,Strada privata G. Mezzadroli,residential,False,168.31799999999998,,"LINESTRING (10.3816677 44.6381836, 10.3806025 44.6376421, 10.38032 44.6370957)",,,
"[965189828, 664874245]",True,"['Piazza Guglielmo Marconi', 'Piazza Fanfulla']",residential,False,39.291999999999994,,"LINESTRING (10.3819256 44.6388155, 10.3818773 44.6388949, 10.3818061 44.639012, 10.3818082 44.6390865, 10.3818362 44.6391481)",,,
957234469,True,,residential,False,17.845999999999997,,"LINESTRING (10.3819256 44.6388155, 10.3818814 44.6388326, 10.3818342 44.6388405, 10.3817759 44.6388361, 10.3817331 44.6388211, 10.3817179 44.6388114)",,,
943571990,True,Via fratelli Cantini,residential,False,8.797,,"LINESTRING (10.381974 44.6392043, 10.3818875 44.639254)",,,
82798682,False,Via fratelli Cantini,residential,False,172.459,,"LINESTRING (10.381974 44.6392043, 10.3820747 44.6391582, 10.382466 44.6389789, 10.3826968 44.6388731, 10.3832042 44.6386405, 10.383669 44.6384275, 10.3838065 44.6383645)",,,
82798764,False,Via Piave,unclassified,False,31.544,,"LINESTRING (10.3777467 44.6400495, 10.3773795 44.64016)",,,
82798764,False,Via Piave,unclassified,True,55.813,,"LINESTRING (10.3777467 44.6400495, 10.3784044 44.639868)",,,
132070294,False,,residential,False,92.604,,"LINESTRING (10.3777467 44.6400495, 10.3782119 44.6408137)",,,
132070294,False,,residential,True,92.604,,"LINESTRING (10.3782119 44.6408137, 10.3777467 44.6400495)",,,
440906672,False,Via del Popolo,unclassified,True,34.416,,"LINESTRING (10.3755706 44.6436721, 10.3757114 44.643631, 10.3759711 44.6435513)",,,
86360107,False,Via Armando Diaz,residential,False,90.593,,"LINESTRING (10.3831891 44.636995, 10.3839378 44.6376114)",,,
86360107,False,Via Armando Diaz,residential,True,66.687,,"LINESTRING (10.3831891 44.636995, 10.382642 44.6365388)",,,
132070398,False,Via Parmigianino,residential,False,62.386,,"LINESTRING (10.3831891 44.636995, 10.3826293 44.6373901)",,,
132070398,False,Via Parmigianino,residential,True,62.386,,"LINESTRING (10.3826293 44.6373901, 10.3831891 44.636995)",,,
142839040,False,Viale Arturo Toscanini,secondary,False,25.441,SP17,"LINESTRING (10.3826293 44.6373901, 10.3828389 44.6375636)",,,
142839040,False,Viale Arturo Toscanini,secondary,True,97.087,SP17,"LINESTRING (10.3826293 44.6373901, 10.3818294 44.636728)",,,
1239938226,True,Via Rimembranze,tertiary,False,29.181,,"LINESTRING (10.386499 44.6431053, 10.3867305 44.6433096)",,,
86360109,False,Via Rimembranze,tertiary,True,239.454,SP45,"LINESTRING (10.386499 44.6431053, 10.3861797 44.6425137, 10.3856567 44.6415447, 10.3854139 44.641095)",,,
48018070,True,,secondary,False,16.202,,"LINESTRING (10.3867305 44.6433096, 10.3867982 44.6433158, 10.386862 44.6433332, 10.386918 44.6433609)",,roundabout,
48018070,True,,secondary,False,18.384999999999998,,"LINESTRING (10.3865219 44.6433727, 10.3865824 44.6433383, 10.3866537 44.6433167, 10.3867305 44.6433096)",,roundabout,
142834893,True,Via Rimembranze,tertiary,False,29.893,,"LINESTRING (10.3865219 44.6433727, 10.3865285 44.6432756, 10.3865176 44.643199, 10.386499 44.6431053)",,,
"[86360136, 682296371]",False,Piazzale Marinai d'Italia,residential,True,61.58,,"LINESTRING (10.3854584 44.6382809, 10.3853267 44.6380609, 10.3850984 44.6377914)",,,no
86360090,False,Via Del Cimitero,unclassified,True,26.514,,"LINESTRING (10.3857368 44.6410312, 10.3854139 44.641095)",,,
86360121,False,Via Giovanni Falcone,residential,True,171.724,,"LINESTRING (10.3857368 44.6410312, 10.3859512 44.6394944)",,,
206278349,False,,residential,True,20.869,,"LINESTRING (10.3759809 44.6403545, 10.3760108 44.6404101, 10.376064 44.6405092, 10.3760751 44.6405298)",,,
755621292,False,,unclassified,False,121.393,,"LINESTRING (10.3859521 44.6425671, 10.3845031 44.6429262)",,,
206278297,False,Via D. Cisarri,residential,True,94.699,,"LINESTRING (10.3755039 44.6427672, 10.3759711 44.6435513)",,,
755621292,False,,unclassified,True,32.859,,"LINESTRING (10.3841093 44.6430201, 10.3845031 44.6429262)",,,
507812661,False,Piazzale Carlo Alberto Dalla Chiesa,residential,False,66.543,,"LINESTRING (10.3841093 44.6430201, 10.3841481 44.6431797, 10.3835714 44.6433285)",,,
755621292,False,,unclassified,False,67.237,,"LINESTRING (10.3841093 44.6430201, 10.3834802 44.6429161, 10.3832815 44.6428832)",,,
206278297,False,Via D. Cisarri,residential,False,94.699,,"LINESTRING (10.3759711 44.6435513, 10.3755039 44.6427672)",,,
440906672,False,Via del Popolo,unclassified,False,34.416,,"LINESTRING (10.3759711 44.6435513, 10.3757114 44.643631, 10.3755706 44.6436721)",,,
440906672,False,Via del Popolo,unclassified,True,162.784,,"LINESTRING (10.3759711 44.6435513, 10.3774597 44.6430109, 10.3776707 44.6429227, 10.3777687 44.6428499)",,,
"[82798721, 952369948]",False,Via R. Pezzani,unclassified,True,196.428,,"LINESTRING (10.3849389 44.6373517, 10.3844063 44.6362566, 10.3843669 44.6362582, 10.3842483 44.6362627, 10.384055 44.6362933, 10.3835691 44.6363701)",,,
507807665,False,Via Montegrappa,residential,True,67.641,,"LINESTRING (10.382429 44.6354252, 10.3817796 44.6358208)",,,
82798683,False,Via Cesare Pavese,unclassified,True,138.482,,"LINESTRING (10.382429 44.6354252, 10.3825342 44.6355109, 10.3835691 44.6363701)",,,
86360107,False,Via Armando Diaz,residential,True,81.159,,"LINESTRING (10.3817796 44.6358208, 10.3810942 44.6352778)",,,
507807665,False,Via Montegrappa,residential,False,67.641,,"LINESTRING (10.3817796 44.6358208, 10.382429 44.6354252)",,,
86360107,False,Via Armando Diaz,residential,False,105.025,,"LINESTRING (10.3817796 44.6358208, 10.3822547 44.6362164, 10.382642 44.6365388)",,,
964208482,True,Piazza Fanfulla,residential,False,49.918,,"LINESTRING (10.3816374 44.6378258, 10.3815838 44.6373785)",,,
551410213,False,,residential,False,20.665999999999997,,"LINESTRING (10.3816374 44.6378258, 10.3817407 44.6378253, 10.3817959 44.6378463, 10.3818601 44.6378964)",,,
507809306,False,Via Don Minzoni,residential,False,173.424,,"LINESTRING (10.3851056 44.640504, 10.3848186 44.6402159, 10.384844 44.6397296, 10.3848669 44.6393341, 10.3848719 44.6392357, 10.3851889 44.6392374)",,,
623837160,False,Via Martiri di Cefalonia e Corfù,residential,True,140.994,,"LINESTRING (10.3851056 44.640504, 10.3851269 44.6401809, 10.3851763 44.6394291, 10.3851848 44.6392997, 10.3851889 44.6392374)",,,
