osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction,access,bridge
161602194,,,Via Chiesa,residential,,False,False,29.073,"LINESTRING (13.7971523 43.1839247, 13.7968115 43.1838434)",,,,
315594583,,,Lungomare Antonio Gramsci,tertiary,30,True,False,139.54500000000002,"LINESTRING (13.7971523 43.1839247, 13.7971281 43.1839728, 13.7967156 43.1847934, 13.79656 43.185103)",,,,
161602192,,,Via Vittorio Veneto,residential,,False,False,44.44,"LINESTRING (13.79656 43.185103, 13.7960441 43.184968)",,,,
315594583,,,Lungomare Antonio Gramsci,tertiary,30,True,False,129.276,"LINESTRING (13.79656 43.185103, 13.7961109 43.1861243, 13.7960732 43.1862101)",,,,
112745886,,,Via Bruno Buozzi,residential,,False,False,27.703,"LINESTRING (13.7938395 43.1786939, 13.7941631 43.1787738)",,,,
48782004,2,SS16,Corso Giuseppe Garibaldi,primary,50,False,True,179.86299999999997,"LINESTRING (13.7938395 43.1786939, 13.793757 43.1787808, 13.7934553 43.1793993, 13.7933161 43.1797158, 13.7931046 43.1801966, 13.793097 43.1802138)",,,,
875449812,,,Via Crocefisso,residential,,False,False,52.730000000000004,"LINESTRING (13.7938395 43.1786939, 13.793579 43.1786244, 13.7932345 43.1785203)",,,,
48784279,2,,Viale Don Giovanni Minzoni,tertiary,,False,False,25.809,"LINESTRING (13.7933999 43.1802851, 13.7933874 43.1802822, 13.793097 43.1802138)",,,,
48784282,,,Viale Don Giovanni Minzoni,tertiary,,True,False,42.442,"LINESTRING (13.7933999 43.1802851, 13.7934208 43.1802735, 13.7934671 43.1802479, 13.7938617 43.1803406, 13.793885 43.1803461)",,,,
47375793,,,Viale Felice Cavallotti,tertiary,,True,False,11.674,"LINESTRING (13.796386 43.1809705, 13.7963573 43.1810237, 13.7963333 43.1810682)",,,,
47375789,,,Viale Don Giovanni Minzoni,tertiary,,True,False,4.687,"LINESTRING (13.7933936 43.180327, 13.7933999 43.1802851)",,,,
381296590,,,Via Giordano Bruno,residential,,True,False,52.987,"LINESTRING (13.7933936 43.180327, 13.7933873 43.1803405, 13.7931906 43.180759, 13.7931818 43.1807778)",,,,
61227629,,,Viale dei Pini,residential,,False,True,71.633,"LINESTRING (13.7927039 43.1854692, 13.7924535 43.186087)",,,,
315594606,,,Via Genova,residential,,False,False,106.55499999999999,"LINESTRING (13.7927039 43.1854692, 13.7931921 43.1855824, 13.7938836 43.1857428, 13.7939563 43.1857597)",,,,
315594614,,,Via Genova,residential,,False,False,110.892,"LINESTRING (13.7927039 43.1854692, 13.7920112 43.1853111, 13.7917458 43.1852505, 13.7915467 43.1852051, 13.7914887 43.1851919, 13.7913986 43.1851713)",,,,
47375789,,,Viale Don Giovanni Minzoni,tertiary,,True,False,56.672000000000004,"LINESTRING (13.7947233 43.1806551, 13.7947082 43.1806512, 13.7940797 43.1804888, 13.7940645 43.1804849)",,,,
381296587,,,Via Fausto Simonetti,residential,,True,False,54.193000000000005,"LINESTRING (13.7947233 43.1806551, 13.794713 43.1806745, 13.7944899 43.1810947, 13.794482 43.1811096)",,,,
315594590,,,Viale Felice Cavallotti,tertiary,,False,False,272.22,"LINESTRING (13.7951206 43.1834635, 13.7951076 43.1834894, 13.7950838 43.1835371, 13.7948821 43.1839398, 13.7946862 43.1843309, 13.7945602 43.1845825, 13.7945531 43.1845959, 13.7945281 43.1846431, 13.7939866 43.1857005, 13.7939563 43.1857597)",,,,
981850714,,,Via Giacomo Boni,residential,,False,True,24.694,"LINESTRING (13.7951206 43.1834635, 13.795049 43.1834476, 13.7948516 43.1834037, 13.7948293 43.1833987)",,,,
61754660,,,Viale Felice Cavallotti,tertiary,,False,False,68.57,"LINESTRING (13.7939563 43.1857597, 13.7936694 43.1863398)",,,,
315594590,,,Viale Felice Cavallotti,tertiary,,False,True,272.22,"LINESTRING (13.7939563 43.1857597, 13.7939866 43.1857005, 13.7945281 43.1846431, 13.7945531 43.1845959, 13.7945602 43.1845825, 13.7946862 43.1843309, 13.7948821 43.1839398, 13.7950838 43.1835371, 13.7951076 43.1834894, 13.7951206 43.1834635)",,,,
315594606,,,Via Genova,residential,,False,True,106.55499999999999,"LINESTRING (13.7939563 43.1857597, 13.7938836 43.1857428, 13.7931921 43.1855824, 13.7927039 43.1854692)",,,,
178240594,,,Via Michelangelo Buonarroti,residential,50,False,False,134.737,"LINESTRING (13.7905198 43.1784668, 13.7901914 43.1784623, 13.7898908 43.1784169, 13.7893183 43.1783284, 13.7891961 43.1783348, 13.7891158 43.1783743, 13.7890756 43.178434, 13.7890768 43.1785291)",,,,
323104353,,,Via Leonardo da Vinci,residential,40,False,False,57.684000000000005,"LINESTRING (13.7914898 43.1813693, 13.7915661 43.1813565, 13.7916437 43.1813139, 13.7918028 43.1811722, 13.7918713 43.1811128, 13.7919883 43.181082, 13.7920241 43.1811115)",,,,
323104353,,,Via Leonardo da Vinci,residential,40,False,True,99.291,"LINESTRING (13.7914898 43.1813693, 13.791456 43.1813384, 13.7914519 43.1813096, 13.7915288 43.1811142, 13.7915702 43.1809447, 13.7915287 43.1808992, 13.7914311 43.1808871, 13.7913097 43.1809149, 13.7911861 43.1809432, 13.7910053 43.1809719)",,,,
979377316,,,Via Tiziano Vecellio,residential,,False,True,144.797,"LINESTRING (13.7914898 43.1813693, 13.7913564 43.181683, 13.7913168 43.1817762, 13.7911447 43.1821811, 13.790961 43.1826131)",,,,
178240594,,,Via Michelangelo Buonarroti,residential,50,False,True,134.737,"LINESTRING (13.7890768 43.1785291, 13.7890756 43.178434, 13.7891158 43.1783743, 13.7891961 43.1783348, 13.7893183 43.1783284, 13.7898908 43.1784169, 13.7901914 43.1784623, 13.7905198 43.1784668)",,,,
875449814,,,,residential,50,False,False,171.844,"LINESTRING (13.7890768 43.1785291, 13.7891748 43.1786002, 13.7893616 43.1786508, 13.7895996 43.1786979, 13.7897875 43.1787269, 13.7901765 43.1787553, 13.7904857 43.1787887, 13.7905937 43.1788136, 13.7906846 43.1788764, 13.7907225 43.1789583, 13.7906875 43.1790372, 13.790639 43.1790851, 13.7905572 43.1791071)",,,,
48784282,,,Viale Don Giovanni Minzoni,tertiary,,True,False,23.886,"LINESTRING (13.7952809 43.1806966, 13.7953036 43.1807027, 13.7955333 43.1807645, 13.7955573 43.1807709)",,,,
112745894,,,Via Tommaso Salvadori,residential,,True,False,57.652,"LINESTRING (13.7952809 43.1806966, 13.7952907 43.1806768, 13.7955142 43.1802283, 13.7955237 43.1802093)",,,,
112745880,,,Viale Bruno Buozzi,residential,,True,False,22.215,"LINESTRING (13.7952848 43.1789687, 13.7954407 43.1790119, 13.7955417 43.1790381)",,,,
998175674,,,,residential,,True,False,21.89,"LINESTRING (13.7962107 43.1794543, 13.7961898 43.1794484, 13.7960819 43.1794123, 13.7959864 43.1793914, 13.7959592 43.1793838)",,,,
998175675,,,,residential,,False,False,26.69,"LINESTRING (13.7962107 43.1794543, 13.7962414 43.1794621, 13.7963477 43.1794855, 13.7965213 43.1795334)",,,,
112745900,,,Via Benedetto Cairoli,residential,,True,False,98.63199999999999,"LINESTRING (13.7950012 43.1791155, 13.7948838 43.1793476, 13.7945886 43.179931, 13.7945802 43.1799477)",,,,
998175674,,,,residential,,True,False,17.834,"LINESTRING (13.7950012 43.1791155, 13.79498 43.1791095, 13.7948201 43.1790644, 13.7947961 43.1790576)",,,,
112745876,,,Via Giordano Bruno,residential,,True,False,44.257999999999996,"LINESTRING (13.7935805 43.1799095, 13.7935734 43.1799242, 13.7934322 43.1802179, 13.7934071 43.1802702, 13.7933999 43.1802851)",,,,
1022026892,,,Via Gaetano Properzi,residential,,True,False,40.017,"LINESTRING (13.7935805 43.1799095, 13.7935947 43.1799133, 13.793631 43.1799228, 13.7940244 43.1800266, 13.7940446 43.1800319)",,,,
112745873,,,Piazza della Marina,residential,,True,False,21.343,"LINESTRING (13.7962982 43.1799506, 13.7965252 43.1800128, 13.7965446 43.1800181)",,,,
112745876,,,Via Giordano Bruno,residential,,True,False,110.759,"LINESTRING (13.794196 43.178782, 13.7940192 43.1791049, 13.7936997 43.1796886, 13.7936896 43.1797071)",,,,
112745886,,,Via Bruno Buozzi,residential,,False,False,2.238,"LINESTRING (13.794196 43.178782, 13.7942095 43.1787864, 13.7942212 43.1787902)",,,,
112745886,,,Via Bruno Buozzi,residential,,False,True,2.819,"LINESTRING (13.794196 43.178782, 13.7941783 43.1787776, 13.7941631 43.1787738)",,,,
112745877,,,Via Giuseppe Mazzini,residential,,True,False,22.683999999999997,"LINESTRING (13.7957967 43.1802902, 13.7958097 43.180264, 13.795892 43.1800984)",,,,
567475074,,,Via Francesco Gentili,residential,,True,False,23.895,"LINESTRING (13.7957967 43.1802902, 13.7957733 43.1802833, 13.7955556 43.1802187, 13.7955237 43.1802093)",,,,
48782782,,,Via Giuseppe Verdi,tertiary,,True,False,8.375,"LINESTRING (13.7965446 43.1800181, 13.7965171 43.1800907)",,,,
48784282,,,Viale Don Giovanni Minzoni,tertiary,,True,False,44.021,"LINESTRING (13.7947693 43.1805641, 13.7947923 43.18057, 13.795048 43.1806362, 13.7952495 43.1806885, 13.7952809 43.1806966)",,,,
972271032,,,,residential,,True,False,10.784,"LINESTRING (13.7947693 43.1805641, 13.794741 43.18062, 13.7947233 43.1806551)",,,,
112745880,,,Viale Bruno Buozzi,residential,,True,False,22.979,"LINESTRING (13.7957796 43.1791023, 13.7958045 43.1791111, 13.7959458 43.1791496, 13.7960452 43.179174)",,,,
567475074,,,Via Francesco Gentili,residential,,True,False,24.399,"LINESTRING (13.7952967 43.1801462, 13.7952738 43.1801398, 13.7950451 43.1800765, 13.7950154 43.1800683)",,,,
48784282,,,Viale Don Giovanni Minzoni,tertiary,,True,False,70.765,"LINESTRING (13.7955573 43.1807709, 13.7955844 43.1807774, 13.7961015 43.1809013, 13.7963486 43.1809614, 13.796386 43.1809705)",,,,
112745877,,,Via Giuseppe Mazzini,residential,,True,False,56.867000000000004,"LINESTRING (13.7955573 43.1807709, 13.7955692 43.1807469, 13.7957893 43.1803051, 13.7957967 43.1802902)",,,,
998175674,,,,residential,,True,False,22.683,"LINESTRING (13.7959592 43.1793838, 13.7959299 43.1793751, 13.7958461 43.1793472, 13.7957254 43.1793145, 13.7957002 43.179307)",,,,
112745874,,,Via Raffaele Tombolini,residential,,True,False,11.226,"LINESTRING (13.7947961 43.1790576, 13.794849 43.1789643)",,,,
567475074,,,Via Francesco Gentili,residential,,True,False,20.087,"LINESTRING (13.7945802 43.1799477, 13.7945641 43.1799432, 13.7943695 43.1798892, 13.7943487 43.1798834)",,,,
112745876,,,Via Giordano Bruno,residential,,True,False,27.024,"LINESTRING (13.7936896 43.1797071, 13.7936722 43.1797141, 13.7936365 43.1797318, 13.7936111 43.1797436, 13.7935876 43.1797742, 13.7935692 43.1797982, 13.7935662 43.1798585, 13.7935696 43.1798707, 13.7935727 43.1798904, 13.7935805 43.1799095)",,,,
112745901,,,Via F. Gentili,residential,,False,False,17.673,"LINESTRING (13.7936896 43.1797071, 13.7937033 43.1797105, 13.7937362 43.1797187, 13.7938714 43.1797525, 13.7938958 43.1797586)",,,,
112745874,,,Via Raffaele Tombolini,residential,,True,False,12.073,"LINESTRING (13.794849 43.1789643, 13.7948699 43.1788568)",,,,
112745886,,,Via Bruno Buozzi,residential,,False,True,15.309000000000001,"LINESTRING (13.794849 43.1789643, 13.794829 43.1789588, 13.7946722 43.178916)",,,,
112745872,,,Via Fausto Simonetti,residential,,True,False,58.63,"LINESTRING (13.7950154 43.1800683, 13.7950064 43.1800865, 13.7947775 43.1805476, 13.7947693 43.1805641)",,,,
567475074,,,Via Francesco Gentili,residential,,True,False,19.065,"LINESTRING (13.7950154 43.1800683, 13.7950028 43.1800648, 13.7948146 43.1800127, 13.7947956 43.1800074)",,,,
112745880,,,Viale Bruno Buozzi,residential,,True,False,18.386,"LINESTRING (13.7950721 43.1789114, 13.7952117 43.1789495, 13.7952848 43.1789687)",,,,
112745872,,,Via Fausto Simonetti,residential,,True,False,98.609,"LINESTRING (13.7954548 43.1792414, 13.7953333 43.1794701, 13.7950251 43.18005, 13.7950154 43.1800683)",,,,
998175674,,,,residential,,True,False,20.519,"LINESTRING (13.7954548 43.1792414, 13.7954353 43.179236, 13.7953427 43.1792083, 13.7952397 43.1791816, 13.7952184 43.1791757)",,,,
112745874,,,Via Raffaele Tombolini,residential,,True,False,98.731,"LINESTRING (13.7943487 43.1798834, 13.7943571 43.1798679, 13.7946705 43.1792894, 13.7947961 43.1790576)",,,,
567475074,,,Via Francesco Gentili,residential,,True,False,17.386,"LINESTRING (13.7943487 43.1798834, 13.794328 43.1798777, 13.7941748 43.1798351, 13.7941483 43.1798278)",,,,
112745880,,,Viale Bruno Buozzi,residential,,True,False,20.572000000000003,"LINESTRING (13.7955417 43.1790381, 13.7956892 43.1790796, 13.7957796 43.1791023)",,,,
998175674,,,,residential,,True,False,18.840999999999998,"LINESTRING (13.7952184 43.1791757, 13.7952025 43.1791713, 13.7950249 43.1791221, 13.7950012 43.1791155)",,,,
112745873,,,Piazza della Marina,residential,,True,False,25.798,"LINESTRING (13.7959986 43.1798725, 13.7960321 43.1798812, 13.7962982 43.1799506)",,,,
112745877,,,Via Giuseppe Mazzini,residential,,True,False,49.581999999999994,"LINESTRING (13.7959986 43.1798725, 13.7960933 43.1796802, 13.7962107 43.1794543)",,,,
"[112745880, 112745891]",,,"['Via Alessandro Trevisani', 'Viale Bruno Buozzi']",residential,,True,False,162.728,"LINESTRING (13.7963124 43.1792462, 13.7964487 43.1792867, 13.7966249 43.1793347, 13.7969969 43.1786187, 13.7972171 43.1781948)",,,,
112745887,,,Via Giuseppe Galliano,residential,,True,False,98.631,"LINESTRING (13.7947956 43.1800074, 13.7948045 43.1799899, 13.7951009 43.1794068, 13.7952184 43.1791757)",,,,
567475074,,,Via Francesco Gentili,residential,,True,False,18.685,"LINESTRING (13.7947956 43.1800074, 13.7947787 43.1800027, 13.794598 43.1799526, 13.7945802 43.1799477)",,,,
"[48782782, 567475062]",,,Via Giuseppe Verdi,tertiary,,True,False,209.001,"LINESTRING (13.7974612 43.1782614, 13.7973414 43.1784938, 13.797241 43.1786886, 13.7968739 43.1794007, 13.7968266 43.1794923, 13.7967681 43.1796015, 13.7966465 43.1798281, 13.7965446 43.1800181)",,,,
112745880,,,Viale Bruno Buozzi,residential,,True,False,17.484,"LINESTRING (13.7948699 43.1788568, 13.7950721 43.1789114)",,,,
112745880,,,Viale Bruno Buozzi,residential,,True,False,23.113999999999997,"LINESTRING (13.7960452 43.179174, 13.7961847 43.1792147, 13.7963124 43.1792462)",,,,
112745894,,,Via Tommaso Salvadori,residential,,True,False,98.349,"LINESTRING (13.7955237 43.1802093, 13.7955344 43.180189, 13.7958407 43.1796084, 13.7959592 43.1793838)",,,,
567475074,,,Via Francesco Gentili,residential,,True,False,19.698,"LINESTRING (13.7955237 43.1802093, 13.795501 43.180203, 13.7953191 43.1801524, 13.7952967 43.1801462)",,,,
149591006,,,Piazza Mentana,living_street,,True,False,23.106,"LINESTRING (13.7977928 43.1794471, 13.7980599 43.1795195)",,,,
149591013,2,,Via XX Settembre,tertiary,40,False,True,61.183,"LINESTRING (13.7977928 43.1794471, 13.7980628 43.1789333)",,,,
149591013,2,,Via XX Settembre,tertiary,40,False,False,39.927,"LINESTRING (13.7977928 43.1794471, 13.7977716 43.1794888, 13.797705 43.1796199, 13.7976217 43.1797838)",,,,
149591008,,,,residential,,False,True,27.277,"LINESTRING (13.7994644 43.179306, 13.7991473 43.1792241)",,,,
315594583,,,Lungomare Antonio Gramsci,tertiary,30,True,False,208.879,"LINESTRING (13.7994644 43.179306, 13.7991484 43.1799402, 13.7991213 43.1799941, 13.7990895 43.1800576, 13.7987412 43.1807468, 13.7985712 43.1810679)",,,,
149591019,,,Via Lepanto,living_street,,False,False,45.119,"LINESTRING (13.7979116 43.1798677, 13.7977107 43.1802461)",,,,
1054215978,,,Piazza Mentana,tertiary,,True,False,25.29,"LINESTRING (13.7979116 43.1798677, 13.7976217 43.1797838)",,,,
149591008,,,,residential,,False,False,22.031,"LINESTRING (13.7988917 43.1791569, 13.7991473 43.1792241)",,,,
149591008,,,,residential,,False,True,23.315,"LINESTRING (13.7988917 43.1791569, 13.7986221 43.179084)",,,,
149591014,,,Via Cristofero Colombo,residential,,False,False,62.013,"LINESTRING (13.7988917 43.1791569, 13.7986258 43.1796798)",,,,
149591006,,,Piazza Mentana,living_street,,True,False,24.314,"LINESTRING (13.7983463 43.1796006, 13.7986258 43.1796798)",,,,
149591020,,,Viale della Vittoria,residential,,False,True,61.643,"LINESTRING (13.7983463 43.1796006, 13.7986221 43.179084)",,,,
149590999,,,Via Ficcadenti,residential,,False,False,47.112,"LINESTRING (13.7982546 43.1809773, 13.7977083 43.180833)",,,,
161602205,,,Viale Nazario Sauro,residential,,True,False,48.381,"LINESTRING (13.7982546 43.1809773, 13.7980451 43.1813847)",,,,
149590999,,,Via Ficcadenti,residential,,False,True,16.443,"LINESTRING (13.7975181 43.1807817, 13.7977083 43.180833)",,,,
922971551,,,Piazza della Marina,tertiary,,True,False,9.247,"LINESTRING (13.7967941 43.1801989, 13.7967531 43.1802765)",,,,
"[1064199106, 1064199107, 1064199108, 149591013, 151092686]",2,,"['Via Guglielmo Oberdan', 'Via XX Settembre']",tertiary,40,False,"[False, True]",111.886,"LINESTRING (13.7967941 43.1801989, 13.7969402 43.1802358, 13.7972354 43.1803169, 13.7973122 43.1803398, 13.7973394 43.1803158, 13.7973616 43.1802962, 13.7976217 43.1797838)",yes,,,
149591022,,,Viale Nazario Sauro,residential,,True,False,39.403,"LINESTRING (13.7988758 43.1797488, 13.7988206 43.1798593, 13.7988014 43.1798977, 13.7987956 43.1799089, 13.7987619 43.1799759, 13.7987085 43.1800815)",,,,
149591021,,,Viale della Vittoria,tertiary,,False,True,54.725,"LINESTRING (13.7971787 43.1818335, 13.7974117 43.1813716)",,,,
161602200,,,Via Candido Augusto Vecchi,residential,,False,False,50.947,"LINESTRING (13.7971787 43.1818335, 13.7965911 43.1816712)",,,,
161602200,,,Via Candido Augusto Vecchi,residential,,False,True,48.266,"LINESTRING (13.7971787 43.1818335, 13.7977378 43.1819825)",,,,
161602202,,,Viale della Vittoria,tertiary,,False,False,23.831,"LINESTRING (13.7971787 43.1818335, 13.797153 43.1818826, 13.7970738 43.1820337)",,,,
149591019,,,Via Lepanto,living_street,,False,True,45.119,"LINESTRING (13.7977107 43.1802461, 13.7979116 43.1798677)",,,,
149591005,,,Piazza Mentana,living_street,,True,False,24.446,"LINESTRING (13.7987085 43.1800815, 13.7984255 43.1800057)",,,,
"[149591026, 149591022]",,,Viale Nazario Sauro,residential,,True,False,106.192,"LINESTRING (13.7987085 43.1800815, 13.7984175 43.1806621, 13.7982546 43.1809773)",,,,
1054215978,,,Piazza Mentana,tertiary,,True,False,20.824,"LINESTRING (13.7981529 43.1799318, 13.7979116 43.1798677)",,,,
149591021,,,Viale della Vittoria,tertiary,,False,False,106.498,"LINESTRING (13.7981529 43.1799318, 13.7978707 43.180495, 13.7977083 43.180833)",,,,
149591005,,,Piazza Mentana,living_street,,True,False,23.582,"LINESTRING (13.7984255 43.1800057, 13.7981529 43.1799318)",,,,
149591025,,,Via Cristofero Colombo,living_street,,False,False,37.264,"LINESTRING (13.7984255 43.1800057, 13.798262 43.1803189)",,,,
149591013,2,,Via XX Settembre,tertiary,40,False,False,79.225,"LINESTRING (13.7983989 43.1782643, 13.7980628 43.1789333)",,,,
149752583,,,Via Ferdinando Magellano,residential,,False,True,39.687,"LINESTRING (13.7983989 43.1782643, 13.7988577 43.1783886)",,,,
"[1064199106, 1064199107, 1064199108, 149591013, 151092686]",2,,"['Via Guglielmo Oberdan', 'Via XX Settembre']",tertiary,40,False,"[False, True]",111.886,"LINESTRING (13.7976217 43.1797838, 13.7973616 43.1802962, 13.7973394 43.1803158, 13.7973122 43.1803398, 13.7972354 43.1803169, 13.7969402 43.1802358, 13.7967941 43.1801989)",yes,,,
149591013,2,,Via XX Settembre,tertiary,40,False,True,39.927,"LINESTRING (13.7976217 43.1797838, 13.797705 43.1796199, 13.7977716 43.1794888, 13.7977928 43.1794471)",,,,
149591025,,,Via Cristofero Colombo,living_street,,False,True,37.264,"LINESTRING (13.798262 43.1803189, 13.7984255 43.1800057)",,,,
149591007,,,Via Lepanto,residential,,False,False,61.252,"LINESTRING (13.7983221 43.1790029, 13.7980599 43.1795195)",,,,
149591008,,,,residential,,False,False,23.452,"LINESTRING (13.7983221 43.1790029, 13.7985933 43.1790762)",,,,
149591008,,,,residential,,False,True,22.405,"LINESTRING (13.7983221 43.1790029, 13.7980628 43.1789333)",,,,
149591008,,,,residential,,False,False,22.405,"LINESTRING (13.7980628 43.1789333, 13.7983221 43.1790029)",,,,
149591013,2,,Via XX Settembre,tertiary,40,False,False,61.183,"LINESTRING (13.7980628 43.1789333, 13.7977928 43.1794471)",,,,
149591013,2,,Via XX Settembre,tertiary,40,False,True,79.225,"LINESTRING (13.7980628 43.1789333, 13.7983989 43.1782643)",,,,
149591007,,,Via Lepanto,residential,,False,True,61.252,"LINESTRING (13.7980599 43.1795195, 13.7983221 43.1790029)",,,,
149591006,,,Piazza Mentana,living_street,,True,False,24.912,"LINESTRING (13.7980599 43.1795195, 13.7983252 43.1795946, 13.7983463 43.1796006)",,,,
149591008,,,,residential,,False,False,23.315,"LINESTRING (13.7986221 43.179084, 13.7988917 43.1791569)",,,,
149591008,,,,residential,,False,True,2.491,"LINESTRING (13.7986221 43.179084, 13.7985933 43.1790762)",,,,
149591020,,,Viale della Vittoria,residential,,False,False,61.643,"LINESTRING (13.7986221 43.179084, 13.7983463 43.1796006)",,,,
149591006,,,Piazza Mentana,living_street,,True,False,21.675,"LINESTRING (13.7986258 43.1796798, 13.7988758 43.1797488)",,,,
149591014,,,Via Cristofero Colombo,residential,,False,True,62.013,"LINESTRING (13.7986258 43.1796798, 13.7988917 43.1791569)",,,,
149752621,,,Viale della Vittoria,residential,,False,True,72.126,"LINESTRING (13.7989137 43.1784711, 13.7985933 43.1790762)",,,,
150694926,,,,residential,,True,False,11.417000000000002,"LINESTRING (13.7989137 43.1784711, 13.7988869 43.178461, 13.7988663 43.178445, 13.7988592 43.1784352, 13.7988546 43.1784247, 13.7988525 43.1784137, 13.798853 43.1784027, 13.7988577 43.1783886)",,roundabout,,
149591008,,,,residential,,False,False,2.491,"LINESTRING (13.7985933 43.1790762, 13.7986221 43.179084)",,,,
149591008,,,,residential,,False,True,23.452,"LINESTRING (13.7985933 43.1790762, 13.7983221 43.1790029)",,,,
149752621,,,Viale della Vittoria,residential,,False,False,72.126,"LINESTRING (13.7985933 43.1790762, 13.7989137 43.1784711)",,,,
149591022,,,Viale Nazario Sauro,residential,,True,False,77.745,"LINESTRING (13.7994849 43.1785697, 13.7991473 43.1792241)",,,,
149752581,,,Via Ferdinando Magellano,residential,,False,True,40.65,"LINESTRING (13.7994849 43.1785697, 13.7990164 43.1784396)",,,,
150694926,,,,residential,,True,False,11.83,"LINESTRING (13.7989703 43.1783513, 13.7989961 43.1783626, 13.7990067 43.1783705, 13.7990152 43.1783797, 13.7990214 43.1783898, 13.7990251 43.1784005, 13.7990254 43.1784186, 13.7990222 43.1784294, 13.7990164 43.1784396)",,roundabout,,
149752583,,,Via Ferdinando Magellano,residential,,False,False,39.687,"LINESTRING (13.7988577 43.1783886, 13.7983989 43.1782643)",,,,
150694926,,,,residential,,True,False,11.120999999999999,"LINESTRING (13.7988577 43.1783886, 13.7988664 43.1783759, 13.7988757 43.1783672, 13.798887 43.1783598, 13.7989139 43.1783499, 13.7989438 43.1783472, 13.7989703 43.1783513)",,roundabout,,
149752581,,,Via Ferdinando Magellano,residential,,False,False,40.65,"LINESTRING (13.7990164 43.1784396, 13.7994849 43.1785697)",,,,
150694926,,,,residential,,True,False,9.785,"LINESTRING (13.7990164 43.1784396, 13.7990083 43.178449, 13.7989981 43.1784571, 13.798986 43.1784639, 13.7989726 43.178469, 13.7989581 43.1784723, 13.7989431 43.1784738, 13.7989137 43.1784711)",,roundabout,,
161602195,,,Via Piave,residential,,False,True,37.376,"LINESTRING (13.7950695 43.1859592, 13.7955009 43.1860777)",,,,
244663090,,,Viale della Vittoria,tertiary,40,False,False,128.204,"LINESTRING (13.7950695 43.1859592, 13.7955809 43.1848682)",,,,
161602195,,,Via Piave,residential,,False,False,55.379,"LINESTRING (13.7950695 43.1859592, 13.7950041 43.1859416, 13.7944262 43.1857918)",,,,
244663089,,,Viale della Vittoria,tertiary,40,False,True,133.87800000000001,"LINESTRING (13.7950695 43.1859592, 13.7950106 43.186078, 13.7945082 43.1870915)",,,,
161602200,,,Via Candido Augusto Vecchi,residential,,False,True,50.947,"LINESTRING (13.7965911 43.1816712, 13.7971787 43.1818335)",,,,
567475066,,,Via XX Settembre,residential,,False,False,35.243,"LINESTRING (13.7965911 43.1816712, 13.7964446 43.1819696)",,,,
567475066,,,Via XX Settembre,residential,,False,True,43.901,"LINESTRING (13.7965911 43.1816712, 13.7967617 43.1812965)",,,,
161602198,,,Via Filzi,residential,,False,False,28.803,"LINESTRING (13.7974443 43.1833499, 13.7971115 43.1832593)",,,,
