osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,junction,tunnel
240812612,False,,Via Vittorio Amedeo,residential,30,False,56.711000000000006,"LINESTRING (7.5115806 45.0707324, 7.5115351 45.0706895, 7.5115293 45.0706776, 7.5115041 45.0706255, 7.5114888 45.0705931, 7.5114643 45.0705411, 7.5114622 45.0705366, 7.5114604 45.0704931, 7.5114578 45.0704321, 7.5114644 45.0703525, 7.5114909 45.0702433)",,,
37252897,True,1,Via Piave,residential,50,False,52.685,"LINESTRING (7.5203256 45.0715937, 7.520404 45.0716766, 7.520613 45.0718901, 7.5207372 45.0719638)",6,,
395703017,False,2,Via Rita Levi Montalcini,residential,30,False,32.738,"LINESTRING (7.5203256 45.0715937, 7.5200801 45.0716317, 7.5199189 45.0716584)",,,
395703017,False,2,Via Rita Levi Montalcini,residential,30,True,148.72999999999996,"LINESTRING (7.5203256 45.0715937, 7.5204847 45.0715511, 7.5213638 45.0711966, 7.5215428 45.0711244, 7.5216725 45.0710576, 7.5217526 45.0709998, 7.5218062 45.0709315, 7.5218365 45.0708497)",,,
"[189725386, 167038906, 477833229]",True,1,"['Via Gaspare Grandi', 'Piazza Carlo Bollani']",residential,30,False,177.47899999999998,"LINESTRING (7.5129011 45.0701546, 7.5128823 45.0700877, 7.5128575 45.0698968, 7.5127838 45.0694975, 7.5127629 45.0694056, 7.5126416 45.0692282, 7.5126203 45.0692146, 7.5122867 45.0689479, 7.5120586 45.0687346)",,,
111760325,True,1,Viale Colli,tertiary,50,False,11.231,"LINESTRING (7.5238508 45.0704519, 7.5238496 45.0705529)",,,
37446453,True,2,Corso Francia,secondary,50,False,116.78999999999999,"LINESTRING (7.5201191 45.0702872, 7.5203272 45.0703008, 7.5213009 45.0703373, 7.5216008 45.0703685)",,,
81195024,True,2,Corso Francia,secondary,50,False,29.978,"LINESTRING (7.5201191 45.0702872, 7.5201712 45.070313, 7.5202088 45.0703492, 7.5202281 45.070392, 7.520227 45.070437, 7.5202056 45.0704793, 7.5201661 45.0705145)",,roundabout,
931974857,True,2,Corso Francia,secondary,50,False,13.879000000000001,"LINESTRING (7.519846 45.0704526, 7.5198374 45.0704114, 7.5198465 45.0703704, 7.5198725 45.070333)",,roundabout,
1118643355,True,,Piazza Martiri della Libertà,residential,50,False,6.31,"LINESTRING (7.5198725 45.070333, 7.5198782 45.0702764)",,,
931974857,True,2,Corso Francia,secondary,50,False,9.193000000000001,"LINESTRING (7.5198725 45.070333, 7.5199126 45.0703029, 7.5199636 45.0702826)",,roundabout,
68867792,False,,Via San Martino,residential,,False,63.653999999999996,"LINESTRING (7.5113837 45.0681029, 7.5114518 45.0680791, 7.5118686 45.0679814, 7.5119012 45.0679742, 7.5120059 45.0679504, 7.5121492 45.0679162)",,,
252268276,False,,Via Viotti,residential,,True,20.751,"LINESTRING (7.5113837 45.0681029, 7.5113376 45.0679896, 7.5113345 45.0679209)",,,
"[651030416, 883948031]",True,1,"['Piazza Guglielmo Marconi', 'Via Gaspare Grandi']",residential,20,False,88.064,"LINESTRING (7.5120586 45.0687346, 7.511907 45.0685827, 7.5118642 45.0685398, 7.5116785 45.068377, 7.5114955 45.06822, 7.5113837 45.0681029)",,,
145473566,True,,Piazza Martiri della Libertà,residential,50,False,14.131,"LINESTRING (7.5199748 45.0693042, 7.5200206 45.0691813)",,,
885281603,True,,Piazza Martiri della Libertà,residential,50,False,34.092,"LINESTRING (7.5199748 45.0693042, 7.5195426 45.069333)",,,
40105484,True,,Piazza Martiri della Libertà,residential,50,False,108.369,"LINESTRING (7.5199748 45.0693042, 7.5198863 45.0701954, 7.5198827 45.0702312, 7.5198782 45.0702764)",,,
174506445,True,,Via Rombò,residential,50,False,54.623,"LINESTRING (7.5158635 45.0696649, 7.5152077 45.0698286)",,,
40424948,True,,Via Balzetti,residential,,False,119.174,"LINESTRING (7.5158635 45.0696649, 7.5154757 45.069042, 7.5153497 45.0688428, 7.5152498 45.0686847)",,,
696022484,True,,Via Monte Grappa,residential,,False,131.185,"LINESTRING (7.5188756 45.0665459, 7.519075 45.0664435, 7.5192706 45.0663429, 7.5193276 45.0663137, 7.5195635 45.0661925, 7.5196364 45.0661518, 7.5197224 45.0661038, 7.5200482 45.0659135, 7.5201983 45.0658262)",,,
40105488,True,,Via Monte Grappa,residential,,False,28.575,"LINESTRING (7.5151167 45.0685665, 7.5153634 45.0683776)",,,
167038909,False,,Piazza San Rocco,residential,,True,20.400000000000002,"LINESTRING (7.5151167 45.0685665, 7.5150772 45.0685746, 7.5148673 45.0686178)",,,
58487119,True,,Via Giuseppe Mazzini,residential,,False,8.515,"LINESTRING (7.5153634 45.0683776, 7.5153966 45.0683047)",,,
252268268,True,,Via Monte Grappa,residential,,False,29.643,"LINESTRING (7.5153634 45.0683776, 7.5156712 45.0682233)",,,
40424949,False,,Via Ventiquattro Maggio,residential,,False,75.155,"LINESTRING (7.5175717 45.0672257, 7.517836 45.0678753)",,,
252268268,True,,Via Monte Grappa,residential,,False,66.7,"LINESTRING (7.5175717 45.0672257, 7.5182563 45.0668707)",,,
40424949,False,,Via Ventiquattro Maggio,residential,,False,16.536,"LINESTRING (7.517836 45.0678753, 7.5178967 45.0680177)",,,
40424949,False,,Via Ventiquattro Maggio,residential,,True,75.155,"LINESTRING (7.517836 45.0678753, 7.5175717 45.0672257)",,,
40105487,True,,Via Cavalieri di Vittorio Veneto,residential,,False,62.786,"LINESTRING (7.5193226 45.0675532, 7.5190835 45.0670144)",,,
40424950,True,,Via Francesco Petrarca,residential,,False,58.138,"LINESTRING (7.5193226 45.0675532, 7.5186175 45.0677125)",,,
40424950,True,,Via Francesco Petrarca,residential,,False,94.565,"LINESTRING (7.5204736 45.0673034, 7.5204117 45.0673168, 7.5193226 45.0675532)",,,
78244855,True,,Via Leo Colombo,residential,,False,68.121,"LINESTRING (7.5204736 45.0673034, 7.5205531 45.0672859, 7.5206619 45.0672619, 7.5207924 45.067233, 7.5210287 45.0671809, 7.5212516 45.0671272, 7.5212992 45.0671157)",,,
111760264,False,2,Corso Venticinque Aprile,tertiary,50,False,63.339999999999996,"LINESTRING (7.5204736 45.0673034, 7.5204663 45.0672737, 7.5203362 45.0667421)",,,
111760264,False,2,Corso Venticinque Aprile,tertiary,50,True,62.89,"LINESTRING (7.5204736 45.0673034, 7.5206145 45.0678205, 7.5206249 45.0678588)",,,
40105487,True,,Via Cavalieri di Vittorio Veneto,residential,,False,64.505,"LINESTRING (7.5200206 45.0691813, 7.5199168 45.0689422, 7.5197797 45.0686267)",,,
167046288,True,,Piazza Principe Eugenio,residential,50,False,72.78,"LINESTRING (7.5200206 45.0691813, 7.5204979 45.0690348, 7.5206343 45.068993, 7.5208706 45.0689205)",,,
174506445,True,,Via Rombò,residential,50,False,98.207,"LINESTRING (7.5179478 45.0690409, 7.5178231 45.0690678, 7.5177433 45.0690822, 7.5173818 45.0691476, 7.5171551 45.0692122, 7.5170596 45.0692424, 7.5169891 45.0692639, 7.5168682 45.0693015, 7.5167725 45.0693347)",,,
"[174955931, 81195022]",True,1,Via Rombò,residential,50,False,146.55,"LINESTRING (7.5179478 45.0690409, 7.5181983 45.0693383, 7.5182264 45.0693598, 7.5182571 45.0693746, 7.5183068 45.0693946, 7.5183595 45.0694005, 7.518603 45.0693836, 7.5188837 45.069369, 7.5189215 45.0693669, 7.5189994 45.0693627, 7.5195426 45.069333)",,,
37145327,True,,Via al Castello,residential,30,False,5.135,"LINESTRING (7.5116459 45.07073, 7.5115806 45.0707324)",,,
40424967,True,1,Via Don Giovanni Peretti,residential,20,False,200.546,"LINESTRING (7.5113345 45.0679209, 7.511444 45.0679054, 7.5116727 45.0678681, 7.5119582 45.0678001, 7.5127914 45.0676015, 7.5134113 45.0674538, 7.5137641 45.0673697)",,,
252268276,False,,Via Viotti,residential,,False,20.751,"LINESTRING (7.5113345 45.0679209, 7.5113376 45.0679896, 7.5113837 45.0681029)",,,
40424967,True,1,Via Don Giovanni Peretti,residential,20,False,53.108000000000004,"LINESTRING (7.5137641 45.0673697, 7.5143458 45.067218, 7.5143985 45.0672043)",,,
40424975,True,,Via Pietro Chinatore,residential,,False,110.43599999999999,"LINESTRING (7.5137641 45.0673697, 7.5136264 45.066975, 7.5135176 45.0665726, 7.5135261 45.0663957)",,,
695039158,True,,Via Balegno,residential,,False,91.258,"LINESTRING (7.5143985 45.0672043, 7.5146262 45.0675815, 7.5146582 45.0676726, 7.514766 45.0679801)",,,
167038904,True,1,Via Ospedale,residential,,False,18.256,"LINESTRING (7.5138537 45.0675212, 7.5137819 45.0673998, 7.5137641 45.0673697)",,,
167038903,True,,Via Girò,residential,,False,68.35300000000001,"LINESTRING (7.5133537 45.0676398, 7.5135734 45.0682166, 7.5135798 45.0682334)",,,
651030407,True,1,Via San Martino,residential,,False,41.422000000000004,"LINESTRING (7.5133537 45.0676398, 7.5138196 45.0675293, 7.5138537 45.0675212)",,,
40424973,False,,Via Benentini,residential,,True,73.185,"LINESTRING (7.5126674 45.068501, 7.5129941 45.0691174)",,,
651030413,True,,Via Fellogna,residential,30,False,54.411,"LINESTRING (7.5126674 45.068501, 7.5122993 45.0686422, 7.5120932 45.0687213, 7.5120586 45.0687346)",,,
167038905,True,,Via Gallo,residential,,False,70.576,"LINESTRING (7.513116 45.0683598, 7.5128783 45.0677477)",,,
651030413,True,,Via Fellogna,residential,30,False,38.57,"LINESTRING (7.513116 45.0683598, 7.5126674 45.068501)",,,
651030413,True,,Via Fellogna,residential,30,False,41.058,"LINESTRING (7.5140724 45.0681097, 7.5135798 45.0682334)",,,
167038904,True,1,Via Ospedale,residential,,False,67.681,"LINESTRING (7.5140724 45.0681097, 7.5139702 45.0678677, 7.5138537 45.0675212)",,,
40424969,True,,Via Fellogna,residential,30,False,10.519,"LINESTRING (7.514766 45.0679801, 7.5146369 45.0680053)",,,
695039158,True,,Via Balegno,residential,,False,71.825,"LINESTRING (7.514766 45.0679801, 7.5149703 45.068443, 7.5151167 45.0685665)",,,
40424970,True,1,Via Capello,residential,30,False,29.173,"LINESTRING (7.5129941 45.0691174, 7.513336 45.0690148)",,,
40424973,False,,Via Benentini,residential,,False,73.185,"LINESTRING (7.5129941 45.0691174, 7.5126674 45.068501)",,,
189725387,True,1,Via Capello,residential,30,False,38.212,"LINESTRING (7.5142997 45.068761, 7.5147612 45.0686521)",,,
167038904,True,1,Via Ospedale,residential,,False,74.592,"LINESTRING (7.5142997 45.068761, 7.5142102 45.0685172, 7.5140724 45.0681097)",,,
40424974,True,,Via Balegno,residential,,False,71.346,"LINESTRING (7.5143674 45.0664635, 7.5143675 45.0669081, 7.5143756 45.066986, 7.514388 45.0671046)",,,
"[427193941, 667331252, 667331253]",False,,Via Pullino,residential,25,False,73.815,"LINESTRING (7.5143674 45.0664635, 7.5143756 45.0664247, 7.5143885 45.0663593, 7.5144351 45.0661271, 7.5144169 45.0659589, 7.514197 45.0659626)",,,building_passage
672765247,False,,Via Querro,residential,,False,68.493,"LINESTRING (7.5143674 45.0664635, 7.514158 45.0664878, 7.5139527 45.0664865, 7.5137648 45.0664706, 7.5136182 45.0664425, 7.5135261 45.0663957)",,,
696025408,False,,Via Pullino,residential,,True,82.011,"LINESTRING (7.5143674 45.0664635, 7.5150883 45.0663283, 7.5153739 45.0662673)",,,
145463995,True,,Via Querro,residential,,False,176.66299999999998,"LINESTRING (7.5135261 45.0663957, 7.5134371 45.0663536, 7.5133578 45.0663171, 7.513281 45.0662891, 7.513215 45.0662781, 7.5131705 45.0662823, 7.5131321 45.0663001, 7.5130817 45.0663341, 7.5130481 45.0664027, 7.5130132 45.0664943, 7.5129568 45.0665969, 7.5128788 45.0666885, 7.5127899 45.0667691, 7.5126903 45.0668488, 7.5125654 45.0669438, 7.5124574 45.0670294, 7.5124351 45.0670462, 7.5123794 45.0670884, 7.5123565 45.0671057, 7.512246 45.0671999, 7.512168 45.0672694, 7.5120984 45.0673211)",,,
672765247,False,,Via Querro,residential,,True,68.493,"LINESTRING (7.5135261 45.0663957, 7.5136182 45.0664425, 7.5137648 45.0664706, 7.5139527 45.0664865, 7.514158 45.0664878, 7.5143674 45.0664635)",,,
145473615,True,1,Via Felisio,residential,,False,57.223,"LINESTRING (7.5151672 45.0708062, 7.5150081 45.070304)",,,
40428800,False,,Via Aurelio Saffi,residential,,False,84.61699999999999,"LINESTRING (7.5151672 45.0708062, 7.514333 45.0709885, 7.5142991 45.0710027, 7.5142542 45.0710643, 7.5141968 45.0710884)",,,
167040457,False,,Via Ex Internati,residential,50,True,28.63,"LINESTRING (7.5150081 45.070304, 7.515347 45.0702091)",,,
145473615,True,1,Via Felisio,residential,,False,46.385,"LINESTRING (7.5150081 45.070304, 7.5149012 45.0700231, 7.5148609 45.0699366, 7.5148469 45.0699028)",,,
68867793,True,,Via Ex Internati,residential,50,False,21.309,"LINESTRING (7.515347 45.0702091, 7.5155996 45.0701391)",,,
167040457,False,,Via Ex Internati,residential,50,False,28.63,"LINESTRING (7.515347 45.0702091, 7.5150081 45.070304)",,,
"[145473593, 695039157]",True,,"['Piazza Giuseppe Garibaldi', 'Via San Rocco']",residential,,False,118.943,"LINESTRING (7.515347 45.0702091, 7.5155625 45.0707173, 7.5156683 45.0709756, 7.5157262 45.0711058, 7.515745 45.0711388, 7.5157634 45.0711558, 7.5157887 45.071167, 7.515822 45.0711718, 7.5158658 45.071179)",,,
477833234,True,,Piazza Salotto,residential,50,False,29.511,"LINESTRING (7.5152077 45.0698286, 7.5148469 45.0699028)",,,
695039157,True,,Via San Rocco,residential,,False,43.701,"LINESTRING (7.5152077 45.0698286, 7.5152165 45.0698526, 7.515347 45.0702091)",,,
40428799,True,,Piazza San Rocco,residential,,False,13.748,"LINESTRING (7.5147612 45.0686521, 7.5148022 45.0687723)",,,
167038909,False,,Piazza San Rocco,residential,,False,9.164,"LINESTRING (7.5147612 45.0686521, 7.5148673 45.0686178)",,,
457674072,False,2,Via Nizza,residential,50,False,8.399000000000001,"LINESTRING (7.5198071 45.0742023, 7.5198785 45.0741804, 7.5199052 45.0741722)",,,
1078277790,False,2,Corso Susa,secondary,30,False,115.914,"LINESTRING (7.5198071 45.0742023, 7.519812 45.0736697, 7.5198116 45.0736308, 7.5198153 45.073278, 7.5198166 45.0731599)",,,
40460524,True,1,,residential,40,False,14.642999999999999,"LINESTRING (7.5238697 45.072987, 7.523914 45.0729767, 7.5239606 45.0729767, 7.5240048 45.0729871, 7.5240422 45.0730068)",,roundabout,
40460524,True,1,,residential,40,False,26.057000000000002,"LINESTRING (7.5240317 45.0731579, 7.5239911 45.0731751, 7.5239448 45.0731823, 7.5238976 45.0731786, 7.5238547 45.0731645, 7.5238203 45.0731414, 7.5237981 45.0731118, 7.5237905 45.0730788)",,roundabout,
78244834,True,,Via Alba,residential,,False,104.27100000000002,"LINESTRING (7.5211518 45.0664543, 7.5212134 45.0664278, 7.5220658 45.0660602, 7.5222198 45.0659938, 7.5222851 45.0659658)",,,
167046292,False,,Via Benvenuto Cellini,residential,,False,74.449,"LINESTRING (7.5211518 45.0664543, 7.5211587 45.0664851, 7.5212992 45.0671157)",,,
167046284,False,,Via Luigi Gatti,residential,50,True,45.785,"LINESTRING (7.5213974 45.0675121, 7.5212947 45.0675741, 7.5210248 45.0677371, 7.5209543 45.0677797)",,,
167046292,False,,Via Benvenuto Cellini,residential,,True,44.747,"LINESTRING (7.5213974 45.0675121, 7.5213109 45.0671627, 7.5212992 45.0671157)",,,
167041632,True,,Viale Partigiani d'Italia,residential,30,False,15.059,"LINESTRING (7.5146599 45.0721954, 7.5144973 45.0721236)",,,
252268280,False,,Viale Partigiani d'Italia,residential,30,True,65.455,"LINESTRING (7.5146599 45.0721954, 7.5146806 45.0723757, 7.5147142 45.0724902, 7.5147675 45.0725953, 7.5148707 45.072759)",,,
80823661,False,,Via Antonielli,residential,30,False,188.213,"LINESTRING (7.5144973 45.0721236, 7.5143641 45.0721944, 7.5140788 45.0722324, 7.5136247 45.0722744, 7.5129201 45.0723046, 7.5128434 45.0718519, 7.5128263 45.0717607)",,,
"[167041632, 478046933, 478046934]",True,,Viale Partigiani d'Italia,residential,30,False,148.113,"LINESTRING (7.5144973 45.0721236, 7.5141302 45.0719626, 7.5140721 45.0719305, 7.5140541 45.0719114, 7.5140463 45.0718758, 7.5140481 45.0718368, 7.5140589 45.0717809, 7.5140961 45.0717406, 7.514194 45.0717007, 7.514318 45.0716745, 7.5144592 45.0716446, 7.5147643 45.0716068, 7.5149617 45.071577, 7.5150368 45.0715566, 7.5151036 45.0715358, 7.5151322 45.0715176)",,,building_passage
68645555,True,1,Via Bonadonna,residential,,False,80.20200000000001,"LINESTRING (7.5174636 45.0710879, 7.517483 45.0711087, 7.5175991 45.071221, 7.5178436 45.0714965, 7.5178574 45.0715191, 7.5179309 45.0716397, 7.5179607 45.071713)",,,
291241330,False,,Vicolo Fantino,residential,,False,54.524,"LINESTRING (7.5174636 45.0710879, 7.5173488 45.0708755, 7.5172746 45.0707383, 7.5172171 45.0706295)",,,
875838895,False,,Viale Partigiani d'Italia,residential,,False,14.851,"LINESTRING (7.5148707 45.072759, 7.5150266 45.0726834)",,,
252268280,False,,Viale Partigiani d'Italia,residential,30,False,65.455,"LINESTRING (7.5148707 45.072759, 7.5147675 45.0725953, 7.5147142 45.0724902, 7.5146806 45.0723757, 7.5146599 45.0721954)",,,
252268280,False,,Viale Partigiani d'Italia,residential,30,True,19.915,"LINESTRING (7.5148707 45.072759, 7.5149365 45.0728705, 7.5149635 45.0729256)",,,
252268280,False,,Viale Partigiani d'Italia,residential,30,False,7.126,"LINESTRING (7.5149875 45.0729874, 7.5149635 45.0729256)",,,
252268280,False,,Viale Partigiani d'Italia,residential,30,True,10.488,"LINESTRING (7.5149875 45.0729874, 7.514985 45.0730817)",,,
134895254,False,,Via Monte Sabotino,residential,30,False,16.695999999999998,"LINESTRING (7.5149875 45.0729874, 7.5150493 45.0730066, 7.5151941 45.073)",,,
311350776,False,,Via Lucia Savarino,residential,30,True,40.494,"LINESTRING (7.518315 45.0724616, 7.5178206 45.0725651)",,,
471921656,False,,Via Lucia Savarino,residential,50,False,53.356,"LINESTRING (7.518315 45.0724616, 7.518966 45.0723242)",,,
68645543,False,2,Via Alessandro Manzoni,residential,50,False,135.37199999999999,"LINESTRING (7.517975 45.0732517, 7.5195689 45.0731673, 7.5196242 45.0731644, 7.5196941 45.0731607)",,,
145463953,True,1,Via Capra,residential,20,False,59.466,"LINESTRING (7.517975 45.0732517, 7.5179828 45.0732966, 7.5179891 45.0733328, 7.5179945 45.0733633, 7.5180061 45.0734197, 7.5179948 45.0734847, 7.5179487 45.0735627, 7.5178959 45.0736114, 7.5177536 45.0737281)",,,
83626611,False,2,Via Meotto,residential,40,True,77.86800000000001,"LINESTRING (7.5224124 45.0734268, 7.5224499 45.0734957, 7.5226766 45.0739755, 7.5227246 45.0740913)",,,
533532732,False,2,Via Nizza,residential,30,False,115.44500000000001,"LINESTRING (7.5224124 45.0734268, 7.5232023 45.0732019, 7.5232736 45.0731816, 7.5235609 45.0731, 7.5236721 45.0730851, 7.5237905 45.0730788)",,,
533532732,False,2,Via Nizza,residential,30,True,107.25,"LINESTRING (7.5224124 45.0734268, 7.5216128 45.0736641, 7.5212325 45.0737775, 7.5211534 45.0738007)",,,
40105487,True,,Via Cavalieri di Vittorio Veneto,residential,,False,62.902,"LINESTRING (7.5195491 45.0680958, 7.5193226 45.0675532)",,,
58487125,True,,Via Cesare Battisti,residential,,False,121.768,"LINESTRING (7.5195491 45.0680958, 7.5180612 45.0684039)",,,
672765246,False,,Via Giuseppe Mazzini,residential,,True,11.278,"LINESTRING (7.516576 45.0660372, 7.5165496 45.0661369)",,,
58487112,False,,Via Pullino,residential,,False,92.22,"LINESTRING (7.516576 45.0660372, 7.5164588 45.0660358, 7.5154488 45.066256)",,,
40424949,False,,Via Ventiquattro Maggio,residential,,False,65.402,"LINESTRING (7.5180612 45.0684039, 7.5183041 45.0689665)",,,
40424949,False,,Via Ventiquattro Maggio,residential,,True,44.845,"LINESTRING (7.5180612 45.0684039, 7.5178967 45.0680177)",,,
145473589,False,,Vicolo Castagnevizza,residential,,False,81.565,"LINESTRING (7.5180612 45.0684039, 7.5170693 45.0686214)",,,
58487125,True,,Via Cesare Battisti,residential,,False,88.501,"LINESTRING (7.5206249 45.0678588, 7.5195491 45.0680958)",,,
111760264,False,2,Corso Venticinque Aprile,tertiary,50,False,62.89,"LINESTRING (7.5206249 45.0678588, 7.5206145 45.0678205, 7.5204736 45.0673034)",,,
111760264,False,2,Corso Venticinque Aprile,tertiary,50,True,15.490000000000002,"LINESTRING (7.5206249 45.0678588, 7.5206515 45.0679577, 7.5206597 45.0679959)",,,
40460524,True,1,,residential,40,False,12.529,"LINESTRING (7.5237905 45.0730788, 7.523796 45.0730509, 7.5238119 45.0730251, 7.5238371 45.0730032, 7.5238697 45.072987)",,roundabout,
533532732,False,2,Via Nizza,residential,30,True,115.445,"LINESTRING (7.5237905 45.0730788, 7.5236721 45.0730851, 7.5235609 45.0731, 7.5232736 45.0731816, 7.5232023 45.0732019, 7.5224124 45.0734268)",,,
134895258,False,2,Via Unità d'Italia,residential,50,False,7.1,"LINESTRING (7.5198166 45.0731599, 7.519907 45.0731586)",,,
1078277789,False,2,Via Unità d'Italia,residential,50,True,9.62,"LINESTRING (7.5198166 45.0731599, 7.5196941 45.0731607)",,,
695314241,False,2,Corso Susa,secondary,30,False,116.909,"LINESTRING (7.5198166 45.0731599, 7.5198166 45.0730819, 7.5198166 45.0730297, 7.5198169 45.0722252, 7.5198168 45.0721085)",,,
1078277790,False,2,Corso Susa,secondary,30,True,115.914,"LINESTRING (7.5198166 45.0731599, 7.5198153 45.073278, 7.5198116 45.0736308, 7.519812 45.0736697, 7.5198071 45.0742023)",,,
68645507,True,,Via Louis Pasteur,residential,50,False,77.733,"LINESTRING (7.5211534 45.0738007, 7.5211137 45.0737362, 7.5209109 45.0734043, 7.5207894 45.0732054, 7.520761 45.0731589)",,,
457674072,False,2,Via Nizza,residential,50,True,106.365,"LINESTRING (7.5211534 45.0738007, 7.5210625 45.0738282, 7.5200958 45.0741149, 7.5199912 45.0741463, 7.5199052 45.0741722)",,,
533532732,False,2,Via Nizza,residential,30,False,107.25,"LINESTRING (7.5211534 45.0738007, 7.5212325 45.0737775, 7.5216128 45.0736641, 7.5224124 45.0734268)",,,
28396368,True,1,Via Trento,residential,50,False,134.472,"LINESTRING (7.5235196 45.0716739, 7.5233808 45.0713352, 7.5232237 45.0709635, 7.523055 45.0705942, 7.5230186 45.0705176)",,,
"[533652841, 292103805]",True,1,Via Trieste,residential,50,False,114.709,"LINESTRING (7.5235196 45.0716739, 7.5226799 45.0717585, 7.5220747 45.0718252)",,,
450673258,False,2,Via Lucia Savarino,residential,50,False,12.272,"LINESTRING (7.5198168 45.0721085, 7.5197509 45.0721342, 7.5196863 45.0721687)",,,
695314241,False,2,Corso Susa,secondary,30,False,46.581,"LINESTRING (7.5198168 45.0721085, 7.5198206 45.0717353, 7.5198203 45.0716896)",,,
695314241,False,2,Corso Susa,secondary,30,True,116.909,"LINESTRING (7.5198168 45.0721085, 7.5198169 45.0722252, 7.5198166 45.0730297, 7.5198166 45.0730819, 7.5198166 45.0731599)",,,
426754748,True,,Via Napoleone Leumann,residential,50,False,80.56,"LINESTRING (7.5220747 45.0718252, 7.5221966 45.0724847, 7.5222075 45.0725436)",,,
533652841,True,1,Via Trieste,residential,50,False,106.20700000000001,"LINESTRING (7.5220747 45.0718252, 7.5210304 45.0719431, 7.5209359 45.0719538, 7.5207372 45.0719638)",,,
292291950,False,,Viale Colli,tertiary,40,False,11.461,"LINESTRING (7.5239991 45.0687898, 7.5239825 45.0688922)",,,
134895258,False,2,Via Unità d'Italia,residential,50,True,67.06099999999999,"LINESTRING (7.520761 45.0731589, 7.5206724 45.0731589, 7.5200529 45.0731586, 7.5200176 45.0731586, 7.519907 45.0731586)",,,
312569699,False,,Via Louis Pasteur,residential,50,False,133.30499999999998,"LINESTRING (7.520761 45.0731589, 7.520765 45.0730818, 7.5207606 45.072784, 7.520774 45.0721539, 7.5207752 45.072065, 7.5207635 45.0720255, 7.5207372 45.0719638)",,,
477833232,True,,Via Fiorito,residential,,False,39.496,"LINESTRING (7.5147607 45.0699205, 7.5142691 45.0699955)",,,
167038904,True,1,Via Ospedale,residential,,False,133.918,"LINESTRING (7.5147607 45.0699205, 7.5147535 45.0699024, 7.5142997 45.068761)",,,
40424972,True,1,Via Gallo,residential,30,False,121.603,"LINESTRING (7.5137509 45.070067, 7.5137021 45.0698661, 7.5135598 45.0695156, 7.513336 45.0690148)",,,
"[477833232, 145473574]",True,,Via Fiorito,residential,,False,67.448,"LINESTRING (7.5137509 45.070067, 7.5133094 45.0701166, 7.5131906 45.0701274, 7.5131018 45.0701354, 7.5130563 45.0701395, 7.5129305 45.0701517, 7.5129011 45.0701546)",,,yes
477833232,True,,Via Fiorito,residential,,False,41.464,"LINESTRING (7.5142691 45.0699955, 7.5137509 45.070067)",,,
40424971,True,1,Via Girò,residential,,False,127.659,"LINESTRING (7.5142691 45.0699955, 7.5141835 45.0697627, 7.513806 45.0688952)",,,
167046292,False,,Via Benvenuto Cellini,residential,,False,44.747,"LINESTRING (7.5212992 45.0671157, 7.5213109 45.0671627, 7.5213974 45.0675121)",,,
