osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,width,access
28531135,,,Via Roma,residential,False,False,92.999,"LINESTRING (11.90965 45.5023987, 11.9097535 45.5023823, 11.910665 45.5022518, 11.9108172 45.5022252)",,,,
28531135,,,Via Roma,residential,False,True,70.864,"LINESTRING (11.90965 45.5023987, 11.9095625 45.502411, 11.9087609 45.5025322)",,,,
603780181,,,Via Fitzgerald Kennedy,residential,True,False,42.388999999999996,"LINESTRING (11.90965 45.5023987, 11.9096544 45.5024058, 11.9096729 45.5024597, 11.9097761 45.5027694)",,,,
28639902,,,Via Alessandro Manzoni,residential,False,True,39.516999999999996,"LINESTRING (11.9104605 45.5012512, 11.9104733 45.501291, 11.9105821 45.5015962)",,,,
31193293,2,SP11,Via Caltana,secondary,False,False,91.832,"LINESTRING (11.9104605 45.5012512, 11.9095668 45.5014106, 11.9093182 45.5014538)",,,,
31193293,2,SP11,Via Caltana,secondary,False,True,128.121,"LINESTRING (11.9104605 45.5012512, 11.9110022 45.501151, 11.9115725 45.5010478, 11.9118438 45.5009945, 11.9120489 45.5009544)",,,,
28603968,,,Via Verdi,residential,False,False,94.132,"LINESTRING (11.9097761 45.5027694, 11.9109518 45.5025754)",,,,
28603968,,,Via Verdi,residential,False,True,30.403,"LINESTRING (11.9097761 45.5027694, 11.9093985 45.5028381)",,,,
28603968,,,Via Verdi,residential,False,False,50.985,"LINESTRING (11.90826 45.5030505, 11.9088924 45.5029331)",,,,
28603968,,,Via Verdi,residential,False,True,85.84799999999998,"LINESTRING (11.90826 45.5030505, 11.9080663 45.5030854, 11.907995 45.503099, 11.9078685 45.5031211, 11.9074506 45.5032018, 11.9074007 45.503211, 11.9073542 45.5032253, 11.9072268 45.5032948)",,,,
28639916,,,Via Giacomo Puccini,residential,False,False,79.93599999999999,"LINESTRING (11.90826 45.5030505, 11.9082681 45.5030894, 11.9082927 45.50315, 11.9085006 45.5037491)",,,,
28603968,,,Via Verdi,residential,False,False,40.832,"LINESTRING (11.9088924 45.5029331, 11.9093985 45.5028381)",,,,
28603968,,,Via Verdi,residential,False,True,50.985,"LINESTRING (11.9088924 45.5029331, 11.90826 45.5030505)",,,,
603780185,,,Via Giovanni XXIII,residential,True,False,45.742,"LINESTRING (11.9088924 45.5029331, 11.9087891 45.5026225, 11.9087764 45.5025842, 11.9087633 45.5025402, 11.9087609 45.5025322)",,30,5.9,
28603968,,,Via Verdi,residential,False,True,119.846,"LINESTRING (11.9129116 45.5022281, 11.9120789 45.5023728, 11.9114249 45.502503)",,,,
28639946,,,Via Verdi,residential,False,False,147.339,"LINESTRING (11.9129116 45.5022281, 11.9131642 45.5028459, 11.9134487 45.5034985)",,,,
28660308,,,Via Vittorio Bachelet,residential,False,False,94.498,"LINESTRING (11.9090294 45.5051879, 11.9102016 45.5049704)",,,,
28639916,,,Via Giacomo Puccini,residential,False,False,188.353,"LINESTRING (11.9090294 45.5051879, 11.9091511 45.5055176, 11.9092475 45.5057789, 11.9093403 45.506013, 11.9105045 45.5058113)",,,,
28639916,,,Via Giacomo Puccini,residential,False,True,76.62100000000001,"LINESTRING (11.9090294 45.5051879, 11.9089841 45.5050645, 11.9089065 45.5048534, 11.9088568 45.5047184, 11.9087842 45.5045206)",,,,
28639965,,,Via Alcide De Gasperi,residential,False,False,157.642,"LINESTRING (11.910586 45.5060196, 11.9091791 45.5062791, 11.9088051 45.506342, 11.9086294 45.506379)",,,,
28660346,,,Via Robert Schuman,residential,False,False,24.018,"LINESTRING (11.910586 45.5060196, 11.9105725 45.5059811, 11.9105045 45.5058113)",,,,
41510774,2,SP70,Via De Toni,secondary,False,False,3.072,"LINESTRING (11.9067882 45.5034433, 11.9067521 45.5034544)",,50,,
1242586740,,,Via Muson,residential,False,False,4.002,"LINESTRING (11.9067882 45.5034433, 11.9067576 45.5034144)",,,,destination
"[28738394, 31193181, 41510774]",2,SP70,Via De Toni,secondary,False,True,37.983,"LINESTRING (11.9067882 45.5034433, 11.906832 45.5034304, 11.9071209 45.5033359, 11.9072268 45.5032948)",yes,50,,
41510774,2,SP70,Via De Toni,secondary,False,True,22.302,"LINESTRING (11.9035348 45.5041832, 11.9038087 45.5041251)",,50,,
140296388,2,,Vicolo Maria Montessori,residential,False,True,124.435,"LINESTRING (11.9035348 45.5041832, 11.9040189 45.5052496)",,,,
41510774,2,SP70,Via De Toni,secondary,False,False,46.606,"LINESTRING (11.9035348 45.5041832, 11.903245 45.5042401, 11.9029573 45.504292)",,50,,
28603883,2,,Via Antoniana,secondary,False,True,361.82400000000007,"LINESTRING (11.9086294 45.506379, 11.9083188 45.5055053, 11.9080677 45.504803, 11.907823 45.5041667, 11.9076911 45.5039172, 11.9075347 45.5036547, 11.9073755 45.5034852, 11.9072268 45.5032948)",,,,
28639965,,,Via Alcide De Gasperi,residential,False,True,157.642,"LINESTRING (11.9086294 45.506379, 11.9088051 45.506342, 11.9091791 45.5062791, 11.910586 45.5060196)",,,,
28639957,,,Via Hermagor,residential,False,True,29.509,"LINESTRING (11.913821 45.5034501, 11.9134487 45.5034985)",,,,
28603968,,,Via Verdi,residential,False,False,37.739,"LINESTRING (11.9109518 45.5025754, 11.9114249 45.502503)",,,,
28603968,,,Via Verdi,residential,False,True,94.132,"LINESTRING (11.9109518 45.5025754, 11.9097761 45.5027694)",,,,
28639902,,,Via Alessandro Manzoni,residential,False,False,40.33,"LINESTRING (11.9109518 45.5025754, 11.9108481 45.5023109, 11.9108172 45.5022252)",,,,
"[1242586737, 108721412]",,,Via Muson,residential,False,True,160.64299999999997,"LINESTRING (11.9058453 45.5022205, 11.905841 45.5023524, 11.9058555 45.5024878, 11.9059082 45.5026518, 11.9060484 45.5028712, 11.9062846 45.5031038, 11.9064135 45.5031962, 11.9065711 45.5032953, 11.9066548 45.5033486, 11.9066865 45.5033767, 11.9067138 45.5034089, 11.9067521 45.5034544)",,,,destination
216262199,,,Via Enrico Fermi,residential,False,False,33.458,"LINESTRING (11.9058453 45.5022205, 11.9056663 45.5022318, 11.9054301 45.5022883)",,,,
"[375058363, 1242377068, 1242377069]",,,Via Muson,residential,False,False,141.91200000000003,"LINESTRING (11.9058453 45.5022205, 11.9059021 45.5019562, 11.9059743 45.5017387, 11.9061601 45.5013451, 11.9061619 45.5013067, 11.9061652 45.5012169, 11.9061669 45.5011297, 11.9061648 45.5009741)",yes,,,destination
28639902,,,Via Alessandro Manzoni,residential,False,True,72.302,"LINESTRING (11.9105821 45.5015962, 11.9108172 45.5022252)",,,,
28639902,,,Via Alessandro Manzoni,residential,False,False,39.516999999999996,"LINESTRING (11.9105821 45.5015962, 11.9104733 45.501291, 11.9104605 45.5012512)",,,,
35899439,,,Via Bolivia,residential,False,False,91.626,"LINESTRING (11.9105821 45.5015962, 11.91047 45.5016159, 11.9095705 45.5017739, 11.9094417 45.5017965)",,,,
28639903,,,Via Fitzgerald Kennedy,residential,True,False,68.906,"LINESTRING (11.9094417 45.5017965, 11.9096223 45.5023078, 11.9096337 45.5023433, 11.90965 45.5023987)",,,,
35899439,,,Via Bolivia,residential,False,True,91.626,"LINESTRING (11.9094417 45.5017965, 11.9095705 45.5017739, 11.91047 45.5016159, 11.9105821 45.5015962)",,,,
28660308,,,Via Vittorio Bachelet,residential,False,True,94.498,"LINESTRING (11.9102016 45.5049704, 11.9090294 45.5051879)",,,,
28660346,,,Via Robert Schuman,residential,False,True,96.437,"LINESTRING (11.9102016 45.5049704, 11.9102337 45.5050596, 11.9102409 45.5050795, 11.9105045 45.5058113)",,,,
41849311,,,Via Amadeus Mozart,residential,False,False,77.857,"LINESTRING (11.9102016 45.5049704, 11.9101456 45.5048142, 11.9099436 45.504294)",,,,
28639957,,,Via Hermagor,residential,False,False,29.509,"LINESTRING (11.9134487 45.5034985, 11.913821 45.5034501)",,,,
28639946,,,Via Verdi,residential,False,True,147.339,"LINESTRING (11.9134487 45.5034985, 11.9131642 45.5028459, 11.9129116 45.5022281)",,,,
41510774,2,SP70,Via De Toni,secondary,False,True,80.62599999999999,"LINESTRING (11.9019484 45.5044521, 11.9021114 45.5044296, 11.9021703 45.5044204, 11.9025749 45.5043574, 11.9029573 45.504292)",,50,,
104697838,2,,Via Aldo Moro,unclassified,False,True,52.722,"LINESTRING (11.9019484 45.5044521, 11.901973 45.5045068, 11.9019972 45.5045606, 11.9021518 45.5049043)",,,,
1242586740,,,Via Muson,residential,False,True,4.002,"LINESTRING (11.9067576 45.5034144, 11.9067882 45.5034433)",,,,destination
"[375058363, 1242377068, 1242377069]",,,Via Muson,residential,False,True,141.912,"LINESTRING (11.9061648 45.5009741, 11.9061669 45.5011297, 11.9061652 45.5012169, 11.9061619 45.5013067, 11.9061601 45.5013451, 11.9059743 45.5017387, 11.9059021 45.5019562, 11.9058453 45.5022205)",yes,,,destination
140296412,,,Via Caltana,residential,False,False,208.543,"LINESTRING (11.9120171 45.4990242, 11.9126316 45.5007654, 11.9126431 45.5007976, 11.9126596 45.5008448)",,,,
31193293,2,SP11,Via Caltana,secondary,False,False,49.131,"LINESTRING (11.9126596 45.5008448, 11.9120489 45.5009544)",,,,
31193293,2,SP11,Via Caltana,secondary,False,True,77.666,"LINESTRING (11.9126596 45.5008448, 11.9128227 45.5008168, 11.9128681 45.5008093, 11.9131854 45.5007579, 11.9136296 45.5006847)",,,,
140296412,,,Via Caltana,residential,False,True,208.543,"LINESTRING (11.9126596 45.5008448, 11.9126431 45.5007976, 11.9126316 45.5007654, 11.9120171 45.4990242)",,,,
140296375,2,,Via Ferraris,residential,False,False,51.024,"LINESTRING (11.9039185 45.5017563, 11.9040754 45.5022018)",,,,
216262200,2,,Via Enrico Fermi,residential,False,False,148.086,"LINESTRING (11.9050883 45.5024826, 11.9055946 45.5037079, 11.9056169 45.5037618)",,,4,
140296390,2,,Via Pacinotti,residential,False,False,178.174,"LINESTRING (11.9038112 45.5024603, 11.9043577 45.5040162)",,,,
140296386,,,Via De Toni,residential,False,True,187.36599999999999,"LINESTRING (11.9025836 45.5032333, 11.9034045 45.5030918, 11.9034334 45.5030868, 11.9036409 45.5036832, 11.9036731 45.5037396, 11.9038087 45.5041251)",,,,
140296387,2,,Via Meucci,residential,False,False,121.27099999999999,"LINESTRING (11.9025836 45.5032333, 11.9027855 45.5038054, 11.9029573 45.504292)",,,,
"[140296387, 1080499239]",2,,Via Meucci,residential,False,"[False, True]",220.61499999999998,"LINESTRING (11.9025836 45.5032333, 11.9023602 45.5026038, 11.9023539 45.5025345, 11.9024366 45.5024911, 11.90256 45.502446, 11.9040678 45.5021939, 11.9040754 45.5022018)",,,,
41510774,2,SP70,Via De Toni,secondary,False,False,53.931,"LINESTRING (11.9056169 45.5037618, 11.905414 45.5038105, 11.9053589 45.5038237, 11.9051075 45.5038783, 11.9049571 45.5039077)",,50,,
41510774,2,SP70,Via De Toni,secondary,False,True,94.893,"LINESTRING (11.9056169 45.5037618, 11.9057421 45.5037318, 11.9062656 45.5035994, 11.9066175 45.5034911, 11.9067521 45.5034544)",,50,,
216262200,2,,Via Enrico Fermi,residential,False,True,148.086,"LINESTRING (11.9056169 45.5037618, 11.9055946 45.5037079, 11.9050883 45.5024826)",,,4,
41510774,2,SP70,Via De Toni,secondary,False,False,26.38,"LINESTRING (11.904686 45.5039584, 11.9043577 45.5040162)",,50,,
41510774,2,SP70,Via De Toni,secondary,False,True,21.867,"LINESTRING (11.904686 45.5039584, 11.9049571 45.5039077)",,50,,
140296375,2,,Via Ferraris,residential,False,True,201.06,"LINESTRING (11.904686 45.5039584, 11.9046082 45.5037439, 11.9044851 45.5034198, 11.9043088 45.5028648, 11.9040754 45.5022018)",,,,
41510774,2,SP70,Via De Toni,secondary,False,False,9.3,"LINESTRING (11.9043577 45.5040162, 11.9042433 45.50404)",,50,,
41510774,2,SP70,Via De Toni,secondary,False,True,26.38,"LINESTRING (11.9043577 45.5040162, 11.904686 45.5039584)",,50,,
140296390,2,,Via Pacinotti,residential,False,True,178.174,"LINESTRING (11.9043577 45.5040162, 11.9038112 45.5024603)",,,,
41510774,2,SP70,Via De Toni,secondary,False,True,9.3,"LINESTRING (11.9042433 45.50404, 11.9043577 45.5040162)",,50,,
140296383,2,,Vicolo Giacomo Matteotti,residential,False,True,127.207,"LINESTRING (11.9042433 45.50404, 11.9047451 45.5051286)",,,,
41510774,2,SP70,Via De Toni,secondary,False,False,35.169000000000004,"LINESTRING (11.9042433 45.50404, 11.9040812 45.5040698, 11.9038087 45.5041251)",,50,,
41510774,2,SP70,Via De Toni,secondary,False,False,22.302,"LINESTRING (11.9038087 45.5041251, 11.9035348 45.5041832)",,50,,
41510774,2,SP70,Via De Toni,secondary,False,True,35.169000000000004,"LINESTRING (11.9038087 45.5041251, 11.9040812 45.5040698, 11.9042433 45.50404)",,50,,
140296386,,,Via De Toni,residential,False,False,187.366,"LINESTRING (11.9038087 45.5041251, 11.9036731 45.5037396, 11.9036409 45.5036832, 11.9034334 45.5030868, 11.9034045 45.5030918, 11.9025836 45.5032333)",,,,
41510774,2,SP70,Via De Toni,secondary,False,False,80.626,"LINESTRING (11.9029573 45.504292, 11.9025749 45.5043574, 11.9021703 45.5044204, 11.9021114 45.5044296, 11.9019484 45.5044521)",,50,,
41510774,2,SP70,Via De Toni,secondary,False,True,46.606,"LINESTRING (11.9029573 45.504292, 11.903245 45.5042401, 11.9035348 45.5041832)",,50,,
140296387,2,,Via Meucci,residential,False,True,121.27099999999999,"LINESTRING (11.9029573 45.504292, 11.9027855 45.5038054, 11.9025836 45.5032333)",,,,
140296383,2,,Vicolo Giacomo Matteotti,residential,False,False,127.207,"LINESTRING (11.9047451 45.5051286, 11.9042433 45.50404)",,,,
140296388,2,,Vicolo Maria Montessori,residential,False,False,124.435,"LINESTRING (11.9040189 45.5052496, 11.9035348 45.5041832)",,,,
104697838,2,,Via Aldo Moro,unclassified,False,False,158.741,"LINESTRING (11.9027644 45.5062658, 11.9021518 45.5049043)",,,,
28639916,,,Via Giacomo Puccini,residential,False,True,188.35299999999998,"LINESTRING (11.9105045 45.5058113, 11.9093403 45.506013, 11.9092475 45.5057789, 11.9091511 45.5055176, 11.9090294 45.5051879)",,,,
28660346,,,Via Robert Schuman,residential,False,False,96.437,"LINESTRING (11.9105045 45.5058113, 11.9102409 45.5050795, 11.9102337 45.5050596, 11.9102016 45.5049704)",,,,
28660346,,,Via Robert Schuman,residential,False,True,24.018,"LINESTRING (11.9105045 45.5058113, 11.9105725 45.5059811, 11.910586 45.5060196)",,,,
31193293,2,SP11,Via Caltana,secondary,False,True,59.928,"LINESTRING (11.9076888 45.5015563, 11.907704 45.5015672, 11.9077644 45.5015666, 11.9081662 45.5015614, 11.9084511 45.5015596)",,,,
212403986,2,,Piazza San Martino,unclassified,False,False,22.941000000000003,"LINESTRING (11.9076888 45.5015563, 11.907685 45.5015231, 11.9076831 45.5015057, 11.9076557 45.5013993, 11.9076438 45.5013526)",,,,
212403986,2,,Piazza San Martino,unclassified,False,True,22.941000000000003,"LINESTRING (11.9076438 45.5013526, 11.9076557 45.5013993, 11.9076831 45.5015057, 11.907685 45.5015231, 11.9076888 45.5015563)",,,,
"[491787058, 212403988]",1,,Piazza San Martino,unclassified,True,False,76.62800000000001,"LINESTRING (11.9076438 45.5013526, 11.9075422 45.5009875, 11.9074733 45.5009974, 11.9073989 45.5009831, 11.9073563 45.5009421, 11.9073263 45.5008398, 11.9073086 45.5007825)",,,,
212403985,,,,unclassified,False,False,110.75800000000001,"LINESTRING (11.9073086 45.5007825, 11.9072823 45.5007195, 11.9072666 45.5006766, 11.9070991 45.5002191, 11.9068675 45.5002582, 11.9068438 45.5002582, 11.9068267 45.5002518, 11.9068163 45.5001632, 11.9067364 45.5001633, 11.9066341 45.5001655)",,,,
216262199,,,Via Enrico Fermi,residential,False,True,18.387,"LINESTRING (11.9052089 45.5023458, 11.9054301 45.5022883)",,,,
28603968,,,Via Verdi,residential,False,False,30.403,"LINESTRING (11.9093985 45.5028381, 11.9097761 45.5027694)",,,,
28603968,,,Via Verdi,residential,False,True,40.832,"LINESTRING (11.9093985 45.5028381, 11.9088924 45.5029331)",,,,
603799076,,,,residential,False,True,77.59,"LINESTRING (11.9093985 45.5028381, 11.9096414 45.5035148)",,,,
216262203,,,Via Strasburgo,residential,False,True,92.644,"LINESTRING (11.9096414 45.5035148, 11.9085006 45.5037491)",,,,
603799076,,,,residential,False,False,77.59,"LINESTRING (11.9096414 45.5035148, 11.9093985 45.5028381)",,,,
41849311,,,Via Amadeus Mozart,residential,False,True,89.78699999999999,"LINESTRING (11.9096414 45.5035148, 11.9096471 45.5035307, 11.9099436 45.504294)",,,,
28639916,,,Via Giacomo Puccini,residential,False,False,88.588,"LINESTRING (11.9085006 45.5037491, 11.9087842 45.5045206)",,,,
216262203,,,Via Strasburgo,residential,False,False,92.644,"LINESTRING (11.9085006 45.5037491, 11.9096414 45.5035148)",,,,
28639916,,,Via Giacomo Puccini,residential,False,True,79.93599999999999,"LINESTRING (11.9085006 45.5037491, 11.9082927 45.50315, 11.9082681 45.5030894, 11.90826 45.5030505)",,,,
216262201,,,Via Bruxelles,residential,False,True,93.801,"LINESTRING (11.9099436 45.504294, 11.9087842 45.5045206)",,,,
41849311,,,Via Amadeus Mozart,residential,False,False,89.78699999999999,"LINESTRING (11.9099436 45.504294, 11.9096471 45.5035307, 11.9096414 45.5035148)",,,,
41849311,,,Via Amadeus Mozart,residential,False,True,77.857,"LINESTRING (11.9099436 45.504294, 11.9101456 45.5048142, 11.9102016 45.5049704)",,,,
28639916,,,Via Giacomo Puccini,residential,False,True,88.588,"LINESTRING (11.9087842 45.5045206, 11.9085006 45.5037491)",,,,
216262201,,,Via Bruxelles,residential,False,False,93.801,"LINESTRING (11.9087842 45.5045206, 11.9099436 45.504294)",,,,
28639916,,,Via Giacomo Puccini,residential,False,False,76.62100000000001,"LINESTRING (11.9087842 45.5045206, 11.9088568 45.5047184, 11.9089065 45.5048534, 11.9089841 45.5050645, 11.9090294 45.5051879)",,,,
231603822,,,Via Caltana,residential,False,True,114.376,"LINESTRING (11.9116619 45.4999622, 11.9120489 45.5009544)",,,,
31193293,2,SP11,Via Caltana,secondary,False,True,49.131,"LINESTRING (11.9120489 45.5009544, 11.9126596 45.5008448)",,,,
231603822,,,Via Caltana,residential,False,False,114.376,"LINESTRING (11.9120489 45.5009544, 11.9116619 45.4999622)",,,,
31193293,2,SP11,Via Caltana,secondary,False,False,128.12099999999998,"LINESTRING (11.9120489 45.5009544, 11.9118438 45.5009945, 11.9115725 45.5010478, 11.9110022 45.501151, 11.9104605 45.5012512)",,,,
"[497942259, 1242586732, 1242586731]",1,SP11,Via Caltana,secondary,True,False,69.307,"LINESTRING (11.906821 45.5016343, 11.9069663 45.5015858, 11.9070709 45.5015621, 11.9072085 45.501554, 11.9075717 45.5015544, 11.9076888 45.5015563)",,,,
28531130,2,SR307,Via Antoniana,secondary,False,True,19.996,"LINESTRING (11.9066686 45.501746, 11.9066217 45.5015692)",,,,
28531130,2,SR307,Via Antoniana,secondary,False,False,116.981,"LINESTRING (11.9066686 45.501746, 11.9067007 45.5019087, 11.9068032 45.5022926, 11.9069261 45.5027823)",,,,
603780191,1,SP11,Via Caltana,secondary,True,False,17.35,"LINESTRING (11.9066686 45.501746, 11.9067013 45.5017103, 11.9067527 45.5016712, 11.906821 45.5016343)",,,,
603780189,2,,Via Giovanni da Cavino,unclassified,False,True,124.746,"LINESTRING (11.9083987 45.5004509, 11.9084507 45.5005089, 11.9085539 45.5007797, 11.9087988 45.5014716, 11.9088062 45.5014884, 11.9088194 45.50153)",,,,
31193293,2,SP11,Via Caltana,secondary,False,False,28.905,"LINESTRING (11.9088194 45.50153, 11.9086295 45.5015492, 11.9084511 45.5015596)",,,,
31193293,2,SP11,Via Caltana,secondary,False,True,39.791000000000004,"LINESTRING (11.9088194 45.50153, 11.9090141 45.5015028, 11.9093182 45.5014538)",,,,
603780189,2,,Via Giovanni da Cavino,unclassified,False,False,124.74600000000001,"LINESTRING (11.9088194 45.50153, 11.9088062 45.5014884, 11.9087988 45.5014716, 11.9085539 45.5007797, 11.9084507 45.5005089, 11.9083987 45.5004509)",,,,
104697838,2,,Via Aldo Moro,unclassified,False,True,158.741,"LINESTRING (11.9021518 45.5049043, 11.9027644 45.5062658)",,,,
104697838,2,,Via Aldo Moro,unclassified,False,False,52.722,"LINESTRING (11.9021518 45.5049043, 11.9019972 45.5045606, 11.901973 45.5045068, 11.9019484 45.5044521)",,,,
603799027,,,,residential,False,True,39.711,"LINESTRING (11.9021518 45.5049043, 11.9017018 45.5050166, 11.9016704 45.5050205)",,,,
603799027,,,,residential,False,False,39.711,"LINESTRING (11.9016704 45.5050205, 11.9017018 45.5050166, 11.9021518 45.5049043)",,,,
622144973,,,Via Verdi,residential,False,False,103.09400000000001,"LINESTRING (11.9117993 45.5033922, 11.9115586 45.5028063, 11.9114249 45.502503)",,,,
28603968,,,Via Verdi,residential,False,True,37.739,"LINESTRING (11.9114249 45.502503, 11.9109518 45.5025754)",,,,
28603968,,,Via Verdi,residential,False,False,119.846,"LINESTRING (11.9114249 45.502503, 11.9120789 45.5023728, 11.9129116 45.5022281)",,,,
622144973,,,Via Verdi,residential,False,True,103.09400000000001,"LINESTRING (11.9114249 45.502503, 11.9115586 45.5028063, 11.9117993 45.5033922)",,,,
41510774,2,SP70,Via De Toni,secondary,False,False,21.867,"LINESTRING (11.9049571 45.5039077, 11.904686 45.5039584)",,50,,
1080499305,,,,residential,False,False,50.524,"LINESTRING (11.9049571 45.5039077, 11.9051589 45.5043395)",,,,
41510774,2,SP70,Via De Toni,secondary,False,True,53.931,"LINESTRING (11.9049571 45.5039077, 11.9051075 45.5038783, 11.9053589 45.5038237, 11.905414 45.5038105, 11.9056169 45.5037618)",,50,,
1080499102,,,,residential,False,False,76.22,"LINESTRING (11.9047849 45.5025388, 11.9045757 45.5025782, 11.9045489 45.5025061, 11.9044791 45.50241, 11.9040754 45.5022018)",,,,
31193293,2,SP11,Via Caltana,secondary,False,False,77.66600000000001,"LINESTRING (11.9136296 45.5006847, 11.9131854 45.5007579, 11.9128681 45.5008093, 11.9128227 45.5008168, 11.9126596 45.5008448)",,,,
1080499305,,,,residential,False,True,50.524,"LINESTRING (11.9051589 45.5043395, 11.9049571 45.5039077)",,,,
216262199,,,Via Enrico Fermi,residential,False,False,18.387,"LINESTRING (11.9054301 45.5022883, 11.9052089 45.5023458)",,,,
