osmid,oneway,name,highway,reversed,length,lanes,geometry,ref,maxspeed,junction
195170682,False,Via Aldo Moro,residential,False,49.576,,"LINESTRING (18.0948931 39.9660288, 18.0943391 39.9658928)",,,
195170682,False,Via Aldo Moro,residential,True,59.188,,"LINESTRING (18.0948931 39.9660288, 18.0955545 39.9661912)",,,
77748860,False,Via Risorgimento,residential,False,81.581,,"LINESTRING (18.0955751 39.9643896, 18.0952843 39.9650886)",,,
77748860,False,Via Risorgimento,residential,True,64.571,,"LINESTRING (18.0955751 39.9643896, 18.0958174 39.9638394)",,,
77748862,False,Via Giovanni Pascoli,residential,False,118.783,,"LINESTRING (18.0955751 39.9643896, 18.0969259 39.9646528)",,,
77748862,False,Via Giovanni Pascoli,residential,True,65.583,,"LINESTRING (18.0955751 39.9643896, 18.0948317 39.9642372)",,,
135859832,False,Via Convento,residential,False,70.082,,"LINESTRING (18.0952271 39.9623524, 18.0953248 39.9617266)",,,
135859832,False,Via Convento,residential,True,36.278,,"LINESTRING (18.0952271 39.9623524, 18.0951739 39.9626761)",,,
240538739,False,Via Addis Abeba,residential,True,85.332,,"LINESTRING (18.0916458 39.9588693, 18.0906683 39.9587034)",,,
225285970,False,,residential,True,41.591,,"LINESTRING (18.0916458 39.9588693, 18.0917051 39.9589234, 18.091554 39.9592038)",,,
210085029,False,Corso Giuseppe Garibaldi,residential,False,43.192,2,"LINESTRING (18.0906839 39.9626694, 18.0910281 39.9623843)",,50,
210085029,False,Corso Giuseppe Garibaldi,residential,True,12.587,2,"LINESTRING (18.0906839 39.9626694, 18.0905849 39.9627534)",,50,
135859831,True,,residential,False,101.971,,"LINESTRING (18.0906839 39.9626694, 18.0910302 39.9628041, 18.0914995 39.9628515, 18.0918117 39.9629441)",,,
135859829,False,Via Makallè,residential,True,48.39,,"LINESTRING (18.091499 39.9651849, 18.0916505 39.9647655)",,,
195170682,False,Via Aldo Moro,residential,False,50.313,,"LINESTRING (18.091499 39.9651849, 18.0909382 39.9650435)",,,
195170682,False,Via Aldo Moro,residential,True,124.747,,"LINESTRING (18.091499 39.9651849, 18.0928903 39.9655335)",,,
77748860,False,Via Risorgimento,residential,False,73.993,,"LINESTRING (18.0968022 39.9619116, 18.0966667 39.9620773, 18.0965128 39.962285, 18.0964066 39.9625012)",,,
195170663,True,Via Immacolata,residential,False,105.06800000000001,,"LINESTRING (18.0968022 39.9619116, 18.0968057 39.9620545, 18.0973188 39.9625067, 18.0974982 39.9626556)",,,
135859805,False,Via Alessandro Volta,residential,False,111.67,,"LINESTRING (18.0964186 39.9664033, 18.0967055 39.9654234)",,,
195170682,False,Via Aldo Moro,residential,False,12.92,,"LINESTRING (18.0964186 39.9664033, 18.0962742 39.9663679)",,,
195170682,False,Via Aldo Moro,residential,True,70.443,,"LINESTRING (18.0964186 39.9664033, 18.0972164 39.966569)",,,
135862737,False,Via F. Crispi,residential,True,54.932,,"LINESTRING (18.0896618 39.963537, 18.0892029 39.9631901)",,,
210085029,False,Corso Giuseppe Garibaldi,residential,False,54.339,2,"LINESTRING (18.0896618 39.963537, 18.0900891 39.9631743)",,50,
210085029,False,Corso Giuseppe Garibaldi,residential,True,78.664,2,"LINESTRING (18.0896618 39.963537, 18.0890391 39.9640592)",,50,
210085031,False,Via Salandra,residential,False,86.96,,"LINESTRING (18.0896618 39.963537, 18.0906165 39.963813)",,,
135859805,False,Via Alessandro Volta,residential,True,78.413,,"LINESTRING (18.0974982 39.9626556, 18.0972912 39.9633427)",,,
238615974,True,Via De Marra,residential,False,45.49,,"LINESTRING (18.0974982 39.9626556, 18.0969733 39.9625814)",,,
299448307,False,Via Mellisano,residential,True,121.65100000000001,2,"LINESTRING (18.0974982 39.9626556, 18.0980184 39.9627708, 18.0988902 39.9628915)",SP68,,
77748865,False,Via Carso,residential,False,52.752,,"LINESTRING (18.0951107 39.9630606, 18.0957218 39.963136)",,,
135859832,False,Via Convento,residential,False,43.092,,"LINESTRING (18.0951107 39.9630606, 18.0951739 39.9626761)",,,
135859832,False,Via Convento,residential,True,32.458,,"LINESTRING (18.0951107 39.9630606, 18.0950426 39.9633478)",,,
77748873,False,Via U. Maddalena,residential,False,165.995,,"LINESTRING (18.090532 39.9590298, 18.0899251 39.9604483)",,,
77748873,False,Via U. Maddalena,residential,True,38.108,,"LINESTRING (18.090532 39.9590298, 18.0906683 39.9587034)",,,
225285971,True,Via Fiumi Marina,tertiary,False,48.347,,"LINESTRING (18.090532 39.9590298, 18.08998 39.9589297)",SP202,,
210085027,False,Via Mentana,residential,False,127.345,,"LINESTRING (18.0890391 39.9640592, 18.0901527 39.9648228)",,,
210085029,False,Corso Giuseppe Garibaldi,residential,False,78.664,2,"LINESTRING (18.0890391 39.9640592, 18.0896618 39.963537)",,50,
210085029,False,Corso Giuseppe Garibaldi,residential,True,55.739,2,"LINESTRING (18.0890391 39.9640592, 18.0885953 39.9644274)",,50,
210085030,False,Via Marsala,residential,True,73.061,,"LINESTRING (18.0890391 39.9640592, 18.0884067 39.9636156)",,,
77748865,False,Via Carso,residential,True,70.65,,"LINESTRING (18.0969229 39.9632924, 18.0961062 39.9631835)",,,
135859821,False,Via Lazio,residential,True,79.176,,"LINESTRING (18.0969229 39.9632924, 18.0969733 39.9625814)",,,
238615972,False,Via Indipendenza,residential,False,31.883,,"LINESTRING (18.0969229 39.9632924, 18.0972912 39.9633427)",,,
135859821,False,Via Lazio,residential,False,75.535,,"LINESTRING (18.0969229 39.9632924, 18.0968808 39.9637522, 18.0971631 39.9637817)",,,
77748876,False,Via Piave,residential,False,36.803,,"LINESTRING (18.0885688 39.9600473, 18.0889659 39.9601773)",,,
77748876,False,Via Piave,residential,True,45.5,,"LINESTRING (18.0885688 39.9600473, 18.0880774 39.9598874)",,,
210085031,False,Via Salandra,residential,False,67.219,,"LINESTRING (18.0906165 39.963813, 18.0913694 39.9639931)",,,
210085031,False,Via Salandra,residential,True,86.96,,"LINESTRING (18.0906165 39.963813, 18.0896618 39.963537)",,,
77748866,False,,residential,False,119.142,,"LINESTRING (18.0906165 39.963813, 18.0903285 39.9645028, 18.0901527 39.9648228)",,,
135862734,False,,residential,True,141.364,,"LINESTRING (18.0906165 39.963813, 18.0906517 39.963753, 18.091214 39.9633135, 18.0917181 39.9629834, 18.0918117 39.9629441)",,,
77748873,False,Via U. Maddalena,residential,True,165.995,,"LINESTRING (18.0899251 39.9604483, 18.090532 39.9590298)",,,
225288628,True,Piazza Beltrano,residential,False,79.107,,"LINESTRING (18.0899251 39.9604483, 18.0907887 39.960709)",,,
195170672,False,Via Alessandro Manzoni,residential,False,73.448,,"LINESTRING (18.0988902 39.9628915, 18.0986859 39.9635332)",,,
238734121,False,Via Toscana,residential,True,101.4,,"LINESTRING (18.0988902 39.9628915, 18.0991771 39.9620065)",,,
299448307,False,Via Mellisano,residential,True,42.394,2,"LINESTRING (18.0988902 39.9628915, 18.0993786 39.9629638)",SP68,,
299448307,False,Via Mellisano,residential,False,121.65100000000001,2,"LINESTRING (18.0988902 39.9628915, 18.0980184 39.9627708, 18.0974982 39.9626556)",SP68,,
77748864,False,Via Principe di Napoli,residential,True,16.352,,"LINESTRING (18.0925003 39.9612461, 18.0923118 39.9612187)",,,
195137951,False,Via Gallipoli,secondary,False,75.762,2,"LINESTRING (18.0925003 39.9612461, 18.0922305 39.9618953)",SP350,,
195137951,False,Via Gallipoli,secondary,True,72.792,2,"LINESTRING (18.0925003 39.9612461, 18.0927552 39.9606213)",SP350,,
135859826,True,Via Principe di Napoli,residential,False,123.935,,"LINESTRING (18.0925003 39.9612461, 18.0930524 39.9613181, 18.0933858 39.961382, 18.0939292 39.9614493)",,,
210085033,True,Corso Giuseppe Garibaldi,residential,False,110.941,2,"LINESTRING (18.0925003 39.9612461, 18.0923652 39.9612768, 18.0915768 39.9619298)",,50,
204903701,False,Via Fiumi Marina,tertiary,False,92.298,,"LINESTRING (18.0893086 39.9588079, 18.0882521 39.9586257)",SP202,,
438650415,True,Via Asiago,residential,False,151.555,,"LINESTRING (18.0893086 39.9588079, 18.0885688 39.9600473)",,,
77748860,False,Via Risorgimento,residential,False,80.072,,"LINESTRING (18.0964066 39.9625012, 18.0961062 39.9631835)",,,
238615974,True,Via De Marra,residential,False,43.903,,"LINESTRING (18.0964066 39.9625012, 18.0958983 39.9624371)",,,
77748860,False,Via Risorgimento,residential,True,73.993,,"LINESTRING (18.0964066 39.9625012, 18.0965128 39.962285, 18.0966667 39.9620773, 18.0968022 39.9619116)",,,
195170672,False,Via Alessandro Manzoni,residential,True,108.489,,"LINESTRING (18.09773 39.9666757, 18.0980206 39.9657258)",,,
195170682,False,Via Aldo Moro,residential,False,45.35,,"LINESTRING (18.09773 39.9666757, 18.0972164 39.966569)",,,
195170682,False,Via Aldo Moro,residential,True,40.611,,"LINESTRING (18.09773 39.9666757, 18.098192 39.9667652)",,,
77748864,False,Via Principe di Napoli,residential,False,30.988,,"LINESTRING (18.0897769 39.9608553, 18.0901343 39.9609065)",,,
77748864,False,Via Principe di Napoli,residential,True,29.229,,"LINESTRING (18.0897769 39.9608553, 18.0894386 39.9608122)",,,
135862146,False,Via Pasubio,residential,True,115.686,,"LINESTRING (18.0897769 39.9608553, 18.0893608 39.9618456)",,,
204906803,True,Via Cirene,residential,False,33.417,,"LINESTRING (18.0921108 39.9593246, 18.0922449 39.9590422)",,,
225285971,True,Via Fiumi Marina,tertiary,False,49.321,,"LINESTRING (18.0921108 39.9593246, 18.091554 39.9592038)",SP202,,
77748862,False,Via Giovanni Pascoli,residential,True,64.452,,"LINESTRING (18.0994663 39.965168, 18.0987352 39.9650197)",,,
77748871,False,Via Lucania,residential,False,95.438,,"LINESTRING (18.0994663 39.965168, 18.0992308 39.9660071)",,,
77748871,False,Via Lucania,residential,True,65.456,,"LINESTRING (18.0994663 39.965168, 18.0996203 39.9645913)",,,
135859827,False,Via Mandoli Rino,residential,False,72.596,,"LINESTRING (18.0991758 39.9635979, 18.0993786 39.9629638)",,,
135859827,False,Via Mandoli Rino,residential,True,101.957,,"LINESTRING (18.0991758 39.9635979, 18.0988928 39.9644888)",,,
238615972,False,Via Indipendenza,residential,True,42.367,,"LINESTRING (18.0991758 39.9635979, 18.0986859 39.9635332)",,,
195137952,False,Via Gallipoli,secondary,False,52.899,2,"LINESTRING (18.0909382 39.9650435, 18.0907519 39.9654973)",SP350,,
195137952,False,Via Gallipoli,secondary,True,106.147,2,"LINESTRING (18.0909382 39.9650435, 18.091312 39.9641329)",SP350,,
195170682,False,Via Aldo Moro,residential,True,50.313,,"LINESTRING (18.0909382 39.9650435, 18.091499 39.9651849)",,,
77748862,False,Via Giovanni Pascoli,residential,False,60.467,,"LINESTRING (18.0969259 39.9646528, 18.0976118 39.9647919)",,,
77748862,False,Via Giovanni Pascoli,residential,True,118.783,,"LINESTRING (18.0969259 39.9646528, 18.0955751 39.9643896)",,,
135859805,False,Via Alessandro Volta,residential,False,47.994,,"LINESTRING (18.0969259 39.9646528, 18.0970326 39.964229)",,,
135859805,False,Via Alessandro Volta,residential,True,87.722,,"LINESTRING (18.0969259 39.9646528, 18.0967055 39.9654234)",,,
77748873,False,Via U. Maddalena,residential,False,38.108,,"LINESTRING (18.0906683 39.9587034, 18.090532 39.9590298)",,,
240538739,False,Via Addis Abeba,residential,False,85.332,,"LINESTRING (18.0906683 39.9587034, 18.0916458 39.9588693)",,,
240538739,False,Via Addis Abeba,residential,True,5.074,,"LINESTRING (18.0906683 39.9587034, 18.0906185 39.9586784)",,,
77748860,False,Via Risorgimento,residential,False,76.974,,"LINESTRING (18.0961062 39.9631835, 18.0958174 39.9638394)",,,
77748860,False,Via Risorgimento,residential,True,80.072,,"LINESTRING (18.0961062 39.9631835, 18.0964066 39.9625012)",,,
77748865,False,Via Carso,residential,False,70.65,,"LINESTRING (18.0961062 39.9631835, 18.0969229 39.9632924)",,,
77748865,False,Via Carso,residential,True,33.184,,"LINESTRING (18.0961062 39.9631835, 18.0957218 39.963136)",,,
77748866,False,,residential,True,14.378,,"LINESTRING (18.0898321 39.9654278, 18.0898956 39.965308)",,,
135860772,True,Via degli Abruzzi,residential,False,144.971,,"LINESTRING (18.091554 39.9592038, 18.0909422 39.9604203)",,,
225285971,True,Via Fiumi Marina,tertiary,False,89.229,,"LINESTRING (18.091554 39.9592038, 18.090532 39.9590298)",SP202,,
225285970,False,,residential,False,41.591,,"LINESTRING (18.091554 39.9592038, 18.0917051 39.9589234, 18.0916458 39.9588693)",,,
77748866,False,,residential,False,58.231,,"LINESTRING (18.0901527 39.9648228, 18.0898956 39.965308)",,,
210085027,False,Via Mentana,residential,True,127.345,,"LINESTRING (18.0901527 39.9648228, 18.0890391 39.9640592)",,,
77748866,False,,residential,True,119.142,,"LINESTRING (18.0901527 39.9648228, 18.0903285 39.9645028, 18.0906165 39.963813)",,,
195170672,False,Via Alessandro Manzoni,residential,False,100.813,,"LINESTRING (18.0986859 39.9635332, 18.0984204 39.9644167)",,,
195170672,False,Via Alessandro Manzoni,residential,True,73.448,,"LINESTRING (18.0986859 39.9635332, 18.0988902 39.9628915)",,,
238615972,False,Via Indipendenza,residential,False,42.367,,"LINESTRING (18.0986859 39.9635332, 18.0991758 39.9635979)",,,
238615972,False,Via Indipendenza,residential,True,67.299,,"LINESTRING (18.0986859 39.9635332, 18.0979085 39.963427)",,,
195170663,True,Via Immacolata,residential,False,45.325,,"LINESTRING (18.0955428 39.9604987, 18.0958013 39.960654, 18.0959613 39.9607502)",,,
550161641,False,Piazza San Sebastiano,residential,True,18.112,,"LINESTRING (18.0955428 39.9604987, 18.0955425 39.9604108, 18.0955689 39.9603386)",,,
195170663,True,Via Immacolata,residential,False,67.023,,"LINESTRING (18.0959613 39.9607502, 18.0960187 39.9608055, 18.096498 39.9611077, 18.0965344 39.9611567)",,,
238615976,False,Via Vittorio Emanuele II,residential,False,57.25599999999999,,"LINESTRING (18.0959613 39.9607502, 18.0956473 39.961011, 18.0956055 39.9610413, 18.0955753 39.9610609, 18.0955382 39.9610822, 18.0954729 39.9610806)",,,
238615976,False,Via Vittorio Emanuele II,residential,True,11.64,,"LINESTRING (18.095022 39.9608851, 18.0951409 39.9609366)",,,
238615976,False,Via Vittorio Emanuele II,residential,False,85.576,,"LINESTRING (18.095022 39.9608851, 18.0948712 39.9608418, 18.0947975 39.9608206, 18.0946187 39.9607815, 18.0943424 39.9607476, 18.094315 39.960745, 18.0941404 39.9607281, 18.0941009 39.960721, 18.0940498 39.9607067)",,,
238734121,False,Via Toscana,residential,False,18.274,,"LINESTRING (18.0994857 39.9609879, 18.099439 39.9611483)",,,
351586978,True,Via Giuseppe Mazzini,secondary,False,166.313,2,"LINESTRING (18.0994857 39.9609879, 18.0994245 39.9609601, 18.0978065 39.960226)",SP68,,
135859832,False,Via Convento,residential,True,72.933,,"LINESTRING (18.0954729 39.9610806, 18.0953248 39.9617266)",,,
238615976,False,Via Vittorio Emanuele II,residential,False,32.512,,"LINESTRING (18.0954729 39.9610806, 18.0951409 39.9609366)",,,
238615976,False,Via Vittorio Emanuele II,residential,True,57.256,,"LINESTRING (18.0954729 39.9610806, 18.0955382 39.9610822, 18.0955753 39.9610609, 18.0956055 39.9610413, 18.0956473 39.961011, 18.0959613 39.9607502)",,,
195170663,True,Via Immacolata,residential,False,89.576,,"LINESTRING (18.0965344 39.9611567, 18.0967074 39.9613696, 18.0967715 39.9614843, 18.0968057 39.9616121, 18.0968022 39.9619116)",,,
495693324,True,,unclassified,False,84.093,,"LINESTRING (18.0965344 39.9611567, 18.0969836 39.9606962, 18.0971583 39.960574)",,,
536428828,False,,unclassified,False,156.433,,"LINESTRING (18.0965344 39.9611567, 18.0962107 39.961448, 18.0961449 39.9615206, 18.0958983 39.9624371)",,,
135859828,True,Via Galliano,residential,False,85.11600000000001,,"LINESTRING (18.0944353 39.9614194, 18.0944462 39.9614495, 18.0944746 39.9614779, 18.0945815 39.9615147, 18.0950247 39.961657, 18.0953248 39.9617266)",,,
195170666,True,Via Pietro Toselli,residential,False,77.675,,"LINESTRING (18.0944353 39.9614194, 18.0947966 39.9611028, 18.095022 39.9608851)",,,
135869075,False,Via San Vito,residential,True,83.211,,"LINESTRING (18.0939292 39.9614493, 18.0940498 39.9607067)",,,
195170680,False,Piazza della Pace,residential,True,32.283,,"LINESTRING (18.0939292 39.9614493, 18.094304 39.9614913)",,,
480107783,False,Piazza della Pace,residential,False,30.007,,"LINESTRING (18.0939292 39.9614493, 18.0938995 39.9617182)",,,
195170666,True,Via Pietro Toselli,residential,False,13.753,,"LINESTRING (18.094304 39.9614913, 18.0944353 39.9614194)",,,
195170680,False,Piazza della Pace,residential,False,32.283,,"LINESTRING (18.094304 39.9614913, 18.0939292 39.9614493)",,,
195170680,False,Piazza della Pace,residential,True,42.736000000000004,,"LINESTRING (18.094304 39.9614913, 18.094039 39.9616339, 18.0938995 39.9617182)",,,
238734121,False,Via Toscana,residential,False,41.512,,"LINESTRING (18.0992847 39.9616424, 18.0991771 39.9620065)",,,
"[238616193, 238616194, 238615975]",False,"['Via Enrico Fermi', 'Via Tevere', 'Via Emilia']",residential,True,362.071,,"LINESTRING (18.0992847 39.9616424, 18.0975426 39.961308, 18.0974314 39.961831, 18.0979655 39.9618972, 18.0991771 39.9620065)",,,
238734121,False,Via Toscana,residential,True,56.493,,"LINESTRING (18.0992847 39.9616424, 18.099439 39.9611483)",,,
135859832,False,Via Convento,residential,False,72.933,,"LINESTRING (18.0953248 39.9617266, 18.0954729 39.9610806)",,,
135859832,False,Via Convento,residential,True,70.082,,"LINESTRING (18.0953248 39.9617266, 18.0952271 39.9623524)",,,
135859816,False,Via Da Bormida,residential,False,42.017,,"LINESTRING (18.0922305 39.9618953, 18.0927053 39.961997)",,,
195137951,False,Via Gallipoli,secondary,False,29.549,2,"LINESTRING (18.0922305 39.9618953, 18.0921269 39.9621489)",SP350,,
195137951,False,Via Gallipoli,secondary,True,75.762,2,"LINESTRING (18.0922305 39.9618953, 18.0925003 39.9612461)",SP350,,
135859816,False,Via Da Bormida,residential,False,59.02,,"LINESTRING (18.0927053 39.961997, 18.0933723 39.9621397)",,,
135859816,False,Via Da Bormida,residential,True,42.017,,"LINESTRING (18.0927053 39.961997, 18.0922305 39.9618953)",,,
135859829,False,Via Makallè,residential,False,31.319,,"LINESTRING (18.0927053 39.961997, 18.0925943 39.9622655)",,,
238734121,False,Via Toscana,residential,False,101.4,,"LINESTRING (18.0991771 39.9620065, 18.0988902 39.9628915)",,,
238734121,False,Via Toscana,residential,True,41.512,,"LINESTRING (18.0991771 39.9620065, 18.0992847 39.9616424)",,,
"[238616193, 238616194, 238615975]",False,"['Via Enrico Fermi', 'Via Tevere', 'Via Emilia']",residential,False,362.071,,"LINESTRING (18.0991771 39.9620065, 18.0979655 39.9618972, 18.0974314 39.961831, 18.0975426 39.961308, 18.0992847 39.9616424)",,,
135859816,False,Via Da Bormida,residential,True,59.02,,"LINESTRING (18.0933723 39.9621397, 18.0927053 39.961997)",,,
195170683,True,Via San Nicola,residential,False,66.40100000000001,,"LINESTRING (18.0933723 39.9621397, 18.0934136 39.9620469, 18.0935124 39.9619523, 18.0938995 39.9617182)",,,
135859811,False,Via De Lutiano,residential,False,168.301,,"LINESTRING (18.0932155 39.9624818, 18.0951739 39.9626761)",,,
195170683,True,Via San Nicola,residential,False,40.319,,"LINESTRING (18.0932155 39.9624818, 18.0933723 39.9621397)",,,
442654237,False,Piazza San Nicola,residential,True,26.835,,"LINESTRING (18.0932155 39.9624818, 18.0931709 39.9627207)",,,
195170676,False,Piazza San Nicola,residential,False,35.564,,"LINESTRING (18.0932155 39.9624818, 18.0931146 39.9625788, 18.0928648 39.9626197)",,,
135859829,False,Via Makallè,residential,False,54.283,,"LINESTRING (18.0924812 39.9625391, 18.0923022 39.9630076)",,,
135859829,False,Via Makallè,residential,True,31.914,,"LINESTRING (18.0924812 39.9625391, 18.0925943 39.9622655)",,,
195170679,False,Via Puccini,residential,False,33.899,,"LINESTRING (18.0924812 39.9625391, 18.0928648 39.9626197)",,,
135859818,False,Via Mascagni,residential,False,64.872,,"LINESTRING (18.0924812 39.9625391, 18.0924044 39.9625523, 18.0919547 39.9628394, 18.0918609 39.9628199)",,,
135859821,False,Via Lazio,residential,False,79.176,,"LINESTRING (18.0969733 39.9625814, 18.0969229 39.9632924)",,,
238615974,True,Via De Marra,residential,False,49.115,,"LINESTRING (18.0969733 39.9625814, 18.0964066 39.9625012)",,,
135859811,False,Via De Lutiano,residential,True,168.301,,"LINESTRING (18.0951739 39.9626761, 18.0932155 39.9624818)",,,
135859832,False,Via Convento,residential,False,36.278,,"LINESTRING (18.0951739 39.9626761, 18.0952271 39.9623524)",,,
135859832,False,Via Convento,residential,True,43.092,,"LINESTRING (18.0951739 39.9626761, 18.0951107 39.9630606)",,,
135859829,False,Via Makallè,residential,False,142.579,,"LINESTRING (18.0923022 39.9630076, 18.0918403 39.96424)",,,
135859829,False,Via Makallè,residential,True,54.283,,"LINESTRING (18.0923022 39.9630076, 18.0924812 39.9625391)",,,
195170675,True,Via Armando Diaz,residential,False,30.154,,"LINESTRING (18.0923022 39.9630076, 18.0926516 39.9630503)",,,
195170675,True,Via Armando Diaz,residential,False,48.44,,"LINESTRING (18.0926516 39.9630503, 18.0932129 39.9631188)",,,
135859817,False,Via Trieste,residential,False,150.288,,"LINESTRING (18.0926516 39.9630503, 18.0925891 39.9636907, 18.0924691 39.9643941)",,,
135859806,False,Via Giosuè Carducci,residential,False,44.411,,"LINESTRING (18.0932129 39.9631188, 18.0931709 39.9627207)",,,
135859806,False,Via Giosuè Carducci,residential,True,93.481,,"LINESTRING (18.0932129 39.9631188, 18.0933693 39.9639509)",,,
195170675,True,Via Armando Diaz,residential,False,99.188,,"LINESTRING (18.0932129 39.9631188, 18.0943615 39.9632626)",,,
135859813,False,Via Trento,residential,False,94.911,,"LINESTRING (18.0943615 39.9632626, 18.0941581 39.9641018)",,,
195170675,True,Via Armando Diaz,residential,False,58.816,,"LINESTRING (18.0943615 39.9632626, 18.0950426 39.9633478)",,,
135859805,False,Via Alessandro Volta,residential,False,78.413,,"LINESTRING (18.0972912 39.9633427, 18.0974982 39.9626556)",,,
135859805,False,Via Alessandro Volta,residential,True,50.021,,"LINESTRING (18.0972912 39.9633427, 18.0971631 39.9637817)",,,
238615972,False,Via Indipendenza,residential,False,53.439,,"LINESTRING (18.0972912 39.9633427, 18.0979085 39.963427)",,,
238615972,False,Via Indipendenza,residential,True,31.883,,"LINESTRING (18.0972912 39.9633427, 18.0969229 39.9632924)",,,
135859832,False,Via Convento,residential,False,32.458,,"LINESTRING (18.0950426 39.9633478, 18.0951107 39.9630606)",,,
135859832,False,Via Convento,residential,True,100.517,,"LINESTRING (18.0950426 39.9633478, 18.0948317 39.9642372)",,,
135859823,False,Via Martiri d'Otranto,residential,True,100.727,,"LINESTRING (18.0979085 39.963427, 18.0977163 39.9643208)",,,
238615972,False,Via Indipendenza,residential,False,67.299,,"LINESTRING (18.0979085 39.963427, 18.0986859 39.9635332)",,,
238615972,False,Via Indipendenza,residential,True,53.439,,"LINESTRING (18.0979085 39.963427, 18.0972912 39.9633427)",,,
135859805,False,Via Alessandro Volta,residential,False,50.021,,"LINESTRING (18.0971631 39.9637817, 18.0972912 39.9633427)",,,
135859805,False,Via Alessandro Volta,residential,True,50.966,,"LINESTRING (18.0971631 39.9637817, 18.0970326 39.964229)",,,
135859821,False,Via Lazio,residential,True,75.535,,"LINESTRING (18.0971631 39.9637817, 18.0968808 39.9637522, 18.0969229 39.9632924)",,,
77748860,False,Via Risorgimento,residential,False,64.571,,"LINESTRING (18.0958174 39.9638394, 18.0955751 39.9643896)",,,
77748860,False,Via Risorgimento,residential,True,76.974,,"LINESTRING (18.0958174 39.9638394, 18.0961062 39.9631835)",,,
135859809,False,Via Leopardi,residential,False,94.94,,"LINESTRING (18.0958174 39.9638394, 18.0948317 39.9642372)",,,
77748862,False,Via Giovanni Pascoli,residential,False,59.349,,"LINESTRING (18.0941581 39.9641018, 18.0948317 39.9642372)",,,
77748862,False,Via Giovanni Pascoli,residential,True,69.288,,"LINESTRING (18.0941581 39.9641018, 18.0933693 39.9639509)",,,
135859813,False,Via Trento,residential,True,94.911,,"LINESTRING (18.0941581 39.9641018, 18.0943615 39.9632626)",,,
195137952,False,Via Gallipoli,secondary,False,106.147,2,"LINESTRING (18.091312 39.9641329, 18.0909382 39.9650435)",SP350,,
195137952,False,Via Gallipoli,secondary,True,16.297,2,"LINESTRING (18.091312 39.9641329, 18.0913694 39.9639931)",SP350,,
135859805,False,Via Alessandro Volta,residential,False,50.966,,"LINESTRING (18.0970326 39.964229, 18.0971631 39.9637817)",,,
135859805,False,Via Alessandro Volta,residential,True,47.994,,"LINESTRING (18.0970326 39.964229, 18.0969259 39.9646528)",,,
135859830,False,Via Martiri di Marcinelle,residential,True,59.156,,"LINESTRING (18.0970326 39.964229, 18.0977163 39.9643208)",,,
