osmid,oneway,highway,reversed,length,lanes,name,geometry,junction,maxspeed
47988303,False,residential,True,281.39599999999996,,Via Francesco Baracca,"LINESTRING (9.1691364 45.5730107, 9.1691839 45.5729553, 9.1692017 45.5729296, 9.1693248 45.5727518, 9.1693492 45.5727011, 9.170281 45.5707007, 9.1702988 45.5706623, 9.1703182 45.5706226)",,
24986967,False,residential,False,180.20600000000002,,Via Monte Oliveto,"LINESTRING (9.1658355 45.5724688, 9.1658253 45.5725145, 9.1658179 45.5725486, 9.1654954 45.574034, 9.1654873 45.574071)",,
47919274,False,residential,True,162.073,,Via Aurora,"LINESTRING (9.1658355 45.5724688, 9.1660311 45.5724911, 9.1670357 45.572591, 9.1672216 45.5726095, 9.1678403 45.5726699, 9.1678964 45.5726765)",,
24983155,True,residential,False,129.775,,Via Italia,"LINESTRING (9.1638821 45.5723701, 9.1640875 45.5712119)",,
161373293,True,residential,False,90.97,,Via Aurora,"LINESTRING (9.1638821 45.5723701, 9.1639508 45.5723747, 9.1650437 45.5724602)",,
24986951,False,residential,False,79.653,,Via San Michele del Carso,"LINESTRING (9.1654873 45.574071, 9.1664989 45.5741793)",,
24986951,False,residential,True,150.08,,Via San Michele del Carso,"LINESTRING (9.1654873 45.574071, 9.1635826 45.573861)",,
24986967,False,residential,True,180.20600000000002,,Via Monte Oliveto,"LINESTRING (9.1654873 45.574071, 9.1654954 45.574034, 9.1658179 45.5725486, 9.1658253 45.5725145, 9.1658355 45.5724688)",,
32709761,True,secondary,False,29.149,,Viale della Repubblica,"LINESTRING (9.1724318 45.5695133, 9.172269 45.569562, 9.1721724 45.5695998, 9.1721107 45.5696425)",,
52864491,True,trunk_link,False,58.543000000000006,1,,"LINESTRING (9.1748968 45.5692157, 9.174729 45.5692896, 9.1746728 45.5693812, 9.1746934 45.5694846, 9.1747758 45.5695642, 9.1748549 45.5696291)",,
41798183,True,secondary,False,85.64099999999999,,Viale della Repubblica,"LINESTRING (9.1729803 45.5693068, 9.1731534 45.5693065, 9.1732963 45.5693151, 9.1734117 45.5693315, 9.1735355 45.5693542, 9.1738219 45.5694136, 9.1740447 45.5694746)",,
52864465,True,trunk_link,False,69.10300000000001,,,"LINESTRING (9.1729803 45.5693068, 9.1731012 45.5692836, 9.1732277 45.5692665, 9.1734119 45.569259, 9.1738604 45.5692437)",,
161999171,True,secondary,False,9.881,,,"LINESTRING (9.171628 45.569557, 9.1716588 45.569516, 9.1716955 45.5694821)",roundabout,
375679407,True,secondary,False,6.363,2,,"LINESTRING (9.1719325 45.5694337, 9.1720028 45.5694629)",roundabout,
52864473,True,tertiary,False,121.97699999999999,,Via Renato Serra,"LINESTRING (9.1720046 45.5697528, 9.1719552 45.5698023, 9.1719129 45.5698548, 9.1718648 45.5699361, 9.1715156 45.5706632, 9.1715059 45.5707008, 9.1715053 45.5707362, 9.1715177 45.570783)",,
166254932,True,secondary,False,25.043000000000003,2,,"LINESTRING (9.1720046 45.5697528, 9.1719639 45.5697713, 9.1719096 45.5697835, 9.1718419 45.5697855, 9.1717707 45.5697751, 9.1716998 45.5697566)",roundabout,
52864471,True,secondary,False,170.854,2,Viale della Repubblica,"LINESTRING (9.1716998 45.5697566, 9.1716052 45.5697488, 9.1715095 45.569751, 9.1714274 45.569758, 9.1713863 45.5697659, 9.1710566 45.5698483, 9.1697859 45.5701942, 9.1696317 45.5702355)",,
166254926,True,secondary,False,23.837999999999997,2,,"LINESTRING (9.1716998 45.5697566, 9.1716619 45.5697174, 9.1716374 45.5696845, 9.1716206 45.5696479, 9.1716173 45.5696099, 9.171628 45.569557)",roundabout,
52865236,False,secondary,True,29.53,,Via Ferdinando Santi,"LINESTRING (9.1752143 45.5697141, 9.1748549 45.5696291)",,
28045231,True,trunk_link,False,52.396,1,,"LINESTRING (9.1752143 45.5697141, 9.1751137 45.5697623, 9.1750105 45.5698367, 9.1749758 45.5699087, 9.174975 45.5699917, 9.175057 45.5701007)",,
248485900,False,residential,True,10.065,,Via Enrico Toti,"LINESTRING (9.1695363 45.5701744, 9.1696317 45.5702355)",,
64781477,False,residential,False,58.403999999999996,,Via Enrico Toti,"LINESTRING (9.1695363 45.5701744, 9.169481 45.5701429, 9.1694043 45.5701128, 9.1693073 45.5700821, 9.1691945 45.5700474, 9.1688419 45.5699919)",,
"[166612353, 28045468]",True,secondary,False,177.31699999999998,"['2', '3']",Viale della Repubblica,"LINESTRING (9.1695363 45.5701744, 9.1696883 45.5701378, 9.1713537 45.5696791, 9.1713954 45.569666, 9.1714925 45.5696319, 9.1715632 45.569599, 9.171628 45.569557)",,
47988303,False,residential,False,281.396,,Via Francesco Baracca,"LINESTRING (9.1703182 45.5706226, 9.1702988 45.5706623, 9.170281 45.5707007, 9.1693492 45.5727011, 9.1693248 45.5727518, 9.1692017 45.5729296, 9.1691839 45.5729553, 9.1691364 45.5730107)",,
370200796,False,residential,False,68.738,,Via Enrico Toti,"LINESTRING (9.1703182 45.5706226, 9.1699972 45.5704642, 9.1698799 45.5703952, 9.169703 45.5702812, 9.1696317 45.5702355)",,
370200796,False,residential,True,66.678,,Via Enrico Toti,"LINESTRING (9.1703182 45.5706226, 9.1705846 45.5707191, 9.1708575 45.5707992, 9.1710097 45.5708392, 9.1711051 45.5708554)",,
49204020,False,residential,False,49.457,,Via Anzio,"LINESTRING (9.1673263 45.5751286, 9.1673057 45.5751254, 9.1668576 45.5750556, 9.1667995 45.5750466, 9.1667656 45.5750465, 9.1667408 45.5750508, 9.1667097 45.5750639)",,
319629765,True,residential,False,81.03,,Via Anzio,"LINESTRING (9.1673263 45.5751286, 9.1674185 45.5751497, 9.1674719 45.5751771, 9.1675069 45.5752168, 9.1675265 45.5752635, 9.1675295 45.5753102, 9.1674586 45.5755588, 9.1674855 45.5755974, 9.1675069 45.5756293, 9.1675117 45.5756643, 9.1674994 45.5756984, 9.1674715 45.5757277, 9.1674312 45.5757487)",,
49134834,True,residential,False,131.65,,Via Milite Ignoto,"LINESTRING (9.1691345 45.5688258, 9.1688419 45.5699919)",,
27941001,True,residential,False,141.927,,Via Achille Grandi,"LINESTRING (9.1691345 45.5688258, 9.1690418 45.5688177, 9.1686644 45.5687879, 9.1680472 45.5687508, 9.1678366 45.5687273, 9.1676013 45.5686959, 9.1674822 45.5686751, 9.1674009 45.5686584, 9.1673335 45.5686444)",,
64781477,False,residential,False,147.279,,Via Enrico Toti,"LINESTRING (9.1688419 45.5699919, 9.1687708 45.5699808, 9.1676029 45.5697976, 9.1671647 45.5697303, 9.1669985 45.5696949)",,
64781477,False,residential,True,58.403999999999996,,Via Enrico Toti,"LINESTRING (9.1688419 45.5699919, 9.1691945 45.5700474, 9.1693073 45.5700821, 9.1694043 45.5701128, 9.169481 45.5701429, 9.1695363 45.5701744)",,
52864488,True,trunk_link,False,80.851,1,,"LINESTRING (9.1738604 45.5692437, 9.1744267 45.5692128, 9.1747742 45.5692082, 9.1748968 45.5692157)",,
54846271,True,residential,False,186.45299999999997,,Via Quadrifoglio,"LINESTRING (9.1738604 45.5692437, 9.1740009 45.5688798, 9.1742395 45.5684507, 9.1746745 45.5676685)",,
161998151,True,tertiary,False,1.208,,,"LINESTRING (9.1712623 45.570909, 9.1712559 45.5708991)",roundabout,
27941001,True,residential,False,60.254999999999995,,Via Achille Grandi,"LINESTRING (9.1673335 45.5686444, 9.1671923 45.5686105, 9.1670374 45.5685551, 9.1667671 45.5684377, 9.1666435 45.5684038)",,
50914285,True,residential,False,119.686,,Via Madonna,"LINESTRING (9.1669985 45.5696949, 9.1673206 45.5686846, 9.1673244 45.568672, 9.1673335 45.5686444)",,
64781477,False,residential,True,147.279,,Via Enrico Toti,"LINESTRING (9.1669985 45.5696949, 9.1671647 45.5697303, 9.1676029 45.5697976, 9.1687708 45.5699808, 9.1688419 45.5699919)",,
161336606,False,residential,True,90.914,,Via Madonna,"LINESTRING (9.1669985 45.5696949, 9.1669364 45.5696852, 9.1666138 45.5696199, 9.1664242 45.569578, 9.1662721 45.5695398, 9.165945 45.5694403, 9.1658996 45.5694234)",,
52864467,True,trunk_link,False,219.95999999999998,1,,"LINESTRING (9.175057 45.5701007, 9.1741649 45.5697203, 9.1739175 45.5696398, 9.1737489 45.5695986, 9.1735759 45.5695672, 9.1733195 45.5695347, 9.1731141 45.5695168, 9.1729421 45.5695066, 9.1727391 45.5695019, 9.1725902 45.5695056, 9.1724318 45.5695133)",,
370200793,True,tertiary,False,24.929000000000002,,,"LINESTRING (9.1715177 45.570783, 9.1715383 45.5708132, 9.1715428 45.5708383, 9.1715417 45.5708627, 9.171525 45.5708954, 9.171497 45.5709219, 9.1714528 45.5709424, 9.171403 45.5709522)",roundabout,
28045474,True,tertiary,False,117.19999999999999,,Via Renato Serra,"LINESTRING (9.1713469 45.5707435, 9.171401 45.5707146, 9.1714282 45.570689, 9.1714509 45.5706486, 9.1717473 45.5700247, 9.1717565 45.5699835, 9.1717587 45.5699413, 9.171753 45.5699059, 9.1717264 45.5698193, 9.1716998 45.5697566)",,
370200793,True,tertiary,False,15.019,,,"LINESTRING (9.1713469 45.5707435, 9.1713934 45.5707389, 9.1714418 45.5707429, 9.1714842 45.5707564, 9.1715177 45.570783)",roundabout,
561627261,False,residential,False,60.018,,Via Walter Tobagi,"LINESTRING (9.1657812 45.5705934, 9.1657081 45.5706381, 9.165653 45.5706903, 9.1656203 45.5707357, 9.165609 45.5707916, 9.1656169 45.5708279, 9.1656883 45.5709348, 9.1657352 45.5710759)",,
161373310,True,residential,False,182.263,,Via Bruno Buozzi,"LINESTRING (9.1644084 45.5695087, 9.1642351 45.5703763, 9.1641303 45.5709816, 9.1641001 45.5711335)",,
162108493,True,residential,False,12.029,,Via Walter Tobagi,"LINESTRING (9.1656942 45.5711802, 9.1657352 45.5710759)",,
24983159,True,secondary,False,68.193,2,Viale della Repubblica,"LINESTRING (9.1656942 45.5711802, 9.1659501 45.5711403, 9.166298 45.5710629, 9.1665299 45.5709997)",,
71287889,False,residential,False,63.89500000000001,,Via Walter Tobagi,"LINESTRING (9.165816 45.5697243, 9.1657804 45.5698499, 9.1657638 45.5699262, 9.1657524 45.5700134, 9.1657591 45.5701034, 9.1658008 45.5701929, 9.1658425 45.570286)",,
162108506,True,residential,False,112.26,,Via Walter Tobagi,"LINESTRING (9.165816 45.5697243, 9.1655566 45.5697008, 9.1652145 45.5696478, 9.1644084 45.5695087)",,
161373300,True,residential,False,34.086,,Piazza Ferdinando Uboldi,"LINESTRING (9.1658996 45.5694234, 9.165816 45.5697243)",,
161336606,False,residential,False,90.914,,Via Madonna,"LINESTRING (9.1658996 45.5694234, 9.165945 45.5694403, 9.1662721 45.5695398, 9.1664242 45.569578, 9.1666138 45.5696199, 9.1669364 45.5696852, 9.1669985 45.5696949)",,
161336584,True,residential,False,121.31899999999999,,Via Madonna,"LINESTRING (9.1644685 45.568998, 9.1645728 45.5690177, 9.1647035 45.5690404, 9.1648994 45.5690944, 9.1651944 45.5691939, 9.1653345 45.5692386, 9.1656721 45.5693437, 9.1658996 45.5694234)",,
161373310,True,residential,False,57.216,,Via Bruno Buozzi,"LINESTRING (9.1644685 45.568998, 9.1644832 45.5690973, 9.1644084 45.5695087)",,
24983159,True,secondary,False,251.384,2,Viale della Repubblica,"LINESTRING (9.1665299 45.5709997, 9.1668921 45.570901, 9.1685721 45.5704495, 9.1687846 45.5703924, 9.1693102 45.5702386, 9.1695363 45.5701744)",,
161373288,True,residential,False,68.097,,Via Walter Tobagi,"LINESTRING (9.1657352 45.5710759, 9.1658277 45.5710928, 9.1664916 45.5709476, 9.1665299 45.5709997)",,
561627261,False,residential,True,60.017999999999994,,Via Walter Tobagi,"LINESTRING (9.1657352 45.5710759, 9.1656883 45.5709348, 9.1656169 45.5708279, 9.165609 45.5707916, 9.1656203 45.5707357, 9.165653 45.5706903, 9.1657081 45.5706381, 9.1657812 45.5705934)",,
24983155,True,residential,False,36.229,,Via Italia,"LINESTRING (9.1638232 45.5726933, 9.1638821 45.5723701)",,
161373279,True,residential,False,128.06699999999998,,Largo Gino Strada,"LINESTRING (9.1638232 45.5726933, 9.1637244 45.5726367, 9.1631923 45.5725895, 9.163221 45.5724166, 9.1632249 45.5723933, 9.1637603 45.572439, 9.16383 45.5724138, 9.1638821 45.5723701)",,
24986951,False,residential,True,79.653,,Via San Michele del Carso,"LINESTRING (9.1664989 45.5741793, 9.1654873 45.574071)",,
24986951,False,residential,False,192.28699999999998,,Via San Michele del Carso,"LINESTRING (9.1664989 45.5741793, 9.1667207 45.574203, 9.1676462 45.5743075, 9.1683843 45.5743967, 9.1689358 45.5744631)",,
467223071,False,residential,True,89.35199999999999,,Via Montecassino,"LINESTRING (9.1664989 45.5741793, 9.1664876 45.5742183, 9.1662788 45.574918, 9.166279 45.5749435, 9.1662914 45.5749653)",,
"[161576027, 346024701]",True,residential,False,44.019999999999996,,"['Piazza Giacomo Matteotti', 'Via Achille Grandi']","LINESTRING (9.165298 45.5681531, 9.164857 45.5680648, 9.1647521 45.5680507)",,30
171759763,True,tertiary,False,10.026,,,"LINESTRING (9.169326 45.5745316, 9.1693051 45.5745463, 9.1692634 45.5745651, 9.1692145 45.5745708)",roundabout,
"[541393261, 319327439]",False,residential,False,36.459,,Via San Michele del Carso,"LINESTRING (9.169326 45.5745316, 9.1693777 45.5745447, 9.1694071 45.574553, 9.1697647 45.5746465)",,
167593626,True,tertiary,False,15.289,,,"LINESTRING (9.1692145 45.5745708, 9.1691629 45.5745612, 9.1691221 45.5745371, 9.1690998 45.5745032, 9.1690949 45.574478)",roundabout,
24986951,False,residential,True,192.28699999999998,,Via San Michele del Carso,"LINESTRING (9.1689358 45.5744631, 9.1683843 45.5743967, 9.1676462 45.5743075, 9.1667207 45.574203, 9.1664989 45.5741793)",,
248485900,False,residential,False,10.065,,Via Enrico Toti,"LINESTRING (9.1696317 45.5702355, 9.1695363 45.5701744)",,
248485909,True,secondary,False,81.554,2,Viale della Repubblica,"LINESTRING (9.1696317 45.5702355, 9.1694119 45.5702947, 9.1686569 45.5705043)",,
370200796,False,residential,True,68.738,,Via Enrico Toti,"LINESTRING (9.1696317 45.5702355, 9.169703 45.5702812, 9.1698799 45.5703952, 9.1699972 45.5704642, 9.1703182 45.5706226)",,
248485909,True,secondary,False,21.342,2,Viale della Repubblica,"LINESTRING (9.1686569 45.5705043, 9.168401 45.5705732)",,
"[48611944, 166612356]",True,residential,False,249.224,,Via Due Giugno,"LINESTRING (9.1686569 45.5705043, 9.1685656 45.5707791, 9.1683315 45.5715233, 9.1683054 45.5715979, 9.167977 45.5725581, 9.1679614 45.5726022, 9.1679315 45.5726449, 9.1678964 45.5726765)",,
319629773,False,residential,False,8.773,,,"LINESTRING (9.1640875 45.5712119, 9.1641001 45.5711335)",,
161373293,True,residential,False,61.927,,Via Aurora,"LINESTRING (9.1650437 45.5724602, 9.1654584 45.5724854, 9.165529 45.5724889, 9.1656507 45.5724792, 9.1657393 45.5724687, 9.1658355 45.5724688)",,
319337629,False,residential,False,64.196,,Via Palanzone,"LINESTRING (9.1650437 45.5724602, 9.1650368 45.5724962, 9.1649268 45.5730317)",,
319337629,False,residential,True,64.196,,Via Palanzone,"LINESTRING (9.1649268 45.5730317, 9.1650368 45.5724962, 9.1650437 45.5724602)",,
71287889,False,residential,True,63.895,,Via Walter Tobagi,"LINESTRING (9.1658425 45.570286, 9.1658008 45.5701929, 9.1657591 45.5701034, 9.1657524 45.5700134, 9.1657638 45.5699262, 9.1657804 45.5698499, 9.165816 45.5697243)",,
166612361,True,residential,False,34.891,,Via Walter Tobagi,"LINESTRING (9.1658425 45.570286, 9.1658401 45.5703425, 9.1658177 45.5705202, 9.1658071 45.5705633, 9.1657812 45.5705934)",,
248485909,True,secondary,False,349.884,2,Viale della Repubblica,"LINESTRING (9.168401 45.5705732, 9.1661414 45.5711812, 9.1657218 45.5712546, 9.1653608 45.5712837, 9.1650924 45.5712819, 9.1640875 45.5712119)",,
319629765,True,residential,False,87.378,,Via Anzio,"LINESTRING (9.1674312 45.5757487, 9.1673856 45.5757587, 9.1673379 45.5757581, 9.1672929 45.5757467, 9.1672555 45.575726, 9.1672295 45.5756979, 9.1672177 45.5756656, 9.1672213 45.5756322, 9.1672399 45.5756014, 9.1672716 45.5755764, 9.167313 45.5755598, 9.1673908 45.5752372, 9.1673929 45.5752048, 9.1673855 45.5751795, 9.1673592 45.5751507, 9.1673263 45.5751286)",,
319629769,False,residential,False,39.572,,Via Anzio,"LINESTRING (9.1674312 45.5757487, 9.1674928 45.5757634, 9.1675695 45.5757802, 9.1679079 45.5758302, 9.1679241 45.5758341)",,
319629769,False,residential,True,39.571999999999996,,Via Anzio,"LINESTRING (9.1679241 45.5758341, 9.1679079 45.5758302, 9.1675695 45.5757802, 9.1674928 45.5757634, 9.1674312 45.5757487)",,
"[27941000, 346024680, 165190248]",True,residential,False,84.878,,"['Via Gaspare Rotondi', 'Piazza Giacomo Matteotti']","LINESTRING (9.1646321 45.5680932, 9.1645771 45.568096, 9.1645183 45.5680924, 9.1644367 45.5680834, 9.1642204 45.5680359, 9.1639884 45.5680035, 9.1636423 45.5679697, 9.1635618 45.5679644)",,
"[161998160, 346024689]",True,residential,False,102.09100000000001,,Via Bruno Buozzi,"LINESTRING (9.1646321 45.5680932, 9.1645908 45.5681658, 9.1645188 45.5683843, 9.1645014 45.5684626, 9.1644639 45.5687799, 9.1644685 45.568998)",,
1034543795,True,residential,False,10.508,,Piazza Giacomo Matteotti,"LINESTRING (9.1647521 45.5680507, 9.16472 45.5680581, 9.1646321 45.5680932)",,
161460292,True,residential,False,45.188,,Piazza della Resistenza,"LINESTRING (9.1652024 45.5685499, 9.1651887 45.5685253, 9.165204 45.5684738, 9.1652864 45.5681928, 9.165298 45.5681531)",,
530664070,False,residential,False,92.06800000000001,,Piazza della Resistenza,"LINESTRING (9.1652024 45.5685499, 9.1651907 45.5685847, 9.1651523 45.568778, 9.1656617 45.5688768, 9.1656293 45.5691027)",,
47988304,True,residential,False,12.530999999999999,,Via Enrico Toti,"LINESTRING (9.1711051 45.5708554, 9.1711683 45.5708446, 9.1712124 45.5708297, 9.1712503 45.5708103)",,
370200796,False,residential,False,66.678,,Via Enrico Toti,"LINESTRING (9.1711051 45.5708554, 9.1710097 45.5708392, 9.1708575 45.5707992, 9.1705846 45.5707191, 9.1703182 45.5706226)",,
49677581,True,tertiary,False,14.501000000000001,,Via Renato Serra,"LINESTRING (9.1712628 45.5710385, 9.1712712 45.5709964, 9.1712716 45.5709517, 9.1712623 45.570909)",,
370200808,False,tertiary,False,266.56100000000004,,Via Renato Serra,"LINESTRING (9.1712628 45.5710385, 9.1707382 45.5721108, 9.1702168 45.5731944, 9.1701552 45.5733068)",,
161998151,True,tertiary,False,12.472000000000001,,,"LINESTRING (9.171403 45.5709522, 9.1713509 45.5709492, 9.1713189 45.5709425, 9.171288 45.5709279, 9.1712623 45.570909)",roundabout,
370200789,True,tertiary,False,14.58,,Via Renato Serra,"LINESTRING (9.171403 45.5709522, 9.1713541 45.5709768, 9.1713117 45.571002, 9.1712628 45.5710385)",,
161998151,True,tertiary,False,10.021999999999998,,,"LINESTRING (9.1712559 45.5708991, 9.1712461 45.5708722, 9.171243 45.5708438, 9.1712503 45.5708103)",roundabout,
370200815,True,residential,False,12.734,,Via Enrico Toti,"LINESTRING (9.1712559 45.5708991, 9.1711851 45.5708744, 9.1711051 45.5708554)",,
370200793,True,tertiary,False,10.986999999999998,,,"LINESTRING (9.1712503 45.5708103, 9.1712678 45.5707842, 9.171303 45.5707579, 9.1713469 45.5707435)",roundabout,
166254932,True,secondary,False,15.031,2,,"LINESTRING (9.1721107 45.5696425, 9.1720914 45.5696803, 9.1720538 45.5697188, 9.1720046 45.5697528)",roundabout,
47988314,False,residential,True,146.898,,Via Monte Camino,"LINESTRING (9.1689695 45.5755143, 9.1694288 45.5756051, 9.1697647 45.5746465)",,
49204020,False,residential,False,168.17499999999998,,Via Anzio,"LINESTRING (9.1662914 45.5749653, 9.166262 45.5749763, 9.1662356 45.5749798, 9.1662096 45.57498, 9.1658156 45.5749299, 9.1655877 45.5749009, 9.1653025 45.5748631, 9.1646781 45.5747833, 9.1645649 45.5751367)",,
49204020,False,residential,True,35.291000000000004,,Via Anzio,"LINESTRING (9.1662914 45.5749653, 9.1663183 45.5749841, 9.1663556 45.5749972, 9.166473 45.575013, 9.166658 45.5750378, 9.166689 45.5750465, 9.1667097 45.5750639)",,
467223071,False,residential,False,89.35199999999999,,Via Montecassino,"LINESTRING (9.1662914 45.5749653, 9.166279 45.5749435, 9.1662788 45.574918, 9.1664876 45.5742183, 9.1664989 45.5741793)",,
49204020,False,residential,False,35.291000000000004,,Via Anzio,"LINESTRING (9.1667097 45.5750639, 9.166689 45.5750465, 9.166658 45.5750378, 9.166473 45.575013, 9.1663556 45.5749972, 9.1663183 45.5749841, 9.1662914 45.5749653)",,
49204020,False,residential,True,49.457,,Via Anzio,"LINESTRING (9.1667097 45.5750639, 9.1667408 45.5750508, 9.1667656 45.5750465, 9.1667995 45.5750466, 9.1668576 45.5750556, 9.1673057 45.5751254, 9.1673263 45.5751286)",,
49204020,False,residential,True,168.175,,Via Anzio,"LINESTRING (9.1645649 45.5751367, 9.1646781 45.5747833, 9.1653025 45.5748631, 9.1655877 45.5749009, 9.1658156 45.5749299, 9.1662096 45.57498, 9.1662356 45.5749798, 9.166262 45.5749763, 9.1662914 45.5749653)",,
474579980,False,residential,False,28.194,,Piazza Avvocato Giosafatte Rotondi,"LINESTRING (9.1635618 45.5679644, 9.1635402 45.5679024, 9.1635746 45.5677142)",,
474579980,False,residential,True,28.194,,Piazza Avvocato Giosafatte Rotondi,"LINESTRING (9.1635746 45.5677142, 9.1635402 45.5679024, 9.1635618 45.5679644)",,
161460292,True,residential,False,45.444,,Piazza della Resistenza,"LINESTRING (9.1653669 45.5681662, 9.165354 45.5682046, 9.1652453 45.5685274, 9.1652177 45.5685432, 9.1652024 45.5685499)",,
161576027,True,residential,False,5.557,,Via Achille Grandi,"LINESTRING (9.1653669 45.5681662, 9.1653297 45.5681591, 9.165298 45.5681531)",,30
