osmid,oneway,name,highway,maxspeed,reversed,length,geometry,junction,lanes,width
"[38299942, 38305687]",False,Via Fabio Filzi,secondary,50,False,153.48399999999998,"LINESTRING (9.4027188 41.2115102, 9.4028941 41.2115044, 9.4030012 41.2115042, 9.4031071 41.2115086, 9.4031628 41.2115136, 9.4032791 41.2115444, 9.4033547 41.2116123, 9.4034091 41.2116934, 9.4034676 41.2119491, 9.4034072 41.2122166, 9.4032985 41.2124452)",,,
38305687,False,Via Fabio Filzi,secondary,50,True,56.167,"LINESTRING (9.4027188 41.2115102, 9.4025381 41.2114655, 9.4022777 41.2113614, 9.4022026 41.2113189, 9.4021586 41.2112578)",,,
38298180,False,Via Cesare Balbo,residential,50,False,41.89,"LINESTRING (9.406695 41.2167658, 9.4065568 41.2171279)",,,
38299769,True,Via Cesare Balbo,residential,50,False,34.328,"LINESTRING (9.406695 41.2167658, 9.4067856 41.2164647)",,,
1190310083,False,Via Ammiraglio Managhi,residential,30,True,186.94299999999998,"LINESTRING (9.406695 41.2167658, 9.4067821 41.2168042, 9.4069849 41.2168195, 9.4071173 41.2168362, 9.4071883 41.2168452, 9.4074607 41.2169189, 9.4075858 41.216946, 9.4077633 41.2169312, 9.408411 41.2168213, 9.4088627 41.2167492)",,,
38298180,False,Via Cesare Balbo,residential,50,True,41.89,"LINESTRING (9.4065568 41.2171279, 9.406695 41.2167658)",,,
38209616,True,,secondary,,False,7.861,"LINESTRING (9.4108235 41.2150118, 9.4108208 41.2150293, 9.4108141 41.2150463, 9.4108037 41.2150622, 9.41079 41.2150765)",roundabout,,
38209616,True,,secondary,,False,4.349,"LINESTRING (9.410673 41.2149049, 9.410699 41.214905, 9.4107245 41.2149088)",roundabout,,
191085035,False,Via Guerrazzi,residential,50,False,30.264,"LINESTRING (9.4018609 41.2127564, 9.4019142 41.2124872)",,,
68906396,False,Via Guerrazzi,residential,50,False,41.593999999999994,"LINESTRING (9.4018609 41.2127564, 9.4019345 41.2129817, 9.4019605 41.2131224)",,,
38297788,False,Via di Millelire,residential,50,False,50.716,"LINESTRING (9.4019142 41.2124872, 9.4013276 41.2123719)",,,
191085035,False,Via Guerrazzi,residential,50,True,30.264,"LINESTRING (9.4019142 41.2124872, 9.4018609 41.2127564)",,,
38297788,False,Via di Millelire,residential,50,True,50.716,"LINESTRING (9.4013276 41.2123719, 9.4019142 41.2124872)",,,
68760635,False,Via Cloro,residential,50,False,16.105,"LINESTRING (9.4026632 41.2127407, 9.4026674 41.2128855)",,,
191085042,False,,unclassified,,True,24.396,"LINESTRING (9.4026632 41.2127407, 9.4026436 41.2125218)",,,
38298343,True,Via di Millelire,residential,50,False,25.706000000000003,"LINESTRING (9.4026632 41.2127407, 9.4024776 41.2127395, 9.4024351 41.2127117, 9.4023984 41.212671)",,,
38210961,True,Via Cairoli,secondary,50,False,29.14,"LINESTRING (9.4053958 41.2172438, 9.4052174 41.2170187)",,,
38297781,False,Largo Quasimodo,residential,50,False,35.084,"LINESTRING (9.4046318 41.2158097, 9.4050322 41.2157157)",,,
68906210,False,Via Giosuè Carducci,residential,50,False,29.084,"LINESTRING (9.4046318 41.2158097, 9.4043 41.2158879)",,,
440391320,False,Via Cairoli,secondary,50,False,13.754,"LINESTRING (9.4046318 41.2158097, 9.4046573 41.2156875)",,,
440391321,False,Via Cairoli,secondary,50,True,84.467,"LINESTRING (9.4046318 41.2158097, 9.4046597 41.2159053, 9.4048222 41.2164662, 9.4048561 41.2165501)",,,
38297781,False,Largo Quasimodo,residential,50,True,35.084,"LINESTRING (9.4050322 41.2157157, 9.4046318 41.2158097)",,,
38298168,False,Via Leonardo da Vinci,residential,50,False,24.325,"LINESTRING (9.4050322 41.2157157, 9.4050114 41.2154975)",,,
38297781,False,Largo Quasimodo,residential,50,False,17.548,"LINESTRING (9.4050322 41.2157157, 9.4051656 41.2157082, 9.4051857 41.2157306, 9.4052006 41.2157586)",,,
440912319,False,Via Raffaello Sanzio,residential,50,True,8.773,"LINESTRING (9.4049536 41.214964, 9.4049588 41.2150428)",,,
"[38298346, 38298171]",False,Via Corti,residential,50,False,71.489,"LINESTRING (9.4049536 41.214964, 9.4051906 41.2148247, 9.4050303 41.2145409, 9.4050326 41.2145206, 9.4050356 41.2144946, 9.4050679 41.2144593, 9.4050832 41.2144442)",,,
440912319,False,Via Raffaello Sanzio,residential,50,False,42.56,"LINESTRING (9.4049536 41.214964, 9.4049456 41.214927, 9.404875 41.2148033, 9.4047963 41.2147271, 9.4046629 41.2146727)",,,
38297789,True,Via Maggiore Leggero,residential,50,False,40.971,"LINESTRING (9.4054439 41.214166, 9.4055027 41.2142509, 9.4055315 41.2142956, 9.4055661 41.2143373, 9.4056267 41.2144364, 9.4056369 41.2144593, 9.4056406 41.2144678, 9.4056599 41.214496)",,,
38297789,True,Via Maggiore Leggero,residential,50,False,10.862,"LINESTRING (9.4056599 41.214496, 9.4056872 41.2145915)",,,
736360385,False,Piazza Palestro,residential,,False,36.726,"LINESTRING (9.4056599 41.214496, 9.4058276 41.2144918, 9.4058673 41.2144916, 9.405888 41.2143181)",,,
38297789,True,Via Maggiore Leggero,residential,50,False,12.189,"LINESTRING (9.4058738 41.2150098, 9.4059298 41.215111)",,,
443212017,False,Via Maggior Leggero,residential,50,False,18.124,"LINESTRING (9.4058738 41.2150098, 9.4056732 41.2150714)",,,
443212013,False,Via Corti,residential,50,True,41.185,"LINESTRING (9.4059406 41.2155215, 9.4056127 41.2152452)",,,
38297789,True,Via Maggiore Leggero,residential,50,False,29.863,"LINESTRING (9.4059406 41.2155215, 9.4060089 41.2156409, 9.4060391 41.2157776)",,,
38299769,True,Via Cesare Balbo,residential,50,False,151.239,"LINESTRING (9.4067856 41.2164647, 9.4068606 41.2161433, 9.4069799 41.2157826, 9.4072228 41.2151462)",,,
68906216,True,Via Santo Stefano,residential,50,False,67.757,"LINESTRING (9.4035254 41.2132733, 9.4034777 41.2132805, 9.403406 41.2132862, 9.4033402 41.2132746, 9.4031163 41.2131904, 9.4030609 41.2131269, 9.4030153 41.2130386, 9.402964 41.212937)",,,
440159111,True,,secondary,,False,4.681,"LINESTRING (9.4035254 41.2132733, 9.4035033 41.2132595, 9.4034908 41.2132413)",roundabout,,
38297782,True,Corso Vittorio Emanuele,residential,50,False,25.525,"LINESTRING (9.4042522 41.2127589, 9.4043537 41.2128365, 9.4044004 41.2128443, 9.4045103 41.2128627)",,,
"[38298178, 38299940]",False,Via G. Oberdan,secondary,50,False,65.43299999999999,"LINESTRING (9.4042522 41.2127589, 9.4044035 41.2126239, 9.4045258 41.2125407, 9.4047013 41.2124213, 9.4047929 41.2123358)",,2,
38299940,False,Via G. Oberdan,secondary,50,True,61.730999999999995,"LINESTRING (9.4042522 41.2127589, 9.4041753 41.2128131, 9.4038845 41.2130042, 9.4037053 41.2131315)",,2,
38299768,True,Via Ilva,residential,50,False,15.878,"LINESTRING (9.405562 41.2134695, 9.4054896 41.2136015)",,,
38298165,True,Via Regina Margherita,residential,50,False,48.382000000000005,"LINESTRING (9.405562 41.2134695, 9.4058782 41.2135393, 9.4060285 41.2134652, 9.4060957 41.2134529)",,,
38297784,False,Via Montebello,residential,50,False,50.062,"LINESTRING (9.404287 41.2142692, 9.4043981 41.2140558, 9.4044336 41.2139877, 9.4044748 41.2138431)",,,
735330138,True,Via Cairoli,secondary,50,False,119.73899999999999,"LINESTRING (9.404287 41.2142692, 9.4040674 41.2138186, 9.4039632 41.2136173, 9.4039182 41.2135492, 9.4038877 41.2135163, 9.4038425 41.2134818, 9.403761 41.2134345, 9.4036654 41.2133922, 9.4035942 41.2133779)",,,
38297789,True,Via Maggiore Leggero,residential,50,False,32.154,"LINESTRING (9.4052201 41.2139338, 9.4053096 41.2139981, 9.4053434 41.2140349, 9.4053704 41.2140697, 9.405393 41.2140989, 9.4054439 41.214166)",,,
38299768,True,Via Ilva,residential,50,False,46.855000000000004,"LINESTRING (9.4052201 41.2139338, 9.4050925 41.2140451, 9.4048952 41.2142759)",,,
38299768,True,Via Ilva,residential,50,False,9.659,"LINESTRING (9.4054038 41.2137521, 9.4053431 41.213826)",,,
736512194,False,Via Colonnello Galliano,residential,50,True,17.387,"LINESTRING (9.4054038 41.2137521, 9.4056052 41.2137908)",,,
440377714,False,Via G. Amendola,secondary,50,False,25.17,"LINESTRING (9.4058272 41.2121202, 9.4061209 41.2121694)",,2,
440377714,False,Via G. Amendola,secondary,50,True,36.184999999999995,"LINESTRING (9.4058272 41.2121202, 9.4057845 41.2121129, 9.4054054 41.212048)",,2,
38297785,True,Via Italia,residential,50,False,5.556,"LINESTRING (9.4057238 41.2124948, 9.4057368 41.2124458)",,,
38297787,True,Via Primo Longobardo,secondary,50,False,58.411,"LINESTRING (9.4021586 41.2112578, 9.4020296 41.2113047, 9.4017517 41.2114898, 9.4016616 41.2115729, 9.4016465 41.2116018)",,,
38305687,False,Via Fabio Filzi,secondary,50,False,56.167,"LINESTRING (9.4021586 41.2112578, 9.4022026 41.2113189, 9.4022777 41.2113614, 9.4025381 41.2114655, 9.4027188 41.2115102)",,,
38305761,True,Via Cairoli,secondary,50,False,67.528,"LINESTRING (9.404573 41.2148371, 9.4044865 41.2146681, 9.40446 41.2146164, 9.4044106 41.21452, 9.404287 41.2142692)",,,
440391320,False,Via Cairoli,secondary,50,True,95.1,"LINESTRING (9.404573 41.2148371, 9.4045906 41.2149244, 9.4046532 41.2152333, 9.4046564 41.215308, 9.4046659 41.2155272, 9.4046573 41.2156875)",,,
446852092,True,Via Balilla,residential,50,False,20.64,"LINESTRING (9.4072228 41.2151462, 9.4074378 41.2152373)",,,
182544744,True,Via Balilla,residential,50,False,91.321,"LINESTRING (9.4072228 41.2151462, 9.4068021 41.2150509, 9.4063193 41.2150307, 9.4062277 41.2150259, 9.406153 41.21504)",,,
68906216,True,Via Santo Stefano,residential,50,False,56.039,"LINESTRING (9.402964 41.212937, 9.4029358 41.2127721, 9.402877 41.2124373)",,,
277780398,False,,residential,50,False,27.912,"LINESTRING (9.402964 41.212937, 9.4029083 41.2129244, 9.4027614 41.2129406, 9.4027302 41.2129371, 9.4026949 41.2129201, 9.4026674 41.2128855)",,,
191090106,True,Via Alessandro Volta,residential,50,False,16.308,"LINESTRING (9.4038224 41.2144535, 9.4039875 41.2143755)",,,
440930300,False,Via Cristoforo Colombo,residential,,True,29.0,"LINESTRING (9.4038224 41.2144535, 9.403636 41.2142336)",,,
440912274,False,Via Monterotondo,residential,50,False,26.164,"LINESTRING (9.4056127 41.2152452, 9.4053866 41.2154078)",,,
443212013,False,Via Corti,residential,50,False,41.185,"LINESTRING (9.4056127 41.2152452, 9.4059406 41.2155215)",,,
443212013,False,Via Corti,residential,50,True,33.251,"LINESTRING (9.4056127 41.2152452, 9.4053827 41.2150013)",,,
440912274,False,Via Monterotondo,residential,50,True,23.916,"LINESTRING (9.4056127 41.2152452, 9.405724 41.2151555, 9.4056732 41.2150714)",,,
230266591,False,Via Solferino,residential,,True,51.309,"LINESTRING (9.4047223 41.2132612, 9.4053055 41.2134042)",,,
736511521,True,Via Montebello,residential,50,False,11.268,"LINESTRING (9.4047223 41.2132612, 9.4046829 41.2131643)",,,
440391320,False,Via Cairoli,secondary,50,True,13.754,"LINESTRING (9.4046573 41.2156875, 9.4046318 41.2158097)",,,
440391320,False,Via Cairoli,secondary,50,False,95.1,"LINESTRING (9.4046573 41.2156875, 9.4046659 41.2155272, 9.4046564 41.215308, 9.4046532 41.2152333, 9.4045906 41.2149244, 9.404573 41.2148371)",,,
440930015,True,Via Cristoforo Colombo,residential,50,False,154.417,"LINESTRING (9.4046573 41.2156875, 9.4044438 41.2152785, 9.4040792 41.2148402, 9.4038224 41.2144535)",,,
68760633,False,Via Cavour,residential,50,True,49.894999999999996,"LINESTRING (9.4046099 41.2135282, 9.4051034 41.2137258, 9.4051364 41.2137391)",,,
38299768,True,Via Ilva,residential,50,False,15.86,"LINESTRING (9.4053431 41.213826, 9.4052735 41.2138965, 9.4052201 41.2139338)",,,
68760633,False,Via Cavour,residential,50,False,19.807000000000002,"LINESTRING (9.4053431 41.213826, 9.405196 41.2137641, 9.4051364 41.2137391)",,,
440793555,True,Via Colonnello Galliano,residential,50,False,37.956,"LINESTRING (9.4060448 41.2138754, 9.4056052 41.2137908)",,,
68760643,True,Via Alibertini,residential,50,False,47.25300000000001,"LINESTRING (9.4060448 41.2138754, 9.4060503 41.2138252, 9.406058 41.2137514, 9.4060671 41.21366, 9.4060735 41.2135974, 9.4060862 41.2134727, 9.4060957 41.2134529)",,,
182544744,True,Via Balilla,residential,50,False,20.27,"LINESTRING (9.406153 41.21504, 9.4059298 41.215111)",,,
68760638,True,Via Cappellini,residential,50,False,100.88499999999999,"LINESTRING (9.406153 41.21504, 9.406135 41.2146625, 9.4061679 41.2142771, 9.4062139 41.214138)",,,
38298165,True,Via Regina Margherita,residential,50,False,134.704,"LINESTRING (9.4060957 41.2134529, 9.4063806 41.2134351, 9.4064008 41.213436, 9.4066583 41.2136097, 9.4067837 41.2137298, 9.4068925 41.2138339, 9.4071514 41.2141243, 9.4072139 41.2141965)",,,
"[443229704, 38297782]",True,Corso Vittorio Emanuele,residential,50,False,82.825,"LINESTRING (9.4045103 41.2128627, 9.4049213 41.212903, 9.4053778 41.2129573, 9.4054895 41.2129725)",,,
68906213,True,Via Alfonso Lamarmora,residential,50,False,18.007,"LINESTRING (9.4042578 41.2157291, 9.4043 41.2158879)",,,
191090120,True,Via Ugo Foscolo,residential,50,False,19.651,"LINESTRING (9.4042578 41.2157291, 9.4044905 41.2157048)",,,
68906210,False,Via Giosuè Carducci,residential,50,True,29.084,"LINESTRING (9.4043 41.2158879, 9.4046318 41.2158097)",,,
191090131,False,Via Giosuè Carducci,residential,50,False,43.736000000000004,"LINESTRING (9.4043 41.2158879, 9.4040888 41.2161479, 9.4040284 41.216224)",,,
"[191099699, 191099693]",True,Via Giacomo Leopardi,residential,50,False,119.0,"LINESTRING (9.4045936 41.2166105, 9.4040794 41.21672, 9.4039929 41.2167343, 9.4039494 41.2167305, 9.4038252 41.2165958, 9.4039237 41.2163559, 9.4040284 41.216224)",,,
68760635,False,Via Cloro,residential,50,True,100.555,"LINESTRING (9.4028475 41.2137775, 9.4027296 41.2133359, 9.4027017 41.2131972, 9.4026915 41.2131529, 9.4026726 41.2130706, 9.4026686 41.2129274, 9.4026674 41.2128855)",,,
38297785,True,Via Italia,residential,50,False,14.621,"LINESTRING (9.4057368 41.2124458, 9.4057713 41.2123169)",,,
440377714,False,Via G. Amendola,secondary,50,True,25.17,"LINESTRING (9.4061209 41.2121694, 9.4058272 41.2121202)",,2,
440377714,False,Via G. Amendola,secondary,50,False,72.998,"LINESTRING (9.4061209 41.2121694, 9.4063973 41.212219, 9.4064184 41.2122228, 9.4065015 41.2122438, 9.4068651 41.2123797, 9.4069306 41.2124042)",,2,
446852089,True,Via Cesare Battisti,residential,50,False,35.512,"LINESTRING (9.4075617 41.2150045, 9.4076685 41.2147808, 9.4077401 41.2147194)",,,
"[446852088, 182544739]",True,"['Via Enrico Dandolo', 'Via Dandolo']",residential,50,False,156.414,"LINESTRING (9.4090041 41.2150252, 9.4089937 41.214752, 9.4090195 41.214722, 9.4090595 41.2147013, 9.4091329 41.2146878, 9.4091879 41.2146905, 9.4095033 41.2148059, 9.4095537 41.2148301, 9.409579 41.2148792, 9.4095831 41.2149288, 9.4095864 41.2151147, 9.4096435 41.2152257, 9.4096966 41.2152856, 9.4098099 41.2153722, 9.4098587 41.2154107)",,,
"[182544761, 182544738]",True,"['Via Dandolo', 'Via Don Bosco']",residential,50,False,161.705,"LINESTRING (9.4090041 41.2150252, 9.4090149 41.2153104, 9.4083658 41.2153164, 9.4082354 41.2152696, 9.4075617 41.2150045)",,,
"[1190310083, 24063430]",False,Via Ammiraglio Managhi,residential,"['50', '30']",False,112.41499999999999,"LINESTRING (9.4098587 41.2154107, 9.4096425 41.2156172, 9.4094705 41.2157429, 9.4094314 41.2158464, 9.409412 41.2159402, 9.4094194 41.2160333, 9.4094214 41.2161071, 9.4094015 41.2161477, 9.4093279 41.2162923)",,,
24063430,False,Via Ammiraglio Managhi,residential,50,True,29.340999999999998,"LINESTRING (9.4098587 41.2154107, 9.4099713 41.2153594, 9.410165 41.2152823)",,,
182544773,True,Via Andrea Doria,residential,50,False,115.644,"LINESTRING (9.4077401 41.2147194, 9.408403 41.2150306, 9.4090041 41.2150252)",,,
182544763,False,Via Cesare Battisti,residential,50,True,50.511,"LINESTRING (9.4074378 41.2152373, 9.4073759 41.2153496, 9.4073171 41.215519, 9.4073064 41.2156764)",,,
446852089,True,Via Cesare Battisti,residential,50,False,27.955000000000002,"LINESTRING (9.4074378 41.2152373, 9.4074688 41.2151976, 9.4075617 41.2150045)",,,
446852090,False,Via Balilla,residential,50,False,61.188,"LINESTRING (9.4074378 41.2152373, 9.4076277 41.2153136, 9.408088 41.2154894)",,,
182544763,False,Via Cesare Battisti,residential,50,False,50.510999999999996,"LINESTRING (9.4073064 41.2156764, 9.4073171 41.215519, 9.4073759 41.2153496, 9.4074378 41.2152373)",,,
38297789,True,Via Maggiore Leggero,residential,50,False,48.503,"LINESTRING (9.4059298 41.215111, 9.4060257 41.2153789, 9.4060045 41.2154216, 9.4059547 41.2154734, 9.4059406 41.2155215)",,,
446852090,False,Via Balilla,residential,50,True,61.188,"LINESTRING (9.408088 41.2154894, 9.4076277 41.2153136, 9.4074378 41.2152373)",,,
38297787,True,Via Primo Longobardo,secondary,50,False,19.219,"LINESTRING (9.4016465 41.2116018, 9.4015626 41.2117627)",,,
38297787,True,Via Primo Longobardo,secondary,50,False,70.643,"LINESTRING (9.4015626 41.2117627, 9.4014869 41.2119503, 9.4014136 41.2121967, 9.4013276 41.2123719)",,,
191085042,False,,unclassified,,False,24.396,"LINESTRING (9.4026436 41.2125218, 9.4026632 41.2127407)",,,
191085037,False,Via Massimo D'Azeglio,residential,50,False,69.401,"LINESTRING (9.4021459 41.2125322, 9.402277 41.2131485)",,,
38298343,True,Via di Millelire,residential,50,False,20.047,"LINESTRING (9.4021459 41.2125322, 9.4020153 41.2125018, 9.4019142 41.2124872)",,,
"[563671179, 68906396]",False,"['Via Mentana', 'Via Guerrazzi']",residential,50,False,97.631,"LINESTRING (9.4019605 41.2131224, 9.4019648 41.2131459, 9.4019648 41.2133328, 9.4019392 41.2133548, 9.4017951 41.2134787, 9.4018064 41.2135284, 9.4018735 41.2135889, 9.4020612 41.2134315, 9.4021826 41.213335)",,,
68906396,False,Via Guerrazzi,residential,50,True,41.593999999999994,"LINESTRING (9.4019605 41.2131224, 9.4019345 41.2129817, 9.4018609 41.2127564)",,,
"[191090113, 191090125]",False,"['Via Cissia', 'Via Spargi']",residential,50,"[False, True]",177.46800000000002,"LINESTRING (9.4019605 41.2131224, 9.4020641 41.2131203, 9.4021625 41.2132467, 9.4022339 41.2133077, 9.4022678 41.2133367, 9.4023912 41.213367, 9.4025624 41.2133812, 9.402558 41.2134691, 9.4024743 41.2137768, 9.402409 41.2139745, 9.4023651 41.214064, 9.4023186 41.2141601, 9.4021437 41.2143377)",,,
191090106,True,Via Alessandro Volta,residential,50,False,11.553,"LINESTRING (9.404157 41.2143043, 9.404287 41.2142692)",,,
735329233,False,Via Generale Zicavo,residential,50,True,71.369,"LINESTRING (9.404157 41.2143043, 9.4040263 41.214059, 9.4038374 41.2137092)",,,
"[191090113, 191090125]",False,"['Via Spargi', 'Via Cissia']",residential,50,"[False, True]",177.46800000000007,"LINESTRING (9.4021437 41.2143377, 9.4023186 41.2141601, 9.4023651 41.214064, 9.402409 41.2139745, 9.4024743 41.2137768, 9.402558 41.2134691, 9.4025624 41.2133812, 9.4023912 41.213367, 9.4022678 41.2133367, 9.4022339 41.2133077, 9.4021625 41.2132467, 9.4020641 41.2131203, 9.4019605 41.2131224)",,,
191090106,True,Via Alessandro Volta,residential,50,False,52.903999999999996,"LINESTRING (9.4033797 41.2147441, 9.4033824 41.2146842, 9.4034107 41.2146274, 9.4038224 41.2144535)",,,
191090117,True,Via Galleo Galilei,residential,50,False,147.555,"LINESTRING (9.4033797 41.2147441, 9.4037214 41.2148293, 9.403849 41.2149521, 9.4043004 41.2153863, 9.4044905 41.2157048)",,,
68906213,True,Via Alfonso Lamarmora,residential,50,False,142.74699999999999,"LINESTRING (9.4029761 41.2148841, 9.4036972 41.2153305, 9.4040879 41.2155866, 9.4042578 41.2157291)",,,
191090117,True,Via Galleo Galilei,residential,50,False,40.209,"LINESTRING (9.4029761 41.2148841, 9.4031073 41.2147742, 9.4032556 41.214731, 9.4033797 41.2147441)",,,
191090112,False,Via Caio Duilio,residential,50,True,78.434,"LINESTRING (9.4111599 41.2153311, 9.4105431 41.2158624)",,,
38298168,False,Via Leonardo da Vinci,residential,50,True,24.325,"LINESTRING (9.4050114 41.2154975, 9.4050322 41.2157157)",,,
38298168,False,Via Leonardo da Vinci,residential,50,False,50.791,"LINESTRING (9.4050114 41.2154975, 9.4049745 41.2152817, 9.4049588 41.2150428)",,,
443212019,False,Via Zampiano,residential,50,True,33.314,"LINESTRING (9.4050114 41.2154975, 9.405182 41.2154803, 9.4053866 41.2154078)",,,
191090120,True,Via Ugo Foscolo,residential,50,False,14.084,"LINESTRING (9.4044905 41.2157048, 9.4046573 41.2156875)",,,
191090112,False,Via Caio Duilio,residential,50,False,78.434,"LINESTRING (9.4105431 41.2158624, 9.4111599 41.2153311)",,,
191090112,False,Via Caio Duilio,residential,50,True,46.606,"LINESTRING (9.4105431 41.2158624, 9.4101795 41.21618)",,,
191090110,False,Vico A Caio Duilio,residential,50,False,145.451,"LINESTRING (9.4105431 41.2158624, 9.4106154 41.215934, 9.4108189 41.2161356, 9.410909 41.2165495, 9.4110786 41.21668, 9.4112492 41.216794, 9.4113814 41.2169576)",,,
191090112,False,Via Caio Duilio,residential,50,False,46.606,"LINESTRING (9.4101795 41.21618, 9.4105431 41.2158624)",,,
444893628,False,Via Caio Duilio - Vicolo B,residential,50,False,69.774,"LINESTRING (9.4101795 41.21618, 9.4105147 41.2167546)",,,
191090112,False,Via Caio Duilio,residential,50,True,50.922,"LINESTRING (9.4101795 41.21618, 9.4100207 41.2162799, 9.409887 41.2163351, 9.4097215 41.2163878, 9.4096526 41.2163806)",,,
