osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,tunnel,junction,bridge
23459192,Via Spartaco Lavagnini,unclassified,False,True,43.836,"LINESTRING (11.5323136 43.5625839, 11.5326185 43.5622574)",,,,,
23459222,Via Martiri della Libertà,unclassified,False,False,74.545,"LINESTRING (11.5323136 43.5625839, 11.5322391 43.5625525, 11.5316098 43.5622866, 11.5315143 43.5622463)",,,,,
23459219,,residential,False,True,30.106,"LINESTRING (11.5293012 43.5614206, 11.529639 43.5615363)",50,,,,
23459218,Via Vetri Vecchi,residential,False,False,62.261,"LINESTRING (11.5293012 43.5614206, 11.5292478 43.5615091, 11.5289387 43.5619147)",50,2,,,
23459219,,residential,False,False,52.613,"LINESTRING (11.5293012 43.5614206, 11.5292509 43.5614022, 11.5287171 43.5612091)",50,,,,
"[41971384, 23459222, 41971383]",Via Martiri della Libertà,unclassified,False,False,170.551,"LINESTRING (11.5315143 43.5622463, 11.5309263 43.5620116, 11.5306331 43.5618952, 11.530307 43.5617663, 11.529639 43.5615363)",,,yes,,
23459222,Via Martiri della Libertà,unclassified,False,True,74.545,"LINESTRING (11.5315143 43.5622463, 11.5316098 43.5622866, 11.5322391 43.5625525, 11.5323136 43.5625839)",,,,,
1251542023,Via Achille Grandi,residential,True,False,32.71,"LINESTRING (11.5280684 43.5628796, 11.5280355 43.5625864)",,,,,
23459218,Via Vetri Vecchi,residential,False,False,433.467,"LINESTRING (11.5280684 43.5628796, 11.5280568 43.5629509, 11.5280583 43.5633321, 11.5280592 43.5635614, 11.5280672 43.5637143, 11.5280463 43.5638347, 11.5280091 43.5639901, 11.5279142 43.5641722, 11.5277901 43.564371, 11.5276213 43.5645987, 11.5270278 43.5652413, 11.5269232 43.5654027, 11.5268213 43.5655976, 11.5266825 43.565813, 11.5265449 43.5660724, 11.5263551 43.5663057, 11.5262397 43.5664493)",50,2,,,
23459218,Via Vetri Vecchi,residential,False,True,30.896,"LINESTRING (11.5280684 43.5628796, 11.5281075 43.5627934, 11.5281627 43.5627367, 11.5282579 43.5626413)",50,2,,,
23459219,,residential,False,False,30.106,"LINESTRING (11.529639 43.5615363, 11.5293012 43.5614206)",50,,,,
338467618,Via Martiri della Libertà,unclassified,False,True,48.972,"LINESTRING (11.529639 43.5615363, 11.5297305 43.5611009)",,2,,,
"[41971384, 23459222, 41971383]",Via Martiri della Libertà,unclassified,False,True,170.551,"LINESTRING (11.529639 43.5615363, 11.530307 43.5617663, 11.5306331 43.5618952, 11.5309263 43.5620116, 11.5315143 43.5622463)",,,yes,,
23459218,Via Vetri Vecchi,residential,False,True,97.657,"LINESTRING (11.5282579 43.5626413, 11.5289387 43.5619147)",50,2,,,
23459218,Via Vetri Vecchi,residential,False,False,30.896,"LINESTRING (11.5282579 43.5626413, 11.5281627 43.5627367, 11.5281075 43.5627934, 11.5280684 43.5628796)",50,2,,,
1251542024,,residential,True,False,21.019,"LINESTRING (11.5282579 43.5626413, 11.5281662 43.5626557, 11.5281233 43.5626479, 11.528071 43.5626178, 11.5280355 43.5625864)",,,,,
23459206,Via Borro dei Barulli,residential,False,False,127.018,"LINESTRING (11.5283582 43.5610259, 11.528207 43.561081, 11.5279883 43.5611151, 11.5276348 43.5611954, 11.5275047 43.5612328, 11.5269341 43.5614914)",,,,,
23459219,,residential,False,True,35.427,"LINESTRING (11.5283582 43.5610259, 11.528526 43.5611223, 11.5287171 43.5612091)",50,,,,
23459219,,residential,False,False,35.427,"LINESTRING (11.5287171 43.5612091, 11.528526 43.5611223, 11.5283582 43.5610259)",50,,,,
23459219,,residential,False,True,52.613,"LINESTRING (11.5287171 43.5612091, 11.5292509 43.5614022, 11.5293012 43.5614206)",50,,,,
23459218,Via Vetri Vecchi,residential,False,True,433.467,"LINESTRING (11.5262397 43.5664493, 11.5263551 43.5663057, 11.5265449 43.5660724, 11.5266825 43.565813, 11.5268213 43.5655976, 11.5269232 43.5654027, 11.5270278 43.5652413, 11.5276213 43.5645987, 11.5277901 43.564371, 11.5279142 43.5641722, 11.5280091 43.5639901, 11.5280463 43.5638347, 11.5280672 43.5637143, 11.5280592 43.5635614, 11.5280583 43.5633321, 11.5280568 43.5629509, 11.5280684 43.5628796)",50,2,,,
23459206,Via Borro dei Barulli,residential,False,True,127.018,"LINESTRING (11.5269341 43.5614914, 11.5275047 43.5612328, 11.5276348 43.5611954, 11.5279883 43.5611151, 11.528207 43.561081, 11.5283582 43.5610259)",,,,,
23459192,Via Spartaco Lavagnini,unclassified,False,False,43.836,"LINESTRING (11.5326185 43.5622574, 11.5323136 43.5625839)",,,,,
23459192,Via Spartaco Lavagnini,unclassified,False,True,90.914,"LINESTRING (11.5326185 43.5622574, 11.533219 43.5615652)",,,,,
48781555,Via Piero Calamandrei,residential,True,False,108.937,"LINESTRING (11.5326185 43.5622574, 11.5337265 43.5628188)",,,,,
48178585,Lungarno Risorgimento,primary,False,True,85.903,"LINESTRING (11.5362845 43.5630413, 11.535827 43.5637391)",,,,,
23459192,Via Spartaco Lavagnini,unclassified,False,False,90.914,"LINESTRING (11.533219 43.5615652, 11.5326185 43.5622574)",,,,,
23459192,Via Spartaco Lavagnini,unclassified,False,True,116.217,"LINESTRING (11.533219 43.5615652, 11.5339865 43.5606803)",,,,,
23459208,Via Don Luigi Sturzo,residential,True,False,113.655,"LINESTRING (11.533219 43.5615652, 11.534394 43.5621307)",50,,,,
24949539,Via Giovanni da San Giovanni,residential,True,False,39.85,"LINESTRING (11.5327233 43.5630151, 11.5324389 43.5633083)",50,1,,,
24949540,Via Giovanni da San Giovanni,residential,True,False,66.612,"LINESTRING (11.5321484 43.5636466, 11.5317011 43.5641504)",50,1,,,
23459249,Via Papa Giovanni XXIII,residential,True,False,249.401,"LINESTRING (11.5321484 43.5636466, 11.5327579 43.5639888, 11.5327963 43.5640201, 11.5328068 43.5640553, 11.532799 43.5640884, 11.5326897 43.5642272, 11.5317238 43.5654546)",50,1,,,
163822982,Via Trieste,residential,True,False,122.349,"LINESTRING (11.5333725 43.566204, 11.5325724 43.5671392)",50,1,,,
173924421,Via Roma,residential,False,False,50.123,"LINESTRING (11.5333725 43.566204, 11.5338908 43.5664533)",50,1,,,
173924421,Via Roma,residential,False,True,50.123,"LINESTRING (11.5338908 43.5664533, 11.5333725 43.566204)",50,1,,,
163822982,Via Trieste,residential,True,False,113.92,"LINESTRING (11.5325724 43.5671392, 11.5317755 43.5679855)",50,1,,,
163822986,Via Pier Sansoni,residential,True,False,75.652,"LINESTRING (11.5325724 43.5671392, 11.5333656 43.5675033)",,,,,
618511081,Via Venezia,residential,True,False,98.272,"LINESTRING (11.5299754 43.568484, 11.5309517 43.5690138)",50,2,,,
163822976,Via Milano,residential,True,False,132.166,"LINESTRING (11.5299754 43.568484, 11.530381 43.5680247, 11.5308595 43.5674828)",,,,,
163822978,Via Montegrappa,residential,True,False,106.155,"LINESTRING (11.5308595 43.5674828, 11.5315802 43.5666836)",,,,,
48178483,Via Piave,residential,True,False,62.538000000000004,"LINESTRING (11.5308595 43.5674828, 11.5303906 43.5672478, 11.5301911 43.5672104)",30,,,,
163822978,Via Montegrappa,residential,True,False,122.167,"LINESTRING (11.5315802 43.5666836, 11.5323999 43.5657593)",,,,,
163822986,Via Pier Sansoni,residential,True,False,94.641,"LINESTRING (11.5315802 43.5666836, 11.5325724 43.5671392)",,,,,
163822977,Via Napoli,residential,True,False,8.885,"LINESTRING (11.5288226 43.5678754, 11.5289142 43.5679199)",50,2,,,
23459259,Ponte Ipazia d'Alessandria,tertiary,True,False,21.463,"LINESTRING (11.5346745 43.5657808, 11.534836 43.5659343)",50,,,,
48781561,,primary,True,False,23.305999999999997,"LINESTRING (11.5346745 43.5657808, 11.5346768 43.5658227, 11.5346628 43.5658634, 11.5346338 43.5658996, 11.534592 43.5659286, 11.5345407 43.565948)",,,,roundabout,
23459262,Via Roma,residential,True,False,20.585,"LINESTRING (11.5323999 43.5657593, 11.5326191 43.5658544)",50,1,,,
48781558,Ponte Ipazia d'Alessandria,tertiary,False,False,168.567,"LINESTRING (11.534836 43.5659343, 11.5367337 43.5665726)",50,,,,yes
173924396,Ponte Ipazia d'Alessandria,tertiary,True,False,23.842,"LINESTRING (11.534836 43.5659343, 11.5347231 43.5659388, 11.5346441 43.5659428, 11.5345407 43.565948)",50,,,,
48781558,Ponte Ipazia d'Alessandria,tertiary,False,True,168.567,"LINESTRING (11.5367337 43.5665726, 11.534836 43.5659343)",50,,,,yes
750275135,Lungarno Sette Fratelli Cervi,tertiary,False,True,68.807,"LINESTRING (11.5367337 43.5665726, 11.5363654 43.5671309)",50,,,,
163822981,Via Ubaldino Peruzzi,residential,False,True,6.142,"LINESTRING (11.5286229 43.5667537, 11.5285805 43.5667996)",,,,,
23459244,Piazzale Matteotti,residential,False,False,34.4,"LINESTRING (11.5280551 43.5665736, 11.5277132 43.5663883)",50,,,,
108247333,Via G. Mazzini,residential,True,False,37.091,"LINESTRING (11.5280551 43.5665736, 11.5283023 43.5662922)",,,,,
23459244,Piazzale Matteotti,residential,False,True,49.269999999999996,"LINESTRING (11.5280551 43.5665736, 11.5283216 43.5666988, 11.5285805 43.5667996)",50,,,,
23459020,,residential,False,True,150.338,"LINESTRING (11.5301749 43.5619118, 11.5297273 43.5623961, 11.5296955 43.562411, 11.5296587 43.5624007, 11.5295225 43.5623078, 11.5292784 43.5621363, 11.5289387 43.5619147)",,,,,
23459218,Via Vetri Vecchi,residential,False,False,97.657,"LINESTRING (11.5289387 43.5619147, 11.5282579 43.5626413)",50,2,,,
23459020,,residential,False,False,150.33800000000002,"LINESTRING (11.5289387 43.5619147, 11.5292784 43.5621363, 11.5295225 43.5623078, 11.5296587 43.5624007, 11.5296955 43.562411, 11.5297273 43.5623961, 11.5301749 43.5619118)",,,,,
23459218,Via Vetri Vecchi,residential,False,True,62.261,"LINESTRING (11.5289387 43.5619147, 11.5292478 43.5615091, 11.5293012 43.5614206)",50,2,,,
108247353,Via della Costituzione,residential,False,True,55.234,"LINESTRING (11.5333103 43.5632135, 11.5337265 43.5628188)",,,,,
48178566,Via Vittorio Veneto,unclassified,True,False,48.282,"LINESTRING (11.5333103 43.5632135, 11.5331021 43.5630247, 11.5329234 43.5629197, 11.5328951 43.562904)",,,,,
183897532,,residential,False,False,35.253,"LINESTRING (11.5310327 43.5651485, 11.5313957 43.5653255)",,,,,
23459192,Via Spartaco Lavagnini,unclassified,False,False,116.217,"LINESTRING (11.5339865 43.5606803, 11.533219 43.5615652)",,,,,
26190445,,residential,True,False,119.71,"LINESTRING (11.5339865 43.5606803, 11.5352376 43.5612609)",50,,,,
107904931,Via della Costituzione,residential,True,False,44.825,"LINESTRING (11.5352376 43.5612609, 11.5349177 43.5615907)",50,,,,
23459208,Via Don Luigi Sturzo,residential,True,False,62.725,"LINESTRING (11.534394 43.5621307, 11.535042 43.5624433)",50,,,,
107904931,Via della Costituzione,residential,True,False,93.525,"LINESTRING (11.534394 43.5621307, 11.5337265 43.5628188)",50,,,,
750275135,Lungarno Sette Fratelli Cervi,tertiary,False,False,24.054,"LINESTRING (11.5362382 43.5673266, 11.536346 43.5671608, 11.5363654 43.5671309)",50,,,,
750275135,Lungarno Sette Fratelli Cervi,tertiary,False,True,136.658,"LINESTRING (11.5362382 43.5673266, 11.5360643 43.5675977, 11.5355233 43.5684411)",50,,,,
48178483,Via Piave,residential,True,False,92.866,"LINESTRING (11.5326808 43.5685022, 11.5323254 43.5683095, 11.5317755 43.5679855)",30,,,,
163822987,Lungarno Don Giovanni Minzoni,primary,False,True,124.021,"LINESTRING (11.5326808 43.5685022, 11.533329 43.5675566, 11.5333656 43.5675033)",,,,,
163822981,Via Ubaldino Peruzzi,residential,False,False,35.108,"LINESTRING (11.5279548 43.56745, 11.5282046 43.5671913)",,,,,
163822977,Via Napoli,residential,True,False,84.415,"LINESTRING (11.5279548 43.56745, 11.5280369 43.5674915, 11.5281287 43.567537, 11.5284725 43.5677043, 11.5287305 43.5678311, 11.5288226 43.5678754)",50,2,,,
163822987,Lungarno Don Giovanni Minzoni,primary,False,False,124.021,"LINESTRING (11.5333656 43.5675033, 11.533329 43.5675566, 11.5326808 43.5685022)",,,,,
163822987,Lungarno Don Giovanni Minzoni,primary,False,True,174.094,"LINESTRING (11.5333656 43.5675033, 11.5340057 43.5665081, 11.534284 43.5660861)",,,,,
48178483,Via Piave,residential,True,False,92.58,"LINESTRING (11.5317755 43.5679855, 11.5308595 43.5674828)",30,,,,
163822982,Via Trieste,residential,True,False,132.209,"LINESTRING (11.5317755 43.5679855, 11.5309517 43.5690138)",50,1,,,
750275135,Lungarno Sette Fratelli Cervi,tertiary,False,False,136.658,"LINESTRING (11.5355233 43.5684411, 11.5360643 43.5675977, 11.5362382 43.5673266)",50,,,,
750275135,Lungarno Sette Fratelli Cervi,tertiary,False,False,68.807,"LINESTRING (11.5363654 43.5671309, 11.5367337 43.5665726)",50,,,,
750275135,Lungarno Sette Fratelli Cervi,tertiary,False,True,24.054,"LINESTRING (11.5363654 43.5671309, 11.536346 43.5671608, 11.5362382 43.5673266)",50,,,,
338467618,Via Martiri della Libertà,unclassified,False,False,48.972,"LINESTRING (11.5297305 43.5611009, 11.529639 43.5615363)",,2,,,
622839064,Via Bruno Buozzi,residential,False,False,64.82,"LINESTRING (11.5297305 43.5611009, 11.5304736 43.561161, 11.530529 43.5611521)",,,,,
622839064,Via Bruno Buozzi,residential,False,False,48.225,"LINESTRING (11.530529 43.5611521, 11.53107 43.5613376)",,,,,
622839064,Via Bruno Buozzi,residential,False,True,64.82,"LINESTRING (11.530529 43.5611521, 11.5304736 43.561161, 11.5297305 43.5611009)",,,,,
24949539,Via Giovanni da San Giovanni,residential,True,False,44.305,"LINESTRING (11.5324389 43.5633083, 11.5321484 43.5636466)",50,1,,,
48781555,Via Piero Calamandrei,residential,True,False,64.092,"LINESTRING (11.5337265 43.5628188, 11.5343736 43.563154)",,,,,
108247353,Via della Costituzione,residential,False,False,55.234,"LINESTRING (11.5337265 43.5628188, 11.5333103 43.5632135)",,,,,
180742430,Via Venticinque Aprile,residential,True,False,95.633,"LINESTRING (11.5343736 43.563154, 11.535042 43.5624433)",,,,,
23459208,Via Don Luigi Sturzo,residential,True,False,120.184,"LINESTRING (11.535042 43.5624433, 11.5362845 43.5630413)",50,,,,
180742430,Via Venticinque Aprile,residential,True,False,73.72,"LINESTRING (11.535042 43.5624433, 11.5355691 43.5619014)",,,,,
48178566,Via Vittorio Veneto,unclassified,True,False,123.443,"LINESTRING (11.5338765 43.564241, 11.533611 43.5636435, 11.5334144 43.5633427, 11.5333103 43.5632135)",,,,,
48178585,Lungarno Risorgimento,primary,False,False,211.239,"LINESTRING (11.5347089 43.5654574, 11.535827 43.5637391)",,,,,
173924394,Lungarno Risorgimento,primary,True,False,29.951,"LINESTRING (11.5347089 43.5654574, 11.5346525 43.5656766, 11.5346408 43.5657222)",,,,,
48781560,Lungarno Risorgimento,primary,True,False,28.6,"LINESTRING (11.5344889 43.565659, 11.5345854 43.5655786, 11.5347089 43.5654574)",,,,,
48781561,,primary,True,False,14.529999999999998,"LINESTRING (11.5344889 43.565659, 11.5345475 43.5656688, 11.5345996 43.5656905, 11.5346408 43.5657222)",,,,roundabout,
48781561,,primary,True,False,7.099,"LINESTRING (11.5346408 43.5657222, 11.534662 43.5657502, 11.5346745 43.5657808)",,,,roundabout,
163822987,Lungarno Don Giovanni Minzoni,primary,False,False,174.094,"LINESTRING (11.534284 43.5660861, 11.5340057 43.5665081, 11.5333656 43.5675033)",,,,,
173924393,Lungarno Don Giovanni Minzoni,primary,True,False,20.446,"LINESTRING (11.534284 43.5660861, 11.5343063 43.5659552, 11.534315 43.5659036)",,,,,
48781561,,primary,True,False,5.869,"LINESTRING (11.5345407 43.565948, 11.5345054 43.5659546, 11.5344691 43.5659565)",,,,roundabout,
48781562,Lungarno Don Giovanni Minzoni,primary,True,False,20.738,"LINESTRING (11.5344691 43.5659565, 11.534284 43.5660861)",,,,,
48781561,,primary,True,False,14.121,"LINESTRING (11.5344691 43.5659565, 11.5344114 43.5659499, 11.5343586 43.5659318, 11.534315 43.5659036)",,,,roundabout,
48781561,,primary,True,False,30.195,"LINESTRING (11.534315 43.5659036, 11.5342809 43.5658622, 11.5342668 43.565815, 11.5342742 43.5657671, 11.5342978 43.5657284, 11.5343355 43.5656961, 11.5343841 43.5656728)",,,,roundabout,
48781556,Via 11 Febbraio,residential,True,False,63.0,"LINESTRING (11.5359498 43.5605267, 11.5365969 43.5608447)",,,,,
107904931,Via della Costituzione,residential,True,False,99.791,"LINESTRING (11.5359498 43.5605267, 11.5352376 43.5612609)",50,,,,
48178585,Lungarno Risorgimento,primary,False,False,85.903,"LINESTRING (11.535827 43.5637391, 11.5362845 43.5630413)",,,,,
48178585,Lungarno Risorgimento,primary,False,True,211.239,"LINESTRING (11.535827 43.5637391, 11.5347089 43.5654574)",,,,,
48781557,Via 3 Novembre,unclassified,True,False,19.359,"LINESTRING (11.535827 43.5637391, 11.5356006 43.5637974)",,,,,
48178483,Via Piave,residential,True,False,82.751,"LINESTRING (11.5294974 43.567144, 11.5286229 43.5667537)",30,,,,
48781771,Via Siena,residential,True,False,43.285,"LINESTRING (11.5294974 43.567144, 11.5291994 43.5674679)",,,,,
48178483,Via Piave,residential,True,False,57.497,"LINESTRING (11.5301911 43.5672104, 11.5297329 43.5672084, 11.5295964 43.5671878, 11.5294974 43.567144)",30,,,,
48781772,Piazza della Libertà,residential,True,False,35.613,"LINESTRING (11.5301911 43.5672104, 11.5302368 43.5669955, 11.5301989 43.5668964)",,,,,
163822977,Via Napoli,residential,True,False,106.03999999999999,"LINESTRING (11.5289142 43.5679199, 11.529198 43.5680724, 11.5292617 43.5681054, 11.5294856 43.5682247, 11.5299754 43.568484)",50,2,,,
618511080,Via Genova,residential,False,False,36.775999999999996,"LINESTRING (11.5289142 43.5679199, 11.5289122 43.5679431, 11.5289015 43.5679679, 11.52887 43.5680171, 11.5287055 43.5682106)",,,,,
"[163822972, 1079693623]",Via Genova,residential,True,False,93.681,"LINESTRING (11.5287055 43.5682106, 11.5282873 43.5687238, 11.528253 43.568771, 11.528251 43.5688142, 11.5282565 43.5688797, 11.5282759 43.5689278, 11.5282953 43.568959)",,,,,
618511080,Via Genova,residential,False,True,36.776,"LINESTRING (11.5287055 43.5682106, 11.52887 43.5680171, 11.5289015 43.5679679, 11.5289122 43.5679431, 11.5289142 43.5679199)",,,,,
108247329,Via Rosai,residential,False,True,34.588,"LINESTRING (11.5290139 43.5654823, 11.5286544 43.5653123)",30,,,,
108247333,Via G. Mazzini,residential,True,False,103.067,"LINESTRING (11.5290139 43.5654823, 11.5297024 43.5647011)",,,,,
108247329,Via Rosai,residential,False,False,103.731,"LINESTRING (11.5290139 43.5654823, 11.5295512 43.5657363, 11.5298353 43.5658706, 11.5300922 43.565992)",30,,,,
163822983,Via Oberdan,residential,True,False,102.208,"LINESTRING (11.5313393 43.562851, 11.5319065 43.5630697, 11.5324389 43.5633083)",,,,,
108247329,Via Rosai,residential,False,False,27.645,"LINESTRING (11.528367 43.5651765, 11.5286544 43.5653123)",30,,,,
"[330434044, 330434045, 23459254, 163822983]","['Via Mannozzi', 'Via Oberdan']",residential,True,False,391.368,"LINESTRING (11.528367 43.5651765, 11.5285636 43.5649565, 11.5288269 43.5646601, 11.5288977 43.5645804, 11.5290748 43.564381, 11.5290992 43.5643535, 11.5292567 43.5641766, 11.5301048 43.5631422, 11.530253 43.5629616, 11.5303069 43.5629369, 11.5304105 43.5629369, 11.5305106 43.5629236, 11.5306089 43.5628921, 11.5307057 43.5628503, 11.5307785 43.5628027, 11.5308998 43.5626995, 11.5309791 43.5627087, 11.5313393 43.562851)",50,,building_passage,,
108247333,Via G. Mazzini,residential,True,False,106.759,"LINESTRING (11.5283023 43.5662922, 11.5290139 43.5654823)",,,,,
112617509,Via Cesare Battisti,residential,False,False,102.801,"LINESTRING (11.5283023 43.5662922, 11.5288358 43.566546, 11.5291291 43.5666894, 11.5293645 43.5668044)",,,,,
48781557,Via 3 Novembre,unclassified,True,False,147.413,"LINESTRING (11.5356006 43.5637974, 11.5338765 43.564241)",,,,,
180742429,Via Piero Calamandrei,residential,True,False,122.034,"LINESTRING (11.5356006 43.5637974, 11.5343736 43.563154)",,,,,
1173170722,Via Giovanni da San Giovanni,residential,True,False,53.209,"LINESTRING (11.5322105 43.5627136, 11.5327233 43.5630151)",50,1,,,
24949540,Via Giovanni da San Giovanni,residential,True,False,101.209,"LINESTRING (11.5317011 43.5641504, 11.531016 43.5649133)",50,1,,,
547439350,,residential,False,False,30.328,"LINESTRING (11.5317011 43.5641504, 11.5320129 43.5643032)",,,,,
111790544,Via Venti Settembre,residential,False,False,103.43,"LINESTRING (11.5317011 43.5641504, 11.5311581 43.5638874, 11.5306181 43.5636515)",,,,,
180742430,Via Venticinque Aprile,residential,True,False,95.486,"LINESTRING (11.5359142 43.5615466, 11.5365969 43.5608447)",,,,,
111790624,,residential,True,False,62.837,"LINESTRING (11.5355691 43.5619014, 11.5349177 43.5615907)",,,,,
180742430,Via Venticinque Aprile,residential,True,False,48.267,"LINESTRING (11.5355691 43.5619014, 11.5359142 43.5615466)",,,,,
107904931,Via della Costituzione,residential,True,False,73.39,"LINESTRING (11.5349177 43.5615907, 11.534394 43.5621307)",50,,,,
108247329,Via Rosai,residential,False,False,49.631,"LINESTRING (11.5300922 43.565992, 11.5306081 43.5662359)",30,,,,
112617507,Via Giuseppe Garibaldi,residential,False,False,102.105,"LINESTRING (11.5300922 43.565992, 11.530782 43.5652217)",,,,,
112617507,Via Giuseppe Garibaldi,residential,False,True,107.694,"LINESTRING (11.5300922 43.565992, 11.5293645 43.5668044)",,,,,
108247329,Via Rosai,residential,False,True,103.731,"LINESTRING (11.5300922 43.565992, 11.5298353 43.5658706, 11.5295512 43.5657363, 11.5290139 43.5654823)",30,,,,
112617507,Via Giuseppe Garibaldi,residential,False,True,102.105,"LINESTRING (11.530782 43.5652217, 11.5300922 43.565992)",,,,,
112617506,Via Giosué Borsi,residential,False,True,142.64600000000002,"LINESTRING (11.5335641 43.5647696, 11.5330241 43.5653937, 11.5326191 43.5658544)",,,,,
112617507,Via Giuseppe Garibaldi,residential,False,False,107.694,"LINESTRING (11.5293645 43.5668044, 11.5300922 43.565992)",,,,,
112617509,Via Cesare Battisti,residential,False,False,40.01,"LINESTRING (11.5293645 43.5668044, 11.5297762 43.5670056)",,,,,
112617509,Via Cesare Battisti,residential,False,True,102.801,"LINESTRING (11.5293645 43.5668044, 11.5291291 43.5666894, 11.5288358 43.566546, 11.5283023 43.5662922)",,,,,
112617509,Via Cesare Battisti,residential,False,True,40.01,"LINESTRING (11.5297762 43.5670056, 11.5293645 43.5668044)",,,,,
617205626,Via Alberti,residential,True,False,106.301,"LINESTRING (11.5306181 43.5636515, 11.5313393 43.562851)",,,,,
111790544,Via Venti Settembre,residential,False,True,103.43,"LINESTRING (11.5306181 43.5636515, 11.5311581 43.5638874, 11.5317011 43.5641504)",,,,,
548205637,,residential,False,False,71.83099999999999,"LINESTRING (11.5306181 43.5636515, 11.5302797 43.5634845, 11.5300061 43.5637721)",,,,,
23459262,Via Roma,residential,True,False,72.082,"LINESTRING (11.5326191 43.5658544, 11.5333725 43.566204)",50,1,,,
112617506,Via Giosué Borsi,residential,False,False,142.64600000000002,"LINESTRING (11.5326191 43.5658544, 11.5330241 43.5653937, 11.5335641 43.5647696)",,,,,
23459262,Via Roma,residential,True,False,18.111,"LINESTRING (11.5315255 43.5653779, 11.5317238 43.5654546)",50,1,,,
163822980,Piazza della Libertà,residential,True,False,120.29,"LINESTRING (11.5315255 43.5653779, 11.5307152 43.5662865)",,,,,
183897532,,residential,False,True,11.972,"LINESTRING (11.5315255 43.5653779, 11.5313957 43.5653255)",,,,,
108247329,Via Rosai,residential,False,True,10.301,"LINESTRING (11.5307152 43.5662865, 11.5306081 43.5662359)",30,,,,
163822980,Piazza della Libertà,residential,True,False,79.559,"LINESTRING (11.5307152 43.5662865, 11.5301989 43.5668964)",,,,,
163822986,Via Pier Sansoni,residential,True,False,82.503,"LINESTRING (11.5307152 43.5662865, 11.5315802 43.5666836)",,,,,
617205626,Via Alberti,residential,True,False,101.779,"LINESTRING (11.5299427 43.564425, 11.5306181 43.5636515)",,,,,
23459254,Via Mannozzi,residential,True,False,145.724,"LINESTRING (11.5277348 43.5663041, 11.5277425 43.5662438, 11.5277703 43.5661341, 11.5277755 43.5661055, 11.5277547 43.5660941, 11.5276782 43.5660488, 11.5276723 43.5660108, 11.5276717 43.5659813, 11.5276865 43.5659471, 11.5276941 43.5659295, 11.5278326 43.5657746, 11.528367 43.5651765)",50,,,,
190425363,,residential,True,False,9.547,"LINESTRING (11.5277348 43.5663041, 11.5277175 43.5663556, 11.5277132 43.5663883)",,,,roundabout,
547439350,,residential,False,True,30.328,"LINESTRING (11.5320129 43.5643032, 11.5317011 43.5641504)",,,,,
108247329,Via Rosai,residential,False,False,34.588,"LINESTRING (11.5286544 43.5653123, 11.5290139 43.5654823)",30,,,,
108247329,Via Rosai,residential,False,True,27.645,"LINESTRING (11.5286544 43.5653123, 11.528367 43.5651765)",30,,,,
"[618507955, 618507956, 548205133]",Via della Madonna,residential,False,True,107.101,"LINESTRING (11.5286544 43.5653123, 11.5292001 43.5647291, 11.5293309 43.5645893, 11.5293868 43.5645296, 11.5294004 43.5645151)",,,building_passage,,
977003259,Via della Madonna,residential,False,True,141.697,"LINESTRING (11.5286544 43.5653123, 11.5283701 43.5656536, 11.5280531 43.5660167, 11.5278505 43.5662497, 11.5277856 43.5663169, 11.5277132 43.5663883)",,,,,
"[618507955, 618507956, 548205133]",Via della Madonna,residential,False,False,107.101,"LINESTRING (11.5294004 43.5645151, 11.5293868 43.5645296, 11.5293309 43.5645893, 11.5292001 43.5647291, 11.5286544 43.5653123)",,,building_passage,,
