osmid,oneway,ref,name,highway,reversed,length,geometry,junction,bridge,lanes,maxspeed,access
655064802,False,,Via Giacomo Matteotti,residential,True,10.789,"LINESTRING (7.766067 45.1022312, 7.7659442 45.1022748)",,,,,
655064804,True,,Via Giacomo Matteotti,residential,False,54.315,"LINESTRING (7.766067 45.1022312, 7.7667447 45.1023301)",,,,,
58762185,False,,Via Quattro Novembre,residential,False,258.08000000000004,"LINESTRING (7.7654198 45.1018969, 7.765528 45.101834, 7.7657086 45.1017155, 7.765901 45.1015938, 7.7660774 45.1014708, 7.7661598 45.1014093, 7.7662021 45.1013762, 7.7662323 45.101361, 7.7662357 45.1013423, 7.7662943 45.1011639, 7.7664464 45.1009797, 7.7667151 45.100668, 7.7668402 45.1003979, 7.7669616 45.100068, 7.7669534 45.099938)",,,,,
655064806,True,,Via Castelverde,unclassified,False,72.24199999999999,"LINESTRING (7.7654198 45.1018969, 7.7655321 45.1019426, 7.765728 45.101921, 7.7658532 45.1019402, 7.7659601 45.1020857, 7.766067 45.1022312)",,,,,
80652320,False,,Via Vittorio Alfieri,unclassified,True,103.40100000000001,"LINESTRING (7.7680425 45.1057547, 7.76795 45.1056929, 7.7676317 45.1054219, 7.7674621 45.1052563, 7.7673723 45.1051434, 7.7673578 45.1051278, 7.7672626 45.1050101)",,,2,,
"[80652328, 620281877, 256697006, 1097212624]",False,,,unclassified,False,202.189,"LINESTRING (7.7680425 45.1057547, 7.7679654 45.1058138, 7.7679243 45.1058368, 7.7678086 45.1059195, 7.767746 45.1059564, 7.7675074 45.1060896, 7.7674305 45.1061307, 7.7673894 45.1061526, 7.7675112 45.1062838, 7.768273 45.1070564, 7.7683486 45.1071525)",,yes,,,
26536643,True,,Piazza Mochino,secondary,False,4.875,"LINESTRING (7.7612765 45.1032902, 7.7613082 45.1033279)",roundabout,,,,
414761467,True,,Ponte Vittorio Emanuele III,tertiary,False,345.909,"LINESTRING (7.7612765 45.1032902, 7.7613188 45.1032803, 7.7618682 45.1031519, 7.7644646 45.1023567, 7.7653397 45.1020891)",,yes,1,30,
175453181,True,,Piazza Mochino,tertiary,False,22.708000000000002,"LINESTRING (7.7611574 45.1037235, 7.7611478 45.1036683, 7.7611348 45.1035932, 7.7610902 45.1035274)",,,,,
185778257,False,SP93,Via Settimo,tertiary,False,56.549,"LINESTRING (7.7611574 45.1037235, 7.7611587 45.1037516, 7.7611672 45.1039369, 7.761169 45.1039755, 7.7611807 45.1042318)",,,,,yes
133957105,False,,,primary,False,22.141000000000002,"LINESTRING (7.7670335 45.1047372, 7.7671361 45.1047428, 7.7672237 45.1047403, 7.767314 45.1047297)",,,2,50,
315923878,False,,,primary,True,57.589999999999996,"LINESTRING (7.7670335 45.1047372, 7.7669547 45.1047266, 7.7668529 45.1047025, 7.7667583 45.104671, 7.7666663 45.1046298, 7.7665946 45.1045867, 7.7665362 45.1045417, 7.766444 45.1044564)",,,2,50,
667868791,False,SP590,Via Martiri della Libertà,tertiary,True,167.60800000000003,"LINESTRING (7.7676773 45.1044377, 7.7671157 45.1040858, 7.7669144 45.1039381, 7.7668687 45.1039046, 7.7664498 45.1035195, 7.7662733 45.103314)",,,2,,permissive
914643945,True,SP590,,primary,False,15.328,"LINESTRING (7.7676773 45.1044377, 7.7677089 45.1044218, 7.7677464 45.104414, 7.7677855 45.1044152, 7.7678219 45.1044253, 7.7678516 45.1044433)",roundabout,,,,
133957105,False,,,primary,True,4.991,"LINESTRING (7.767375 45.104717, 7.767314 45.1047297)",,,2,50,
"[315923883, 133957101]",True,,,primary,False,33.614999999999995,"LINESTRING (7.767375 45.104717, 7.7674325 45.1046751, 7.7675148 45.104627, 7.7675933 45.1045575, 7.7676434 45.1044861)",,yes,2,50,
"[315923882, 80652324]",True,,,primary,False,36.785000000000004,"LINESTRING (7.767793 45.1045774, 7.7676909 45.1046264, 7.7674697 45.1047082, 7.767375 45.104717)",,yes,2,50,
133957106,True,SP590,,primary,False,18.283,"LINESTRING (7.767793 45.1045774, 7.7677544 45.1045804, 7.7677165 45.1045744, 7.7676834 45.1045602, 7.7676585 45.1045391, 7.7676447 45.1045135, 7.7676434 45.1044861)",roundabout,,,,
48907198,True,SP590,,primary,False,3.073,"LINESTRING (7.7678284 45.1045656, 7.767793 45.1045774)",roundabout,,,,
"[48907198, 133957111]",True,SP590,,primary,False,15.348999999999998,"LINESTRING (7.7678516 45.1044433, 7.7678714 45.1044671, 7.7678791 45.1044942, 7.7678739 45.1045216, 7.7678574 45.1045449, 7.7678284 45.1045656)",roundabout,,,,
23105600,False,SP590,Via Martiri della Libertà,tertiary,False,107.55100000000002,"LINESTRING (7.7645282 45.1011456, 7.7647015 45.1013259, 7.7650525 45.1016841, 7.7651715 45.1018207, 7.7652451 45.1019651)",,,,,
23105600,False,SP590,Via Martiri della Libertà,tertiary,True,76.95,"LINESTRING (7.7645282 45.1011456, 7.7644981 45.1011143, 7.7642603 45.1008668, 7.7641973 45.1008013, 7.7641362 45.1007377, 7.7639791 45.1005723)",,,,,
58762178,False,,Via Armando Diaz,residential,False,111.16499999999999,"LINESTRING (7.7645282 45.1011456, 7.7646304 45.1011136, 7.7646589 45.1011047, 7.7648503 45.1010363, 7.7651899 45.1008947, 7.7657213 45.1006132)",,,,,
58762178,False,,Via Armando Diaz,residential,True,34.847,"LINESTRING (7.7669534 45.099938, 7.7666012 45.1001288)",,,,,
58762185,False,,Via Quattro Novembre,residential,True,258.08,"LINESTRING (7.7669534 45.099938, 7.7669616 45.100068, 7.7668402 45.1003979, 7.7667151 45.100668, 7.7664464 45.1009797, 7.7662943 45.1011639, 7.7662357 45.1013423, 7.7662323 45.101361, 7.7662021 45.1013762, 7.7661598 45.1014093, 7.7660774 45.1014708, 7.765901 45.1015938, 7.7657086 45.1017155, 7.765528 45.101834, 7.7654198 45.1018969)",,,,,
315923878,False,,,primary,False,57.59,"LINESTRING (7.766444 45.1044564, 7.7665362 45.1045417, 7.7665946 45.1045867, 7.7666663 45.1046298, 7.7667583 45.104671, 7.7668529 45.1047025, 7.7669547 45.1047266, 7.7670335 45.1047372)",,,2,50,
"[315923884, 315923885]",True,,,secondary,False,232.16800000000003,"LINESTRING (7.766444 45.1044564, 7.7661506 45.104265, 7.7658826 45.1040258, 7.7652633 45.1034495, 7.765214 45.1034114, 7.7651545 45.1033737, 7.7650553 45.103331, 7.7649236 45.1032984, 7.7647564 45.1032782, 7.7645743 45.1032763, 7.7643499 45.1032674, 7.7642335 45.1032657)",,yes,1,50,
58762178,False,,Via Armando Diaz,residential,False,34.847,"LINESTRING (7.7666012 45.1001288, 7.7669534 45.099938)",,,,,
58762178,False,,Via Armando Diaz,residential,True,87.607,"LINESTRING (7.7666012 45.1001288, 7.7661672 45.1003793, 7.7657213 45.1006132)",,,,,
133957104,True,SP590,,primary,False,6.087,"LINESTRING (7.7676434 45.1044861, 7.7676546 45.1044599, 7.7676773 45.1044377)",roundabout,,,,
58762176,True,,,residential,False,11.93,"LINESTRING (7.7581231 45.101229, 7.7581234 45.1012076, 7.7581323 45.101187, 7.7581492 45.1011692, 7.7581725 45.1011555, 7.7582005 45.101147)",roundabout,,,,
853682247,False,,Via del Porto,residential,True,46.05,"LINESTRING (7.7581231 45.101229, 7.7579884 45.1012511, 7.7575638 45.1013529)",,,,,
58762193,False,,Via del Porto,residential,False,9.834,"LINESTRING (7.7603721 45.1035121, 7.7604243 45.1035925)",,,,,
58762193,False,,Via del Porto,residential,True,74.43799999999999,"LINESTRING (7.7603721 45.1035121, 7.7603374 45.103467, 7.7602898 45.1034049, 7.7602404 45.1033405, 7.7601425 45.103213, 7.7601146 45.1031767, 7.7599203 45.1029235)",,,,,
1259641329,True,,Piazza Mochino,secondary,False,45.083000000000006,"LINESTRING (7.7603721 45.1035121, 7.7608552 45.1033853, 7.7609105 45.1033708)",,,,,
58762176,True,,,residential,False,13.809999999999999,"LINESTRING (7.7582526 45.1012914, 7.7582175 45.1012932, 7.7581836 45.1012867, 7.7581545 45.1012727, 7.7581335 45.1012527, 7.7581231 45.101229)",roundabout,,,,
58762193,False,,Via del Porto,residential,False,146.20600000000002,"LINESTRING (7.7582526 45.1012914, 7.7585059 45.1014072, 7.7585176 45.1014125, 7.7585962 45.1014798, 7.7587441 45.1016314, 7.7590226 45.101937, 7.7592256 45.1021819, 7.7592549 45.1022173, 7.759302 45.102254, 7.7593811 45.1023156)",,,,,
58762176,True,,,residential,False,26.113,"LINESTRING (7.7582005 45.101147, 7.7582341 45.1011446, 7.758267 45.1011498, 7.7582959 45.1011621, 7.7583175 45.1011798, 7.7583303 45.1012013, 7.758333 45.1012246, 7.7583254 45.1012473, 7.7583082 45.1012672, 7.7582831 45.1012824, 7.7582526 45.1012914)",roundabout,,,,
667868791,False,SP590,Via Martiri della Libertà,tertiary,False,167.608,"LINESTRING (7.7662733 45.103314, 7.7664498 45.1035195, 7.7668687 45.1039046, 7.7669144 45.1039381, 7.7671157 45.1040858, 7.7676773 45.1044377)",,,2,,permissive
667868791,False,SP590,Via Martiri della Libertà,tertiary,True,42.492999999999995,"LINESTRING (7.7662733 45.103314, 7.7661525 45.1031439, 7.7660711 45.1030292, 7.7660425 45.1029689)",,,2,,permissive
110740014,True,,Via Novara,residential,False,32.327,"LINESTRING (7.7566483 45.1035481, 7.7565059 45.1033751, 7.7564393 45.1032976)",,,,,
59276028,False,,Via Novara,residential,True,176.266,"LINESTRING (7.7579543 45.1051945, 7.7583132 45.1056441, 7.7583942 45.1057455, 7.7585949 45.1060146, 7.7590229 45.1065886)",,,,,
110740014,True,,Via Novara,residential,False,209.813,"LINESTRING (7.7579543 45.1051945, 7.7572615 45.1043211, 7.7566483 45.1035481)",,,,,
737517481,True,,Via Papa Giovanni XXIII,residential,False,120.13899999999998,"LINESTRING (7.7579543 45.1051945, 7.7580253 45.1051741, 7.7586483 45.1049953, 7.7587963 45.104951, 7.7589588 45.1049024, 7.7593679 45.10478)",,,,,
185778257,False,SP93,Via Settimo,tertiary,False,229.02899999999997,"LINESTRING (7.7611807 45.1042318, 7.7612101 45.1046952, 7.7612282 45.104981, 7.761276 45.1057339, 7.7612581 45.1058463, 7.7612212 45.1059335, 7.7611773 45.1059884, 7.7610688 45.1061241, 7.7610532 45.1061383, 7.760953 45.1062292)",,,,,yes
185778257,False,SP93,Via Settimo,tertiary,True,56.549,"LINESTRING (7.7611807 45.1042318, 7.761169 45.1039755, 7.7611672 45.1039369, 7.7611587 45.1037516, 7.7611574 45.1037235)",,,,,yes
59276028,False,,Via Novara,residential,False,25.813,"LINESTRING (7.7596655 45.107338, 7.7594952 45.1071394)",,,,,
290589663,False,SP93,Via Italia,tertiary,True,25.278,"LINESTRING (7.7596655 45.107338, 7.7598704 45.1071626)",,,,,
290589663,False,SP93,Via Italia,tertiary,False,76.785,"LINESTRING (7.7596655 45.107338, 7.7595615 45.1074227, 7.7591794 45.107734, 7.7591572 45.1077521, 7.7590248 45.1078599)",,,,,
59276027,False,,Via Milano,residential,False,8.992,"LINESTRING (7.7586013 45.1034633, 7.7585775 45.1035424)",,,,,
26536619,True,,Via Roma,secondary,False,55.05800000000001,"LINESTRING (7.7586013 45.1034633, 7.7587868 45.103481, 7.7589883 45.1035032, 7.759295 45.1035369)",,,,,
267660184,False,,Via Montebello,residential,False,83.27600000000001,"LINESTRING (7.7586013 45.1034633, 7.7586846 45.1034148, 7.7586684 45.1033849, 7.7586265 45.1033074, 7.7582346 45.1028231)",,,,,
854433661,False,,Via Milano,residential,False,126.855,"LINESTRING (7.7585583 45.1037926, 7.7593679 45.10478)",,,,,
854433660,True,,Via Milano,residential,False,36.275000000000006,"LINESTRING (7.7585583 45.1037926, 7.7584623 45.103703, 7.7583769 45.1035862, 7.7583223 45.1035133)",,,,,
320786854,False,,Via del Porto,residential,True,41.703,"LINESTRING (7.7565016 45.1016252, 7.7563884 45.1016587, 7.7563196 45.1016772, 7.7560067 45.1017616)",,,,,
320786856,False,,,unclassified,False,84.461,"LINESTRING (7.7565016 45.1016252, 7.756472 45.1015068, 7.7562737 45.101085, 7.7561867 45.1009)",,,,,
853682246,True,,Via del Porto,residential,False,89.973,"LINESTRING (7.7565016 45.1016252, 7.75668 45.1015319, 7.7572256 45.1013906, 7.7573461 45.1013825, 7.7574059 45.1013785, 7.7575638 45.1013529)",,,,,
854433661,False,,Via Milano,residential,True,126.855,"LINESTRING (7.7593679 45.10478, 7.7585583 45.1037926)",,,,,
737517481,True,,Via Papa Giovanni XXIII,residential,False,154.783,"LINESTRING (7.7593679 45.10478, 7.7604881 45.1044412, 7.7611807 45.1042318)",,,,,
667868791,False,SP590,Via Martiri della Libertà,tertiary,False,27.107,"LINESTRING (7.765933 45.1027377, 7.7660425 45.1029689)",,,2,,permissive
667868791,False,SP590,Via Martiri della Libertà,tertiary,True,41.150999999999996,"LINESTRING (7.765933 45.1027377, 7.7659184 45.1027142, 7.7659056 45.1026938, 7.7658617 45.102618, 7.7658376 45.1025764, 7.7657926 45.1025258, 7.7657041 45.1024264, 7.7656868 45.102413)",,,2,,permissive
862435570,False,,Via Settimo,residential,False,55.76,"LINESTRING (7.7609942 45.108639, 7.7609076 45.1084951, 7.7609014 45.108373, 7.7609632 45.1083054, 7.7610889 45.1081939)",,,,,yes
290589663,False,SP93,Via Italia,tertiary,False,11.726,"LINESTRING (7.7606465 45.1065044, 7.760551 45.1065855)",,,,,
185778257,False,SP93,Via Settimo,tertiary,True,38.927,"LINESTRING (7.7606465 45.1065044, 7.7606984 45.1064603, 7.7608329 45.1063382, 7.760953 45.1062292)",,,,,yes
862435570,False,,Via Settimo,residential,True,71.339,"LINESTRING (7.7606465 45.1065044, 7.7609385 45.1066823, 7.761137 45.1068329, 7.7612949 45.1069527)",,,,,yes
110740012,False,,Via Chivasso,residential,False,152.44500000000002,"LINESTRING (7.7610889 45.1081939, 7.7600655 45.1071454, 7.7599869 45.1070649)",,,,,
862435570,False,,Via Settimo,residential,False,177.497,"LINESTRING (7.7610889 45.1081939, 7.7614667 45.1079355, 7.7615257 45.1078952, 7.7616232 45.1078227, 7.7617713 45.1077126, 7.7618503 45.1076007, 7.7618627 45.1075044, 7.7618509 45.1074496, 7.7618132 45.1073979, 7.7617266 45.1072801, 7.7612949 45.1069527)",,,,,yes
862435570,False,,Via Settimo,residential,True,55.76,"LINESTRING (7.7610889 45.1081939, 7.7609632 45.1083054, 7.7609014 45.108373, 7.7609076 45.1084951, 7.7609942 45.108639)",,,,,yes
63228609,False,,Via Borsellino,residential,True,111.12400000000001,"LINESTRING (7.7572149 45.1071958, 7.7571718 45.1072278, 7.7570662 45.1073062, 7.7570143 45.1073355, 7.7562877 45.1077747, 7.7562419 45.1078298, 7.7562084 45.1078861)",,,,,
852615415,False,,Via Speranza,tertiary,False,32.328,"LINESTRING (7.7572149 45.1071958, 7.7574936 45.107298, 7.7575804 45.1073299)",,,,,
852615415,False,,Via Speranza,tertiary,True,49.287,"LINESTRING (7.7572149 45.1071958, 7.7569892 45.1071147, 7.7568449 45.1070628, 7.7566553 45.1069946)",,,,,
133957105,False,,,primary,False,4.991,"LINESTRING (7.767314 45.1047297, 7.767375 45.104717)",,,2,50,
48907199,True,,Via Vittorio Alfieri,unclassified,False,33.499,"LINESTRING (7.767314 45.1047297, 7.7672458 45.1048078, 7.7672211 45.1048496, 7.7672193 45.1048821, 7.7672326 45.1049327, 7.7672626 45.1050101)",,,,,
133957105,False,,,primary,True,22.141000000000002,"LINESTRING (7.767314 45.1047297, 7.7672237 45.1047403, 7.7671361 45.1047428, 7.7670335 45.1047372)",,,2,50,
80652320,False,,Via Vittorio Alfieri,unclassified,False,103.401,"LINESTRING (7.7672626 45.1050101, 7.7673578 45.1051278, 7.7673723 45.1051434, 7.7674621 45.1052563, 7.7676317 45.1054219, 7.76795 45.1056929, 7.7680425 45.1057547)",,,2,,
133957099,True,,Via Vittorio Alfieri,unclassified,False,35.353,"LINESTRING (7.7672626 45.1050101, 7.7671874 45.1049395, 7.7670335 45.1047372)",,,1,,
1248880135,True,,Piazza Mochino,secondary,False,10.783999999999999,"LINESTRING (7.7610902 45.1035274, 7.7610244 45.1035133, 7.7609689 45.1034848)",roundabout,,,,
81633657,True,,Ponte Undici Settembre,secondary,False,36.694,"LINESTRING (7.7613082 45.1033279, 7.7617749 45.1033476)",,,1,50,
1248752201,True,,Piazza Mochino,secondary,False,10.498999999999999,"LINESTRING (7.7613082 45.1033279, 7.761323 45.1033739, 7.7613161 45.1034209)",roundabout,,,,
1248880092,True,,Piazza Mochino,secondary,False,7.9079999999999995,"LINESTRING (7.7613161 45.1034209, 7.7612971 45.1034538, 7.7612673 45.1034825)",roundabout,,,,
58762178,False,,Via Armando Diaz,residential,False,87.607,"LINESTRING (7.7657213 45.1006132, 7.7661672 45.1003793, 7.7666012 45.1001288)",,,,,
58762178,False,,Via Armando Diaz,residential,True,111.16499999999999,"LINESTRING (7.7657213 45.1006132, 7.7651899 45.1008947, 7.7648503 45.1010363, 7.7646589 45.1011047, 7.7646304 45.1011136, 7.7645282 45.1011456)",,,,,
59276027,False,,Via Milano,residential,False,7.426,"LINESTRING (7.7585775 45.1035424, 7.7585558 45.1036074)",,,,,
59276027,False,,Via Milano,residential,True,8.992,"LINESTRING (7.7585775 45.1035424, 7.7586013 45.1034633)",,,,,
110740015,True,,Via Roma,secondary,False,20.289,"LINESTRING (7.7585775 45.1035424, 7.7583223 45.1035133)",,,,,
1158489534,True,,Piazza Mochino,secondary,False,13.854,"LINESTRING (7.7609689 45.1034848, 7.7609341 45.1034513, 7.7609141 45.1034123, 7.7609105 45.1033708)",roundabout,,,,
1158489535,True,,Piazza Mochino,secondary,False,44.394,"LINESTRING (7.7609689 45.1034848, 7.7607053 45.1035402, 7.7604243 45.1035925)",,,,,
110740015,True,,Via Roma,secondary,False,41.974000000000004,"LINESTRING (7.7564393 45.1032976, 7.7564035 45.1032935, 7.7559114 45.1032372)",,,,,
110740012,False,,Via Chivasso,residential,True,152.44500000000002,"LINESTRING (7.7599869 45.1070649, 7.7600655 45.1071454, 7.7610889 45.1081939)",,,,,
290589663,False,SP93,Via Italia,tertiary,False,14.205,"LINESTRING (7.7599869 45.1070649, 7.7599699 45.1070773, 7.7598704 45.1071626)",,,,,
290589663,False,SP93,Via Italia,tertiary,True,69.293,"LINESTRING (7.7599869 45.1070649, 7.7601306 45.1069427, 7.7604727 45.106652, 7.760551 45.1065855)",,,,,
110740015,True,,Via Roma,secondary,False,36.862,"LINESTRING (7.7569029 45.1033507, 7.7565185 45.1033067, 7.7564393 45.1032976)",,,,,
110740019,True,,Via Novara,residential,False,29.926000000000002,"LINESTRING (7.7569029 45.1033507, 7.7568345 45.1034145, 7.7567608 45.1034855, 7.7566483 45.1035481)",,,,,
58762188,False,,Via Giacomo Matteotti,residential,True,103.618,"LINESTRING (7.7678477 45.1018475, 7.7677448 45.1019243, 7.7672606 45.1022012, 7.7667447 45.1023301)",,,,,
133957100,True,,Ponte Undici Settembre,secondary,False,36.92,"LINESTRING (7.7617749 45.1033476, 7.7613161 45.1034209)",,,1,,
"[48907201, 233094244]",False,,Ponte Undici Settembre,secondary,False,193.20499999999998,"LINESTRING (7.7617749 45.1033476, 7.7618449 45.1033493, 7.7620238 45.1033472, 7.7642335 45.1032657)",,yes,"['2', '3']",50,
63228609,False,,Via Borsellino,residential,False,111.12400000000001,"LINESTRING (7.7562084 45.1078861, 7.7562419 45.1078298, 7.7562877 45.1077747, 7.7570143 45.1073355, 7.7570662 45.1073062, 7.7571718 45.1072278, 7.7572149 45.1071958)",,,,,
852615415,False,,Via Speranza,tertiary,False,7.306,"LINESTRING (7.7575804 45.1073299, 7.757663 45.1073602)",,,,,
267660179,False,,Via Speranza,residential,False,73.786,"LINESTRING (7.7575804 45.1073299, 7.7576484 45.1072297, 7.7577412 45.1071337, 7.7579373 45.1070844, 7.7583404 45.1071371)",,,,,
852615415,False,,Via Speranza,tertiary,True,32.328,"LINESTRING (7.7575804 45.1073299, 7.7574936 45.107298, 7.7572149 45.1071958)",,,,,
267660179,False,,Via Speranza,residential,False,72.872,"LINESTRING (7.7583404 45.1071371, 7.7584665 45.1072047, 7.758679 45.1075788, 7.7586026 45.1076442, 7.7585524 45.1076873)",,,,,
267660179,False,,Via Speranza,residential,True,73.786,"LINESTRING (7.7583404 45.1071371, 7.7579373 45.1070844, 7.7577412 45.1071337, 7.7576484 45.1072297, 7.7575804 45.1073299)",,,,,
852615415,False,,Via Speranza,tertiary,True,78.707,"LINESTRING (7.7585524 45.1076873, 7.757663 45.1073602)",,,,,
267660179,False,,Via Speranza,residential,True,72.87200000000001,"LINESTRING (7.7585524 45.1076873, 7.7586026 45.1076442, 7.758679 45.1075788, 7.7584665 45.1072047, 7.7583404 45.1071371)",,,,,
320790544,False,,Via Speranza,residential,False,190.64000000000001,"LINESTRING (7.7585524 45.1076873, 7.7581881 45.1078995, 7.7579361 45.1080595, 7.7578024 45.1079391, 7.7576258 45.1079757, 7.7575504 45.1080277, 7.757521 45.108048, 7.7575031 45.1081081, 7.7575427 45.1081736, 7.7576189 45.1082592, 7.7575893 45.1082792, 7.7572311 45.1085206, 7.7571597 45.1085155, 7.7570632 45.1084526)",,,,,
852615415,False,,Via Speranza,tertiary,False,41.747,"LINESTRING (7.7585524 45.1076873, 7.7587032 45.107742, 7.7587292 45.1077514, 7.758899 45.1078138, 7.7590248 45.1078599)",,,,,
59276028,False,,Via Novara,residential,True,71.589,"LINESTRING (7.7590229 45.1065886, 7.7594952 45.1071394)",,,,,
59276028,False,,Via Novara,residential,False,176.266,"LINESTRING (7.7590229 45.1065886, 7.7585949 45.1060146, 7.7583942 45.1057455, 7.7583132 45.1056441, 7.7579543 45.1051945)",,,,,
267660181,True,,Via Quarto,residential,False,81.172,"LINESTRING (7.7590229 45.1065886, 7.7589952 45.1066109, 7.7583404 45.1071371)",,,,,
185778257,False,SP93,Via Settimo,tertiary,False,38.927,"LINESTRING (7.760953 45.1062292, 7.7608329 45.1063382, 7.7606984 45.1064603, 7.7606465 45.1065044)",,,,,yes
185778257,False,SP93,Via Settimo,tertiary,True,229.029,"LINESTRING (7.760953 45.1062292, 7.7610532 45.1061383, 7.7610688 45.1061241, 7.7611773 45.1059884, 7.7612212 45.1059335, 7.7612581 45.1058463, 7.761276 45.1057339, 7.7612282 45.104981, 7.7612101 45.1046952, 7.7611807 45.1042318)",,,,,yes
267660183,False,,Via Settimo,residential,False,139.495,"LINESTRING (7.760953 45.1062292, 7.7609439 45.1060416, 7.7609038 45.1059546, 7.7597823 45.1053848)",,,,,
267660183,False,,Via Settimo,residential,True,139.495,"LINESTRING (7.7597823 45.1053848, 7.7609038 45.1059546, 7.7609439 45.1060416, 7.760953 45.1062292)",,,,,
1100626872,False,,Via Montebello,residential,True,71.779,"LINESTRING (7.7577812 45.1022625, 7.7582034 45.1027845, 7.7582346 45.1028231)",,,,,
293816186,False,,,residential,True,54.09,"LINESTRING (7.7570571 45.1054819, 7.7572342 45.1051691, 7.7573252 45.105034)",,,,,
290589663,False,SP93,Via Italia,tertiary,True,11.726,"LINESTRING (7.760551 45.1065855, 7.7606465 45.1065044)",,,,,
290589663,False,SP93,Via Italia,tertiary,False,69.293,"LINESTRING (7.760551 45.1065855, 7.7604727 45.106652, 7.7601306 45.1069427, 7.7599869 45.1070649)",,,,,
293816190,False,,Via Quarto,residential,False,79.19200000000001,"LINESTRING (7.760551 45.1065855, 7.7597586 45.1062434, 7.7596901 45.106214)",,,,,
308136720,False,,Via Peschiera,residential,False,9.931,"LINESTRING (7.7599391 45.1035847, 7.759984 45.1036682)",,,,,
"[1259641329, 26536619]",True,,"['Via Roma', 'Piazza Mochino']",secondary,False,35.199,"LINESTRING (7.7599391 45.1035847, 7.7599617 45.1035841, 7.760169 45.103566, 7.7602939 45.1035327, 7.7603721 45.1035121)",,,,,
293816205,False,,Via Peschiera,residential,False,168.44,"LINESTRING (7.7599391 45.1035847, 7.759862 45.1034458, 7.7593974 45.1029019, 7.7591102 45.1025426, 7.7591055 45.1024783, 7.7592494 45.1023933, 7.7593811 45.1023156)",,,,,
58762193,False,,Via del Porto,residential,False,79.924,"LINESTRING (7.7593811 45.1023156, 7.7594599 45.102377, 7.7598415 45.1028209, 7.7599203 45.1029235)",,,,,
58762193,False,,Via del Porto,residential,True,146.206,"LINESTRING (7.7593811 45.1023156, 7.759302 45.102254, 7.7592549 45.1022173, 7.7592256 45.1021819, 7.7590226 45.101937, 7.7587441 45.1016314, 7.7585962 45.1014798, 7.7585176 45.1014125, 7.7585059 45.1014072, 7.7582526 45.1012914)",,,,,
293816205,False,,Via Peschiera,residential,True,168.43999999999997,"LINESTRING (7.7593811 45.1023156, 7.7592494 45.1023933, 7.7591055 45.1024783, 7.7591102 45.1025426, 7.7593974 45.1029019, 7.759862 45.1034458, 7.7599391 45.1035847)",,,,,
58762193,False,,Via del Porto,residential,False,74.43799999999999,"LINESTRING (7.7599203 45.1029235, 7.7601146 45.1031767, 7.7601425 45.103213, 7.7602404 45.1033405, 7.7602898 45.1034049, 7.7603374 45.103467, 7.7603721 45.1035121)",,,,,
