osmid,name,highway,oneway,reversed,length,geometry,lanes,width,maxspeed,ref
58072728,Via Savonarola,tertiary,False,False,23.399,"LINESTRING (11.5860219 44.9224072, 11.5858287 44.9222473)",,,,
58072728,Via Savonarola,tertiary,False,True,104.961,"LINESTRING (11.5860219 44.9224072, 11.5863404 44.9233238)",,,,
58075193,Vicolo degli Estensi,residential,False,False,30.054,"LINESTRING (11.5860219 44.9224072, 11.5863966 44.9224588)",,,,
58072728,Via Savonarola,tertiary,False,False,54.851,"LINESTRING (11.5841719 44.920965, 11.5838032 44.9207118, 11.5836601 44.920631)",,,,
58072728,Via Savonarola,tertiary,False,True,37.697,"LINESTRING (11.5841719 44.920965, 11.5841947 44.9209834, 11.5844874 44.92122)",,,,
"[58075196, 58075190]","['Via Puccini', 'Via Badaloni']",residential,False,False,157.749,"LINESTRING (11.5841719 44.920965, 11.5839654 44.9214106, 11.5838749 44.9216427, 11.5837874 44.9218674, 11.5831846 44.9216571)",,,,
58072728,Via Savonarola,tertiary,False,False,6.025,"LINESTRING (11.5836601 44.920631, 11.5835994 44.920598)",,,,
58072728,Via Savonarola,tertiary,False,True,54.851,"LINESTRING (11.5836601 44.920631, 11.5838032 44.9207118, 11.5841719 44.920965)",,,,
58075185,Via Badaloni,residential,False,True,120.225,"LINESTRING (11.5836601 44.920631, 11.5836349 44.9206577, 11.5833605 44.9212487, 11.5831846 44.9216571)",,,,
58072728,Via Savonarola,tertiary,False,False,17.487,"LINESTRING (11.5829303 44.9202363, 11.5827533 44.9201413)",,,,
58072728,Via Savonarola,tertiary,False,True,7.512,"LINESTRING (11.5829303 44.9202363, 11.5830058 44.9202776)",,,,
365769129,Via Savonarola,tertiary,False,True,53.762,"LINESTRING (11.5806699 44.9193733, 11.5801225 44.9190843)",,,,
58072728,Via Savonarola,tertiary,False,True,146.085,"LINESTRING (11.5806699 44.9193733, 11.5816029 44.9196896, 11.5823009 44.9198932, 11.5823519 44.9199229)",,,,
58072730,Via Guglielmo Marconi,residential,False,True,138.111,"LINESTRING (11.5806699 44.9193733, 11.5806505 44.9194225, 11.5803981 44.9200644, 11.5803307 44.9202116, 11.5802706 44.9203365, 11.5802409 44.9204736, 11.5802259 44.9205723)",,,,
66276289,Via Guglielmo Marconi,residential,False,False,148.65300000000002,"LINESTRING (11.5806699 44.9193733, 11.5806843 44.919336, 11.581147 44.9182059, 11.5811553 44.9181265, 11.5811404 44.9180859)",,,,
58072732,Via Fiesso,residential,False,True,84.691,"LINESTRING (11.57887 44.9250316, 11.5788316 44.9249819, 11.5787813 44.9249415, 11.5786705 44.9248645, 11.5785736 44.9247814, 11.5784982 44.9246871, 11.5784339 44.9245942, 11.578384 44.924484, 11.5783575 44.9244481, 11.5783283 44.9244333, 11.5782762 44.9244179)",,,,
66276350,Via Roma - Secondo Tronco,tertiary,False,False,78.909,"LINESTRING (11.5782762 44.9244179, 11.578502 44.9237265)",,,,
58072732,Via Fiesso,residential,False,False,84.691,"LINESTRING (11.5782762 44.9244179, 11.5783283 44.9244333, 11.5783575 44.9244481, 11.578384 44.924484, 11.5784339 44.9245942, 11.5784982 44.9246871, 11.5785736 44.9247814, 11.5786705 44.9248645, 11.5787813 44.9249415, 11.5788316 44.9249819, 11.57887 44.9250316)",,,,
105465980,Via Roma - Secondo Tronco,tertiary,False,True,99.44800000000001,"LINESTRING (11.5782762 44.9244179, 11.5781436 44.9247945, 11.5779707 44.9252857)",,,,
58254875,Via della Repubblica,residential,False,False,104.10900000000001,"LINESTRING (11.5792313 44.921497, 11.5792924 44.9215044, 11.5793392 44.9215101, 11.5804902 44.9216502, 11.5805345 44.9216555)",,,,
66276350,Via Roma - Secondo Tronco,tertiary,False,False,116.493,"LINESTRING (11.5792313 44.921497, 11.5792727 44.9213774, 11.5794097 44.9209818, 11.5795119 44.9205324, 11.5795258 44.9204712)",,,,
66276350,Via Roma - Secondo Tronco,tertiary,False,True,254.473,"LINESTRING (11.5792313 44.921497, 11.5792024 44.9215854, 11.578502 44.9237265)",,,,
75259892,Via Canazei,residential,False,True,67.106,"LINESTRING (11.5792313 44.921497, 11.5791622 44.9214883, 11.5790652 44.9214761, 11.5783921 44.9213916)",,,,
58072734,Via Felice Cavallotti,residential,False,True,75.69900000000001,"LINESTRING (11.5795258 44.9204712, 11.5794848 44.9204644, 11.5794151 44.9204529, 11.5785895 44.9203166)",,,,
58254874,Via Roma,tertiary,False,False,95.76599999999999,"LINESTRING (11.5795258 44.9204712, 11.5795475 44.9204023, 11.5796608 44.920043, 11.579784 44.9196296)",,,,
66276350,Via Roma - Secondo Tronco,tertiary,False,True,116.49300000000001,"LINESTRING (11.5795258 44.9204712, 11.5795119 44.9205324, 11.5794097 44.9209818, 11.5792727 44.9213774, 11.5792313 44.921497)",,,,
74477632,Via Felice Cavallotti,residential,True,False,56.471000000000004,"LINESTRING (11.5795258 44.9204712, 11.579691 44.9204984, 11.5800905 44.9205697, 11.5801451 44.9205731, 11.5802259 44.9205723)",2,,,
58254874,Via Roma,tertiary,False,True,51.213,"LINESTRING (11.579843 44.919171, 11.5797956 44.9194995, 11.579784 44.9196296)",,,,
"[365769130, 312472610]","['Via Roma', 'Via Savonarola']",tertiary,True,False,38.31400000000001,"LINESTRING (11.579843 44.919171, 11.5798455 44.9190722, 11.5798682 44.9190332, 11.5799033 44.919015, 11.5799366 44.9190173, 11.5800132 44.9190339, 11.5801225 44.9190843)",,,,
365767004,,residential,False,True,113.806,"LINESTRING (11.579843 44.919171, 11.5793876 44.9189659, 11.579353 44.9189667, 11.5792328 44.9190518, 11.5787556 44.9194155)",,3,,
74477567,Via Felice Cavallotti,residential,False,False,6.262,"LINESTRING (11.5825431 44.921148, 11.5826201 44.9211621)",,,,
58072733,Via Verdi,residential,True,False,106.147,"LINESTRING (11.5825431 44.921148, 11.5828999 44.9202633, 11.5829303 44.9202363)",1,,,
74477567,Via Felice Cavallotti,residential,False,True,99.773,"LINESTRING (11.5825431 44.921148, 11.5825207 44.921141, 11.581361 44.9208248)",,,,
74477567,Via Felice Cavallotti,residential,False,False,50.321,"LINESTRING (11.5807607 44.9206695, 11.581361 44.9208248)",,,,
312472355,,residential,False,False,75.181,"LINESTRING (11.5807607 44.9206695, 11.5811033 44.9200384)",,,,
74477567,Via Felice Cavallotti,residential,False,True,43.661,"LINESTRING (11.5807607 44.9206695, 11.5804521 44.9205958, 11.5802992 44.9205765, 11.5802259 44.9205723)",,,,
58072730,Via Guglielmo Marconi,residential,False,False,138.111,"LINESTRING (11.5802259 44.9205723, 11.5802409 44.9204736, 11.5802706 44.9203365, 11.5803307 44.9202116, 11.5803981 44.9200644, 11.5806505 44.9194225, 11.5806699 44.9193733)",,,,
74477567,Via Felice Cavallotti,residential,False,False,43.661,"LINESTRING (11.5802259 44.9205723, 11.5802992 44.9205765, 11.5804521 44.9205958, 11.5807607 44.9206695)",,,,
