osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,access
58763314,2,SP168,Strada Provinciale 168 Termolese,secondary,90,roundabout,True,False,11.868,"LINESTRING (14.9139864 41.9178362, 14.9140308 41.9178494, 14.9140675 41.9178722, 14.914093 41.9179023)",
358583240,,,Via Sicilia,residential,,,True,False,15.512,"LINESTRING (14.9139864 41.9178362, 14.9140631 41.9178126, 14.9141484 41.9177677)",
358583235,2,SP168,Strada Provinciale 168 Termolese,secondary,90,,True,False,13.911,"LINESTRING (14.9138333 41.9178762, 14.9138041 41.917753)",
58763314,2,SP168,Strada Provinciale 168 Termolese,secondary,90,roundabout,True,False,9.818,"LINESTRING (14.9138333 41.9178762, 14.9138617 41.9178557, 14.9138963 41.9178414, 14.9139346 41.9178342)",
58763314,2,SP168,Strada Provinciale 168 Termolese,secondary,90,roundabout,True,False,3.155,"LINESTRING (14.913965 41.9180604, 14.9139269 41.9180592)",
438555375,,,,tertiary,,roundabout,True,False,7.004999999999999,"LINESTRING (14.9175765 41.9142988, 14.9175534 41.9143039, 14.9175411 41.9143041, 14.9175177 41.9142999, 14.9174976 41.9142899)",
618062598,2,SP126,Strada provinciale Guglionesi-Larino,tertiary,,,True,False,26.76,"LINESTRING (14.9175225 41.9142038, 14.9176536 41.9139838)",
438555375,,,,tertiary,,roundabout,True,False,8.252,"LINESTRING (14.9175225 41.9142038, 14.9175603 41.9142022, 14.9175937 41.9142152, 14.917608 41.9142297)",
358583238,,,Via Sicilia,residential,,,False,True,47.82,"LINESTRING (14.9146939 41.9167946, 14.914537 41.9172085)",
358583238,,,Via Sicilia,residential,,,False,False,139.684,"LINESTRING (14.9146939 41.9167946, 14.9148362 41.9165618, 14.9153612 41.9158721, 14.9154881 41.915687)",
438546397,,,,residential,,,False,True,102.67800000000001,"LINESTRING (14.9146939 41.9167946, 14.9155871 41.9170689, 14.9156184 41.917089, 14.9156308 41.9171188, 14.9156214 41.9171539, 14.9156051 41.9171904, 14.9155805 41.9172134, 14.9155327 41.9172288)",
723511526,2,SP168,Viale Cristoforo Colombo (SP168),secondary,50,,False,True,8.973,"LINESTRING (14.9141443 41.9181253, 14.9142153 41.9181863)",
358583237,2,SP168,Strada Provinciale 168 Termolese,secondary,50,,True,False,16.647,"LINESTRING (14.9141443 41.9181253, 14.9140424 41.9180775, 14.913965 41.9180604)",
618063242,2,SP168,Viale Cristoforo Colombo (SP168),secondary,30,,True,False,62.647000000000006,"LINESTRING (14.9135528 41.9169316, 14.9134979 41.9168765, 14.913471 41.9167957, 14.9134274 41.9166827, 14.9133951 41.9165631, 14.9133951 41.9163911)",
618063243,2,SP168,Viale Cristoforo Colombo (SP168),secondary,30,,False,False,49.18900000000001,"LINESTRING (14.9135528 41.9169316, 14.9135838 41.9170322, 14.9136966 41.9173608)",
472056702,,,Largo Garibaldi,residential,,,False,True,19.598,"LINESTRING (14.9136465 41.9138809, 14.9134701 41.9137974, 14.9134472 41.9137857)",
"[723506857, 723511525]",2,SP168,"['Viale Cristoforo Colombo (SP168)', 'Viale Margherita (SP168)']",secondary,30,,False,False,244.92699999999996,"LINESTRING (14.9136465 41.9138809, 14.9137171 41.9139639, 14.9138927 41.9141623, 14.9141177 41.9145195, 14.9141588 41.9146902, 14.9141669 41.9148345, 14.914158 41.9150102, 14.9141001 41.9152287, 14.9139914 41.9154991, 14.9138603 41.9157493, 14.9137321 41.915931)",
723506858,2,SP168,Viale Margherita (SP168),secondary,30,,False,True,109.63499999999999,"LINESTRING (14.9136465 41.9138809, 14.9137499 41.9137817, 14.9140564 41.9134876, 14.9142705 41.9132795, 14.9144585 41.9131018)",
618063241,2,SP168,Viale Cristoforo Colombo (SP168),secondary,30,,True,False,78.636,"LINESTRING (14.9137321 41.915931, 14.9137186 41.915987, 14.9136948 41.9160861, 14.9135274 41.9164893, 14.913524 41.9166169)",
"[723506857, 723511525]",2,SP168,"['Viale Margherita (SP168)', 'Viale Cristoforo Colombo (SP168)']",secondary,30,,False,True,244.92699999999996,"LINESTRING (14.9137321 41.915931, 14.9138603 41.9157493, 14.9139914 41.9154991, 14.9141001 41.9152287, 14.914158 41.9150102, 14.9141669 41.9148345, 14.9141588 41.9146902, 14.9141177 41.9145195, 14.9138927 41.9141623, 14.9137171 41.9139639, 14.9136465 41.9138809)",
723511526,2,SP168,Viale Cristoforo Colombo (SP168),secondary,50,,False,False,8.973,"LINESTRING (14.9142153 41.9181863, 14.9141443 41.9181253)",
58760299,2,SP126,Strada provinciale Guglionesi-Larino,tertiary,,,False,False,18.774,"LINESTRING (14.9182725 41.9129455, 14.9181887 41.9131024)",
58760299,2,SP126,Strada provinciale Guglionesi-Larino,tertiary,,,False,True,22.406,"LINESTRING (14.9182725 41.9129455, 14.9184029 41.9127689)",
618062624,,,,unclassified,,,False,True,173.319,"LINESTRING (14.9182725 41.9129455, 14.9175278 41.9126714, 14.9173132 41.9128791, 14.9175283 41.91297, 14.9181162 41.9132002)",
58760299,2,SP126,Strada provinciale Guglionesi-Larino,tertiary,,,False,False,12.899,"LINESTRING (14.9181257 41.9110132, 14.9182116 41.91111)",
61454801,2,SP168,Strada Provinciale 168 Termolese,secondary,90,,False,True,997.068,"LINESTRING (14.9181257 41.9110132, 14.9181736 41.9109536, 14.918189 41.9108946, 14.9181823 41.9108467, 14.9181677 41.9108096, 14.9180953 41.910755, 14.91792 41.9106811, 14.9177616 41.9106245, 14.9167006 41.9104035, 14.9165207 41.9103397, 14.9164135 41.9102904, 14.9162194 41.910174, 14.9160567 41.9100249, 14.915989 41.9099474, 14.9156372 41.909545, 14.915512 41.9094239, 14.9153054 41.9093493, 14.9149548 41.9092841, 14.9146669 41.9092282, 14.9144603 41.9092329, 14.9141973 41.9093027, 14.9139469 41.9093354, 14.913684 41.9093447, 14.9125571 41.9092002, 14.9123004 41.9091583, 14.9120688 41.9090698, 14.9118246 41.9089626, 14.9116368 41.9089021, 14.9113732 41.908864, 14.9112174 41.9088415, 14.9104429 41.9087412, 14.9100655 41.9086924, 14.9095959 41.9086924, 14.9093142 41.9087763, 14.9091327 41.9089114, 14.9088134 41.9092841, 14.9086599 41.9094876, 14.9084417 41.9095737, 14.9081281 41.9096671, 14.9079857 41.9097755)",
723506859,2,SP168,Viale Guglielmo Marconi (SP168),secondary,30,,False,False,21.858,"LINESTRING (14.9181257 41.9110132, 14.9180242 41.9110648, 14.9179093 41.9111259)",
58760299,2,SP126,Strada provinciale Guglionesi-Larino,tertiary,,,False,False,6.425,"LINESTRING (14.9176958 41.9139353, 14.9176536 41.9139838)",
618058581,,,,residential,,,False,False,28.825,"LINESTRING (14.9176958 41.9139353, 14.918008 41.9140503)",
58760299,2,SP126,Strada provinciale Guglionesi-Larino,tertiary,,,False,True,88.85999999999999,"LINESTRING (14.9176958 41.9139353, 14.917856 41.9136329, 14.9179773 41.9134238, 14.9181162 41.9132002)",
58760299,2,SP126,Strada provinciale Guglionesi-Larino,tertiary,,,False,False,90.221,"LINESTRING (14.919553 41.9115866, 14.9196143 41.9117376, 14.9195268 41.9119037, 14.9190752 41.9122397)",
58760299,2,SP126,Strada provinciale Guglionesi-Larino,tertiary,,,False,True,92.55199999999999,"LINESTRING (14.919553 41.9115866, 14.9193194 41.9114997, 14.9189889 41.911477, 14.9187266 41.9114282, 14.9184748 41.9113981)",
438546394,,,,residential,,,False,False,150.561,"LINESTRING (14.919553 41.9115866, 14.9196252 41.9113137, 14.9183982 41.9111375, 14.9183567 41.9111501, 14.9182669 41.9112407)",
58760299,2,SP126,Strada provinciale Guglionesi-Larino,tertiary,,,False,False,21.006,"LINESTRING (14.9182803 41.9112767, 14.9184748 41.9113981)",
58760299,2,SP126,Strada provinciale Guglionesi-Larino,tertiary,,,False,True,4.154,"LINESTRING (14.9182803 41.9112767, 14.9182669 41.9112407)",
618367926,,,,residential,,,False,False,79.615,"LINESTRING (14.9182803 41.9112767, 14.9174641 41.9116558)",
58760299,2,SP126,Strada provinciale Guglionesi-Larino,tertiary,,,False,False,15.237,"LINESTRING (14.9182116 41.91111, 14.9182669 41.9112407)",
58760299,2,SP126,Strada provinciale Guglionesi-Larino,tertiary,,,False,True,12.899,"LINESTRING (14.9182116 41.91111, 14.9181257 41.9110132)",
1237759266,2,SP168,Viale Cristoforo Colombo (SP168),secondary,30,,True,False,22.647,"LINESTRING (14.9135403 41.9160763, 14.9137321 41.915931)",
"[1237759267, 77990028]",,,,unclassified,,,False,True,777.7260000000001,"LINESTRING (14.9135403 41.9160763, 14.9134533 41.9160554, 14.9132791 41.9160208, 14.9130991 41.9160684, 14.9129688 41.9160798, 14.9127773 41.9160285, 14.9125935 41.9159145, 14.9124978 41.9157805, 14.9124441 41.9156067, 14.9123024 41.9155395, 14.912081 41.9153569, 14.9119493 41.9151031, 14.9119157 41.9148426, 14.911847 41.9147828, 14.9117578 41.9147513, 14.9116142 41.9147869, 14.9114996 41.9148337, 14.9113509 41.9148493, 14.9111833 41.9147736, 14.9105609 41.9143594, 14.9104556 41.9142683, 14.9104267 41.9141992, 14.9103663 41.9139764, 14.9103035 41.913829, 14.9102309 41.9137326, 14.9098845 41.9134632, 14.9098103 41.9133722, 14.9097287 41.9132349, 14.9096738 41.9130794, 14.9096242 41.9129592, 14.9093883 41.9127227, 14.9092951 41.912654, 14.9090006 41.9125172, 14.9089123 41.9124512, 14.9088519 41.9123772, 14.908604 41.9119857, 14.9084784 41.911674, 14.9084125 41.9115894, 14.9081492 41.9114469, 14.9079885 41.9112652)",
61454801,2,SP168,Strada Provinciale 168 Termolese,secondary,90,,False,False,171.05100000000002,"LINESTRING (14.9079885 41.9112652, 14.9080971 41.9110948, 14.9080988 41.9109508, 14.9079137 41.9104267, 14.9078813 41.9102731, 14.9078949 41.9100734, 14.9079329 41.9098789, 14.9079438 41.9098351, 14.9079857 41.9097755)",
"[1237759267, 77990028]",,,,unclassified,,,False,False,777.7260000000002,"LINESTRING (14.9079885 41.9112652, 14.9081492 41.9114469, 14.9084125 41.9115894, 14.9084784 41.911674, 14.908604 41.9119857, 14.9088519 41.9123772, 14.9089123 41.9124512, 14.9090006 41.9125172, 14.9092951 41.912654, 14.9093883 41.9127227, 14.9096242 41.9129592, 14.9096738 41.9130794, 14.9097287 41.9132349, 14.9098103 41.9133722, 14.9098845 41.9134632, 14.9102309 41.9137326, 14.9103035 41.913829, 14.9103663 41.9139764, 14.9104267 41.9141992, 14.9104556 41.9142683, 14.9105609 41.9143594, 14.9111833 41.9147736, 14.9113509 41.9148493, 14.9114996 41.9148337, 14.9116142 41.9147869, 14.9117578 41.9147513, 14.911847 41.9147828, 14.9119157 41.9148426, 14.9119493 41.9151031, 14.912081 41.9153569, 14.9123024 41.9155395, 14.9124441 41.9156067, 14.9124978 41.9157805, 14.9125935 41.9159145, 14.9127773 41.9160285, 14.9129688 41.9160798, 14.9130991 41.9160684, 14.9132791 41.9160208, 14.9134533 41.9160554, 14.9135403 41.9160763)",
61454801,2,SP168,Strada Provinciale 168 Termolese,secondary,90,,False,False,997.0679999999999,"LINESTRING (14.9079857 41.9097755, 14.9081281 41.9096671, 14.9084417 41.9095737, 14.9086599 41.9094876, 14.9088134 41.9092841, 14.9091327 41.9089114, 14.9093142 41.9087763, 14.9095959 41.9086924, 14.9100655 41.9086924, 14.9104429 41.9087412, 14.9112174 41.9088415, 14.9113732 41.908864, 14.9116368 41.9089021, 14.9118246 41.9089626, 14.9120688 41.9090698, 14.9123004 41.9091583, 14.9125571 41.9092002, 14.913684 41.9093447, 14.9139469 41.9093354, 14.9141973 41.9093027, 14.9144603 41.9092329, 14.9146669 41.9092282, 14.9149548 41.9092841, 14.9153054 41.9093493, 14.915512 41.9094239, 14.9156372 41.909545, 14.915989 41.9099474, 14.9160567 41.9100249, 14.9162194 41.910174, 14.9164135 41.9102904, 14.9165207 41.9103397, 14.9167006 41.9104035, 14.9177616 41.9106245, 14.91792 41.9106811, 14.9180953 41.910755, 14.9181677 41.9108096, 14.9181823 41.9108467, 14.918189 41.9108946, 14.9181736 41.9109536, 14.9181257 41.9110132)",
61454801,2,SP168,Strada Provinciale 168 Termolese,secondary,90,,False,True,171.05100000000002,"LINESTRING (14.9079857 41.9097755, 14.9079438 41.9098351, 14.9079329 41.9098789, 14.9078949 41.9100734, 14.9078813 41.9102731, 14.9079137 41.9104267, 14.9080988 41.9109508, 14.9080971 41.9110948, 14.9079885 41.9112652)",
358583234,2,SP168,Strada Provinciale 168 Termolese,secondary,90,,True,False,31.746,"LINESTRING (14.9137689 41.9175767, 14.9139346 41.9178342)",
618063243,2,SP168,Viale Cristoforo Colombo (SP168),secondary,30,,False,True,24.741,"LINESTRING (14.9137689 41.9175767, 14.9136966 41.9173608)",
358583238,,,Via Sicilia,residential,,,False,False,10.978,"LINESTRING (14.9141484 41.9177677, 14.9141751 41.9177447, 14.9142329 41.9176916)",
358583239,,,Via Sicilia,residential,,,True,False,15.735999999999999,"LINESTRING (14.9141484 41.9177677, 14.9141087 41.9178395, 14.914093 41.9179023)",
58763314,2,SP168,Strada Provinciale 168 Termolese,secondary,90,roundabout,True,False,4.292,"LINESTRING (14.9139346 41.9178342, 14.9139864 41.9178362)",
58763314,2,SP168,Strada Provinciale 168 Termolese,secondary,90,roundabout,True,False,9.414,"LINESTRING (14.914093 41.9179023, 14.9141035 41.9179294, 14.9141047 41.9179576, 14.9140966 41.9179852)",
58763314,2,SP168,Strada Provinciale 168 Termolese,secondary,90,roundabout,True,False,14.458000000000002,"LINESTRING (14.9140966 41.9179852, 14.9140762 41.9180139, 14.9140457 41.9180372, 14.9140076 41.9180531, 14.913965 41.9180604)",
358583236,2,SP168,Strada Provinciale 168 Termolese,secondary,50,,True,False,16.092,"LINESTRING (14.9140966 41.9179852, 14.9141094 41.9180376, 14.9141443 41.9181253)",
58763314,2,SP168,Strada Provinciale 168 Termolese,secondary,90,roundabout,True,False,12.822,"LINESTRING (14.9138089 41.9179856, 14.9137999 41.9179477, 14.9138083 41.9179098, 14.9138333 41.9178762)",
358583232,2,SP110,Strada Provinciale 110 Petacciato - Guglionesi,secondary,50,,True,False,17.796,"LINESTRING (14.9138091 41.9181454, 14.9138031 41.9180564, 14.9138089 41.9179856)",
359145967,,,Via Molise,residential,,,False,False,40.127,"LINESTRING (14.9191395 41.9143393, 14.9191888 41.9146983)",
1237770909,2,SP126,Strada provinciale Guglionesi-Larino,tertiary,,,False,True,82.95,"LINESTRING (14.9191395 41.9143393, 14.9181465 41.9144416)",
359145967,,,Via Molise,residential,,,False,True,40.127,"LINESTRING (14.9191888 41.9146983, 14.9191395 41.9143393)",
