osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,junction,maxspeed,width,tunnel,access
31671981,,Via Bramante,unclassified,False,True,11.746,"LINESTRING (13.6070678 43.4382672, 13.6072124 43.4382556)",,,,,,
690514019,,Via Giuliano da Sangallo,residential,True,False,112.395,"LINESTRING (13.6070678 43.4382672, 13.6062771 43.4374353)",,,,,,
31671982,,Traversa Croce,unclassified,True,False,59.623999999999995,"LINESTRING (13.6070678 43.4382672, 13.6068462 43.4383455, 13.6064545 43.4385617)",,,,,,
692626916,,Via Giannuario Solari,residential,True,False,54.65,"LINESTRING (13.6064545 43.4385617, 13.6064841 43.4385895, 13.6066044 43.4387026, 13.6067163 43.4388552, 13.6068032 43.4389808)",,,,,,
687228102,SR77,Via Fratelli Brancondi,secondary,False,False,110.629,"LINESTRING (13.6060723 43.4387724, 13.6052738 43.4379639)",,,,,,
"[1096797442, 1096797444]",SR77,"['Via Guglielmo Marconi', 'Via Fratelli Brancondi']",secondary,False,"[False, True]",74.78,"LINESTRING (13.6060723 43.4387724, 13.6061428 43.4388419, 13.606552 43.4392465, 13.6066183 43.4393156)",,,,,,
1096797443,,Via Costa d'Ancona,unclassified,True,False,48.487,"LINESTRING (13.6049606 43.4395461, 13.605307 43.4391899)",,,,,,
687228096,,Via Vanvitelli,residential,True,False,123.404,"LINESTRING (13.604822 43.43684, 13.6056901 43.4377534)",,,,,,
568521549,,Via La Piana,residential,False,True,105.41,"LINESTRING (13.605422 43.4365288, 13.6046696 43.4357541)",2,,,,,
256950323,,Via San Francesco d'Assisi,unclassified,False,False,385.50699999999995,"LINESTRING (13.605422 43.4365288, 13.6058045 43.4363474, 13.6058521 43.4362437, 13.6058911 43.4361523, 13.6060691 43.4360948, 13.6061519 43.4360681, 13.6062752 43.4360467, 13.6064073 43.4360555, 13.6065319 43.4360639, 13.6066488 43.4360718, 13.6070157 43.4360955, 13.6071798 43.4361055, 13.6076203 43.4361727, 13.608073 43.4362377, 13.6087933 43.4363232, 13.6093591 43.4363535, 13.6098614 43.4363084)",2,,,,,
256950328,,Via San Francesco d'Assisi,unclassified,True,False,28.528000000000002,"LINESTRING (13.605422 43.4365288, 13.6053581 43.436562, 13.6051334 43.4366768)",1,,,,,
568521547,,,residential,False,False,25.076,"LINESTRING (13.605422 43.4365288, 13.6055849 43.4367006, 13.6055988 43.4367142)",2,,,,,
31671989,SP10,Via Villa Musone,tertiary,True,False,16.888,"LINESTRING (13.6008417 43.4439045, 13.6010483 43.4438807)",,,,,,
14806713,,Via Don Minzoni,residential,True,False,17.6,"LINESTRING (13.6117078 43.4413916, 13.6118847 43.4412991)",,,,,,
31865560,,Via Porta Marina,unclassified,False,False,19.648,"LINESTRING (13.6117078 43.4413916, 13.6116705 43.441326, 13.611581 43.4412426)",,,,,,
14806713,,Via Don Minzoni,residential,True,False,251.87,"LINESTRING (13.6118847 43.4412991, 13.6121951 43.4411053, 13.6122694 43.4410465, 13.6123036 43.4410024, 13.612305 43.4409389, 13.6122959 43.4408862, 13.6122569 43.4408292, 13.6121723 43.4407875, 13.6114243 43.4404562, 13.6111211 43.4403166, 13.6110475 43.4402489, 13.6106179 43.4402796, 13.6103016 43.4403208, 13.6102447 43.4402875)",,,,,,
785577560,,,residential,True,False,2.485,"LINESTRING (13.6129462 43.4377078, 13.612925 43.437724)",1,roundabout,,,,
25915713,,Via Bramante,residential,False,True,28.112,"LINESTRING (13.6109624 43.4387559, 13.6113105 43.4387612)",,,,,,
690514023,,Via Borromei,residential,True,False,110.465,"LINESTRING (13.6109624 43.4387559, 13.6111648 43.4377734)",,,,,,
31671691,,Via Ungheria,residential,False,False,47.687,"LINESTRING (13.6109624 43.4387559, 13.6109387 43.4389179, 13.6107871 43.43916)",,,,,,
31671981,,Via Bramante,unclassified,False,False,185.676,"LINESTRING (13.6109624 43.4387559, 13.6105842 43.4387319, 13.6102997 43.4387138, 13.6095134 43.4386638, 13.6093535 43.438637, 13.60869 43.4385255)",,,,,,
25915713,,Via Bramante,residential,False,False,28.112,"LINESTRING (13.6113105 43.4387612, 13.6109624 43.4387559)",,,,,,
25915713,,Via Bramante,residential,False,True,92.848,"LINESTRING (13.6113105 43.4387612, 13.6116539 43.4387667, 13.6118774 43.4387692, 13.6124603 43.4387752)",,,,,,
31865536,,,residential,False,False,154.59,"LINESTRING (13.6113105 43.4387612, 13.6114806 43.4388421, 13.6116807 43.4389209, 13.6117092 43.4389944, 13.6116745 43.4390968, 13.6116005 43.4391908, 13.6112918 43.4394466, 13.6107213 43.4392783)",,,,,,
31671691,,Via Ungheria,residential,False,False,40.319,"LINESTRING (13.6107213 43.4392783, 13.6105168 43.4396091)",,,,,,
31671691,,Via Ungheria,residential,False,True,14.187,"LINESTRING (13.6107213 43.4392783, 13.6107425 43.439241, 13.6107871 43.43916)",,,,,,
31865536,,,residential,False,True,154.59,"LINESTRING (13.6107213 43.4392783, 13.6112918 43.4394466, 13.6116005 43.4391908, 13.6116745 43.4390968, 13.6117092 43.4389944, 13.6116807 43.4389209, 13.6114806 43.4388421, 13.6113105 43.4387612)",,,,,,
31671690,,Via Italo Stegher,residential,False,False,104.94200000000001,"LINESTRING (13.6111648 43.4377734, 13.6118991 43.4377469, 13.612463 43.4377275)",,,,,,
58605785,,Via Italo Stegher,residential,False,True,245.27299999999997,"LINESTRING (13.6111648 43.4377734, 13.6103088 43.4377971, 13.6093686 43.4378419, 13.6091379 43.4378964, 13.6089609 43.4380094, 13.60869 43.4385255)",,,,,,
31671691,,Via Ungheria,residential,False,True,40.319,"LINESTRING (13.6105168 43.4396091, 13.6107213 43.4392783)",,,,,,
176885941,,Via Trieste,residential,False,False,135.989,"LINESTRING (13.6105168 43.4396091, 13.6089739 43.4391186)",,,,,,
31671691,,Via Ungheria,residential,False,False,80.65200000000002,"LINESTRING (13.6105168 43.4396091, 13.6103419 43.4398789, 13.6102111 43.4401513, 13.6102211 43.4402161, 13.6102447 43.4402875)",,,,,,
785577556,,Via Italo Stegher,residential,False,True,16.001,"LINESTRING (13.6126609 43.4377199, 13.612463 43.4377275)",,,,,,
785577561,,Via Italo Stegher,residential,True,False,12.79,"LINESTRING (13.6126609 43.4377199, 13.6127459 43.4376905, 13.6128018 43.4376675)",1,,,,,
28610304,SP10,Via Rosario,tertiary,True,False,23.854,"LINESTRING (13.6021212 43.4436829, 13.6020644 43.4437204, 13.6020486 43.4437585, 13.6020636 43.4438078, 13.6021099 43.4438675)",,,,,,
"[31671986, 155761484]",SP10,"['Via Benedetto XV', 'Via Villa Musone']",tertiary,False,True,826.544,"LINESTRING (13.6021212 43.4436829, 13.6022928 43.4436513, 13.6024646 43.4436197, 13.6028799 43.4435433, 13.6032034 43.4434838, 13.604339 43.4432758, 13.6045819 43.4432375, 13.6048213 43.4432142, 13.6059681 43.4431918, 13.6066119 43.4432493, 13.6078173 43.4434663, 13.6079187 43.4434794, 13.6079855 43.4434514, 13.6079981 43.4434011, 13.6079532 43.4433511, 13.6050455 43.4415629, 13.6049358 43.4414669, 13.6049351 43.441389)",2,,50,,,
31865560,,Via Porta Marina,unclassified,False,False,109.69999999999999,"LINESTRING (13.611581 43.4412426, 13.6115546 43.4411162, 13.6115531 43.4409668, 13.611495 43.4408885, 13.6113247 43.4408078, 13.6110578 43.4407072, 13.6109225 43.4406666, 13.6107187 43.4406619)",,,,,,
31865560,,Via Porta Marina,unclassified,False,True,19.648,"LINESTRING (13.611581 43.4412426, 13.6116705 43.441326, 13.6117078 43.4413916)",,,,,,
350627255,,Piazza Lorenzo Lotto,living_street,False,True,55.402,"LINESTRING (13.611581 43.4412426, 13.6113099 43.4413296, 13.6111168 43.441361, 13.6110167 43.4413645, 13.610967 43.4413635, 13.6109264 43.4413557)",,,,,,
350627260,,Via Melozzo Da Forlì,living_street,False,True,61.079,"LINESTRING (13.6101837 43.440899, 13.610296 43.4409008, 13.610591 43.4408875, 13.6106876 43.4408023, 13.6107182 43.4406995, 13.6107187 43.4406619)",,,,,,
31865560,,Via Porta Marina,unclassified,False,True,109.69999999999999,"LINESTRING (13.6107187 43.4406619, 13.6109225 43.4406666, 13.6110578 43.4407072, 13.6113247 43.4408078, 13.611495 43.4408885, 13.6115531 43.4409668, 13.6115546 43.4411162, 13.611581 43.4412426)",,,,,,
350627260,,Via Melozzo Da Forlì,living_street,False,False,61.07900000000001,"LINESTRING (13.6107187 43.4406619, 13.6107182 43.4406995, 13.6106876 43.4408023, 13.610591 43.4408875, 13.610296 43.4409008, 13.6101837 43.440899)",,,,,,
"[186059290, 776299787, 1220131039]",,Via Francesco Asdrubali,residential,False,True,318.11,"LINESTRING (13.6107187 43.4406619, 13.6098345 43.4406244, 13.6094333 43.4405511, 13.6092017 43.4404892, 13.6088991 43.4404044, 13.6082707 43.4401983, 13.6080945 43.4401415, 13.607988 43.4401057, 13.607863 43.4400896, 13.6070308 43.4399705, 13.6069677 43.4399616, 13.6069392 43.439954)",1,,,8.5,building_passage,
42749021,,Viale Marche,unclassified,False,False,121.47300000000001,"LINESTRING (13.6107044 43.4358271, 13.6106189 43.4357964, 13.6104888 43.4357672, 13.6102903 43.4357282, 13.6101927 43.4357091, 13.6095776 43.4355881, 13.60926 43.4355261)",2,,,,,
565562006,,Viale Marche,unclassified,False,True,59.885000000000005,"LINESTRING (13.6107044 43.4358271, 13.610757 43.4358763, 13.6109649 43.4361538, 13.6110419 43.4363041)",3,,,,,
568521547,,,residential,False,True,25.076,"LINESTRING (13.6055988 43.4367142, 13.6055849 43.4367006, 13.605422 43.4365288)",2,,,,,
42749015,,Via Giuliano da Sangallo,residential,False,False,52.844,"LINESTRING (13.6059089 43.4370424, 13.6062771 43.4374353)",,,,,,
42749021,,Viale Marche,unclassified,False,True,121.473,"LINESTRING (13.60926 43.4355261, 13.6095776 43.4355881, 13.6101927 43.4357091, 13.6102903 43.4357282, 13.6104888 43.4357672, 13.6106189 43.4357964, 13.6107044 43.4358271)",2,,,,,
58605784,,Via Arturo Gatti,residential,False,False,141.936,"LINESTRING (13.6084277 43.4373825, 13.6078265 43.4377423, 13.6073181 43.4380314, 13.607255 43.4380954, 13.6072124 43.4382556)",,,,,,
58605784,,Via Arturo Gatti,residential,False,True,174.441,"LINESTRING (13.6084277 43.4373825, 13.6095966 43.4366772, 13.6098781 43.4365004, 13.6098923 43.4364151, 13.6098614 43.4363084)",,,,,,
31671981,,Via Bramante,unclassified,False,False,11.746,"LINESTRING (13.6072124 43.4382556, 13.6070678 43.4382672)",,,,,,
31671981,,Via Bramante,unclassified,False,True,97.825,"LINESTRING (13.6072124 43.4382556, 13.6077891 43.4382771, 13.6083798 43.4384446)",,,,,,
58605784,,Via Arturo Gatti,residential,False,True,141.936,"LINESTRING (13.6072124 43.4382556, 13.607255 43.4380954, 13.6073181 43.4380314, 13.6078265 43.4377423, 13.6084277 43.4373825)",,,,,,
687228102,SR77,Via Fratelli Brancondi,secondary,False,True,94.707,"LINESTRING (13.6037046 43.4363721, 13.6043951 43.4370606)",,,,,,
155761481,,Via Giacomo Matteotti,unclassified,True,False,42.306,"LINESTRING (13.6043951 43.4370606, 13.604822 43.43684)",1,,,,,
185979424,,Via Baccio Pontelli,residential,True,False,48.862,"LINESTRING (13.6043951 43.4370606, 13.603898 43.4373112)",,,,,,
687228102,SR77,Via Fratelli Brancondi,secondary,False,False,94.707,"LINESTRING (13.6043951 43.4370606, 13.6037046 43.4363721)",,,,,,
687228102,SR77,Via Fratelli Brancondi,secondary,False,True,122.973,"LINESTRING (13.6043951 43.4370606, 13.6052738 43.4379639)",,,,,,
31671985,SP10,Via Castelfidardo,tertiary,True,False,43.724000000000004,"LINESTRING (13.6070322 43.4397318, 13.6069121 43.4397502, 13.6066682 43.4397288, 13.6065054 43.439686)",,,,,,
1096797442,SR77,Via Guglielmo Marconi,secondary,False,True,57.084999999999994,"LINESTRING (13.6070322 43.4397318, 13.6069213 43.4396224, 13.6066576 43.4393554, 13.6066183 43.4393156)",,,,,,
1224953662,SR77,Piazza Giacomo Leopardi,secondary,False,False,30.293,"LINESTRING (13.6070322 43.4397318, 13.6070844 43.4397517, 13.6071958 43.4397739, 13.6073922 43.439804)",,,,,,
"[22568697, 1224953662]",SR77,"['Via Guglielmo Marconi', 'Piazza Giacomo Leopardi']",secondary,False,False,36.439,"LINESTRING (13.6073922 43.439804, 13.6078098 43.4398823, 13.6078295 43.4398849)",,,,,,
1224953662,SR77,Piazza Giacomo Leopardi,secondary,False,True,30.293,"LINESTRING (13.6073922 43.439804, 13.6071958 43.4397739, 13.6070844 43.4397517, 13.6070322 43.4397318)",,,,,,
568521549,,Via La Piana,residential,False,False,50.672,"LINESTRING (13.6043083 43.4353815, 13.6046696 43.4357541)",2,,,,,
31671985,SP10,Via Castelfidardo,tertiary,True,False,194.482,"LINESTRING (13.6060384 43.4402429, 13.6060215 43.4402991, 13.6060107 43.440349, 13.6060144 43.4403823, 13.6060399 43.4404208, 13.60607 43.4404434, 13.6061036 43.4404639, 13.6061481 43.4404731, 13.6062009 43.440468, 13.6062925 43.4404533, 13.6063913 43.4404466, 13.6065599 43.4404571, 13.6066435 43.4404785, 13.6067812 43.4405345, 13.6072612 43.4408465, 13.6074378 43.4409869, 13.6075983 43.4411644, 13.6076783 43.441266)",,,,,,
26551234,,Via Castelfidardo,unclassified,True,False,346.649,"LINESTRING (13.6076783 43.441266, 13.60791 43.441416, 13.6082963 43.4416403, 13.6084892 43.4416903, 13.6086894 43.4417156, 13.6096867 43.441684, 13.6101948 43.4416685, 13.6109129 43.4415664, 13.6115013 43.4414721, 13.6115871 43.441458, 13.6117078 43.4413916)",,,,,,
31671984,SP10,Via Costa d'Ancona,tertiary,False,False,228.18,"LINESTRING (13.6076783 43.441266, 13.6075817 43.4413298, 13.6074872 43.4413676, 13.6073736 43.4413798, 13.6072288 43.4413559, 13.6070827 43.4413148, 13.6069785 43.4413037, 13.6063242 43.4413144, 13.6060185 43.4413164, 13.6057842 43.4413232, 13.6051035 43.4413501, 13.6049805 43.4413577, 13.6049351 43.441389)",2,,,,,
"[186059283, 566212165]",,Piazzale Benedetto XV,residential,False,"[False, True]",309.801,"LINESTRING (13.6076783 43.441266, 13.6075035 43.4412834, 13.6074311 43.4412928, 13.6073519 43.4412925, 13.6072935 43.441272, 13.6071898 43.4411932, 13.6070207 43.4411201, 13.6063724 43.4408856, 13.6061009 43.4407851, 13.6059384 43.440716, 13.605798 43.4406372, 13.6056062 43.4405105, 13.6055188 43.4404096, 13.6054036 43.4402086, 13.6053805 43.4401678, 13.6053295 43.4401249, 13.6052689 43.4401144, 13.6052263 43.4399691, 13.6050278 43.4397569, 13.6049487 43.4397082, 13.6048548 43.4396595)",,,,,,
31671983,,Via Costa d'Ancona,unclassified,False,True,276.39300000000003,"LINESTRING (13.6049351 43.441389, 13.604749 43.4413698, 13.6045732 43.4413772, 13.6044079 43.4413713, 13.6042181 43.4413467, 13.6040987 43.4413105, 13.6040005 43.4412389, 13.6039457 43.4411077, 13.6039379 43.4409442, 13.6039683 43.4407735, 13.6040528 43.4405982, 13.604145 43.4404493, 13.6041764 43.4403985, 13.6042285 43.4403299, 13.6042665 43.4402799, 13.6048548 43.4396595)",,,,,,
31671984,SP10,Via Costa d'Ancona,tertiary,False,True,228.18000000000006,"LINESTRING (13.6049351 43.441389, 13.6049805 43.4413577, 13.6051035 43.4413501, 13.6057842 43.4413232, 13.6060185 43.4413164, 13.6063242 43.4413144, 13.6069785 43.4413037, 13.6070827 43.4413148, 13.6072288 43.4413559, 13.6073736 43.4413798, 13.6074872 43.4413676, 13.6075817 43.4413298, 13.6076783 43.441266)",2,,,,,
"[31671986, 155761484]",SP10,"['Via Villa Musone', 'Via Benedetto XV']",tertiary,False,False,826.544,"LINESTRING (13.6049351 43.441389, 13.6049358 43.4414669, 13.6050455 43.4415629, 13.6079532 43.4433511, 13.6079981 43.4434011, 13.6079855 43.4434514, 13.6079187 43.4434794, 13.6078173 43.4434663, 13.6066119 43.4432493, 13.6059681 43.4431918, 13.6048213 43.4432142, 13.6045819 43.4432375, 13.604339 43.4432758, 13.6032034 43.4434838, 13.6028799 43.4435433, 13.6024646 43.4436197, 13.6022928 43.4436513, 13.6021212 43.4436829)",2,,50,,,
176885943,,Via Trieste,residential,True,False,59.566,"LINESTRING (13.6074779 43.4387125, 13.6070678 43.4382672)",,,,,,
176885941,,Via Trieste,residential,False,True,129.75799999999998,"LINESTRING (13.6074779 43.4387125, 13.6075157 43.4387026, 13.6080047 43.4388518, 13.6083071 43.4389351, 13.6086103 43.4390185, 13.6088855 43.4390943, 13.6089739 43.4391186)",,,,,,
178450876,,Via Dante Alighieri,residential,True,False,320.115,"LINESTRING (13.60847 43.4379898, 13.6085429 43.4379005, 13.6088726 43.4377113, 13.6091114 43.4376309, 13.6101124 43.437416, 13.6101845 43.4373853, 13.6102218 43.4373411, 13.6102268 43.4372869, 13.6102007 43.4372481, 13.6101509 43.4372219, 13.6100726 43.437212, 13.6095354 43.4372779, 13.6090517 43.4373185, 13.6087408 43.4373411, 13.6085083 43.4373826, 13.6084277 43.4373825)",,,,,,
690514022,,Via Dante Alighieri,residential,False,True,51.209,"LINESTRING (13.60847 43.4379898, 13.6084563 43.4381647, 13.6083798 43.4384446)",,,,,,
31671981,,Via Bramante,unclassified,False,True,26.612,"LINESTRING (13.6083798 43.4384446, 13.60869 43.4385255)",,,,,,
31671981,,Via Bramante,unclassified,False,False,97.825,"LINESTRING (13.6083798 43.4384446, 13.6077891 43.4382771, 13.6072124 43.4382556)",,,,,,
690514022,,Via Dante Alighieri,residential,False,False,51.209,"LINESTRING (13.6083798 43.4384446, 13.6084563 43.4381647, 13.60847 43.4379898)",,,,,,
176885941,,Via Trieste,residential,False,True,135.989,"LINESTRING (13.6089739 43.4391186, 13.6105168 43.4396091)",,,,,,
176885941,,Via Trieste,residential,False,False,129.758,"LINESTRING (13.6089739 43.4391186, 13.6088855 43.4390943, 13.6086103 43.4390185, 13.6083071 43.4389351, 13.6080047 43.4388518, 13.6075157 43.4387026, 13.6074779 43.4387125)",,,,,,
178450877,,Via Luca Signorelli,residential,False,True,189.575,"LINESTRING (13.6089739 43.4391186, 13.609109 43.4388508, 13.6091889 43.4386925, 13.610483 43.4390711, 13.6107871 43.43916)",,,,,,
31671691,,Via Ungheria,residential,False,False,14.187,"LINESTRING (13.6107871 43.43916, 13.6107425 43.439241, 13.6107213 43.4392783)",,,,,,
31671691,,Via Ungheria,residential,False,True,47.687,"LINESTRING (13.6107871 43.43916, 13.6109387 43.4389179, 13.6109624 43.4387559)",,,,,,
178450877,,Via Luca Signorelli,residential,False,False,189.57500000000002,"LINESTRING (13.6107871 43.43916, 13.610483 43.4390711, 13.6091889 43.4386925, 13.609109 43.4388508, 13.6089739 43.4391186)",,,,,,
185979446,,,residential,False,False,18.012,"LINESTRING (13.604839 43.4356487, 13.6046696 43.4357541)",,,,,,
185979446,,,residential,False,True,18.012,"LINESTRING (13.6046696 43.4357541, 13.604839 43.4356487)",,,,,,
568521549,,Via La Piana,residential,False,False,105.41,"LINESTRING (13.6046696 43.4357541, 13.605422 43.4365288)",2,,,,,
568521549,,Via La Piana,residential,False,True,50.672,"LINESTRING (13.6046696 43.4357541, 13.6043083 43.4353815)",2,,,,,
"[566145944, 185979464]",,Via Traversa Fontana,residential,False,"[False, True]",128.35,"LINESTRING (13.6046696 43.4357541, 13.604513 43.435846, 13.6046859 43.436116, 13.6046125 43.4361561, 13.6048742 43.4364137, 13.6051334 43.4366768)",,,,,,
1067639909,,Via San Francesco d'Assisi,unclassified,True,False,31.008,"LINESTRING (13.6051334 43.4366768, 13.604822 43.43684)",1,,,,,
"[185979464, 566145944]",,Via Traversa Fontana,residential,False,"[False, True]",128.35,"LINESTRING (13.6051334 43.4366768, 13.6048742 43.4364137, 13.6046125 43.4361561, 13.6046859 43.436116, 13.604513 43.435846, 13.6046696 43.4357541)",,,,,,
185979468,,Via Montereale Vecchio,residential,True,False,81.101,"LINESTRING (13.603898 43.4373112, 13.6032998 43.4367253)",,,,,,
687764906,,Via Montereale Vecchio,residential,True,False,124.502,"LINESTRING (13.603898 43.4373112, 13.6048067 43.4382158)",,,,,,
42749015,,Via Giuliano da Sangallo,residential,False,True,52.844,"LINESTRING (13.6062771 43.4374353, 13.6059089 43.4370424)",,,,,,
185979433,,Via Carlo Maderno,residential,True,False,59.139,"LINESTRING (13.6062771 43.4374353, 13.6056901 43.4377534)",,,,,,
185979429,,,residential,True,False,46.978,"LINESTRING (13.6052738 43.4379639, 13.6048067 43.4382158)",,,,,,
687228102,SR77,Via Fratelli Brancondi,secondary,False,False,122.973,"LINESTRING (13.6052738 43.4379639, 13.6043951 43.4370606)",,,,,,
687228102,SR77,Via Fratelli Brancondi,secondary,False,True,110.629,"LINESTRING (13.6052738 43.4379639, 13.6060723 43.4387724)",,,,,,
687764906,,Via Montereale Vecchio,residential,True,False,110.522,"LINESTRING (13.6048067 43.4382158, 13.60566 43.438993)",,,,,,
687764901,,Via Costa d'Ancona,unclassified,True,False,41.35,"LINESTRING (13.60566 43.438993, 13.6057251 43.4389585, 13.6060723 43.4387724)",1,,,,,
566212162,,Via dell'Oca Bianca,residential,True,False,24.0,"LINESTRING (13.6058165 43.4391765, 13.60566 43.438993)",,,,,,
687764898,,Via Squarcia,residential,True,False,68.898,"LINESTRING (13.6058165 43.4391765, 13.6059064 43.4392203, 13.6060443 43.4393966, 13.606149 43.4397262)",,,,,,
566212162,,Via dell'Oca Bianca,residential,True,False,47.578,"LINESTRING (13.605307 43.4391899, 13.6055031 43.439284, 13.6056112 43.4392739, 13.6058165 43.4391765)",,,,,,
687772953,,Via Costa d'Ancona,unclassified,False,True,22.808999999999997,"LINESTRING (13.605307 43.4391899, 13.6053815 43.4391363, 13.6055241 43.4390594)",,,,,,
1096797442,SR77,Via Guglielmo Marconi,secondary,False,False,57.084999999999994,"LINESTRING (13.6066183 43.4393156, 13.6066576 43.4393554, 13.6069213 43.4396224, 13.6070322 43.4397318)",,,,,,
"[1096797442, 1096797444]",SR77,"['Via Guglielmo Marconi', 'Via Fratelli Brancondi']",secondary,False,"[False, True]",74.78,"LINESTRING (13.6066183 43.4393156, 13.606552 43.4392465, 13.6061428 43.4388419, 13.6060723 43.4387724)",,,,,,
31671985,SP10,Via Castelfidardo,tertiary,True,False,30.055999999999997,"LINESTRING (13.6065054 43.439686, 13.6063919 43.4396741, 13.6063141 43.4396759, 13.6062273 43.4396961, 13.606149 43.4397262)",,,,,,
185979449,,Via Francesco Basili,residential,True,False,46.114000000000004,"LINESTRING (13.6065054 43.439686, 13.6064979 43.4396426, 13.6064637 43.4394826, 13.606482 43.4394228, 13.6065266 43.4393706, 13.6066183 43.4393156)",,,,,,
"[186059290, 776299787, 1220131039]",,Via Francesco Asdrubali,residential,False,False,318.11,"LINESTRING (13.6069392 43.439954, 13.6069677 43.4399616, 13.6070308 43.4399705, 13.607863 43.4400896, 13.607988 43.4401057, 13.6080945 43.4401415, 13.6082707 43.4401983, 13.6088991 43.4404044, 13.6092017 43.4404892, 13.6094333 43.4405511, 13.6098345 43.4406244, 13.6107187 43.4406619)",1,,,8.5,building_passage,
185979404,,Belvedere,unclassified,True,False,24.516,"LINESTRING (13.6063327 43.4402051, 13.6062598 43.4402008, 13.6061789 43.4402088, 13.6060777 43.4402383, 13.6060384 43.4402429)",1,,,,,
405257410,,Belvedere,unclassified,False,False,172.703,"LINESTRING (13.6063327 43.4402051, 13.6065533 43.4402998, 13.6068717 43.4404371, 13.6069303 43.4404568, 13.6073697 43.4406194, 13.6076579 43.4407428, 13.607757 43.4407791, 13.6081318 43.4409166, 13.6082113 43.440946)",,,,,,
405257410,,Belvedere,unclassified,False,False,27.009,"LINESTRING (13.6082113 43.440946, 13.6083315 43.44097, 13.6084374 43.4409998, 13.6084695 43.4410294, 13.6084807 43.4410606)",,,,,,
405257410,,Belvedere,unclassified,False,True,28.552000000000003,"LINESTRING (13.6082113 43.440946, 13.6083175 43.4410149, 13.6083815 43.4410707, 13.6084327 43.4410809, 13.6084655 43.4410741, 13.6084807 43.4410606)",,,,,,
