osmid,ref,name,highway,junction,oneway,reversed,length,geometry,lanes,maxspeed
58726237,SS7,Viale Fratelli Rosselli,primary,roundabout,True,False,14.454,"LINESTRING (12.6854896 41.7113057, 12.6854577 41.7112952, 12.6854323 41.7112775, 12.6854161 41.7112544, 12.6854112 41.7112287, 12.6854179 41.7112032)",,
24230301,SS7,Piazza Cina,primary,roundabout,True,False,7.779,"LINESTRING (12.6964281 41.7036135, 12.696468 41.7036768)",,
86351499,,Piazza Guglielmo Marconi,residential,,False,True,32.754,"LINESTRING (12.6920428 41.7067544, 12.692435 41.7067222)",,
"[32944002, 86350060, 86350062]",,"['Piazzale Sforza Cesarini', 'Viale Don Giuseppe Morosini', 'Via Annarumi']",residential,,False,False,166.945,"LINESTRING (12.6920428 41.7067544, 12.692052 41.7068111, 12.6920564 41.7068377, 12.6920584 41.7068615, 12.6920571 41.7068868, 12.6920537 41.7069085, 12.6920525 41.7069404, 12.6920549 41.7069668, 12.6921278 41.7075353, 12.6921314 41.70756, 12.6921313 41.7075793, 12.6921288 41.7075985, 12.6921237 41.7076203, 12.6921122 41.7076484, 12.6920953 41.7076775, 12.6920668 41.7077239, 12.6920329 41.7077714, 12.6919994 41.7078159, 12.6919761 41.707844, 12.6919375 41.7078869, 12.6918959 41.7079296, 12.6918571 41.7079652, 12.691836 41.7079829, 12.691774 41.7080304, 12.6916391 41.708129)",,
"[86350811, 86350821]",,"['Piazza Guglielmo Marconi', 'Via Guidobaldi']",residential,,False,False,61.571000000000005,"LINESTRING (12.6920428 41.7067544, 12.6920401 41.7066386, 12.692043 41.7066205, 12.692054 41.7065928, 12.6920698 41.7065711, 12.6920903 41.7065584, 12.6921175 41.7065491, 12.6921533 41.7065438, 12.6921862 41.7065428, 12.6923479 41.7065365, 12.692374 41.7065368, 12.6923982 41.7065375, 12.6924207 41.7065392, 12.6924411 41.7065414, 12.6924599 41.7065433, 12.6924773 41.7065433, 12.6924964 41.7065417, 12.6925142 41.7065381, 12.6925463 41.7065279)",,
85706219,SS7,Corso Don Giovanni Minzoni,primary,,False,False,41.546,"LINESTRING (12.6891022 41.7070456, 12.6890139 41.7071163, 12.6889348 41.7071796, 12.6887608 41.7073188)",2,30
85706219,SS7,Corso Don Giovanni Minzoni,primary,,False,True,146.555,"LINESTRING (12.6891022 41.7070456, 12.6891467 41.7070105, 12.6891975 41.7069705, 12.6892483 41.7069305, 12.6892656 41.7069183, 12.6895461 41.7067219, 12.6895558 41.7067151, 12.6895653 41.7067081, 12.6902552 41.7061996, 12.6903609 41.7061217)",2,30
"[86350059, 172594366]",,"['Via Battisti', 'Via Italo Belardi']",residential,,True,False,258.956,"LINESTRING (12.6891022 41.7070456, 12.6891457 41.7070708, 12.6891709 41.7070854, 12.6891846 41.7070933, 12.6892025 41.7071015, 12.6892173 41.7071076, 12.6892314 41.7071105, 12.6892497 41.7071128, 12.6892692 41.7071135, 12.6892899 41.7071135, 12.6893123 41.7071115, 12.6894248 41.7070951, 12.6895873 41.7070739, 12.6898505 41.7070395, 12.6901878 41.706996, 12.6903841 41.7069707, 12.690976 41.706891, 12.6911839 41.706863, 12.6912314 41.7068537, 12.6913849 41.7068316, 12.6917203 41.7063101)",2,30
86348916,SS7,Corso Antonio Gramsci,primary,,False,False,38.766999999999996,"LINESTRING (12.687329 41.7083351, 12.6872494 41.7083968, 12.6872068 41.7084307, 12.6870007 41.708583)",2,30
86348916,SS7,Corso Antonio Gramsci,primary,,False,True,58.199,"LINESTRING (12.687329 41.7083351, 12.6874203 41.708268, 12.6874596 41.7082399, 12.6878385 41.7079756)",2,30
58726237,SS7,Viale Fratelli Rosselli,primary,roundabout,True,False,8.745000000000001,"LINESTRING (12.6854179 41.7112032, 12.6854357 41.7111806, 12.6854627 41.7111638, 12.6854956 41.7111547)",,
58726237,SS7,Viale Fratelli Rosselli,primary,roundabout,True,False,2.9989999999999997,"LINESTRING (12.6854956 41.7111547, 12.6855136 41.7111534, 12.6855316 41.7111544)",,
85555870,,Via Giovanni Amendola,residential,,False,False,64.766,"LINESTRING (12.6875944 41.7036649, 12.6872059 41.7031598)",,
86378482,,Via Riccardo Lombardi,secondary,,True,False,155.439,"LINESTRING (12.6875944 41.7036649, 12.6876929 41.7036302, 12.6877889 41.7035973, 12.687886 41.7035647, 12.6879701 41.7035373, 12.6891259 41.7031817, 12.6893219 41.7031265)",2,
85620965,,Via Riccardo Lombardi,secondary,,True,False,86.762,"LINESTRING (12.688112 41.7035758, 12.6874273 41.7038055, 12.6872925 41.7038513, 12.68716 41.7038977)",2,
85639688,,Via Giovanni Amendola,residential,,False,True,87.241,"LINESTRING (12.688112 41.7035758, 12.6884874 41.703617, 12.6885229 41.7036218, 12.6885767 41.7036314, 12.6886395 41.7036448, 12.6886996 41.7036592, 12.6887569 41.7036747, 12.6888114 41.7036911, 12.6888604 41.7037081, 12.6888862 41.7037185, 12.6891012 41.7038116)",,
"[24230263, 86116071]",,"['Piazza Buttaroni', 'Via Sebastiano Silvestri']",unclassified,,False,True,131.34099999999998,"LINESTRING (12.6903257 41.7060786, 12.6903607 41.7060164, 12.6903753 41.7059939, 12.6903899 41.7059736, 12.6904129 41.7059488, 12.6904359 41.705926, 12.6905573 41.7058155, 12.6905887 41.7057847, 12.6906139 41.7057567, 12.6906349 41.7057312, 12.6906579 41.7056997, 12.6906767 41.7056707, 12.6906902 41.7056451, 12.6907107 41.7055995, 12.6909735 41.7050135)",,
86251177,,Via Giuseppe Di Vittorio,tertiary,,True,False,33.448,"LINESTRING (12.6903257 41.7060786, 12.6903017 41.7060591, 12.6902743 41.7060417, 12.6901661 41.7059839, 12.6901073 41.7059568, 12.6900482 41.7059338, 12.6899904 41.7059157)",2,
