osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,lanes,tunnel
113065196,Via Arnaldo,tertiary,,False,True,13.405,"LINESTRING (10.4096478 45.4533775, 10.4097045 45.4532637)",,,,
59323946,Via Broli,residential,,False,True,158.48,"LINESTRING (10.4096478 45.4533775, 10.409684 45.4534318, 10.4098237 45.453807, 10.40987 45.4542347, 10.4099317 45.4544492, 10.4100766 45.4547629)",,,,
113065196,Via Arnaldo,tertiary,,False,False,114.867,"LINESTRING (10.4096478 45.4533775, 10.4095556 45.4534293, 10.4090016 45.4537191, 10.4089035 45.4537554, 10.4086514 45.4538298, 10.4083784 45.4538702)",,,,
121208543,Via Guglielmo Marconi,tertiary,,False,False,16.518,"LINESTRING (10.4174825 45.4577423, 10.4174919 45.4578907)",,,,
121208543,Via Guglielmo Marconi,tertiary,,False,True,47.697,"LINESTRING (10.4174825 45.4577423, 10.4174615 45.4573136)",,,,
113065188,Via Solferino,residential,,False,False,93.125,"LINESTRING (10.4174825 45.4577423, 10.4175756 45.4577404, 10.4182957 45.4576078, 10.4186387 45.4575401)",,,,
121208544,Via Antonio Gramsci,tertiary,,False,True,20.198,"LINESTRING (10.4169856 45.4549232, 10.4169376 45.4547447)",,,,
59323924,,residential,,False,True,101.974,"LINESTRING (10.4169856 45.4549232, 10.4166484 45.4549888, 10.4157091 45.4551189)",,,,
121208544,Via Antonio Gramsci,tertiary,,False,False,153.017,"LINESTRING (10.4169856 45.4549232, 10.4171581 45.455634, 10.4171877 45.4557625, 10.4172169 45.4558611, 10.4174038 45.456159, 10.4174113 45.4562576)",,,,
59323919,Via Garibaldi,residential,,False,True,50.394999999999996,"LINESTRING (10.4102839 45.4570682, 10.4107931 45.4569718, 10.410899 45.4569342)",,,,
85594705,Via Galileo Galilei,residential,,False,True,173.687,"LINESTRING (10.4102839 45.4570682, 10.4103317 45.4571705, 10.4104101 45.4576573, 10.4104182 45.4577187, 10.4105155 45.4586189)",,,,
"[113065179, 1146343323, 59323902]",Via Carlo Alberto,residential,,False,False,53.053,"LINESTRING (10.4175047 45.4588274, 10.417555 45.4588673, 10.4176587 45.4589516, 10.417732 45.4589783, 10.4179184 45.4590047, 10.4180906 45.4590146)",,yes,,
121208543,Via Guglielmo Marconi,tertiary,,False,True,68.17099999999999,"LINESTRING (10.4175047 45.4588274, 10.417558 45.4587761, 10.4175668 45.4586442, 10.4175245 45.4582277)",,,,
794517821,Via Giacomo Matteotti,tertiary,,False,False,66.876,"LINESTRING (10.4175047 45.4588274, 10.417423 45.4588663, 10.4166744 45.4589528)",,,,
441624569,,tertiary,,True,False,54.596999999999994,"LINESTRING (10.4197678 45.4532569, 10.4196285 45.4531125, 10.419518 45.4530073, 10.4192991 45.4529024)",,,,
121208540,Via Venti Settembre,residential,30,False,False,51.842,"LINESTRING (10.418223 45.4563628, 10.4188656 45.4562437)",,,,
113065176,Via Oriana Fallaci,residential,,False,False,135.833,"LINESTRING (10.418223 45.4563628, 10.4182081 45.4564375, 10.4182823 45.4567113, 10.4183462 45.4569197, 10.4183789 45.4570265, 10.4186023 45.4574582, 10.4186387 45.4575401)",,,,
121208540,Via Venti Settembre,residential,30,False,True,19.857,"LINESTRING (10.418223 45.4563628, 10.4181567 45.4563634, 10.4180802 45.4563569, 10.4179724 45.4563377)",,,,
59323948,Via Antonio Gramsci,residential,,True,False,10.966,"LINESTRING (10.4163947 45.4532349, 10.4163975 45.4531363)",,,,
59323955,,tertiary,,True,False,5.8149999999999995,"LINESTRING (10.4163947 45.4532349, 10.4164313 45.45323, 10.4164683 45.4532333)",roundabout,,,
59323892,Via Corbarelli,tertiary,,False,False,137.174,"LINESTRING (10.4184246 45.452989, 10.416853 45.45325, 10.416712 45.4532689)",,,,
410097709,Via Corbarelli,tertiary,,True,False,60.364,"LINESTRING (10.4184246 45.452989, 10.4188567 45.452849, 10.4189909 45.4527681, 10.41908 45.4527107)",,,,
59323955,,tertiary,,True,False,20.179000000000002,"LINESTRING (10.4164774 45.4533946, 10.4164419 45.4533998, 10.4164057 45.4533974, 10.4163722 45.4533876, 10.4163443 45.4533712, 10.4163246 45.4533498, 10.4163149 45.4533252, 10.4163168 45.4532967)",roundabout,,,
121208544,Via Antonio Gramsci,tertiary,,False,False,154.371,"LINESTRING (10.4164774 45.4533946, 10.4165859 45.4537497, 10.4167412 45.4541937, 10.4168015 45.4543628, 10.4169376 45.4547447)",,,,
59323946,Via Broli,residential,,False,False,158.48,"LINESTRING (10.4100766 45.4547629, 10.4099317 45.4544492, 10.40987 45.4542347, 10.4098237 45.453807, 10.409684 45.4534318, 10.4096478 45.4533775)",,,,
59323946,Via Broli,residential,,False,True,209.00099999999998,"LINESTRING (10.4100766 45.4547629, 10.4105374 45.4555812, 10.4105732 45.4558655, 10.4106148 45.4563745, 10.4106884 45.4565724)",,,,
59323953,Via Fratelli Roveri,residential,,False,False,73.63,"LINESTRING (10.4100766 45.4547629, 10.4094356 45.4548964, 10.4091668 45.4549382)",,,,
59323955,,tertiary,,True,False,2.902,"LINESTRING (10.4164683 45.4532333, 10.4165021 45.4532442)",roundabout,,,
121208542,Via Venti Settembre,living_street,,True,False,44.695,"LINESTRING (10.4174113 45.4562576, 10.4174831 45.4562662, 10.4175121 45.45627, 10.4176497 45.4562866, 10.4176715 45.4562878, 10.4179724 45.4563377)",,,,
121208543,Via Guglielmo Marconi,tertiary,,False,False,24.494,"LINESTRING (10.4174113 45.4562576, 10.4174208 45.4563825, 10.4173918 45.4564755)",,,,
121208544,Via Antonio Gramsci,tertiary,,False,True,153.017,"LINESTRING (10.4174113 45.4562576, 10.4174038 45.456159, 10.4172169 45.4558611, 10.4171877 45.4557625, 10.4171581 45.455634, 10.4169856 45.4549232)",,,,
794488560,Via Venti Settembre,residential,,False,True,35.619,"LINESTRING (10.4174113 45.4562576, 10.4173328 45.4562448, 10.4172711 45.4562325, 10.4171048 45.4562018, 10.4170284 45.4561849, 10.4169694 45.4561778)",,,,
1163022756,Via della Filanda,residential,,False,False,3.966,"LINESTRING (10.4178941 45.454804, 10.417907 45.4547695)",,,,
59323921,,residential,,False,False,69.48,"LINESTRING (10.4178941 45.454804, 10.4184287 45.4549373, 10.4184695 45.4549558, 10.4184966 45.4549849, 10.4185577 45.455137)",,,,
1163022756,Via della Filanda,residential,,False,True,109.215,"LINESTRING (10.4178941 45.454804, 10.4176784 45.4553124, 10.4175909 45.4555966, 10.4175696 45.4557169, 10.4175618 45.4557563)",,,,
59323919,Via Garibaldi,residential,,False,False,107.81400000000001,"LINESTRING (10.4122617 45.4569005, 10.4119905 45.4568717, 10.4116729 45.4568514, 10.4113377 45.4568547, 10.4110144 45.456905, 10.410899 45.4569342)",,,,
77889042,Via Roma,residential,,False,True,80.55000000000001,"LINESTRING (10.4122617 45.4569005, 10.4122611 45.4569911, 10.4123163 45.4571337, 10.412528 45.4575965)",,,,
77889044,Via Garibaldi,residential,,False,False,203.33900000000003,"LINESTRING (10.4122617 45.4569005, 10.4124802 45.4568862, 10.4129861 45.4568394, 10.4132098 45.4567686, 10.413401 45.456648, 10.4136217 45.4564416, 10.4141044 45.4560244, 10.4141361 45.455997, 10.4141714 45.4559276, 10.4141716 45.4558676)",,,,
59323919,Via Garibaldi,residential,,False,False,50.394999999999996,"LINESTRING (10.410899 45.4569342, 10.4107931 45.4569718, 10.4102839 45.4570682)",,,,
59323919,Via Garibaldi,residential,,False,True,107.814,"LINESTRING (10.410899 45.4569342, 10.4110144 45.456905, 10.4113377 45.4568547, 10.4116729 45.4568514, 10.4119905 45.4568717, 10.4122617 45.4569005)",,,,
59323946,Via Broli,residential,,False,False,43.58,"LINESTRING (10.410899 45.4569342, 10.410718 45.4566557, 10.4106884 45.4565724)",,,,
59323931,,tertiary,,True,False,23.775,"LINESTRING (10.4192152 45.4528869, 10.4191637 45.4528641, 10.4191223 45.4528327, 10.4190934 45.452795, 10.419079 45.4527535, 10.41908 45.4527107)",roundabout,,,
59323968,Via Corbarelli,tertiary,,True,False,63.157,"LINESTRING (10.4192152 45.4528869, 10.4190293 45.4528846, 10.4187958 45.4529125, 10.4184246 45.452989)",,,,
59323931,,tertiary,,True,False,6.795,"LINESTRING (10.4192991 45.4529024, 10.4192561 45.4528973, 10.4192152 45.4528869)",roundabout,,,
59323924,,residential,,False,False,101.974,"LINESTRING (10.4157091 45.4551189, 10.4166484 45.4549888, 10.4169856 45.4549232)",,,,
113065193,,residential,,True,False,185.87,"LINESTRING (10.4157091 45.4551189, 10.4156725 45.4550331, 10.415576 45.4545918, 10.4155224 45.4543435, 10.4154365 45.4540198, 10.4153104 45.4536619, 10.4152994 45.4536069, 10.4153045 45.4535713, 10.415336 45.4535357, 10.4153891 45.4534976)",,,,
113065196,Via Arnaldo,tertiary,,False,False,13.405,"LINESTRING (10.4097045 45.4532637, 10.4096478 45.4533775)",,,,
161817079,,residential,,False,True,80.622,"LINESTRING (10.4128012 45.4595816, 10.411768 45.4596042)",,,,
"[77889049, 85594707, 85594709]",Via Stazione,tertiary,,False,False,102.069,"LINESTRING (10.4128012 45.4595816, 10.4128008 45.4593593, 10.4128172 45.4591726, 10.4128217 45.4590613, 10.4128023 45.4586643)",,yes,1,
77889049,Via Stazione,tertiary,,False,True,176.379,"LINESTRING (10.4128012 45.4595816, 10.4128196 45.4596647, 10.4130029 45.4604388, 10.4130448 45.4607037, 10.4130509 45.4608108, 10.4130505 45.4609058, 10.4130212 45.4610061, 10.4129439 45.461142)",,,,
77889041,Via Galileo Galilei,residential,,False,False,7.18,"LINESTRING (10.4109074 45.4614151, 10.4108866 45.4613522)",,,,
77889041,Via Galileo Galilei,residential,,False,False,104.65299999999999,"LINESTRING (10.4107086 45.4605584, 10.4106148 45.459978, 10.4106002 45.4596211)",,,,
77889041,Via Galileo Galilei,residential,,False,True,89.44099999999999,"LINESTRING (10.4107086 45.4605584, 10.41077 45.4609479, 10.4108748 45.4613113, 10.4108866 45.4613522)",,,,
161817073,,residential,,False,False,99.023,"LINESTRING (10.4107086 45.4605584, 10.4113565 45.4604876, 10.4115761 45.4604603, 10.4115122 45.4601898)",,,,
77889049,Via Stazione,tertiary,,False,False,176.379,"LINESTRING (10.4129439 45.461142, 10.4130212 45.4610061, 10.4130505 45.4609058, 10.4130509 45.4608108, 10.4130448 45.4607037, 10.4130029 45.4604388, 10.4128196 45.4596647, 10.4128012 45.4595816)",,,,
77889049,Via Stazione,tertiary,,False,True,53.646,"LINESTRING (10.4129439 45.461142, 10.4128624 45.4612321, 10.4126814 45.4613513, 10.4125553 45.4614109, 10.4124341 45.4614532)",,,,
77889035,Via Vittorio Emanuele II,residential,,False,False,179.636,"LINESTRING (10.4105155 45.4586189, 10.4110962 45.4586517, 10.4112667 45.4586454, 10.4117827 45.4586968, 10.4119631 45.4587236, 10.4121095 45.458716, 10.4125659 45.458671, 10.4128023 45.4586643)",,,,
77889035,Via Vittorio Emanuele II,residential,,False,True,98.74600000000001,"LINESTRING (10.4105155 45.4586189, 10.4098178 45.4586667, 10.4095468 45.4587404, 10.4093283 45.4588568)",,,,
85594705,Via Galileo Galilei,residential,,False,False,173.687,"LINESTRING (10.4105155 45.4586189, 10.4104182 45.4577187, 10.4104101 45.4576573, 10.4103317 45.4571705, 10.4102839 45.4570682)",,,,
"[85594705, 85594701, 77889041]",Via Galileo Galilei,residential,,False,True,111.64,"LINESTRING (10.4105155 45.4586189, 10.410518 45.4586439, 10.4105247 45.4587741, 10.4106002 45.4596211)",,yes,2,
77889041,Via Galileo Galilei,residential,,False,True,7.18,"LINESTRING (10.4108866 45.4613522, 10.4109074 45.4614151)",,,,
77889041,Via Galileo Galilei,residential,,False,False,89.441,"LINESTRING (10.4108866 45.4613522, 10.4108748 45.4613113, 10.41077 45.4609479, 10.4107086 45.4605584)",,,,
77889049,Via Stazione,tertiary,,False,True,11.086,"LINESTRING (10.4124341 45.4614532, 10.4123016 45.4614893)",,,,
77889049,Via Stazione,tertiary,,False,False,53.64600000000001,"LINESTRING (10.4124341 45.4614532, 10.4125553 45.4614109, 10.4126814 45.4613513, 10.4128624 45.4612321, 10.4129439 45.461142)",,,,
77889035,Via Vittorio Emanuele II,residential,,False,True,179.63600000000002,"LINESTRING (10.4128023 45.4586643, 10.4125659 45.458671, 10.4121095 45.458716, 10.4119631 45.4587236, 10.4117827 45.4586968, 10.4112667 45.4586454, 10.4110962 45.4586517, 10.4105155 45.4586189)",,,,
77889046,Via Vittorio Emanuele II,tertiary,,False,False,25.247999999999998,"LINESTRING (10.4128023 45.4586643, 10.4129608 45.4586301, 10.4130171 45.4586028, 10.4130733 45.458554)",,,,
"[77889049, 85594707, 85594709]",Via Stazione,tertiary,,False,True,102.06899999999999,"LINESTRING (10.4128023 45.4586643, 10.4128217 45.4590613, 10.4128172 45.4591726, 10.4128008 45.4593593, 10.4128012 45.4595816)",,yes,1,
77889049,Via Stazione,tertiary,,False,False,12.197,"LINESTRING (10.4117766 45.4616558, 10.4118258 45.4616402, 10.4119191 45.4616106)",,,,
113065184,,residential,,False,True,184.945,"LINESTRING (10.4193338 45.4550133, 10.4188322 45.4533877)",,,,
113065190,,residential,,False,False,62.079,"LINESTRING (10.4193338 45.4550133, 10.4185577 45.455137)",,,,
113065184,,residential,,False,False,184.945,"LINESTRING (10.4188322 45.4533877, 10.4193338 45.4550133)",,,,
1163022754,Via della Filanda,residential,,False,False,60.436,"LINESTRING (10.4188322 45.4533877, 10.4195542 45.4531905)",,,,
59323902,Via Carlo Alberto,residential,,False,False,106.091,"LINESTRING (10.4180906 45.4590146, 10.4183548 45.459009, 10.418682 45.4589987, 10.4190239 45.4589902, 10.4192265 45.458962, 10.4194372 45.4589183)",,,,
"[113065179, 1146343323, 59323902]",Via Carlo Alberto,residential,,False,True,53.053,"LINESTRING (10.4180906 45.4590146, 10.4179184 45.4590047, 10.417732 45.4589783, 10.4176587 45.4589516, 10.417555 45.4588673, 10.4175047 45.4588274)",,yes,,
161817116,,residential,,False,True,101.24099999999999,"LINESTRING (10.4180906 45.4590146, 10.4181129 45.4591072, 10.4183651 45.4594456, 10.4187378 45.4594844, 10.4189756 45.4595194)",,,,
113065190,,residential,,False,True,62.079,"LINESTRING (10.4185577 45.455137, 10.4193338 45.4550133)",,,,
59323921,,residential,,False,False,125.624,"LINESTRING (10.4185577 45.455137, 10.4186897 45.4555104, 10.4186989 45.4555363, 10.418797 45.4558281, 10.4188049 45.4558514, 10.4188656 45.4562437)",,,,
59323921,,residential,,False,True,69.48,"LINESTRING (10.4185577 45.455137, 10.4184966 45.4549849, 10.4184695 45.4549558, 10.4184287 45.4549373, 10.4178941 45.454804)",,,,
793934730,Via Bianchi,residential,,False,True,53.452,"LINESTRING (10.4133259 45.4547333, 10.4136111 45.4551704)",,,,
121208541,Piazza Repubblica,residential,,False,True,28.956000000000003,"LINESTRING (10.4133259 45.4547333, 10.4132158 45.4546204, 10.4131656 45.4545019)",,,,
59323902,Via Carlo Alberto,residential,,False,False,37.459,"LINESTRING (10.4194372 45.4589183, 10.4198964 45.4588196)",,,,
688333369,,residential,,False,False,55.449,"LINESTRING (10.4194372 45.4589183, 10.4192371 45.4584398)",,,,
59323902,Via Carlo Alberto,residential,,False,True,106.091,"LINESTRING (10.4194372 45.4589183, 10.4192265 45.458962, 10.4190239 45.4589902, 10.418682 45.4589987, 10.4183548 45.459009, 10.4180906 45.4590146)",,,,
121208541,Piazza Repubblica,residential,,False,True,32.422,"LINESTRING (10.4131656 45.4545019, 10.4130521 45.4542214)",,,,
121208541,Piazza Repubblica,residential,,False,False,28.956000000000003,"LINESTRING (10.4131656 45.4545019, 10.4132158 45.4546204, 10.4133259 45.4547333)",,,,
"[793934728, 793934725, 793934727]",Via Don Minzoni,residential,,False,"[False, True]",49.345,"LINESTRING (10.4131656 45.4545019, 10.4130761 45.4545171, 10.4129506 45.4545375, 10.4125521 45.4546101)",,,,building_passage
113065173,Via Bianchi,residential,,True,False,259.626,"LINESTRING (10.4124756 45.4527307, 10.4125987 45.452747, 10.4128477 45.4528213, 10.4129657 45.4529031, 10.4130869 45.4530791, 10.4132639 45.4533067, 10.4133815 45.4534629, 10.4134718 45.4536576, 10.4134822 45.4538104, 10.4134414 45.4540205, 10.4133573 45.4541777, 10.4133098 45.4542783, 10.4133037 45.4543378, 10.4133707 45.4546153, 10.4133644 45.4546807, 10.4133259 45.4547333)",,,,
113677345,Via San Germano,tertiary,,True,False,140.363,"LINESTRING (10.4124756 45.4527307, 10.4124429 45.4528147, 10.4123743 45.4529116, 10.4122659 45.4529928, 10.4117694 45.4530583, 10.4114127 45.4531364, 10.4111536 45.4531554, 10.4109336 45.4531816)",,,,
59323935,Via Arnaldo,tertiary,,True,False,45.847,"LINESTRING (10.4153891 45.4534976, 10.4159554 45.4533872)",,,,
59323902,Via Carlo Alberto,residential,,False,True,37.459,"LINESTRING (10.4198964 45.4588196, 10.4194372 45.4589183)",,,,
59323913,Via Venti Settembre,residential,,True,False,152.44,"LINESTRING (10.4159019 45.455923, 10.4158654 45.4559101, 10.4156511 45.4558345, 10.4153569 45.4557724, 10.4149568 45.4557001, 10.4146949 45.4556332, 10.4144032 45.4555123, 10.4141186 45.4553874)",,,,
113065193,,residential,,True,False,92.35900000000001,"LINESTRING (10.4159019 45.455923, 10.4159462 45.4558675, 10.415855 45.4555476, 10.4158063 45.4554002, 10.4157091 45.4551189)",,,,
1163022754,Via della Filanda,residential,,False,True,60.436,"LINESTRING (10.4195542 45.4531905, 10.4188322 45.4533877)",,,,
113065176,Via Oriana Fallaci,residential,,False,True,135.833,"LINESTRING (10.4186387 45.4575401, 10.4186023 45.4574582, 10.4183789 45.4570265, 10.4183462 45.4569197, 10.4182823 45.4567113, 10.4182081 45.4564375, 10.418223 45.4563628)",,,,
113065188,Via Solferino,residential,,False,True,93.125,"LINESTRING (10.4186387 45.4575401, 10.4182957 45.4576078, 10.4175756 45.4577404, 10.4174825 45.4577423)",,,,
121208549,Via Venti Settembre,residential,,True,False,89.115,"LINESTRING (10.4169694 45.4561778, 10.4167262 45.4561656, 10.4164289 45.4561054, 10.4163218 45.4560815, 10.416213 45.4560386, 10.4159019 45.455923)",,,,
794488560,Via Venti Settembre,residential,,False,False,35.619,"LINESTRING (10.4169694 45.4561778, 10.4170284 45.4561849, 10.4171048 45.4562018, 10.4172711 45.4562325, 10.4173328 45.4562448, 10.4174113 45.4562576)",,,,
113065182,Via Salvo D'Acquisto,residential,,False,False,215.235,"LINESTRING (10.4109336 45.4531816, 10.4109447 45.4532145, 10.4110284 45.4533312, 10.411098 45.4533885, 10.41133 45.4534709, 10.4119195 45.4536605, 10.4119999 45.4537146, 10.4122208 45.4539619, 10.4125521 45.4546101)",,,,
113677345,Via San Germano,tertiary,,True,False,96.36,"LINESTRING (10.4109336 45.4531816, 10.4107482 45.4531872, 10.4104632 45.4532126, 10.4099831 45.4532521, 10.4097045 45.4532637)",,,,
"[121208538, 113065182]","[""Via Salvo D'Acquisto"", 'Piazza Don Bertini']",residential,,False,"[False, True]",186.497,"LINESTRING (10.4125521 45.4546101, 10.4125937 45.4546893, 10.4126646 45.4548983, 10.4126492 45.4549299, 10.4125912 45.4549406, 10.4123906 45.4549677, 10.4124238 45.45512, 10.4124499 45.4552395, 10.4127299 45.4553366, 10.4128826 45.4553585, 10.4133261 45.4552957, 10.4135343 45.455223, 10.4136111 45.4551704)",,,,
113065182,Via Salvo D'Acquisto,residential,,False,True,215.235,"LINESTRING (10.4125521 45.4546101, 10.4122208 45.4539619, 10.4119999 45.4537146, 10.4119195 45.4536605, 10.41133 45.4534709, 10.411098 45.4533885, 10.4110284 45.4533312, 10.4109447 45.4532145, 10.4109336 45.4531816)",,,,
793934725,Via Don Minzoni,residential,,False,False,102.248,"LINESTRING (10.4125521 45.4546101, 10.411698 45.4547601, 10.4118025 45.4549162, 10.4119145 45.4550191)",,,,
"[793934728, 793934725, 793934727]",Via Don Minzoni,residential,,False,"[False, True]",49.345,"LINESTRING (10.4125521 45.4546101, 10.4129506 45.4545375, 10.4130761 45.4545171, 10.4131656 45.4545019)",,,,building_passage
794517821,Via Giacomo Matteotti,tertiary,,False,False,42.205,"LINESTRING (10.4150072 45.4591331, 10.4147455 45.4590642, 10.4145038 45.458994)",,,,
794517821,Via Giacomo Matteotti,tertiary,,False,True,18.288,"LINESTRING (10.4150072 45.4591331, 10.4151324 45.4591239, 10.4152394 45.4591109)",,,,
"[113678074, 113678075, 1146343324]",,tertiary,,False,True,19.516,"LINESTRING (10.4150072 45.4591331, 10.4150123 45.4591665, 10.4150311 45.4592929, 10.415034 45.4593076)",,yes,,
121208541,Piazza Repubblica,residential,,False,False,32.422,"LINESTRING (10.4130521 45.4542214, 10.4131656 45.4545019)",,,,
793934724,Piazza Repubblica,residential,,True,False,94.58699999999999,"LINESTRING (10.4130521 45.4542214, 10.4129829 45.4541114, 10.4128838 45.4540355, 10.4128241 45.45395, 10.4128123 45.453905, 10.4128357 45.4538712, 10.4129058 45.4538553, 10.4129395 45.4538656, 10.4129655 45.4538821, 10.4129993 45.4539443, 10.4130417 45.4540896, 10.4130521 45.4542214)",,,,
161817090,,residential,,False,True,55.190000000000005,"LINESTRING (10.4156879 45.4529369, 10.4157354 45.4530368, 10.415864 45.453147, 10.4159344 45.453332, 10.4159554 45.4533872)",,,,
59323935,Via Arnaldo,tertiary,,True,False,30.104,"LINESTRING (10.4159554 45.4533872, 10.4161606 45.4533486, 10.4162469 45.4533257, 10.4163168 45.4532967)",,,,
161817090,,residential,,False,False,55.19,"LINESTRING (10.4159554 45.4533872, 10.4159344 45.453332, 10.415864 45.453147, 10.4157354 45.4530368, 10.4156879 45.4529369)",,,,
113065196,Via Arnaldo,tertiary,,False,False,61.92,"LINESTRING (10.4083784 45.4538702, 10.4082426 45.4539191, 10.4079446 45.4540339, 10.4077066 45.4541634)",,,,
113065196,Via Arnaldo,tertiary,,False,True,114.867,"LINESTRING (10.4083784 45.4538702, 10.4086514 45.4538298, 10.4089035 45.4537554, 10.4090016 45.4537191, 10.4095556 45.4534293, 10.4096478 45.4533775)",,,,
161817061,,residential,,False,True,107.63,"LINESTRING (10.4087306 45.4540199, 10.4091668 45.4549382)",,,,
113065196,Via Arnaldo,tertiary,,False,True,61.92,"LINESTRING (10.4077066 45.4541634, 10.4079446 45.4540339, 10.4082426 45.4539191, 10.4083784 45.4538702)",,,,
161817062,,residential,,False,False,135.389,"LINESTRING (10.4077066 45.4541634, 10.4077555 45.4542023, 10.4085011 45.4552441)",,,,
161817061,,residential,,False,False,107.63,"LINESTRING (10.4091668 45.4549382, 10.4087306 45.4540199)",,,,
59323953,Via Fratelli Roveri,residential,,False,False,266.311,"LINESTRING (10.4091668 45.4549382, 10.4090202 45.454969, 10.4089974 45.4550055, 10.4093555 45.4555852, 10.4097775 45.4562654, 10.4100228 45.4566246, 10.4100804 45.4566415, 10.410435 45.4565974, 10.4106884 45.4565724)",,,,
59323953,Via Fratelli Roveri,residential,,False,True,73.63,"LINESTRING (10.4091668 45.4549382, 10.4094356 45.4548964, 10.4100766 45.4547629)",,,,
161817062,,residential,,False,True,135.389,"LINESTRING (10.4085011 45.4552441, 10.4077555 45.4542023, 10.4077066 45.4541634)",,,,
121208543,Via Guglielmo Marconi,tertiary,,False,False,47.697,"LINESTRING (10.4174615 45.4573136, 10.4174825 45.4577423)",,,,
161817056,,residential,,False,False,146.345,"LINESTRING (10.4174615 45.4573136, 10.4155955 45.4574513)",,,,
121208543,Via Guglielmo Marconi,tertiary,,False,True,93.71900000000001,"LINESTRING (10.4174615 45.4573136, 10.4174304 45.4570478, 10.4173673 45.4565537, 10.4173918 45.4564755)",,,,
161817046,,residential,,False,True,75.387,"LINESTRING (10.4134444 45.4573835, 10.4130258 45.4574981, 10.412528 45.4575965)",,,,
161817056,,residential,,False,True,146.345,"LINESTRING (10.4155955 45.4574513, 10.4174615 45.4573136)",,,,
77889042,Via Roma,residential,,False,False,80.55,"LINESTRING (10.412528 45.4575965, 10.4123163 45.4571337, 10.4122611 45.4569911, 10.4122617 45.4569005)",,,,
77889042,Via Roma,residential,,False,True,114.955,"LINESTRING (10.412528 45.4575965, 10.4128582 45.4582558, 10.4129854 45.4584567, 10.4130733 45.458554)",,,,
161817046,,residential,,False,False,75.387,"LINESTRING (10.412528 45.4575965, 10.4130258 45.4574981, 10.4134444 45.4573835)",,,,
161817115,,residential,,False,True,64.634,"LINESTRING (10.4157204 45.4578224, 10.4157528 45.4579643, 10.4155774 45.4581129, 10.4156348 45.4583542)",,,,
