osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,access
27340432,2,SS7ter,Via Roma,tertiary,False,True,106.09100000000001,"LINESTRING (17.378779 40.4597695, 17.3786733 40.4598075, 17.3776919 40.4597999, 17.3775363 40.4597987)",,
388457679,2,SS7ter,Via Lecce,tertiary,True,False,75.275,"LINESTRING (17.378779 40.4597695, 17.3789153 40.4597041, 17.3795329 40.45941)",,
173094824,,,Via Vittorio Emauele 2°,residential,False,False,79.461,"LINESTRING (17.3795329 40.45941, 17.3788545 40.4589158)",,
388457679,2,SS7ter,Via Lecce,tertiary,True,False,60.25,"LINESTRING (17.3795329 40.45941, 17.380144 40.4591318)",,
388457680,,,Via Carosino,tertiary,False,True,94.407,"LINESTRING (17.381605 40.4584594, 17.3825994 40.4588446)",,
388457684,,,Via Diaz,tertiary,False,True,42.09,"LINESTRING (17.381605 40.4584594, 17.3811701 40.4582756)",,
865700247,2,SS7ter,Via Lecce,tertiary,False,False,97.935,"LINESTRING (17.381605 40.4584594, 17.3825958 40.458004)",50,
173094831,,,Via Meucci,residential,False,False,55.782,"LINESTRING (17.3825994 40.4588446, 17.382294 40.4592892)",,
309270161,,,Via Salvo D'Acquisto,tertiary,False,True,135.942,"LINESTRING (17.3825994 40.4588446, 17.3840203 40.4594154)",,
388457675,,,Via Campanella,residential,True,False,86.819,"LINESTRING (17.3825994 40.4588446, 17.3830821 40.4581556)",,
388457680,,,Via Carosino,tertiary,False,False,94.407,"LINESTRING (17.3825994 40.4588446, 17.381605 40.4584594)",,
388457677,,,Via Giuseppe Mazzini,residential,False,False,86.182,"LINESTRING (17.3790848 40.4608611, 17.380098 40.4609413)",,
388457677,,,Via Giuseppe Mazzini,residential,False,True,47.221,"LINESTRING (17.3790848 40.4608611, 17.3785269 40.4608738)",,
388466110,,SP82,,residential,True,False,46.354,"LINESTRING (17.3790848 40.4608611, 17.3790613 40.460785, 17.3790118 40.4604484)",,
173094859,,,via alessandro volta,residential,False,False,82.998,"LINESTRING (17.3840203 40.4594154, 17.3844257 40.4587357)",,
309270161,,,Via Salvo D'Acquisto,tertiary,False,False,135.942,"LINESTRING (17.3840203 40.4594154, 17.3825994 40.4588446)",,
309270182,,,,residential,False,True,61.164,"LINESTRING (17.3840203 40.4594154, 17.3836994 40.4599083)",,
173094830,,,Via Pietro Mascagni,residential,False,True,66.874,"LINESTRING (17.3830749 40.4523956, 17.3837599 40.4526956)",,
284701462,,,Via Giorgio Castriota Scandhenbergh,residential,False,True,118.65,"LINESTRING (17.3830749 40.4523956, 17.3822407 40.4532533)",,
"[173094825, 173094830]",,,"['Via Pietro Mascagni', 'Vico Giuseppe Verdi']",residential,False,"[False, True]",157.118,"LINESTRING (17.3830749 40.4523956, 17.3825643 40.4521202, 17.3818347 40.4528747)",,
173094823,,,Via P. G. Zingaropoli,unclassified,False,True,81.713,"LINESTRING (17.3815067 40.4525809, 17.3808517 40.4531209)",,
173094869,,,Via Dante Alighieri,residential,False,False,42.866,"LINESTRING (17.3815067 40.4525809, 17.3818347 40.4528747)",,
173094830,,,Via Pietro Mascagni,residential,False,False,66.874,"LINESTRING (17.3837599 40.4526956, 17.3830749 40.4523956)",,
865700245,,,Via 4 novembre,tertiary,False,False,146.267,"LINESTRING (17.3837599 40.4526956, 17.382844 40.4538112)",,
865700245,,,Via 4 novembre,tertiary,False,True,37.972,"LINESTRING (17.3837599 40.4526956, 17.3839607 40.4523902)",,
173094825,,,Vico Giuseppe Verdi,residential,False,True,71.191,"LINESTRING (17.3818347 40.4528747, 17.3813343 40.4533894)",,
173094869,,,Via Dante Alighieri,residential,False,False,54.336,"LINESTRING (17.3818347 40.4528747, 17.3822407 40.4532533)",,
173094869,,,Via Dante Alighieri,residential,False,True,42.866,"LINESTRING (17.3818347 40.4528747, 17.3815067 40.4525809)",,
"[173094825, 173094830]",,,"['Via Pietro Mascagni', 'Vico Giuseppe Verdi']",residential,False,"[False, True]",157.118,"LINESTRING (17.3818347 40.4528747, 17.3825643 40.4521202, 17.3830749 40.4523956)",,
173094823,,,Via P. G. Zingaropoli,unclassified,False,False,81.713,"LINESTRING (17.3808517 40.4531209, 17.3815067 40.4525809)",,
173094823,,,Via P. G. Zingaropoli,unclassified,False,True,125.024,"LINESTRING (17.3808517 40.4531209, 17.3798825 40.4539696)",,
173094827,,,Via Giuseppe Verdi,residential,False,False,50.584,"LINESTRING (17.3808517 40.4531209, 17.3813343 40.4533894)",,
173094869,,,Via Dante Alighieri,residential,False,False,80.338,"LINESTRING (17.3822407 40.4532533, 17.382844 40.4538112)",,
173094869,,,Via Dante Alighieri,residential,False,True,54.336,"LINESTRING (17.3822407 40.4532533, 17.3818347 40.4528747)",,
284701462,,,Via Giorgio Castriota Scandhenbergh,residential,False,False,118.65,"LINESTRING (17.3822407 40.4532533, 17.3830749 40.4523956)",,
284701462,,,Via Giorgio Castriota Scandhenbergh,residential,False,True,57.533,"LINESTRING (17.3822407 40.4532533, 17.3818192 40.4536593)",,
173094825,,,Vico Giuseppe Verdi,residential,False,False,71.191,"LINESTRING (17.3813343 40.4533894, 17.3818347 40.4528747)",,
173094827,,,Via Giuseppe Verdi,residential,False,False,50.833,"LINESTRING (17.3813343 40.4533894, 17.3818192 40.4536593)",,
173094827,,,Via Giuseppe Verdi,residential,False,True,50.584,"LINESTRING (17.3813343 40.4533894, 17.3808517 40.4531209)",,
173094784,,,via Moscatelli,unclassified,False,True,110.29899999999999,"LINESTRING (17.3742917 40.4532788, 17.3740587 40.4541262, 17.3740279 40.4542502)",50,
865702318,,,Via 4 Novembre,unclassified,True,False,28.707,"LINESTRING (17.3841237 40.4535103, 17.3839841 40.4537456)",,
388457696,,,Via Pozzo Belvedere,unclassified,True,False,35.438,"LINESTRING (17.383747 40.4536496, 17.3841237 40.4535103)",,
388457697,,,,unclassified,False,False,24.168999999999997,"LINESTRING (17.383747 40.4536496, 17.3838453 40.4536549, 17.3839016 40.4536733, 17.3839841 40.4537456)",,
173094827,,,Via Giuseppe Verdi,residential,False,True,50.833,"LINESTRING (17.3818192 40.4536593, 17.3813343 40.4533894)",,
284701462,,,Via Giorgio Castriota Scandhenbergh,residential,False,False,57.533,"LINESTRING (17.3818192 40.4536593, 17.3822407 40.4532533)",,
284701462,,,Via Giorgio Castriota Scandhenbergh,residential,False,True,123.622,"LINESTRING (17.3818192 40.4536593, 17.3815497 40.4539152, 17.3809377 40.4545457)",,
173094869,,,Via Dante Alighieri,residential,False,True,80.338,"LINESTRING (17.382844 40.4538112, 17.3822407 40.4532533)",,
865700245,,,Via 4 novembre,tertiary,False,True,146.267,"LINESTRING (17.382844 40.4538112, 17.3837599 40.4526956)",,
388457693,,,Via Roccaforzata,tertiary,False,False,131.862,"LINESTRING (17.382844 40.4538112, 17.382532 40.4542053, 17.3820203 40.4548178)",,
388457694,,,Via Pozzo Belvedere,residential,True,False,41.329,"LINESTRING (17.382844 40.4538112, 17.3829584 40.4538509, 17.3831811 40.4538514, 17.3833205 40.4538414)",,
388457696,,,Via Pozzo Belvedere,unclassified,True,False,41.918,"LINESTRING (17.3833205 40.4538414, 17.383747 40.4536496)",,
173094823,,,Via P. G. Zingaropoli,unclassified,False,False,125.024,"LINESTRING (17.3798825 40.4539696, 17.3808517 40.4531209)",,
173094829,,,Via Maggiore Toselli,residential,False,False,109.885,"LINESTRING (17.3798825 40.4539696, 17.3809377 40.4545457)",,
173094823,,,Via P. G. Zingaropoli,unclassified,False,True,49.988,"LINESTRING (17.3798825 40.4539696, 17.3798384 40.4540062, 17.379483 40.4543008)",,
309270186,,,Via Mercadante,residential,False,False,241.36599999999999,"LINESTRING (17.3798825 40.4539696, 17.3796355 40.4538127, 17.3796355 40.4537546, 17.3798508 40.4534986, 17.3800527 40.4533553, 17.3804116 40.4531197, 17.3805995 40.4529699, 17.3811225 40.4524596, 17.3812643 40.4523723)",,
173094784,,,via Moscatelli,unclassified,False,True,81.023,"LINESTRING (17.3740279 40.4542502, 17.3738042 40.4549587)",50,
173094842,,,Via Gabriele d'Annunzio,residential,False,True,35.274,"LINESTRING (17.3740279 40.4542502, 17.3744377 40.4543085)",,
173094784,,,via Moscatelli,unclassified,False,False,110.29899999999999,"LINESTRING (17.3740279 40.4542502, 17.3740587 40.4541262, 17.3742917 40.4532788)",50,
173094823,,,Via P. G. Zingaropoli,unclassified,False,False,49.988,"LINESTRING (17.379483 40.4543008, 17.3798384 40.4540062, 17.3798825 40.4539696)",,
173094823,,,Via P. G. Zingaropoli,unclassified,False,True,71.939,"LINESTRING (17.379483 40.4543008, 17.3791763 40.4545551, 17.3789089 40.454778)",,
173094829,,,Via Maggiore Toselli,residential,False,True,109.885,"LINESTRING (17.3809377 40.4545457, 17.3798825 40.4539696)",,
284701462,,,Via Giorgio Castriota Scandhenbergh,residential,False,True,32.169,"LINESTRING (17.3809377 40.4545457, 17.3807118 40.4547784)",,
173094829,,,Via Maggiore Toselli,residential,False,False,93.78399999999999,"LINESTRING (17.3809377 40.4545457, 17.3810323 40.4545976, 17.3816881 40.4549706, 17.3818401 40.4550335)",,
284701462,,,Via Giorgio Castriota Scandhenbergh,residential,False,False,123.622,"LINESTRING (17.3809377 40.4545457, 17.3815497 40.4539152, 17.3818192 40.4536593)",,
1188445772,,,Via Tripoli,residential,False,False,42.447,"LINESTRING (17.3785142 40.4545474, 17.3786022 40.454575, 17.3789089 40.454778)",,
173094781,,,Via Duca degli Abruzzi,residential,False,True,40.94,"LINESTRING (17.3803739 40.4545739, 17.3800182 40.4548235)",,
1030377426,,,Via Galliano,residential,False,False,36.53,"LINESTRING (17.3803739 40.4545739, 17.3807118 40.4547784)",,
1030377428,1,,Vico Duca degli Abruzzi,residential,False,True,50.746,"LINESTRING (17.3803739 40.4545739, 17.3801495 40.4542963, 17.3800797 40.4542534, 17.3800046 40.4542289)",20,
173094826,,,Via Filippo Turati,residential,True,False,93.219,"LINESTRING (17.3760827 40.454672, 17.3769889 40.4551488)",,
"[1030377430, 1030377429, 173094846, 1030377431]",,,"['via filippo turati', 'Via Treves', 'Via Tripoli', 'Via luigi pirandello']",residential,False,"[False, True]",425.55199999999996,"LINESTRING (17.3760827 40.454672, 17.376638 40.4542299, 17.3769806 40.4539545, 17.3773037 40.4541709, 17.3780986 40.4544365, 17.37831 40.4544933, 17.3779877 40.4548958, 17.3774123 40.4545713, 17.3769889 40.4551488)",,
1030377431,,,Via luigi pirandello,residential,False,True,34.873,"LINESTRING (17.3760827 40.454672, 17.3757979 40.4548987)",,
1188445772,,,Via Tripoli,residential,False,False,69.336,"LINESTRING (17.3789089 40.454778, 17.3793465 40.4553052)",,
173094823,,,Via P. G. Zingaropoli,unclassified,False,False,71.939,"LINESTRING (17.3789089 40.454778, 17.3791763 40.4545551, 17.379483 40.4543008)",,
173094823,,,Via P. G. Zingaropoli,unclassified,False,True,126.888,"LINESTRING (17.3789089 40.454778, 17.3788686 40.4548126, 17.3782997 40.4553, 17.3779734 40.4556669)",,
1188445772,,,Via Tripoli,residential,False,True,42.447,"LINESTRING (17.3789089 40.454778, 17.3786022 40.454575, 17.3785142 40.4545474)",,
284701462,,,Via Giorgio Castriota Scandhenbergh,residential,False,False,32.169,"LINESTRING (17.3807118 40.4547784, 17.3809377 40.4545457)",,
1030377426,,,Via Galliano,residential,False,True,36.53,"LINESTRING (17.3807118 40.4547784, 17.3803739 40.4545739)",,
1030377427,,,Via Galliano,residential,False,True,79.592,"LINESTRING (17.3807118 40.4547784, 17.3814147 40.4552541)",30,
865700242,,,Via Giorgio Castriota Scandhenbergh,residential,False,True,194.98499999999999,"LINESTRING (17.3807118 40.4547784, 17.3805092 40.4549872, 17.3798758 40.4556216, 17.3795398 40.4559953, 17.379381 40.4561803, 17.3793641 40.4562)",,
173094781,,,Via Duca degli Abruzzi,residential,False,False,40.94,"LINESTRING (17.3800182 40.4548235, 17.3803739 40.4545739)",,
173094796,,,Via Umberto Cagni,residential,True,False,73.68,"LINESTRING (17.3800182 40.4548235, 17.379483 40.4543008)",,
173094781,,,Via Duca degli Abruzzi,residential,False,True,78.131,"LINESTRING (17.3800182 40.4548235, 17.379416 40.4552461, 17.3793465 40.4553052)",,
173094790,,,Via Vittoriono da Feltre,residential,False,True,7.72,"LINESTRING (17.3757979 40.4548987, 17.3757669 40.454964)",,
1030377431,,,Via luigi pirandello,residential,False,False,34.873,"LINESTRING (17.3757979 40.4548987, 17.3760827 40.454672)",,
173094842,,,Via Gabriele d'Annunzio,residential,False,False,81.113,"LINESTRING (17.3757979 40.4548987, 17.3755652 40.4545742, 17.3754849 40.4544777, 17.3751732 40.454414)",,
173094790,,,Via Vittoriono da Feltre,residential,False,False,7.72,"LINESTRING (17.3757669 40.454964, 17.3757979 40.4548987)",,
173094790,,,Via Vittoriono da Feltre,residential,False,True,52.689,"LINESTRING (17.3757669 40.454964, 17.3755555 40.4554097)",,
173094818,,,via pitagora,residential,False,True,199.202,"LINESTRING (17.3757669 40.454964, 17.3777292 40.4559539)",,
173094784,,,via Moscatelli,unclassified,False,False,81.023,"LINESTRING (17.3738042 40.4549587, 17.3740279 40.4542502)",50,
173094784,,,via Moscatelli,unclassified,False,True,50.736,"LINESTRING (17.3738042 40.4549587, 17.3736564 40.4554009)",50,
388457693,,,Via Roccaforzata,tertiary,False,True,28.421,"LINESTRING (17.3818401 40.4550335, 17.3820203 40.4548178)",,
173094829,,,Via Maggiore Toselli,residential,False,True,93.78399999999999,"LINESTRING (17.3818401 40.4550335, 17.3816881 40.4549706, 17.3810323 40.4545976, 17.3809377 40.4545457)",,
194225356,,,Via Corsica,residential,False,False,44.167,"LINESTRING (17.3818401 40.4550335, 17.3817147 40.4550662, 17.3816232 40.4551119, 17.3814147 40.4552541)",,
388457693,,,Via Roccaforzata,tertiary,False,False,202.03599999999997,"LINESTRING (17.3818401 40.4550335, 17.3816244 40.4553008, 17.3810719 40.4559748, 17.3808487 40.4562789, 17.3805863 40.4565792)",,
