osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge,access,tunnel
"[28366586, 1073533194, 28366597]",SR305,"['Piazza Guglielmo Oberdan', 'Largo Francesco Petrarca']",secondary,50,False,False,82.82,2,"LINESTRING (13.5022379 45.8271639, 13.5021561 45.8272414, 13.5020317 45.8274136, 13.5019752 45.827521, 13.5018584 45.8278526)",,,
"[28366586, 857302838]",SR305,"['Piazza Guglielmo Oberdan', ""Via Gabriele D'Annunzio""]",secondary,50,False,True,107.705,2,"LINESTRING (13.5022379 45.8271639, 13.5024427 45.8270985, 13.5032085 45.8270785, 13.5036046 45.8270487)",,,
28366613,SR305,Via Dante Alighieri,secondary,50,False,True,95.193,,"LINESTRING (13.5013401 45.8290939, 13.5016784 45.8282709)",,,
28366827,SR305,Via Redipuglia,secondary,50,False,False,130.664,2,"LINESTRING (13.5013401 45.8290939, 13.5012371 45.8293392, 13.5011373 45.8295507, 13.5010366 45.8296907, 13.5009153 45.8298591, 13.5007543 45.8300828, 13.5006889 45.8301736)",,,
28366613,SR305,Via Dante Alighieri,secondary,50,False,False,95.193,,"LINESTRING (13.5016784 45.8282709, 13.5013401 45.8290939)",,,
1073533190,SR305,Largo Francesco Petrarca,secondary,50,False,True,13.275,,"LINESTRING (13.5016784 45.8282709, 13.5017244 45.8281559)",,,
25041135,,Via Giuseppe Mazzini,tertiary,,True,False,124.44200000000001,,"LINESTRING (13.5016784 45.8282709, 13.5011315 45.828089, 13.5007006 45.8279732, 13.5001923 45.8278499)",,,
25041135,,Via Giuseppe Mazzini,tertiary,,True,False,115.53800000000001,,"LINESTRING (13.4995626 45.8276604, 13.499457 45.8275764, 13.4986274 45.8269759, 13.498541 45.8269039)",,,
25500586,,Via Raparoni,unclassified,,False,True,101.898,2,"LINESTRING (13.4995626 45.8276604, 13.4994977 45.8277095, 13.4994188 45.8277446, 13.4993513 45.8277702, 13.4992526 45.8278077, 13.4991263 45.827853, 13.4986863 45.8280009, 13.4984168 45.8281017)",,,
25041135,,Via Giuseppe Mazzini,tertiary,,True,False,111.959,,"LINESTRING (13.4979793 45.8264583, 13.4979571 45.8263682, 13.4979522 45.8262567, 13.4979198 45.8257962, 13.4979046 45.8255631, 13.4978975 45.8254537)",,,
28348390,,Via dell'Aeroporto,residential,,False,False,66.64,,"LINESTRING (13.4979793 45.8264583, 13.4977141 45.826466, 13.49712 45.8264832)",,,
25117593,SP12,Via Isonzo,tertiary,50,False,False,85.649,,"LINESTRING (13.4995564 45.8316628, 13.4985737 45.83131)",,,
28366827,SR305,Via Redipuglia,secondary,50,False,False,45.799,2,"LINESTRING (13.4995564 45.8316628, 13.4992892 45.8320302)",,,
28366827,SR305,Via Redipuglia,secondary,50,False,True,150.611,2,"LINESTRING (13.4995564 45.8316628, 13.4999153 45.8311692, 13.5004701 45.8304675)",,,
28366695,SP12,Via Soleschiano,tertiary,50,False,False,9.473,,"LINESTRING (13.4956019 45.83082, 13.4954919 45.8308572)",,,
28366695,SP12,Via Soleschiano,tertiary,50,False,True,140.35399999999998,,"LINESTRING (13.4956019 45.83082, 13.4957269 45.8307934, 13.4959499 45.8307639, 13.4961803 45.8307504, 13.4964413 45.8307539, 13.4967127 45.8307839, 13.4969043 45.8308168, 13.4973703 45.8309211)",,,
25336551,,Via Alessandro Stagni,unclassified,,False,False,113.765,,"LINESTRING (13.5062565 45.8235948, 13.5051924 45.8242997)",,,
25336551,,Via Alessandro Stagni,unclassified,,False,True,3.953,,"LINESTRING (13.5062565 45.8235948, 13.5062862 45.8235659)",,,
25336551,,Via Alessandro Stagni,unclassified,,False,True,113.765,,"LINESTRING (13.5051924 45.8242997, 13.5062565 45.8235948)",,,
25336678,,Via dei Campi,tertiary,,False,False,58.892,,"LINESTRING (13.5051924 45.8242997, 13.5051147 45.8242143, 13.5047072 45.8239653, 13.5046521 45.823932)",,,
25336678,,Via dei Campi,tertiary,,False,True,42.902,,"LINESTRING (13.5051924 45.8242997, 13.5053013 45.8244326, 13.5054 45.824655)",,,
25336678,,Via dei Campi,tertiary,,False,False,76.317,,"LINESTRING (13.50524 45.825803, 13.5053836 45.825124)",,,
28366529,,Via dei Campi,tertiary,,True,False,65.34700000000001,,"LINESTRING (13.50524 45.825803, 13.5052428 45.8262141, 13.5052987 45.8262926, 13.5054127 45.8263326)",,,
1073533191,,Via dei Campi,tertiary,,False,True,138.95,,"LINESTRING (13.50524 45.825803, 13.505113 45.825995, 13.5049259 45.8261976, 13.5046772 45.8264668, 13.5045315 45.8266245, 13.5044714 45.8267442, 13.5044492 45.8269062)",,,
25336678,,Via dei Campi,tertiary,,False,False,42.902,,"LINESTRING (13.5054 45.824655, 13.5053013 45.8244326, 13.5051924 45.8242997)",,,
25336678,,Via dei Campi,tertiary,,False,True,52.588,,"LINESTRING (13.5054 45.824655, 13.505435 45.824881, 13.5053836 45.825124)",,,
28348056,,Piazzale don Giovanni Battista Falzari,residential,,False,True,105.358,,"LINESTRING (13.5054 45.824655, 13.5059348 45.8246646, 13.5059691 45.8240904)",,,
28348125,,Piazza dell'Unità,tertiary,,False,False,70.478,,"LINESTRING (13.5005004 45.8233199, 13.500369 45.8233609, 13.5003354 45.823378, 13.5002798 45.8234225, 13.5002536 45.8234675, 13.5002652 45.8236188, 13.5002637 45.823687, 13.5002712 45.8238267, 13.5002594 45.8238632)",,,
25336691,,Via Sette Giugno,unclassified,,False,False,92.434,,"LINESTRING (13.5002594 45.8238632, 13.5001976 45.8238813, 13.5001227 45.823883, 13.4995519 45.8238872, 13.4990721 45.8238981)",,,
28348112,,Via Roma,tertiary,,True,False,174.704,,"LINESTRING (13.5002594 45.8238632, 13.5002819 45.8238946, 13.5002725 45.823964, 13.5002371 45.8242258, 13.5001808 45.8245875, 13.5001311 45.8246871, 13.499863 45.825113, 13.4998175 45.8252448, 13.4997956 45.8253774)",,,
28348125,,Piazza dell'Unità,tertiary,,False,True,70.47800000000001,,"LINESTRING (13.5002594 45.8238632, 13.5002712 45.8238267, 13.5002637 45.823687, 13.5002652 45.8236188, 13.5002536 45.8234675, 13.5002798 45.8234225, 13.5003354 45.823378, 13.500369 45.8233609, 13.5005004 45.8233199)",,,
28348255,,Via Venezia,residential,,False,False,16.241,,"LINESTRING (13.495885 45.823781, 13.4957038 45.8237076)",,,
25336695,,Via del Macello,unclassified,,False,True,16.025,,"LINESTRING (13.495885 45.823781, 13.4958793 45.8238266, 13.4958947 45.8238763, 13.4959254 45.8239187)",,,
25500582,,Via delle Loare,unclassified,,False,False,17.146,,"LINESTRING (13.4954696 45.8305913, 13.4955346 45.8304439)",,,
1152425227,,Via delle Loare,unclassified,,True,False,27.996000000000002,,"LINESTRING (13.4954696 45.8305913, 13.4954797 45.830671, 13.4955256 45.830734, 13.4956019 45.83082)",,,
25500586,,Via Raparoni,unclassified,,False,False,26.887,2,"LINESTRING (13.4963338 45.8290305, 13.4966312 45.8289059)",,,
25500582,,Via delle Loare,unclassified,,False,True,26.814,,"LINESTRING (13.4963338 45.8290305, 13.4961618 45.829154, 13.49613 45.8292194)",,,
1118914459,,Via Raparoni,unclassified,,False,False,31.072,,"LINESTRING (13.4963338 45.8290305, 13.4961191 45.8290746, 13.4959536 45.8291187)",,,
25627795,,Via Alessandro Manzoni,residential,40,False,False,45.511,2,"LINESTRING (13.5044492 45.8269062, 13.5046314 45.8272953)",,,
857302838,SR305,Via Gabriele D'Annunzio,secondary,50,False,False,67.475,2,"LINESTRING (13.5044492 45.8269062, 13.5043475 45.8269332, 13.5040841 45.826986, 13.5039374 45.827007, 13.5038513 45.8270176, 13.5036046 45.8270487)",,,
1073533191,,Via dei Campi,tertiary,,False,False,138.95000000000002,,"LINESTRING (13.5044492 45.8269062, 13.5044714 45.8267442, 13.5045315 45.8266245, 13.5046772 45.8264668, 13.5049259 45.8261976, 13.505113 45.825995, 13.50524 45.825803)",,,
1074058394,SR305,Via Gabriele D'Annunzio,secondary,50,False,True,98.195,2,"LINESTRING (13.5044492 45.8269062, 13.5046848 45.82677, 13.5054127 45.8263326)",,,
25627795,,Via Alessandro Manzoni,residential,40,False,False,71.885,2,"LINESTRING (13.5051656 45.8283161, 13.5057954 45.8287908)",,,
28348923,,Via Ippolito Nievo,residential,,False,False,53.119,,"LINESTRING (13.5051656 45.8283161, 13.5046087 45.8285947)",,,
1237862105,,Via Ugo Foscolo,residential,,False,False,159.633,,"LINESTRING (13.5051656 45.8283161, 13.5063639 45.8271483)",,,
25627795,,Via Alessandro Manzoni,residential,40,False,True,121.76400000000001,2,"LINESTRING (13.5051656 45.8283161, 13.5050259 45.8281778, 13.504873 45.8279173, 13.5047062 45.8274689, 13.5046314 45.8272953)",,,
26002725,,Viale della Serenissima,unclassified,,True,False,29.114,,"LINESTRING (13.5018584 45.8278526, 13.5020617 45.8280728)",,,
1073533193,SR305,Largo Francesco Petrarca,secondary,50,False,False,16.022,,"LINESTRING (13.5018584 45.8278526, 13.5017975 45.8279903)",,,
"[28366586, 1073533194, 28366597]",SR305,"['Piazza Guglielmo Oberdan', 'Largo Francesco Petrarca']",secondary,50,False,True,82.82000000000001,2,"LINESTRING (13.5018584 45.8278526, 13.5019752 45.827521, 13.5020317 45.8274136, 13.5021561 45.8272414, 13.5022379 45.8271639)",,,
36882339,,Largo Francesco Petrarca,unclassified,50,True,False,10.022,,"LINESTRING (13.5021174 45.8281611, 13.5019961 45.8281298)",,,
294600546,,Viale della Serenissima,unclassified,,False,False,74.06,,"LINESTRING (13.5021174 45.8281611, 13.5025392 45.8284042, 13.5028106 45.8286169)",,,
294600546,,Viale della Serenissima,unclassified,,False,False,70.043,,"LINESTRING (13.5033051 45.8292171, 13.5037137 45.829779)",,,
28348923,,Via Ippolito Nievo,residential,,False,True,122.583,,"LINESTRING (13.5033051 45.8292171, 13.5040009 45.8289172, 13.5046087 45.8285947)",,,
294600546,,Viale della Serenissima,unclassified,,False,True,77.45100000000001,,"LINESTRING (13.5033051 45.8292171, 13.5029365 45.8287089, 13.5028106 45.8286169)",,,
294600546,,Viale della Serenissima,unclassified,,False,True,70.043,,"LINESTRING (13.5037137 45.829779, 13.5033051 45.8292171)",,,
"[28349073, 28349045]",,"['Via Goffredo Mameli', 'Via Leonardo Brumati']",residential,,False,False,428.253,,"LINESTRING (13.5037137 45.829779, 13.5036159 45.8298676, 13.503449 45.830199, 13.5024559 45.8321706, 13.5020611 45.8320989, 13.5024654 45.8311242)",,,
"[81057721, 294600546, 81057713]",,Viale della Serenissima,unclassified,,False,False,47.126999999999995,,"LINESTRING (13.5037137 45.829779, 13.5039369 45.8300326, 13.5040024 45.830107, 13.5040317 45.8301403)",yes,,
28348112,,Via Roma,tertiary,,True,False,93.57699999999998,,"LINESTRING (13.4997956 45.8253774, 13.4998643 45.8256345, 13.5000469 45.8260824, 13.5000831 45.826194)",,,
28348112,,Via Roma,tertiary,,True,False,185.962,,"LINESTRING (13.5000831 45.826194, 13.5003113 45.8264472, 13.5004936 45.8266434, 13.5006197 45.8267842, 13.5007247 45.8268587, 13.5008493 45.8268958, 13.501036 45.8269088, 13.5015244 45.826875, 13.5019191 45.827)",,,
28348413,,Via Santissima Trinità,unclassified,,False,False,147.00499999999997,,"LINESTRING (13.5000831 45.826194, 13.4998217 45.8263044, 13.4995866 45.8264319, 13.4990512 45.8267938, 13.4987012 45.82683, 13.4986089 45.8268616, 13.498541 45.8269039)",,,
28348112,,Via Roma,tertiary,,True,False,31.057000000000002,,"LINESTRING (13.5019191 45.827, 13.5020471 45.8270407, 13.5022379 45.8271639)",,,
26002858,,Via Androna Palmada,unclassified,,False,False,59.065999999999995,,"LINESTRING (13.5014599 45.8239074, 13.5013427 45.8239351, 13.5011704 45.8239327, 13.5008034 45.8239202, 13.5007049 45.8239249)",,,
1056592425,,Piazzale Enrico Berlinguer,unclassified,,True,False,63.25,,"LINESTRING (13.5014599 45.8239074, 13.501433 45.823366, 13.5014377 45.8233391)",,,
28267248,,Viale Giuseppe Garibaldi,unclassified,,False,False,7.84,,"LINESTRING (13.5050881 45.8313321, 13.5051667 45.8313765)",,,
28830890,,Via Brigata Trieste,residential,,False,True,100.759,,"LINESTRING (13.5050881 45.8313321, 13.5049471 45.8314406, 13.5043134 45.8320589)",,,
81057713,,Viale della Serenissima,unclassified,,False,True,33.061,,"LINESTRING (13.5050881 45.8313321, 13.505002 45.8312732, 13.5049766 45.831257, 13.5049391 45.831233, 13.5048646 45.8311802, 13.504793 45.831118)",,,
28348056,,Piazzale don Giovanni Battista Falzari,residential,,False,False,105.358,,"LINESTRING (13.5059691 45.8240904, 13.5059348 45.8246646, 13.5054 45.824655)",,,
28348060,,Piazzale don Giovanni Battista Falzari,residential,,False,False,136.75,,"LINESTRING (13.506736 45.8248958, 13.5067555 45.8245087, 13.5070307 45.8245044, 13.5071434 45.8244705, 13.5072566 45.8244074, 13.5072775 45.8243457, 13.5073173 45.8242715, 13.5073515 45.8241976, 13.5073737 45.8240533, 13.5072329 45.8240424)",,,
28348060,,Piazzale don Giovanni Battista Falzari,residential,,False,False,51.676,,"LINESTRING (13.5072329 45.8240424, 13.5065674 45.8240124)",,,
28348064,,Piazzale don Giovanni Battista Falzari,residential,,False,False,43.358,,"LINESTRING (13.5072329 45.8240424, 13.5072808 45.8236539)",,,
28348060,,Piazzale don Giovanni Battista Falzari,residential,,False,True,136.75,,"LINESTRING (13.5072329 45.8240424, 13.5073737 45.8240533, 13.5073515 45.8241976, 13.5073173 45.8242715, 13.5072775 45.8243457, 13.5072566 45.8244074, 13.5071434 45.8244705, 13.5070307 45.8245044, 13.5067555 45.8245087, 13.506736 45.8248958)",,,
28348060,,Piazzale don Giovanni Battista Falzari,residential,,False,True,51.676,,"LINESTRING (13.5065674 45.8240124, 13.5072329 45.8240424)",,,
28348045,,Via Wagna,residential,,False,True,77.689,,"LINESTRING (13.5072808 45.8236539, 13.5062862 45.8235659)",,,
28348064,,Piazzale don Giovanni Battista Falzari,residential,,False,True,43.358,,"LINESTRING (13.5072808 45.8236539, 13.5072329 45.8240424)",,,
25336678,,Via dei Campi,tertiary,,False,True,76.317,,"LINESTRING (13.5053836 45.825124, 13.50524 45.825803)",,,
28348082,,Via fratelli Cervi,residential,,False,False,157.054,,"LINESTRING (13.5053836 45.825124, 13.5033599 45.8252029)",,,
25336678,,Via dei Campi,tertiary,,False,False,52.588,,"LINESTRING (13.5053836 45.825124, 13.505435 45.824881, 13.5054 45.824655)",,,
28348082,,Via fratelli Cervi,residential,,False,False,41.156,,"LINESTRING (13.5033599 45.8252029, 13.5033376 45.8255727)",,,
28348082,,Via fratelli Cervi,residential,,False,True,157.054,,"LINESTRING (13.5033599 45.8252029, 13.5053836 45.825124)",,,
"[361451483, 28348070]",,"['Via fratelli Cervi', 'Via fratelli Fontanot']",residential,,True,False,215.774,,"LINESTRING (13.5033599 45.8252029, 13.5033559 45.8248448, 13.5033541 45.8246885, 13.5054 45.824655)",,,
28348082,,Via fratelli Cervi,residential,,False,True,41.156,,"LINESTRING (13.5033376 45.8255727, 13.5033599 45.8252029)",,,
28552771,,Via fratelli Cervi,residential,,False,False,25.883,,"LINESTRING (13.5033376 45.8255727, 13.5036712 45.8255846)",,,
"[28348082, 1197968022]",,Via fratelli Cervi,"['residential', 'unclassified']",20,False,"[False, True]",209.421,1,"LINESTRING (13.5033376 45.8255727, 13.5028895 45.8255548, 13.5027264 45.8258786, 13.5029338 45.8260996, 13.5030273 45.8262412, 13.5031126 45.826516, 13.5032143 45.8268447, 13.5033556 45.8270073)",,customers,
26002858,,Via Androna Palmada,unclassified,,False,True,59.066,,"LINESTRING (13.5007049 45.8239249, 13.5008034 45.8239202, 13.5011704 45.8239327, 13.5013427 45.8239351, 13.5014599 45.8239074)",,,
28348121,,Via Androna Palmada,residential,,False,False,97.54,,"LINESTRING (13.5007049 45.8239249, 13.5006989 45.8239583, 13.5007297 45.8240047, 13.5007734 45.8240443, 13.5009106 45.8241608, 13.5010505 45.8242705, 13.5010849 45.8243043, 13.5011099 45.8243424, 13.5011348 45.824397, 13.5011679 45.824431, 13.5012275 45.824479, 13.5013472 45.8245343, 13.5014854 45.8245602)",,,
28348153,,Piazza dell'Unità,residential,,True,False,54.979,,"LINESTRING (13.5007049 45.8239249, 13.5006561 45.8238615, 13.5006335 45.8234393)",,,
28348121,,Via Androna Palmada,residential,,False,False,62.56700000000001,,"LINESTRING (13.5014854 45.8245602, 13.5014924 45.8248219, 13.5010826 45.8249168)",,,
28348121,,Via Androna Palmada,residential,,False,True,97.53999999999999,,"LINESTRING (13.5014854 45.8245602, 13.5013472 45.8245343, 13.5012275 45.824479, 13.5011679 45.824431, 13.5011348 45.824397, 13.5011099 45.8243424, 13.5010849 45.8243043, 13.5010505 45.8242705, 13.5009106 45.8241608, 13.5007734 45.8240443, 13.5007297 45.8240047, 13.5006989 45.8239583, 13.5007049 45.8239249)",,,
28348123,,Androna Palmada,residential,,False,True,66.443,,"LINESTRING (13.5014854 45.8245602, 13.5016766 45.824456, 13.502027 45.8242327, 13.5021171 45.8241581)",,,
28348189,,Via Sette Giugno,residential,,False,False,66.653,,"LINESTRING (13.4969741 45.8245569, 13.4969318 45.8239582)",,,
28348189,,Via Sette Giugno,residential,,False,True,66.653,,"LINESTRING (13.4969318 45.8239582, 13.4969741 45.8245569)",,,
145112295,,Via Sette Giugno,unclassified,,False,False,80.112,,"LINESTRING (13.4969318 45.8239582, 13.4961035 45.8239811, 13.4960313 45.8239721, 13.4959712 45.8239482, 13.4959254 45.8239187)",,,
145112295,,Via Sette Giugno,unclassified,,False,True,70.348,,"LINESTRING (13.4969318 45.8239582, 13.4975449 45.8239448, 13.4976934 45.8239416, 13.4978314 45.8239746)",,,
25336695,,Via del Macello,unclassified,,False,False,33.178999999999995,,"LINESTRING (13.495854 45.824207, 13.4958664 45.8240116, 13.4958904 45.8239547, 13.4959254 45.8239187)",,,
25336695,,Via del Macello,unclassified,,False,False,16.025,,"LINESTRING (13.4959254 45.8239187, 13.4958947 45.8238763, 13.4958793 45.8238266, 13.495885 45.823781)",,,
25336695,,Via del Macello,unclassified,,False,True,33.179,,"LINESTRING (13.4959254 45.8239187, 13.4958904 45.8239547, 13.4958664 45.8240116, 13.495854 45.824207)",,,
145112295,,Via Sette Giugno,unclassified,,False,True,80.112,,"LINESTRING (13.4959254 45.8239187, 13.4959712 45.8239482, 13.4960313 45.8239721, 13.4961035 45.8239811, 13.4969318 45.8239582)",,,
28348255,,Via Venezia,residential,,False,True,16.241,,"LINESTRING (13.4957038 45.8237076, 13.495885 45.823781)",,,
55363521,,Via Cau de Mezo,residential,,False,True,9.626,,"LINESTRING (13.4990721 45.8238981, 13.4990863 45.8238121)",,,
25336691,,Via Sette Giugno,unclassified,,False,False,96.893,,"LINESTRING (13.4990721 45.8238981, 13.4986917 45.8239126, 13.498265 45.8239289, 13.4979831 45.8239396, 13.4978314 45.8239746)",,,
25336691,,Via Sette Giugno,unclassified,,False,True,92.434,,"LINESTRING (13.4990721 45.8238981, 13.4995519 45.8238872, 13.5001227 45.823883, 13.5001976 45.8238813, 13.5002594 45.8238632)",,,
55363521,,Via Cau de Mezo,residential,,False,False,9.626,,"LINESTRING (13.4990863 45.8238121, 13.4990721 45.8238981)",,,
28348370,,Via Duca d'Aosta,unclassified,,True,False,63.855,,"LINESTRING (13.4978975 45.8254537, 13.4987196 45.8254139)",,,
25041135,,Via Giuseppe Mazzini,tertiary,,True,False,165.94599999999997,,"LINESTRING (13.4978975 45.8254537, 13.4978868 45.8253322, 13.4977954 45.8242948, 13.4977906 45.8242408, 13.4977875 45.8241876, 13.4977846 45.8241612, 13.497784 45.8240193, 13.4978314 45.8239746)",,,
28348372,,Via Duca d'Aosta,residential,,False,False,27.932,,"LINESTRING (13.4966994 45.8254959, 13.4970594 45.825483)",,,
28348404,,Via Giuseppe Berini,residential,,False,False,43.201,,"LINESTRING (13.4970256 45.8250952, 13.4970594 45.825483)",,,
28348372,,Via Duca d'Aosta,residential,,False,True,27.932,,"LINESTRING (13.4970594 45.825483, 13.4966994 45.8254959)",,,
28348404,,Via Giuseppe Berini,residential,,False,True,43.201,,"LINESTRING (13.4970594 45.825483, 13.4970256 45.8250952)",,,
1042764960,,Via Duca d'Aosta,residential,,True,False,65.023,,"LINESTRING (13.4970594 45.825483, 13.4978975 45.8254537)",,,
28348390,,Via dell'Aeroporto,residential,,False,False,27.906,,"LINESTRING (13.49712 45.8264832, 13.4967599 45.8264788)",,,
1042764961,,Via Giuseppe Berini,residential,,True,False,111.316,,"LINESTRING (13.49712 45.8264832, 13.4970594 45.825483)",,,
28348390,,Via dell'Aeroporto,residential,,False,True,66.64,,"LINESTRING (13.49712 45.8264832, 13.4977141 45.826466, 13.4979793 45.8264583)",,,
28348406,,Via dei Bombardieri,residential,,False,False,117.434,,"LINESTRING (13.4987532 45.8263707, 13.4985923 45.8262223, 13.49876 45.826135, 13.4987789 45.8260897, 13.4987196 45.8254139)",,,
28348370,,Via Duca d'Aosta,unclassified,,True,False,83.474,,"LINESTRING (13.4987196 45.8254139, 13.4997956 45.8253774)",,,
28348406,,Via dei Bombardieri,residential,,False,True,117.434,,"LINESTRING (13.4987196 45.8254139, 13.4987789 45.8260897, 13.49876 45.826135, 13.4985923 45.8262223, 13.4987532 45.8263707)",,,
25041135,,Via Giuseppe Mazzini,tertiary,,True,False,65.99,,"LINESTRING (13.498541 45.8269039, 13.4984553 45.8268382, 13.4981025 45.8265695, 13.4979793 45.8264583)",,,
28348413,,Via Santissima Trinità,unclassified,,False,True,147.005,,"LINESTRING (13.498541 45.8269039, 13.4986089 45.8268616, 13.4987012 45.82683, 13.4990512 45.8267938, 13.4995866 45.8264319, 13.4998217 45.8263044, 13.5000831 45.826194)",,,
28348428,,Via Raparoni,residential,,False,False,42.671,,"LINESTRING (13.4979908 45.8275245, 13.4981128 45.8276451, 13.4982587 45.8278583)",,,
28348428,,Via Raparoni,residential,,False,True,29.708,,"LINESTRING (13.4984168 45.8281017, 13.4982587 45.8278583)",,,
25500586,,Via Raparoni,unclassified,,False,False,101.898,2,"LINESTRING (13.4984168 45.8281017, 13.4986863 45.8280009, 13.4991263 45.827853, 13.4992526 45.8278077, 13.4993513 45.8277702, 13.4994188 45.8277446, 13.4994977 45.8277095, 13.4995626 45.8276604)",,,
25500586,,Via Raparoni,unclassified,,False,True,56.631,2,"LINESTRING (13.4984168 45.8281017, 13.4979678 45.8283235, 13.4978187 45.8283944)",,,
28348442,,Via Raparoni,residential,,False,False,45.517,,"LINESTRING (13.4970942 45.8284565, 13.4975633 45.8282101)",,,
