osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,tunnel
43846012,,Via Monte Grappa,tertiary,,False,True,19.988999999999997,"LINESTRING (9.3011734 45.602283, 9.3011057 45.6021576, 9.3010827 45.6021148)",,
25077169,2,,tertiary,50,True,False,15.619,"LINESTRING (9.3012892 45.602472, 9.3012453 45.6024891, 9.3011959 45.6024953, 9.3011463 45.6024899, 9.3011019 45.6024736)",roundabout,
26543153,2,Via Vittorio Veneto,residential,,False,True,55.455,"LINESTRING (9.3012892 45.602472, 9.3013424 45.602573, 9.3015464 45.6029371)",,
25077169,2,,tertiary,50,True,False,17.796,"LINESTRING (9.3011019 45.6024736, 9.30107 45.6024507, 9.3010493 45.6024221, 9.3010417 45.6023906, 9.3010477 45.6023589, 9.301067 45.6023298)",roundabout,
25077181,1,Via Giacomo Matteotti,tertiary,50,True,False,44.459,"LINESTRING (9.3011019 45.6024736, 9.3007773 45.6024761, 9.3005319 45.6024949)",,
26267073,2,Piazza Andrea Oggioni,tertiary,50,True,False,9.898,"LINESTRING (9.2990847 45.6028483, 9.2990924 45.6028267, 9.2991081 45.6028073, 9.2991306 45.6027916, 9.2991583 45.6027807)",roundabout,
30916416,1,Via Federico Confalonieri,tertiary,50,True,False,24.364,"LINESTRING (9.2990847 45.6028483, 9.2990132 45.6027428, 9.2989577 45.6026481)",,
26267073,2,Piazza Andrea Oggioni,tertiary,50,True,False,3.691,"LINESTRING (9.2991871 45.6029387, 9.299164 45.602935, 9.2991424 45.6029281)",roundabout,
26267073,2,Piazza Andrea Oggioni,tertiary,50,True,False,12.155000000000001,"LINESTRING (9.2993116 45.6028859, 9.299292 45.6029095, 9.2992624 45.6029274, 9.2992261 45.6029375, 9.2991871 45.6029387)",roundabout,
194143513,1,Via Giacomo Matteotti,tertiary,50,True,False,21.04,"LINESTRING (9.2992973 45.6028095, 9.2995613 45.6027684)",,
26267073,2,Piazza Andrea Oggioni,tertiary,50,True,False,8.875,"LINESTRING (9.2992973 45.6028095, 9.299314 45.6028334, 9.2993189 45.6028598, 9.2993116 45.6028859)",roundabout,
26543140,2,Via Giosuè Carducci,residential,,False,True,125.569,"LINESTRING (9.304241 45.6072653, 9.3043733 45.607482, 9.304431 45.6075929, 9.3044766 45.6076771, 9.3045534 45.6078077, 9.3046271 45.6079448, 9.3046994 45.6080793, 9.3047386 45.6081496, 9.3047713 45.6082153, 9.3047908 45.6082544, 9.3048326 45.6083155)",,
48167455,1,Via Giacomo Leopardi,residential,,True,False,35.688,"LINESTRING (9.304241 45.6072653, 9.3041998 45.6072629, 9.304137 45.607267, 9.3040024 45.6072758, 9.3039312 45.6072804, 9.3038484 45.6072741, 9.3037865 45.6072617)",,
30916344,1,Via Giacomo Matteotti,tertiary,50,True,False,23.847,"LINESTRING (9.2995613 45.6027684, 9.2993591 45.6028422, 9.2993116 45.6028859)",,
233019921,2,Via Giacomo Matteotti,tertiary,50,False,False,60.879999999999995,"LINESTRING (9.2995613 45.6027684, 9.2996092 45.6027559, 9.2996611 45.6027424, 9.3002877 45.6025648)",,
233019921,2,Via Giacomo Matteotti,tertiary,50,False,False,20.526,"LINESTRING (9.3002877 45.6025648, 9.3005319 45.6024949)",,
233019921,2,Via Giacomo Matteotti,tertiary,50,False,True,60.879999999999995,"LINESTRING (9.3002877 45.6025648, 9.2996611 45.6027424, 9.2996092 45.6027559, 9.2995613 45.6027684)",,
233019921,2,Via Giacomo Matteotti,tertiary,50,False,True,20.526,"LINESTRING (9.3005319 45.6024949, 9.3002877 45.6025648)",,
43845924,1,Via Giacomo Matteotti,tertiary,50,True,False,45.592,"LINESTRING (9.3005319 45.6024949, 9.3007356 45.6024181, 9.3009879 45.6023493, 9.301067 45.6023298)",,
30916342,2,Via Raffaello Sanzio,tertiary,50,False,False,22.629,"LINESTRING (9.305172 45.6012571, 9.3054287 45.6011614)",,
"[248429234, 30916340, 30916342]",2,"['Via Raffaello Sanzio', 'Via Giacomo Matteotti']",tertiary,50,False,True,295.71700000000004,"LINESTRING (9.305172 45.6012571, 9.3049924 45.601322, 9.3042233 45.601551, 9.3035675 45.6017403, 9.3029861 45.6019094, 9.3016533 45.6022604)",,yes
276705143,,Via Caravaggio,residential,,False,False,125.648,"LINESTRING (9.3048181 45.6001153, 9.3050965 45.6005922, 9.3054287 45.6011614)",,
30916342,2,Via Raffaello Sanzio,tertiary,50,False,True,22.629,"LINESTRING (9.3054287 45.6011614, 9.305172 45.6012571)",,
194143509,2,Via Benvenuto Cellini,residential,50,True,False,38.432,"LINESTRING (9.3054287 45.6011614, 9.3054318 45.6011971, 9.3054318 45.6012383, 9.3054271 45.601272, 9.3054178 45.6012926, 9.3053915 45.6013273, 9.305362 45.6013544, 9.3053325 45.601374, 9.3053108 45.6013892, 9.305272 45.6014109, 9.3052039 45.6014387)",,
276705143,,Via Caravaggio,residential,,False,True,125.648,"LINESTRING (9.3054287 45.6011614, 9.3050965 45.6005922, 9.3048181 45.6001153)",,
43784922,2,Via Francesco Petrarca,residential,,False,False,116.997,"LINESTRING (9.3052297 45.6032663, 9.305824 45.6031361, 9.3060205 45.603093, 9.3066688 45.6029609)",,
"[294339364, 221082525, 221082526, 48170047]","['1', '2']",Via Benvenuto Cellini,residential,50,False,"[False, True]",291.72700000000003,"LINESTRING (9.3052297 45.6032663, 9.3052077 45.6032311, 9.3051552 45.6031475, 9.304874 45.6028393, 9.3046985 45.602647, 9.3045148 45.6024784, 9.3044695 45.6024412, 9.3043961 45.602381, 9.3041993 45.6022031, 9.3040942 45.6020771, 9.3040217 45.6019435, 9.3040129 45.601841, 9.3040656 45.6017858, 9.3041078 45.6017505, 9.3041325 45.6017335, 9.3041457 45.6017244, 9.3042273 45.6016949, 9.3052039 45.6014387)",,
43784922,2,Via Francesco Petrarca,residential,,False,True,116.997,"LINESTRING (9.3066688 45.6029609, 9.3060205 45.603093, 9.305824 45.6031361, 9.3052297 45.6032663)",,
43784930,,Via Giuseppe Garibaldi,residential,,False,False,32.263000000000005,"LINESTRING (9.3060262 45.6049785, 9.3059263 45.6049915, 9.3057219 45.6050384, 9.3056271 45.6050558)",,
43845815,,Via Cesare Battisti,unclassified,,False,True,33.237,"LINESTRING (9.3011952 45.6062778, 9.3014535 45.6062001, 9.3015877 45.6061597)",,
"[43845816, 473770761, 473770760]",,"['Via Grazia Deledda', 'Via Cesare Battisti']",unclassified,,False,False,223.723,"LINESTRING (9.3011952 45.6062778, 9.3006395 45.6065336, 9.3006256 45.6065755, 9.3006803 45.6068483, 9.3006357 45.6069278, 9.2997655 45.6075596, 9.2997618 45.6075934, 9.2997835 45.607625, 9.2999052 45.607802)",,
48172477,1,Via della Resega,residential,,True,False,152.789,"LINESTRING (9.3011952 45.6062778, 9.3012973 45.6064885, 9.3012654 45.6067736, 9.3012064 45.6073018, 9.301161 45.6075951, 9.3011661 45.6076192, 9.3011743 45.6076346)",,
"[473770760, 473770761, 43845816]",,"['Via Grazia Deledda', 'Via Cesare Battisti']",unclassified,,False,True,223.723,"LINESTRING (9.2999052 45.607802, 9.2997835 45.607625, 9.2997618 45.6075934, 9.2997655 45.6075596, 9.3006357 45.6069278, 9.3006803 45.6068483, 9.3006256 45.6065755, 9.3006395 45.6065336, 9.3011952 45.6062778)",,
303071409,2,Via Angelo Farina,tertiary,50,False,False,11.514,"LINESTRING (9.2968308 45.5996774, 9.296764 45.599585)",,
43845817,2,Via Filippo Meda,residential,,True,False,302.77,"LINESTRING (9.2968308 45.5996774, 9.2978108 45.5994506, 9.298278 45.5993501, 9.2983264 45.5993555, 9.2983653 45.5993636, 9.2984109 45.5993697, 9.2984655 45.5993675, 9.2988334 45.5992639, 9.2989147 45.5992573, 9.2989986 45.5992701, 9.2990503 45.5993011, 9.2990806 45.5993335, 9.2995217 45.6003309)",,
303071409,2,Via Angelo Farina,tertiary,50,False,True,127.213,"LINESTRING (9.2968308 45.5996774, 9.2968931 45.5997636, 9.2970304 45.5999536, 9.2975109 45.6006182, 9.2975688 45.6006983)",,
350016438,1,Via Filippo Turati,residential,30,False,False,75.386,"LINESTRING (9.2995217 45.6003309, 9.3000048 45.6001857, 9.3004174 45.6000725)",,
"[43845818, 350016437, 350016438]",1,Via Filippo Turati,residential,30,False,True,157.712,"LINESTRING (9.2995217 45.6003309, 9.2990776 45.6004439, 9.2988826 45.6004761, 9.2986579 45.6005037, 9.2982864 45.6005477, 9.2979482 45.6006127, 9.2975688 45.6006983)",,
"[43845818, 350016437, 350016438]",1,Via Filippo Turati,residential,30,False,False,157.71200000000002,"LINESTRING (9.2975688 45.6006983, 9.2979482 45.6006127, 9.2982864 45.6005477, 9.2986579 45.6005037, 9.2988826 45.6004761, 9.2990776 45.6004439, 9.2995217 45.6003309)",,
303071409,2,Via Angelo Farina,tertiary,50,False,False,127.21299999999998,"LINESTRING (9.2975688 45.6006983, 9.2975109 45.6006182, 9.2970304 45.5999536, 9.2968931 45.5997636, 9.2968308 45.5996774)",,
303071409,2,Via Angelo Farina,tertiary,50,False,True,70.74,"LINESTRING (9.2975688 45.6006983, 9.2979286 45.601196, 9.2979792 45.601266)",,
350016438,1,Via Filippo Turati,residential,30,False,True,75.386,"LINESTRING (9.3004174 45.6000725, 9.3000048 45.6001857, 9.2995217 45.6003309)",,
394950245,2,Via Ada Negri,residential,,False,False,88.562,"LINESTRING (9.2988235 45.604131, 9.2988829 45.6042187, 9.2990434 45.6043546, 9.2993495 45.6045561, 9.2995253 45.6046683, 9.2995872 45.6047135)",,
"[221017405, 524853375]","['1', '2']","['Via Don Gaetano Galli', 'Via Federico Confalonieri']","['residential', 'unclassified']",30,True,False,177.826,"LINESTRING (9.2988235 45.604131, 9.2988446 45.6041233, 9.2988607 45.6041131, 9.2989229 45.6040773, 9.2990011 45.6040359, 9.2996992 45.6037212, 9.2995785 45.6035235, 9.2995315 45.6034516, 9.2994398 45.6033114, 9.299418 45.603278, 9.2993593 45.6031774, 9.299317 45.603105, 9.299201 45.602953, 9.2991871 45.6029387)",,
"[477080450, 43845821]",1,"['Via Giuseppe Mazzini', 'Via Giuseppe Verdi']","['residential', 'unclassified']",,True,False,151.861,"LINESTRING (9.3011743 45.6076346, 9.301198 45.6076446, 9.3012256 45.6076489, 9.3017049 45.6076575, 9.3018471 45.6076294, 9.302008 45.607575, 9.3024557 45.6073755, 9.3025217 45.6073461, 9.3028081 45.6076167)",,
477080483,,Via della Resega,residential,,False,False,76.366,"LINESTRING (9.3011743 45.6076346, 9.3011458 45.6076814, 9.3010934 45.6079371, 9.3009407 45.6082297, 9.3009083 45.6082918)",,
477080483,,Via della Resega,residential,,False,True,76.36600000000001,"LINESTRING (9.3009083 45.6082918, 9.3009407 45.6082297, 9.3010934 45.6079371, 9.3011458 45.6076814, 9.3011743 45.6076346)",,
221017406,,Via Nazario Sauro,residential,,False,True,56.408,"LINESTRING (9.2998874 45.6056447, 9.3003773 45.6052707)",,
43845858,1,Piazza Papa Giovanni Ventitreesimo,residential,,True,False,61.474,"LINESTRING (9.3010187 45.6036768, 9.3009945 45.6036657, 9.3006834 45.6031796)",,
303062936,,Piazzetta Battista Erba,residential,,False,False,64.191,"LINESTRING (9.3010187 45.6036768, 9.3009497 45.6037332, 9.3008277 45.6038344, 9.3007312 45.6039079, 9.3005099 45.6039555, 9.3003755 45.6040104)",,
43845859,1,Via Gerolamo Bestetti,residential,,True,False,16.85,"LINESTRING (9.3006834 45.6031796, 9.300887 45.6031279)",,
43845854,1,Via Padre Reginaldo Giuliani,residential,,True,False,74.978,"LINESTRING (9.3006834 45.6031796, 9.3006663 45.6031495, 9.3003339 45.6026361, 9.3002877 45.6025648)",,
43845945,1,Via Fratelli Camperio,residential,30,True,False,59.35,"LINESTRING (9.3033221 45.604685, 9.3025991 45.6048554)",,
43845857,2,Via Guglielmo Marconi,residential,,False,False,68.343,"LINESTRING (9.3033221 45.604685, 9.3033634 45.604765, 9.3036282 45.6052611)",,
43845858,1,Piazza Papa Giovanni Ventitreesimo,residential,,True,False,14.533999999999999,"LINESTRING (9.3011948 45.6036377, 9.3010673 45.6036749, 9.3010187 45.6036768)",,
26543153,2,Via Vittorio Veneto,residential,,False,False,55.455,"LINESTRING (9.3015464 45.6029371, 9.3013424 45.602573, 9.3012892 45.602472)",,
26543153,2,Via Vittorio Veneto,residential,,False,True,63.804,"LINESTRING (9.3015464 45.6029371, 9.3018065 45.6034256, 9.3018394 45.6034728)",,
43845860,1,Piazza Papa Giovanni Ventitreesimo,residential,,True,False,61.537,"LINESTRING (9.300887 45.6031279, 9.3011948 45.6036377)",,
43845859,1,Via Gerolamo Bestetti,residential,,True,False,55.518,"LINESTRING (9.300887 45.6031279, 9.3014467 45.6029631, 9.3015464 45.6029371)",,
43845937,2,Via Edmondo De Amicis,residential,30,True,False,103.23899999999999,"LINESTRING (9.3033299 45.6037033, 9.3033803 45.6037729, 9.3036724 45.6042356, 9.3038078 45.6044503, 9.3038705 45.6045511)",,
49990648,,Via Ambrogio Villa,residential,30,False,False,102.305,"LINESTRING (9.3033299 45.6037033, 9.3034388 45.6036744, 9.3034937 45.6036631, 9.3036996 45.6036209, 9.3037709 45.6036062, 9.3043643 45.6034844, 9.3045889 45.6034383)",,
49990648,,Via Ambrogio Villa,residential,30,False,True,102.305,"LINESTRING (9.3045889 45.6034383, 9.3043643 45.6034844, 9.3037709 45.6036062, 9.3036996 45.6036209, 9.3034937 45.6036631, 9.3034388 45.6036744, 9.3033299 45.6037033)",,
161312946,2,Via Thomas Alva Edison,secondary,50,False,False,198.81599999999997,"LINESTRING (9.3045889 45.6034383, 9.3040239 45.6028076, 9.3034049 45.6021165, 9.3033516 45.602057, 9.3032312 45.6019235)",,
161312946,2,Via Thomas Alva Edison,secondary,50,False,True,100.418,"LINESTRING (9.3045889 45.6034383, 9.3049758 45.6038781, 9.3050994 45.604055, 9.3051997 45.6042313)",,
43845945,1,Via Fratelli Camperio,residential,30,True,False,45.186,"LINESTRING (9.3038705 45.6045511, 9.3035622 45.6046256, 9.3034252 45.6046602, 9.3033221 45.604685)",,
49990649,2,Via Edmondo De Amicis,residential,,True,False,100.888,"LINESTRING (9.3038705 45.6045511, 9.30437 45.6053157, 9.3044096 45.6053763)",,
49990651,2,Via Fratelli Camperio,residential,,False,False,109.351,"LINESTRING (9.3038705 45.6045511, 9.3039589 45.6045297, 9.3042229 45.604464, 9.3050575 45.6042627, 9.3050935 45.6042548, 9.3051997 45.6042313)",,
460153317,2,Via Giuseppe Garibaldi,residential,,False,True,44.838,"LINESTRING (9.3044096 45.6053763, 9.303871 45.6055199)",,
460153329,1,Via Giuseppe Garibaldi,residential,,True,False,101.19500000000001,"LINESTRING (9.3044096 45.6053763, 9.3048446 45.6052617, 9.3054974 45.6050898, 9.3056271 45.6050558)",,
"[30916346, 43845822]","['1', '2']","['Via Nazario Sauro', 'Via Federico Confalonieri']",unclassified,30,True,False,64.402,"LINESTRING (9.300904 45.6052619, 9.3007027 45.605045, 9.3003773 45.6052707)",,
49990651,2,Via Fratelli Camperio,residential,,False,True,109.351,"LINESTRING (9.3051997 45.6042313, 9.3050935 45.6042548, 9.3050575 45.6042627, 9.3042229 45.604464, 9.3039589 45.6045297, 9.3038705 45.6045511)",,
161312946,2,Via Thomas Alva Edison,secondary,50,False,False,100.418,"LINESTRING (9.3051997 45.6042313, 9.3050994 45.604055, 9.3049758 45.6038781, 9.3045889 45.6034383)",,
161312946,2,Via Thomas Alva Edison,secondary,50,False,True,97.53399999999999,"LINESTRING (9.3051997 45.6042313, 9.3054316 45.6046931, 9.3056039 45.6050076, 9.3056271 45.6050558)",,
24157103,,Via Cristoforo Colombo,unclassified,,False,True,89.23,"LINESTRING (9.2999766 45.6015265, 9.2995558 45.60078)",,
"[43845952, 233019920, 233019937]",,Via Cristoforo Colombo,unclassified,,True,False,36.133,"LINESTRING (9.2999766 45.6015265, 9.3000447 45.6016473, 9.3001062 45.6017565, 9.300147 45.6018288)",,building_passage
43845956,2,Via Amerigo Vespucci,unclassified,,False,True,58.869,"LINESTRING (9.3002517 45.6005721, 9.2995558 45.60078)",,
43845956,2,Via Amerigo Vespucci,unclassified,,False,False,117.88799999999999,"LINESTRING (9.3002517 45.6005721, 9.3003611 45.6005394, 9.3015418 45.6001868, 9.3016453 45.6001558)",,
43846007,2,Via Monte Grappa,residential,,False,False,126.53299999999999,"LINESTRING (9.3002517 45.6005721, 9.3006989 45.6014022, 9.3008254 45.6016369)",,
43845983,1,Via Giacomo Matteotti,residential,,True,False,38.555,"LINESTRING (9.3017964 45.6021487, 9.3022585 45.6020234)",,
43845961,1,Viale dei Tigli,residential,30,True,False,81.116,"LINESTRING (9.3017964 45.6021487, 9.3017716 45.6021028, 9.3014359 45.6014642)",,
24157078,1,Via Don Galileo Vercesi,tertiary,,True,False,51.230000000000004,"LINESTRING (9.3014359 45.6014642, 9.3011433 45.601547, 9.3009732 45.6015951, 9.3008254 45.6016369)",,
24157078,1,Via Don Galileo Vercesi,tertiary,,True,False,33.637,"LINESTRING (9.3018368 45.6013509, 9.3014359 45.6014642)",,
43845969,2,Via Paolo Bonfanti,residential,,False,False,81.659,"LINESTRING (9.3018368 45.6013509, 9.3022585 45.6020234)",,
43845969,2,Via Paolo Bonfanti,residential,,False,True,81.659,"LINESTRING (9.3022585 45.6020234, 9.3018368 45.6013509)",,
43845983,1,Via Giacomo Matteotti,residential,,True,False,71.133,"LINESTRING (9.3022585 45.6020234, 9.302906 45.6018479, 9.3030027 45.6018217, 9.3031111 45.6017923)",,
43846007,2,Via Monte Grappa,residential,,False,True,126.53299999999999,"LINESTRING (9.3008254 45.6016369, 9.3006989 45.6014022, 9.3002517 45.6005721)",,
43846017,1,Via Monte Grappa,tertiary,,True,False,56.786,"LINESTRING (9.3008254 45.6016369, 9.3008628 45.6017064, 9.3010827 45.6021148)",,
1182256416,1,Via Don Galileo Vercesi,unclassified,,True,False,56.928,"LINESTRING (9.3008254 45.6016369, 9.3006828 45.6016772, 9.3005777 45.601707, 9.300147 45.6018288)",,
26543153,2,Via Vittorio Veneto,residential,,False,False,104.863,"LINESTRING (9.3025991 45.6048554, 9.3025435 45.6047534, 9.302167 45.6041066, 9.3021077 45.6039776)",,
473770770,1,Via Fratelli Camperio,residential,30,True,False,139.404,"LINESTRING (9.3025991 45.6048554, 9.3024541 45.6048874, 9.3014074 45.6051376, 9.3011521 45.6052006, 9.3009677 45.6052462, 9.3009066 45.6052613, 9.300904 45.6052619)",,
43845858,1,Piazza Papa Giovanni Ventitreesimo,residential,,True,False,53.393,"LINESTRING (9.3018394 45.6034728, 9.3011948 45.6036377)",,
26543153,2,Via Vittorio Veneto,residential,,False,False,63.804,"LINESTRING (9.3018394 45.6034728, 9.3018065 45.6034256, 9.3015464 45.6029371)",,
26543153,2,Via Vittorio Veneto,residential,,False,True,59.885999999999996,"LINESTRING (9.3018394 45.6034728, 9.3020486 45.6038663, 9.3021077 45.6039776)",,
30916338,1,Via Giacomo Matteotti,tertiary,50,True,False,6.146,"LINESTRING (9.3012267 45.6022845, 9.3013056 45.6022817)",,
25077169,2,,tertiary,50,True,False,19.352,"LINESTRING (9.3012267 45.6022845, 9.3012656 45.6022946, 9.3012992 45.6023115, 9.3013251 45.6023342, 9.3013412 45.6023609, 9.3013464 45.6023897, 9.3013404 45.6024184)",roundabout,
25077169,2,,tertiary,50,True,False,10.042,"LINESTRING (9.301067 45.6023298, 9.3010956 45.6023073, 9.301132 45.6022913, 9.3011734 45.602283)",roundabout,
26267073,2,Piazza Andrea Oggioni,tertiary,50,True,False,12.097999999999999,"LINESTRING (9.2991583 45.6027807, 9.2991963 45.602775, 9.2992349 45.6027783, 9.2992698 45.6027902, 9.2992973 45.6028095)",roundabout,
48167454,2,Via Giovanni Pascoli,residential,,False,False,80.029,"LINESTRING (9.3046205 45.6069539, 9.3047154 45.6069427, 9.3053293 45.6067711, 9.3055834 45.6067043)",,
48167462,1,Via Giosuè Carducci,residential,,True,False,45.751,"LINESTRING (9.3046205 45.6069539, 9.3045535 45.6070177, 9.3043008 45.6072003, 9.3042588 45.6072357, 9.304241 45.6072653)",,
48167454,2,Via Giovanni Pascoli,residential,,False,True,80.029,"LINESTRING (9.3055834 45.6067043, 9.3053293 45.6067711, 9.3047154 45.6069427, 9.3046205 45.6069539)",,
48167455,1,Via Giacomo Leopardi,residential,,True,False,179.991,"LINESTRING (9.3037865 45.6072617, 9.3037273 45.6072241, 9.3036376 45.607062, 9.3035826 45.6069627, 9.3034855 45.6067866, 9.3033357 45.6065148, 9.3032239 45.6063246, 9.3031808 45.6062513, 9.3030591 45.606044, 9.3030129 45.6058544, 9.3029887 45.6057548)",,
48167456,1,Via Riccardo Bacchelli,unclassified,,True,False,85.737,"LINESTRING (9.3037865 45.6072617, 9.3037114 45.607289, 9.3035608 45.6073436, 9.3034782 45.6073736, 9.3028624 45.607597, 9.3028081 45.6076167)",,
"[477080449, 26267070]",1,"['Via Giuseppe Mazzini', 'Piazza Lorenzo Daelli']",unclassified,,True,False,122.39200000000001,"LINESTRING (9.3028081 45.6076167, 9.3030885 45.6079224, 9.3031399 45.6079784, 9.3034296 45.6082092, 9.3035999 45.6083148, 9.3037835 45.6084286, 9.3038167 45.608452)",,
460153317,2,Via Giuseppe Garibaldi,residential,,False,False,44.838,"LINESTRING (9.303871 45.6055199, 9.3044096 45.6053763)",,
48167462,1,Via Giosuè Carducci,residential,,True,False,170.315,"LINESTRING (9.303871 45.6055199, 9.3039179 45.6056046, 9.3040158 45.6057816, 9.3041336 45.6059947, 9.30454 45.6067062, 9.3046017 45.6068394, 9.3046219 45.6068925, 9.3046205 45.6069539)",,
194143509,2,Via Benvenuto Cellini,residential,50,True,False,20.345,"LINESTRING (9.3052039 45.6014387, 9.305172 45.6012571)",,
"[294339364, 221082525, 221082526, 48170047]","['1', '2']",Via Benvenuto Cellini,residential,50,False,"[False, True]",291.727,"LINESTRING (9.3052039 45.6014387, 9.3042273 45.6016949, 9.3041457 45.6017244, 9.3041325 45.6017335, 9.3041078 45.6017505, 9.3040656 45.6017858, 9.3040129 45.601841, 9.3040217 45.6019435, 9.3040942 45.6020771, 9.3041993 45.6022031, 9.3043961 45.602381, 9.3044695 45.6024412, 9.3045148 45.6024784, 9.3046985 45.602647, 9.304874 45.6028393, 9.3051552 45.6031475, 9.3052077 45.6032311, 9.3052297 45.6032663)",,
233019925,2,Via Federico Confalonieri,tertiary,50,False,False,44.88,"LINESTRING (9.2989577 45.6026481, 9.2987139 45.6022823)",,
194143514,1,Via Federico Confalonieri,tertiary,50,True,False,21.54,"LINESTRING (9.2989577 45.6026481, 9.2990593 45.6027119, 9.2991022 45.6027345, 9.2991583 45.6027807)",,
221017406,,Via Nazario Sauro,residential,,False,False,56.408,"LINESTRING (9.3003773 45.6052707, 9.2998874 45.6056447)",,
"[473770771, 43845820]",2,Via Ada Negri,residential,,True,False,129.934,"LINESTRING (9.3003773 45.6052707, 9.3004121 45.6052989, 9.3004899 45.6053392, 9.3005884 45.6054432, 9.3008271 45.6057247, 9.3009978 45.6059341, 9.3011952 45.6062778)",,
394950244,1,Via Ada Negri,residential,,True,False,87.356,"LINESTRING (9.3003773 45.6052707, 9.2999033 45.6049586, 9.299845 45.6049182, 9.2995872 45.6047135)",,
30916338,1,Via Giacomo Matteotti,tertiary,50,True,False,27.153,"LINESTRING (9.3013056 45.6022817, 9.3016533 45.6022604)",,
43845983,1,Via Giacomo Matteotti,residential,,True,False,40.946,"LINESTRING (9.3013056 45.6022817, 9.3017964 45.6021487)",,
25077169,2,,tertiary,50,True,False,7.254,"LINESTRING (9.3013404 45.6024184, 9.3013207 45.602448, 9.3012892 45.602472)",roundabout,
248429233,1,Via Giacomo Matteotti,tertiary,50,True,False,30.02,"LINESTRING (9.3016533 45.6022604, 9.3014144 45.602381, 9.3013404 45.6024184)",,
"[248429234, 30916340, 30916342]",2,"['Via Raffaello Sanzio', 'Via Giacomo Matteotti']",tertiary,50,False,False,295.717,"LINESTRING (9.3016533 45.6022604, 9.3029861 45.6019094, 9.3035675 45.6017403, 9.3042233 45.601551, 9.3049924 45.601322, 9.305172 45.6012571)",,yes
