osmid,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,lanes,ref,junction
74006365,Via Camillo Benso di Cavour,residential,,False,True,59.153,"LINESTRING (11.0662292 44.8850057, 11.066944 44.8851685)",,,,
84665450,Via Eugenio Curiel,residential,50,False,False,60.535,"LINESTRING (11.0699833 44.8902594, 11.0707509 44.8902341)",,,,
84665450,Via Eugenio Curiel,residential,50,False,True,49.035,"LINESTRING (11.0699833 44.8902594, 11.0693628 44.8902943)",,,,
74142012,Via fratelli Rosselli,residential,50,False,False,154.482,"LINESTRING (11.0680668 44.8903117, 11.0684289 44.8916771)",,,,
84665450,Via Eugenio Curiel,residential,50,False,True,57.326,"LINESTRING (11.0680668 44.8903117, 11.0673393 44.8903236)",,,,
84665450,Via Eugenio Curiel,residential,50,False,False,56.971000000000004,"LINESTRING (11.0680668 44.8903117, 11.0682841 44.8903117, 11.0687461 44.8903057, 11.0687899 44.8903049)",,,,
84665450,Via Eugenio Curiel,residential,50,False,False,49.035,"LINESTRING (11.0693628 44.8902943, 11.0699833 44.8902594)",,,,
84665450,Via Eugenio Curiel,residential,50,False,True,45.147,"LINESTRING (11.0693628 44.8902943, 11.0687899 44.8903049)",,,,
84665450,Via Eugenio Curiel,residential,50,False,False,60.323,"LINESTRING (11.0665738 44.89031, 11.0673393 44.8903236)",,,,
84665450,Via Eugenio Curiel,residential,50,False,True,55.584,"LINESTRING (11.0665738 44.89031, 11.0660014 44.8902986, 11.0658685 44.8902959)",,,,
84665450,Via Eugenio Curiel,residential,50,False,False,53.267,"LINESTRING (11.0707509 44.8902341, 11.0714247 44.890194)",,,,
84665450,Via Eugenio Curiel,residential,50,False,True,60.535,"LINESTRING (11.0707509 44.8902341, 11.0699833 44.8902594)",,,,
129019283,Viale Circonvallazione Est,secondary,50,True,False,15.594999999999999,"LINESTRING (11.0693471 44.8842122, 11.0693719 44.8842216, 11.0693925 44.8842345, 11.0694056 44.8842469, 11.0694208 44.8842737, 11.0694227 44.884302, 11.0694115 44.884329)",,2,,roundabout
490713854,Viale della Libertà,secondary,,False,False,58.382000000000005,"LINESTRING (11.0693471 44.8842122, 11.0693763 44.8841421, 11.0695572 44.8837087)",,,SP8,
75383873,Viale della Libertà,tertiary,,False,False,62.986,"LINESTRING (11.0695572 44.8837087, 11.0697923 44.8831673)",,,,
215808479,Via Mazzone,secondary,50,False,True,148.321,"LINESTRING (11.0695572 44.8837087, 11.0697533 44.8836901, 11.0704805 44.8836285, 11.0714264 44.8835501)",,,,
490713854,Viale della Libertà,secondary,,False,True,58.382000000000005,"LINESTRING (11.0695572 44.8837087, 11.0693763 44.8841421, 11.0693471 44.8842122)",,,SP8,
74006365,Via Camillo Benso di Cavour,residential,,False,False,53.837,"LINESTRING (11.0679899 44.8853695, 11.0673306 44.8852422)",,,,
74006365,Via Camillo Benso di Cavour,residential,,False,True,64.963,"LINESTRING (11.0679899 44.8853695, 11.0687781 44.8855411)",,,,
129019290,Via Giuseppe Luosi,residential,,False,False,61.85,"LINESTRING (11.0679899 44.8853695, 11.0677654 44.8859025)",,,,
129019290,Via Giuseppe Luosi,residential,,False,True,138.294,"LINESTRING (11.0679899 44.8853695, 11.0685148 44.8841827)",,,,
443240264,Viale La Favorita,living_street,,False,True,8.894,"LINESTRING (11.0605414 44.890936, 11.0605856 44.8910096)",,,,
118585989,Viale La Favorita,living_street,,False,False,100.838,"LINESTRING (11.0605414 44.890936, 11.0600712 44.8901736, 11.0600289 44.890105)",,,,
24044468,Viale Gregorio Agnini,secondary,50,False,True,30.935,"LINESTRING (11.0622429 44.8901778, 11.0618503 44.8901719)",,,SP8,
24044468,Viale Gregorio Agnini,secondary,50,False,False,132.147,"LINESTRING (11.0622429 44.8901778, 11.0625905 44.8901891, 11.0632601 44.8902109, 11.0639186 44.8902324)",,,SP8,
161641503,Via Carso,residential,,False,False,68.947,"LINESTRING (11.0622429 44.8901778, 11.0622778 44.88996, 11.0623416 44.8895617)",,,,
33171965,Via Giuseppe Verdi,residential,50,False,True,64.875,"LINESTRING (11.0659827 44.8885922, 11.0668062 44.8885925)",,,,
584952928,Piazza Castello,residential,,False,False,89.726,"LINESTRING (11.0659827 44.8885922, 11.0648579 44.8884654)",,,,
118585976,Piazza della Costituente,unclassified,50,False,False,74.655,"LINESTRING (11.0659827 44.8885922, 11.0660087 44.8880525, 11.066015 44.8879212)",,,,
118585976,Piazza della Costituente,unclassified,50,False,True,110.944,"LINESTRING (11.0659827 44.8885922, 11.0659404 44.8894257, 11.0659321 44.8895893)",,,,
74006365,Via Camillo Benso di Cavour,residential,,False,False,31.541,"LINESTRING (11.0673306 44.8852422, 11.066944 44.8851685)",,,,
74006365,Via Camillo Benso di Cavour,residential,,False,True,53.837,"LINESTRING (11.0673306 44.8852422, 11.0679899 44.8853695)",,,,
165480786,Via Roma,residential,,False,False,87.333,"LINESTRING (11.0673306 44.8852422, 11.066956 44.8859814)",,,,
165480786,Via Roma,residential,,False,True,131.738,"LINESTRING (11.0673306 44.8852422, 11.0678799 44.8841232)",,,,
80176706,Viale Circonvallazione Ovest,secondary,50,True,False,34.617,"LINESTRING (11.0636652 44.8854581, 11.063743 44.8851517)",,2,SS12,
584962525,Via Fiume,residential,,False,True,89.557,"LINESTRING (11.0636652 44.8854581, 11.0635701 44.8854429, 11.0625485 44.8853078)",,,,
162860609,Via Statale Sud,secondary,50,False,True,17.517,"LINESTRING (11.0675806 44.8829498, 11.0674927 44.8830945)",,2,,
782224187,Viale Circonvallazione Ovest,secondary,50,True,False,103.82499999999999,"LINESTRING (11.0656552 44.8842641, 11.0666468 44.8840546, 11.0669273 44.8840276)",,2,SS12,
74006379,Viale Circonvallazione Ovest,secondary,50,True,False,43.502,"LINESTRING (11.0634991 44.8883123, 11.0634933 44.8879211)",,2,SS12,
584952933,Piazza Guglielmo Marconi,residential,,False,True,90.819,"LINESTRING (11.0634991 44.8883123, 11.0638102 44.8883456, 11.0640306 44.8883691, 11.0642409 44.8883916, 11.0644348 44.8884124, 11.064639 44.8884342)",,,,
33171965,Via Giuseppe Verdi,residential,50,False,False,64.875,"LINESTRING (11.0668062 44.8885925, 11.0659827 44.8885922)",,,,
33171965,Via Giuseppe Verdi,residential,50,False,True,36.01,"LINESTRING (11.0668062 44.8885925, 11.0672627 44.888576)",,,,
129018536,Via Marsala,residential,,False,False,72.321,"LINESTRING (11.0668062 44.8885925, 11.066805 44.8879421)",,,,
129018536,Via Marsala,residential,,False,True,97.307,"LINESTRING (11.0668062 44.8885925, 11.0668061 44.8894676)",,,,
129018540,Via Manfredo Fanti,residential,50,True,False,45.347,"LINESTRING (11.06469 44.8860249, 11.0648646 44.8856363)",,,,
32930323,Via Odoardo Focherini,residential,50,True,False,91.361,"LINESTRING (11.06469 44.8860249, 11.0643031 44.8859366, 11.0635808 44.8857854)",,,,
24044468,Viale Gregorio Agnini,secondary,50,False,False,30.935,"LINESTRING (11.0618503 44.8901719, 11.0622429 44.8901778)",,,SP8,
24044468,Viale Gregorio Agnini,secondary,50,False,True,2.957,"LINESTRING (11.0618503 44.8901719, 11.0618128 44.8901708)",,,SP8,
161643204,Via La Favorita,residential,,False,True,39.341,"LINESTRING (11.0618503 44.8901719, 11.0618212 44.8905251)",,,,
118585893,,living_street,,False,False,111.251,"LINESTRING (11.0605856 44.8910096, 11.0618212 44.8905251)",,,,
443240264,Viale La Favorita,living_street,,False,False,8.894,"LINESTRING (11.0605856 44.8910096, 11.0605414 44.890936)",,,,
443240264,Viale La Favorita,living_street,,False,True,76.856,"LINESTRING (11.0605856 44.8910096, 11.0610561 44.8916151)",,,,
118585893,,living_street,,False,True,111.251,"LINESTRING (11.0618212 44.8905251, 11.0605856 44.8910096)",,,,
161643204,Via La Favorita,residential,,False,False,39.341,"LINESTRING (11.0618212 44.8905251, 11.0618503 44.8901719)",,,,
161643204,Via La Favorita,residential,,False,True,86.626,"LINESTRING (11.0618212 44.8905251, 11.0618186 44.8906117, 11.0618143 44.8907527, 11.0618014 44.8911744, 11.0619025 44.8912824)",,,,
118585895,Viale La Favorita,living_street,,False,True,76.26700000000001,"LINESTRING (11.0619025 44.8912824, 11.0614081 44.8914773, 11.0613589 44.8915002, 11.0611338 44.8915847, 11.0610561 44.8916151)",,,,
161643204,Via La Favorita,residential,,False,False,86.626,"LINESTRING (11.0619025 44.8912824, 11.0618014 44.8911744, 11.0618143 44.8907527, 11.0618186 44.8906117, 11.0618212 44.8905251)",,,,
161643204,Via La Favorita,residential,,False,True,38.731,"LINESTRING (11.0619025 44.8912824, 11.0619856 44.8913671, 11.0621357 44.891588)",,,,
24961413,Via Giovanni Pico,residential,50,True,False,11.477,"LINESTRING (11.0658262 44.88576, 11.0657745 44.8858565)",,,,
165381326,Piazza della Conciliazione,residential,50,True,False,36.48,"LINESTRING (11.0658262 44.88576, 11.0662647 44.8858654)",,,,
443240264,Viale La Favorita,living_street,,False,False,76.856,"LINESTRING (11.0610561 44.8916151, 11.0605856 44.8910096)",,,,
118585895,Viale La Favorita,living_street,,False,False,76.267,"LINESTRING (11.0610561 44.8916151, 11.0611338 44.8915847, 11.0613589 44.8915002, 11.0614081 44.8914773, 11.0619025 44.8912824)",,,,
165634008,,unclassified,,False,False,17.907,"LINESTRING (11.0621357 44.891588, 11.0619389 44.8916686)",,,,
161643204,Via La Favorita,residential,,False,False,38.731,"LINESTRING (11.0621357 44.891588, 11.0619856 44.8913671, 11.0619025 44.8912824)",,,,
24961413,Via Giovanni Pico,residential,50,True,False,37.75,"LINESTRING (11.0657598 44.8858972, 11.0656185 44.8862216)",,,,
118585976,Piazza della Costituente,unclassified,50,False,False,6.179,"LINESTRING (11.066015 44.8879212, 11.0660188 44.8878657)",,,,
118585976,Piazza della Costituente,unclassified,50,False,True,74.655,"LINESTRING (11.066015 44.8879212, 11.0660087 44.8880525, 11.0659827 44.8885922)",,,,
"[33171960, 165773985, 165773987]",Via Milazzo,unclassified,,False,True,62.68600000000001,"LINESTRING (11.066015 44.8879212, 11.0662682 44.887901, 11.0664635 44.8879048, 11.066805 44.8879421)",building_passage,,,
74006365,Via Camillo Benso di Cavour,residential,,False,False,64.963,"LINESTRING (11.0687781 44.8855411, 11.0679899 44.8853695)",,,,
74006365,Via Camillo Benso di Cavour,residential,,False,True,42.448,"LINESTRING (11.0687781 44.8855411, 11.0692934 44.8856526)",,,,
129019289,Via Fulvia,residential,,True,False,135.429,"LINESTRING (11.0687781 44.8855411, 11.0692634 44.8843727)",,,,
118585871,,living_street,,False,True,10.975,"LINESTRING (11.0619389 44.8916686, 11.0620714 44.8916991)",,,,
165634008,,unclassified,,False,True,17.907,"LINESTRING (11.0619389 44.8916686, 11.0621357 44.891588)",,,,
24044468,Viale Gregorio Agnini,secondary,50,False,False,36.21,"LINESTRING (11.0600289 44.890105, 11.060488 44.890121)",,,SP8,
118585989,Viale La Favorita,living_street,,False,True,100.838,"LINESTRING (11.0600289 44.890105, 11.0600712 44.8901736, 11.0605414 44.890936)",,,,
24961413,Via Giovanni Pico,residential,50,True,False,4.671,"LINESTRING (11.0657745 44.8858565, 11.0657598 44.8858972)",,,,
129018526,Via Gerolamo Savonarola,residential,50,True,False,31.929,"LINESTRING (11.0657745 44.8858565, 11.0653856 44.8857757)",,,,
118585871,,living_street,,False,False,10.975,"LINESTRING (11.0620714 44.8916991, 11.0619389 44.8916686)",,,,
75383873,Viale della Libertà,tertiary,,False,True,62.986,"LINESTRING (11.0697923 44.8831673, 11.0695572 44.8837087)",,,,
129206778,Via Giosuè Carducci,residential,,True,False,175.924,"LINESTRING (11.0697923 44.8831673, 11.0675806 44.8829498)",,,,
165480786,Via Roma,residential,,False,False,131.738,"LINESTRING (11.0678799 44.8841232, 11.0673306 44.8852422)",,,,
215809332,Viale Circonvallazione Ovest,secondary,50,False,False,31.488,"LINESTRING (11.0678799 44.8841232, 11.0674836 44.8840865)",,2,SS12,
215809332,Viale Circonvallazione Ovest,secondary,50,False,True,50.457,"LINESTRING (11.0678799 44.8841232, 11.0685148 44.8841827)",,2,SS12,
36072203,Viale Circonvallazione Est,secondary,50,True,False,107.791,"LINESTRING (11.0712066 44.8866507, 11.0705621 44.8875058)",,2,SS12,
129018834,Via delle Mura,residential,,False,True,38.351,"LINESTRING (11.0712066 44.8866507, 11.0707405 44.8865512)",,,,
74006379,Viale Circonvallazione Ovest,secondary,50,True,False,25.843,"LINESTRING (11.0634853 44.8877026, 11.063488 44.8874702)",,2,SS12,
129018529,Via Carlo Andreoli,residential,50,True,False,100.553,"LINESTRING (11.063743 44.8851517, 11.0649545 44.8854362)",,,,
80176706,Viale Circonvallazione Ovest,secondary,50,True,False,58.871,"LINESTRING (11.063743 44.8851517, 11.0638817 44.8847398, 11.0639557 44.8846477)",,2,SS12,
129018540,Via Manfredo Fanti,residential,50,True,False,141.541,"LINESTRING (11.0649545 44.8854362, 11.0656552 44.8842641)",,,,
129018540,Via Manfredo Fanti,residential,50,True,False,23.35,"LINESTRING (11.0648646 44.8856363, 11.0649545 44.8854362)",,,,
129018828,Via Asiago,residential,,False,False,165.949,"LINESTRING (11.061139 44.8857938, 11.0604835 44.8844294, 11.0604602 44.884381)",,,,
174501429,Via Montegrappa,residential,,False,False,191.02800000000002,"LINESTRING (11.061139 44.8857938, 11.0616512 44.8857631, 11.0634237 44.8859858, 11.063532 44.8860015)",,,,
174501429,Via Montegrappa,residential,,False,True,50.905,"LINESTRING (11.061139 44.8857938, 11.0609064 44.8858075, 11.0605262 44.8859213)",,,,
174501429,Via Montegrappa,residential,,False,False,58.386,"LINESTRING (11.0598435 44.8861256, 11.0605262 44.8859213)",,,,
74006392,Via Tagliate,residential,,False,True,52.605,"LINESTRING (11.0598435 44.8861256, 11.0598652 44.8861795, 11.0600269 44.8865805)",,,,
118585976,Piazza della Costituente,unclassified,50,False,False,23.544,"LINESTRING (11.0660188 44.8878657, 11.066033 44.8876542)",,,,
118585976,Piazza della Costituente,unclassified,50,False,True,6.179,"LINESTRING (11.0660188 44.8878657, 11.066015 44.8879212)",,,,
129018534,Via Giovanni Tabacchi,residential,50,False,True,22.424,"LINESTRING (11.0660188 44.8878657, 11.0657343 44.8878719)",,,,
74006379,Viale Circonvallazione Ovest,secondary,50,True,False,24.304,"LINESTRING (11.0634933 44.8879211, 11.0634853 44.8877026)",,2,SS12,
129018534,Via Giovanni Tabacchi,residential,50,False,False,46.329,"LINESTRING (11.0634933 44.8879211, 11.0640811 44.8879082)",,,,
129018536,Via Marsala,residential,,False,True,72.321,"LINESTRING (11.066805 44.8879421, 11.0668062 44.8885925)",,,,
"[33171960, 165773985, 165773987]",Via Milazzo,unclassified,,False,False,62.686,"LINESTRING (11.066805 44.8879421, 11.0664635 44.8879048, 11.0662682 44.887901, 11.066015 44.8879212)",building_passage,,,
33171960,Via Milazzo,unclassified,,False,True,86.614,"LINESTRING (11.066805 44.8879421, 11.0669678 44.887982, 11.0670474 44.8880282, 11.0671468 44.888135, 11.067202 44.8882021, 11.0672435 44.8883098, 11.0672578 44.8884084, 11.0672627 44.888576)",,,,
129018543,Via Isonzo,residential,,False,True,163.361,"LINESTRING (11.0606575 44.8880409, 11.060538 44.8895076)",,,,
847050664,via Isonzo,residential,,False,False,64.717,"LINESTRING (11.0606575 44.8880409, 11.0606883 44.8874593)",,2,,
847051442,via Isonzo,residential,,False,False,69.851,"LINESTRING (11.0606575 44.8880409, 11.0597763 44.8879713)",,2,,
129018536,Via Marsala,residential,,False,False,97.307,"LINESTRING (11.0668061 44.8894676, 11.0668062 44.8885925)",,,,
36072203,Viale Circonvallazione Est,secondary,50,True,False,70.169,"LINESTRING (11.0668061 44.8894676, 11.0660953 44.8895666, 11.0659321 44.8895893)",,2,SS12,
24044468,Viale Gregorio Agnini,secondary,50,False,True,36.21,"LINESTRING (11.060488 44.890121, 11.0600289 44.890105)",,,SP8,
129018543,Via Isonzo,residential,,False,False,27.667,"LINESTRING (11.060488 44.890121, 11.0605082 44.8898726)",,,,
24044468,Viale Gregorio Agnini,secondary,50,False,False,104.512,"LINESTRING (11.060488 44.890121, 11.0605317 44.8901225, 11.0618128 44.8901708)",,,SP8,
129018828,Via Asiago,residential,,False,True,165.949,"LINESTRING (11.0604602 44.884381, 11.0604835 44.8844294, 11.061139 44.8857938)",,,,
173073498,Via San Martino Carano,tertiary,50,False,True,87.887,"LINESTRING (11.0604602 44.884381, 11.0611896 44.8843318, 11.0615707 44.8843061)",,,,
129018832,Via don Giovanni Minzoni,residential,,False,True,58.746,"LINESTRING (11.0676805 44.8861064, 11.066956 44.8859814)",,,,
129019290,Via Giuseppe Luosi,residential,,False,True,23.639,"LINESTRING (11.0676805 44.8861064, 11.0677654 44.8859025)",,,,
129019290,Via Giuseppe Luosi,residential,,False,False,93.174,"LINESTRING (11.0676805 44.8861064, 11.0676742 44.8865298, 11.0676334 44.8869433)",,,,
129018834,Via delle Mura,residential,,False,False,18.429,"LINESTRING (11.0705177 44.8865007, 11.0707405 44.8865512)",,,,
129018834,Via delle Mura,residential,,False,True,51.759,"LINESTRING (11.0705177 44.8865007, 11.0698941 44.8863542)",,,,
129018833,Via Francia Corta,residential,50,True,False,105.255,"LINESTRING (11.0707405 44.8865512, 11.0703425 44.8874548)",,,,
129018834,Via delle Mura,residential,,False,False,38.351,"LINESTRING (11.0707405 44.8865512, 11.0712066 44.8866507)",,,,
129018834,Via delle Mura,residential,,False,True,18.429,"LINESTRING (11.0707405 44.8865512, 11.0705177 44.8865007)",,,,
584952929,Piazza della Costituente,residential,,False,False,14.129,"LINESTRING (11.0660533 44.8873607, 11.0662308 44.8873789)",,,,
118585976,Piazza della Costituente,unclassified,50,False,True,32.675,"LINESTRING (11.0660533 44.8873607, 11.0660498 44.887412, 11.066033 44.8876542)",,,,
"[200252489, 396930151]",Piazza della Costituente,"['unclassified', 'residential']",,False,"[False, True]",30.951,"LINESTRING (11.0660533 44.8873607, 11.0660589 44.8872202, 11.0658659 44.8872032)",,,,
129018830,Via Quartieri,residential,50,True,False,105.616,"LINESTRING (11.070151 44.8874143, 11.0705177 44.8865007)",,,,
396930146,Via Castelfidardo,residential,50,True,False,53.07,"LINESTRING (11.070151 44.8874143, 11.0695103 44.8872669)",,,,
1227138021,Via Remo Brunatti,residential,50,True,False,15.744,"LINESTRING (11.0703425 44.8874548, 11.070151 44.8874143)",,,,
215808479,Via Mazzone,secondary,50,False,False,148.321,"LINESTRING (11.0714264 44.8835501, 11.0704805 44.8836285, 11.0697533 44.8836901, 11.0695572 44.8837087)",,,,
