osmid,highway,oneway,reversed,length,geometry,ref,name,junction,lanes,maxspeed
35545366,residential,False,False,120.981,"LINESTRING (14.7605718 40.7848611, 14.7598353 40.7850441, 14.7592105 40.7852093)",,,,,
177321033,residential,False,True,274.658,"LINESTRING (14.7605718 40.7848611, 14.7604977 40.7841979, 14.760385 40.7840335, 14.7595247 40.7833074, 14.7593799 40.7832668, 14.7588649 40.7829125)",,,,,
204127859,secondary,False,False,99.353,"LINESTRING (14.7605718 40.7848611, 14.7602345 40.7854092, 14.7601051 40.7856809)",SR88,Strada Regionale 88 dei Due Principati,,,
681265761,secondary,True,False,7.554,"LINESTRING (14.7527486 40.7814097, 14.7527862 40.7814282, 14.7528151 40.7814542)",SR266,,roundabout,,
96122035,secondary_link,True,False,27.185000000000002,"LINESTRING (14.7522366 40.7814526, 14.7524973 40.781438, 14.7525578 40.7814462)",SR266,,,,
177320984,secondary_link,True,False,30.860999999999997,"LINESTRING (14.7522366 40.7814526, 14.7524175 40.7813916, 14.7524942 40.7813498, 14.7525522 40.781315)",SR266,,,,
96122035,secondary_link,True,False,51.644,"LINESTRING (14.7516423 40.7813471, 14.7517727 40.781362, 14.7520959 40.7814422, 14.7522366 40.7814526)",SR266,,,,
96122043,secondary,False,True,25.467,"LINESTRING (14.7516423 40.7813471, 14.7515475 40.7813249, 14.7513515 40.7812842)",SR266/b,,,2,
182464494,tertiary,True,False,41.798,"LINESTRING (14.7578449 40.7803997, 14.7580084 40.7802719, 14.7580963 40.7801992, 14.758178 40.7801214)",SP222,,,,30
309618952,tertiary,False,False,35.703,"LINESTRING (14.7578449 40.7803997, 14.75807 40.7803364, 14.7582501 40.7803082)",SP347,Via Aldo Moro,,,50
"[309618952, 1176289760]",tertiary,False,True,126.06699999999998,"LINESTRING (14.7578449 40.7803997, 14.7573815 40.7807166, 14.7570764 40.7809326, 14.7570112 40.7810008, 14.7568856 40.7811321, 14.7568181 40.7812161)",SP347,Via Aldo Moro,,,50
1176289759,tertiary,True,False,6.868,"LINESTRING (14.7565738 40.7812454, 14.7566006 40.7812419, 14.7566276 40.7812447, 14.7566521 40.7812535)",SP347,Via Aldo Moro,roundabout,,
1176289754,tertiary,True,False,15.702,"LINESTRING (14.7564263 40.7814467, 14.756516 40.7813229)",SP347,Via Aldo Moro,,,
96122032,tertiary,False,True,92.276,"LINESTRING (14.7564263 40.7814467, 14.7557212 40.7818552, 14.7556031 40.7819156, 14.7555487 40.7819434)",SP347,Via Aldo Moro,,,
96122043,secondary,False,False,25.467,"LINESTRING (14.7513515 40.7812842, 14.7515475 40.7813249, 14.7516423 40.7813471)",SR266/b,,,2,
185463655,secondary,False,False,54.845,"LINESTRING (14.7513515 40.7812842, 14.7511494 40.7812385, 14.7509976 40.7812028, 14.7507288 40.7811395)",SR266/b,,,,
96122040,residential,True,False,44.538,"LINESTRING (14.7565285 40.7849487, 14.7560848 40.7847306)",,Corso Armando Diaz,,,
177321032,residential,False,False,104.197,"LINESTRING (14.7565285 40.7849487, 14.7569874 40.7846337, 14.7571966 40.784524, 14.7575366 40.7844262)",,,,,
143779653,residential,True,False,47.43,"LINESTRING (14.7547516 40.7840751, 14.7542899 40.7838307)",,Corso Armando Diaz,,,
177320998,residential,True,False,128.034,"LINESTRING (14.7547516 40.7840751, 14.7556563 40.7831496)",,Via Trieste,,,
182464707,residential,True,False,84.228,"LINESTRING (14.7547516 40.7840751, 14.754223 40.7847182)",,Via Roma,,,
173933705,residential,True,False,32.787,"LINESTRING (14.7535267 40.7855654, 14.7535108 40.785834, 14.7535001 40.7858587)",,,,,
185463658,residential,True,False,28.424,"LINESTRING (14.7535267 40.7855654, 14.7532372 40.785567, 14.7531891 40.785567)",,,,,
383633723,residential,True,False,59.637,"LINESTRING (14.7531891 40.785567, 14.7531499 40.7851689, 14.7531424 40.7850319)",,Via Rimembranza,,,
185463657,residential,True,False,176.791,"LINESTRING (14.752941 40.7830939, 14.7511816 40.7822261)",,Via Tenente Francesco Falco,,,
650724373,residential,True,False,54.113,"LINESTRING (14.752941 40.7830939, 14.7530013 40.7835784)",,Via Rimembranza,,,
143779275,residential,False,True,152.925,"LINESTRING (14.7511816 40.7822261, 14.7510873 40.7824832, 14.7511426 40.7827265, 14.7512643 40.7829747, 14.7512697 40.7831372, 14.7512858 40.7835713)",,,,,
185463657,residential,True,False,105.75200000000001,"LINESTRING (14.7511816 40.7822261, 14.7511942 40.7821444, 14.7512064 40.7820657, 14.7512381 40.7818948, 14.7512631 40.7817451, 14.7512769 40.7816221, 14.7513043 40.7815155, 14.7513515 40.7812842)",,Via Tenente Francesco Falco,,,
96122032,tertiary,False,False,92.27600000000001,"LINESTRING (14.7555487 40.7819434, 14.7556031 40.7819156, 14.7557212 40.7818552, 14.7564263 40.7814467)",SP347,Via Aldo Moro,,,
96122032,tertiary,False,True,217.861,"LINESTRING (14.7555487 40.7819434, 14.755299 40.7820219, 14.7551294 40.7820629, 14.7549453 40.7820629, 14.7547685 40.7820355, 14.7542957 40.7819071, 14.7531223 40.7815348)",SP347,Via Aldo Moro,,,
177321015,residential,False,True,85.17,"LINESTRING (14.7555487 40.7819434, 14.7559977 40.7822176, 14.7563431 40.7824175)",,,,,
96122042,secondary_link,True,False,13.329,"LINESTRING (14.7525743 40.7814337, 14.7525522 40.781315)",,,,,
96122034,secondary,True,False,15.826,"LINESTRING (14.7525743 40.7814337, 14.752612 40.7814125, 14.7526565 40.7814009, 14.7527034 40.7813999, 14.7527486 40.7814097)",SR266,,roundabout,,
96122046,secondary_link,True,False,30.814,"LINESTRING (14.7525475 40.7811813, 14.752673 40.7812994, 14.7527423 40.7813853, 14.7527486 40.7814097)",,,,,
185461368,secondary,False,True,70.47999999999999,"LINESTRING (14.7525475 40.7811813, 14.7521798 40.78084, 14.7520063 40.7806981)",SP4,,,,
79499392,residential,False,False,28.147,"LINESTRING (14.7503515 40.7789121, 14.7502128 40.7789009, 14.750038 40.7788358)",,,,,
185461368,secondary,False,False,243.131,"LINESTRING (14.7503515 40.7789121, 14.750593 40.7792236, 14.750806 40.7795187, 14.7510114 40.7797195, 14.7518 40.7804902, 14.7520063 40.7806981)",SP4,,,,
177320999,secondary,False,True,21.124,"LINESTRING (14.7592105 40.7852093, 14.7593506 40.7853669)",,,,,
35545366,residential,False,True,120.981,"LINESTRING (14.7592105 40.7852093, 14.7598353 40.7850441, 14.7605718 40.7848611)",,,,,
185464405,secondary,False,False,51.119,"LINESTRING (14.7592105 40.7852093, 14.7589844 40.7849569, 14.7588462 40.7848429)",SR266/b,Via Solofrana,,,
87219722,residential,False,True,405.98299999999995,"LINESTRING (14.7520063 40.7806981, 14.752178 40.780631, 14.7525466 40.7804925, 14.7528235 40.7804407, 14.7530455 40.7804207, 14.7532575 40.780416, 14.7547782 40.7805627, 14.7550637 40.7805986, 14.7553003 40.7806553, 14.7559429 40.7808373, 14.7562161 40.7809147, 14.7562929 40.7809695, 14.7564149 40.7810895, 14.7564737 40.7811876)",,,,,
185461368,secondary,False,False,70.47999999999999,"LINESTRING (14.7520063 40.7806981, 14.7521798 40.78084, 14.7525475 40.7811813)",SP4,,,,
185461368,secondary,False,True,243.131,"LINESTRING (14.7520063 40.7806981, 14.7518 40.7804902, 14.7510114 40.7797195, 14.750806 40.7795187, 14.750593 40.7792236, 14.7503515 40.7789121)",SP4,,,,
1176289750,residential,True,False,10.599,"LINESTRING (14.7564737 40.7811876, 14.7565738 40.7812454)",,,,,
87219722,residential,False,False,405.98300000000006,"LINESTRING (14.7564737 40.7811876, 14.7564149 40.7810895, 14.7562929 40.7809695, 14.7562161 40.7809147, 14.7559429 40.7808373, 14.7553003 40.7806553, 14.7550637 40.7805986, 14.7547782 40.7805627, 14.7532575 40.780416, 14.7530455 40.7804207, 14.7528235 40.7804407, 14.7525466 40.7804925, 14.752178 40.780631, 14.7520063 40.7806981)",,,,,
204127859,secondary,False,False,5.599,"LINESTRING (14.7595619 40.7861126, 14.7595001 40.7861312)",SR88,Strada Regionale 88 dei Due Principati,,,
36935714,residential,False,False,157.99899999999997,"LINESTRING (14.7595619 40.7861126, 14.7596101 40.7861882, 14.7596575 40.786267, 14.7597107 40.7863562, 14.7597505 40.7864311, 14.7597791 40.7864971, 14.7598273 40.7865709, 14.7599763 40.7866615, 14.7602539 40.7866934, 14.7603947 40.7868125, 14.7605338 40.7868234, 14.7606582 40.7868166, 14.7608571 40.7867862, 14.7608721 40.7867838, 14.7609203 40.7867761)",,,,,
204127859,secondary,False,True,59.156,"LINESTRING (14.7595619 40.7861126, 14.7598345 40.7859622, 14.7600012 40.7858307, 14.7600582 40.7857468)",SR88,Strada Regionale 88 dei Due Principati,,,
96122032,tertiary,False,False,217.86100000000002,"LINESTRING (14.7531223 40.7815348, 14.7542957 40.7819071, 14.7547685 40.7820355, 14.7549453 40.7820629, 14.7551294 40.7820629, 14.755299 40.7820219, 14.7555487 40.7819434)",SP347,Via Aldo Moro,,,
96122038,tertiary_link,True,False,24.169,"LINESTRING (14.7531223 40.7815348, 14.7529756 40.781546, 14.7528362 40.7815402)",SP24,,,,
96122040,residential,True,False,174.416,"LINESTRING (14.7591686 40.7862322, 14.7589676 40.7861479, 14.7586722 40.7860008, 14.7576847 40.785548, 14.7574133 40.7854008)",,Corso Armando Diaz,,,
174178990,residential,True,False,99.90199999999999,"LINESTRING (14.7591686 40.7862322, 14.7591224 40.7860594, 14.7590742 40.7858847, 14.7590688 40.7856979, 14.7590098 40.7855882, 14.7587845 40.7854217)",,,,,
204127859,secondary,False,True,30.094,"LINESTRING (14.7591686 40.7862322, 14.7593313 40.7861864, 14.7595001 40.7861312)",SR88,Strada Regionale 88 dei Due Principati,,,
681265761,secondary,True,False,9.901,"LINESTRING (14.7528151 40.7814542, 14.7528336 40.7814873, 14.7528379 40.7815231, 14.7528362 40.7815402)",SR266,,roundabout,,
789803973,tertiary_link,True,False,27.549,"LINESTRING (14.7528151 40.7814542, 14.7529274 40.7814696, 14.7531223 40.7815348)",SP24,,,,
122835557,residential,True,False,137.114,"LINESTRING (14.7527917 40.781866, 14.752941 40.7830939)",,Via Licinella,,,
144779374,residential,True,False,114.47800000000001,"LINESTRING (14.7527917 40.781866, 14.7526313 40.7817394, 14.7524869 40.7816431, 14.7523054 40.781549, 14.7520597 40.7814737, 14.7517768 40.7813985, 14.7516423 40.7813471)",,,,,
143779272,residential,True,False,129.017,"LINESTRING (14.7564963 40.7858947, 14.7558938 40.7859236, 14.7551589 40.7859073, 14.7549654 40.7859073)",,Via Municipio,,,
185463936,residential,False,False,183.78499999999997,"LINESTRING (14.7564963 40.7858947, 14.7562632 40.7861041, 14.7559682 40.7863274, 14.7557375 40.786429, 14.7554532 40.7865062, 14.7550455 40.7865671, 14.7546271 40.7865915)",,Via Castello,,,
143779274,residential,False,False,135.13,"LINESTRING (14.7532952 40.7857551, 14.752678 40.7857497, 14.7525693 40.7858269, 14.7524979 40.7858402, 14.7517327 40.7858379)",,,,,
383633723,residential,True,False,22.875999999999998,"LINESTRING (14.7532952 40.7857551, 14.7532399 40.7856846, 14.7531891 40.785567)",,Via Rimembranza,,,
143779274,residential,False,True,135.13,"LINESTRING (14.7517327 40.7858379, 14.7524979 40.7858402, 14.7525693 40.7858269, 14.752678 40.7857497, 14.7532952 40.7857551)",,,,,
143779275,residential,False,False,188.678,"LINESTRING (14.7517327 40.7858379, 14.7514628 40.7854484, 14.7513985 40.7849813, 14.7513089 40.7841969)",,,,,
143779275,residential,False,False,69.591,"LINESTRING (14.7513089 40.7841969, 14.7512858 40.7835713)",,,,,
143779650,residential,False,True,147.632,"LINESTRING (14.7513089 40.7841969, 14.753057 40.7840931)",,,,,
143779275,residential,False,True,188.678,"LINESTRING (14.7513089 40.7841969, 14.7513985 40.7849813, 14.7514628 40.7854484, 14.7517327 40.7858379)",,,,,
143779652,residential,False,True,126.326,"LINESTRING (14.7516278 40.78489, 14.7531267 40.7848388)",,Traversa terza Via Rimembranza,,,
143779649,residential,False,False,144.439,"LINESTRING (14.7530013 40.7835784, 14.7512858 40.7835713)",,,,,
650724373,residential,True,False,57.424,"LINESTRING (14.7530013 40.7835784, 14.753057 40.7840931)",,Via Rimembranza,,,
143779650,residential,False,False,147.632,"LINESTRING (14.753057 40.7840931, 14.7513089 40.7841969)",,,,,
650724373,residential,True,False,5.015,"LINESTRING (14.753057 40.7840931, 14.7530609 40.7841381)",,Via Rimembranza,,,
143779275,residential,False,True,69.591,"LINESTRING (14.7512858 40.7835713, 14.7513089 40.7841969)",,,,,
143779649,residential,False,True,144.439,"LINESTRING (14.7512858 40.7835713, 14.7530013 40.7835784)",,,,,
