osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge,tunnel
27546012,Via Piegarello,residential,False,False,51.301,"LINESTRING (13.2438467 41.2867242, 13.2439742 41.2871755)",,,,,
27546012,Via Piegarello,residential,False,True,29.848,"LINESTRING (13.2438467 41.2867242, 13.2437779 41.2864608)",,,,,
28023176,Via Antonia Martucci,residential,False,False,50.679,"LINESTRING (13.246261 41.2894475, 13.2456788 41.2895754)",,,,,
28023176,Via Antonia Martucci,residential,False,True,59.094,"LINESTRING (13.246261 41.2894475, 13.2469466 41.2893169)",,,,,
132957582,Via Posterula,residential,False,True,372.76800000000014,"LINESTRING (13.2474903 41.2908215, 13.2477308 41.2911412, 13.2477456 41.2911555, 13.2477667 41.2911686, 13.2477879 41.291176, 13.2478183 41.2911803, 13.2478488 41.2911788, 13.2478776 41.2911711, 13.2491727 41.2906428, 13.2492932 41.2905936, 13.2493078 41.2905879, 13.249324 41.2905854, 13.2493402 41.2905864, 13.2493555 41.2905907, 13.2493686 41.290598, 13.2493785 41.2906076, 13.2493843 41.2906182, 13.2493863 41.2906295, 13.2493843 41.2906408, 13.249376 41.2906545, 13.2493599 41.2906647, 13.2492842 41.2907052, 13.2492445 41.2907265, 13.2486344 41.2910893, 13.2485615 41.2911321, 13.2484779 41.2911805, 13.2484041 41.2912221, 13.2483197 41.2912693, 13.2480454 41.291421, 13.2477215 41.2915294)",,,,,
227497545,Piazza Gregorio Antonelli,tertiary,False,True,16.744,"LINESTRING (13.2474903 41.2908215, 13.2474442 41.2907465, 13.2474271 41.2907146, 13.2474084 41.2906841)",,,,,
227497546,Via Appia,secondary,False,True,127.446,"LINESTRING (13.2474903 41.2908215, 13.2476652 41.2907562, 13.2477569 41.290721, 13.2483087 41.2905035, 13.2487641 41.290324, 13.2488436 41.2902927)",2,SS7,60,,
27546012,Via Piegarello,residential,False,False,135.36,"LINESTRING (13.2432907 41.2845167, 13.2435869 41.2857135)",,,,,
27546018,Via Antonio Gramsci,residential,True,False,16.931,"LINESTRING (13.2469466 41.2893169, 13.2469836 41.2894666)",,,,,
28023176,Via Antonia Martucci,residential,False,False,59.094,"LINESTRING (13.2469466 41.2893169, 13.246261 41.2894475)",,,,,
678432110,Lungolinea Pio VI,residential,True,False,144.164,"LINESTRING (13.2489675 41.2897512, 13.2500467 41.2888705, 13.2501157 41.2888149, 13.2501368 41.2887978)",1,,,,
"[27589808, 256898328, 256898329]","['Ponte Ospedale', 'Via del Porto']",tertiary,False,False,30.051000000000002,"LINESTRING (13.2532996 41.2860832, 13.253331 41.2861004, 13.2535218 41.2861844, 13.2535524 41.2861966, 13.2536119 41.2862163)",,,,yes,
27691816,Via Cristoforo Colombo,tertiary,False,False,193.317,"LINESTRING (13.2532996 41.2860832, 13.2532854 41.2860727, 13.2532718 41.2860564, 13.2532617 41.2860409, 13.2532536 41.2860222, 13.2532476 41.2860019, 13.2532423 41.2859802, 13.2531765 41.2853499, 13.2531251 41.2852514, 13.2525094 41.2844952)",,,,,
