osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,bridge,maxspeed,width
35207944,Via Giacomo Matteotti,residential,False,True,165.635,,,"LINESTRING (8.7577726 45.8375131, 8.7569095 45.837903, 8.7568063 45.8379819, 8.7567227 45.8382824, 8.7562673 45.8384527)",,,
35207950,Via Giacomo Matteotti,unclassified,False,False,125.61499999999998,,,"LINESTRING (8.7577726 45.8375131, 8.7575043 45.8373279, 8.7574225 45.837293, 8.7573887 45.8372392, 8.757393 45.8371734, 8.7574617 45.8371107, 8.7576196 45.8370082, 8.7579366 45.8368428, 8.7579702 45.8368074, 8.7579595 45.836771, 8.7579072 45.8366883)",,,
35207950,Via Giacomo Matteotti,unclassified,False,True,143.939,,,"LINESTRING (8.7577726 45.8375131, 8.7582026 45.8381108, 8.7585598 45.8386851)",,,
35207940,Via Giacomo Matteotti,residential,False,False,60.516,,,"LINESTRING (8.7579072 45.8366883, 8.7572253 45.8369538)",,,
35207950,Via Giacomo Matteotti,unclassified,False,False,104.523,,,"LINESTRING (8.7579072 45.8366883, 8.757671 45.8363636, 8.7574438 45.8360575, 8.7573443 45.8359067, 8.7573176 45.835844)",,,
35207950,Via Giacomo Matteotti,unclassified,False,True,125.61500000000001,,,"LINESTRING (8.7579072 45.8366883, 8.7579595 45.836771, 8.7579702 45.8368074, 8.7579366 45.8368428, 8.7576196 45.8370082, 8.7574617 45.8371107, 8.757393 45.8371734, 8.7573887 45.8372392, 8.7574225 45.837293, 8.7575043 45.8373279, 8.7577726 45.8375131)",,,
35207950,Via Giacomo Matteotti,unclassified,False,True,91.223,,,"LINESTRING (8.7564249 45.8353841, 8.7565731 45.8354293, 8.7568178 45.8354683, 8.756943 45.8354973, 8.7570624 45.8355539, 8.7573176 45.835844)",,,
36787720,Via Monte Bianco,residential,False,False,76.057,,,"LINESTRING (8.7533586 45.8438312, 8.7542494 45.8435435)",,,
29176840,Via Lunga,unclassified,False,False,143.899,,,"LINESTRING (8.7533586 45.8438312, 8.7531881 45.8434782, 8.7531524 45.8433867, 8.7530912 45.8432934, 8.7530194 45.8432479, 8.752908 45.8432373, 8.752555 45.8432377, 8.7523403 45.8431607, 8.7521413 45.8430727)",,,
36787724,Via Monviso,residential,False,False,23.275,,,"LINESTRING (8.7521413 45.8430727, 8.7519294 45.8432211)",,,
29176840,Via Lunga,unclassified,False,False,35.650999999999996,,,"LINESTRING (8.7521413 45.8430727, 8.7520458 45.8429786, 8.7519157 45.8427943)",,,
29176840,Via Lunga,unclassified,False,True,143.899,,,"LINESTRING (8.7521413 45.8430727, 8.7523403 45.8431607, 8.752555 45.8432377, 8.752908 45.8432373, 8.7530194 45.8432479, 8.7530912 45.8432934, 8.7531524 45.8433867, 8.7531881 45.8434782, 8.7533586 45.8438312)",,,
29176840,Via Lunga,unclassified,False,False,371.554,,,"LINESTRING (8.7519157 45.8427943, 8.7517799 45.8426249, 8.7517481 45.8424923, 8.7518491 45.842368, 8.7521669 45.8421981, 8.7526395 45.8419375, 8.7530556 45.8417763, 8.7537319 45.8416648, 8.754309 45.8413444, 8.7548332 45.8410879, 8.7551271 45.8410529, 8.7553944 45.8410327)",,,
29176840,Via Lunga,unclassified,False,True,35.650999999999996,,,"LINESTRING (8.7519157 45.8427943, 8.7520458 45.8429786, 8.7521413 45.8430727)",,,
36787722,Via Monte Rosa,residential,False,False,134.712,,,"LINESTRING (8.7519157 45.8427943, 8.7524657 45.8426262, 8.7529345 45.8424557, 8.7529025 45.8423368, 8.7533003 45.8422125)",,,
29176840,Via Lunga,unclassified,False,True,371.55400000000003,,,"LINESTRING (8.7553944 45.8410327, 8.7551271 45.8410529, 8.7548332 45.8410879, 8.754309 45.8413444, 8.7537319 45.8416648, 8.7530556 45.8417763, 8.7526395 45.8419375, 8.7521669 45.8421981, 8.7518491 45.842368, 8.7517481 45.8424923, 8.7517799 45.8426249, 8.7519157 45.8427943)",,,
"[35208003, 35208004]","['Via Don Basilio Parietti', 'Piazza San Martino']",unclassified,False,False,125.77799999999999,,,"LINESTRING (8.7553944 45.8410327, 8.7556308 45.841023, 8.7557198 45.8409791, 8.7557909 45.8408979, 8.7559196 45.8407776, 8.7561506 45.840362, 8.7562499 45.840175)",,,
35208003,Via Don Basilio Parietti,unclassified,False,True,71.992,,,"LINESTRING (8.7553944 45.8410327, 8.7553912 45.8411976, 8.7554013 45.8412703, 8.7553941 45.8413288, 8.7554445 45.8416778)",,,
35208013,Via Lunga,unclassified,False,True,6.31,,,"LINESTRING (8.7568684 45.8401172, 8.7568489 45.8401723)",,,
36787709,Via Paolo Comolli,residential,False,True,129.776,,,"LINESTRING (8.7568684 45.8401172, 8.7568457 45.8400529, 8.756721 45.8396994, 8.7566546 45.8396631, 8.7562675 45.8396069, 8.755869 45.8395693, 8.7557604 45.839543, 8.7557206 45.839511)",,,
382840133,Via Roma,secondary,False,False,241.741,2,SS394,"LINESTRING (8.7568684 45.8401172, 8.756608 45.8400278, 8.7553427 45.839582, 8.7551876 45.8395426, 8.7549869 45.8395248, 8.7547686 45.8395259, 8.7544992 45.8395389, 8.7539461 45.8395826)",,,
382840133,Via Roma,secondary,False,True,73.5,2,SS394,"LINESTRING (8.7568684 45.8401172, 8.7569629 45.840134, 8.7570592 45.8401389, 8.757385 45.8401252, 8.7574457 45.840122, 8.7578121 45.8401026)",,,
77102339,Via Ferdinando Rossi,unclassified,False,False,6.058,,,"LINESTRING (8.7538101 45.8383321, 8.7537552 45.8382933)",,,
77102339,Via Ferdinando Rossi,unclassified,False,True,37.094,,,"LINESTRING (8.7538101 45.8383321, 8.7540406 45.8386245)",,,
36787706,Via Luigi Origoni,residential,False,False,94.077,,,"LINESTRING (8.7538101 45.8383321, 8.7538745 45.8382445, 8.7549323 45.8381186)",,,
77102339,Via Ferdinando Rossi,unclassified,False,False,14.041,,,"LINESTRING (8.7538256 45.839461, 8.7539746 45.8393891)",,,
35207938,Via Giacomo Matteotti,residential,False,False,81.003,,,"LINESTRING (8.7573176 45.835844, 8.7575282 45.8356956, 8.7578411 45.8355685, 8.7579905 45.8355693, 8.7582141 45.8355202)",,,
35207950,Via Giacomo Matteotti,unclassified,False,False,91.22300000000001,,,"LINESTRING (8.7573176 45.835844, 8.7570624 45.8355539, 8.756943 45.8354973, 8.7568178 45.8354683, 8.7565731 45.8354293, 8.7564249 45.8353841)",,,
35207950,Via Giacomo Matteotti,unclassified,False,True,104.523,,,"LINESTRING (8.7573176 45.835844, 8.7573443 45.8359067, 8.7574438 45.8360575, 8.757671 45.8363636, 8.7579072 45.8366883)",,,
35207938,Via Giacomo Matteotti,residential,False,True,81.003,,,"LINESTRING (8.7582141 45.8355202, 8.7579905 45.8355693, 8.7578411 45.8355685, 8.7575282 45.8356956, 8.7573176 45.835844)",,,
35207940,Via Giacomo Matteotti,residential,False,True,60.516,,,"LINESTRING (8.7572253 45.8369538, 8.7579072 45.8366883)",,,
35207944,Via Giacomo Matteotti,residential,False,False,165.635,,,"LINESTRING (8.7562673 45.8384527, 8.7567227 45.8382824, 8.7568063 45.8379819, 8.7569095 45.837903, 8.7577726 45.8375131)",,,
35207945,Via Giacomo Matteotti,residential,False,False,43.929,,,"LINESTRING (8.7585598 45.8386851, 8.7580548 45.8388648)",,,
35207950,Via Giacomo Matteotti,unclassified,False,True,8.284,,,"LINESTRING (8.7585598 45.8386851, 8.7586123 45.83875)",,,
35207950,Via Giacomo Matteotti,unclassified,False,False,143.939,,,"LINESTRING (8.7585598 45.8386851, 8.7582026 45.8381108, 8.7577726 45.8375131)",,,
35207945,Via Giacomo Matteotti,residential,False,True,43.929,,,"LINESTRING (8.7580548 45.8388648, 8.7585598 45.8386851)",,,
35207946,Via Giacomo Matteotti,residential,False,False,11.238,,,"LINESTRING (8.7594985 45.8385023, 8.7595728 45.8385891)",,,
35207946,Via Giacomo Matteotti,residential,False,True,73.971,,,"LINESTRING (8.7594985 45.8385023, 8.7586123 45.83875)",,,
35207947,Via Giacomo Matteotti,residential,False,False,9.268,,,"LINESTRING (8.7594985 45.8385023, 8.7594675 45.8384218)",,,
35207946,Via Giacomo Matteotti,residential,False,True,11.238,,,"LINESTRING (8.7595728 45.8385891, 8.7594985 45.8385023)",,,
35207947,Via Giacomo Matteotti,residential,False,True,9.268,,,"LINESTRING (8.7594675 45.8384218, 8.7594985 45.8385023)",,,
77102342,Via Cassini,unclassified,False,True,153.296,,,"LINESTRING (8.7602571 45.8431037, 8.7601162 45.8429459, 8.7600567 45.8428843, 8.7597304 45.8425524, 8.7594514 45.8423242, 8.7593279 45.8422437, 8.7592717 45.8422283, 8.7591074 45.8422172, 8.7589054 45.8422012)",,,
35207999,Via Cornelio Bregonzio,unclassified,False,False,99.441,,,"LINESTRING (8.7567967 45.8433993, 8.7568579 45.8433667, 8.7571744 45.8432583, 8.7572392 45.8432148, 8.7573736 45.8429558, 8.7575573 45.8427331)",,,
35208003,Via Don Basilio Parietti,unclassified,False,False,288.88100000000003,,,"LINESTRING (8.7567967 45.8433993, 8.7565999 45.8433311, 8.7560021 45.8432457, 8.7559295 45.8432372, 8.7554384 45.8430408, 8.7551652 45.8430749, 8.7551097 45.843045, 8.7551054 45.8429895, 8.7551438 45.842934, 8.7552335 45.8428529, 8.7553402 45.8426351, 8.7554299 45.8421654, 8.7554678 45.8419478, 8.7554673 45.8417588)",,,
35208003,Via Don Basilio Parietti,unclassified,False,True,9.178,,,"LINESTRING (8.7554445 45.8416778, 8.7554673 45.8417588)",,,
35208007,Via Don Basilio Parietti,residential,False,False,63.539,,,"LINESTRING (8.7554445 45.8416778, 8.7546406 45.8417913)",,,
35208003,Via Don Basilio Parietti,unclassified,False,False,71.99199999999999,,,"LINESTRING (8.7554445 45.8416778, 8.7553941 45.8413288, 8.7554013 45.8412703, 8.7553912 45.8411976, 8.7553944 45.8410327)",,,
35208012,Via Emilio Alemagna,residential,False,False,66.319,,,"LINESTRING (8.7562499 45.840175, 8.7554018 45.8400936)",,,
"[35208004, 35208013]","['Via Lunga', 'Piazza San Martino']",unclassified,False,False,47.093,,,"LINESTRING (8.7562499 45.840175, 8.7563348 45.8401583, 8.7566894 45.8401916, 8.7568489 45.8401723)",,,
"[35208003, 35208004]","['Via Don Basilio Parietti', 'Piazza San Martino']",unclassified,False,True,125.77799999999999,,,"LINESTRING (8.7562499 45.840175, 8.7561506 45.840362, 8.7559196 45.8407776, 8.7557909 45.8408979, 8.7557198 45.8409791, 8.7556308 45.841023, 8.7553944 45.8410327)",,,
35208003,Via Don Basilio Parietti,unclassified,False,False,9.178,,,"LINESTRING (8.7554673 45.8417588, 8.7554445 45.8416778)",,,
35208006,Via Don Basilio Parietti,residential,False,False,31.869,,,"LINESTRING (8.7554673 45.8417588, 8.7558737 45.8417142)",,,
35208003,Via Don Basilio Parietti,unclassified,False,True,288.88100000000003,,,"LINESTRING (8.7554673 45.8417588, 8.7554678 45.8419478, 8.7554299 45.8421654, 8.7553402 45.8426351, 8.7552335 45.8428529, 8.7551438 45.842934, 8.7551054 45.8429895, 8.7551097 45.843045, 8.7551652 45.8430749, 8.7554384 45.8430408, 8.7559295 45.8432372, 8.7560021 45.8432457, 8.7565999 45.8433311, 8.7567967 45.8433993)",,,
35208006,Via Don Basilio Parietti,residential,False,True,31.869,,,"LINESTRING (8.7558737 45.8417142, 8.7554673 45.8417588)",,,
35208007,Via Don Basilio Parietti,residential,False,True,63.539,,,"LINESTRING (8.7546406 45.8417913, 8.7554445 45.8416778)",,,
35208012,Via Emilio Alemagna,residential,False,True,66.319,,,"LINESTRING (8.7554018 45.8400936, 8.7562499 45.840175)",,,
35208013,Via Lunga,unclassified,False,False,6.31,,,"LINESTRING (8.7568489 45.8401723, 8.7568684 45.8401172)",,,
"[35208004, 35208013]","['Via Lunga', 'Piazza San Martino']",unclassified,False,True,47.093,,,"LINESTRING (8.7568489 45.8401723, 8.7566894 45.8401916, 8.7563348 45.8401583, 8.7562499 45.840175)",,,
77102342,Via Cassini,unclassified,False,False,30.495,,,"LINESTRING (8.7568489 45.8401723, 8.7569162 45.8402199, 8.757005 45.8403656, 8.7570516 45.8404025)",,,
36787702,,residential,False,True,82.42,,,"LINESTRING (8.7515732 45.8372618, 8.7521773 45.8371292, 8.7523028 45.8370558, 8.7525203 45.8369483)",,,
36787706,Via Luigi Origoni,residential,False,True,32.416,,,"LINESTRING (8.7553482 45.8380865, 8.7549323 45.8381186)",,,
36787706,Via Luigi Origoni,residential,False,False,32.416,,,"LINESTRING (8.7549323 45.8381186, 8.7553482 45.8380865)",,,
36787706,Via Luigi Origoni,residential,False,True,94.077,,,"LINESTRING (8.7549323 45.8381186, 8.7538745 45.8382445, 8.7538101 45.8383321)",,,
36787709,Via Paolo Comolli,residential,False,False,78.599,,,"LINESTRING (8.7549323 45.8381186, 8.7549212 45.8385089, 8.7548224 45.8388178)",,,
36787712,Via Comolli,residential,False,False,64.828,,,"LINESTRING (8.7548224 45.8388178, 8.7556536 45.8387502)",,,
36787709,Via Paolo Comolli,residential,False,False,30.433,,,"LINESTRING (8.7548224 45.8388178, 8.7547729 45.8389015, 8.7547663 45.8390148, 8.7548 45.8390805)",,,
36787709,Via Paolo Comolli,residential,False,True,78.599,,,"LINESTRING (8.7548224 45.8388178, 8.7549212 45.8385089, 8.7549323 45.8381186)",,,
36787711,Via Paolo Comolli,residential,False,False,25.029,,,"LINESTRING (8.7548 45.8390805, 8.7544844 45.8391287)",,,
36787709,Via Paolo Comolli,residential,False,False,99.407,,,"LINESTRING (8.7548 45.8390805, 8.7550198 45.839113, 8.7555043 45.8391623, 8.7556253 45.8392319, 8.7556833 45.8393846, 8.7557206 45.839511)",,,
36787709,Via Paolo Comolli,residential,False,True,30.433,,,"LINESTRING (8.7548 45.8390805, 8.7547663 45.8390148, 8.7547729 45.8389015, 8.7548224 45.8388178)",,,
36787709,Via Paolo Comolli,residential,False,False,129.77599999999998,,,"LINESTRING (8.7557206 45.839511, 8.7557604 45.839543, 8.755869 45.8395693, 8.7562675 45.8396069, 8.7566546 45.8396631, 8.756721 45.8396994, 8.7568457 45.8400529, 8.7568684 45.8401172)",,,
36787709,Via Paolo Comolli,residential,False,True,99.407,,,"LINESTRING (8.7557206 45.839511, 8.7556833 45.8393846, 8.7556253 45.8392319, 8.7555043 45.8391623, 8.7550198 45.839113, 8.7548 45.8390805)",,,
77102343,Via Paolo Comolli,residential,False,False,60.16799999999999,,,"LINESTRING (8.7557206 45.839511, 8.7555059 45.839492, 8.7551909 45.8394395, 8.754961 45.8394012)",,,
36787712,Via Comolli,residential,False,True,64.828,,,"LINESTRING (8.7556536 45.8387502, 8.7548224 45.8388178)",,,
77102343,Via Paolo Comolli,residential,False,True,60.168,,,"LINESTRING (8.754961 45.8394012, 8.7551909 45.8394395, 8.7555059 45.839492, 8.7557206 45.839511)",,,
36787718,Via del Colle,unclassified,False,False,327.314,,,"LINESTRING (8.7525759 45.8418443, 8.7522977 45.841846, 8.7519894 45.8418869, 8.751618 45.8419974, 8.7511572 45.8421997, 8.7509583 45.8422804, 8.75084 45.8423124, 8.7507715 45.842298, 8.750724 45.8422516, 8.7506577 45.8421522, 8.7505815 45.8419798, 8.7505582 45.8418958, 8.7505372 45.841793, 8.7504533 45.8416825, 8.7503195 45.8415377, 8.7501239 45.8412791, 8.7498295 45.8408832)",,,
36787718,Via del Colle,unclassified,False,True,327.31399999999996,,,"LINESTRING (8.7498295 45.8408832, 8.7501239 45.8412791, 8.7503195 45.8415377, 8.7504533 45.8416825, 8.7505372 45.841793, 8.7505582 45.8418958, 8.7505815 45.8419798, 8.7506577 45.8421522, 8.750724 45.8422516, 8.7507715 45.842298, 8.75084 45.8423124, 8.7509583 45.8422804, 8.7511572 45.8421997, 8.751618 45.8419974, 8.7519894 45.8418869, 8.7522977 45.841846, 8.7525759 45.8418443)",,,
"[382840132, 77102340]","['Via Roma', 'Via Piave']",secondary,False,True,174.167,2,SS394,"LINESTRING (8.7498295 45.8408832, 8.7505079 45.8404974, 8.7510366 45.8401845, 8.7513074 45.8400243, 8.7515811 45.839904)",,50,
36787720,Via Monte Bianco,residential,False,True,76.057,,,"LINESTRING (8.7542494 45.8435435, 8.7533586 45.8438312)",,,
36787722,Via Monte Rosa,residential,False,True,134.712,,,"LINESTRING (8.7533003 45.8422125, 8.7529025 45.8423368, 8.7529345 45.8424557, 8.7524657 45.8426262, 8.7519157 45.8427943)",,,
36787724,Via Monviso,residential,False,True,23.275,,,"LINESTRING (8.7519294 45.8432211, 8.7521413 45.8430727)",,,
36787728,Via Monviso,residential,False,False,94.77799999999999,,,"LINESTRING (8.7519294 45.8432211, 8.7513434 45.8434839, 8.7508568 45.8436242)",,,
36787728,Via Monviso,residential,False,True,94.77799999999999,,,"LINESTRING (8.7508568 45.8436242, 8.7513434 45.8434839, 8.7519294 45.8432211)",,,
35207999,Via Cornelio Bregonzio,unclassified,False,True,112.96900000000001,,,"LINESTRING (8.7579543 45.8415326, 8.7579943 45.8416882, 8.7579881 45.8420383, 8.7579255 45.8422946, 8.757838 45.8424634, 8.7577891 45.8425226)",,,
77102342,Via Cassini,unclassified,False,False,136.465,,,"LINESTRING (8.7579543 45.8415326, 8.7582619 45.8414812, 8.7584359 45.8414536, 8.7585082 45.8414502, 8.7585513 45.8414605, 8.7586254 45.8415001, 8.7586908 45.8415552, 8.758727 45.8416328, 8.7587637 45.8417385, 8.7588297 45.8419283, 8.7588768 45.8420693, 8.7589054 45.8422012)",,,
77102342,Via Cassini,unclassified,False,True,112.82900000000001,,,"LINESTRING (8.7579543 45.8415326, 8.7578818 45.8412506, 8.7578443 45.8410381, 8.757788 45.8408068, 8.7576817 45.8406317, 8.7576012 45.8405621)",,,
36794548,Via Cassini,unclassified,False,False,31.733999999999998,,,"LINESTRING (8.7576012 45.8405621, 8.7576106 45.8405078, 8.7576175 45.8404785, 8.7576089 45.8404406, 8.7575314 45.8402872)",,,
77102342,Via Cassini,unclassified,False,False,112.82900000000001,,,"LINESTRING (8.7576012 45.8405621, 8.7576817 45.8406317, 8.757788 45.8408068, 8.7578443 45.8410381, 8.7578818 45.8412506, 8.7579543 45.8415326)",,,
77102342,Via Cassini,unclassified,False,True,46.540000000000006,,,"LINESTRING (8.7576012 45.8405621, 8.757533 45.8405291, 8.7574427 45.8405007, 8.7571898 45.840455, 8.7570516 45.8404025)",,,
36794548,Via Cassini,unclassified,False,True,31.733999999999998,,,"LINESTRING (8.7575314 45.8402872, 8.7576089 45.8404406, 8.7576175 45.8404785, 8.7576106 45.8405078, 8.7576012 45.8405621)",,,
36856446,Via Cassini,unclassified,False,True,77.435,,,"LINESTRING (8.7589054 45.8422012, 8.7589199 45.8422858, 8.7589337 45.8423323, 8.7589785 45.8423805, 8.7590508 45.8424563, 8.7590835 45.8425111, 8.7591056 45.8425759, 8.7591125 45.8426076, 8.7591028 45.842631, 8.7590711 45.8426489, 8.7588134 45.8427468)",,,
77102342,Via Cassini,unclassified,False,False,153.296,,,"LINESTRING (8.7589054 45.8422012, 8.7591074 45.8422172, 8.7592717 45.8422283, 8.7593279 45.8422437, 8.7594514 45.8423242, 8.7597304 45.8425524, 8.7600567 45.8428843, 8.7601162 45.8429459, 8.7602571 45.8431037)",,,
77102342,Via Cassini,unclassified,False,True,136.465,,,"LINESTRING (8.7589054 45.8422012, 8.7588768 45.8420693, 8.7588297 45.8419283, 8.7587637 45.8417385, 8.758727 45.8416328, 8.7586908 45.8415552, 8.7586254 45.8415001, 8.7585513 45.8414605, 8.7585082 45.8414502, 8.7584359 45.8414536, 8.7582619 45.8414812, 8.7579543 45.8415326)",,,
36856446,Via Cassini,unclassified,False,False,77.435,,,"LINESTRING (8.7588134 45.8427468, 8.7590711 45.8426489, 8.7591028 45.842631, 8.7591125 45.8426076, 8.7591056 45.8425759, 8.7590835 45.8425111, 8.7590508 45.8424563, 8.7589785 45.8423805, 8.7589337 45.8423323, 8.7589199 45.8422858, 8.7589054 45.8422012)",,,
35207999,Via Cornelio Bregonzio,unclassified,False,True,29.5,,,"LINESTRING (8.7577891 45.8425226, 8.7575573 45.8427331)",,,
35207999,Via Cornelio Bregonzio,unclassified,False,False,112.969,,,"LINESTRING (8.7577891 45.8425226, 8.757838 45.8424634, 8.7579255 45.8422946, 8.7579881 45.8420383, 8.7579943 45.8416882, 8.7579543 45.8415326)",,,
36794547,Via al Ronco,unclassified,False,False,171.28399999999996,,,"LINESTRING (8.7577891 45.8425226, 8.7578064 45.8425365, 8.7578479 45.8425576, 8.7578858 45.8425903, 8.7579088 45.8426282, 8.7579273 45.8426811, 8.7579414 45.8427455, 8.7579538 45.8428126, 8.7579705 45.842869, 8.7580084 45.8429299, 8.7580384 45.8429784, 8.7580886 45.8430442, 8.7581768 45.8431536, 8.7582212 45.8431973, 8.758265 45.8432227, 8.758488 45.8432855, 8.7585871 45.8433305, 8.7587327 45.8434328, 8.7588297 45.843544, 8.7588553 45.8436216, 8.7588403 45.8437107, 8.7588068 45.8437575)",,,
36794547,Via al Ronco,unclassified,False,True,171.28399999999996,,,"LINESTRING (8.7588068 45.8437575, 8.7588403 45.8437107, 8.7588553 45.8436216, 8.7588297 45.843544, 8.7587327 45.8434328, 8.7585871 45.8433305, 8.758488 45.8432855, 8.758265 45.8432227, 8.7582212 45.8431973, 8.7581768 45.8431536, 8.7580886 45.8430442, 8.7580384 45.8429784, 8.7580084 45.8429299, 8.7579705 45.842869, 8.7579538 45.8428126, 8.7579414 45.8427455, 8.7579273 45.8426811, 8.7579088 45.8426282, 8.7578858 45.8425903, 8.7578479 45.8425576, 8.7578064 45.8425365, 8.7577891 45.8425226)",,,
36794551,Via al Ronco,unclassified,False,False,84.765,,,"LINESTRING (8.7588068 45.8437575, 8.7587441 45.8437822, 8.7585977 45.8438166, 8.7584839 45.8438386, 8.7583622 45.8438545, 8.7581796 45.8438889, 8.7579944 45.843918, 8.7577509 45.8439462)",,,
36794551,Via al Ronco,unclassified,False,True,84.765,,,"LINESTRING (8.7577509 45.8439462, 8.7579944 45.843918, 8.7581796 45.8438889, 8.7583622 45.8438545, 8.7584839 45.8438386, 8.7585977 45.8438166, 8.7587441 45.8437822, 8.7588068 45.8437575)",,,
35207999,Via Cornelio Bregonzio,unclassified,False,False,29.5,,,"LINESTRING (8.7575573 45.8427331, 8.7577891 45.8425226)",,,
35207999,Via Cornelio Bregonzio,unclassified,False,True,99.441,,,"LINESTRING (8.7575573 45.8427331, 8.7573736 45.8429558, 8.7572392 45.8432148, 8.7571744 45.8432583, 8.7568579 45.8433667, 8.7567967 45.8433993)",,,
