osmid,ref,name,highway,oneway,reversed,length,geometry,junction
23725738,SP261,Piazza Giovanni Amendola,unclassified,False,True,67.475,"LINESTRING (14.5863755 40.7759667, 14.5862298 40.7765634)",
23725714,,Via Vincenzo Manzini,residential,False,False,104.721,"LINESTRING (14.5863755 40.7759667, 14.5865834 40.7758561, 14.5867637 40.7757586, 14.5869611 40.7757261, 14.5871437 40.7757263, 14.5873478 40.7757738, 14.5874957 40.7758371)",
183475261,,traversa piazza Amendola,residential,False,True,65.106,"LINESTRING (14.5863755 40.7759667, 14.5863331 40.7758053, 14.5862473 40.7753894)",
317561120,SP261,Via Enrico Berlinguer,unclassified,False,True,129.126,"LINESTRING (14.5863755 40.7759667, 14.586172 40.775954, 14.5858685 40.7759424, 14.5857886 40.7759291, 14.5850171 40.7755177)",
183475265,,Via Guglielmo Oberdan,residential,False,True,6.606,"LINESTRING (14.5874957 40.7758371, 14.5874677 40.7758926)",
23725714,,Via Vincenzo Manzini,residential,False,True,104.721,"LINESTRING (14.5874957 40.7758371, 14.5873478 40.7757738, 14.5871437 40.7757263, 14.5869611 40.7757261, 14.5867637 40.7757586, 14.5865834 40.7758561, 14.5863755 40.7759667)",
"[283604515, 183475260]",,"['Piazza Umberto I', 'Via Cesare Battisti']",residential,True,False,68.5,"LINESTRING (14.5889695 40.7747545, 14.5887691 40.7746994, 14.5887129 40.77468, 14.5886919 40.7746487, 14.5887172 40.7742765)",
"[283608491, 283604517]",,"['Via Vittorio Veneto', 'Piazza Umberto I']",residential,True,False,63.38100000000001,"LINESTRING (14.5889695 40.7747545, 14.5889211 40.7747689, 14.5887386 40.7748311, 14.5886201 40.7748877, 14.5885935 40.7749376, 14.5885515 40.7749994, 14.5884215 40.7751121)",
23725729,,Viale 8 Marzo,residential,False,False,259.452,"LINESTRING (14.5826181 40.7741922, 14.5826009 40.7748617, 14.5825704 40.7757572, 14.5825428 40.7765248)",
317561120,SP261,Via Enrico Berlinguer,unclassified,False,False,157.13400000000001,"LINESTRING (14.5826181 40.7741922, 14.5830815 40.7744587, 14.5838712 40.7749136, 14.5841066 40.7750444)",
23725729,,Viale 8 Marzo,residential,False,True,259.452,"LINESTRING (14.5825428 40.7765248, 14.5825704 40.7757572, 14.5826009 40.7748617, 14.5826181 40.7741922)",
283608499,SP5,Viale Roma,tertiary,False,False,310.61899999999997,"LINESTRING (14.5825428 40.7765248, 14.5834678 40.7765126, 14.5842746 40.7765321, 14.585244 40.7765348, 14.5859141 40.7765418, 14.5862298 40.7765634)",
283608499,SP5,Viale Roma,tertiary,False,True,59.364,"LINESTRING (14.5825428 40.7765248, 14.5821438 40.7765162, 14.5818385 40.7765024)",
905647827,,,residential,False,False,276.323,"LINESTRING (14.5825428 40.7765248, 14.5824976 40.776676, 14.5822499 40.7777079, 14.5819147 40.7789637)",
23725738,SP261,Piazza Giovanni Amendola,unclassified,False,False,67.475,"LINESTRING (14.5862298 40.7765634, 14.5863755 40.7759667)",
23725743,SP5,Via Pendino,tertiary,False,False,130.969,"LINESTRING (14.5862298 40.7765634, 14.5865796 40.7766627, 14.587079 40.7768194, 14.5874732 40.7769617, 14.5876558 40.7770315)",
283608499,SP5,Viale Roma,tertiary,False,True,310.619,"LINESTRING (14.5862298 40.7765634, 14.5859141 40.7765418, 14.585244 40.7765348, 14.5842746 40.7765321, 14.5834678 40.7765126, 14.5825428 40.7765248)",
253393877,,Via Giacomo Matteotti,secondary_link,True,False,19.685,"LINESTRING (14.5915874 40.7774225, 14.5916268 40.777597)",
144753009,SR367/a,Via Giacomo Matteotti,secondary,False,False,156.411,"LINESTRING (14.5915874 40.7774225, 14.5916289 40.7771742, 14.5916808 40.776999, 14.5917934 40.7766361, 14.591951 40.776044)",
29919798,SR367/a,Largo Alcide De Gasperi,secondary,True,False,27.867000000000004,"LINESTRING (14.5911906 40.773357, 14.5911481 40.7732916, 14.5911101 40.7732175, 14.5910657 40.7731252)",
144753005,,Via Sergente De Pascale,residential,True,False,202.881,"LINESTRING (14.5911906 40.773357, 14.5911021 40.7733841, 14.5906365 40.7735094, 14.5904572 40.7736027, 14.5901564 40.7737592, 14.5899852 40.7740401, 14.5899606 40.7740862, 14.5899365 40.7744092, 14.589877 40.7746595)",
144753009,SR367/a,Via Giacomo Matteotti,secondary,False,True,312.733,"LINESTRING (14.5911906 40.773357, 14.5912526 40.7734902, 14.5915187 40.7740037, 14.59189 40.7747077, 14.5919505 40.7748385, 14.5919822 40.7749201, 14.5920508 40.7751671, 14.5920766 40.7754661, 14.5919993 40.7758626, 14.591951 40.776044)",
253393876,,Via Giovanni XXIII,secondary_link,True,False,14.532,"LINESTRING (14.5917504 40.7777995, 14.5915864 40.7777588)",
401057392,SR367/a,Largo Alcide De Gasperi,secondary,True,False,73.843,"LINESTRING (14.5908485 40.7722508, 14.5909523 40.7724043, 14.5911663 40.7727249, 14.5912086 40.7728165, 14.5912194 40.7728509)",
144752992,,Via Piave,residential,True,False,131.204,"LINESTRING (14.589877 40.7746595, 14.5901443 40.7747364, 14.5902517 40.7747842, 14.5904139 40.7749069, 14.5906097 40.7750856, 14.5908222 40.77552)",
283604514,,Via Capitano Oliva,residential,True,False,77.55099999999999,"LINESTRING (14.589877 40.7746595, 14.5894859 40.7747362, 14.5889695 40.7747545)",
144752990,,Via Pendino,tertiary_link,True,False,20.769,"LINESTRING (14.5914544 40.7777523, 14.5912078 40.7777563)",
144753007,,,secondary,True,False,12.47,"LINESTRING (14.5914544 40.7777523, 14.5914254 40.777733, 14.5914048 40.7777083, 14.5913943 40.7776802, 14.5913946 40.7776557)",roundabout
253393874,,Via Pendino,tertiary_link,True,False,19.301,"LINESTRING (14.5912078 40.7777563, 14.5913946 40.7776557)",
23725743,SP5,Via Pendino,tertiary,False,True,134.076,"LINESTRING (14.5912078 40.7777563, 14.5911067 40.7777475, 14.5909608 40.7777475, 14.5904672 40.7777444, 14.5901197 40.7777345, 14.5896175 40.7777096)",
144752994,,Via Piave,residential,True,False,21.51,"LINESTRING (14.5913953 40.7776492, 14.5913273 40.7775346, 14.5913098 40.7774681)",
144753007,,,secondary,True,False,8.648,"LINESTRING (14.5913953 40.7776492, 14.5914045 40.7776255, 14.5914227 40.7776028, 14.5914479 40.7775844)",roundabout
144753004,,Via Martiri della Loggia,residential,True,False,96.712,"LINESTRING (14.5897943 40.7755264, 14.5898483 40.7748869, 14.5898641 40.7746997, 14.589877 40.7746595)",
183475266,,Via Filippo Turati,residential,False,True,76.39500000000001,"LINESTRING (14.5897943 40.7755264, 14.5892111 40.7753929, 14.5891253 40.7754031, 14.5890019 40.7754397, 14.5889607 40.7754904)",
283595999,,Via Filippo Turati,residential,True,False,86.642,"LINESTRING (14.5897943 40.7755264, 14.5898506 40.7755182, 14.5908222 40.77552)",
144753013,,Via Giacomo Matteotti,secondary_link,True,False,18.95,"LINESTRING (14.5914784 40.7775716, 14.5915874 40.7774225)",
144753007,,,secondary,True,False,13.56,"LINESTRING (14.5914784 40.7775716, 14.5915176 40.7775648, 14.5915578 40.7775669, 14.5915953 40.777578, 14.5916268 40.777597)",roundabout
253393875,,Via Piave,residential,True,False,17.391,"LINESTRING (14.5913098 40.7774681, 14.5914479 40.7775844)",
283650147,,Via Piave,residential,False,True,62.809,"LINESTRING (14.5913098 40.7774681, 14.5912293 40.777263, 14.5911381 40.7769928, 14.5911188 40.7769223)",
144752992,,Via Piave,residential,True,False,124.52500000000002,"LINESTRING (14.5908222 40.77552, 14.5909477 40.7761174, 14.5910067 40.7765115, 14.5910383 40.7766274)",
144753007,,,secondary,True,False,11.584000000000001,"LINESTRING (14.5915864 40.7777588, 14.5915423 40.7777683, 14.5914965 40.777766, 14.5914544 40.7777523)",roundabout
144752989,,Via Giovanni XXIII,secondary_link,True,False,15.571,"LINESTRING (14.5916625 40.7776763, 14.5917504 40.7777995)",
144753007,,,secondary,True,False,11.641,"LINESTRING (14.5916625 40.7776763, 14.5916503 40.77771, 14.5916239 40.7777386, 14.5915864 40.7777588)",roundabout
