osmid,ref,name,highway,oneway,reversed,length,maxspeed,geometry,bridge,lanes,width,junction
40631317,,Via Castello,residential,False,True,83.578,,"LINESTRING (12.0324682 45.2976017, 12.0324759 45.2976214, 12.0325275 45.2976978, 12.0325895 45.2977638, 12.0330576 45.2980792, 12.0331721 45.2981564)",,,,
40631363,,Via Gauslino,residential,False,False,134.749,,"LINESTRING (12.0324682 45.2976017, 12.0325905 45.2976112, 12.0333719 45.2974006, 12.0340831 45.2972064)",,,,
144812253,,Via Castello,residential,True,False,54.391000000000005,,"LINESTRING (12.0324682 45.2976017, 12.0323911 45.2975938, 12.0321473 45.297654, 12.0318835 45.2977192, 12.0318083 45.2977373)",,,,
62114752,,Via Barchette,unclassified,False,False,20.937,,"LINESTRING (12.0421727 45.2990216, 12.0421075 45.299025, 12.0420536 45.2990099, 12.041922 45.2989683)",,,,
181354511,,Via Vittorio Veneto,unclassified,False,True,62.367,,"LINESTRING (12.0421727 45.2990216, 12.0422378 45.2989578, 12.0423025 45.2984776)",,,,
62114752,,Via Barchette,unclassified,False,False,153.113,,"LINESTRING (12.041922 45.2989683, 12.0401952 45.2984564, 12.0401181 45.2984335)",,,,
62114752,,Via Barchette,unclassified,False,True,20.937,,"LINESTRING (12.041922 45.2989683, 12.0420536 45.2990099, 12.0421075 45.299025, 12.0421727 45.2990216)",,,,
169963566,,Via San Nicolò,residential,False,False,331.974,50,"LINESTRING (12.041922 45.2989683, 12.0419446 45.2989351, 12.0419734 45.2988926, 12.0419685 45.2972946, 12.0419152 45.2971967, 12.0418619 45.2971666, 12.0416435 45.2972052, 12.0414051 45.2972805, 12.0407908 45.2973829, 12.0404021 45.2974328, 12.0403258 45.2974409, 12.0402807 45.2974462)",,2,,
211484567,,Via Peci,residential,True,False,106.85999999999999,,"LINESTRING (12.0366337 45.2960519, 12.0366377 45.2961285, 12.0367282 45.2964215, 12.0367547 45.2965062, 12.0369358 45.2968302, 12.0370198 45.2969677)",,,,
"[211484568, 381012717]",,Via Roma,residential,True,False,75.15400000000001,50,"LINESTRING (12.0366337 45.2960519, 12.0365722 45.2960682, 12.0365406 45.2960773, 12.0358298 45.2962817, 12.0357441 45.2963072)",,1,,
290034407,,Via Roma,residential,False,True,103.734,,"LINESTRING (12.0366337 45.2960519, 12.0373125 45.2958922, 12.0378931 45.2957596)",,2,,
290034406,,Via Co' Panico,residential,False,True,8.932,,"LINESTRING (12.0384604 45.295652, 12.0385711 45.2956323)",,2,,
46240501,,Via Roma,residential,False,False,9.959,,"LINESTRING (12.0384604 45.295652, 12.0384293 45.2956579, 12.0383385 45.2956778)",,2,,
144812263,,Via Michiel,residential,False,True,231.06599999999997,,"LINESTRING (12.0384604 45.295652, 12.038422 45.2955776, 12.0383197 45.295376, 12.0379865 45.2946571, 12.0378917 45.2944218, 12.0376118 45.2937866, 12.0375584 45.2936736)",,,,
92223130,,Via Co' Panico,residential,True,False,83.105,,"LINESTRING (12.0395951 45.2958113, 12.0392656 45.2957189, 12.0390213 45.2956719, 12.0389731 45.2956621, 12.0386899 45.2956433, 12.0385711 45.2956323)",,2,,
183924828,,Via Co' Panico,unclassified,False,False,62.565999999999995,,"LINESTRING (12.0395951 45.2958113, 12.0398612 45.2959344, 12.0400066 45.2960663, 12.0401077 45.2962226)",,,,
144812287,,Via Zara,residential,False,True,116.687,,"LINESTRING (12.0401077 45.2962226, 12.0415074 45.2958596)",,,,
183924828,,Via Co' Panico,unclassified,False,False,80.706,,"LINESTRING (12.0401077 45.2962226, 12.0401602 45.2963544, 12.0401929 45.2966522, 12.0401804 45.2969423)",,,,
183924828,,Via Co' Panico,unclassified,False,True,62.565999999999995,,"LINESTRING (12.0401077 45.2962226, 12.0400066 45.2960663, 12.0398612 45.2959344, 12.0395951 45.2958113)",,,,
169963566,,Via San Nicolò,residential,False,True,331.97400000000005,50,"LINESTRING (12.0402807 45.2974462, 12.0403258 45.2974409, 12.0404021 45.2974328, 12.0407908 45.2973829, 12.0414051 45.2972805, 12.0416435 45.2972052, 12.0418619 45.2971666, 12.0419152 45.2971967, 12.0419685 45.2972946, 12.0419734 45.2988926, 12.0419446 45.2989351, 12.041922 45.2989683)",,2,,
"[381026022, 353045830]",,Via Co' Panico,residential,False,False,51.649,30,"LINESTRING (12.0402807 45.2974462, 12.0402906 45.2975674, 12.0402701 45.2977329, 12.0402283 45.2979074)",,2,,
353045830,,Via Co' Panico,residential,False,True,32.056,30,"LINESTRING (12.0402807 45.2974462, 12.040232 45.2972881, 12.0402008 45.2971635)",,2,,
181387756,,Via Luigi Lucchini,residential,False,False,45.36,50,"LINESTRING (12.0363424 45.2937945, 12.0364194 45.2937905, 12.0369194 45.2937541)",,2,,
211484565,,Via Camillo Cavour,residential,False,False,61.42,50,"LINESTRING (12.0363424 45.2937945, 12.0363575 45.2942293, 12.0363654 45.2943466)",,2,,
181354511,,Via Vittorio Veneto,unclassified,False,False,111.52400000000002,,"LINESTRING (12.0423859 45.2970103, 12.0423889 45.2971554, 12.042401 45.2975235, 12.0423751 45.2979099, 12.0423621 45.2980123)",,,,
181354511,,Via Vittorio Veneto,unclassified,False,True,172.349,,"LINESTRING (12.0423859 45.2970103, 12.0423583 45.2959778, 12.0423579 45.2958112, 12.0424261 45.2956935, 12.0425012 45.2956253, 12.042593 45.29557, 12.0426557 45.2955419)",,,,
181006877,,Via Giovanni XXIII,residential,False,True,152.78,,"LINESTRING (12.0426557 45.2955419, 12.0426415 45.2955092, 12.0426347 45.2954918, 12.0426264 45.2954704, 12.0426008 45.2952717, 12.0426145 45.2941717)",,,,
181354511,,Via Vittorio Veneto,unclassified,False,False,172.349,,"LINESTRING (12.0426557 45.2955419, 12.042593 45.29557, 12.0425012 45.2956253, 12.0424261 45.2956935, 12.0423579 45.2958112, 12.0423583 45.2959778, 12.0423859 45.2970103)",,,,
40631316,,Via Giuseppe Mazzini,unclassified,True,False,22.74,,"LINESTRING (12.0349638 45.2970136, 12.0350189 45.2972144)",,,,
93537109,,Via Barchette,residential,True,False,35.734,,"LINESTRING (12.0349638 45.2970136, 12.0354157 45.2970608)",,1,2.5,
"[106672096, 353045818]",,Piazza Vittorio Emauele II,residential,False,False,45.488,50,"LINESTRING (12.0349638 45.2970136, 12.0349007 45.2967, 12.0348651 45.2966111)",,1,,
186257272,,Via Barchette,residential,False,False,62.037,50,"LINESTRING (12.0354157 45.2970608, 12.0356001 45.2971071, 12.0357734 45.2971552, 12.0361557 45.2972614)",,,4,
186257272,,Via Barchette,residential,False,False,71.773,50,"LINESTRING (12.0361557 45.2972614, 12.0367412 45.2974406, 12.0370021 45.2975103)",,,4,
186257272,,Via Barchette,residential,False,True,62.03699999999999,50,"LINESTRING (12.0361557 45.2972614, 12.0357734 45.2971552, 12.0356001 45.2971071, 12.0354157 45.2970608)",,,4,
"[186257280, 186257278]",,Vicolo Mezzaluna,residential,False,"[False, True]",87.086,,"LINESTRING (12.0361557 45.2972614, 12.0361664 45.2971689, 12.0359998 45.2968308, 12.03587 45.2965642, 12.0358466 45.2965162)",,,4,
743352270,SS516,Via Alessio Valerio,primary,True,False,21.177,,"LINESTRING (12.0317689 45.3011911, 12.0317861 45.3011778, 12.0318217 45.3011598, 12.0318753 45.3011504, 12.0319101 45.301149, 12.0319459 45.3011476, 12.0319692 45.3011467, 12.0319907 45.3011504, 12.0320181 45.3011589)",,2,,roundabout
211927251,,Via Antonio Gramsci,unclassified,True,False,93.862,,"LINESTRING (12.041568 45.3021751, 12.0411311 45.3013889)",,,,
"[92115080, 186237223]",,"['Via Valerio', 'Via Antonio Gramsci']",unclassified,True,False,256.08,,"LINESTRING (12.0390503 45.300201, 12.0397777 45.3001042, 12.039851 45.300126, 12.03993 45.300202, 12.0402937 45.3008509, 12.0403843 45.3008914, 12.0408298 45.3009148, 12.0409431 45.3009519, 12.0409895 45.3010336, 12.0411311 45.3013889)",,,,
"[353045843, 211927254]",,Via Valerio,unclassified,True,False,66.564,,"LINESTRING (12.0390503 45.300201, 12.0384738 45.3002906, 12.0382736 45.3003207, 12.0382193 45.3003301)",,1,,
348360261,,Via Alcide De Gasperi,unclassified,True,False,9.364,,"LINESTRING (12.0390503 45.300201, 12.0390371 45.300166, 12.0390196 45.3001196)",,,,
348360262,,Via Valerio,unclassified,True,False,55.703,,"LINESTRING (12.0382193 45.3003301, 12.0375267 45.3004468)",,,,
92115081,,Via J.F. Kennedy,unclassified,True,False,328.341,,"LINESTRING (12.0382193 45.3003301, 12.0382337 45.3003531, 12.0388567 45.3013468, 12.038862 45.3014298, 12.0388138 45.3015166, 12.0386528 45.3015958, 12.0384543 45.301626, 12.0383363 45.3016071, 12.0382076 45.3014788, 12.0377656 45.3009286, 12.0375267 45.3004468)",,,,
92115081,,Via J.F. Kennedy,unclassified,True,False,12.15,,"LINESTRING (12.0375267 45.3004468, 12.0374641 45.3003468)",,,,
92114244,,Via Alcide De Gasperi,residential,True,False,170.587,50,"LINESTRING (12.0397772 45.3016449, 12.0397314 45.3015221, 12.0396483 45.3012799, 12.0393913 45.3008198, 12.039263 45.300587, 12.0392437 45.3005519, 12.0390993 45.3002899, 12.039091 45.3002749, 12.0390771 45.3002497, 12.0390503 45.300201)",,1,,
92114301,,Via Pietro Nenni,unclassified,True,False,109.651,,"LINESTRING (12.0411311 45.3013889, 12.0397772 45.3016449)",,,,
93530947,SR516,Via Circonvallazione,primary,False,True,72.09200000000001,,"LINESTRING (12.0322345 45.2985164, 12.0322301 45.2985059, 12.0322193 45.298482, 12.0320957 45.2982502, 12.0319253 45.2979597, 12.0319006 45.2979123)",,2,,
118203200,SR516,Via Circonvallazione,primary,True,False,13.382,,"LINESTRING (12.0322345 45.2985164, 12.0323151 45.298569, 12.0323621 45.2985965)",,2,,
93537032,,Viale Europa,unclassified,True,False,36.21,,"LINESTRING (12.0329883 45.2985613, 12.0328602 45.2985762, 12.0328161 45.2985676, 12.0327853 45.2985536, 12.0327648 45.2985272, 12.0327618 45.2984973, 12.0327742 45.2984731, 12.0327933 45.2984506, 12.0328386 45.2983947)",,,,
106672090,,Viale Europa,unclassified,True,False,42.587,,"LINESTRING (12.0329883 45.2985613, 12.0328637 45.2986095, 12.0327362 45.2986463, 12.0326636 45.2986674, 12.0326136 45.2986869, 12.032564 45.2987138, 12.0325177 45.298747)",,,,
92115781,SR516,Via Carrarese,primary,True,False,15.074,,"LINESTRING (12.03216 45.298748, 12.0321518 45.2987146, 12.0321552 45.2986936, 12.0321573 45.2986809, 12.0321761 45.2986497, 12.0322066 45.2986235)",,2,,roundabout
92115781,SR516,Via Carrarese,primary,True,False,13.055,,"LINESTRING (12.0322066 45.2986235, 12.0322464 45.2986043, 12.0322923 45.2985939, 12.0323405 45.2985929, 12.0323621 45.2985965)",,2,,roundabout
92116486,SR516,Via Circonvallazione,primary,True,False,12.202,,"LINESTRING (12.0322066 45.2986235, 12.0322268 45.2985829, 12.0322345 45.2985164)",,2,,
92115781,SR516,Via Carrarese,primary,True,False,5.803000000000001,,"LINESTRING (12.0323621 45.2985965, 12.0324199 45.2986069, 12.0324325 45.298612)",,2,,roundabout
92115781,SR516,Via Carrarese,primary,True,False,7.542,,"LINESTRING (12.0325177 45.298747, 12.0324989 45.2987782, 12.0324684 45.2988045)",,2,,roundabout
92115781,SR516,Via Carrarese,primary,True,False,12.328999999999999,,"LINESTRING (12.0324684 45.2988045, 12.0324285 45.2988236, 12.0323827 45.2988341, 12.0323467 45.2988364, 12.0323218 45.2988345)",,2,,roundabout
92116070,,Via Guglielmo Marconi,secondary,True,False,12.281,,"LINESTRING (12.0324684 45.2988045, 12.0324411 45.2988517, 12.0324292 45.2989106)",,,,
118203216,,Via Guglielmo Marconi,secondary,True,False,11.981,,"LINESTRING (12.0324292 45.2989106, 12.032366 45.2988586, 12.0323218 45.2988345)",,,,
634169362,,Via Guglielmo Marconi,secondary,False,True,40.168,,"LINESTRING (12.0324292 45.2989106, 12.0324332 45.2989257, 12.0324983 45.2990109, 12.0325905 45.299085, 12.0326672 45.299126, 12.0327285 45.2991386, 12.0327802 45.2991496)",,,,
183924828,,Via Co' Panico,unclassified,False,True,80.706,,"LINESTRING (12.0401804 45.2969423, 12.0401929 45.2966522, 12.0401602 45.2963544, 12.0401077 45.2962226)",,,,
353045830,,Via Co' Panico,residential,False,False,24.66,30,"LINESTRING (12.0401804 45.2969423, 12.0401967 45.297147, 12.0402008 45.2971635)",,2,,
"[353045841, 381012715, 381012716]",,Via Nazario Sauro,residential,True,False,230.853,50,"LINESTRING (12.0401804 45.2969423, 12.0401078 45.2969585, 12.0391917 45.2971737, 12.0391627 45.2971815, 12.0387785 45.2972785, 12.037542 45.2975818, 12.0373881 45.2976142)",,1,,
"[92223129, 93541700]",,"['Via Cavalieri Vittorio Veneto', 'Via degli Alpini']","['residential', 'unclassified']",True,False,109.49499999999999,,"LINESTRING (12.038926 45.2955356, 12.0389911 45.2955195, 12.0395398 45.2953886, 12.0395855 45.2953777, 12.0396329 45.2953771, 12.0396617 45.2953865, 12.0396792 45.2954069, 12.0396861 45.2954464, 12.0396563 45.2957008, 12.0396517 45.2957318, 12.0395951 45.2958113)",,,,
"[1052309339, 92223132]",,Via Puniga,residential,True,False,233.85399999999998,,"LINESTRING (12.038926 45.2955356, 12.0389087 45.2954735, 12.0388592 45.2952068, 12.0388169 45.2948815, 12.0387279 45.294198, 12.0386914 45.2938933, 12.0386391 45.293702, 12.0385763 45.2935636, 12.0385094 45.293462)",,,,
290034406,,Via Co' Panico,residential,False,False,8.932,,"LINESTRING (12.0385711 45.2956323, 12.0384604 45.295652)",,2,,
231180601,,Via Parisino,residential,False,True,173.583,,"LINESTRING (12.0385711 45.2956323, 12.0386023 45.2957044, 12.0386087 45.2957218, 12.0390595 45.296847, 12.0391721 45.297135)",,1,,
1052309343,,Via degli Alpini,residential,True,False,29.969,,"LINESTRING (12.0385711 45.2956323, 12.0386754 45.2955884, 12.038926 45.2955356)",,,,
46240501,,Via Roma,residential,False,True,9.959,,"LINESTRING (12.0383385 45.2956778, 12.0384293 45.2956579, 12.0384604 45.295652)",,2,,
"[92223144, 1052267725]",,Piazzetta San Marco,residential,False,False,153.99,,"LINESTRING (12.0383385 45.2956778, 12.0383669 45.2957441, 12.0383753 45.295764, 12.0384385 45.2959128, 12.0384525 45.2959459, 12.0388538 45.2968916, 12.0389021 45.2970047)",,,,
290034407,,Via Roma,residential,False,False,36.007,,"LINESTRING (12.0383385 45.2956778, 12.0382894 45.2956869, 12.0378931 45.2957596)",,2,,
926147122,,Piazzetta San Marco,residential,True,False,34.806,,"LINESTRING (12.0389021 45.2970047, 12.0389254 45.297003, 12.0389482 45.2970067, 12.0389681 45.2970154, 12.0389829 45.2970282, 12.038991 45.2970436, 12.0389915 45.2970601, 12.0389844 45.2970758, 12.0389704 45.297089, 12.038951 45.2970983, 12.0389285 45.2971027, 12.0389051 45.2971017, 12.0388834 45.2970954, 12.0388659 45.2970845, 12.0388543 45.2970702, 12.0388499 45.297054, 12.0388533 45.2970377, 12.038864 45.297023, 12.0388809 45.2970116, 12.0389021 45.2970047)",,,,
"[92223144, 1052267725]",,Piazzetta San Marco,residential,False,True,153.98999999999998,,"LINESTRING (12.0389021 45.2970047, 12.0388538 45.2968916, 12.0384525 45.2959459, 12.0384385 45.2959128, 12.0383753 45.295764, 12.0383669 45.2957441, 12.0383385 45.2956778)",,,,
92227943,,Via Zabarella,residential,False,False,42.762,,"LINESTRING (12.0335015 45.2999921, 12.0330577 45.3002167)",,,,
1051329281,,Via Zabarella,residential,True,False,65.2,30,"LINESTRING (12.0335015 45.2999921, 12.0330467 45.2995007)",,1,,
92227943,,Via Zabarella,residential,False,True,42.762,,"LINESTRING (12.0330577 45.3002167, 12.0335015 45.2999921)",,,,
92227945,,Via Zabarella,residential,False,False,44.393,,"LINESTRING (12.0337655 45.3002556, 12.0333044 45.3004884)",,,,
1051329281,,Via Zabarella,residential,True,False,35.845,30,"LINESTRING (12.0337655 45.3002556, 12.0335015 45.2999921)",,1,,
92227945,,Via Zabarella,residential,False,True,44.393,,"LINESTRING (12.0333044 45.3004884, 12.0337655 45.3002556)",,,,
92109644,,Via Giuseppe Parini,residential,False,False,55.672000000000004,,"LINESTRING (12.0317614 45.3017945, 12.0317639 45.3015454, 12.0317647 45.3014692, 12.0317857 45.3014, 12.0318143 45.3013391, 12.0318373 45.301302)",,,,
"[144812250, 92227948]",,"['Via Angelo Beolco', 'Via Giuseppe Parini']","['unclassified', 'residential']",False,False,522.446,,"LINESTRING (12.0317614 45.3017945, 12.031817 45.3017918, 12.0319188 45.3017896, 12.0336708 45.3016295, 12.0337526 45.3016209, 12.0337906 45.3016169, 12.0339037 45.301605, 12.0339756 45.301605, 12.0340351 45.301621, 12.0342902 45.301718, 12.03496 45.3019726, 12.0351707 45.3020527, 12.0353041 45.3020752, 12.0354087 45.3020577, 12.0357277 45.3019213, 12.0360239 45.301754, 12.0362841 45.3016783, 12.0365085 45.3015836, 12.0362348 45.3012016, 12.035988 45.3008324, 12.0358405 45.3005981)",,,,
92406051,,Via Giosuè Carducci,residential,False,True,9.665,,"LINESTRING (12.0311455 45.301434, 12.0311427 45.3013947, 12.031142 45.3013813, 12.0311389 45.3013472)",,2,,
1052828715,,Via Tito Livio,residential,False,False,46.52,,"LINESTRING (12.0311455 45.301434, 12.0310687 45.3014377, 12.0305521 45.3014626)",,,,
1052828715,,Via Tito Livio,residential,False,True,46.52,,"LINESTRING (12.0305521 45.3014626, 12.0310687 45.3014377, 12.0311455 45.301434)",,,,
159509932,SS516,Via Alessio Valerio,primary,False,False,117.411,,"LINESTRING (12.0343361 45.3008275, 12.0348856 45.3007436, 12.0358031 45.3006035)",,2,,
"[159509932, 1149878247]",SS516,Via Alessio Valerio,primary,False,True,76.335,,"LINESTRING (12.0343361 45.3008275, 12.0342052 45.3008478, 12.0339971 45.3008803, 12.0337893 45.3009127, 12.0335237 45.3009542, 12.0333835 45.3009769)",,2,,
1051329281,,Via Zabarella,residential,True,False,77.961,30,"LINESTRING (12.0343361 45.3008275, 12.0343208 45.3007929, 12.0342909 45.3007584, 12.0341547 45.3006456, 12.0337655 45.3002556)",,1,,
92227974,,Via A. Manzoni,residential,False,False,71.547,,"LINESTRING (12.0330467 45.2995007, 12.0323285 45.2998992)",,,,
279038661,,Via Zabarella,residential,False,False,44.972,,"LINESTRING (12.0330467 45.2995007, 12.0328253 45.2992538, 12.0328083 45.2992339, 12.0327868 45.2992051, 12.0327759 45.2991797, 12.0327802 45.2991496)",,2,,
92116004,SR516,Via Carrarese,primary,False,False,4.643,,"LINESTRING (12.030594 45.2999124, 12.0305517 45.2999417)",,2,,
"[92116004, 1149878262]",SR516,Via Carrarese,primary,False,True,162.94400000000002,,"LINESTRING (12.030594 45.2999124, 12.0308618 45.2997299, 12.0317046 45.2991755, 12.0317777 45.2991269, 12.0320949 45.2989128, 12.0321063 45.2989046)",,"['2', '3']",,
92227974,,Via A. Manzoni,residential,False,True,71.547,,"LINESTRING (12.0323285 45.2998992, 12.0330467 45.2995007)",,,,
1051329285,,Via A. Manzoni,residential,False,True,105.676,,"LINESTRING (12.0323285 45.2998992, 12.0331265 45.3006661)",,1,,
92227974,,Via A. Manzoni,residential,False,False,55.654,,"LINESTRING (12.0323285 45.2998992, 12.0320974 45.3000205, 12.0318829 45.3001073, 12.0317112 45.3001337)",,,,
92227974,,Via A. Manzoni,residential,False,True,55.653999999999996,,"LINESTRING (12.0317112 45.3001337, 12.0318829 45.3001073, 12.0320974 45.3000205, 12.0323285 45.2998992)",,,,
62114752,,Via Barchette,unclassified,False,True,153.113,,"LINESTRING (12.0401181 45.2984335, 12.0401952 45.2984564, 12.041922 45.2989683)",,,,
93672594,,Via Barchette,residential,True,False,232.219,,"LINESTRING (12.0401181 45.2984335, 12.0391924 45.2981721, 12.0386975 45.2980324, 12.0374415 45.2976287, 12.0373881 45.2976142)",,1,,
"[41439367, 155630523, 353045831]",,Via Co' Panico,unclassified,False,False,24.332,,"LINESTRING (12.0401181 45.2984335, 12.040109 45.2984844, 12.040064 45.2985728, 12.0400465 45.2985985, 12.0400188 45.2986392)",yes,,,
"[381026019, 381026022]",,Via Co' Panico,residential,False,True,59.14099999999999,"['50', '30']","LINESTRING (12.0401181 45.2984335, 12.0401761 45.2981379, 12.040215 45.2979534, 12.0402283 45.2979074)",,2,,
"[93540432, 92221800, 211927253]",,Via Nazario Sauro,residential,False,True,27.464,,"LINESTRING (12.0373881 45.2976142, 12.0373084 45.2976335, 12.0371436 45.2976701, 12.037107 45.2976959, 12.0370922 45.2977237)",yes,,,
186257272,,Via Barchette,residential,False,True,32.335,50,"LINESTRING (12.0373881 45.2976142, 12.0372615 45.2975782, 12.0370717 45.2975266, 12.0370021 45.2975103)",,,4,
726934920,,Via Giuseppe Mazzini,unclassified,True,False,38.648,,"LINESTRING (12.0353695 45.2977351, 12.03554 45.2980218, 12.0355532 45.2980574)",,,,
1052267734,,Viale Europa,unclassified,True,False,22.143,,"LINESTRING (12.0353695 45.2977351, 12.0353749 45.2978091, 12.0353588 45.2978572, 12.0353374 45.2978863, 12.0352902 45.2979134)",,,,
92115781,SR516,Via Carrarese,primary,True,False,17.72,,"LINESTRING (12.0324325 45.298612, 12.0324611 45.2986244, 12.0324937 45.2986494, 12.032515 45.2986799, 12.0325232 45.2987133, 12.0325177 45.298747)",,2,,roundabout
136651712,,Via Carrarese,unclassified,True,False,40.292,,"LINESTRING (12.0324325 45.298612, 12.032486 45.2985993, 12.0325311 45.2985765, 12.0325979 45.2985333, 12.0327504 45.2984331, 12.0328386 45.2983947)",,,,
92115781,SR516,Via Carrarese,primary,True,False,14.507,,"LINESTRING (12.0322939 45.2988298, 12.0322551 45.298821, 12.0322138 45.2988035, 12.0321812 45.2987785, 12.03216 45.298748)",,2,,roundabout
136651711,SR516,Via Carrarese,primary,True,False,16.923,,"LINESTRING (12.0322939 45.2988298, 12.0322205 45.2988522, 12.0321063 45.2989046)",,2,,
144812260,,Via Giovanni XXIII,residential,False,False,66.492,,"LINESTRING (12.0426145 45.2941717, 12.0425433 45.2939898, 12.0425246 45.2939445, 12.0425258 45.2939289, 12.042624 45.2939075, 12.0426462 45.2939174, 12.0426439 45.2940194, 12.0426145 45.2941717)",,,,
