osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,junction,access,bridge
68780865,Via Colgiansesco,residential,False,True,558.098,"LINESTRING (7.5192567 45.0951841, 7.5187294 45.0953813, 7.5185817 45.0954476, 7.5184743 45.0955092, 7.5183311 45.0956388, 7.5182192 45.0957541, 7.5181476 45.0958742, 7.5179999 45.0961822, 7.5179574 45.0962185, 7.5178947 45.0962264, 7.5174628 45.0961348, 7.5174135 45.0961032, 7.5174001 45.0960621, 7.5174024 45.0959974, 7.5174337 45.0959373, 7.5175501 45.0956877, 7.5176239 45.0955629, 7.5177604 45.0954129, 7.5179283 45.0952486, 7.5181476 45.0951016, 7.5183087 45.0950148, 7.5185347 45.0949231, 7.5188391 45.0948189, 7.519036 45.0947336, 7.5192038 45.0946514, 7.5193605 45.0945298, 7.5194813 45.0943781, 7.5196044 45.0941569, 7.5197242 45.0939061, 7.5197836 45.0937012, 7.5198395 45.0936395)",,,,,,
343975989,,residential,False,True,53.593999999999994,"LINESTRING (7.5192567 45.0951841, 7.5193767 45.0953448, 7.5194277 45.095483, 7.5193579 45.0956326)",,,,,,
68780898,Via Colgiansesco,residential,False,True,18.731,"LINESTRING (7.5223321 45.09301, 7.522567 45.0929804)",,,,,,
307275134,Via Cavalier Luigi Mussino,residential,True,False,16.49,"LINESTRING (7.5223321 45.09301, 7.5223187 45.092862)",,30,,,,
"[68780898, 1092182283, 1092182284]",Via Colgiansesco,residential,False,False,148.18900000000002,"LINESTRING (7.5223321 45.09301, 7.5210589 45.0931703, 7.5209834 45.0931798, 7.5209585 45.0931829, 7.520824 45.0932683, 7.5207137 45.0933384, 7.520567 45.0933889)",,,,,,yes
68780865,Via Colgiansesco,residential,False,True,63.543,"LINESTRING (7.5198395 45.0936395, 7.520567 45.0933889)",,,,,,
68780865,Via Colgiansesco,residential,False,False,558.0980000000001,"LINESTRING (7.5198395 45.0936395, 7.5197836 45.0937012, 7.5197242 45.0939061, 7.5196044 45.0941569, 7.5194813 45.0943781, 7.5193605 45.0945298, 7.5192038 45.0946514, 7.519036 45.0947336, 7.5188391 45.0948189, 7.5185347 45.0949231, 7.5183087 45.0950148, 7.5181476 45.0951016, 7.5179283 45.0952486, 7.5177604 45.0954129, 7.5176239 45.0955629, 7.5175501 45.0956877, 7.5174337 45.0959373, 7.5174024 45.0959974, 7.5174001 45.0960621, 7.5174135 45.0961032, 7.5174628 45.0961348, 7.5178947 45.0962264, 7.5179574 45.0962185, 7.5179999 45.0961822, 7.5181476 45.0958742, 7.5182192 45.0957541, 7.5183311 45.0956388, 7.5184743 45.0955092, 7.5185817 45.0954476, 7.5187294 45.0953813, 7.5192567 45.0951841)",,,,,,
70462582,Via Boneschi,residential,False,True,30.635,"LINESTRING (7.5227141 45.0920831, 7.5231039 45.0920964)",,,,,,
195669143,Via Boneschi,residential,True,False,206.616,"LINESTRING (7.5227141 45.0920831, 7.5224053 45.092054, 7.5222027 45.0919941, 7.5219923 45.0918647, 7.5217509 45.0917871, 7.5215187 45.0917479, 7.5212156 45.0918294, 7.5210483 45.0919745, 7.5213755 45.0921714, 7.5212137 45.0923485)",,,,,,
75870468,Via Cesare Battisti,residential,False,False,48.395,"LINESTRING (7.5257231 45.0919549, 7.5251074 45.0919769)",,,,,,
75870468,Via Cesare Battisti,residential,False,True,93.0,"LINESTRING (7.5257231 45.0919549, 7.5258001 45.0927895)",,,,,,
1125180285,Via Cesare Battisti,residential,False,False,30.584,"LINESTRING (7.5257231 45.0919549, 7.5261122 45.091941)",,,,,,
75870468,Via Cesare Battisti,residential,False,False,93.0,"LINESTRING (7.5258001 45.0927895, 7.5257231 45.0919549)",,,,,,
128039768,Via Giuseppe Garibaldi,tertiary,False,False,68.806,"LINESTRING (7.5258001 45.0927895, 7.5266253 45.0927504, 7.5266747 45.0927486)",,50,2,,,
128039768,Via Giuseppe Garibaldi,tertiary,False,True,81.137,"LINESTRING (7.5258001 45.0927895, 7.5254593 45.0928015, 7.5247694 45.0928428)",,50,2,,,
75870468,Via Cesare Battisti,residential,False,True,48.395,"LINESTRING (7.5251074 45.0919769, 7.5257231 45.0919549)",,,,,,
128039789,Via Rivoli,tertiary,True,False,103.19500000000001,"LINESTRING (7.5251074 45.0919769, 7.5251386 45.0921278, 7.5251332 45.0922377, 7.5251091 45.0923352, 7.5250514 45.0924412, 7.524983 45.0925236, 7.5248878 45.0925993, 7.5247389 45.0926788, 7.5245935 45.0927493)",SP178,30,1,,,
128039822,,tertiary,True,False,15.585,"LINESTRING (7.5235391 45.0928442, 7.5235254 45.0928227, 7.5235199 45.0927964, 7.5235263 45.0927683, 7.523548 45.0927399, 7.5235788 45.0927203)",SP178,30,1,,,
122197757,Via Rivoli,tertiary,False,True,28.481,"LINESTRING (7.524131 45.0928051, 7.5239258 45.0928175, 7.5237695 45.0928269)",SP178,30,2,,,
128039793,Via Rivoli,tertiary,True,False,16.805,"LINESTRING (7.524131 45.0928051, 7.5241903 45.0927931, 7.5242588 45.0927792, 7.5243271 45.0927483)",SP178,30,1,,,
128039824,,tertiary,True,False,9.9,"LINESTRING (7.5243271 45.0927483, 7.5243334 45.0927252, 7.5243501 45.0927012, 7.5243684 45.092686, 7.5243895 45.0926745)",SP178,30,1,roundabout,,
122197763,Via Giuseppe Mazzini,residential,True,False,71.35300000000001,"LINESTRING (7.5235788 45.0927203, 7.5235745 45.0926045, 7.52357 45.0924835, 7.5235877 45.0921673, 7.5235927 45.092079)",,,,,,
128039823,,tertiary,True,False,24.934,"LINESTRING (7.5235788 45.0927203, 7.5236249 45.0927073, 7.5236736 45.0927076, 7.5237175 45.09272, 7.5237468 45.0927382, 7.5237681 45.0927634, 7.5237769 45.092795, 7.5237695 45.0928269)",SP178,30,1,,,
122197757,Via Rivoli,tertiary,False,False,28.481,"LINESTRING (7.5237695 45.0928269, 7.5239258 45.0928175, 7.524131 45.0928051)",SP178,30,2,,,
122197758,,tertiary,True,False,12.771,"LINESTRING (7.5237695 45.0928269, 7.523751 45.0928511, 7.5237274 45.0928681, 7.5236899 45.0928824, 7.523643 45.0928872)",SP178,30,1,,,
24014777,,tertiary,True,False,10.677,"LINESTRING (7.5245238 45.0926715, 7.5245467 45.0926825, 7.5245606 45.0926922, 7.5245749 45.092706, 7.5245873 45.0927255, 7.5245935 45.0927493)",SP178,30,1,roundabout,,
122197762,Via Rivoli,tertiary,True,False,25.331000000000003,"LINESTRING (7.5245238 45.0926715, 7.5246169 45.0926637, 7.5247046 45.0926399, 7.524812 45.0925822)",SP178,30,2,,,
1090509254,Via Giuseppe Mazzini,tertiary,True,False,12.503,"LINESTRING (7.523643 45.0928872, 7.5235315 45.0929675)",SP178,30,,,,
1090509255,,tertiary,True,False,9.792,"LINESTRING (7.523643 45.0928872, 7.5236014 45.092881, 7.5235738 45.0928704, 7.5235391 45.0928442)",SP178,30,1,,,
145401675,Piazza Tullio Robotti,unclassified,False,True,7.495,"LINESTRING (7.5236725 45.092042, 7.5235927 45.092079)",,,,,,
"[128039808, 68780890]",Piazza Tullio Robotti,residential,True,False,43.761,"LINESTRING (7.5236725 45.092042, 7.5239772 45.0920162, 7.5242125 45.0919554)",,,,,,
128039790,Via Rivoli,tertiary,True,False,17.777,"LINESTRING (7.5243564 45.0928135, 7.5242771 45.0928043, 7.5241914 45.0928048, 7.524131 45.0928051)",SP178,30,1,,,
128039824,,tertiary,True,False,7.7620000000000005,"LINESTRING (7.5243564 45.0928135, 7.5243388 45.0927933, 7.5243286 45.0927695, 7.5243271 45.0927483)",SP178,30,1,roundabout,,
24014777,,tertiary,True,False,14.848999999999998,"LINESTRING (7.524528 45.0928355, 7.524493 45.0928457, 7.5244594 45.0928485, 7.5244273 45.0928456, 7.524373 45.0928256, 7.5243564 45.0928135)",SP178,30,1,roundabout,,
"[145401665, 145401666, 128039811]","['Viale Nord Delù', 'Viale Nestore Delù']",residential,False,False,170.358,"LINESTRING (7.5263353 45.0912314, 7.5250902 45.0912755, 7.5249189 45.09128, 7.5242473 45.0913039, 7.5241752 45.0913277)",,,,,,yes
128039768,Via Giuseppe Garibaldi,tertiary,False,False,81.137,"LINESTRING (7.5247694 45.0928428, 7.5254593 45.0928015, 7.5258001 45.0927895)",,50,2,,,
128039769,Via Giuseppe Garibaldi,tertiary,True,False,19.317999999999998,"LINESTRING (7.5247694 45.0928428, 7.5246471 45.0928556, 7.524528 45.0928355)",,30,1,,,
226365723,Via Andrea Provana,residential,False,False,56.185,"LINESTRING (7.5233593 45.0998831, 7.5234129 45.0998807, 7.5240737 45.0998511)",,,,,,
226365723,Via Andrea Provana,residential,False,False,172.654,"LINESTRING (7.5240737 45.0998511, 7.5252214 45.0997961, 7.5262543 45.0999268)",,,,,,
226365723,Via Andrea Provana,residential,False,True,56.185,"LINESTRING (7.5240737 45.0998511, 7.5234129 45.0998807, 7.5233593 45.0998831)",,,,,,
809845389,Via Giuseppe Mazzini,tertiary,True,False,44.121,"LINESTRING (7.5228509 45.0999145, 7.5228985 45.0998229, 7.5229085 45.0997643, 7.5228851 45.0996537, 7.5228804 45.0995899, 7.5229017 45.0995272)",,,,,yes,
809845393,Piazza Girolina,secondary,True,False,18.589,"LINESTRING (7.5228509 45.0999145, 7.5229009 45.0998932, 7.5229578 45.0998842, 7.5230158 45.0998883, 7.523072 45.0999065)",SP24,30,1,roundabout,,
743241605,Via Caselette,secondary,True,False,34.35,"LINESTRING (7.5228023 45.1000649, 7.5226347 45.1000352, 7.5223709 45.1000187)",SP24,30,1,,,
1097338628,Piazza Girolina,secondary,True,False,13.738,"LINESTRING (7.5228023 45.1000649, 7.5227874 45.1000251, 7.5227911 45.099984, 7.522813 45.0999458)",SP24,30,1,roundabout,,
226365726,Via Damiano Chiesa,residential,False,False,49.204,"LINESTRING (7.5262543 45.0999268, 7.5268557 45.1000517)",,,,,,
226365723,Via Andrea Provana,residential,False,True,172.654,"LINESTRING (7.5262543 45.0999268, 7.5252214 45.0997961, 7.5240737 45.0998511)",,,,,,
195669154,Via Modena,residential,False,True,138.508,"LINESTRING (7.5213058 45.0944816, 7.5212806 45.0957271)",,,,,,
195669137,Via Germano Sommeiller,residential,True,False,25.205,"LINESTRING (7.5239268 45.0967136, 7.5238251 45.0964986)",,,,,,
794378618,Via Germano Sommeiller,residential,False,False,12.859,"LINESTRING (7.5239268 45.0967136, 7.5238387 45.0968111)",,,,,,
68780863,Via Guglielmo Marconi,residential,False,True,34.187,"LINESTRING (7.5231704 45.0932783, 7.5228135 45.0931021)",,,,,,
195669150,Via Giuseppe Bellagarda,residential,False,False,131.525,"LINESTRING (7.5231704 45.0932783, 7.5231039 45.0920964)",,,,,,
597918513,Via Guglielmo Marconi,residential,False,False,26.270000000000003,"LINESTRING (7.5231704 45.0932783, 7.5233467 45.093343, 7.5234673 45.0933873)",,,,,,
195669136,Via Alessandro Cruto,residential,False,False,9.578,"LINESTRING (7.5238748 45.0954767, 7.5237859 45.0954177)",,,,,,
195669148,Via Alessandro Cruto,residential,True,False,86.39,"LINESTRING (7.5238748 45.0954767, 7.5242485 45.0954801, 7.5245958 45.0954638, 7.5249218 45.0954224, 7.5249686 45.0954165)",,,,,,
70462582,Via Boneschi,residential,False,False,30.635,"LINESTRING (7.5231039 45.0920964, 7.5227141 45.0920831)",,,,,,
195669150,Via Giuseppe Bellagarda,residential,False,True,131.525,"LINESTRING (7.5231039 45.0920964, 7.5231704 45.0932783)",,,,,,
70462582,Via Boneschi,residential,False,True,38.419999999999995,"LINESTRING (7.5231039 45.0920964, 7.5233763 45.0920875, 7.5234496 45.0920846, 7.5235927 45.092079)",,,,,,
195669161,Via Parrocchia,residential,False,True,19.922,"LINESTRING (7.5270301 45.0965625, 7.5267764 45.0965573)",,,,,,
195669136,Via Alessandro Cruto,residential,False,True,9.578,"LINESTRING (7.5237859 45.0954177, 7.5238748 45.0954767)",,,,,,
195669136,Via Alessandro Cruto,residential,False,False,43.422000000000004,"LINESTRING (7.5237859 45.0954177, 7.523329 45.0954611, 7.5232387 45.0954741)",,,,,,
68780886,Via Philips,residential,False,True,52.32,"LINESTRING (7.5206309 45.0958322, 7.5212806 45.0957271)",,,,,,
195669139,Via Mantova,residential,False,False,84.077,"LINESTRING (7.5206309 45.0958322, 7.5206621 45.0950764)",,,,,,
68780886,Via Philips,residential,False,False,55.153999999999996,"LINESTRING (7.5206309 45.0958322, 7.5202909 45.0958587, 7.5199325 45.0958866)",,,,,,
"[68780863, 1092182198, 1092182199]",Via Guglielmo Marconi,residential,False,False,109.93100000000001,"LINESTRING (7.5201286 45.0917246, 7.5206661 45.0920523, 7.5207192 45.0920847, 7.5207836 45.0921239, 7.5212137 45.0923485)",,,,,,yes
294736332,Viale Vittoria,residential,False,False,53.431,"LINESTRING (7.524445 45.0938146, 7.5244892 45.0942941)",,,,,,
294736332,Viale Vittoria,residential,False,True,25.577,"LINESTRING (7.524445 45.0938146, 7.5244211 45.0935852)",,,,,,
"[294736448, 1051905905]",Piazza Caduti,residential,False,True,63.157000000000004,"LINESTRING (7.524445 45.0938146, 7.5248819 45.0937855, 7.5250222 45.0938014, 7.5250408 45.0938011, 7.5251343 45.0937995, 7.5252442 45.0937862)",,,,,,
68780886,Via Philips,residential,False,True,55.153999999999996,"LINESTRING (7.5199325 45.0958866, 7.5202909 45.0958587, 7.5206309 45.0958322)",,,,,,
60355830,Corso Torino,residential,False,True,5.0,"LINESTRING (7.5234414 45.0943338, 7.5233778 45.0943362)",,,,,,
195669146,Via Antonio Ratti,residential,True,False,123.52000000000001,"LINESTRING (7.5234414 45.0943338, 7.5234737 45.0944368, 7.5237859 45.0954177)",,,,,,
597918518,Corso Torino,residential,False,False,82.369,"LINESTRING (7.5234414 45.0943338, 7.5235418 45.0943301, 7.5242552 45.0943037, 7.524397 45.0942979, 7.5244892 45.0942941)",,,,,,
291728332,Via Germano Sommeiller,residential,False,True,41.656,"LINESTRING (7.5238387 45.0968111, 7.5237198 45.0971762)",,,,,,
794378618,Via Germano Sommeiller,residential,False,True,12.859,"LINESTRING (7.5238387 45.0968111, 7.5239268 45.0967136)",,,,,,
198345974,Via Germano Sommeiller,residential,False,False,33.126,"LINESTRING (7.5238387 45.0968111, 7.5236941 45.0968442, 7.5234243 45.0968366)",,,,,,
294469184,Via Giuseppe Mazzini,tertiary,True,False,26.036,"LINESTRING (7.5231178 45.0968371, 7.5230737 45.0967289, 7.5230095 45.0966161)",SP178,30,1,,yes,
"[952333218, 47361147, 1053440644]",Via Giuseppe Mazzini,tertiary,False,True,220.328,"LINESTRING (7.5231178 45.0968371, 7.5230797 45.0972843, 7.5229762 45.0982454, 7.5229382 45.0986641, 7.5229268 45.0988139)",SP178,30,2,,yes,yes
189725141,Via Pianezza,residential,False,True,144.23000000000002,"LINESTRING (7.5283478 45.0990299, 7.5292398 45.0991066, 7.5295521 45.0991335, 7.5301657 45.0992149)",,,,,,
221858768,Via Pianezza,residential,True,False,160.09100000000004,"LINESTRING (7.5283478 45.0990299, 7.5276043 45.098916, 7.5272674 45.0988458, 7.5271604 45.0988253, 7.5270388 45.0988106, 7.5268065 45.0988113, 7.5265801 45.0988023, 7.5265034 45.0987983, 7.5263465 45.0987902)",,,,,,
226365726,Via Damiano Chiesa,residential,False,True,49.204,"LINESTRING (7.5268557 45.1000517, 7.5262543 45.0999268)",,,,,,
226365725,Via Luigi Caccia,residential,False,True,83.39,"LINESTRING (7.5255045 45.0988692, 7.5251921 45.0988553, 7.524451 45.0989338)",,,,,,
226365733,Via Antonio Riberi,residential,False,False,11.941,"LINESTRING (7.526427 45.0954131, 7.5264514 45.0953071)",,,,,,
"[226365737, 226365733]","['Piazza Parrocchia', 'Via Antonio Riberi']",residential,False,True,78.664,"LINESTRING (7.526427 45.0954131, 7.5263071 45.0959535, 7.5262865 45.0961133)",,,,,,
226365736,Via Revelli,residential,False,False,103.147,"LINESTRING (7.526427 45.0954131, 7.525815 45.0954357, 7.5255722 45.0954326, 7.5254154 45.0953903, 7.525184 45.0952663)",,,,,,
195669149,Via Riccardo Arnò,residential,True,False,23.766,"LINESTRING (7.525184 45.0952663, 7.5249686 45.0954165)",,,,,,
226365736,Via Revelli,residential,False,True,103.14699999999999,"LINESTRING (7.525184 45.0952663, 7.5254154 45.0953903, 7.5255722 45.0954326, 7.525815 45.0954357, 7.526427 45.0954131)",,,,,,
226365729,Via Parrocchia,residential,False,False,10.051,"LINESTRING (7.526965 45.0961667, 7.5268376 45.0961576)",,,,,,
294736332,Viale Vittoria,residential,False,False,25.577,"LINESTRING (7.5244211 45.0935852, 7.524445 45.0938146)",,,,,,
226365731,Via Fontaine,residential,False,True,78.039,"LINESTRING (7.5244211 45.0935852, 7.5243284 45.093566, 7.5235565 45.0934058, 7.5234673 45.0933873)",,,,,,
"[294736332, 226365740]",Viale Vittoria,residential,False,True,70.929,"LINESTRING (7.5244211 45.0935852, 7.5244149 45.0935132, 7.5244136 45.093498, 7.524397 45.0933423, 7.5243722 45.0931095, 7.5243634 45.0929487)",,,,,,
226365729,Via Parrocchia,residential,False,True,10.051,"LINESTRING (7.5268376 45.0961576, 7.526965 45.0961667)",,,,,,
226365739,Via Parrocchia,residential,False,False,43.538,"LINESTRING (7.5268376 45.0961576, 7.5262865 45.0961133)",,,,,,
226365729,Via Parrocchia,residential,False,False,44.745000000000005,"LINESTRING (7.5268376 45.0961576, 7.5268229 45.0963333, 7.5267764 45.0965573)",,,,,,
195669161,Via Parrocchia,residential,False,False,19.922,"LINESTRING (7.5267764 45.0965573, 7.5270301 45.0965625)",,,,,,
195669161,Via Parrocchia,residential,False,True,64.16,"LINESTRING (7.5267764 45.0965573, 7.5262059 45.0965581, 7.5261785 45.0963849)",,,,,,
226365729,Via Parrocchia,residential,False,True,44.745000000000005,"LINESTRING (7.5267764 45.0965573, 7.5268229 45.0963333, 7.5268376 45.0961576)",,,,,,
291728332,Via Germano Sommeiller,residential,False,False,41.656,"LINESTRING (7.5237198 45.0971762, 7.5238387 45.0968111)",,,,,,
294382702,Via Luigi Mussino,residential,False,False,78.332,"LINESTRING (7.5226497 45.093797, 7.5228135 45.0931021)",,,,,,
68780863,Via Guglielmo Marconi,residential,False,False,34.187,"LINESTRING (7.5228135 45.0931021, 7.5231704 45.0932783)",,,,,,
68780863,Via Guglielmo Marconi,residential,False,True,23.612,"LINESTRING (7.5228135 45.0931021, 7.522567 45.0929804)",,,,,,
294382702,Via Luigi Mussino,residential,False,True,78.332,"LINESTRING (7.5228135 45.0931021, 7.5226497 45.093797)",,,,,,
294469182,Via Giuseppe Mazzini,tertiary,True,False,28.373,"LINESTRING (7.5231582 45.0961694, 7.5231502 45.0964245)",,30,1,,,
294469183,Via Giuseppe Mazzini,tertiary,False,False,77.574,"LINESTRING (7.5231582 45.0961694, 7.5231904 45.0959265, 7.5232387 45.0954741)",SP178,30,2,,,
128039770,Via Giuseppe Mazzini,tertiary,True,False,10.482,"LINESTRING (7.5231314 45.0965847, 7.52312 45.0965919, 7.5231107 45.0965977, 7.5230622 45.0966126, 7.5230095 45.0966161)",SP178,30,1,roundabout,,
294469185,Via Giuseppe Mazzini,tertiary,True,False,28.146,"LINESTRING (7.5231314 45.0965847, 7.5231341 45.096744, 7.5231178 45.0968371)",SP178,30,1,,yes,
45323100,Via Giuseppe Mazzini,tertiary,True,False,44.248,"LINESTRING (7.5229017 45.0995272, 7.5229552 45.0996431, 7.5230355 45.0998304, 7.523072 45.0999065)",SP178,30,2,,,
809845388,Via Giuseppe Mazzini,tertiary,False,False,79.344,"LINESTRING (7.5229017 45.0995272, 7.5229134 45.0993296, 7.5229268 45.0988139)",SP178,30,2,,,
198345974,Via Germano Sommeiller,residential,False,True,33.126,"LINESTRING (7.5234243 45.0968366, 7.5236941 45.0968442, 7.5238387 45.0968111)",,,,,,
226365724,Viale Nestore Delù,unclassified,False,True,40.356,"LINESTRING (7.5236964 45.0914538, 7.5238397 45.0913974, 7.5240924 45.0913404, 7.5241752 45.0913277)",,,,,,
1091960986,Via Giuseppe Mazzini,tertiary,True,False,19.866999999999997,"LINESTRING (7.5231502 45.0964245, 7.5231648 45.0964387, 7.5231834 45.0964672, 7.5231885 45.0965044, 7.5231771 45.0965408, 7.5231503 45.096573, 7.5231314 45.0965847)",SP178,30,1,roundabout,,
49206926,Via Giuseppe Mazzini,residential,False,True,63.105000000000004,"LINESTRING (7.5220495 45.0964672, 7.5223091 45.0964705, 7.5227313 45.0964766, 7.5228533 45.0964783)",,,,,,
68780876,Via Cav. Luigi Mussino,residential,False,True,72.517,"LINESTRING (7.5222335 45.0949174, 7.522192 45.0955689)",,,,,,
307275135,Via Cav. Luigi Mussino,residential,True,False,55.267,"LINESTRING (7.5222335 45.0949174, 7.5222592 45.0944207)",,,,,,
307275133,Piazza Guido Rossa,residential,False,True,34.332,"LINESTRING (7.5218221 45.0944098, 7.5222592 45.0944207)",,,,,,
343975989,,residential,False,False,53.593999999999994,"LINESTRING (7.5193579 45.0956326, 7.5194277 45.095483, 7.5193767 45.0953448, 7.5192567 45.0951841)",,,,,,
1097338612,Via Val della Torre,tertiary,True,False,13.806,"LINESTRING (7.522788 45.1002192, 7.5228111 45.1001593, 7.5228342 45.1000994)",SP177,,1,,,
743241606,Via Caselette,secondary,False,False,30.762,"LINESTRING (7.5223709 45.1000187, 7.5219791 45.1000258)",SP24,50,2,,,
743241607,Via Caselette,secondary,True,False,35.639,"LINESTRING (7.5223709 45.1000187, 7.5226263 45.0999739, 7.5227155 45.0999605, 7.522813 45.0999458)",SP24,30,1,,,
"[294736332, 226365740]",Viale Vittoria,residential,False,False,70.92899999999999,"LINESTRING (7.5243634 45.0929487, 7.5243722 45.0931095, 7.524397 45.0933423, 7.5244136 45.093498, 7.5244149 45.0935132, 7.5244211 45.0935852)",,,,,,
669587068,Via Germano Sommeiller,residential,True,False,48.340999999999994,"LINESTRING (7.5245312 45.0967961, 7.5244705 45.0967916, 7.5239268 45.0967136)",,,,,,
681102597,Via Germano Sommeiller,residential,False,False,109.82799999999999,"LINESTRING (7.5245312 45.0967961, 7.5244337 45.0970286, 7.5243748 45.0971733, 7.5243748 45.097197, 7.524407 45.0972159, 7.5244646 45.0972486, 7.5245149 45.0972639, 7.5245885 45.0972763, 7.5251368 45.0973654)",,,,,,
681102597,Via Germano Sommeiller,residential,False,True,109.828,"LINESTRING (7.5251368 45.0973654, 7.5245885 45.0972763, 7.5245149 45.0972639, 7.5244646 45.0972486, 7.524407 45.0972159, 7.5243748 45.097197, 7.5243748 45.0971733, 7.5244337 45.0970286, 7.5245312 45.0967961)",,,,,,
689305983,Via Ferna,residential,False,False,76.805,"LINESTRING (7.5312445 45.0929961, 7.5311696 45.0936848)",,,,,,
689305983,Via Ferna,residential,False,True,76.805,"LINESTRING (7.5311696 45.0936848, 7.5312445 45.0929961)",,,,,,
749304310,Via Giacomo Matteotti,residential,False,False,43.097,"LINESTRING (7.5257751 45.0972286, 7.5256751 45.0968475)",,,,,,
195669139,Via Mantova,residential,False,True,84.077,"LINESTRING (7.5206621 45.0950764, 7.5206309 45.0958322)",,,,,,
1083474826,Via Piave,residential,False,True,68.8,"LINESTRING (7.5247443 45.0919669, 7.5247765 45.0924762, 7.524812 45.0925822)",,,,,,
122197762,Via Rivoli,tertiary,True,False,73.266,"LINESTRING (7.524812 45.0925822, 7.5248435 45.0925652, 7.524932 45.0924885, 7.5249857 45.0924185, 7.5250393 45.092321, 7.5250621 45.0922386, 7.5250742 45.0921288, 7.5251074 45.0919769)",SP178,30,2,,,
1083474826,Via Piave,residential,False,False,68.8,"LINESTRING (7.524812 45.0925822, 7.5247765 45.0924762, 7.5247443 45.0919669)",,,,,,
1125180282,Via Cesare Battisti,residential,False,True,24.917,"LINESTRING (7.5261283 45.0921648, 7.5261224 45.0920833, 7.5261122 45.091941)",,,,,,
1125180285,Via Cesare Battisti,residential,False,False,8.112,"LINESTRING (7.5261122 45.091941, 7.5262154 45.0919373)",,,,,,
1125180285,Via Cesare Battisti,residential,False,True,30.584,"LINESTRING (7.5261122 45.091941, 7.5257231 45.0919549)",,,,,,
1125180282,Via Cesare Battisti,residential,False,False,24.917,"LINESTRING (7.5261122 45.091941, 7.5261224 45.0920833, 7.5261283 45.0921648)",,,,,,
1125180285,Via Cesare Battisti,residential,False,True,8.112,"LINESTRING (7.5262154 45.0919373, 7.5261122 45.091941)",,,,,,
30131432,Via Giacomo Matteotti,residential,True,False,82.029,"LINESTRING (7.526382 45.0977893, 7.5262449 45.0976688, 7.5258949 45.0974751, 7.5258132 45.097405, 7.5257751 45.0972286)",,,,,,
"[47361149, 47361150]",Via Primo Maggio,unclassified,False,False,112.141,"LINESTRING (7.526382 45.0977893, 7.5264284 45.0980341, 7.5264309 45.0982789, 7.5264339 45.0984411, 7.5263465 45.0987902)",SP177,"['50', '30']",1,,,yes
