osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,junction,tunnel,access
"[672488730, 24228589]",False,,,Viale Risorgimento,residential,True,114.88999999999999,"LINESTRING (12.6622932 41.7265608, 12.662296 41.7263363, 12.6622922 41.726313, 12.6622844 41.7262898, 12.6622767 41.7262705, 12.662265 41.7262513, 12.6622539 41.7262295, 12.6622469 41.7262078, 12.6622524 41.7261845, 12.6622619 41.7261613, 12.6623231 41.7260545, 12.6625418 41.7257161, 12.6625608 41.7256924, 12.6625784 41.7256728, 12.6625976 41.7256583, 12.6626155 41.7256467, 12.6626414 41.7256326, 12.662666 41.7256215)",,,,
42770978,True,2,,Via Virgilio,tertiary,False,14.384,"LINESTRING (12.6611669 41.7273671, 12.6610229 41.7272951)",30,,,
663780732,True,,,Via Virgilio,tertiary,False,19.03,"LINESTRING (12.6611669 41.7273671, 12.6609377 41.7273724)",30,,,
42770980,True,,,Viale Risorgimento,tertiary,False,11.13,"LINESTRING (12.6610229 41.7272951, 12.6609377 41.7273724)",,,,
"[42770979, 42770381]",True,2,,"['Viale Luciano Scalchi', 'Viale Risorgimento']",tertiary,False,102.71700000000001,"LINESTRING (12.6610229 41.7272951, 12.6611534 41.7270749, 12.6612315 41.726943, 12.6613739 41.7267699, 12.6609937 41.7265906)",30,,,
655167810,False,2,SS7,Corso Giacomo Matteotti,primary,False,74.985,"LINESTRING (12.6603049 41.7271807, 12.6597238 41.7276971)",30,,,
24228583,True,,,Via San Martino,residential,False,26.049999999999997,"LINESTRING (12.6603049 41.7271807, 12.6605318 41.7273171, 12.6605492 41.7273278)",,,,
"[655167810, 655167811]",False,2,SS7,"['Corso Giacomo Matteotti', 'Borgo Giuseppe Garibaldi']",primary,True,87.02600000000001,"LINESTRING (12.6603049 41.7271807, 12.6603385 41.7271538, 12.6605923 41.7269388, 12.6606274 41.7269089, 12.6608401 41.7267241, 12.6609589 41.7266208, 12.6609937 41.7265906)",30,,,
"[672488730, 24228589]",False,,,Viale Risorgimento,residential,False,114.89,"LINESTRING (12.662666 41.7256215, 12.6626414 41.7256326, 12.6626155 41.7256467, 12.6625976 41.7256583, 12.6625784 41.7256728, 12.6625608 41.7256924, 12.6625418 41.7257161, 12.6623231 41.7260545, 12.6622619 41.7261613, 12.6622524 41.7261845, 12.6622469 41.7262078, 12.6622539 41.7262295, 12.662265 41.7262513, 12.6622767 41.7262705, 12.6622844 41.7262898, 12.6622922 41.726313, 12.662296 41.7263363, 12.6622932 41.7265608)",,,,
35902268,True,2,,Via Massimo D'Azeglio,tertiary,False,72.148,"LINESTRING (12.662666 41.7256215, 12.6626628 41.7256519, 12.6626636 41.7256802, 12.6626677 41.7257065, 12.6627744 41.7262644)",30,,,
24230968,True,,,Piazza Pia,tertiary,False,74.989,"LINESTRING (12.6579201 41.7306662, 12.6586701 41.7310424)",30,,,
24230971,True,,,Piazza Pia,tertiary,False,49.98,"LINESTRING (12.6579201 41.7306662, 12.6575982 41.7310461)",30,,,
24228668,True,,,Via Lorenzo Perosi,residential,False,88.605,"LINESTRING (12.6556284 41.7267111, 12.6547444 41.7265009, 12.6546111 41.7264692)",,,,
201509339,False,,,Via Gioacchino Rossini,residential,False,75.673,"LINESTRING (12.6556284 41.7267111, 12.6556954 41.7268718, 12.6557105 41.726942, 12.6557129 41.727005, 12.6556935 41.7270842, 12.6556055 41.7273015, 12.6555702 41.727367)",,,,
201509339,False,,,Via Gioacchino Rossini,residential,True,97.462,"LINESTRING (12.6556284 41.7267111, 12.6555721 41.7266074, 12.6554888 41.7264439, 12.6554178 41.7262268, 12.6553963 41.7260616, 12.6554354 41.7258635)",,,,
147085404,True,,,Via Anfiteatro Romano,tertiary,False,68.901,"LINESTRING (12.6582556 41.7314246, 12.6575982 41.7310461)",,,,
147085398,True,,,Piazza Pia,tertiary,False,54.674,"LINESTRING (12.6582556 41.7314246, 12.658456 41.7312398, 12.6586701 41.7310424)",,,,
"[930759048, 24230967]",True,,,Via Cairoli,tertiary,False,132.095,"LINESTRING (12.6575982 41.7310461, 12.657562 41.7310277, 12.6574852 41.7309914, 12.6574407 41.7309964, 12.6573647 41.7310093, 12.6573064 41.7310234, 12.6564926 41.731204, 12.6564152 41.7312096, 12.6563523 41.7312043, 12.6562794 41.7311941, 12.6562217 41.7311724, 12.656186 41.7311546, 12.6561114 41.7311037)",30,,,
1095576665,False,,,Largo Leonardo Murialdo,residential,True,6.857,"LINESTRING (12.6586701 41.7310424, 12.6587239 41.7309956)",,,,
512974107,True,,,Piazza Giuseppe Mazzini,primary,False,10.84,"LINESTRING (12.6561114 41.7311037, 12.6560594 41.731144, 12.6560161 41.7311701)",,roundabout,,
42770981,True,,,Via Cavour,tertiary,False,57.864,"LINESTRING (12.6599247 41.7283806, 12.6595074 41.7287975)",30,,,
147086911,True,,,Via San Francesco d'Assisi,residential,False,53.601,"LINESTRING (12.6599247 41.7283806, 12.6604044 41.7287034)",30,,,
147087068,True,,,Via Aurelio Saffi,residential,False,83.026,"LINESTRING (12.6595074 41.7287975, 12.6600677 41.7294161)",30,,,
147249344,True,,,Via Alcide De Gasperi,tertiary,False,48.63,"LINESTRING (12.6595074 41.7287975, 12.6591854 41.7291629)",30,,,
24231023,False,,,Piazza San Paolo,residential,False,17.537,"LINESTRING (12.6615715 41.7317721, 12.6617056 41.7316502)",,,,
1095576676,True,,,Piazza San Paolo,residential,False,51.842,"LINESTRING (12.6615715 41.7317721, 12.6617094 41.7318049, 12.6617769 41.731821, 12.6619384 41.7318594, 12.6620358 41.7318826, 12.6621308 41.7319567)",,,,
24230998,True,,,Via Leonardo Murialdo,residential,False,185.108,"LINESTRING (12.6594688 41.7312163, 12.6615715 41.7317721)",30,,,
24231004,False,,,Largo Leonardo Murialdo,residential,True,63.214,"LINESTRING (12.6594688 41.7312163, 12.6588435 41.7308916)",,,,
24231026,False,,,Via San Filippo Neri,residential,True,64.783,"LINESTRING (12.6594688 41.7312163, 12.6599216 41.7307417)",,,,
147249347,False,,,Largo Leonardo Murialdo,residential,False,66.507,"LINESTRING (12.6594688 41.7312163, 12.6587239 41.7309956)",,,,
147249345,False,,,Piano delle Grazie,residential,False,79.635,"LINESTRING (12.6594688 41.7312163, 12.6590984 41.7316573, 12.6590645 41.7316913, 12.6590326 41.7317232, 12.6589151 41.7317953)",,,,
147249347,False,,,Largo Leonardo Murialdo,residential,True,66.507,"LINESTRING (12.6587239 41.7309956, 12.6594688 41.7312163)",,,,
1095576665,False,,,Largo Leonardo Murialdo,residential,False,6.857,"LINESTRING (12.6587239 41.7309956, 12.6586701 41.7310424)",,,,
1095576665,False,,,Largo Leonardo Murialdo,residential,True,15.239,"LINESTRING (12.6587239 41.7309956, 12.6588435 41.7308916)",,,,
24231023,False,,,Piazza San Paolo,residential,True,20.275,"LINESTRING (12.6618984 41.7315382, 12.6617056 41.7316502)",,,,
172564081,False,,,Piazza San Paolo,residential,False,52.752,"LINESTRING (12.6618984 41.7315382, 12.6619931 41.7316472, 12.6620846 41.7317524, 12.6621578 41.7318644, 12.6621308 41.7319567)",,,,
24231004,False,,,Largo Leonardo Murialdo,residential,False,63.214,"LINESTRING (12.6588435 41.7308916, 12.6594688 41.7312163)",,,,
1095576665,False,,,Largo Leonardo Murialdo,residential,False,15.239,"LINESTRING (12.6588435 41.7308916, 12.6587239 41.7309956)",,,,
24231058,True,,,Via del Collegio Nazareno,residential,False,80.467,"LINESTRING (12.6588435 41.7308916, 12.6580609 41.7305131, 12.6580298 41.730498)",,,,
202421258,True,,,Via Don Minzoni,residential,False,137.79,"LINESTRING (12.6588435 41.7308916, 12.6592716 41.7304241, 12.6595634 41.7302127, 12.659778 41.7300525, 12.6598818 41.7299324)",,,,
24231026,False,,,Via San Filippo Neri,residential,False,64.783,"LINESTRING (12.6599216 41.7307417, 12.6594688 41.7312163)",,,,
24231026,False,,,Via San Filippo Neri,residential,True,70.392,"LINESTRING (12.6599216 41.7307417, 12.660394 41.7302159)",,,,
172564082,False,,,Via San Gaspare del Bufalo,residential,True,67.982,"LINESTRING (12.6599216 41.7307417, 12.6605983 41.7310863)",,,,
24231026,False,,,Via San Filippo Neri,residential,False,27.473,"LINESTRING (12.6605784 41.7300107, 12.660394 41.7302159)",,,,
147087068,True,,,Via Aurelio Saffi,residential,False,75.865,"LINESTRING (12.6605784 41.7300107, 12.6610728 41.7305846)",30,,,
147087068,True,,,Via Aurelio Saffi,residential,False,59.361,"LINESTRING (12.6602091 41.7295535, 12.6605784 41.7300107)",30,,,
24231062,True,,,Via Castro Pretorio,residential,False,79.91900000000001,"LINESTRING (12.6602091 41.7295535, 12.6607148 41.729001, 12.6607549 41.7289614)",,,,
147086904,False,,,Via San Francesco d'Assisi,residential,False,3.545,"LINESTRING (12.6607853 41.7289838, 12.6607549 41.7289614)",30,,,
24230902,True,,,Via San Francesco d'Assisi,residential,False,123.40299999999999,"LINESTRING (12.6607853 41.7289838, 12.66131 41.7293546, 12.6618703 41.7297427)",30,,,
24231060,True,,,Via Castro Partico,residential,False,113.59,"LINESTRING (12.6607853 41.7289838, 12.6608531 41.7289401, 12.6608924 41.7289233, 12.6609317 41.7289095, 12.660978 41.7288982, 12.6610243 41.7288899, 12.6611222 41.7288794, 12.6612129 41.7288736, 12.6613036 41.7288759, 12.6613873 41.7288817, 12.6614737 41.7288955, 12.6616411 41.7289372, 12.6618701 41.7290202, 12.6620565 41.7290924)",,,,
147249348,True,,,Via Legione Partica,residential,False,184.41500000000002,"LINESTRING (12.6620565 41.7290924, 12.66233 41.7289963, 12.6624109 41.7289638, 12.6624858 41.7289317, 12.6625247 41.7289131, 12.6625662 41.7288906, 12.6626157 41.7288584, 12.6626705 41.7288163, 12.662711 41.7287807, 12.6629623 41.7285024, 12.6633636 41.7279938, 12.6633757 41.7279763, 12.6633898 41.7279536, 12.6634011 41.7279339, 12.6634133 41.7279058, 12.6634227 41.7278808, 12.6634294 41.7278561)",,,,
147249337,False,2,,Via Virgilio,tertiary,False,23.752,"LINESTRING (12.6636149 41.7270341, 12.6635712 41.726823)",30,,,
147249337,False,2,,Via Virgilio,tertiary,True,19.373,"LINESTRING (12.6636149 41.7270341, 12.6636616 41.7272048)",30,,,
672490606,False,2,SS7,Largo Marco Moscati,primary,False,28.706,"LINESTRING (12.6590615 41.7283201, 12.6588418 41.7285195)",30,,,
24230999,True,,,Via Aurelio Saffi,residential,False,42.079,"LINESTRING (12.6590615 41.7283201, 12.6591677 41.7284252, 12.6593683 41.7286214)",,,,
655167810,False,2,SS7,Corso Giacomo Matteotti,primary,True,65.818,"LINESTRING (12.6590615 41.7283201, 12.6593944 41.7280051, 12.6595531 41.7278556)",30,,,
24231074,True,,,Via Propaganda,residential,False,114.645,"LINESTRING (12.6618703 41.7297427, 12.6610728 41.7305846)",,,,
24230902,True,,,Via San Francesco d'Assisi,residential,False,205.01999999999998,"LINESTRING (12.6618703 41.7297427, 12.662654 41.7302638, 12.6630269 41.7305118, 12.6636944 41.7309859)",30,,,
147087068,True,,,Via Aurelio Saffi,residential,False,23.489,"LINESTRING (12.6610728 41.7305846, 12.6612205 41.7307648)",30,,,
"[147517608, 24231093]",False,,,"['Clivo di Villa Doria', 'Via Pompeo Magno']","['residential', 'unclassified']",False,576.931,"LINESTRING (12.656414 41.7288304, 12.6559194 41.7294155, 12.6557643 41.729599, 12.6557257 41.7296471, 12.6556443 41.7297407, 12.6554246 41.7299694, 12.6554171 41.7299774, 12.6553886 41.7300052, 12.6553515 41.7300391, 12.6545842 41.7297701, 12.6545715 41.7297445, 12.6545746 41.7297233, 12.6551032 41.7290391, 12.6551048 41.7289636, 12.6550748 41.7288657, 12.6549461 41.7287985, 12.654463 41.7286126, 12.6529402 41.7280868, 12.6527924 41.7283872)",,,,
147997153,True,2,,Via Parco della Rimembranza,primary,False,97.546,"LINESTRING (12.656414 41.7288304, 12.6563379 41.7287005, 12.6563151 41.7286192, 12.6563445 41.7285256, 12.6565695 41.7282151, 12.6567058 41.7280391)",30,,,
147251467,True,,,Via Numitore,residential,False,100.966,"LINESTRING (12.6634294 41.7278561, 12.6634362 41.7278173, 12.6634417 41.7277756, 12.6634406 41.72773, 12.6633942 41.7272683, 12.6633957 41.7272, 12.6634113 41.727145, 12.6634326 41.7271155, 12.6634437 41.7271036, 12.6634579 41.7270945, 12.663475 41.7270866, 12.6636149 41.7270341)",,,,
150715669,False,,,Piazza Risorgimento,residential,False,56.04900000000001,"LINESTRING (12.6635612 41.7254132, 12.6637347 41.7255163, 12.663752 41.7255329, 12.6637589 41.725553, 12.6637566 41.7255669, 12.6637503 41.7255807, 12.6637369 41.7255944, 12.6637194 41.725605, 12.6637005 41.7256093, 12.6636803 41.7256106, 12.6636613 41.7256062, 12.6636429 41.7255973, 12.6634764 41.7254765)",,,,
672491345,True,2,,Viale Risorgimento,tertiary,False,9.988,"LINESTRING (12.6635612 41.7254132, 12.6635419 41.7254307, 12.6635185 41.7254502, 12.6634995 41.7254624, 12.6634764 41.7254765)",30,,,
"[831145465, 930262082, 42771205]",False,,,Via Anfiteatro Romano,"['unclassified', 'residential']",False,128.813,"LINESTRING (12.6634224 41.732832, 12.6633349 41.7328283, 12.6632513 41.7328201, 12.6630428 41.7327879, 12.6626842 41.7327239, 12.6625219 41.7326691, 12.6622973 41.7325933, 12.6622411 41.7325737, 12.6621746 41.7325515, 12.6620685 41.7325171, 12.6619533 41.7324838)",40,,,
147249337,False,2,,Via Virgilio,tertiary,True,23.752,"LINESTRING (12.6635712 41.726823, 12.6636149 41.7270341)",30,,,
147249337,False,2,,Via Virgilio,tertiary,False,70.07900000000001,"LINESTRING (12.6635712 41.726823, 12.6635163 41.7266154, 12.6635097 41.7265923, 12.6635005 41.7265706, 12.6634873 41.7265481, 12.6634766 41.7265332, 12.6634619 41.7265193, 12.6634488 41.7265112, 12.663433 41.7265031, 12.663405 41.7264965, 12.6633877 41.7264952, 12.6633733 41.7264949, 12.6633501 41.7264967, 12.6633298 41.7265004, 12.663313 41.7265057, 12.6632961 41.726512, 12.6631821 41.7265663, 12.6630967 41.7266126)",30,,,
35902270,True,,,Via Goffredo Mameli,residential,False,124.36099999999999,"LINESTRING (12.6641471 41.7259002, 12.6640619 41.7259583, 12.663917 41.726051, 12.6638618 41.7260806, 12.6638011 41.7261061, 12.6637493 41.7261245, 12.6636892 41.7261439, 12.6636162 41.7261632, 12.6635351 41.7261834, 12.6634687 41.7261949, 12.6634038 41.7262044, 12.6633348 41.7262126, 12.6627744 41.7262644)",,,,
35902268,True,2,,Via Massimo D'Azeglio,tertiary,False,25.914,"LINESTRING (12.6627744 41.7262644, 12.6628137 41.7264956)",30,,,
150715667,True,2,,Piazza Paolo VI,tertiary,False,29.465999999999998,"LINESTRING (12.6628137 41.7264956, 12.6628502 41.7265351, 12.662872 41.7265575, 12.6628965 41.7265799, 12.6629099 41.7265891, 12.6629233 41.7265983, 12.6629407 41.726606, 12.6629534 41.7266094, 12.6629655 41.7266122, 12.6629798 41.7266144, 12.6629934 41.7266162, 12.6630288 41.7266177, 12.66306 41.7266161, 12.6630967 41.7266126)",20,,,
1102339864,True,2,,Piazza Paolo VI,tertiary,False,41.533,"LINESTRING (12.6628137 41.7264956, 12.6628535 41.7265907, 12.6628697 41.7266497, 12.662877 41.7266783, 12.6628797 41.7267089, 12.6628777 41.7267369, 12.6628705 41.7267633, 12.6628593 41.7267876, 12.6628155 41.7268531)",20,,,
42770978,True,2,,Via Virgilio,tertiary,False,35.493,"LINESTRING (12.6630967 41.7266126, 12.6630436 41.726658, 12.6628155 41.7268531)",30,,,
147249337,False,2,,Via Virgilio,tertiary,True,70.07900000000001,"LINESTRING (12.6630967 41.7266126, 12.6631821 41.7265663, 12.6632961 41.726512, 12.663313 41.7265057, 12.6633298 41.7265004, 12.6633501 41.7264967, 12.6633733 41.7264949, 12.6633877 41.7264952, 12.663405 41.7264965, 12.663433 41.7265031, 12.6634488 41.7265112, 12.6634619 41.7265193, 12.6634766 41.7265332, 12.6634873 41.7265481, 12.6635005 41.7265706, 12.6635097 41.7265923, 12.6635163 41.7266154, 12.6635712 41.726823)",30,,,
147086905,True,,,Via Vittorio Veneto,residential,False,12.394,"LINESTRING (12.6616062 41.7283954, 12.6614844 41.7283309)",,,,
672492556,False,,,Piazza Don Agostino Malaguti,residential,False,54.527,"LINESTRING (12.6616062 41.7283954, 12.6619821 41.7279932)",,,,
672492556,False,,,Piazza Don Agostino Malaguti,residential,True,4.694,"LINESTRING (12.6616062 41.7283954, 12.6615758 41.728431)",,,,
35902290,True,,,Via Castro Partico,residential,False,137.555,"LINESTRING (12.6634069 41.7298079, 12.66228 41.7292352, 12.6620565 41.7290924)",,,,
150711033,False,,,Via Antonio Vivaldi,residential,False,53.2,"LINESTRING (12.6523272 41.7261234, 12.6528111 41.7264372)",,,,
"[655167810, 655167811]",False,2,SS7,"['Corso Giacomo Matteotti', 'Borgo Giuseppe Garibaldi']",primary,False,87.026,"LINESTRING (12.6609937 41.7265906, 12.6609589 41.7266208, 12.6608401 41.7267241, 12.6606274 41.7269089, 12.6605923 41.7269388, 12.6603385 41.7271538, 12.6603049 41.7271807)",30,,,
672488440,False,2,SS7,Borgo Giuseppe Garibaldi,primary,True,236.822,"LINESTRING (12.6609937 41.7265906, 12.6614902 41.7261002, 12.6616583 41.7259475, 12.6623872 41.7252838, 12.6627763 41.7249279)",30,,,
42770981,True,,,Via Cavour,tertiary,False,44.269,"LINESTRING (12.6608117 41.7274867, 12.6604888 41.7278036)",30,,,
