osmid,oneway,name,highway,reversed,length,geometry,tunnel,junction,lanes,maxspeed,access
27091631,True,Via Venti Settembre,residential,False,29.497,"LINESTRING (11.5366457 44.5365476, 11.5368162 44.5367834)",,,,,
26160110,False,Via Venti Settembre,residential,True,41.801,"LINESTRING (11.5366457 44.5365476, 11.5364328 44.5362767, 11.5363856 44.5362206)",,,,,
"[142286443, 245465533, 142286439]",False,Via Andrea Costa,residential,False,72.521,"LINESTRING (11.5366457 44.5365476, 11.5367264 44.5365142, 11.5369494 44.5364231, 11.5373951 44.5362496, 11.5374519 44.5362495)",yes,,,,
26844657,False,Via Leonida Bissolati,residential,False,36.476,"LINESTRING (11.5347354 44.5372885, 11.5345528 44.5370785, 11.5344929 44.5370097)",,,,,
26988616,True,Via Andrea Costa,residential,False,69.2,"LINESTRING (11.5347354 44.5372885, 11.5350162 44.5371814, 11.5355094 44.5370006)",,,,,
27521392,True,Via tre Novembre 1867,residential,False,93.596,"LINESTRING (11.5347354 44.5372885, 11.5346986 44.5373033, 11.5339817 44.5376045, 11.533914 44.5376798, 11.5340003 44.5377932)",,,,,
26160110,False,Via Venti Settembre,residential,False,41.801,"LINESTRING (11.5363856 44.5362206, 11.5364328 44.5362767, 11.5366457 44.5365476)",,,,,
52291758,False,Via Benni,residential,False,57.199000000000005,"LINESTRING (11.5363856 44.5362206, 11.5357906 44.5364821, 11.5357719 44.5364912)",,,,,
52291758,False,Via Benni,residential,True,92.125,"LINESTRING (11.5363856 44.5362206, 11.5365808 44.5361351, 11.5371871 44.5358712, 11.537244 44.53585, 11.5373834 44.5357961)",,,,,
23226566,True,Viale Benni,residential,False,19.908,"LINESTRING (11.5381478 44.535396, 11.538127 44.5352854, 11.5381182 44.5352604, 11.5381018 44.5352204)",,,,,
52291758,False,Via Benni,residential,False,76.03999999999999,"LINESTRING (11.5381478 44.535396, 11.5381434 44.5354052, 11.5381184 44.535435, 11.5380888 44.5354635, 11.5380673 44.5354798, 11.5379349 44.5355503, 11.5377808 44.5356242, 11.5377346 44.5356457, 11.5373834 44.5357961)",,,,,
23228415,True,Rotonda Papa Giovanni Paolo II,tertiary,False,4.523,"LINESTRING (11.5381018 44.5352204, 11.5380838 44.5352047, 11.5380706 44.5351866)",,roundabout,,,
23229671,False,Via Beroaldi,residential,False,116.06700000000001,"LINESTRING (11.5344929 44.5370097, 11.5344565 44.5370226, 11.5333027 44.5374686, 11.5332055 44.5375071)",,,,,
26844657,False,Via Leonida Bissolati,residential,True,36.476,"LINESTRING (11.5344929 44.5370097, 11.5345528 44.5370785, 11.5347354 44.5372885)",,,,,
52291758,False,Via Benni,residential,True,103.683,"LINESTRING (11.5344929 44.5370097, 11.534795 44.5368782, 11.535261 44.5366866, 11.5356268 44.5365451)",,,,,
23228415,True,Rotonda Papa Giovanni Paolo II,tertiary,False,9.653,"LINESTRING (11.5383381 44.5351412, 11.5383375 44.5351629, 11.5383304 44.535184, 11.538317 44.5352035, 11.5382979 44.5352204)",,roundabout,,,
23410312,False,Viale Primo Maggio,residential,False,131.85000000000002,"LINESTRING (11.5319373 44.5334435, 11.5322775 44.5337981, 11.5323439 44.5338747, 11.5324515 44.5339989, 11.5325426 44.5341041, 11.5328224 44.5344468)",,,,,
27091189,False,Via Savino,tertiary,False,454.866,"LINESTRING (11.5319373 44.5334435, 11.532206 44.5334861, 11.5326184 44.533534, 11.5330462 44.5336006, 11.533518 44.5336909, 11.5340035 44.5338111, 11.5345008 44.5339495, 11.5348085 44.5340447, 11.5349448 44.5340891, 11.5351038 44.5341519, 11.5353569 44.5342529, 11.5357848 44.534447, 11.5362543 44.5346658, 11.5364745 44.5347704, 11.5365769 44.5348135, 11.5366337 44.5348328, 11.536687 44.5348448, 11.5367411 44.5348572, 11.5368007 44.5348623, 11.5368785 44.5348628, 11.5369503 44.5348625, 11.5370353 44.5348549, 11.5370818 44.5348453, 11.5371187 44.5348385, 11.5371479 44.5348346, 11.5371853 44.5348303, 11.5372228 44.5348304)",,,,,
27141552,False,Via Cesare Battisti,tertiary,True,170.60699999999997,"LINESTRING (11.5319373 44.5334435, 11.5318174 44.5334043, 11.5316867 44.5333784, 11.5315039 44.5333823, 11.5312937 44.5333836, 11.531028 44.5333782, 11.5307595 44.5333651, 11.5305888 44.5333581, 11.5304791 44.5333552, 11.530404 44.5333549, 11.5303494 44.5333537, 11.5302905 44.5333693, 11.5302236 44.5334021, 11.5301452 44.5334632, 11.5300747 44.5335154, 11.5299955 44.533593, 11.5299722 44.5336244)",,,,,
27091189,False,Via Savino,tertiary,False,58.239000000000004,"LINESTRING (11.5372228 44.5348304, 11.5372736 44.5348364, 11.5374018 44.534887, 11.5375815 44.5349735, 11.5377611 44.5350454, 11.5378632 44.5350814)",,,,,
