osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,access,tunnel,maxspeed
538349581,primary,False,False,36.927,"LINESTRING (12.5158842 42.517728, 12.5159754 42.5177539, 12.5163161 42.5178215)",2,SS3,Piazza Giuseppe Garibaldi,,,
593072412,residential,False,False,22.067999999999998,"LINESTRING (12.5158842 42.517728, 12.5159197 42.5176992, 12.5160651 42.517581)",,,Piazza Giuseppe Garibaldi,,,
"[308568102, 308568103]",residential,False,False,199.318,"LINESTRING (12.5177587 42.5153364, 12.5177302 42.515488, 12.5178638 42.5160024, 12.5181017 42.5161477, 12.5183069 42.5162774, 12.5183235 42.5162964, 12.5182725 42.5163707, 12.5182507 42.5164771, 12.5181684 42.5165863, 12.517906 42.5165167, 12.5178432 42.5165475, 12.5177292 42.5165175)",,,,no,,
593072399,residential,False,True,7.496,"LINESTRING (12.5177587 42.5153364, 12.5177474 42.5152925, 12.5177517 42.51527)",,,Via Portecchia,,,
598292671,unclassified,False,True,32.457,"LINESTRING (12.5177587 42.5153364, 12.5178108 42.5153986, 12.5178977 42.5154301, 12.5180923 42.5154641)",,,Via di Feronia,,,
598297368,residential,False,True,12.184,"LINESTRING (12.5177517 42.51527, 12.5176731 42.515363)",,,,no,,
593072399,residential,False,False,7.496,"LINESTRING (12.5177517 42.51527, 12.5177474 42.5152925, 12.5177587 42.5153364)",,,Via Portecchia,,,
308568101,unclassified,False,False,102.01,"LINESTRING (12.5192897 42.5156955, 12.5189122 42.5155822, 12.5186539 42.5155608, 12.5185506 42.5155373, 12.518344 42.5155066, 12.5180923 42.5154641)",,,Via di Feronia,,,
362431879,secondary,False,True,5.463,"LINESTRING (12.5196991 42.5209737, 12.5196458 42.5210032)",2,SP1,Strada dei Tre Ponti,,,
"[598328378, 598292637]",residential,False,True,14.454,"LINESTRING (12.5160934 42.5183941, 12.5161366 42.5183298, 12.5161452 42.5182981, 12.5161307 42.5182745)",,,"['Via Giuseppe Garibaldi', 'Piazza Cavour']",,,
"[305273736, 1135119681]",residential,False,False,61.620000000000005,"LINESTRING (12.5160934 42.5183941, 12.5160461 42.5184729, 12.5157671 42.5188933)",,,Via Giuseppe Garibaldi,,,25
495054421,residential,False,True,2.422,"LINESTRING (12.5148592 42.5187067, 12.5148475 42.5187267)",,,Piazza San Francesco,,,
"[262655146, 495054419]",residential,False,True,109.108,"LINESTRING (12.5148592 42.5187067, 12.5149846 42.5185066, 12.5150573 42.5183682, 12.5151289 42.5182738, 12.5152365 42.5182577, 12.5153883 42.5182435, 12.5155876 42.5183073, 12.5157679 42.5183777)",,,"['Via del Campanile', 'Piazza San Francesco']",,,
"[375228928, 161127210, 495054420]",residential,False,True,74.52600000000001,"LINESTRING (12.5148592 42.5187067, 12.5149525 42.5187429, 12.5150213 42.5187691, 12.5151261 42.5188305, 12.5152717 42.5188829, 12.5156537 42.5190293)",,,"['Piazza Guglielmo Marconi', 'Strada Lodovico Valeriani', 'Piazza San Francesco']",,,
305273736,residential,False,False,15.013,"LINESTRING (12.5157671 42.5188933, 12.5156681 42.5190069)",,,Via Giuseppe Garibaldi,,,25
"[166522910, 166522879]",residential,False,True,114.369,"LINESTRING (12.5157671 42.5188933, 12.5160067 42.5190078, 12.5162114 42.519135, 12.5161706 42.5191949, 12.5161063 42.5192833, 12.5160115 42.5194134, 12.5160008 42.5195182, 12.5159458 42.5197147)",,,"['Strada Benedetto Cairoli', 'Via San Giuseppe']",,,
"[305273736, 1135119681]",residential,False,True,61.620000000000005,"LINESTRING (12.5157671 42.5188933, 12.5160461 42.5184729, 12.5160934 42.5183941)",,,Via Giuseppe Garibaldi,,,25
305273736,residential,False,True,15.013,"LINESTRING (12.5156681 42.5190069, 12.5157671 42.5188933)",,,Via Giuseppe Garibaldi,,,25
593072415,residential,True,False,2.756,"LINESTRING (12.5156681 42.5190069, 12.5156537 42.5190293)",,,Piazza dei Priori,,,
598328385,residential,False,True,27.97,"LINESTRING (12.516856 42.5191301, 12.5170752 42.5193229)",,,Via dell'Asilo,,,
"[495054402, 598328387, 305273735]",residential,True,False,105.03999999999999,"LINESTRING (12.516856 42.5191301, 12.5168338 42.5190918, 12.5167659 42.5189809, 12.5165621 42.5187674, 12.5164156 42.518588, 12.5162528 42.5184571, 12.5160934 42.5183941)",,,"['Piazza Trento', 'Via Caterina Franceschi Ferrucci']",,,
161127202,residential,False,False,10.272,"LINESTRING (12.5171686 42.5193845, 12.5170752 42.5193229)",,,Via dell'Asilo,,,
161127226,residential,False,False,22.174,"LINESTRING (12.5145564 42.5195107, 12.514737 42.5195799, 12.5147514 42.5195966, 12.5147751 42.5196205)",,,Via Bocciarelli,,,
166522891,residential,True,False,32.067,"LINESTRING (12.5145564 42.5195107, 12.5146038 42.5193876, 12.5146195 42.5192276)",,,Via Aurelio Saffi,,,
161127216,residential,False,False,59.601,"LINESTRING (12.5159458 42.5197147, 12.5158594 42.5196913, 12.5157761 42.5196668, 12.5156218 42.5196099, 12.5155736 42.5195753, 12.5155635 42.5195394, 12.515463 42.5194777, 12.5154116 42.5194612, 12.5153504 42.5194376)",,,Via dei Nobili,,,
"[166522910, 166522879]",residential,False,False,114.369,"LINESTRING (12.5159458 42.5197147, 12.5160008 42.5195182, 12.5160115 42.5194134, 12.5161063 42.5192833, 12.5161706 42.5191949, 12.5162114 42.519135, 12.5160067 42.5190078, 12.5157671 42.5188933)",,,"['Strada Benedetto Cairoli', 'Via San Giuseppe']",,,
166522910,residential,False,True,105.74000000000001,"LINESTRING (12.5159458 42.5197147, 12.5159121 42.5197612, 12.5158247 42.5199117, 12.5157602 42.5200368, 12.515567 42.5203534, 12.5156053 42.5204275, 12.5154929 42.5205808)",,,Via San Giuseppe,,,
495054405,residential,False,False,3.575,"LINESTRING (12.5164224 42.5199112, 12.5164249 42.5198791)",,,Largo don Gino Cotini,,,
166522910,residential,False,False,105.74,"LINESTRING (12.5154929 42.5205808, 12.5156053 42.5204275, 12.515567 42.5203534, 12.5157602 42.5200368, 12.5158247 42.5199117, 12.5159121 42.5197612, 12.5159458 42.5197147)",,,Via San Giuseppe,,,
308412585,residential,False,False,52.774,"LINESTRING (12.5144329 42.5208925, 12.5146068 42.5209556, 12.514721 42.5207835, 12.5145525 42.5207185)",,,Piazza tredici Giugno,,,
308412599,residential,True,False,107.529,"LINESTRING (12.5144329 42.5208925, 12.5141943 42.5212375, 12.5141041 42.5213638, 12.5138806 42.521696, 12.5138678 42.5217616)",,,Via Giuseppe Mazzini,,,
161127214,residential,True,False,201.82299999999998,"LINESTRING (12.5155069 42.5214964, 12.5156774 42.5210737, 12.515702 42.5208955, 12.5157073 42.5208573, 12.5157699 42.5206458, 12.5158459 42.520563, 12.5160366 42.5204445, 12.5161721 42.520354, 12.5162899 42.5202624, 12.5163667 42.5201705, 12.5163911 42.5201083, 12.5163414 42.5200697, 12.5164224 42.5199112)",,,Via Gattamelata,,,
442922339,residential,False,True,111.63499999999999,"LINESTRING (12.5155069 42.5214964, 12.515473 42.5215949, 12.5154405 42.5217435, 12.5153823 42.5220105, 12.5153572 42.5220619, 12.5153072 42.5221273, 12.5150451 42.5224212)",,,Via Gattamelata,,,
495054415,residential,False,False,5.328,"LINESTRING (12.5138678 42.5217616, 12.5138474 42.5218071)",,,Piazza Galeotto Marzio,,,
166522907,residential,True,False,27.987,"LINESTRING (12.5138678 42.5217616, 12.5140644 42.521783, 12.5141621 42.5217744, 12.5142064 42.5217726)",,,Via Marcellina,,,
161127227,residential,True,False,149.66899999999998,"LINESTRING (12.5142064 42.5217726, 12.514301 42.5218396, 12.5143146 42.5219247, 12.5144842 42.5220232, 12.5145853 42.5220729, 12.5146028 42.5221185, 12.5146221 42.5221686, 12.5144426 42.5224804, 12.5143392 42.5225736, 12.5143498 42.5226677, 12.5144994 42.5227543, 12.5145609 42.5227644, 12.5146494 42.522802)",,,Via degli Orti,,,
166522907,residential,True,False,114.698,"LINESTRING (12.5142064 42.5217726, 12.5144061 42.5217543, 12.5147893 42.5216369, 12.514975 42.52158, 12.5154063 42.521452, 12.5155069 42.5214964)",,,Via Marcellina,,,
166509088,residential,False,True,197.233,"LINESTRING (12.5166009 42.522221, 12.5164526 42.5223324, 12.5161525 42.522447, 12.516046 42.5225396, 12.5154457 42.5232528, 12.5152932 42.5234046, 12.5151978 42.5234909, 12.5151749 42.5235304, 12.5151576 42.5235939)",,,Via Porta della Fiera,,,
166508022,residential,False,False,115.85,"LINESTRING (12.5146494 42.522802, 12.51455 42.522864, 12.5144469 42.5228862, 12.5142514 42.5229916, 12.5137962 42.5231863, 12.513735 42.5231414, 12.5135171 42.5230288, 12.513538 42.5229913)",,,Via delle Mura,,,
166508022,residential,False,True,56.219,"LINESTRING (12.5146494 42.522802, 12.5148164 42.5226231, 12.5149253 42.5224494, 12.5150054 42.5224167, 12.5150451 42.5224212)",,,Via delle Mura,,,
166508022,residential,False,True,115.85,"LINESTRING (12.513538 42.5229913, 12.5135171 42.5230288, 12.513735 42.5231414, 12.5137962 42.5231863, 12.5142514 42.5229916, 12.5144469 42.5228862, 12.51455 42.522864, 12.5146494 42.522802)",,,Via delle Mura,,,
166509088,residential,False,False,197.233,"LINESTRING (12.5151576 42.5235939, 12.5151749 42.5235304, 12.5151978 42.5234909, 12.5152932 42.5234046, 12.5154457 42.5232528, 12.516046 42.5225396, 12.5161525 42.522447, 12.5164526 42.5223324, 12.5166009 42.522221)",,,Via Porta della Fiera,,,
"[308432387, 1247739652, 1247739653]",unclassified,False,False,171.234,"LINESTRING (12.5151576 42.5235939, 12.515223 42.5235659, 12.5152829 42.5235551, 12.5153067 42.523554, 12.5153309 42.5235597, 12.5153994 42.5235758, 12.515427 42.5235823, 12.5154598 42.5235814, 12.515497 42.5235577, 12.5155331 42.5235303, 12.5155981 42.5234533, 12.5156437 42.5234014, 12.5156958 42.5233854, 12.5157291 42.5234058, 12.5157627 42.5234508, 12.515763 42.523572, 12.5157559 42.5236411, 12.5157678 42.5237039, 12.5157868 42.5237647, 12.5158295 42.5238312, 12.5158908 42.5238629, 12.515953 42.5238634, 12.5160369 42.5238455, 12.5161073 42.5238565, 12.5163859 42.5239868, 12.5165005 42.5240414)",,,Via Porta della Fiera,,building_passage,25
"[308432387, 442922339]","['unclassified', 'residential']",False,"[False, True]",238.802,"LINESTRING (12.5151576 42.5235939, 12.5150832 42.52369, 12.51503 42.5237289, 12.51497 42.5237426, 12.5149012 42.523743, 12.5148386 42.5237473, 12.5147639 42.52375, 12.5147065 42.5237683, 12.514658 42.5238034, 12.5146 42.5238351, 12.5145307 42.5238506, 12.5144802 42.5238446, 12.5144496 42.5238332, 12.5144345 42.5237991, 12.5144441 42.5237643, 12.5144752 42.5237062, 12.514574 42.5235917, 12.5146836 42.5234026, 12.5147548 42.5232707, 12.514814 42.5230992, 12.5148714 42.5229298, 12.5149225 42.5227828, 12.5149598 42.5227027, 12.5150129 42.5226214, 12.5150167 42.5225851, 12.5149855 42.5225543, 12.5149744 42.5225291, 12.5149853 42.5224964, 12.5150451 42.5224212)",,,"['Via Gattamelata', 'Via Porta della Fiera']",,,25
538349629,secondary,False,False,95.724,"LINESTRING (12.5165005 42.5240414, 12.5165422 42.5239951, 12.5168226 42.5236576, 12.5169015 42.5235546, 12.5169844 42.5234489, 12.5170961 42.5233011)",2,SP1,Strada dei Tre Ponti,,,
"[308432387, 1247739652, 1247739653]",unclassified,False,True,171.234,"LINESTRING (12.5165005 42.5240414, 12.5163859 42.5239868, 12.5161073 42.5238565, 12.5160369 42.5238455, 12.515953 42.5238634, 12.5158908 42.5238629, 12.5158295 42.5238312, 12.5157868 42.5237647, 12.5157678 42.5237039, 12.5157559 42.5236411, 12.515763 42.523572, 12.5157627 42.5234508, 12.5157291 42.5234058, 12.5156958 42.5233854, 12.5156437 42.5234014, 12.5155981 42.5234533, 12.5155331 42.5235303, 12.515497 42.5235577, 12.5154598 42.5235814, 12.515427 42.5235823, 12.5153994 42.5235758, 12.5153309 42.5235597, 12.5153067 42.523554, 12.5152829 42.5235551, 12.515223 42.5235659, 12.5151576 42.5235939)",,,Via Porta della Fiera,,building_passage,25
308568101,unclassified,False,True,102.01,"LINESTRING (12.5180923 42.5154641, 12.518344 42.5155066, 12.5185506 42.5155373, 12.5186539 42.5155608, 12.5189122 42.5155822, 12.5192897 42.5156955)",,,Via di Feronia,,,
598292671,unclassified,False,False,32.457,"LINESTRING (12.5180923 42.5154641, 12.5178977 42.5154301, 12.5178108 42.5153986, 12.5177587 42.5153364)",,,Via di Feronia,,,
161467120,residential,False,False,75.698,"LINESTRING (12.517782 42.5159601, 12.5176599 42.5161888, 12.5176264 42.5162866, 12.5174703 42.5165107, 12.5174363 42.516589)",,,Via del Monte,no,,
308568104,residential,False,False,71.407,"LINESTRING (12.517782 42.5159601, 12.5178114 42.5160534, 12.5178644 42.5161175, 12.5179137 42.5162327, 12.5179567 42.5163113, 12.5177292 42.5165175)",,,,no,,
598297369,residential,False,True,67.649,"LINESTRING (12.517782 42.5159601, 12.51777 42.5158729, 12.5176686 42.5155975, 12.5176584 42.5154484, 12.5176731 42.515363)",,,,no,,
"[598292675, 598292676]",residential,False,False,66.021,"LINESTRING (12.5163188 42.5164385, 12.5162637 42.5165209, 12.5162041 42.5167271, 12.51617 42.5167739, 12.5162935 42.5168839, 12.5164113 42.5169228)",,,Via Venti Settembre,no,,
1170354526,residential,False,True,45.352999999999994,"LINESTRING (12.5163188 42.5164385, 12.516432 42.5164978, 12.5165765 42.5165812, 12.516757 42.5166874)",,,Via Claudio Sforza,no,,
"[308568102, 308568103]",residential,False,True,199.318,"LINESTRING (12.5177292 42.5165175, 12.5178432 42.5165475, 12.517906 42.5165167, 12.5181684 42.5165863, 12.5182507 42.5164771, 12.5182725 42.5163707, 12.5183235 42.5162964, 12.5183069 42.5162774, 12.5181017 42.5161477, 12.5178638 42.5160024, 12.5177302 42.515488, 12.5177587 42.5153364)",,,,no,,
308568104,residential,False,True,71.40700000000001,"LINESTRING (12.5177292 42.5165175, 12.5179567 42.5163113, 12.5179137 42.5162327, 12.5178644 42.5161175, 12.5178114 42.5160534, 12.517782 42.5159601)",,,,no,,
598292643,residential,False,False,63.797,"LINESTRING (12.5177292 42.5165175, 12.5176095 42.516682, 12.5175476 42.5167993, 12.5175259 42.5168993, 12.5175713 42.5170557)",,,,no,,
598297370,residential,False,True,22.935,"LINESTRING (12.5177292 42.5165175, 12.5176859 42.5165212, 12.5175362 42.5165771, 12.51749 42.5166143)",,,,no,,
598297370,residential,False,True,5.224,"LINESTRING (12.51749 42.5166143, 12.5174363 42.516589)",,,,no,,
598297370,residential,False,False,22.935,"LINESTRING (12.51749 42.5166143, 12.5175362 42.5165771, 12.5176859 42.5165212, 12.5177292 42.5165175)",,,,no,,
1170354527,residential,False,True,71.708,"LINESTRING (12.51749 42.5166143, 12.5174841 42.5166414, 12.5174087 42.5167431, 12.5173377 42.5167898, 12.5172304 42.5169, 12.5171924 42.5168913, 12.5170876 42.5169972, 12.5170598 42.5170109, 12.516926 42.5169606)",,,Via Federico Benincasa,no,,
598297370,residential,False,False,5.224,"LINESTRING (12.5174363 42.516589, 12.51749 42.5166143)",,,,no,,
161467120,residential,False,True,75.69800000000001,"LINESTRING (12.5174363 42.516589, 12.5174703 42.5165107, 12.5176264 42.5162866, 12.5176599 42.5161888, 12.517782 42.5159601)",,,Via del Monte,no,,
161467124,residential,False,True,61.653,"LINESTRING (12.5174363 42.516589, 12.5173585 42.5166563, 12.5173212 42.5166602, 12.5172616 42.5166987, 12.5171554 42.516715, 12.516956 42.5169061, 12.516926 42.5169606)",,,Via del Monte,no,,
161467111,residential,False,False,43.219,"LINESTRING (12.516757 42.5166874, 12.5166432 42.5167754, 12.5165765 42.5168341, 12.5165229 42.5168101, 12.5164175 42.5168909, 12.5164113 42.5169228)",,,Via Aspromonte,no,,
161467111,residential,False,True,174.916,"LINESTRING (12.516757 42.5166874, 12.5169358 42.5166092, 12.517036 42.5165918, 12.517151 42.5164506, 12.5171637 42.5163387, 12.5171861 42.5161258, 12.5172059 42.5159975, 12.5172746 42.5158715, 12.5174021 42.5156725, 12.5175447 42.5155043, 12.5176135 42.5154294, 12.5176731 42.515363)",,,Via Aspromonte,no,,
1170354526,residential,False,False,45.352999999999994,"LINESTRING (12.516757 42.5166874, 12.5165765 42.5165812, 12.516432 42.5164978, 12.5163188 42.5164385)",,,Via Claudio Sforza,no,,
308557244,residential,False,False,39.706,"LINESTRING (12.5164113 42.5169228, 12.5168175 42.5171174)",,,Via Cocceio Nerva,no,,
161467111,residential,False,True,43.219,"LINESTRING (12.5164113 42.5169228, 12.5164175 42.5168909, 12.5165229 42.5168101, 12.5165765 42.5168341, 12.5166432 42.5167754, 12.516757 42.5166874)",,,Via Aspromonte,no,,
"[593072402, 593072407]",residential,False,"[False, True]",29.985,"LINESTRING (12.5164113 42.5169228, 12.5163917 42.5169588, 12.5163295 42.5170985, 12.5162604 42.5171651)",,,Via Venti Settembre,no,,
"[598292675, 598292676]",residential,False,True,66.021,"LINESTRING (12.5164113 42.5169228, 12.5162935 42.5168839, 12.51617 42.5167739, 12.5162041 42.5167271, 12.5162637 42.5165209, 12.5163188 42.5164385)",,,Via Venti Settembre,no,,
161467122,residential,False,False,64.584,"LINESTRING (12.5175713 42.5170557, 12.5174678 42.5170719, 12.5172155 42.5170819, 12.5171295 42.5171067, 12.5169022 42.5171566, 12.5168175 42.5171174)",,,Via Cocceio Nerva,no,,
161467122,residential,False,True,14.506,"LINESTRING (12.5175713 42.5170557, 12.5176549 42.5170501, 12.5177473 42.5170582)",,,Via Cocceio Nerva,no,,
598292643,residential,False,True,63.797,"LINESTRING (12.5175713 42.5170557, 12.5175259 42.5168993, 12.5175476 42.5167993, 12.5176095 42.516682, 12.5177292 42.5165175)",,,,no,,
161467109,residential,False,False,139.759,"LINESTRING (12.5177473 42.5170582, 12.5177769 42.5171526, 12.5178534 42.5171876, 12.5179576 42.5172425, 12.5182373 42.5173869, 12.518423 42.5174553, 12.518794 42.5175448, 12.5189323 42.5175449, 12.5191502 42.517491, 12.519198 42.5174946)",,,,no,,
161467122,residential,False,False,14.506,"LINESTRING (12.5177473 42.5170582, 12.5176549 42.5170501, 12.5175713 42.5170557)",,,Via Cocceio Nerva,no,,
161467122,residential,False,True,107.39800000000001,"LINESTRING (12.5177473 42.5170582, 12.5179218 42.5170896, 12.5180854 42.5171312, 12.5182249 42.5171845, 12.5183335 42.5172241, 12.5184648 42.5172435, 12.5185119 42.5172637, 12.5185603 42.5173029, 12.5186002 42.517337, 12.5186289 42.5173589, 12.5186815 42.5173661, 12.518827 42.5173476, 12.5189343 42.517316)",,,Via Cocceio Nerva,no,,
308557244,residential,False,True,39.706,"LINESTRING (12.5168175 42.5171174, 12.5164113 42.5169228)",,,Via Cocceio Nerva,no,,
161467122,residential,False,True,64.584,"LINESTRING (12.5168175 42.5171174, 12.5169022 42.5171566, 12.5171295 42.5171067, 12.5172155 42.5170819, 12.5174678 42.5170719, 12.5175713 42.5170557)",,,Via Cocceio Nerva,no,,
161467124,residential,False,False,19.617,"LINESTRING (12.5168175 42.5171174, 12.5168606 42.5170457, 12.5169161 42.5169785, 12.516926 42.5169606)",,,Via del Monte,no,,
336103480,residential,False,False,37.70499999999999,"LINESTRING (12.5168175 42.5171174, 12.5168004 42.517147, 12.5166703 42.5172886, 12.5165707 42.5173354, 12.5165046 42.5173389)",,,Via del Monte,no,,
598292642,residential,False,True,31.219,"LINESTRING (12.5161504 42.5174401, 12.5163244 42.5173793, 12.5165046 42.5173389)",,,Via del Monte,no,,
598292677,residential,False,False,17.308,"LINESTRING (12.5161504 42.5174401, 12.5161474 42.5174627, 12.5160651 42.517581)",,,Via Venti Settembre,no,,
"[598297372, 593072407]",residential,False,True,33.407,"LINESTRING (12.5161504 42.5174401, 12.5161516 42.5173777, 12.5161537 42.5172748, 12.516185 42.5172376, 12.5162604 42.5171651)",,,Via Venti Settembre,no,,
161467109,residential,False,True,139.75900000000001,"LINESTRING (12.519198 42.5174946, 12.5191502 42.517491, 12.5189323 42.5175449, 12.518794 42.5175448, 12.518423 42.5174553, 12.5182373 42.5173869, 12.5179576 42.5172425, 12.5178534 42.5171876, 12.5177769 42.5171526, 12.5177473 42.5170582)",,,,no,,
598292640,residential,False,False,15.727,"LINESTRING (12.5160651 42.517581, 12.5162371 42.5176437)",,,Piazza Giuseppe Garibaldi,,,
593072412,residential,False,True,22.067999999999998,"LINESTRING (12.5160651 42.517581, 12.5159197 42.5176992, 12.5158842 42.517728)",,,Piazza Giuseppe Garibaldi,,,
598292677,residential,False,True,17.308,"LINESTRING (12.5160651 42.517581, 12.5161474 42.5174627, 12.5161504 42.5174401)",,,Via Venti Settembre,no,,
