osmid,name,highway,oneway,reversed,length,geometry,ref,junction,bridge,lanes,maxspeed
150887083,Via Guglielmo Marconi,residential,False,True,13.606,"LINESTRING (9.7317493 45.7088953, 9.7319232 45.7089103)",,,,,
77358790,Via Acquaroli,unclassified,False,False,131.344,"LINESTRING (9.7317493 45.7088953, 9.7317303 45.7089291, 9.731552 45.709246, 9.7315019 45.7096215, 9.731541 45.7100479)",,,,,
150887083,Via Guglielmo Marconi,residential,False,False,28.061,"LINESTRING (9.7324312 45.7089626, 9.7323468 45.7089568, 9.7320739 45.7089254)",,,,,
44888674,Via Fratelli Cervi,unclassified,False,False,30.797,"LINESTRING (9.7287355 45.7125659, 9.7289531 45.7124869, 9.7290005 45.7124697, 9.729091 45.7124435)",,,,,
44888661,,residential,False,True,48.912,"LINESTRING (9.7286172 45.7139352, 9.7286626 45.7143167, 9.7286783 45.7143727)",,,,,
"[194076444, 26003125]",Via Alcide De Gasperi,residential,False,False,269.411,"LINESTRING (9.7286783 45.7143727, 9.729476 45.7142641, 9.7295101 45.7142392, 9.7295146 45.7141903, 9.7293488 45.7134976, 9.7292365 45.7130359, 9.7291191 45.7125222, 9.7291026 45.7124728, 9.729091 45.7124435)",,,,,
44888661,,residential,False,False,48.912,"LINESTRING (9.7286783 45.7143727, 9.7286626 45.7143167, 9.7286172 45.7139352)",,,,,
55883573,Via Francesco Martinengo Colleoni,residential,False,True,70.295,"LINESTRING (9.7382293 45.7106832, 9.7383517 45.7105908, 9.7387636 45.7103119, 9.7387919 45.7102671, 9.738791 45.7102104)",,,,,
77358804,Via Francesco Martinengo Colleoni,residential,True,False,129.04,"LINESTRING (9.7382293 45.7106832, 9.7379456 45.710876, 9.7377583 45.7110032, 9.7373153 45.7113723, 9.7371043 45.7115357)",,,,,
132601736,Via Monte Cengio,residential,False,False,72.751,"LINESTRING (9.7397102 45.7111208, 9.7405989 45.7109135)",,,,,
55883368,Via Cavalieri di Vittorio Veneto,residential,False,False,48.964,"LINESTRING (9.7397102 45.7111208, 9.7398784 45.7114814, 9.7398776 45.7115425)",,,,,
55883368,Via Cavalieri di Vittorio Veneto,residential,False,True,54.211,"LINESTRING (9.7397102 45.7111208, 9.7396326 45.7109724, 9.7396194 45.7109441, 9.7395016 45.710711, 9.7394796 45.7106607)",,,,,
55883368,Via Cavalieri di Vittorio Veneto,residential,False,True,48.964,"LINESTRING (9.7398776 45.7115425, 9.7398784 45.7114814, 9.7397102 45.7111208)",,,,,
80179697,Via degli Orti,residential,False,False,104.824,"LINESTRING (9.7398776 45.7115425, 9.7398287 45.7115657, 9.7397443 45.7115898, 9.7395541 45.7116167, 9.7386091 45.7117268, 9.7385642 45.7117379)",,,,,
25687730,Piazza Andrea Caslini,tertiary,True,False,15.24,"LINESTRING (9.7387277 45.7099496, 9.7387774 45.709934, 9.7388281 45.7099329, 9.7389156 45.7099505)",,roundabout,,,
77358791,Via Quattro Novembre,tertiary,False,False,12.631,"LINESTRING (9.7389628 45.7099748, 9.7390867 45.7099721, 9.7391254 45.7099713)",,,,,
194458358,Piazza Andrea Caslini,tertiary,True,False,21.518,"LINESTRING (9.7389628 45.7099748, 9.7390033 45.7100206, 9.7390166 45.7100673, 9.7390089 45.7101081, 9.7389812 45.7101552)",,roundabout,,,
77358773,Via Quattro Novembre,tertiary,False,True,19.017,"LINESTRING (9.7389812 45.7101552, 9.7390584 45.7101392, 9.7391122 45.7101223, 9.7392064 45.7100893)",,,,,
"[195108726, 195108727]",Piazza Andrea Caslini,tertiary,True,False,16.837000000000003,"LINESTRING (9.7389812 45.7101552, 9.7389477 45.7101783, 9.7389109 45.7101972, 9.7388479 45.7102132, 9.738791 45.7102104)",,roundabout,,,
591665013,Via Quattro Novembre,tertiary,False,False,130.133,"LINESTRING (9.7411438 45.7094024, 9.7410467 45.7094393, 9.7406819 45.7095466, 9.7400013 45.7097961, 9.7399294 45.7098221, 9.7396453 45.7099248)",SP68,,,,
77358796,Via Adelasio,residential,True,False,126.34299999999999,"LINESTRING (9.734423 45.7126357, 9.7344752 45.7130609, 9.7345076 45.71377)",,,,,
150887072,Via Piccinelli,residential,False,True,175.559,"LINESTRING (9.734423 45.7126357, 9.734573 45.7126301, 9.7347068 45.7126457, 9.7348148 45.7126666, 9.7349851 45.7126678, 9.7353562 45.7126226, 9.7357372 45.7125569, 9.7362037 45.7124878, 9.7364974 45.712465, 9.7365719 45.7124618, 9.7366479 45.7124546)",,,,,
163082616,Viale Aldo Moro,residential,False,True,16.014,"LINESTRING (9.7388297 45.7097369, 9.7388471 45.7095934)",,,,,
163082616,Viale Aldo Moro,residential,False,False,24.692,"LINESTRING (9.7388297 45.7097369, 9.7388875 45.7098668, 9.7389015 45.7099011, 9.7389156 45.7099505)",,,,,
202146774,Viale Aldo Moro,residential,False,True,29.713,"LINESTRING (9.7388297 45.7097369, 9.7388063 45.7097795, 9.7387822 45.7098447, 9.7387511 45.7098829, 9.7387072 45.7099211, 9.7386341 45.7099551)",,,,,
77358804,Via Francesco Martinengo Colleoni,residential,True,False,48.087,"LINESTRING (9.7351944 45.7115954, 9.7345758 45.7116163)",,,,,
161028109,Via Don Spinelli,residential,False,False,41.829,"LINESTRING (9.7351944 45.7115954, 9.7351832 45.711469, 9.7351419 45.7113405, 9.7351292 45.711223)",,,,,
77358784,Via Quattro Novembre,unclassified,True,False,14.780000000000001,"LINESTRING (9.7391254 45.7099713, 9.7391716 45.7100123, 9.7391963 45.7100656, 9.7392064 45.7100893)",,,,,
77358791,Via Quattro Novembre,tertiary,False,False,40.698,"LINESTRING (9.7391254 45.7099713, 9.7393249 45.7099535, 9.7396453 45.7099248)",,,,,
77358791,Via Quattro Novembre,tertiary,False,True,12.631,"LINESTRING (9.7391254 45.7099713, 9.7390867 45.7099721, 9.7389628 45.7099748)",,,,,
44888674,Via Fratelli Cervi,unclassified,False,False,37.357,"LINESTRING (9.7295077 45.7122802, 9.7299198 45.7121068)",,,,,
44888674,Via Fratelli Cervi,unclassified,False,True,37.101,"LINESTRING (9.7295077 45.7122802, 9.729091 45.7124435)",,,,,
"[129459232, 77358793]","['Via Ludovico Ariosto', 'Via Vincenzo Monti']",residential,False,True,206.97,"LINESTRING (9.7295077 45.7122802, 9.729457 45.7122124, 9.7294297 45.7108447, 9.7300245 45.710882)",,,,,
77358811,,unclassified,True,False,16.715,"LINESTRING (9.7321895 45.7117862, 9.7322452 45.7118425, 9.7322814 45.7118619, 9.7323475 45.7118812)",,,,,
1175905061,Via Matteotti,unclassified,True,False,10.401,"LINESTRING (9.7321895 45.7117862, 9.7321445 45.7118397, 9.7321256 45.7118683)",,,,,
44888664,,residential,False,False,165.364,"LINESTRING (9.7345076 45.71377, 9.7340702 45.7138239, 9.7338284 45.7138688, 9.7337497 45.7138979, 9.7336846 45.7139508, 9.7336388 45.7140886, 9.7336266 45.7142651, 9.7335956 45.7148169)",,,,,
158216288,Via Forni,residential,False,True,93.317,"LINESTRING (9.7345076 45.71377, 9.7345088 45.713819, 9.7345579 45.7139435, 9.7346675 45.7140588, 9.734777 45.7140611, 9.7351417 45.7140269, 9.7354003 45.7139702)",,,,,
150887072,Via Piccinelli,residential,False,False,175.55900000000003,"LINESTRING (9.7366479 45.7124546, 9.7365719 45.7124618, 9.7364974 45.712465, 9.7362037 45.7124878, 9.7357372 45.7125569, 9.7353562 45.7126226, 9.7349851 45.7126678, 9.7348148 45.7126666, 9.7347068 45.7126457, 9.734573 45.7126301, 9.734423 45.7126357)",,,,,
158216285,Via Fanti,residential,True,False,77.57000000000001,"LINESTRING (9.7366479 45.7124546, 9.7366024 45.7121091, 9.7365917 45.7119509, 9.7365846 45.7118462, 9.7366041 45.7117923, 9.7366292 45.7117657)",,,,,
"[163082620, 51766679]",Viale Aldo Moro,residential,False,False,32.244,"LINESTRING (9.7385788 45.707111, 9.7386706 45.7072419, 9.7387305 45.707328, 9.7387612 45.7073715)",,,,,
"[147911634, 163025599]",Via Enrico Fermi,residential,False,False,27.262,"LINESTRING (9.7385788 45.707111, 9.7385524 45.7071854, 9.738522 45.7072637, 9.7384803 45.7073461)",,,,,
77358796,Via Adelasio,residential,True,False,115.60900000000001,"LINESTRING (9.7340207 45.7116352, 9.7341241 45.7119153, 9.7342041 45.712082, 9.7342908 45.7122871, 9.7343342 45.7124222, 9.734423 45.7126357)",,,,,
"[77358804, 161143550]","['Via D. Carrara', 'Via Francesco Martinengo Colleoni']",residential,True,False,136.267,"LINESTRING (9.7340207 45.7116352, 9.733872 45.7116398, 9.7337688 45.7115493, 9.7336802 45.7113552, 9.733646 45.7113028, 9.7336244 45.7112652, 9.7336071 45.7112233, 9.7335933 45.7109452, 9.7335856 45.7108756, 9.7336062 45.7107811, 9.7336565 45.7106941, 9.7337265 45.7105813)",,,,,
415368760,Via Fratelli Cervi,unclassified,True,False,40.195,"LINESTRING (9.7312149 45.7119365, 9.7314322 45.7119057, 9.7316801 45.7118886, 9.7317269 45.7118872)",,,,,
"[1175905058, 44888674]",Via Fratelli Cervi,unclassified,False,True,69.254,"LINESTRING (9.7312149 45.7119365, 9.731016 45.7119629, 9.7306961 45.7120031, 9.7303387 45.7120529)",,,,,
415368759,,unclassified,True,False,5.23,"LINESTRING (9.7317321 45.7120355, 9.7317133 45.712016, 9.7317003 45.7119943)",,roundabout,,1,
"[1175905059, 77358790]",Via Acquaroli,unclassified,False,False,75.15899999999999,"LINESTRING (9.7316624 45.7109908, 9.7316963 45.711064, 9.7317205 45.7111276, 9.7317302 45.7111942, 9.7317625 45.7115917, 9.7317637 45.7116598)",,,,,
77358790,Via Acquaroli,unclassified,False,True,74.625,"LINESTRING (9.7316624 45.7109908, 9.7316431 45.7109089, 9.7315969 45.7105077, 9.7315751 45.7103227)",,,,,
77358793,Via Ludovico Ariosto,residential,False,False,128.00300000000001,"LINESTRING (9.7316624 45.7109908, 9.73161 45.7109983, 9.7314715 45.7109984, 9.7300245 45.710882)",,,,,
44888674,Via Fratelli Cervi,unclassified,False,True,33.072,"LINESTRING (9.7303387 45.7120529, 9.7299198 45.7121068)",,,,,
"[44888674, 1175905058]",Via Fratelli Cervi,unclassified,False,False,69.254,"LINESTRING (9.7303387 45.7120529, 9.7306961 45.7120031, 9.731016 45.7119629, 9.7312149 45.7119365)",,,,,
129459237,Via G. Bosis,residential,False,True,219.845,"LINESTRING (9.7303387 45.7120529, 9.7303592 45.7121511, 9.7305569 45.7130661, 9.7305639 45.7131181, 9.7305884 45.71315, 9.7306203 45.713171, 9.7306654 45.7131825, 9.7315988 45.7130918, 9.7317203 45.7130754, 9.7317944 45.7130553)",,,,,
77358782,,unclassified,True,False,24.094,"LINESTRING (9.7317637 45.7116598, 9.731802 45.7117358, 9.7318404 45.7117822, 9.7318737 45.7118103, 9.7319177 45.7118446)",,,,,
"[1175905059, 77358790]",Via Acquaroli,unclassified,False,True,75.159,"LINESTRING (9.7317637 45.7116598, 9.7317625 45.7115917, 9.7317302 45.7111942, 9.7317205 45.7111276, 9.7316963 45.711064, 9.7316624 45.7109908)",,,,,
77358780,Via Gabriele D'Annunzio,residential,False,True,136.434,"LINESTRING (9.7300245 45.710882, 9.7299198 45.7121068)",,,,,
"[129459232, 77358793]","['Via Ludovico Ariosto', 'Via Vincenzo Monti']",residential,False,False,206.97,"LINESTRING (9.7300245 45.710882, 9.7294297 45.7108447, 9.729457 45.7122124, 9.7295077 45.7122802)",,,,,
77358793,Via Ludovico Ariosto,residential,False,True,128.00300000000001,"LINESTRING (9.7300245 45.710882, 9.7314715 45.7109984, 9.73161 45.7109983, 9.7316624 45.7109908)",,,,,
77358802,,unclassified,True,False,31.224000000000004,"LINESTRING (9.7323992 45.7118898, 9.7321866 45.7119527, 9.7320926 45.7119798, 9.732028 45.7119978)",,,,,
150887073,,residential,False,True,50.975,"LINESTRING (9.7323992 45.7118898, 9.7328332 45.7118344, 9.7330424 45.7117988)",,,,,
77358804,Via Francesco Martinengo Colleoni,residential,True,False,65.49600000000001,"LINESTRING (9.7360223 45.7116826, 9.7359968 45.7116772, 9.7358679 45.7116713, 9.7357258 45.7116619, 9.7353297 45.7116357, 9.7351944 45.7115954)",,,,,
77358804,Via Francesco Martinengo Colleoni,residential,True,False,48.02,"LINESTRING (9.7366292 45.7117657, 9.7360223 45.7116826)",,,,,
129459237,Via G. Bosis,residential,False,False,219.845,"LINESTRING (9.7317944 45.7130553, 9.7317203 45.7130754, 9.7315988 45.7130918, 9.7306654 45.7131825, 9.7306203 45.713171, 9.7305884 45.71315, 9.7305639 45.7131181, 9.7305569 45.7130661, 9.7303592 45.7121511, 9.7303387 45.7120529)",,,,,
1175905056,Via Guido Guinizzelli,residential,False,False,122.1,"LINESTRING (9.7317944 45.7130553, 9.7318226 45.7130986, 9.7318498 45.7131482, 9.7318787 45.7134191, 9.7318982 45.7136998, 9.731911 45.7138288, 9.731963 45.7141421)",,,,,
"[1175905056, 77358772]",Via Guido Guinizzelli,residential,False,True,74.69399999999999,"LINESTRING (9.7317944 45.7130553, 9.7318253 45.7130139, 9.7318408 45.7129666, 9.7318385 45.7129281, 9.731797 45.7125613, 9.7317756 45.7123919)",,,,,
"[1175905056, 77358772]",Via Guido Guinizzelli,residential,False,False,74.69399999999999,"LINESTRING (9.7317756 45.7123919, 9.731797 45.7125613, 9.7318385 45.7129281, 9.7318408 45.7129666, 9.7318253 45.7130139, 9.7317944 45.7130553)",,,,,
77358806,,unclassified,True,False,39.816,"LINESTRING (9.7317756 45.7123919, 9.7317468 45.7122498, 9.7317336 45.7120781, 9.7317321 45.7120355)",,,,,
163103530,Via Guido Guinizzelli,residential,False,False,142.901,"LINESTRING (9.731963 45.7141421, 9.731833 45.7141455, 9.7307453 45.7141916, 9.7306545 45.7141955, 9.7304921 45.714195, 9.7302319 45.7142086, 9.7301256 45.7142125)",,,,,
193599773,Via Guido Guinizzelli,residential,False,False,93.701,"LINESTRING (9.731963 45.7141421, 9.7321036 45.7148691, 9.7321264 45.714977)",,,,,
1175905056,Via Guido Guinizzelli,residential,False,True,122.10000000000001,"LINESTRING (9.731963 45.7141421, 9.731911 45.7138288, 9.7318982 45.7136998, 9.7318787 45.7134191, 9.7318498 45.7131482, 9.7318226 45.7130986, 9.7317944 45.7130553)",,,,,
80179696,,residential,False,False,117.569,"LINESTRING (9.7385642 45.7117379, 9.7385329 45.7117264, 9.7383205 45.7116486, 9.7380555 45.7116097, 9.7379658 45.7116056, 9.7377509 45.7116231, 9.7374677 45.7116082, 9.737163 45.7115471, 9.7371043 45.7115357)",,,,,
80179697,Via degli Orti,residential,False,True,104.824,"LINESTRING (9.7385642 45.7117379, 9.7386091 45.7117268, 9.7395541 45.7116167, 9.7397443 45.7115898, 9.7398287 45.7115657, 9.7398776 45.7115425)",,,,,
77358804,Via Francesco Martinengo Colleoni,residential,True,False,45.651,"LINESTRING (9.7371043 45.7115357, 9.7370197 45.7115918, 9.7369257 45.7116666, 9.7367142 45.7117356, 9.7366292 45.7117657)",,,,,
80179696,,residential,False,True,117.56899999999999,"LINESTRING (9.7371043 45.7115357, 9.737163 45.7115471, 9.7374677 45.7116082, 9.7377509 45.7116231, 9.7379658 45.7116056, 9.7380555 45.7116097, 9.7383205 45.7116486, 9.7385329 45.7117264, 9.7385642 45.7117379)",,,,,
796533995,,residential,False,True,43.324,"LINESTRING (9.7336267 45.7150687, 9.7341818 45.7150289)",,,,,
44888664,,residential,False,True,28.122,"LINESTRING (9.7336267 45.7150687, 9.7335984 45.7148893, 9.7335956 45.7148169)",,,,,
"[194148674, 194148671]",Via della Roggia,residential,False,True,169.46200000000002,"LINESTRING (9.7336267 45.7150687, 9.7333582 45.7150955, 9.7328736 45.7151564, 9.732057 45.7152327, 9.7319793 45.7152275, 9.7319561 45.7152282, 9.7318192 45.7152319, 9.731661 45.7152264, 9.7315313 45.7152065, 9.7314902 45.7151707)",,,,,
193967603,Via della Roggia,residential,False,True,53.887,"LINESTRING (9.7314902 45.7151707, 9.731721 45.7151024, 9.7319062 45.7150451, 9.7321264 45.714977)",,,,,
"[194148674, 194148671]",Via della Roggia,residential,False,False,169.462,"LINESTRING (9.7314902 45.7151707, 9.7315313 45.7152065, 9.731661 45.7152264, 9.7318192 45.7152319, 9.7319561 45.7152282, 9.7319793 45.7152275, 9.732057 45.7152327, 9.7328736 45.7151564, 9.7333582 45.7150955, 9.7336267 45.7150687)",,,,,
132601736,Via Monte Cengio,residential,False,True,72.751,"LINESTRING (9.7405989 45.7109135, 9.7397102 45.7111208)",,,,,
146193199,Via M. Sabotino,residential,False,False,75.31,"LINESTRING (9.7374217 45.7106579, 9.7376942 45.7100079)",,,,,
77358798,Via Roma,tertiary,False,True,38.119,"LINESTRING (9.7378587 45.7096278, 9.7382262 45.7098551)",SP67,,,,
77358798,Via Roma,tertiary,False,False,34.848,"LINESTRING (9.7378587 45.7096278, 9.7378103 45.7095948, 9.7376486 45.7094901, 9.7375322 45.7094128)",SP67,,,,
146193199,Via M. Sabotino,residential,False,True,44.168,"LINESTRING (9.7378587 45.7096278, 9.7378452 45.7096582, 9.7378409 45.7096637, 9.7376942 45.7100079)",,,,,
146193751,,residential,False,True,33.254,"LINESTRING (9.7369994 45.7097818, 9.7373876 45.7099081)",,,,,
163082616,Viale Aldo Moro,residential,False,False,16.014,"LINESTRING (9.7388471 45.7095934, 9.7388297 45.7097369)",,,,,
