osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,bridge,tunnel,junction
1043815626,False,,,Via Cesare De Titta,residential,False,15.672,"LINESTRING (14.0631098 42.6103378, 14.0629785 42.6103881, 14.0629449 42.6104084)",,,,
1043815626,False,,,Via Cesare De Titta,residential,True,11.956,"LINESTRING (14.0631098 42.6103378, 14.0632043 42.6103234, 14.0632538 42.6103213)",,,,
87158181,True,,,Via Livorno,residential,False,52.023,"LINESTRING (14.0648032 42.61027, 14.0642475 42.6100428)",,,,
87158181,True,,,Via Livorno,residential,False,58.009,"LINESTRING (14.0654209 42.6105259, 14.0648032 42.61027)",,,,
218238448,False,,,Via Gabriele D'Annunzio,residential,False,7.774,"LINESTRING (14.0654209 42.6105259, 14.0653614 42.6105804)",,,,
443117811,False,2,,Via Gabriele D'Annunzio,residential,True,43.642,"LINESTRING (14.0654209 42.6105259, 14.0656866 42.6101856)",,,,
682268231,True,1,,Via Verona,residential,False,59.834999999999994,"LINESTRING (14.0674893 42.6067356, 14.0676279 42.6067955, 14.0680191 42.6069572, 14.0681252 42.6070011)",30,,,
324770648,True,,,Via Napoli,residential,False,58.753,"LINESTRING (14.0684363 42.6065985, 14.0678043 42.6063479)",,,,
87158125,False,2,,Via Gabriele D'Annunzio,residential,False,51.501000000000005,"LINESTRING (14.0684363 42.6065985, 14.0682654 42.6068196, 14.0681252 42.6070011)",,,,
87158125,False,2,,Via Gabriele D'Annunzio,residential,True,160.56799999999998,"LINESTRING (14.0684363 42.6065985, 14.0689723 42.6058771, 14.0693694 42.6053589, 14.0693868 42.6053353)",,,,
218247503,False,,,Via Napoli,residential,True,68.451,"LINESTRING (14.0684363 42.6065985, 14.0688983 42.6067824, 14.0690082 42.6068268, 14.0689155 42.6069453)",,,,
1238709606,False,2,,Via Cesare De Titta,residential,False,11.955,"LINESTRING (14.0629596 42.6118098, 14.0630136 42.6119097)",,,,
1238709608,False,2,,Via Cesare De Titta,residential,True,30.412,"LINESTRING (14.0629596 42.6118098, 14.0628299 42.6115535)",,,,
33860196,False,2,SP28a,Via di Sotto,secondary,True,3.298,"LINESTRING (14.0650135 42.6064134, 14.0650082 42.606384)",,,,
891040919,True,1,SP28a,Via di Sotto,secondary,False,19.971000000000004,"LINESTRING (14.0650135 42.6064134, 14.0650537 42.606465, 14.0650959 42.606502, 14.0651203 42.6065139, 14.0651772 42.6065417)",,,,
218248993,False,,,Via Venezia,residential,False,33.196,"LINESTRING (14.0665601 42.6099993, 14.0669009 42.6101612)",,,,
218248997,True,,,Via Venezia,residential,False,52.245,"LINESTRING (14.0665601 42.6099993, 14.066001 42.6097725)",,,,
324770637,True,,,Via Cristoforo Colombo,residential,False,53.103,"LINESTRING (14.0665601 42.6099993, 14.0664194 42.6102083, 14.0662544 42.6104203)",,,,
87158125,False,2,,Via Gabriele D'Annunzio,residential,False,76.3,"LINESTRING (14.0708401 42.603425, 14.0704444 42.603962, 14.0703957 42.6040282)",,,,
324774023,False,,,Via Giuseppe Mazzini,residential,False,76.313,"LINESTRING (14.0635745 42.609764, 14.0640122 42.609158)",,,,
943573082,False,,,Via Giovanni Spadolini,residential,True,63.574999999999996,"LINESTRING (14.0635745 42.609764, 14.0633846 42.6097758, 14.063324 42.6098089, 14.0633069 42.6098182, 14.0632514 42.609875, 14.0632203 42.6099123, 14.0631616 42.6099825, 14.0631423 42.6100133, 14.0630683 42.6101316)",,,,
87158145,False,,,Via Venezia,residential,False,57.308,"LINESTRING (14.0647571 42.6092709, 14.0653723 42.6095171)",,,,
87158145,False,,,Via Venezia,residential,True,59.84,"LINESTRING (14.0647571 42.6092709, 14.0641345 42.6089887)",,,,
970318274,True,,,Via Giuseppe Garibaldi,residential,False,98.781,"LINESTRING (14.0647571 42.6092709, 14.0653471 42.6084959)",,,,
87158143,True,,,Via Francesco Martella,residential,False,24.479,"LINESTRING (14.0614055 42.6117384, 14.0612829 42.6116814, 14.0611528 42.6116206)",,,,
"[87158150, 870496998]",False,,,Via Francesco Martella,residential,False,81.078,"LINESTRING (14.0614055 42.6117384, 14.0615899 42.61196, 14.0616473 42.6120398, 14.0616623 42.6120529, 14.0617164 42.6121004, 14.0618165 42.6121435, 14.0619119 42.6121683, 14.061983 42.612187, 14.0620973 42.6121951)",,,,
682268233,True,2,,Via Giuseppe Mazzini,residential,False,71.493,"LINESTRING (14.0655533 42.6075423, 14.0656009 42.6074751, 14.0657094 42.6073394, 14.0659922 42.6069865)",,,,
313122761,True,1,,Via Luigi Filiani,residential,False,85.52499999999999,"LINESTRING (14.0659922 42.6069865, 14.0660534 42.6069067, 14.0664789 42.6063539, 14.0665071 42.6063172)",,,,
324770646,False,,,Via Nicola Patelli,residential,True,36.357,"LINESTRING (14.0659922 42.6069865, 14.0663253 42.6071305, 14.066375 42.6071524)",,,,
891040916,False,2,,Via Nicola Patelli,residential,False,49.632,"LINESTRING (14.0659922 42.6069865, 14.0659233 42.606955, 14.0654703 42.6067592)",,,,
87158145,False,,,Via Venezia,residential,False,58.769,"LINESTRING (14.0653723 42.6095171, 14.066001 42.6097725)",,,,
87158145,False,,,Via Venezia,residential,True,57.308,"LINESTRING (14.0653723 42.6095171, 14.0647571 42.6092709)",,,,
324770635,True,,,Via Antonio Gramsci,residential,False,95.802,"LINESTRING (14.0653723 42.6095171, 14.0648032 42.61027)",,,,
87158122,True,,,Via Antonio Gramsci,residential,False,50.231,"LINESTRING (14.0678043 42.6063479, 14.0674893 42.6067356)",,,,
509161234,False,,,Via Antonio Gramsci,residential,False,46.454,"LINESTRING (14.0678043 42.6063479, 14.0680388 42.6060476, 14.0681229 42.6060832)",,,,
87158177,False,,,Via Cesare De Titta,residential,True,12.791,"LINESTRING (14.0625992 42.6111181, 14.0625597 42.6110068)",,,,
87158177,False,,,Via Cesare De Titta,residential,False,44.367,"LINESTRING (14.0625992 42.6111181, 14.062626 42.6111686, 14.0627963 42.6114898)",,,,
"[218249986, 853762236]",False,1,,Via Calvano,residential,False,151.10500000000002,"LINESTRING (14.0625992 42.6111181, 14.0628503 42.6110524, 14.0630564 42.6110093, 14.0631034 42.6110022, 14.0631553 42.6110057, 14.0632098 42.6110317, 14.0635193 42.6112458, 14.0637034 42.6113566, 14.0639104 42.6114641, 14.0639553 42.611508, 14.0639534 42.611536, 14.0639123 42.6116589)",,,,
87158125,False,2,,Via Gabriele D'Annunzio,residential,False,18.935,"LINESTRING (14.0676106 42.6076636, 14.0674981 42.6078124)",,,,
87158125,False,2,,Via Gabriele D'Annunzio,residential,True,66.03399999999999,"LINESTRING (14.0676106 42.6076636, 14.0677191 42.6075382, 14.0678923 42.6073235, 14.0680188 42.6071516)",,,,
87158154,False,2,,Via Nicola Patelli,residential,False,59.64600000000001,"LINESTRING (14.0676106 42.6076636, 14.0675629 42.6076438, 14.0674516 42.6075976, 14.0670066 42.6074129, 14.0669758 42.6074001)",,,,
87158150,False,,,Via Francesco Martella,residential,False,19.676000000000002,"LINESTRING (14.0620973 42.6121951, 14.0622137 42.6121808, 14.0623308 42.6121545)",,,,
"[870496998, 87158150]",False,,,Via Francesco Martella,residential,True,81.078,"LINESTRING (14.0620973 42.6121951, 14.061983 42.612187, 14.0619119 42.6121683, 14.0618165 42.6121435, 14.0617164 42.6121004, 14.0616623 42.6120529, 14.0616473 42.6120398, 14.0615899 42.61196, 14.0614055 42.6117384)",,,,
891040922,True,1,SS16,,primary,False,1.712,"LINESTRING (14.0653064 42.6066367, 14.0653063 42.6066521)",50,,,roundabout
1201001580,False,2,,Viale delle Rose,unclassified,True,82.938,"LINESTRING (14.0617481 42.6076136, 14.0618337 42.6076096, 14.0618734 42.6076036, 14.0619162 42.6075965, 14.0619835 42.6075799, 14.0620628 42.60756, 14.0624412 42.6074572, 14.0627087 42.6073846)",30,,,
122422200,False,,,Largo Vecchio Frantoio,residential,True,70.725,"LINESTRING (14.0620719 42.6118311, 14.0623274 42.6117296, 14.0623841 42.6116823, 14.0627053 42.6115323, 14.0627963 42.6114898)",,,,
218247813,True,,,Via Roma,residential,False,59.283,"LINESTRING (14.0653471 42.6084959, 14.064724 42.608224)",,,,
324770640,True,1,,Via Giuseppe Garibaldi,residential,False,99.353,"LINESTRING (14.0653471 42.6084959, 14.065494 42.6083021, 14.0656557 42.6080889, 14.0659316 42.6077355, 14.065945 42.6077183)",,,,
218247813,True,,,Via Roma,residential,False,58.206,"LINESTRING (14.065964 42.6087564, 14.0653471 42.6084959)",,,,
324770635,True,,,Via Antonio Gramsci,residential,False,97.466,"LINESTRING (14.065964 42.6087564, 14.0653723 42.6095171)",,,,
218247813,True,,,Via Roma,residential,False,58.112,"LINESTRING (14.0665848 42.6090101, 14.065964 42.6087564)",,,,
443117811,False,2,,Via Gabriele D'Annunzio,residential,False,48.264,"LINESTRING (14.0665848 42.6090101, 14.0662976 42.6093892)",,,,
443117811,False,2,,Via Gabriele D'Annunzio,residential,True,49.874,"LINESTRING (14.0665848 42.6090101, 14.0668931 42.6086232)",,,,
218247813,True,,,Via Roma,residential,False,54.281,"LINESTRING (14.0671584 42.6092552, 14.0665848 42.6090101)",,,,
324770637,True,,,Via Cristoforo Colombo,residential,False,47.99,"LINESTRING (14.0671584 42.6092552, 14.0668563 42.6096251)",,,,
1106804673,False,,,Via Roma,residential,True,35.023,"LINESTRING (14.0671584 42.6092552, 14.0675327 42.6094079)",,,,
218248993,False,,,Via Venezia,residential,True,33.196,"LINESTRING (14.0669009 42.6101612, 14.0665601 42.6099993)",,,,
324770637,True,,,Via Cristoforo Colombo,residential,False,52.167,"LINESTRING (14.0677555 42.6084344, 14.0674577 42.6088492)",,,,
87158139,True,,,Via Milano,residential,False,51.53,"LINESTRING (14.0677555 42.6084344, 14.067261 42.6082212, 14.067213 42.6081992)",,,,
1106804673,False,,,Via Roma,residential,False,35.023,"LINESTRING (14.0675327 42.6094079, 14.0671584 42.6092552)",,,,
128450692,True,,,Via Roma,residential,False,48.25,"LINESTRING (14.064208 42.6080141, 14.0642237 42.6080205, 14.064724 42.608224)",,,,
"[324770649, 323460122]",False,,,Via Roma,residential,False,141.267,"LINESTRING (14.064208 42.6080141, 14.06403 42.6079383, 14.0638082 42.6078476, 14.0635783 42.6077491, 14.0628045 42.6074248, 14.0627647 42.6074081, 14.0627087 42.6073846)",40,,yes,
87158125,False,2,,Via Gabriele D'Annunzio,residential,False,82.557,"LINESTRING (14.069893 42.6046931, 14.0693868 42.6053353)",,,,
87158125,False,2,,Via Gabriele D'Annunzio,residential,True,84.611,"LINESTRING (14.069893 42.6046931, 14.0703957 42.6040282)",,,,
163062396,True,1,,Via Madre Clelia Merloni,residential,False,82.765,"LINESTRING (14.069893 42.6046931, 14.0707787 42.6050523)",,,,
218240069,False,,,Via Giovanni Segantini,residential,True,112.398,"LINESTRING (14.069893 42.6046931, 14.0688773 42.6042741, 14.0687752 42.6044083)",,,,
324770647,False,2,,Via Nicola Patelli,residential,True,2.355,"LINESTRING (14.066375 42.6071524, 14.0663995 42.6071635)",,,,
324770646,False,,,Via Nicola Patelli,residential,False,36.357,"LINESTRING (14.066375 42.6071524, 14.0663253 42.6071305, 14.0659922 42.6069865)",,,,
"[323450867, 682268231]",True,1,,Via Verona,residential,False,57.521,"LINESTRING (14.0668818 42.6064755, 14.0670309 42.6065385, 14.0670448 42.6065444, 14.0670977 42.6065663, 14.0670995 42.6065671, 14.0671234 42.606577, 14.0671482 42.6065873, 14.0674893 42.6067356)",30,,,
324770639,True,,,Via Giuseppe Garibaldi,residential,False,85.94,"LINESTRING (14.0668818 42.6064755, 14.0668622 42.6065017, 14.066375 42.6071524)",,,,
218248995,True,,,Via Torino,residential,False,52.598,"LINESTRING (14.0668931 42.6086232, 14.0674577 42.6088492)",,,,
443117811,False,2,,Via Gabriele D'Annunzio,residential,False,49.874,"LINESTRING (14.0668931 42.6086232, 14.0665848 42.6090101)",,,,
443117811,False,2,,Via Gabriele D'Annunzio,residential,True,53.928,"LINESTRING (14.0668931 42.6086232, 14.067213 42.6081992)",,,,
443117811,False,2,,Via Gabriele D'Annunzio,residential,False,49.048,"LINESTRING (14.0662976 42.6093892, 14.066001 42.6097725)",,,,
443117811,False,2,,Via Gabriele D'Annunzio,residential,True,48.264,"LINESTRING (14.0662976 42.6093892, 14.0665848 42.6090101)",,,,
218248994,True,,,Via Genova,residential,False,52.714,"LINESTRING (14.0662976 42.6093892, 14.06674 42.6095744, 14.0668563 42.6096251)",,,,
324770637,True,,,Via Cristoforo Colombo,residential,False,51.362,"LINESTRING (14.0674577 42.6088492, 14.0671584 42.6092552)",,,,
324770637,True,,,Via Cristoforo Colombo,residential,False,48.155,"LINESTRING (14.0668563 42.6096251, 14.0665601 42.6099993)",,,,
"[218249993, 1042660934]",True,,,"[""Via dell'Aventino"", 'Via Giacomo Matteotti']",residential,False,121.99799999999999,"LINESTRING (14.0639123 42.6116589, 14.0647837 42.6119015, 14.0648874 42.612011, 14.0648912 42.6120203, 14.0649133 42.6120735, 14.0649034 42.6121064, 14.0648551 42.6121521, 14.0647561 42.6122488)",,,,
"[218249986, 853762236]",False,1,,Via Calvano,residential,True,151.105,"LINESTRING (14.0639123 42.6116589, 14.0639534 42.611536, 14.0639553 42.611508, 14.0639104 42.6114641, 14.0637034 42.6113566, 14.0635193 42.6112458, 14.0632098 42.6110317, 14.0631553 42.6110057, 14.0631034 42.6110022, 14.0630564 42.6110093, 14.0628503 42.6110524, 14.0625992 42.6111181)",,,,
218249987,True,,,Via della Quiete,residential,False,152.44799999999998,"LINESTRING (14.0647561 42.6122488, 14.0645445 42.612183, 14.0644432 42.6121825, 14.0639391 42.6120544, 14.0634018 42.6119171, 14.0633615 42.6119573, 14.0630852 42.6118969, 14.0630136 42.6119097)",,,,
87158150,False,,,Via Francesco Martella,residential,True,19.676000000000002,"LINESTRING (14.0623308 42.6121545, 14.0622137 42.6121808, 14.0620973 42.6121951)",,,,
1238709607,False,,,Via Francesco Martella,residential,False,38.334,"LINESTRING (14.0623308 42.6121545, 14.0624705 42.612113, 14.0627646 42.6120244)",,,,
891040922,True,1,SS16,,primary,False,9.697,"LINESTRING (14.0650569 42.6067056, 14.0650378 42.6066802, 14.0650291 42.6066518, 14.0650317 42.6066228)",50,,,roundabout
87158154,False,2,,Via Nicola Patelli,residential,True,59.646,"LINESTRING (14.0669758 42.6074001, 14.0670066 42.6074129, 14.0674516 42.6075976, 14.0675629 42.6076438, 14.0676106 42.6076636)",,,,
313123256,True,,,Via Antonio Gramsci,residential,False,85.008,"LINESTRING (14.0669758 42.6074001, 14.0671123 42.6072213, 14.0672457 42.6070465, 14.0673023 42.6069729, 14.0674035 42.6068413, 14.0674893 42.6067356)",,,,
324770636,True,,,Via Antonio Gramsci,residential,False,66.41,"LINESTRING (14.0669758 42.6074001, 14.066946 42.6074418, 14.0668055 42.6076381, 14.0667955 42.6076521, 14.066643 42.607865, 14.0665976 42.6079285)",,,,
324770647,False,2,,Via Nicola Patelli,residential,False,54.006,"LINESTRING (14.0669758 42.6074001, 14.0667218 42.6072967, 14.0663995 42.6071635)",,,,
323450865,False,,,Via Francesco Paolo Tosti,residential,True,140.11,"LINESTRING (14.0688951 42.6034218, 14.0703957 42.6040282)",,,,
87158160,False,2,,Via Luigi Filiani,residential,True,162.574,"LINESTRING (14.0688951 42.6034218, 14.0686361 42.6037577, 14.0679148 42.6046934)",,,,
87158125,False,2,,Via Gabriele D'Annunzio,residential,False,84.611,"LINESTRING (14.0703957 42.6040282, 14.069893 42.6046931)",,,,
323450865,False,,,Via Francesco Paolo Tosti,residential,False,140.11,"LINESTRING (14.0703957 42.6040282, 14.0688951 42.6034218)",,,,
87158125,False,2,,Via Gabriele D'Annunzio,residential,True,76.3,"LINESTRING (14.0703957 42.6040282, 14.0704444 42.603962, 14.0708401 42.603425)",,,,
218238225,False,,,Via Venti Settembre,residential,False,211.875,"LINESTRING (14.0702748 42.6057079, 14.0702448 42.6057357, 14.0701539 42.6058198, 14.070062 42.6058932, 14.0699858 42.6059476, 14.0696922 42.6061974, 14.0694034 42.6064613, 14.0689358 42.6070642, 14.0687848 42.6072468, 14.0687796 42.6072531)",,,,
323450862,True,1,,Via Leonardo da Vinci,residential,False,83.657,"LINESTRING (14.0702748 42.6057079, 14.0698325 42.6055247, 14.0694459 42.6053609, 14.0693868 42.6053353)",,,,
87158125,False,2,,Via Gabriele D'Annunzio,residential,True,18.865,"LINESTRING (14.0680188 42.6071516, 14.0681252 42.6070011)",,,,
87158125,False,2,,Via Gabriele D'Annunzio,residential,False,66.03399999999999,"LINESTRING (14.0680188 42.6071516, 14.0678923 42.6073235, 14.0677191 42.6075382, 14.0676106 42.6076636)",,,,
323459119,False,1,,Via Palermo,residential,False,46.96,"LINESTRING (14.0680188 42.6071516, 14.0681588 42.6072084, 14.0682778 42.6072567, 14.0684078 42.6073094, 14.0685117 42.6073516, 14.0685213 42.6073555)",,,,
