osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,access,junction
39164669,,Via Luciano Manara,residential,50,True,False,38.584,"LINESTRING (13.3992331 43.6288441, 13.3989958 43.6285426)",,,
166338214,,Via Giuseppe Verdi,residential,50,True,False,50.533,"LINESTRING (13.3992331 43.6288441, 13.3997837 43.6286257)",,,
39163340,,Via Fratelli Cairoli,residential,50,True,False,32.627,"LINESTRING (13.3986652 43.6290688, 13.3988588 43.6293266)",,,
166338214,,Via Giuseppe Verdi,residential,50,True,False,52.091,"LINESTRING (13.3986652 43.6290688, 13.3992331 43.6288441)",,,
39162534,,Via Fratelli Rosselli,residential,50,True,False,44.359,"LINESTRING (13.3936477 43.629987, 13.3940895 43.6297485)",,,
108446476,,Via Filippo Corridoni,residential,,True,False,24.874,"LINESTRING (13.3936477 43.629987, 13.3938374 43.6301636)",,,
39162534,,Via Fratelli Rosselli,residential,50,True,False,63.476,"LINESTRING (13.3959187 43.6288196, 13.3965683 43.6284959)",,,
166337423,,Via Camillo Benso di Cavour,residential,,False,False,68.417,"LINESTRING (13.3959187 43.6288196, 13.3964162 43.6293185)",,,
166337423,,Via Camillo Benso di Cavour,residential,,False,True,38.061,"LINESTRING (13.3959187 43.6288196, 13.3956261 43.6285507)",,,
"[37337864, 39162534]",,"['Via Giacomo Leopardi', 'Via Fratelli Rosselli']",residential,50,True,False,76.986,"LINESTRING (13.3965683 43.6284959, 13.3966356 43.6284588, 13.3974428 43.6282202)",,,
154251589,,Via Giacomo Matteotti,residential,,False,True,23.777,"LINESTRING (13.3965683 43.6284959, 13.3964456 43.6284068, 13.3963339 43.628372)",,,
39163113,,Via Marsala,residential,50,True,False,49.48,"LINESTRING (13.3987756 43.628261, 13.3982382 43.6284771)",,,
"[39163112, 39162690]",,"['Via Marsala', 'Via Goffredo Mameli']",residential,50,True,False,81.435,"LINESTRING (13.3987756 43.628261, 13.3993052 43.628069, 13.3995268 43.6283268)",,,
39163340,,Via Fratelli Cairoli,residential,50,True,False,36.171,"LINESTRING (13.3982382 43.6284771, 13.3984495 43.6287642)",,,
39163113,,Via Marsala,residential,50,True,False,42.986000000000004,"LINESTRING (13.3982382 43.6284771, 13.3978922 43.6286205, 13.3978801 43.6286255, 13.3977916 43.6286622, 13.3977748 43.6286693)",,,
39162714,,Via Piero Gobetti,residential,50,False,True,37.222,"LINESTRING (13.3976273 43.6276837, 13.3974039 43.6273906)",,,
39163338,,Via Piero Gobetti,residential,50,True,False,50.106,"LINESTRING (13.3976273 43.6276837, 13.3979008 43.6280233, 13.3979408 43.628073)",,,
1163924801,,Via Monsignor Bernardo Baldoni,residential,50,False,True,88.994,"LINESTRING (13.3976273 43.6276837, 13.3976626 43.6276697, 13.3985356 43.627324, 13.3985974 43.6272997)",,,
39162881,,Via Goffredo Mameli,residential,50,False,False,56.975,"LINESTRING (13.3985974 43.6272997, 13.3989488 43.6277445)",,,
39162881,,Via Goffredo Mameli,residential,50,False,True,39.117,"LINESTRING (13.3985974 43.6272997, 13.3983562 43.6269943)",,,
38880596,,Via della Repubblica,residential,50,False,True,141.155,"LINESTRING (13.3985974 43.6272997, 13.3986501 43.6272796, 13.3998619 43.6268241, 13.4001536 43.6267144)",,,
1163924801,,Via Monsignor Bernardo Baldoni,residential,50,False,False,88.994,"LINESTRING (13.3985974 43.6272997, 13.3985356 43.627324, 13.3976626 43.6276697, 13.3976273 43.6276837)",,,
39162881,,Via Goffredo Mameli,residential,50,False,True,56.975,"LINESTRING (13.3989488 43.6277445, 13.3985974 43.6272997)",,,
37337864,,Via Giacomo Leopardi,residential,50,True,False,139.378,"LINESTRING (13.3989488 43.6277445, 13.3990451 43.6277152, 13.4001321 43.627392, 13.4005341 43.6272423)",,,
39162690,,Via Goffredo Mameli,residential,50,True,False,39.143,"LINESTRING (13.3995268 43.6283268, 13.3997837 43.6286257)",,,
39343009,,Via Nino Bixio,residential,50,True,False,49.014,"LINESTRING (13.3995268 43.6283268, 13.3989958 43.6285426)",,,
166505892,,Via Cristoforo Colombo,residential,,False,False,35.07,"LINESTRING (13.4007115 43.6274852, 13.4009246 43.6277603)",,,
39162533,,Via Vittorio Bottego,secondary,50,True,False,53.143,"LINESTRING (13.3912034 43.6312574, 13.3917359 43.6309748)",,,
166754883,,Via Castelfidardo,residential,50,True,False,52.887,"LINESTRING (13.3912034 43.6312574, 13.3907929 43.630886)",,,
39342376,,Via Antonio Elia,residential,50,True,False,54.187,"LINESTRING (13.3907929 43.630886, 13.3913352 43.6305972)",,,
116663094,,Via Fratelli Rosselli,residential,50,True,False,73.959,"LINESTRING (13.3929156 43.630389, 13.3936477 43.629987)",,,
154251571,,Via Roma,secondary,50,True,False,21.103,"LINESTRING (13.3929156 43.630389, 13.3930694 43.6305427)",,,
166338015,,Via Stamura,residential,,False,False,52.943,"LINESTRING (13.3913352 43.6305972, 13.3917359 43.6309748)",,,
39342376,,Via Antonio Elia,residential,50,True,False,170.9,"LINESTRING (13.3913352 43.6305972, 13.3925408 43.6299962, 13.3929156 43.630389)",,,
882274108,2,Via Flaminia,secondary,50,False,True,51.963,"LINESTRING (13.3999984 43.6288755, 13.3994288 43.6290955)",,,
882274108,2,Via Flaminia,secondary,50,False,False,124.817,"LINESTRING (13.3999984 43.6288755, 13.4006177 43.6286306, 13.4011742 43.6284073, 13.4013568 43.628334)",,,
39381385,,Via Lauro De Bosis,residential,50,True,False,122.537,"LINESTRING (13.4012017 43.6258385, 13.3998646 43.6263654)",,,
157459128,,Via Trieste,residential,50,False,False,51.959,"LINESTRING (13.4012017 43.6258385, 13.4008599 43.6254421)",,,
157459128,,Via Trieste,residential,50,False,True,47.947,"LINESTRING (13.4012017 43.6258385, 13.4015171 43.6262043)",,,
39162881,,Via Goffredo Mameli,residential,50,False,False,39.117,"LINESTRING (13.3983562 43.6269943, 13.3985974 43.6272997)",,,
39162881,,Via Goffredo Mameli,residential,50,False,True,61.379,"LINESTRING (13.3983562 43.6269943, 13.3979777 43.6265151)",,,
39381385,,Via Lauro De Bosis,residential,50,True,False,88.41300000000001,"LINESTRING (13.3983562 43.6269943, 13.3974312 43.6273792, 13.3974039 43.6273906)",,,
39162714,,Via Piero Gobetti,residential,50,False,False,37.222,"LINESTRING (13.3974039 43.6273906, 13.3976273 43.6276837)",,,
39162714,,Via Piero Gobetti,residential,50,False,True,64.705,"LINESTRING (13.3974039 43.6273906, 13.3970016 43.6268868)",,,
39381387,,Via Giuseppe Galliano,residential,50,True,False,20.906,"LINESTRING (13.3974039 43.6273906, 13.397243 43.6275382)",,,
154251548,,Via Venti Settembre,residential,,True,False,73.282,"LINESTRING (13.3958353 43.6300217, 13.3958699 43.6300583, 13.3962047 43.6304114, 13.3963505 43.6305651)",,,
166457398,,Via Nino Bixio,residential,50,True,False,97.60799999999999,"LINESTRING (13.3958353 43.6300217, 13.3957791 43.6300518, 13.3948535 43.630537)",,,
554858767,,Via Nino Bixio,residential,,False,True,48.686,"LINESTRING (13.3958353 43.6300217, 13.3958608 43.6300092, 13.3963357 43.6297757)",,,
166457576,,Via Marsala,residential,50,True,False,70.281,"LINESTRING (13.3930694 43.6305427, 13.3923527 43.6309038)",,,
154251571,,Via Roma,secondary,50,True,False,83.81,"LINESTRING (13.3930694 43.6305427, 13.3931261 43.6305993, 13.3936216 43.6310945, 13.3936803 43.6311531)",,,
116663105,1,Piazza Cesare Battisti,residential,50,True,False,33.636,"LINESTRING (13.3916473 43.6317285, 13.3913239 43.6319201)",,,
116663110,,Via Castelfidardo,residential,50,True,False,63.407,"LINESTRING (13.3916473 43.6317285, 13.3912034 43.6312574)",,,
166457576,,Via Marsala,residential,50,True,False,102.74,"LINESTRING (13.3955957 43.6297691, 13.3943779 43.6300461)",,,
1078077906,,Via Marsala,residential,,False,True,44.789,"LINESTRING (13.3955957 43.6297691, 13.3960392 43.6295258)",,,
154251548,,Via Venti Settembre,residential,,True,False,34.071,"LINESTRING (13.3955957 43.6297691, 13.3957868 43.6299706, 13.3958353 43.6300217)",,,
166457576,,Via Marsala,residential,50,True,False,74.817,"LINESTRING (13.3938374 43.6301636, 13.3930694 43.6305427)",,,
1078077903,,Via Filippo Corridoni,residential,,True,False,81.194,"LINESTRING (13.3938374 43.6301636, 13.3944167 43.6307614)",,,
154251550,,Via Antonio Fratti,residential,,True,False,64.172,"LINESTRING (13.3953113 43.6310095, 13.3948535 43.630537)",,,
882274108,2,Via Flaminia,secondary,50,False,False,97.145,"LINESTRING (13.3953113 43.6310095, 13.3963505 43.6305651)",,,
882274108,2,Via Flaminia,secondary,50,False,True,116.34200000000001,"LINESTRING (13.3953113 43.6310095, 13.3943739 43.6313969, 13.3940566 43.6315291)",,,
39162534,,Via Fratelli Rosselli,residential,50,True,False,98.654,"LINESTRING (13.3940895 43.6297485, 13.3951029 43.6292494)",,,
166337237,,Via Antonio Fratti,residential,,False,True,30.064,"LINESTRING (13.3940895 43.6297485, 13.3938789 43.6295252)",,,
882274108,2,Via Flaminia,secondary,50,False,False,116.34200000000001,"LINESTRING (13.3940566 43.6315291, 13.3943739 43.6313969, 13.3953113 43.6310095)",,,
"[882274108, 116663100]",2,"['Via Flaminia', 'Via Goffredo Baldelli']",secondary,50,False,True,170.79,"LINESTRING (13.3940566 43.6315291, 13.3933979 43.6318072, 13.3929465 43.6320033, 13.3928276 43.6320415, 13.392816 43.6320452, 13.3927276 43.6320549, 13.3926808 43.63206, 13.3924218 43.6320839, 13.3921296 43.6320929)",,,
154251550,,Via Antonio Fratti,residential,,True,False,66.669,"LINESTRING (13.3948535 43.630537, 13.3943779 43.6300461)",,,
166457398,,Via Nino Bixio,residential,50,True,False,43.11,"LINESTRING (13.3948535 43.630537, 13.3944167 43.6307614)",,,
154251550,,Via Antonio Fratti,residential,,True,False,40.421,"LINESTRING (13.3943779 43.6300461, 13.3940895 43.6297485)",,,
166457576,,Via Marsala,residential,50,True,False,45.421,"LINESTRING (13.3943779 43.6300461, 13.3938374 43.6301636)",,,
882274108,2,Via Flaminia,secondary,50,False,True,97.145,"LINESTRING (13.3963505 43.6305651, 13.3953113 43.6310095)",,,
882274108,2,Via Flaminia,secondary,50,False,False,144.918,"LINESTRING (13.3963505 43.6305651, 13.3965752 43.6304501, 13.3971644 43.6301588, 13.3971875 43.6301458, 13.3974786 43.629999, 13.3978201 43.6298125)",,,
39162534,,Via Fratelli Rosselli,residential,50,True,False,81.211,"LINESTRING (13.3951029 43.6292494, 13.3959187 43.6288196)",,,
154251548,,Via Venti Settembre,residential,,True,False,70.09,"LINESTRING (13.3951029 43.6292494, 13.3955957 43.6297691)",,,
"[773036105, 154251557]",,"['Via Venti Settembre', 'Via Bruno Buozzi']",residential,,True,False,40.495999999999995,"LINESTRING (13.3951029 43.6292494, 13.3948823 43.629025, 13.3947599 43.6290307)",,,
154251571,,Via Roma,secondary,50,True,False,51.626000000000005,"LINESTRING (13.3936803 43.6311531, 13.3937336 43.6312064, 13.3940566 43.6315291)",,,
166457398,,Via Nino Bixio,residential,50,True,False,72.676,"LINESTRING (13.3936803 43.6311531, 13.3936134 43.6311877, 13.3929458 43.6315333)",,,
1109543539,,Via Piero Pergoli,tertiary,,False,True,30.982,"LINESTRING (13.3918914 43.6265401, 13.3917266 43.6267919)",,,
166504667,,Via Renato Sordi,residential,50,False,True,99.475,"LINESTRING (13.3918914 43.6265401, 13.3920542 43.6266528, 13.3922044 43.6268004, 13.3925567 43.6272857)",,,
"[1109543562, 1109543539]",,Via Piero Pergoli,tertiary,30,False,False,180.362,"LINESTRING (13.3918914 43.6265401, 13.39201 43.6263733, 13.3922534 43.6260309, 13.3926854 43.6254645, 13.3929335 43.6251412, 13.3929536 43.6251121)",,,
1109543539,,Via Piero Pergoli,tertiary,,False,False,30.982,"LINESTRING (13.3917266 43.6267919, 13.3918914 43.6265401)",,,
154251565,,Via della Castellaraccia,tertiary,,False,True,217.214,"LINESTRING (13.3917266 43.6267919, 13.3917132 43.6268936, 13.391493 43.6273347, 13.3914328 43.6275798, 13.3913842 43.6278113, 13.3913295 43.6279739, 13.3912286 43.6281304, 13.3910237 43.6284253, 13.3908628 43.6286225)",,,
166337645,,Piazza del Municipio,residential,50,True,False,102.215,"LINESTRING (13.3944558 43.6268419, 13.3943883 43.6267727, 13.3950001 43.6264771, 13.3951049 43.6265323, 13.3952009 43.6266316, 13.3952201 43.6266769, 13.3952467 43.6267116)",,,
108446475,,Via Augusto Bordoni,residential,,False,False,114.602,"LINESTRING (13.3908628 43.6286225, 13.3909855 43.6286153, 13.3920252 43.6280495)",,,
154251565,,Via della Castellaraccia,tertiary,,False,False,217.21400000000006,"LINESTRING (13.3908628 43.6286225, 13.3910237 43.6284253, 13.3912286 43.6281304, 13.3913295 43.6279739, 13.3913842 43.6278113, 13.3914328 43.6275798, 13.391493 43.6273347, 13.3917132 43.6268936, 13.3917266 43.6267919)",,,
166339409,,Via Martiri della Resistenza,residential,,True,False,120.728,"LINESTRING (13.399521 43.6259315, 13.4008599 43.6254421)",,,
108612487,,Via Cristoforo Colombo,residential,,False,False,55.611999999999995,"LINESTRING (13.399521 43.6259315, 13.3998386 43.6263326, 13.3998646 43.6263654)",,,
108612487,,Via Cristoforo Colombo,residential,,False,True,82.039,"LINESTRING (13.399521 43.6259315, 13.3991617 43.6254698, 13.3990626 43.6254096, 13.3989216 43.6253583)",,,
166457398,,Via Nino Bixio,residential,50,True,False,73.551,"LINESTRING (13.3944167 43.6307614, 13.3936803 43.6311531)",,,
108446476,,Via Filippo Corridoni,residential,,True,False,52.028,"LINESTRING (13.3932576 43.6296139, 13.3936477 43.629987)",,,
157459128,,Via Trieste,residential,50,False,False,47.947,"LINESTRING (13.4015171 43.6262043, 13.4012017 43.6258385)",,,
38880596,,Via della Repubblica,residential,50,False,False,123.54,"LINESTRING (13.4015171 43.6262043, 13.4014677 43.6262229, 13.4004384 43.6266112, 13.4001536 43.6267144)",,,
157459128,,Via Trieste,residential,50,False,True,60.509,"LINESTRING (13.4015171 43.6262043, 13.4015705 43.6262577, 13.4019585 43.6266448)",,,
154251589,,Via Giacomo Matteotti,residential,,False,True,76.494,"LINESTRING (13.3945206 43.6286659, 13.393593 43.6288157)",,,
166334837,,Via Aurelio Saffi,residential,50,True,False,151.489,"LINESTRING (13.3945206 43.6286659, 13.3955952 43.6275474)",,,
"[1078077905, 154251581]",1,"['Via Venti Settembre', 'Via Bruno Buozzi']",residential,,True,False,49.437,"LINESTRING (13.3945206 43.6286659, 13.3948151 43.6289575, 13.3947599 43.6290307)",,,
154251589,,Via Giacomo Matteotti,residential,,False,False,90.08500000000001,"LINESTRING (13.3945206 43.6286659, 13.39521 43.6286199, 13.3956261 43.6285507)",,,
1155670231,,Piazza Sant'Antonio di Padova,residential,,False,False,22.378999999999998,"LINESTRING (13.3934536 43.6286684, 13.393456 43.6287364, 13.393504 43.62879, 13.393593 43.6288157)",,,
"[1155670232, 39020391]",,Via Giacomo Matteotti,residential,50,False,"[False, True]",220.909,"LINESTRING (13.3934536 43.6286684, 13.3934932 43.6286073, 13.3940599 43.6282434, 13.3948107 43.6276557, 13.3952582 43.6271862)",,,
154251589,,Via Giacomo Matteotti,residential,,False,False,76.494,"LINESTRING (13.393593 43.6288157, 13.3945206 43.6286659)",,,
166337027,,Piazza Sant'Antonio di Padova,residential,,True,False,26.063,"LINESTRING (13.393593 43.6288157, 13.3933072 43.6289259)",,,
1155670231,,Piazza Sant'Antonio di Padova,residential,,False,True,22.378999999999998,"LINESTRING (13.393593 43.6288157, 13.393504 43.62879, 13.393456 43.6287364, 13.3934536 43.6286684)",,,
154251557,,Via Bruno Buozzi,residential,,True,False,36.971,"LINESTRING (13.3937857 43.6294145, 13.3933783 43.6295681)",,,
166336375,,Via Fra Dante Bucarini,residential,,False,False,66.595,"LINESTRING (13.3937857 43.6294145, 13.3933072 43.6289259)",,,
38338905,1,Via Trieste,residential,50,True,False,67.71,"LINESTRING (13.4024234 43.6271523, 13.4019585 43.6266448)",,,
39343009,,Via Nino Bixio,residential,50,True,False,138.287,"LINESTRING (13.4024234 43.6271523, 13.4009246 43.6277603)",,,
37337864,,Via Giacomo Leopardi,residential,50,True,False,132.507,"LINESTRING (13.4005341 43.6272423, 13.4019585 43.6266448)",,,
39343009,,Via Nino Bixio,residential,50,True,False,128.939,"LINESTRING (13.4009246 43.6277603, 13.3995268 43.6283268)",,,
163062820,,Via Cristoforo Colombo,residential,,True,False,72.661,"LINESTRING (13.4009246 43.6277603, 13.4013568 43.628334)",,,
166505892,,Via Cristoforo Colombo,residential,,False,True,35.07,"LINESTRING (13.4009246 43.6277603, 13.4007115 43.6274852)",,,
773036106,,Via IV Novembre,residential,,False,False,41.177,"LINESTRING (13.3955952 43.6275474, 13.3953089 43.6272405)",,,
166504735,,Via Martiri della Resistenza,residential,50,True,False,135.623,"LINESTRING (13.3955952 43.6275474, 13.3956706 43.627479, 13.3963412 43.6271489, 13.3969513 43.6269068, 13.3970016 43.6268868)",,,
"[166335375, 1164795495]",,"['Via Amilcare Cipriani', 'Via IV Novembre']",residential,,True,False,134.129,"LINESTRING (13.3955952 43.6275474, 13.3956831 43.6276456, 13.3971624 43.6274459)",,,
39162881,,Via Goffredo Mameli,residential,50,False,False,61.379,"LINESTRING (13.3979777 43.6265151, 13.3983562 43.6269943)",,,
39162881,,Via Goffredo Mameli,residential,50,False,True,77.081,"LINESTRING (13.3979777 43.6265151, 13.3975024 43.6259133)",,,
166334898,,Via Martiri della Resistenza,residential,,True,False,140.14800000000002,"LINESTRING (13.3979777 43.6265151, 13.3994556 43.6259562, 13.399521 43.6259315)",,,
39162714,,Via Piero Gobetti,residential,50,False,False,64.705,"LINESTRING (13.3970016 43.6268868, 13.3974039 43.6273906)",,,
166504735,,Via Martiri della Resistenza,residential,50,True,False,88.773,"LINESTRING (13.3970016 43.6268868, 13.3979777 43.6265151)",,,
1163924804,,Via Piero Gobetti,residential,50,False,True,72.267,"LINESTRING (13.3970016 43.6268868, 13.396549 43.6263255)",,,
39162689,,Via IV Novembre,residential,50,True,False,40.164,"LINESTRING (13.3978201 43.6298125, 13.3975363 43.6295154)",,,
882274108,2,Via Flaminia,secondary,50,False,False,99.64,"LINESTRING (13.3978201 43.6298125, 13.3983344 43.6295482, 13.3987129 43.6293903, 13.3988588 43.6293266)",,,
882274108,2,Via Flaminia,secondary,50,False,True,144.918,"LINESTRING (13.3978201 43.6298125, 13.3974786 43.629999, 13.3971875 43.6301458, 13.3971644 43.6301588, 13.3965752 43.6304501, 13.3963505 43.6305651)",,,
882274108,2,Via Flaminia,secondary,50,False,False,52.583,"LINESTRING (13.3988588 43.6293266, 13.3994288 43.6290955)",,,
882274108,2,Via Flaminia,secondary,50,False,True,99.64,"LINESTRING (13.3988588 43.6293266, 13.3987129 43.6293903, 13.3983344 43.6295482, 13.3978201 43.6298125)",,,
"[39162689, 1078077908]",,Via IV Novembre,residential,50,True,False,71.838,"LINESTRING (13.3975363 43.6295154, 13.3973309 43.6292859, 13.3972987 43.6292499, 13.3970451 43.628976)",,,
166338214,,Via Giuseppe Verdi,residential,50,True,False,103.545,"LINESTRING (13.3975363 43.6295154, 13.3983166 43.6292067, 13.3986652 43.6290688)",,,
171734276,,Piazza Sant'Antonio di Padova,residential,,True,False,23.628,"LINESTRING (13.3932152 43.6287924, 13.3934536 43.6286684)",,,
773036043,,Piazza Sant'Antonio di Padova,residential,,False,True,16.589,"LINESTRING (13.3932152 43.6287924, 13.3933072 43.6289259)",,,
166342193,,Via Renato Sordi,residential,50,False,False,133.23100000000002,"LINESTRING (13.3932152 43.6287924, 13.3931573 43.62871, 13.3930412 43.6285629, 13.3930949 43.6283377, 13.3930734 43.6280818, 13.3930537 43.6279668, 13.3928359 43.6276706)",,,
166337897,,Via Gino Canonico,residential,,True,False,102.746,"LINESTRING (13.3925567 43.6272857, 13.3922913 43.6274091, 13.3921089 43.6275566, 13.3920512 43.6277614, 13.3920252 43.6280495)",,,
166504667,,Via Renato Sordi,residential,50,False,False,99.475,"LINESTRING (13.3925567 43.6272857, 13.3922044 43.6268004, 13.3920542 43.6266528, 13.3918914 43.6265401)",,,
166342976,,Via Augusto Bordoni,residential,,True,False,159.658,"LINESTRING (13.3928359 43.6276706, 13.3944558 43.6268419)",,,
166504683,,Via Renato Sordi,residential,50,False,False,43.961,"LINESTRING (13.3928359 43.6276706, 13.3925767 43.6273226)",,no,
166342193,,Via Renato Sordi,residential,50,False,True,133.231,"LINESTRING (13.3928359 43.6276706, 13.3930537 43.6279668, 13.3930734 43.6280818, 13.3930949 43.6283377, 13.3930412 43.6285629, 13.3931573 43.62871, 13.3932152 43.6287924)",,,
166336375,,Via Fra Dante Bucarini,residential,,False,True,66.595,"LINESTRING (13.3933072 43.6289259, 13.3937857 43.6294145)",,,
773036043,,Piazza Sant'Antonio di Padova,residential,,False,False,16.589,"LINESTRING (13.3933072 43.6289259, 13.3932152 43.6287924)",,,
166337154,,Piazza Sant'Antonio di Padova,residential,,False,True,91.162,"LINESTRING (13.3933072 43.6289259, 13.3930948 43.6290437, 13.3929318 43.629134, 13.392408 43.6294244)",,,
166337154,,Piazza Sant'Antonio di Padova,residential,,False,False,91.162,"LINESTRING (13.392408 43.6294244, 13.3929318 43.629134, 13.3930948 43.6290437, 13.3933072 43.6289259)",,,
166337229,,Piazza Sant'Antonio di Padova,residential,,False,False,45.685,"LINESTRING (13.3930385 43.629239, 13.3933783 43.6295681)",,,
