osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,width,access,junction,bridge
1044472154,Via Piave,tertiary,True,False,54.941,"LINESTRING (14.5014222 40.7504744, 14.5015161 40.7508048, 14.5015226 40.7508489, 14.5015165 40.7508774, 14.5015072 40.7509081, 14.5014786 40.7509547)",,,,,,
22761684,Via Parrocchia,tertiary,False,False,50.931,"LINESTRING (14.5003993 40.7508048, 14.5002496 40.7511598, 14.5002153 40.7512411)",2,SP358,,,,
97590746,Via A. de Fusco,tertiary,True,False,114.904,"LINESTRING (14.5003993 40.7508048, 14.5005046 40.7505598, 14.5005236 40.750523, 14.5005495 40.7504968, 14.5005923 40.7504749, 14.5006481 40.7504527, 14.5007023 40.7504258, 14.5007494 40.7504019, 14.5007969 40.7503835, 14.5008441 40.7503799, 14.5009023 40.7503857, 14.5014222 40.7504744)",,SP358,,,,
22761712,Via Bartolo Longo,residential,True,False,91.54,"LINESTRING (14.4989192 40.748863, 14.4978688 40.7486521)",,,,,,
23707984,Via San Michele,residential,True,False,53.84,"LINESTRING (14.4989192 40.748863, 14.4990712 40.7483927)",,,,,,
23707975,Via Colle San Bartolomeo,tertiary,True,False,10.995,"LINESTRING (14.4990712 40.7483927, 14.4989434 40.7483726)",,,,,,
23707981,Via Colle San Bartolomeo,tertiary,True,False,50.539,"LINESTRING (14.4990712 40.7483927, 14.4991677 40.7484057, 14.4992992 40.7484255, 14.4994942 40.7484699, 14.4995972 40.7484966, 14.4996477 40.7485138)",,,,,,
97609334,Via Vittorio Emanuele III,tertiary,True,False,50.76,"LINESTRING (14.4978688 40.7486521, 14.498049 40.7482165)",,,,,,
22761712,Via Bartolo Longo,residential,True,False,52.517,"LINESTRING (14.4995237 40.7489785, 14.4989192 40.748863)",,,,,,
22761558,Piazza Bartolo Longo,tertiary,True,False,52.687,"LINESTRING (14.4995237 40.7489785, 14.4995154 40.7489996, 14.4993665 40.7494371)",,,,,,
23707984,Via San Michele,residential,True,False,62.554,"LINESTRING (14.4987425 40.7494094, 14.4989192 40.748863)",,,,,,
268853794,Via Roma,tertiary,False,False,99.3,"LINESTRING (14.4987425 40.7494094, 14.4986274 40.7494055, 14.4982197 40.7493916, 14.4975649 40.7493692)",,,,,,
97609334,Via Vittorio Emanuele III,tertiary,True,False,83.747,"LINESTRING (14.4975649 40.7493692, 14.4978688 40.7486521)",,,,,,
268853794,Via Roma,tertiary,False,False,43.905,"LINESTRING (14.4975649 40.7493692, 14.4973183 40.7493619, 14.4970441 40.7493537)",,,,,,
268853794,Via Roma,tertiary,False,True,99.3,"LINESTRING (14.4975649 40.7493692, 14.4982197 40.7493916, 14.4986274 40.7494055, 14.4987425 40.7494094)",,,,,,
108347324,Via Lepanto,primary,False,False,25.989,"LINESTRING (14.506185 40.749691, 14.5058766 40.7496846)",2,SR ex SS18,,,,
918035224,Viale Unità d'Italia,tertiary,False,False,27.701,"LINESTRING (14.5051571 40.7479288, 14.5050228 40.7481562)",,,,,,
238521878,Viale Unità d'Italia,tertiary,False,True,139.846,"LINESTRING (14.5051571 40.7479288, 14.5052444 40.7477635, 14.5053568 40.7475506, 14.5057789 40.7467627)",,,,,,
766350972,Piazza Falcone e Borsellino,unclassified,False,True,32.24,"LINESTRING (14.5051571 40.7479288, 14.5053472 40.7479877, 14.5055113 40.7480386)",,,,,,
22761646,Via Vittorio Emanuele III,tertiary,False,False,66.269,"LINESTRING (14.4983481 40.7474581, 14.4985928 40.7468917)",,,,,,
22761646,Via Vittorio Emanuele III,tertiary,False,True,88.014,"LINESTRING (14.4983481 40.7474581, 14.498049 40.7482165)",,,,,,
22761815,Traversa Pironti,unclassified,False,True,144.591,"LINESTRING (14.4983481 40.7474581, 14.4967351 40.7470136)",,,,,,
"[406492443, 360792142]","['Piazzale Schettini', 'Via Diego Armando Maradona']","['residential', 'unclassified']",True,False,154.09400000000002,"LINESTRING (14.4983481 40.7474581, 14.4991652 40.7476562, 14.4990342 40.7480794, 14.4989902 40.7482215, 14.4989434 40.7483726)",,,,,,
108347324,Via Lepanto,primary,False,True,25.989,"LINESTRING (14.5058766 40.7496846, 14.506185 40.749691)",2,SR ex SS18,,,,
172998102,Via Lepanto,primary,True,False,34.139,"LINESTRING (14.5058766 40.7496846, 14.5054714 40.7496903)",,SR ex SS18,,,,
406492436,Via Nolana,tertiary,False,True,45.54,"LINESTRING (14.4990749 40.7535491, 14.4992729 40.753168)",2,SP358,,,,
29288159,Via Nolana II trav.,residential,False,False,340.38200000000006,"LINESTRING (14.4990749 40.7535491, 14.4966449 40.7530253, 14.4966146 40.7530548, 14.4965799 40.7532386, 14.4965106 40.7532812, 14.4954216 40.7530505)",,,,,,
29288159,Via Nolana II trav.,residential,False,True,340.382,"LINESTRING (14.4954216 40.7530505, 14.4965106 40.7532812, 14.4965799 40.7532386, 14.4966146 40.7530548, 14.4966449 40.7530253, 14.4990749 40.7535491)",,,,,,
406492436,Via Nolana,tertiary,False,True,3.144,"LINESTRING (14.4998373 40.7521766, 14.4998492 40.7521498)",2,SP358,,,,
29288168,Via G. Fucci,residential,False,False,130.341,"LINESTRING (14.4998373 40.7521766, 14.5006305 40.7523607, 14.501317 40.7525194)",,,,,,
406492436,Via Nolana,tertiary,False,False,68.041,"LINESTRING (14.4998373 40.7521766, 14.4997499 40.7523463, 14.4995311 40.7527428)",2,SP358,,,,
29288168,Via G. Fucci,residential,False,False,52.009,"LINESTRING (14.502239 40.7527619, 14.502777 40.7529914)",,,,,,
97590745,,residential,False,True,115.303,"LINESTRING (14.502239 40.7527619, 14.5026684 40.7517773)",,,,,,
29288168,Via G. Fucci,residential,False,True,38.061,"LINESTRING (14.502239 40.7527619, 14.5020479 40.752702, 14.5018449 40.7526384, 14.5018206 40.7526329)",,,,,,
29288168,Via G. Fucci,residential,False,False,38.889,"LINESTRING (14.502777 40.7529914, 14.5032239 40.7530792)",,,,,,
29288168,Via G. Fucci,residential,False,True,52.009,"LINESTRING (14.502777 40.7529914, 14.502239 40.7527619)",,,,,,
97590756,,residential,False,True,31.857,"LINESTRING (14.502777 40.7529914, 14.502677 40.7532677)",,,,,,
29288168,Via G. Fucci,residential,False,True,61.688,"LINESTRING (14.5039334 40.7532167, 14.503792 40.7531893, 14.5032239 40.7530792)",,,,,,
29288168,Via G. Fucci,residential,False,True,38.889,"LINESTRING (14.5032239 40.7530792, 14.502777 40.7529914)",,,,,,
29288173,,residential,False,False,47.763,"LINESTRING (14.5032239 40.7530792, 14.5034012 40.7526712)",,,,,,
29288168,Via G. Fucci,residential,False,False,61.688,"LINESTRING (14.5032239 40.7530792, 14.503792 40.7531893, 14.5039334 40.7532167)",,,,,,
29288173,,residential,False,True,121.39099999999999,"LINESTRING (14.5040848 40.7510029, 14.5040512 40.7510646, 14.5036558 40.7520448)",,,,,,
97590752,,residential,True,False,74.27099999999999,"LINESTRING (14.5040848 40.7510029, 14.5041186 40.7509861, 14.5041392 40.7509625, 14.5041343 40.7509404, 14.5040941 40.750827, 14.5040659 40.750734, 14.5040321 40.7507207, 14.5039936 40.7507025, 14.5040527 40.7503952)",,,,,,
30216342,Viale Giuseppe Mazzini,primary,True,False,15.356000000000002,"LINESTRING (14.5010794 40.746336, 14.5010553 40.7463153, 14.5010416 40.7462897, 14.5010398 40.7462621, 14.5010501 40.7462356, 14.5010714 40.7462132)",,SR ex SS18,,,roundabout,
30216419,Viale Giuseppe Mazzini,primary,True,False,27.255000000000003,"LINESTRING (14.5010794 40.746336, 14.5009638 40.7463158, 14.5008496 40.7462921, 14.5007708 40.7462651)",,SR ex SS18,,,,
30216342,Viale Giuseppe Mazzini,primary,True,False,32.337,"LINESTRING (14.5010714 40.7462132, 14.5011013 40.7461974, 14.5011364 40.7461899, 14.5011728 40.7461917, 14.5013015 40.7462162, 14.5013351 40.7462269, 14.5013612 40.7462447, 14.5013786 40.7462678, 14.5013853 40.7462939)",,SR ex SS18,,,roundabout,
30216342,Viale Giuseppe Mazzini,primary,True,False,14.796,"LINESTRING (14.5013853 40.7462939, 14.5013807 40.7463203, 14.5013652 40.7463442, 14.5013405 40.7463631, 14.5013091 40.7463751, 14.5012744 40.7463789)",,SR ex SS18,,,roundabout,
30216378,Viale Giuseppe Mazzini,primary,True,False,24.805999999999997,"LINESTRING (14.5013853 40.7462939, 14.5014603 40.7463431, 14.5015325 40.7463837, 14.5016193 40.7464289)",,SR ex SS18,,,,
30216342,Viale Giuseppe Mazzini,primary,True,False,2.963,"LINESTRING (14.5012744 40.7463789, 14.5012398 40.7463741)",,SR ex SS18,,,roundabout,
30216342,Viale Giuseppe Mazzini,primary,True,False,8.271,"LINESTRING (14.5012398 40.7463741, 14.5011446 40.7463559)",,SR ex SS18,,,roundabout,
901898056,Via Sacra,tertiary,True,False,11.966,"LINESTRING (14.5012398 40.7463741, 14.5011967 40.7463826, 14.5011718 40.7463891, 14.5011485 40.7464017, 14.5011194 40.7464252)",,,,,,
172997485,Viale Giuseppe Mazzini,primary,True,False,26.346,"LINESTRING (14.5007708 40.7462651, 14.5008518 40.746264, 14.5009087 40.7462583, 14.500967 40.7462487, 14.5010175 40.7462346, 14.5010714 40.7462132)",,SR ex SS18,,,,
30216386,Viale Giuseppe Mazzini,primary,False,False,85.047,"LINESTRING (14.5016193 40.7464289, 14.5016458 40.7464359, 14.5018069 40.7464679, 14.5025934 40.7466296)",2,SR ex SS18,,,,
172997481,Viale Giuseppe Mazzini,primary,True,False,29.625999999999998,"LINESTRING (14.5016193 40.7464289, 14.5015238 40.7464216, 14.5012744 40.7463789)",,SR ex SS18,,,,
980665275,Viale Giuseppe Mazzini,primary,True,False,6.964,"LINESTRING (14.5046942 40.7483956, 14.5046725 40.7483693, 14.5046664 40.7483542, 14.5046638 40.7483385)",,SR ex SS18,,,roundabout,
980665269,Viale Giuseppe Mazzini,primary,True,False,6.423,"LINESTRING (14.5047532 40.7482474, 14.5047911 40.7482447, 14.5048283 40.7482512)",,SR ex SS18,,,roundabout,
97334223,Viale Giuseppe Mazzini,primary,True,False,79.037,"LINESTRING (14.5048731 40.7483948, 14.5048569 40.7484373, 14.5048489 40.7484724, 14.5048475 40.7485109, 14.5048538 40.7485453, 14.5048692 40.7485862, 14.5051302 40.7490619)",,SR ex SS18,,,,
980665273,Viale Giuseppe Mazzini,primary,True,False,16.945,"LINESTRING (14.5048731 40.7483948, 14.504842 40.748414, 14.5048044 40.7484242, 14.5047641 40.7484245, 14.5047261 40.7484147, 14.5046942 40.7483956)",,SR ex SS18,,,roundabout,
22761672,Via Sacra,tertiary,True,False,17.576,"LINESTRING (14.5011194 40.7464252, 14.501066 40.746578)",,,,,,
901898057,Via Sacra,tertiary,True,False,7.993,"LINESTRING (14.5011194 40.7464252, 14.5011355 40.7463808, 14.5011446 40.7463559)",,,,,,
980665274,Viale Giuseppe Mazzini,primary,True,False,6.608,"LINESTRING (14.5049026 40.7483406, 14.5048943 40.7483686, 14.5048731 40.7483948)",,SR ex SS18,,,roundabout,
22761646,Via Vittorio Emanuele III,tertiary,False,True,33.951,"LINESTRING (14.498727 40.7466038, 14.4985928 40.7468917)",,,,,,
"[23707936, 29461195, 29461196]",Via Antonio Morese,tertiary,False,False,129.853,"LINESTRING (14.498727 40.7466038, 14.4988495 40.7464416, 14.4989184 40.7462858, 14.4989413 40.7462342, 14.4991762 40.7456966, 14.4992604 40.7455114)",,,,,,yes
97334224,Via San Giovanni Battista de la Salle,tertiary,True,False,190.687,"LINESTRING (14.498727 40.7466038, 14.4996842 40.7468325, 14.5008888 40.7471122)",1,,,,,
268905826,,residential,False,True,95.493,"LINESTRING (14.498727 40.7466038, 14.4979583 40.7464284, 14.497872 40.7466703)",,,,,,
172997484,Viale Giuseppe Mazzini,primary,True,False,20.446000000000005,"LINESTRING (14.5045768 40.7481239, 14.5046382 40.7481832, 14.5046769 40.7482088, 14.5047095 40.7482273, 14.5047532 40.7482474)",,SR ex SS18,,,,
184720394,Viale Giuseppe Mazzini,primary,False,True,140.993,"LINESTRING (14.5045768 40.7481239, 14.5040955 40.7472665, 14.5039735 40.7471199, 14.5038306 40.7469981)",2,SR ex SS18,,,,
22761672,Via Sacra,tertiary,True,False,49.766,"LINESTRING (14.5008888 40.7471122, 14.500744 40.7475461)",,,,,,
97334219,Viale Giuseppe Mazzini,primary,True,False,24.964,"LINESTRING (14.5046638 40.7483385, 14.5046233 40.7482423, 14.5045768 40.7481239)",,SR ex SS18,,,,
97334229,Viale Giuseppe Mazzini,primary,True,False,13.581,"LINESTRING (14.5046638 40.7483385, 14.5046693 40.7483075, 14.5046882 40.7482801, 14.5047183 40.748259, 14.5047532 40.7482474)",,SR ex SS18,,,roundabout,
97334233,Viale Unità d'Italia,tertiary,True,False,19.763,"LINESTRING (14.5048283 40.7482512, 14.5048895 40.7482324, 14.5049319 40.7482151, 14.5049781 40.748192, 14.5050228 40.7481562)",,,,,,
980665274,Viale Giuseppe Mazzini,primary,True,False,12.496,"LINESTRING (14.5048283 40.7482512, 14.5048626 40.7482673, 14.5048875 40.7482906, 14.5048999 40.748315, 14.5049026 40.7483406)",,SR ex SS18,,,roundabout,
172997483,Viale Unità d'Italia,tertiary,True,False,22.868,"LINESTRING (14.5050228 40.7481562, 14.5049026 40.7483406)",,,,,,
918035224,Viale Unità d'Italia,tertiary,False,True,27.701,"LINESTRING (14.5050228 40.7481562, 14.5051571 40.7479288)",,,,,,
29288173,,residential,False,True,72.879,"LINESTRING (14.5036558 40.7520448, 14.5034012 40.7526712)",,,,,,
97590751,,residential,False,True,68.155,"LINESTRING (14.5036558 40.7520448, 14.5044371 40.7522041)",,,,,,
29288173,,residential,False,False,121.39099999999999,"LINESTRING (14.5036558 40.7520448, 14.5040512 40.7510646, 14.5040848 40.7510029)",,,,,,
29288173,,residential,False,False,72.879,"LINESTRING (14.5034012 40.7526712, 14.5036558 40.7520448)",,,,,,
29288173,,residential,False,True,47.763,"LINESTRING (14.5034012 40.7526712, 14.5032239 40.7530792)",,,,,,
97590754,Viale delle Mimose,residential,False,True,93.121,"LINESTRING (14.5034012 40.7526712, 14.5044624 40.7529059)",,,,,,
102491168,Via Parroco Federico,tertiary,False,True,38.592,"LINESTRING (14.5040527 40.7503952, 14.5045078 40.7504351)",,,,,,
102491169,Via Parroco Federico,tertiary,True,False,139.429,"LINESTRING (14.5040527 40.7503952, 14.5037112 40.750359, 14.5029716 40.7502852, 14.5024117 40.7502314)",,,,,,
29288168,Via G. Fucci,residential,False,False,38.061,"LINESTRING (14.5018206 40.7526329, 14.5018449 40.7526384, 14.5020479 40.752702, 14.502239 40.7527619)",,,,,,
29288168,Via G. Fucci,residential,False,True,44.257999999999996,"LINESTRING (14.5018206 40.7526329, 14.5015286 40.7525671, 14.501317 40.7525194)",,,,,,
97590754,Viale delle Mimose,residential,False,False,93.121,"LINESTRING (14.5044624 40.7529059, 14.5034012 40.7526712)",,,,,,
97590749,,residential,False,False,128.162,"LINESTRING (14.500976 40.7531039, 14.4995311 40.7527428)",,,,,,
97590758,,residential,False,False,56.858,"LINESTRING (14.5011437 40.7530136, 14.501317 40.7525194)",,,,,,
97590745,,residential,False,False,115.303,"LINESTRING (14.5026684 40.7517773, 14.502239 40.7527619)",,,,,,
97590756,,residential,False,False,31.857,"LINESTRING (14.502677 40.7532677, 14.502777 40.7529914)",,,,,,
97590762,,residential,False,True,35.514,"LINESTRING (14.502677 40.7532677, 14.5030813 40.7533583)",,,,,,
97590751,,residential,False,False,68.155,"LINESTRING (14.5044371 40.7522041, 14.5036558 40.7520448)",,,,,,
97590762,,residential,False,False,35.514,"LINESTRING (14.5030813 40.7533583, 14.502677 40.7532677)",,,,,,
97590749,,residential,False,True,128.162,"LINESTRING (14.4995311 40.7527428, 14.500976 40.7531039)",,,,,,
406492436,Via Nolana,tertiary,False,False,52.043,"LINESTRING (14.4995311 40.7527428, 14.4992729 40.753168)",2,SP358,,,,
406492436,Via Nolana,tertiary,False,True,68.041,"LINESTRING (14.4995311 40.7527428, 14.4997499 40.7523463, 14.4998373 40.7521766)",2,SP358,,,,
97590758,,residential,False,True,56.858,"LINESTRING (14.501317 40.7525194, 14.5011437 40.7530136)",,,,,,
29288168,Via G. Fucci,residential,False,False,44.257999999999996,"LINESTRING (14.501317 40.7525194, 14.5015286 40.7525671, 14.5018206 40.7526329)",,,,,,
29288168,Via G. Fucci,residential,False,True,130.341,"LINESTRING (14.501317 40.7525194, 14.5006305 40.7523607, 14.4998373 40.7521766)",,,,,,
23707975,Via Colle San Bartolomeo,tertiary,True,False,77.318,"LINESTRING (14.4989434 40.7483726, 14.498049 40.7482165)",,,,,,
98062356,Viale Mazzini I Traversa,residential,False,True,144.42800000000003,"LINESTRING (14.5059509 40.7484119, 14.505665 40.7492203, 14.5056134 40.7492214, 14.5055681 40.7492219, 14.5055338 40.7492147, 14.5052608 40.7490609, 14.5052196 40.7490485, 14.5051769 40.7490483, 14.5051302 40.7490619)",,,,,,
108347321,Via Lepanto,primary,True,False,31.683,"LINESTRING (14.5055347 40.749566, 14.5056504 40.7496034, 14.5057598 40.7496416, 14.5058766 40.7496846)",,SR ex SS18,,,,
980665270,,primary,True,False,16.665,"LINESTRING (14.5055347 40.749566, 14.5055467 40.7495946, 14.5055456 40.7496245, 14.5055313 40.7496525, 14.5055057 40.7496753, 14.5054714 40.7496903)",,SR ex SS18,,,roundabout,
1100934047,Via Lepanto,residential,False,False,40.82,"LINESTRING (14.5051248 40.7496639, 14.5046407 40.7496475)",,,,,,
172998101,Via Lepanto,residential,True,False,19.527,"LINESTRING (14.5051248 40.7496639, 14.5051933 40.7496382, 14.5052494 40.7496136, 14.5053223 40.7495729)",,,,,,
108347305,,primary,True,False,9.993,"LINESTRING (14.5054714 40.7496903, 14.5054326 40.7496958, 14.5053935 40.7496913, 14.5053586 40.7496771)",,SR ex SS18,,,roundabout,
97334231,Viale Giuseppe Mazzini,primary,True,False,107.911,"LINESTRING (14.5053223 40.7495729, 14.5052888 40.7494781, 14.5052586 40.7494152, 14.5052286 40.7493578, 14.505119 40.7491676, 14.504844 40.7486736)",,SR ex SS18,,,,
980665272,,primary,True,False,12.65,"LINESTRING (14.5053223 40.7495729, 14.5053421 40.7495487, 14.505371 40.7495305, 14.5054059 40.7495202, 14.5054434 40.7495187)",,SR ex SS18,,,roundabout,
980665271,,primary,True,False,9.657,"LINESTRING (14.5054434 40.7495187, 14.5054796 40.7495263, 14.5055108 40.7495422, 14.5055347 40.749566)",,SR ex SS18,,,roundabout,
174482620,Via Nolana I Trav.,residential,False,True,130.589,"LINESTRING (14.4983585 40.7518273, 14.4998492 40.7521498)",,,,,,
174482620,Via Nolana I Trav.,residential,False,False,130.589,"LINESTRING (14.4998492 40.7521498, 14.4983585 40.7518273)",,,,,,
406492436,Via Nolana,tertiary,False,False,3.144,"LINESTRING (14.4998492 40.7521498, 14.4998373 40.7521766)",2,SP358,,,,
"[22761684, 406492436]","['Via Nolana', 'Via Parrocchia']",tertiary,False,True,105.661,"LINESTRING (14.4998492 40.7521498, 14.5000474 40.7516498, 14.5001161 40.7515003, 14.5001358 40.7514474, 14.5002153 40.7512411)",2,SP358,,,,
214383810,,unclassified,False,False,76.875,"LINESTRING (14.4970441 40.7493537, 14.4968462 40.7500286)",,,,,,
268853794,Via Roma,tertiary,False,True,43.905,"LINESTRING (14.4970441 40.7493537, 14.4973183 40.7493619, 14.4975649 40.7493692)",,,,,,
214383810,,unclassified,False,True,76.875,"LINESTRING (14.4968462 40.7500286, 14.4970441 40.7493537)",,,,,,
214390704,Via San Giuseppe,residential,False,False,76.029,"LINESTRING (14.497872 40.7466703, 14.4970039 40.7464833)",,,,,,
