osmid,name,highway,junction,oneway,reversed,length,geometry,ref
29721376,Via Vecchia Sarno,unclassified,roundabout,True,False,12.372,"LINESTRING (14.489765 40.849509, 14.4897942 40.8495117, 14.4898211 40.8495207, 14.4898435 40.8495352, 14.4898592 40.849554, 14.4898671 40.8495754)",
108588949,Via Vecchia Sarno,unclassified,,True,False,28.613,"LINESTRING (14.489765 40.849509, 14.489917 40.8494609, 14.4900871 40.8494285)",
108179535,,secondary,,True,False,408.279,"LINESTRING (14.4894323 40.8520027, 14.4893669 40.8520616, 14.4892421 40.8520941, 14.4890222 40.8520961, 14.4888666 40.8521001, 14.4886695 40.8520971, 14.4883972 40.852087, 14.4880982 40.8520717, 14.4877441 40.8520342, 14.4874129 40.8519886, 14.4870991 40.8519389, 14.4865076 40.8518749, 14.4860919 40.8518293, 14.4858411 40.8518222, 14.4855776 40.8518232, 14.4852503 40.8517895, 14.4849974 40.8517315, 14.4846995 40.8516172)",SP57
108179536,Via Ferrovia dello Stato,secondary,,False,False,427.57500000000005,"LINESTRING (14.4894323 40.8520027, 14.4910372 40.8523885, 14.491347 40.8524675, 14.4935176 40.8530443, 14.4935732 40.853059, 14.4936243 40.8530725, 14.4942464 40.8532371)",SP57
108588948,Viale Cimitero,residential,,False,True,242.384,"LINESTRING (14.4894323 40.8520027, 14.4896994 40.8501007, 14.4897505 40.8498364)",
318727331,Via Funari,unclassified,,True,False,49.339,"LINESTRING (14.4911737 40.8490026, 14.4911304 40.8489254, 14.4911434 40.848836, 14.4912914 40.8485904)",
318727337,Via Vecchia Sarno,unclassified,,False,True,103.178,"LINESTRING (14.4911737 40.8490026, 14.4905724 40.8492719, 14.4904296 40.8493246, 14.4900871 40.8494285)",
40340009,Via Nicola Branca,residential,,False,False,75.147,"LINESTRING (14.4846995 40.8516172, 14.4845257 40.8522801)",
40340009,Via Nicola Branca,residential,,False,True,83.681,"LINESTRING (14.4846995 40.8516172, 14.4850532 40.8509138)",
40340009,Via Nicola Branca,residential,,False,True,75.147,"LINESTRING (14.4845257 40.8522801, 14.4846995 40.8516172)",
40340009,Via Nicola Branca,residential,,False,False,79.602,"LINESTRING (14.4845257 40.8522801, 14.4844827 40.8524792, 14.4843712 40.8528558, 14.4843329 40.8529807)",
108179536,Via Ferrovia dello Stato,secondary,,False,False,8.716,"LINESTRING (14.4942464 40.8532371, 14.4943443 40.8532628)",SP57
108179536,Via Ferrovia dello Stato,secondary,,False,True,427.57500000000005,"LINESTRING (14.4942464 40.8532371, 14.4936243 40.8530725, 14.4935732 40.853059, 14.4935176 40.8530443, 14.491347 40.8524675, 14.4910372 40.8523885, 14.4894323 40.8520027)",SP57
108051421,Viale Cimitero,residential,,True,False,21.314,"LINESTRING (14.4897505 40.8498364, 14.4897241 40.8497301, 14.4897107 40.8496472)",
108588948,Viale Cimitero,residential,,False,False,242.384,"LINESTRING (14.4897505 40.8498364, 14.4896994 40.8501007, 14.4894323 40.8520027)",
318727334,Via Vecchia Sarno,unclassified,,True,False,28.068,"LINESTRING (14.4893852 40.8495639, 14.489714 40.8495208)",
40340009,Via Nicola Branca,residential,,False,True,79.60199999999999,"LINESTRING (14.4843329 40.8529807, 14.4843712 40.8528558, 14.4844827 40.8524792, 14.4845257 40.8522801)",
29721376,Via Vecchia Sarno,unclassified,roundabout,True,False,8.757,"LINESTRING (14.4898671 40.8495754, 14.4898654 40.8496016, 14.489852 40.8496258, 14.4898284 40.8496451)",
29721376,Via Vecchia Sarno,unclassified,roundabout,True,False,14.214000000000002,"LINESTRING (14.4896902 40.849633, 14.4896735 40.8496108, 14.4896674 40.8495856, 14.4896728 40.8495604, 14.4896889 40.8495379, 14.489714 40.8495208)",
318727335,Via Vecchia Sarno,unclassified,,True,False,26.807000000000002,"LINESTRING (14.4896902 40.849633, 14.4895501 40.8495956, 14.4893852 40.8495639)",
318727338,Viale Cimitero,residential,,True,False,22.258,"LINESTRING (14.4898284 40.8496451, 14.4897505 40.8498364)",
29721376,Via Vecchia Sarno,unclassified,roundabout,True,False,10.544,"LINESTRING (14.4898284 40.8496451, 14.4898008 40.8496564, 14.48977 40.8496606, 14.4897389 40.8496575, 14.4897107 40.8496472)",
29721376,Via Vecchia Sarno,unclassified,roundabout,True,False,4.526,"LINESTRING (14.489714 40.8495208, 14.4897384 40.8495123, 14.489765 40.849509)",
133269593,,residential,,False,False,61.157,"LINESTRING (14.4937938 40.854283, 14.4940996 40.853784)",
108179536,Via Ferrovia dello Stato,secondary,,False,True,8.716,"LINESTRING (14.4943443 40.8532628, 14.4942464 40.8532371)",SP57
133269591,Via Cacciabella,residential,,False,False,61.501,"LINESTRING (14.4943443 40.8532628, 14.4940996 40.853784)",
133269591,Via Cacciabella,residential,,False,True,61.501,"LINESTRING (14.4940996 40.853784, 14.4943443 40.8532628)",
133269593,,residential,,False,True,61.157,"LINESTRING (14.4940996 40.853784, 14.4937938 40.854283)",
318727330,Via Funari,unclassified,,True,False,47.032,"LINESTRING (14.4912914 40.8485904, 14.4912005 40.8488429, 14.4911813 40.8489184, 14.4911737 40.8490026)",
318727336,Via Vecchia Sarno,unclassified,,True,False,24.689,"LINESTRING (14.4900871 40.8494285, 14.4899806 40.8494963, 14.4898671 40.8495754)",
318727337,Via Vecchia Sarno,unclassified,,False,False,103.178,"LINESTRING (14.4900871 40.8494285, 14.4904296 40.8493246, 14.4905724 40.8492719, 14.4911737 40.8490026)",
29721376,Via Vecchia Sarno,unclassified,roundabout,True,False,2.338,"LINESTRING (14.4897107 40.8496472, 14.4896902 40.849633)",
40340009,Via Nicola Branca,residential,,False,False,83.681,"LINESTRING (14.4850532 40.8509138, 14.4846995 40.8516172)",
108179534,Via Ferrovia dello Stato,secondary,,True,False,387.712,"LINESTRING (14.4850532 40.8509138, 14.4894323 40.8520027)",SP57
