osmid,oneway,highway,reversed,length,geometry,name,lanes,maxspeed,junction,bridge
30336958,False,unclassified,False,170.585,"LINESTRING (9.0897893 45.5120979, 9.0905036 45.5125158, 9.0914514 45.5130962)",Via Gabriele D'Annunzio,,,,
"[64312784, 62955882]",True,residential,False,284.7439999999999,"LINESTRING (9.0897893 45.5120979, 9.0893697 45.5126712, 9.0893192 45.5127386, 9.0889407 45.5132437, 9.0888925 45.5133142, 9.0887996 45.5133514, 9.088666 45.5133365, 9.0875371 45.5129972, 9.0875088 45.5129754, 9.0874873 45.5129526, 9.0874777 45.5129293, 9.0874719 45.5129017, 9.0874661 45.5128497)",Via Venticinque Aprile,,,,
64312771,True,unclassified,False,204.628,"LINESTRING (9.0897893 45.5120979, 9.0898788 45.5119961, 9.0906305 45.5109855, 9.0909543 45.5104506)",Via Venticinque Aprile,,,,
493958208,False,unclassified,False,204.317,"LINESTRING (9.0945276 45.5140072, 9.094949 45.513217, 9.0954436 45.5122855)",Via Vincenzo Monti,,,,
64312815,False,unclassified,False,38.214,"LINESTRING (9.0914514 45.5130962, 9.0918034 45.5133355)",Via Gabriele D'Annunzio,,,,
30336958,False,unclassified,True,170.585,"LINESTRING (9.0914514 45.5130962, 9.0905036 45.5125158, 9.0897893 45.5120979)",Via Gabriele D'Annunzio,,,,
30336959,False,unclassified,False,235.587,"LINESTRING (9.0914514 45.5130962, 9.0920937 45.5121474, 9.0922207 45.5119474, 9.0927125 45.5111708)",Via Piave,2,,,
30336959,False,unclassified,False,203.749,"LINESTRING (9.0927125 45.5111708, 9.0938193 45.5095107)",Via Piave,2,,,
64312780,False,unclassified,True,70.606,"LINESTRING (9.0927125 45.5111708, 9.0919114 45.5108741)",Via Filippo Turati,,,,
30336959,False,unclassified,True,235.587,"LINESTRING (9.0927125 45.5111708, 9.0922207 45.5119474, 9.0920937 45.5121474, 9.0914514 45.5130962)",Via Piave,2,,,
64312780,False,unclassified,False,246.357,"LINESTRING (9.0927125 45.5111708, 9.0937934 45.5116147, 9.0940424 45.5117345, 9.0954436 45.5122855)",Via Filippo Turati,,,,
64312755,True,unclassified,False,88.203,"LINESTRING (9.0909543 45.5104506, 9.0919114 45.5108741)",Via Filippo Turati,,,,
64312809,False,residential,True,51.922,"LINESTRING (9.0909543 45.5104506, 9.0903709 45.510225)",Via Filippo Turati,,,,
64469598,False,residential,False,188.148,"LINESTRING (9.0909543 45.5104506, 9.0909921 45.5104002, 9.0916378 45.5095401, 9.0919194 45.509165, 9.0920784 45.5089531)",Via Venticinque Aprile,,,,
64312780,False,unclassified,True,246.35700000000003,"LINESTRING (9.0954436 45.5122855, 9.0940424 45.5117345, 9.0937934 45.5116147, 9.0927125 45.5111708)",Via Filippo Turati,,,,
493958208,False,unclassified,True,204.317,"LINESTRING (9.0954436 45.5122855, 9.094949 45.513217, 9.0945276 45.5140072)",Via Vincenzo Monti,,,,
33796675,False,residential,False,163.09799999999998,"LINESTRING (9.0886395 45.5109523, 9.0885931 45.5109449, 9.08816 45.5108762, 9.0875301 45.5107761, 9.0873053 45.5107404, 9.0867694 45.5106553, 9.0867091 45.5106322, 9.0866331 45.5105796)",Via Maria Cristina,2,,,
33796678,True,residential,False,92.94800000000001,"LINESTRING (9.0886395 45.5109523, 9.088964 45.5104465, 9.0891286 45.5101899)",Via Gabriele D'Annunzio,1,,,
290560387,False,residential,True,58.025,"LINESTRING (9.0886395 45.5109523, 9.0887046 45.5110358, 9.0887431 45.5111228, 9.088879 45.5114446)",Via Gabriele D'Annunzio,2,,,
64312796,True,residential,False,48.161,"LINESTRING (9.0893183 45.5118176, 9.0893745 45.5118473, 9.0896432 45.5120087, 9.0897893 45.5120979)",Via Gabriele D'Annunzio,,,,
33796673,True,residential,False,38.06,"LINESTRING (9.0874661 45.5128497, 9.087554 45.512705, 9.0876572 45.5125347)",Via Emilio Alessandrini,,,,
442465067,False,primary,False,67.248,"LINESTRING (9.0866331 45.5105796, 9.085953 45.5109519)",Via Sempione,2,,,
30335511,False,primary,True,165.72400000000002,"LINESTRING (9.0866331 45.5105796, 9.0867979 45.5104949, 9.0871839 45.510274, 9.087634 45.5100292, 9.0881096 45.5097675, 9.0883093 45.5096626)",Via Sempione,2,,,
33796675,False,residential,True,163.09799999999998,"LINESTRING (9.0866331 45.5105796, 9.0867091 45.5106322, 9.0867694 45.5106553, 9.0873053 45.5107404, 9.0875301 45.5107761, 9.08816 45.5108762, 9.0885931 45.5109449, 9.0886395 45.5109523)",Via Maria Cristina,2,,,
30335511,False,primary,False,165.72400000000002,"LINESTRING (9.0883093 45.5096626, 9.0881096 45.5097675, 9.087634 45.5100292, 9.0871839 45.510274, 9.0867979 45.5104949, 9.0866331 45.5105796)",Via Sempione,2,,,
30335511,False,primary,True,102.498,"LINESTRING (9.0883093 45.5096626, 9.088401 45.5096139, 9.0891716 45.5092014, 9.0892317 45.5091703, 9.0893572 45.5091055)",Via Sempione,2,,,
"[33796680, 33796683]",True,residential,False,171.29500000000002,"LINESTRING (9.0891286 45.5101899, 9.0892192 45.5102234, 9.0894593 45.5103123, 9.0895261 45.5103696, 9.0895876 45.5104965, 9.0894319 45.5107124, 9.0890446 45.5112279, 9.0889616 45.5113324, 9.0889174 45.5113879, 9.088879 45.5114446)","['Piazza Guglielmo Marconi', 'Via Pace']",1,30,,
"[290559963, 290559966]",True,residential,False,103.20700000000001,"LINESTRING (9.0891286 45.5101899, 9.0891687 45.5101369, 9.0892446 45.5100366, 9.089202 45.5100195, 9.0883945 45.5096966, 9.0883093 45.5096626)","['Piazza Guglielmo Marconi', 'Via dei Caduti']",1,,,
290560387,False,residential,False,58.025,"LINESTRING (9.088879 45.5114446, 9.0887431 45.5111228, 9.0887046 45.5110358, 9.0886395 45.5109523)",Via Gabriele D'Annunzio,2,,,
290560387,False,residential,True,18.136,"LINESTRING (9.088879 45.5114446, 9.0889161 45.5115506, 9.088932 45.5116034)",Via Gabriele D'Annunzio,2,,,
33796687,False,residential,False,177.82700000000003,"LINESTRING (9.0901731 45.5098708, 9.0903912 45.5096077, 9.0911628 45.508677, 9.0911912 45.5086251, 9.0911859 45.5085941, 9.0911603 45.5085511, 9.0911235 45.5085058, 9.0911028 45.5084761)",Via Milano,,,,
33796690,False,unclassified,False,263.41,"LINESTRING (9.0904491 45.5057416, 9.090522 45.5059687, 9.0909407 45.5072732, 9.0909035 45.5073234, 9.0905602 45.5075575, 9.0901776 45.507809, 9.0901324 45.507832)",Via Pitagora,2,,,
64312805,False,unclassified,True,258.68100000000004,"LINESTRING (9.0904491 45.5057416, 9.0902317 45.5057965, 9.0896609 45.5059401, 9.0887255 45.5061873, 9.088685 45.506197, 9.0886464 45.506197, 9.0886059 45.5061873, 9.088339 45.506082, 9.0883004 45.5060716, 9.0882668 45.5060682, 9.0882312 45.5060772, 9.0881966 45.5060903, 9.088162 45.506109, 9.0881304 45.506136, 9.0877845 45.506573, 9.0877324 45.5066267)",Via Niccolò Copernico,2,,,
64312800,False,residential,False,8.877,"LINESTRING (9.0869585 45.5075477, 9.0869012 45.5076167)",Via Olona,2,50,,
64312800,False,residential,True,53.698,"LINESTRING (9.0869585 45.5075477, 9.0873048 45.5071302)",Via Olona,2,50,,
33806700,True,residential,False,124.843,"LINESTRING (9.0869585 45.5075477, 9.0870238 45.5075739, 9.0875925 45.5078022, 9.0871235 45.5083169)",Via Solferino,1,,,
33796698,False,residential,True,17.032,"LINESTRING (9.0848456 45.5102405, 9.0850075 45.5103434)",Via Eugenio Curiel,2,,,
33796698,False,residential,False,45.646,"LINESTRING (9.0848456 45.5102405, 9.0847836 45.5102021, 9.0847045 45.5101527, 9.084407 45.5099684)",Via Eugenio Curiel,2,,,
442465067,False,primary,True,67.248,"LINESTRING (9.085953 45.5109519, 9.0866331 45.5105796)",Via Sempione,2,,,
"[558479231, 64130459, 64130431]",True,residential,False,100.061,"LINESTRING (9.085953 45.5109519, 9.0858696 45.5108902, 9.0851504 45.5104306, 9.0850388 45.5103633, 9.0850075 45.5103434)",Via Eugenio Curiel,2,,,yes
442465063,False,primary,False,196.126,"LINESTRING (9.085953 45.5109519, 9.0858488 45.5109999, 9.085737 45.5110541, 9.0841112 45.5119603, 9.0839644 45.512032)",Via Sempione,2,,,
33796698,False,residential,False,76.57000000000001,"LINESTRING (9.084407 45.5099684, 9.0837438 45.5095532, 9.0836982 45.5095334, 9.0836607 45.5095243)",Via Eugenio Curiel,2,,,
33796698,False,residential,True,45.646,"LINESTRING (9.084407 45.5099684, 9.0847045 45.5101527, 9.0847836 45.5102021, 9.0848456 45.5102405)",Via Eugenio Curiel,2,,,
64312775,True,residential,False,161.57400000000004,"LINESTRING (9.084407 45.5099684, 9.0844537 45.5099384, 9.0852698 45.5090325, 9.0853328 45.5090033, 9.0853794 45.5089917, 9.0854174 45.5089886, 9.0854459 45.5089933, 9.0855994 45.5090418, 9.0856506 45.5090579, 9.0856965 45.5090895)",Via Francesco Petrarca,,50,,
64312818,False,residential,True,93.734,"LINESTRING (9.084407 45.5099684, 9.0843521 45.5100083, 9.0836069 45.5105978)",Vicolo San Martino,1,,,
33796698,False,residential,True,76.57000000000001,"LINESTRING (9.0836607 45.5095243, 9.0836982 45.5095334, 9.0837438 45.5095532, 9.084407 45.5099684)",Via Eugenio Curiel,2,,,
64312800,False,residential,False,53.698,"LINESTRING (9.0873048 45.5071302, 9.0869585 45.5075477)",Via Olona,2,50,,
"[64312800, 1152893853]",False,residential,True,65.173,"LINESTRING (9.0873048 45.5071302, 9.0876649 45.5066961, 9.0877324 45.5066267)",Via Olona,2,50,,
64312820,True,residential,False,54.589,"LINESTRING (9.0873048 45.5071302, 9.0873985 45.507167, 9.0879159 45.5073702)",Via Cavour,1,,,
33806706,False,residential,False,182.969,"LINESTRING (9.0938744 45.507744, 9.0939088 45.5078204, 9.0939096 45.5078372, 9.0939072 45.5078439, 9.0929833 45.509243)",Via Antonio Gramsci,,50,,
62253913,True,primary,False,90.10799999999999,"LINESTRING (9.0938744 45.507744, 9.0928175 45.5080014, 9.0927823 45.5080103)",Via Sempione,2,,,
33806706,False,residential,False,199.679,"LINESTRING (9.0929833 45.509243, 9.0919114 45.5108741)",Via Antonio Gramsci,,50,,
30336182,True,residential,False,77.533,"LINESTRING (9.0929833 45.509243, 9.0928835 45.509211, 9.0926598 45.5091394, 9.0920784 45.5089531)",Via Vincenzo Gioberti,,,,
33806706,False,residential,True,182.969,"LINESTRING (9.0929833 45.509243, 9.0939072 45.5078439, 9.0939096 45.5078372, 9.0939088 45.5078204, 9.0938744 45.507744)",Via Antonio Gramsci,,50,,
33806706,False,residential,True,199.679,"LINESTRING (9.0919114 45.5108741, 9.0929833 45.509243)",Via Antonio Gramsci,,50,,
64312780,False,unclassified,False,70.606,"LINESTRING (9.0919114 45.5108741, 9.0927125 45.5111708)",Via Filippo Turati,,,,
33796687,False,residential,False,4.72,"LINESTRING (9.0911028 45.5084761, 9.0910779 45.5084374)",Via Milano,,,,
33796687,False,residential,True,177.827,"LINESTRING (9.0911028 45.5084761, 9.0911235 45.5085058, 9.0911603 45.5085511, 9.0911859 45.5085941, 9.0911912 45.5086251, 9.0911628 45.508677, 9.0903912 45.5096077, 9.0901731 45.5098708)",Via Milano,,,,
64469594,True,primary,False,153.332,"LINESTRING (9.0911028 45.5084761, 9.0909131 45.5085336, 9.090777 45.5085771, 9.0904855 45.5086684, 9.0900203 45.5088148, 9.0893572 45.5091055)",Via Sempione,2,,,
33796695,False,residential,True,12.497,"LINESTRING (9.0856965 45.5090895, 9.0857325 45.5090245, 9.0857628 45.5089875)",Via Olona,2,,,
64312803,False,residential,False,74.76700000000001,"LINESTRING (9.0856965 45.5090895, 9.0857648 45.5091287, 9.0865104 45.5094445)",Via Walter Tobagi,1,,,
442469759,True,residential,False,34.691,"LINESTRING (9.0856965 45.5090895, 9.0857169 45.5091545, 9.0856938 45.5091907, 9.0855515 45.5093707)",Via Olona,1,,,
195029700,True,primary,False,9.515,"LINESTRING (9.0925212 45.5081457, 9.0924907 45.5081379, 9.0924656 45.5081283, 9.09244 45.5081143, 9.0924197 45.5081002)",Via Sempione,,,roundabout,
64469588,True,primary,False,44.841,"LINESTRING (9.0926941 45.5078883, 9.0932218 45.5077275)",Via Sempione,2,,,
195029745,True,primary,False,15.846,"LINESTRING (9.0926941 45.5078883, 9.0927093 45.5078952, 9.0927271 45.5079054, 9.0927449 45.507923, 9.0927601 45.5079415, 9.0927669 45.5079557, 9.0927752 45.5079759, 9.0927791 45.5079908, 9.0927823 45.5080103)",Via Sempione,,,roundabout,
64312809,False,residential,False,51.922,"LINESTRING (9.0903709 45.510225, 9.0909543 45.5104506)",Via Filippo Turati,,,,
64312776,False,residential,True,85.804,"LINESTRING (9.0865038 45.5097581, 9.0855515 45.5093707)",Via Terenzio Olivelli,1,,,
64312798,True,residential,False,18.588,"LINESTRING (9.0925835 45.5083018, 9.0925866 45.5082377, 9.092565 45.5081998, 9.0925558 45.5081876, 9.0925434 45.5081718, 9.0925212 45.5081457)",Via Venticinque Aprile,,,,
64469598,False,residential,True,82.441,"LINESTRING (9.0925835 45.5083018, 9.0925251 45.5083683, 9.092182 45.5088151, 9.0920784 45.5089531)",Via Venticinque Aprile,,,,
64312803,False,residential,True,74.76700000000001,"LINESTRING (9.0865104 45.5094445, 9.0857648 45.5091287, 9.0856965 45.5090895)",Via Walter Tobagi,1,,,
64312812,False,residential,True,246.869,"LINESTRING (9.0876111 45.5091762, 9.0900615 45.507868, 9.0900927 45.5078521, 9.0901324 45.507832)",Via Dante,2,,,
442465065,False,tertiary,False,178.958,"LINESTRING (9.0883147 45.5068746, 9.089375 45.5073154, 9.0895544 45.5074005, 9.0897045 45.5074847, 9.0901324 45.507832)",Via Carlo Pisacane,2,50,,
442465065,False,tertiary,True,53.093999999999994,"LINESTRING (9.0883147 45.5068746, 9.0878247 45.5066652, 9.0877324 45.5066267)",Via Carlo Pisacane,2,50,,
64312776,False,residential,False,85.804,"LINESTRING (9.0855515 45.5093707, 9.0865038 45.5097581)",Via Terenzio Olivelli,1,,,
442469759,True,residential,False,111.266,"LINESTRING (9.0855515 45.5093707, 9.0852888 45.5096944, 9.0848456 45.5102405)",Via Olona,1,,,
64312800,False,residential,True,8.877,"LINESTRING (9.0869012 45.5076167, 9.0869585 45.5075477)",Via Olona,2,50,,
64312800,False,residential,False,58.507,"LINESTRING (9.0869012 45.5076167, 9.0867822 45.5077602, 9.0865239 45.5080716)",Via Olona,2,50,,
33796695,False,residential,False,12.497,"LINESTRING (9.0857628 45.5089875, 9.0857325 45.5090245, 9.0856965 45.5090895)",Via Olona,2,,,
"[64312800, 33796695]",False,residential,True,42.261,"LINESTRING (9.0857628 45.5089875, 9.0859048 45.5088179, 9.0859986 45.5087048, 9.0860363 45.5086593)",Via Olona,2,50,,
"[64312760, 422419546, 64312795, 422419548]",True,residential,False,226.44,"LINESTRING (9.0857628 45.5089875, 9.0858555 45.5090196, 9.0870372 45.5095114, 9.0870533 45.5095142, 9.0870685 45.5095158, 9.0870795 45.5095104, 9.0873207 45.5092952, 9.0873562 45.5092536, 9.0873569 45.5092343, 9.0873522 45.5092141, 9.0873381 45.5092029, 9.0873186 45.5091944, 9.0872623 45.5091784, 9.0872001 45.509174, 9.0866072 45.5089149)","['Via Guido Rossa', 'Via Mario Greppi']",1,,,
64312818,False,residential,False,93.734,"LINESTRING (9.0836069 45.5105978, 9.0843521 45.5100083, 9.084407 45.5099684)",Vicolo San Martino,1,,,
64312793,True,residential,False,54.102999999999994,"LINESTRING (9.0871235 45.5083169, 9.0865667 45.5080891, 9.0865239 45.5080716)",Via Giovanni Boccaccio,1,,,
64312800,False,residential,False,7.205,"LINESTRING (9.0865239 45.5080716, 9.0864774 45.5081276)",Via Olona,2,50,,
64312800,False,residential,True,58.507,"LINESTRING (9.0865239 45.5080716, 9.0867822 45.5077602, 9.0869012 45.5076167)",Via Olona,2,50,,
195029705,True,primary,False,8.292,"LINESTRING (9.0948074 45.5075071, 9.094706 45.5075297)",Via Sempione,2,,,
64312791,True,residential,False,63.269000000000005,"LINESTRING (9.0879159 45.5073702, 9.0882841 45.5069147, 9.0883147 45.5068746)",Via Giuseppe Parini,1,,,
"[409554769, 64312820, 422419549]",True,residential,False,269.34900000000005,"LINESTRING (9.0879159 45.5073702, 9.088617 45.5076723, 9.087394 45.5090733, 9.0873964 45.5090976, 9.0874165 45.5091267, 9.0874675 45.5091493, 9.0875158 45.5091587, 9.0876111 45.5091762)","['Via Marzabotto', 'Via Cavour']",1,,,
64469601,True,tertiary,False,205.374,"LINESTRING (9.0923804 45.5079627, 9.0922173 45.5078971, 9.091834 45.5078308, 9.0916389 45.5077972, 9.0914923 45.507772, 9.0914038 45.5077628, 9.0913126 45.5077811, 9.0912541 45.5078156, 9.091059 45.5080399, 9.0909615 45.5081507, 9.0908697 45.508255, 9.090824 45.508292, 9.0907736 45.5083147, 9.0906929 45.5083354, 9.0906018 45.5083371, 9.0905056 45.508307, 9.0904264 45.5082331, 9.090402 45.5081907, 9.0903853 45.508125)",Via Carlo Pisacane,1,,,
195029702,True,primary,False,9.764,"LINESTRING (9.0923804 45.5079627, 9.0923915 45.5079431, 9.092408 45.5079254, 9.0924271 45.5079077, 9.0924517 45.5078919)",Via Sempione,,,roundabout,
64469591,True,residential,False,28.991,"LINESTRING (9.0888416 45.5118474, 9.0888935 45.5118013, 9.0889214 45.5117435, 9.088936 45.5116817, 9.088932 45.5116034)",Via Gabriele D'Annunzio,,,,
442465061,True,residential,False,38.193,"LINESTRING (9.0888416 45.5118474, 9.0889457 45.5118264, 9.0889949 45.5118164, 9.0891178 45.5117962, 9.089219 45.5117981, 9.0893183 45.5118176)",Via Emilio Alessandrini,,,,
64469594,True,primary,False,110.905,"LINESTRING (9.0924197 45.5081002, 9.0923874 45.5081048, 9.0923561 45.5081101, 9.0923214 45.5081177, 9.0922877 45.508126, 9.092256 45.5081353, 9.0918099 45.5082655, 9.0914637 45.5083666, 9.0912289 45.5084398, 9.0911028 45.5084761)",Via Sempione,2,,,
195029701,True,primary,False,10.127999999999998,"LINESTRING (9.0924197 45.5081002, 9.0924002 45.5080818, 9.0923861 45.5080616, 9.0923746 45.5080415, 9.0923712 45.5080176)",Via Sempione,,,roundabout,
195029700,True,primary,False,12.411999999999999,"LINESTRING (9.0926759 45.5081336, 9.0926165 45.5081487, 9.0925832 45.5081509, 9.0925535 45.5081502, 9.0925212 45.5081457)",Via Sempione,,,roundabout,
251676407,True,residential,False,20.412,"LINESTRING (9.0926759 45.5081336, 9.0926546 45.5081659, 9.0926421 45.5081935, 9.0926333 45.508236, 9.0926195 45.5082708, 9.0925835 45.5083018)",Via Venticinque Aprile,,,,
195029702,True,primary,False,20.076999999999998,"LINESTRING (9.0924517 45.5078919, 9.0924745 45.5078815, 9.0924965 45.5078737, 9.0925239 45.5078684, 9.0925463 45.5078649, 9.0925713 45.5078636, 9.092598 45.5078651, 9.0926234 45.5078674, 9.0926456 45.5078724, 9.0926669 45.5078783, 9.0926941 45.5078883)",Via Sempione,,,roundabout,
33796671,True,residential,False,38.385,"LINESTRING (9.088932 45.5116034, 9.0893183 45.5118176)",Via Gabriele D'Annunzio,,,,
290560387,False,residential,False,18.136,"LINESTRING (9.088932 45.5116034, 9.0889161 45.5115506, 9.088879 45.5114446)",Via Gabriele D'Annunzio,2,,,
195029702,True,primary,False,6.173,"LINESTRING (9.0923712 45.5080176, 9.0923718 45.507992, 9.0923804 45.5079627)",Via Sempione,,,roundabout,
122562100,True,primary_link,False,47.090999999999994,"LINESTRING (9.094706 45.5075297, 9.0945167 45.507565, 9.0944385 45.5075749, 9.0943833 45.5075783, 9.0943544 45.5075789, 9.0943241 45.5075786, 9.0942952 45.5075764, 9.094265 45.5075733, 9.0942437 45.5075704, 9.0942183 45.5075654, 9.0941926 45.507558, 9.0941717 45.50755, 9.094127 45.5075275)",,,,,
"[62253913, 195029705]",True,primary,False,69.066,"LINESTRING (9.094706 45.5075297, 9.0944076 45.5076142, 9.094159 45.5076757, 9.0938744 45.507744)",Via Sempione,2,,,
122562096,True,primary_link,False,28.522,"LINESTRING (9.094127 45.5075275, 9.0941068 45.5075148, 9.0940893 45.5075021, 9.094069 45.5074865, 9.0940566 45.5074743, 9.093905 45.5073244)",,,,,
