osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,width
22941847,False,2,SR16 bis,Via Dante Alighieri,secondary,40,False,95.493,"LINESTRING (14.1462354 42.4568679, 14.1460862 42.4567854, 14.1459702 42.4567024, 14.1458624 42.4566045, 14.1455492 42.4561885)",
95839622,False,2,,Via Giuseppe Parini,residential,,True,81.64500000000001,"LINESTRING (14.1462354 42.4568679, 14.1455516 42.4570515, 14.1452951 42.4571076)",
217418528,False,,,Via Trilussa,residential,,False,209.642,"LINESTRING (14.1462354 42.4568679, 14.1462382 42.4567429, 14.1463026 42.4566795, 14.1464421 42.4565925, 14.1466459 42.4565133, 14.1467747 42.4564579, 14.1468498 42.4564025, 14.1468605 42.4563629, 14.1468819 42.4562917, 14.1468498 42.4562204, 14.1466257 42.4557869, 14.146367 42.4552864)",
22941847,False,2,SR16 bis,Via Dante Alighieri,secondary,40,False,24.522,"LINESTRING (14.1448661 42.4550303, 14.1448106 42.4549688, 14.1447409 42.4549148, 14.1446646 42.4548698)",
22941847,False,2,SR16 bis,Via Dante Alighieri,secondary,40,True,87.979,"LINESTRING (14.1448661 42.4550303, 14.1451326 42.4555511, 14.1452558 42.4557673)",
1009055441,False,,,Via Luigi Pirandello,residential,,False,130.83,"LINESTRING (14.1448661 42.4550303, 14.1448856 42.4550113, 14.1450565 42.4548442, 14.1451628 42.4547193, 14.145199 42.4547064, 14.1453251 42.4547322, 14.1456812 42.454827, 14.1459322 42.4548778, 14.146161 42.454982)",
"[859831408, 22941847]",False,2,SR16 bis,Via Dante Alighieri,secondary,40,False,116.596,"LINESTRING (14.1446646 42.4548698, 14.1441201 42.4547576, 14.1440246 42.454724, 14.1439432 42.4546766, 14.1434954 42.4543327)",
22941847,False,2,SR16 bis,Via Dante Alighieri,secondary,40,True,24.522,"LINESTRING (14.1446646 42.4548698, 14.1447409 42.4549148, 14.1448106 42.4549688, 14.1448661 42.4550303)",
115869884,True,,,Via Ignazio Silone,residential,,False,123.015,"LINESTRING (14.1446646 42.4548698, 14.1448918 42.4544006, 14.1449315 42.4543186, 14.1449361 42.4542947, 14.1449565 42.454188, 14.1449614 42.4541623, 14.1449996 42.4539209, 14.1449882 42.4538011)",
859831408,False,2,SR16 bis,Via Dante Alighieri,secondary,40,False,98.539,"LINESTRING (14.1434954 42.4543327, 14.1431256 42.4540195, 14.1430436 42.4539649, 14.1429648 42.4539262, 14.1428751 42.453891, 14.1427762 42.453858, 14.1425659 42.4538036)",
"[859831408, 22941847]",False,2,SR16 bis,Via Dante Alighieri,secondary,40,True,116.596,"LINESTRING (14.1434954 42.4543327, 14.1439432 42.4546766, 14.1440246 42.454724, 14.1441201 42.4547576, 14.1446646 42.4548698)",
22941856,False,2,SR16 bis,Via Giuseppangelo Fonzi,secondary,40,False,71.55000000000001,"LINESTRING (14.1406244 42.4531082, 14.1405972 42.4531136, 14.1405731 42.4531227, 14.1405538 42.4531312, 14.1405376 42.4531412, 14.1405082 42.4531642, 14.1404672 42.4532114, 14.1403829 42.4533683, 14.140214 42.4536566)",
95839618,False,2,,Via del Campo Sportivo,tertiary,40,False,175.788,"LINESTRING (14.1406244 42.4531082, 14.1406136 42.4530471, 14.140611 42.4530324, 14.1406121 42.4529486, 14.1406293 42.4528099, 14.1406748 42.4526174, 14.140684 42.4525786, 14.1406875 42.4525641, 14.1407314 42.4523399, 14.1407367 42.4523128, 14.140752 42.4522408, 14.14076 42.4522033, 14.1408155 42.4519116, 14.1408393 42.4517868, 14.1408716 42.4516171, 14.1408933 42.4515437)",
859831408,False,2,SR16 bis,Via Dante Alighieri,secondary,40,True,133.92999999999998,"LINESTRING (14.1406244 42.4531082, 14.1406607 42.4531024, 14.1406959 42.4530988, 14.1407447 42.4530966, 14.1407705 42.4530997, 14.1407934 42.4531081, 14.1408789 42.4531497, 14.1411304 42.4533213, 14.1412234 42.4533842, 14.1412948 42.4534325, 14.1414034 42.4534949, 14.1414675 42.4535317, 14.1415492 42.4535685, 14.141638 42.4535974, 14.1416858 42.4536106, 14.1418418 42.4536538, 14.1419972 42.4536872)",
1238706542,False,2,SR16 bis,Via Giuseppangelo Fonzi,secondary,40,True,19.221,"LINESTRING (14.1400978 42.4538067, 14.140214 42.4536566)",
1238706540,True,1,,Via Montesecco,residential,30,False,24.822000000000003,"LINESTRING (14.1400978 42.4538067, 14.1402213 42.4537881, 14.1403054 42.4537676, 14.1403862 42.453742)",
1238706541,False,2,SR16 bis,Via Giuseppangelo Fonzi,secondary,40,False,119.576,"LINESTRING (14.1400978 42.4538067, 14.1400152 42.453878, 14.1395749 42.4540967, 14.1392357 42.4542636, 14.1391117 42.4543411, 14.1389367 42.4544505)",
97408521,False,,,Largo del Borgo,residential,,True,37.89,"LINESTRING (14.1364262 42.4550653, 14.1360147 42.4549106)",6
1238706541,False,2,SR16 bis,Via Giuseppangelo Fonzi,secondary,40,False,34.29,"LINESTRING (14.1364262 42.4550653, 14.1364115 42.4550998, 14.1363009 42.4553595)",
1238706541,False,2,SR16 bis,Via Giuseppangelo Fonzi,secondary,40,True,20.644000000000002,"LINESTRING (14.1364262 42.4550653, 14.1364544 42.4550318, 14.1364966 42.4550156, 14.1366336 42.4550065, 14.1366466 42.4550056)",
95839614,True,1,,Via Gioacchino Di Marzio,residential,,False,141.693,"LINESTRING (14.1363009 42.4553595, 14.1373012 42.4555634, 14.137484 42.455593, 14.137609 42.4556132, 14.1378027 42.4556421, 14.1379791 42.4556484)",
1238706541,False,2,SR16 bis,Via Giuseppangelo Fonzi,secondary,40,False,24.408,"LINESTRING (14.1363009 42.4553595, 14.1362542 42.4554452, 14.1362178 42.4555002, 14.1361793 42.4555597)",
1238706541,False,2,SR16 bis,Via Giuseppangelo Fonzi,secondary,40,True,34.29,"LINESTRING (14.1363009 42.4553595, 14.1364115 42.4550998, 14.1364262 42.4550653)",
95839622,False,2,,Via Giuseppe Parini,residential,,False,60.711,"LINESTRING (14.1438284 42.4573926, 14.1439545 42.4573431, 14.1441998 42.457289, 14.1445311 42.4572289)",
111654483,False,,,Via Montesecco,residential,,True,9.832,"LINESTRING (14.1438284 42.4573926, 14.143788 42.4574286, 14.1437453 42.4574559)",
