osmid,oneway,lanes,name,highway,maxspeed,width,reversed,length,geometry,bridge,junction,access
"[157117402, 377472012, 221002422, 235623711]",False,2,"['Via Camillo Benso Conte di Cavour', 'Via Quattro Novembre']",unclassified,50,6,True,520.123,"LINESTRING (9.3304119 45.5220195, 9.3303817 45.5222223, 9.3303187 45.5223873, 9.3303045 45.52241, 9.3302845 45.5224342, 9.3302645 45.5224508, 9.3302482 45.5224648, 9.3302354 45.5224788, 9.3301936 45.5225373, 9.3301755 45.5225641, 9.3301609 45.5225857, 9.3301482 45.5226163, 9.3301373 45.5226417, 9.3301319 45.5226659, 9.33013 45.5226952, 9.33013 45.5227576, 9.3301373 45.5228378, 9.3301555 45.5229091, 9.3301882 45.5230618, 9.3302009 45.5231191, 9.33021 45.5231458, 9.3302173 45.5231637, 9.3302235 45.5231741, 9.3302306 45.5231826, 9.3302402 45.5231894, 9.3302479 45.5231943, 9.3302588 45.5231997, 9.3302691 45.5232042, 9.3302794 45.5232074, 9.3302881 45.5232105, 9.3302974 45.5232128, 9.3303102 45.5232141, 9.3303244 45.523215, 9.3303426 45.5232133, 9.3306497 45.5231904, 9.3308532 45.5231815, 9.3311857 45.5231713, 9.33168 45.5231599, 9.3318291 45.523162, 9.3318881 45.5231629, 9.3323193 45.5231836, 9.3324421 45.5231965, 9.3324821 45.5232007, 9.3326375 45.5232095, 9.3329393 45.5232191, 9.3341369 45.5232558, 9.334545 45.5232682, 9.3346917 45.5232781, 9.3351545 45.523315)",yes,,
235958919,False,,Via Lungo Naviglio Martesana,residential,30,,False,201.31799999999996,"LINESTRING (9.3304119 45.5220195, 9.3304318 45.5220168, 9.3304662 45.5220122, 9.3305723 45.5220062, 9.3307905 45.5219939, 9.3311782 45.5219972, 9.3316214 45.5220202, 9.3316499 45.5220225, 9.3316805 45.5220271, 9.3317133 45.522034, 9.331918 45.5220815, 9.3319366 45.5220854, 9.3319558 45.5220886, 9.331976 45.5220907, 9.3319964 45.5220923, 9.3320147 45.5220923, 9.3320338 45.5220909, 9.3320646 45.5220869, 9.3321226 45.5220792, 9.3321883 45.522067, 9.3322867 45.5220417, 9.3324016 45.5220102, 9.3325942 45.521955, 9.3326413 45.5219412, 9.3326763 45.521932, 9.3327157 45.5219205, 9.3327431 45.5219136, 9.3327967 45.521899, 9.3328503 45.5218814, 9.3329181 45.5218638)",,,
235958920,False,,Via della Martesana,residential,30,,True,76.01499999999999,"LINESTRING (9.3304119 45.5220195, 9.3303327 45.5220244, 9.3301651 45.5220396, 9.3300443 45.5220398, 9.329889 45.5220366, 9.3297669 45.5220331, 9.3296444 45.5220277, 9.3295622 45.522021, 9.3294952 45.5220143, 9.3294403 45.5220078)",,,
169095445,True,1,Via Adua,tertiary,,3,False,18.733,"LINESTRING (9.330348 45.5288834, 9.3303786 45.5287163)",,,
330979789,True,1,Via Napo Torriani,residential,30,,False,103.671,"LINESTRING (9.3320839 45.529032, 9.3322494 45.5281069)",,,
31560877,True,,Via Monte Grappa,residential,,,False,136.228,"LINESTRING (9.3320839 45.529032, 9.3303906 45.528887, 9.330348 45.5288834)",,,
31560883,True,,Via Giacomo Leopardi,residential,50,,False,152.44,"LINESTRING (9.3303786 45.5287163, 9.3299431 45.5286784, 9.3284366 45.5285473)",,,
169095445,True,1,Via Adua,tertiary,,3,False,134.449,"LINESTRING (9.3303786 45.5287163, 9.3305622 45.5276467, 9.3305734 45.5275628, 9.3305817 45.5275156)",,,
373436515,True,2,Via Cristoforo Colombo,tertiary,30,,False,48.811,"LINESTRING (9.3274028 45.5272881, 9.3273748 45.5272929, 9.3273469 45.5272959, 9.3273197 45.5272971, 9.3272977 45.5272965, 9.3272618 45.5272937, 9.3267798 45.5272619)",,,
377472007,True,1,Via Alessandro Manzoni,tertiary,30,3,False,105.64800000000001,"LINESTRING (9.3274028 45.5272881, 9.3274322 45.527283, 9.3274656 45.5272797, 9.327499 45.5272793, 9.3275364 45.5272807, 9.3287511 45.5273697)",,,
"[304306129, 373436500]",False,,"['Via Marco Polo', 'Via Giacomo Leopardi']",residential,50,,True,149.33100000000002,"LINESTRING (9.3269888 45.5284115, 9.3267117 45.528381, 9.3266956 45.5283781, 9.3266707 45.528368, 9.3266569 45.5283551, 9.3266485 45.5283374, 9.3266462 45.5283254, 9.3266462 45.5283161, 9.3267522 45.5274138, 9.3267729 45.5273009, 9.3267798 45.5272619)",,,
373378805,True,,Via Giovanni Pascoli,unclassified,,,False,129.013,"LINESTRING (9.3269888 45.5284115, 9.3273774 45.5273569, 9.3273973 45.5273026, 9.3274028 45.5272881)",,,
373436511,False,2,Via Leonardo da Vinci,tertiary,,,False,58.098,"LINESTRING (9.3268098 45.5237671, 9.326848 45.5232453)",,,
373436511,False,2,Via Leonardo da Vinci,tertiary,,,True,85.93299999999999,"LINESTRING (9.3268098 45.5237671, 9.3268045 45.5238394, 9.3267533 45.5245389)",,,
31609119,False,2,Via Marcelline,unclassified,50,,True,76.287,"LINESTRING (9.3324012 45.5267032, 9.3323903 45.5268398, 9.3323871 45.5269031, 9.3323623 45.5273887)",,,
31609522,True,,Via Guglielmo Marconi,unclassified,,,False,44.43,"LINESTRING (9.3343414 45.5250476, 9.334911 45.5250677)",,,
31609497,True,,Via Fatebenefratelli,unclassified,,,False,214.19200000000004,"LINESTRING (9.3351545 45.523315, 9.3351517 45.5234787, 9.3351498 45.5235787, 9.3351478 45.5236894, 9.3351395 45.5237429, 9.335119 45.5237822, 9.3349758 45.5239821, 9.3347374 45.5243136, 9.334706 45.5243614, 9.334691 45.5243782, 9.3346663 45.5243938, 9.3344608 45.5244608, 9.3344373 45.524469, 9.334418 45.5244828, 9.3344066 45.5244968, 9.3344007 45.5245119, 9.3343414 45.5250476)",,,
220905892,False,2,Via Camillo Benso Conte di Cavour,unclassified,50,,True,129.775,"LINESTRING (9.3351545 45.523315, 9.3354898 45.5233287, 9.3356058 45.5233298, 9.335675 45.5233305, 9.3358765 45.5233325, 9.336655 45.5233401, 9.3368196 45.5233417)",,,
"[157117402, 377472012, 221002422, 235623711]",False,2,"['Via Camillo Benso Conte di Cavour', 'Via Quattro Novembre']",unclassified,50,6,False,520.123,"LINESTRING (9.3351545 45.523315, 9.3346917 45.5232781, 9.334545 45.5232682, 9.3341369 45.5232558, 9.3329393 45.5232191, 9.3326375 45.5232095, 9.3324821 45.5232007, 9.3324421 45.5231965, 9.3323193 45.5231836, 9.3318881 45.5231629, 9.3318291 45.523162, 9.33168 45.5231599, 9.3311857 45.5231713, 9.3308532 45.5231815, 9.3306497 45.5231904, 9.3303426 45.5232133, 9.3303244 45.523215, 9.3303102 45.5232141, 9.3302974 45.5232128, 9.3302881 45.5232105, 9.3302794 45.5232074, 9.3302691 45.5232042, 9.3302588 45.5231997, 9.3302479 45.5231943, 9.3302402 45.5231894, 9.3302306 45.5231826, 9.3302235 45.5231741, 9.3302173 45.5231637, 9.33021 45.5231458, 9.3302009 45.5231191, 9.3301882 45.5230618, 9.3301555 45.5229091, 9.3301373 45.5228378, 9.33013 45.5227576, 9.33013 45.5226952, 9.3301319 45.5226659, 9.3301373 45.5226417, 9.3301482 45.5226163, 9.3301609 45.5225857, 9.3301755 45.5225641, 9.3301936 45.5225373, 9.3302354 45.5224788, 9.3302482 45.5224648, 9.3302645 45.5224508, 9.3302845 45.5224342, 9.3303045 45.52241, 9.3303187 45.5223873, 9.3303817 45.5222223, 9.3304119 45.5220195)",yes,,
377472013,True,,Via Don Giovanni Minzoni,residential,,,False,42.992,"LINESTRING (9.334911 45.5250677, 9.33491 45.5250942, 9.3348966 45.5254542)",,,
377472013,True,,Via Don Giovanni Minzoni,residential,,,False,54.268,"LINESTRING (9.3348966 45.5254542, 9.3348705 45.5259419)",,,
377472013,True,,Via Don Giovanni Minzoni,residential,,,False,86.205,"LINESTRING (9.3348705 45.5259419, 9.3348571 45.5267171)",,,
31609589,True,,Via Cardinale Andrea Ferrari,unclassified,,,False,144.14000000000001,"LINESTRING (9.3348705 45.5259419, 9.3349217 45.5259428, 9.3367202 45.5259742)",,,
377471983,True,1,Via Monsignor Luigi Biraghi,unclassified,,,False,191.53700000000003,"LINESTRING (9.3348571 45.5267171, 9.3339838 45.5266786, 9.3339075 45.5266755, 9.3338541 45.5266738, 9.3338023 45.5266726, 9.3337406 45.5266723, 9.3336805 45.5266726, 9.3336202 45.5266734, 9.3326943 45.5266904, 9.3324646 45.5267004, 9.3324012 45.5267032)",,,
377472009,True,1,Via Don Giovanni Minzoni,residential,50,,False,115.854,"LINESTRING (9.3348571 45.5267171, 9.3348547 45.5267537, 9.3347915 45.5277183, 9.3347889 45.5277579)",,,
34824364,True,1,Via Monsignor Luigi Biraghi,unclassified,,,False,70.14099999999999,"LINESTRING (9.3366355 45.5268157, 9.3363383 45.5267984, 9.3357381 45.5267643)",,,
34824364,True,1,Via Monsignor Luigi Biraghi,unclassified,,,False,68.831,"LINESTRING (9.3357381 45.5267643, 9.3348877 45.5267188, 9.3348571 45.5267171)",,,
33496497,False,,Via Alessandro Volta,residential,,,True,47.623,"LINESTRING (9.3316094 45.5205406, 9.3322205 45.5205506)",,,
"[373369705, 481815946, 204416067]",False,,Via Alessandro Volta,residential,,,False,87.47000000000001,"LINESTRING (9.3316094 45.5205406, 9.3311573 45.5205366, 9.3307145 45.5205328, 9.3305675 45.5205322, 9.3304868 45.5205305)",,,
204416066,False,,Viale Assunta,unclassified,,,False,44.439,"LINESTRING (9.3304868 45.5205305, 9.3305069 45.5201311)",,,
"[373729474, 31548366]",False,,Viale Assunta,unclassified,,,True,165.674,"LINESTRING (9.3304868 45.5205305, 9.330483 45.5206055, 9.3304693 45.5208781, 9.330463 45.5210045, 9.3304603 45.5210568, 9.3304595 45.5210734, 9.3304486 45.5212898, 9.3304365 45.5215308, 9.3304119 45.5220195)",,,
"[373369705, 481815946, 204416067]",False,,Via Alessandro Volta,residential,,,True,87.47,"LINESTRING (9.3304868 45.5205305, 9.3305675 45.5205322, 9.3307145 45.5205328, 9.3311573 45.5205366, 9.3316094 45.5205406)",,,
33496498,True,,Via Milano,residential,,,False,81.105,"LINESTRING (9.3305069 45.5201311, 9.3294659 45.5201347)",,,
204416066,False,,Viale Assunta,unclassified,,,True,44.439,"LINESTRING (9.3305069 45.5201311, 9.3304868 45.5205305)",,,
33496508,False,,Via Enrico Toti,residential,,,True,70.058,"LINESTRING (9.328851 45.5201368, 9.3288317 45.5207667)",,,
33496498,True,,Via Milano,residential,,,False,146.795,"LINESTRING (9.328851 45.5201368, 9.3271771 45.5201089, 9.3271299 45.520111, 9.3270913 45.5201223, 9.3270574 45.5201391, 9.3270415 45.5201516, 9.3270205 45.5201874)",,,
378829037,False,,Via Raffaello Sanzio,residential,,,False,73.31,"LINESTRING (9.3254502 45.5221944, 9.3263869 45.5222573)",,,
51790352,False,,Via Giotto,residential,,,False,117.83,"LINESTRING (9.3254502 45.5221944, 9.3254502 45.5221512, 9.3254556 45.5221114, 9.3255732 45.5211384)",,,
378829037,False,,Via Raffaello Sanzio,residential,,,True,62.729,"LINESTRING (9.3254502 45.5221944, 9.3253913 45.5221904, 9.3246487 45.5221405)",,,
33496508,False,,Via Enrico Toti,residential,,,False,70.058,"LINESTRING (9.3288317 45.5207667, 9.328851 45.5201368)",,,
359889942,False,,Via Monsignor Claudio Guidali,residential,,,True,106.47999999999999,"LINESTRING (9.3279194 45.5250278, 9.3279052 45.5250336, 9.3278899 45.5250373, 9.3278734 45.5250398, 9.327853 45.5250418, 9.3278333 45.525042, 9.3278115 45.5250394, 9.3277933 45.5250343, 9.3277817 45.5250296, 9.3277656 45.5250195, 9.32775 45.5250042, 9.3277414 45.5249918, 9.3277287 45.5249779, 9.327716 45.5249666, 9.3276914 45.5249472, 9.3276612 45.5249273, 9.3275132 45.5248428, 9.3272716 45.5247199, 9.3272546 45.524712, 9.3272279 45.5247019, 9.3271968 45.5246925, 9.3271719 45.5246867, 9.3271426 45.5246815, 9.3271067 45.5246771, 9.3270599 45.5246718, 9.3269116 45.5246605, 9.3268668 45.5246586, 9.3268292 45.5246586, 9.3267903 45.5246592, 9.3267443 45.5246624)",,,
51790351,False,,Via Giovanni Cimabue,residential,,,False,86.38199999999999,"LINESTRING (9.3264321 45.5214811, 9.3264268 45.5215802, 9.3263909 45.5222034, 9.3263869 45.5222573)",,,
51790352,False,,Via Giotto,residential,,,True,117.83,"LINESTRING (9.3255732 45.5211384, 9.3254556 45.5221114, 9.3254502 45.5221512, 9.3254502 45.5221944)",,,
378829037,False,,Via Raffaello Sanzio,residential,,,True,73.31,"LINESTRING (9.3263869 45.5222573, 9.3254502 45.5221944)",,,
51790351,False,,Via Giovanni Cimabue,residential,,,True,86.38199999999999,"LINESTRING (9.3263869 45.5222573, 9.3263909 45.5222034, 9.3264268 45.5215802, 9.3264321 45.5214811)",,,
51790362,True,,Via Giovanni Cimabue,residential,,,False,70.928,"LINESTRING (9.3263869 45.5222573, 9.3263465 45.5227605, 9.3263486 45.5227771, 9.3263597 45.5227884, 9.3263753 45.5227963, 9.3264216 45.522815, 9.3264607 45.522825, 9.3264933 45.5228301)",,,
378829037,False,,Via Raffaello Sanzio,residential,,,False,62.729,"LINESTRING (9.3246487 45.5221405, 9.3253913 45.5221904, 9.3254502 45.5221944)",,,
31560883,True,,Via Giacomo Leopardi,residential,50,,False,44.388,"LINESTRING (9.3275528 45.5284684, 9.3269888 45.5284115)",,,
52181432,False,,Via Massimo D'Azeglio,residential,,,False,150.73,"LINESTRING (9.3251995 45.5285174, 9.325405 45.5272038, 9.32541 45.5271699)",,,
31548253,False,,Via Ambrogio Uboldo,unclassified,,6,False,132.792,"LINESTRING (9.3268743 45.5229964, 9.3272528 45.5230249, 9.3273062 45.52303, 9.3273477 45.5230352, 9.3273822 45.5230399, 9.3274167 45.5230452, 9.3274611 45.5230539, 9.3275055 45.5230632, 9.3275282 45.5230683, 9.3275707 45.5230787, 9.3281401 45.5232299, 9.3282598 45.5232617, 9.3285031 45.5233241)",,,
860600297,True,1,Piazza Risorgimento,tertiary,,8,False,6.978,"LINESTRING (9.3268743 45.5229964, 9.3268705 45.5230094, 9.3268666 45.5230204, 9.3268609 45.5230299, 9.3268511 45.5230416, 9.326841 45.523054)",,roundabout,
59511466,False,,Via Filippo Turati,unclassified,,,True,64.511,"LINESTRING (9.325926 45.524517, 9.3266763 45.5245405, 9.3267533 45.5245389)",,,
373436511,False,2,Via Leonardo da Vinci,tertiary,,,True,13.75,"LINESTRING (9.3267533 45.5245389, 9.3267443 45.5246624)",,,
59511466,False,,Via Filippo Turati,unclassified,,,False,64.511,"LINESTRING (9.3267533 45.5245389, 9.3266763 45.5245405, 9.325926 45.524517)",,,
373436511,False,2,Via Leonardo da Vinci,tertiary,,,False,85.93299999999999,"LINESTRING (9.3267533 45.5245389, 9.3268045 45.5238394, 9.3268098 45.5237671)",,,
31560883,True,,Via Giacomo Leopardi,residential,50,,False,69.403,"LINESTRING (9.3284366 45.5285473, 9.3275528 45.5284684)",,,
377471982,True,1,Via Alessandro Manzoni,tertiary,30,3,False,105.45600000000002,"LINESTRING (9.3287433 45.5274024, 9.3275325 45.5273175, 9.3275007 45.5273134, 9.3274702 45.5273074, 9.3274358 45.5272987, 9.3274028 45.5272881)",,,
377472000,True,,Via Giuseppe Giusti,residential,,,False,129.535,"LINESTRING (9.3287433 45.5274024, 9.3287311 45.5274382, 9.3284366 45.5285473)",,,
129465895,True,,Via don Giovanni Minzoni,residential,,,False,78.872,"LINESTRING (9.3347993 45.5285006, 9.334799 45.5284696, 9.3348276 45.5278121, 9.3348283 45.5277916)",,,
356042660,True,1,Via Trieste,residential,30,,False,51.042,"LINESTRING (9.3347993 45.5285006, 9.3343502 45.5284883, 9.3343224 45.5284888, 9.334309 45.5284904, 9.3342934 45.528495, 9.3342749 45.528506, 9.3342645 45.5285185, 9.3342587 45.528529, 9.334255 45.5285418, 9.33425 45.5285892)",,,
138157415,False,,Vicolo Elba,residential,,,False,159.82999999999998,"LINESTRING (9.3246282 45.5285622, 9.3248664 45.52717, 9.324872 45.527135)",,,
235623485,False,,Via dei Giardini,residential,,,True,42.687,"LINESTRING (9.3294355 45.5215284, 9.3299834 45.5215319)",,,
235623484,False,2,Vicolo della Lupa,residential,30,,False,122.237,"LINESTRING (9.3294355 45.5215284, 9.3294397 45.5211142, 9.3294379 45.5210993, 9.3294326 45.5210856, 9.3294221 45.5210705, 9.3294073 45.5210574, 9.3293857 45.5210494, 9.3293634 45.5210432, 9.3293396 45.5210393, 9.3293152 45.5210379, 9.3289077 45.5210312, 9.3288764 45.5210329, 9.3288491 45.52104, 9.3288272 45.5210489, 9.3288134 45.5210643, 9.3288052 45.5210811, 9.3288035 45.5210992, 9.3288083 45.5212536)",,,
235623484,False,2,Vicolo della Lupa,residential,30,,True,53.31,"LINESTRING (9.3294355 45.5215284, 9.3294416 45.5219049, 9.3294403 45.5220078)",,,
235958920,False,,Via della Martesana,residential,30,,False,3.415,"LINESTRING (9.3293971 45.5220026, 9.3294403 45.5220078)",,,
182994649,True,,Via Nazario Sauro,unclassified,,,False,52.509,"LINESTRING (9.3254822 45.5266397, 9.325538 45.5261691)",,,
138157415,False,,Vicolo Elba,residential,,,True,3.939,"LINESTRING (9.3248777 45.5270998, 9.324872 45.527135)",,,
373378823,True,2,Via Cristoforo Colombo,tertiary,30,,False,42.067,"LINESTRING (9.3248777 45.5270998, 9.3254154 45.5271348)",,,
166870325,False,,Piazza Papa Giovanni Ventitreesimo,unclassified,,,False,72.89999999999999,"LINESTRING (9.3368196 45.5233417, 9.3368195 45.5234085, 9.3368182 45.5239973)",,,
220905892,False,2,Via Camillo Benso Conte di Cavour,unclassified,50,,False,129.775,"LINESTRING (9.3368196 45.5233417, 9.336655 45.5233401, 9.3358765 45.5233325, 9.335675 45.5233305, 9.3356058 45.5233298, 9.3354898 45.5233287, 9.3351545 45.523315)",,,
373734360,True,1,Via Camillo Benso Conte di Cavour,unclassified,50,,False,44.864,"LINESTRING (9.3368196 45.5233417, 9.3369557 45.5233097, 9.3370001 45.5232972, 9.3370374 45.5232798, 9.3370854 45.5232562, 9.3372133 45.5231715, 9.3372886 45.5231202)",,,
351223757,True,1,Via San Rocco,unclassified,,,False,33.153,"LINESTRING (9.3264524 45.5200904, 9.326677 45.5201285, 9.3268347 45.5201541, 9.3268468 45.5201559, 9.3268669 45.5201572)",,,
"[31711943, 31711945, 365355180, 365355181, 182994645]",False,2,Via Leonardo da Vinci,tertiary,,,True,256.974,"LINESTRING (9.3270074 45.5204472, 9.3270206 45.5204938, 9.3270275 45.5205423, 9.3270334 45.5206532, 9.3270293 45.5209242, 9.3270205 45.5211568, 9.3270163 45.5212666, 9.3269528 45.522077, 9.326939 45.5222528, 9.3268995 45.5227546)",yes,,
351223758,True,1,Via Leonardo da Vinci,tertiary,,,False,19.926,"LINESTRING (9.3270074 45.5204472, 9.3269552 45.5203673, 9.3269264 45.5203319, 9.3268775 45.5202947)",,,
166870325,False,,Piazza Papa Giovanni Ventitreesimo,unclassified,,,True,72.89999999999999,"LINESTRING (9.3368182 45.5239973, 9.3368195 45.5234085, 9.3368196 45.5233417)",,,
373436511,False,2,Via Leonardo da Vinci,tertiary,,,False,13.75,"LINESTRING (9.3267443 45.5246624, 9.3267533 45.5245389)",,,
359889942,False,,Via Monsignor Claudio Guidali,residential,,,False,106.47999999999999,"LINESTRING (9.3267443 45.5246624, 9.3267903 45.5246592, 9.3268292 45.5246586, 9.3268668 45.5246586, 9.3269116 45.5246605, 9.3270599 45.5246718, 9.3271067 45.5246771, 9.3271426 45.5246815, 9.3271719 45.5246867, 9.3271968 45.5246925, 9.3272279 45.5247019, 9.3272546 45.524712, 9.3272716 45.5247199, 9.3275132 45.5248428, 9.3276612 45.5249273, 9.3276914 45.5249472, 9.327716 45.5249666, 9.3277287 45.5249779, 9.3277414 45.5249918, 9.32775 45.5250042, 9.3277656 45.5250195, 9.3277817 45.5250296, 9.3277933 45.5250343, 9.3278115 45.5250394, 9.3278333 45.525042, 9.327853 45.5250418, 9.3278734 45.5250398, 9.3278899 45.5250373, 9.3279052 45.5250336, 9.3279194 45.5250278)",,,
373436511,False,2,Via Leonardo da Vinci,tertiary,,,True,63.966,"LINESTRING (9.3267443 45.5246624, 9.3267304 45.5248515, 9.3267022 45.5252369)",,,
52483402,True,1,Via Leonardo da Vinci,tertiary,,4,False,16.911,"LINESTRING (9.3267611 45.5228713, 9.3268059 45.5228409, 9.3268995 45.5227546)",,,
373436512,True,1,Piazza Risorgimento,tertiary,,8,False,11.451,"LINESTRING (9.3267611 45.5228713, 9.3268038 45.5228882, 9.3268144 45.5228942, 9.3268257 45.522902, 9.32684 45.5229146, 9.3268505 45.5229276, 9.3268608 45.5229429)",,roundabout,
373436485,True,,Via Guglielmo Oberdan,tertiary,,5,False,6.884,"LINESTRING (9.3266317 45.5253994, 9.3266581 45.5254012, 9.3266863 45.5254076, 9.326712 45.5254212)",,,
373436514,True,1,Via Leonardo da Vinci,tertiary,,2.5,False,18.991,"LINESTRING (9.3266317 45.5253994, 9.3266656 45.5253501, 9.3267022 45.5252369)",,,
"[31711943, 31711945, 365355180, 365355181, 182994645]",False,2,Via Leonardo da Vinci,tertiary,,,False,256.974,"LINESTRING (9.3268995 45.5227546, 9.326939 45.5222528, 9.3269528 45.522077, 9.3270163 45.5212666, 9.3270205 45.5211568, 9.3270293 45.5209242, 9.3270334 45.5206532, 9.3270275 45.5205423, 9.3270206 45.5204938, 9.3270074 45.5204472)",yes,,
353939902,True,1,Via Leonardo da Vinci,tertiary,,4,False,21.154,"LINESTRING (9.3268995 45.5227546, 9.3268769 45.5228677, 9.3268608 45.5229429)",,,
373436511,False,2,Via Leonardo da Vinci,tertiary,,,True,58.098,"LINESTRING (9.326848 45.5232453, 9.3268098 45.5237671)",,,
373369706,True,1,Via Leonardo da Vinci,tertiary,,4,False,18.694,"LINESTRING (9.326848 45.5232453, 9.3267988 45.5231459, 9.3267837 45.5231213, 9.3267595 45.5230894)",,,
860600298,True,,Piazza Risorgimento,tertiary,,8,False,22.186,"LINESTRING (9.3264933 45.5228301, 9.3265155 45.5228225, 9.3265332 45.522819, 9.3265557 45.5228187, 9.3266113 45.5228282, 9.3267611 45.5228713)",,roundabout,
31711921,True,1,Via Monza,unclassified,,3,False,46.936,"LINESTRING (9.3265167 45.525527, 9.3264504 45.5255267, 9.3264299 45.5255259, 9.3263753 45.5255079, 9.3262385 45.5254572, 9.3259885 45.5253403)",,,
182994643,True,1,Via Guglielmo Oberdan,tertiary,,5,False,19.819,"LINESTRING (9.3265167 45.525527, 9.3265052 45.5254961, 9.3265069 45.5254732, 9.3265226 45.5254436, 9.3265467 45.5254229, 9.3265887 45.525405, 9.3266317 45.5253994)",,,
373436482,True,1,Piazza Risorgimento,tertiary,,8,False,25.996,"LINESTRING (9.3267595 45.5230894, 9.3267357 45.5230892, 9.3267145 45.5230872, 9.3266952 45.5230837, 9.3264772 45.5230124, 9.3264552 45.5230003)",,roundabout,
"[31547634, 292540446]",True,,"['Via Monza', 'Via Pietro da Cernusco']",unclassified,,2.5,False,303.58599999999996,"LINESTRING (9.3267452 45.5255327, 9.3268018 45.5255793, 9.3268279 45.5255918, 9.3268612 45.5256037, 9.3268966 45.5256145, 9.326934 45.5256253, 9.3269687 45.5256332, 9.3269875 45.5256364, 9.3270114 45.5256404, 9.3270392 45.5256449, 9.3270699 45.5256496, 9.327102 45.5256543, 9.3271344 45.5256588, 9.3271659 45.5256628, 9.3272053 45.5256676, 9.3272423 45.5256698, 9.3272811 45.52567, 9.3273217 45.5256683, 9.3273621 45.5256651, 9.3273998 45.5256605, 9.3274328 45.5256548, 9.327464 45.5256476, 9.3274953 45.5256394, 9.3275227 45.5256317, 9.3275496 45.5256232, 9.3275872 45.5256086, 9.3278212 45.5255287, 9.3278417 45.5255245, 9.3278573 45.5255237, 9.3278707 45.5255245, 9.3278874 45.5255276, 9.3279047 45.5255362, 9.3279259 45.5255515, 9.3279353 45.5255608, 9.3279429 45.5255771, 9.3279456 45.5255932, 9.3279693 45.5257917, 9.3279708 45.5258065, 9.3279732 45.5258315, 9.3279879 45.5259853, 9.3279898 45.5260289, 9.3279939 45.5261189, 9.3279948 45.5261399, 9.3279902 45.5262275, 9.3279857 45.5262689, 9.3279743 45.5263247, 9.3279538 45.5263757, 9.3279368 45.5264012, 9.3277028 45.526722, 9.3275891 45.5268778, 9.3274912 45.5270609, 9.327435 45.5272171, 9.3274102 45.5272717, 9.3274028 45.5272881)",,,
373436485,True,,Via Guglielmo Oberdan,tertiary,,5,False,7.404999999999999,"LINESTRING (9.3267452 45.5255327, 9.3267128 45.5255595, 9.3266733 45.5255745)",,,
373436521,True,1,Via Guglielmo Oberdan,tertiary,,3,False,12.551,"LINESTRING (9.3266733 45.5255745, 9.3265994 45.5256748)",,,
