osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction,width
28523297,Via Antonio Gramsci,secondary,False,False,34.476,"LINESTRING (11.2947692 43.8069253, 11.2948165 43.8069249, 11.2948606 43.8069245, 11.2949291 43.806924, 11.2951462 43.8069222, 11.2951988 43.8069218)",,SP53,30,,
44782993,Piazza Giuseppe Garibaldi,secondary,False,True,29.036,"LINESTRING (11.2947692 43.8069253, 11.2945917 43.8069225, 11.2944761 43.8069176, 11.2944079 43.8069131)",,SP53,30,,
28523297,Via Antonio Gramsci,secondary,False,False,50.676,"LINESTRING (11.2962046 43.8069195, 11.2962795 43.806924, 11.2963519 43.8069341, 11.2964371 43.8069511, 11.2965849 43.8069866, 11.2968106 43.8070421)",,SP53,30,,
28523297,Via Antonio Gramsci,secondary,False,True,80.712,"LINESTRING (11.2962046 43.8069195, 11.2956446 43.8069207, 11.2951988 43.8069218)",,SP53,30,,
461912913,Via dei Massicini,residential,False,True,133.35199999999998,"LINESTRING (11.2962046 43.8069195, 11.2961622 43.8068964, 11.2961286 43.8068886, 11.2959507 43.8068715, 11.295797 43.8067979, 11.2956435 43.8067313, 11.2955472 43.8066485, 11.2954054 43.8065794, 11.2952798 43.8065114, 11.295036 43.8063877, 11.2948453 43.8062662)",,,30,,
44779198,Via dei Ceanzi,residential,False,False,26.548,"LINESTRING (11.2985657 43.809293, 11.2986569 43.8092755, 11.2987123 43.8092682, 11.2988507 43.809264, 11.298892 43.8092677)",,,,,
583366567,Via Andrea Costa,tertiary,False,False,133.28900000000002,"LINESTRING (11.2985657 43.809293, 11.2984835 43.8092728, 11.2983829 43.8092586, 11.2982631 43.8092457, 11.2981303 43.8092359, 11.2980032 43.8092244, 11.2978394 43.8092011, 11.2976998 43.8091833, 11.2975833 43.809175, 11.297445 43.8091715, 11.2972731 43.8091676, 11.2971235 43.8091592, 11.2970096 43.8091469, 11.2969279 43.8091241)",,,30,,
464759896,Via Sant'Anna,residential,False,False,6.739,"LINESTRING (11.2933519 43.8088622, 11.2933522 43.8089019, 11.2933523 43.8089228)",,,30,,
843932174,Via Primo Conti,tertiary,False,False,85.45100000000001,"LINESTRING (11.2933519 43.8088622, 11.2932831 43.8088935, 11.2931919 43.8089519, 11.2930761 43.8090524, 11.2930125 43.8091332, 11.292968 43.8092089, 11.2929233 43.8093168, 11.2928911 43.8093691, 11.2928643 43.8093923, 11.2928321 43.8094175, 11.2927945 43.8094291, 11.2927677 43.8094349, 11.2927239 43.8094307)",,,30,,
1259032890,Via Primo Conti,tertiary,False,True,16.778,"LINESTRING (11.2933519 43.8088622, 11.2933931 43.8088485, 11.2934476 43.8088303, 11.2934925 43.8088219, 11.2934996 43.8088208, 11.2935492 43.8088161)",,,30,,
225402509,Via Giovanni Duprè,residential,False,False,25.262999999999998,"LINESTRING (11.2930256 43.8075155, 11.2931009 43.8076315, 11.2931409 43.8077263)",,,30,,
1259032883,Via Giovanni Duprè,tertiary,False,False,37.814,"LINESTRING (11.2930256 43.8075155, 11.293043 43.8074645, 11.293043 43.8074413, 11.293035 43.8074162, 11.2929706 43.8072507, 11.2929621 43.8072236, 11.2929572 43.8072081, 11.2929494 43.8071858)",,,30,,
1259032883,Via Giovanni Duprè,tertiary,False,True,35.115,"LINESTRING (11.2930256 43.8075155, 11.2930149 43.8075323, 11.2929948 43.8075526, 11.2929693 43.8075739, 11.2929129 43.8076088, 11.2927855 43.8076784, 11.2927039 43.8077253)",,,30,,
28523157,Piazza Mino da Fiesole,secondary,True,False,16.656000000000002,"LINESTRING (11.2926892 43.8069195, 11.2926622 43.8069351, 11.2926296 43.8069436, 11.292595 43.806944, 11.2925621 43.8069363, 11.2925344 43.8069214, 11.2925149 43.8069008)",1,SP53,30,roundabout,
1259032883,Via Giovanni Duprè,tertiary,False,True,37.309000000000005,"LINESTRING (11.2926892 43.8069195, 11.2927289 43.8069425, 11.2927931 43.8069825, 11.2927996 43.8069865, 11.292866 43.8070377, 11.2928938 43.8070658, 11.2929089 43.80709, 11.2929357 43.8071471, 11.2929494 43.8071858)",,,30,,
28522968,Via Vecchia Fiesolana,unclassified,False,True,32.059,"LINESTRING (11.2910733 43.8061631, 11.291302 43.8063995)",,,,,
"[843901570, 28523228, 44779918]","['Via Giuseppe Verdi', 'Piazza Mino da Fiesole']",unclassified,True,False,226.737,"LINESTRING (11.2925737 43.8067973, 11.2925522 43.8067421, 11.2925486 43.8066984, 11.2925762 43.8066573, 11.2929728 43.8064785, 11.2930334 43.8064512, 11.2932649 43.8063369, 11.2933486 43.80625, 11.2934364 43.8060919, 11.2935299 43.8059523, 11.2935702 43.8057575, 11.2935882 43.8055866, 11.2935895 43.8053839, 11.2936193 43.8053159, 11.2936664 43.8052565, 11.293817 43.8051407)",,,30,,
583366568,Piazza Mino da Fiesole,secondary,True,False,17.218,"LINESTRING (11.2925737 43.8067973, 11.2926037 43.8067927, 11.2926343 43.8067944, 11.2926628 43.8068025, 11.292687 43.8068161, 11.2927047 43.8068342, 11.2927145 43.8068551, 11.2927155 43.8068772)",1,SP53,30,roundabout,
"[28523226, 44782995]","['Piazza Giuseppe Garibaldi', 'Via Filippo Mangani']",unclassified,True,False,77.384,"LINESTRING (11.2942085 43.8061914, 11.2943764 43.8063904, 11.2945891 43.8066682, 11.2946729 43.8068006)",1,,30,,
28523227,Via Santa Maria,residential,False,False,39.155,"LINESTRING (11.2942085 43.8061914, 11.2939393 43.8063111, 11.2937722 43.8063397)",,,30,,
44774524,Via Giuseppe Verdi,unclassified,False,False,90.912,"LINESTRING (11.294581 43.8045496, 11.2945131 43.8045969, 11.2943191 43.8047393, 11.2941693 43.8048478, 11.2940081 43.8049513, 11.293875 43.8050357, 11.293817 43.8051407)",,,30,,
44783011,Via Montececeri,unclassified,False,False,141.55999999999997,"LINESTRING (11.294581 43.8045496, 11.2946887 43.8045331, 11.2948056 43.804503, 11.2949936 43.8044717, 11.2951723 43.804458, 11.2953241 43.8044344, 11.2954142 43.8044187, 11.2955255 43.8043823, 11.2956484 43.8043221, 11.2957613 43.8042458, 11.2958621 43.8042213, 11.2959654 43.8041932, 11.2960746 43.8041738, 11.2962265 43.8041532)",,,,,
225402530,Via Doccia,residential,False,True,125.535,"LINESTRING (11.294581 43.8045496, 11.2946527 43.8044826, 11.2948442 43.8043225, 11.2953127 43.8040756, 11.2955654 43.8039486, 11.2955893 43.8039184, 11.2955948 43.8038908, 11.2955774 43.8038338, 11.2956036 43.8037655)",,,,,
44774524,Via Giuseppe Verdi,unclassified,False,True,90.912,"LINESTRING (11.293817 43.8051407, 11.293875 43.8050357, 11.2940081 43.8049513, 11.2941693 43.8048478, 11.2943191 43.8047393, 11.2945131 43.8045969, 11.294581 43.8045496)",,,30,,
44774525,Via Santa Chiara,unclassified,True,False,89.792,"LINESTRING (11.293817 43.8051407, 11.2940729 43.8055145, 11.2941936 43.8056794, 11.2943405 43.8058538)",,,30,,
44782999,Via Sant'Apollinare,residential,False,False,28.4,"LINESTRING (11.2943405 43.8058538, 11.2944045 43.8058037, 11.2945024 43.8058743, 11.2945899 43.8059347)",,,30,,3
"[44774968, 1259032886]","['Via Santa Maria', 'Via Santa Chiara']",unclassified,True,False,56.009,"LINESTRING (11.2943405 43.8058538, 11.2944477 43.8059367, 11.294532 43.806005, 11.294381 43.8060966, 11.2942085 43.8061914)",,,30,,
461912913,Via dei Massicini,residential,False,False,133.352,"LINESTRING (11.2948453 43.8062662, 11.295036 43.8063877, 11.2952798 43.8065114, 11.2954054 43.8065794, 11.2955472 43.8066485, 11.2956435 43.8067313, 11.295797 43.8067979, 11.2959507 43.8068715, 11.2961286 43.8068886, 11.2961622 43.8068964, 11.2962046 43.8069195)",,,30,,
1259032888,Via degli Artigiani,residential,False,False,22.312,"LINESTRING (11.2973333 43.8077813, 11.2975161 43.8079325)",,,30,,
44779190,Via Giovan Battista Sermei,unclassified,False,True,113.846,"LINESTRING (11.2973333 43.8077813, 11.2971692 43.8077777, 11.2970689 43.8077756, 11.2967668 43.8077133, 11.2967181 43.8077051, 11.2966762 43.8076943, 11.2966341 43.8076807, 11.2965893 43.8076602, 11.2965567 43.8076449, 11.2965321 43.807628, 11.2964995 43.8076044, 11.2964589 43.8075696, 11.2964223 43.8075347, 11.2963522 43.8074714, 11.2962715 43.8074038, 11.2961614 43.8073125)",,,30,,
"[44782991, 28523297, 1259032887]","['Via Antonio Gramsci', 'Via Giacomo Matteotti', 'Piazzetta del Ghirlandaio']",secondary,False,True,151.34099999999998,"LINESTRING (11.298573 43.8073978, 11.2984803 43.8073866, 11.298446 43.8073797, 11.2984011 43.8073677, 11.2983529 43.8073484, 11.2982026 43.8072764, 11.2981718 43.8072642, 11.298143 43.8072535, 11.2981172 43.8072472, 11.298092 43.8072453, 11.2979793 43.8072466, 11.2976039 43.807261, 11.2975261 43.8072613, 11.2974549 43.8072569, 11.2973886 43.8072492, 11.2973523 43.8072409, 11.2973155 43.8072293, 11.2972717 43.8072132, 11.2971918 43.8071825, 11.2971608 43.8071706, 11.2971528 43.8071676, 11.2971331 43.8071592, 11.2971108 43.807149, 11.2969733 43.8070865, 11.2969568 43.8070808, 11.2968106 43.8070421)",,SP53,30,,
44779198,Via dei Ceanzi,residential,False,True,26.548000000000002,"LINESTRING (11.298892 43.8092677, 11.2988507 43.809264, 11.2987123 43.8092682, 11.2986569 43.8092755, 11.2985657 43.809293)",,,,,
44779260,Via delle Mura Etrusche,residential,False,True,49.456,"LINESTRING (11.2935492 43.8088161, 11.2936426 43.8087631, 11.2936783 43.808751, 11.2941066 43.8086338)",,,30,,
"[583366569, 583366567]","['Via Andrea Costa', 'Via Primo Conti']",tertiary,False,True,273.29100000000005,"LINESTRING (11.2935492 43.8088161, 11.2936473 43.8088117, 11.2938766 43.8088165, 11.2944871 43.8088492, 11.294583 43.8088624, 11.2947704 43.8089081, 11.2949537 43.8089471, 11.2950303 43.8089614, 11.2950999 43.8089672, 11.2951704 43.8089639, 11.2952218 43.8089584, 11.2958471 43.808852, 11.2959006 43.8088463, 11.2959591 43.8088431, 11.2960321 43.8088495, 11.296189 43.8088799, 11.2963248 43.8089125, 11.296429 43.8089435, 11.2964827 43.8089623, 11.2965777 43.8089984, 11.2967658 43.8090707, 11.2968389 43.8090948)",,,30,,
1259032890,Via Primo Conti,tertiary,False,False,16.778000000000002,"LINESTRING (11.2935492 43.8088161, 11.2934996 43.8088208, 11.2934925 43.8088219, 11.2934476 43.8088303, 11.2933931 43.8088485, 11.2933519 43.8088622)",,,30,,
"[44779241, 199902890]",Via Vecchia Fiesolana,unclassified,True,False,267.986,"LINESTRING (11.2886896 43.8054809, 11.2887088 43.8054857, 11.288718 43.8055004, 11.288719 43.80551, 11.2887119 43.805524, 11.2886962 43.8055354, 11.2886443 43.805587, 11.2885584 43.8056985, 11.2885202 43.8057848, 11.2884961 43.8058467, 11.288513 43.8058795, 11.2885453 43.8058935, 11.2886359 43.8058524, 11.2887569 43.8058191, 11.2888508 43.8058213, 11.288964 43.8058332, 11.2892604 43.8058508, 11.289977 43.8059361, 11.2907141 43.8059706, 11.2908134 43.8059841, 11.2909083 43.8060172, 11.2910733 43.8061631)",,,,,
"[182818252, 1259032879]",Via Bandini,residential,True,False,291.95,"LINESTRING (11.2886896 43.8054809, 11.2887992 43.8053253, 11.2889333 43.8052401, 11.289164 43.8051472, 11.2893946 43.8050698, 11.2893893 43.8050349, 11.2893195 43.804942, 11.289246 43.8049056, 11.2889564 43.8048669, 11.2886398 43.8048088, 11.2881571 43.8047972, 11.2877976 43.8048011, 11.2876045 43.8048514, 11.2874758 43.8049598, 11.2874275 43.8050489, 11.2873631 43.8051069, 11.287222 43.8051511, 11.2870635 43.8051468)",,,,,
852066938,Piazza del Mercato,residential,False,False,9.421,"LINESTRING (11.2952967 43.807644, 11.295332 43.8075632)",,,,,
44779274,Via Michele Marini,residential,True,False,51.045,"LINESTRING (11.2952967 43.807644, 11.2955632 43.8076627, 11.2955918 43.8076645, 11.2958 43.8076775, 11.2959301 43.8076862)",,,30,,
852066938,Piazza del Mercato,residential,False,True,9.306,"LINESTRING (11.2959301 43.8076862, 11.2959426 43.807603)",,,,,
44779274,Via Michele Marini,residential,True,False,39.568000000000005,"LINESTRING (11.2959301 43.8076862, 11.296395 43.8077157, 11.2964129 43.8077297)",,,30,,
1259032889,Via delle Mura Etrusche,residential,False,False,105.559,"LINESTRING (11.2964129 43.8077297, 11.2964153 43.8077492, 11.2964109 43.8078875, 11.2964028 43.8079144, 11.2963839 43.807945, 11.2963598 43.8079645, 11.2963292 43.8079842, 11.2962777 43.8080055, 11.2957437 43.8081605, 11.2954732 43.808254)",,,30,,
44779260,Via delle Mura Etrusche,residential,False,False,49.455999999999996,"LINESTRING (11.2941066 43.8086338, 11.2936783 43.808751, 11.2936426 43.8087631, 11.2935492 43.8088161)",,,30,,
44779260,Via delle Mura Etrusche,residential,False,True,117.63099999999999,"LINESTRING (11.2941066 43.8086338, 11.2942241 43.8086008, 11.2943896 43.8085544, 11.2949935 43.8084024, 11.2951773 43.8083562, 11.2954732 43.808254)",,,30,,
"[225934986, 237386030]","['Via Pierluigi Banchi', 'Via Giovanni Bastianini']",residential,False,"[False, True]",360.8869999999999,"LINESTRING (11.2941066 43.8086338, 11.2942014 43.8086759, 11.2946462 43.8086759, 11.2949063 43.8086969, 11.2953608 43.8086145, 11.2961094 43.8084917, 11.296564 43.8085917, 11.2966008 43.8085913, 11.2968155 43.8085942, 11.2968721 43.8085947, 11.2974137 43.8085999, 11.2974779 43.8086005, 11.2981989 43.8085511, 11.2982469 43.8085454, 11.2982836 43.8085338, 11.2983018 43.808517, 11.2983151 43.8085, 11.2983213 43.8084724, 11.2983173 43.8084537, 11.2983103 43.808436, 11.2982999 43.8084166, 11.2982893 43.808398, 11.2982729 43.8083739)",,,30,,
44779262,Via Zanobi Portigiani,residential,False,False,23.227,"LINESTRING (11.2961614 43.8073125, 11.2964496 43.8073319)",,,30,,
44779190,Via Giovan Battista Sermei,unclassified,False,False,113.846,"LINESTRING (11.2961614 43.8073125, 11.2962715 43.8074038, 11.2963522 43.8074714, 11.2964223 43.8075347, 11.2964589 43.8075696, 11.2964995 43.8076044, 11.2965321 43.807628, 11.2965567 43.8076449, 11.2965893 43.8076602, 11.2966341 43.8076807, 11.2966762 43.8076943, 11.2967181 43.8077051, 11.2967668 43.8077133, 11.2970689 43.8077756, 11.2971692 43.8077777, 11.2973333 43.8077813)",,,30,,
44779916,Via Zanobi Portigiani,unclassified,False,True,75.31799999999998,"LINESTRING (11.2961614 43.8073125, 11.2959488 43.8072881, 11.2957182 43.8072718, 11.2954627 43.8072496, 11.2952299 43.8072307)",,,30,,
44779262,Via Zanobi Portigiani,residential,False,True,23.227,"LINESTRING (11.2964496 43.8073319, 11.2961614 43.8073125)",,,30,,
44779271,Via del Cecilia,unclassified,True,False,34.439,"LINESTRING (11.2952299 43.8072307, 11.2952034 43.8069671, 11.2951988 43.8069218)",1,,30,,
44779916,Via Zanobi Portigiani,unclassified,False,False,75.31800000000001,"LINESTRING (11.2952299 43.8072307, 11.2954627 43.8072496, 11.2957182 43.8072718, 11.2959488 43.8072881, 11.2961614 43.8073125)",,,30,,
28523297,Via Antonio Gramsci,secondary,False,False,80.712,"LINESTRING (11.2951988 43.8069218, 11.2956446 43.8069207, 11.2962046 43.8069195)",,SP53,30,,
28523297,Via Antonio Gramsci,secondary,False,True,34.476,"LINESTRING (11.2951988 43.8069218, 11.2951462 43.8069222, 11.2949291 43.806924, 11.2948606 43.8069245, 11.2948165 43.8069249, 11.2947692 43.8069253)",,SP53,30,,
44779275,Via Zanobi Portigiani,residential,True,False,63.784,"LINESTRING (11.2944359 43.8072572, 11.2952299 43.8072307)",,,,,
44779273,Via Giovanni Pascoli,residential,True,False,38.328,"LINESTRING (11.2944079 43.8069131, 11.2944359 43.8072572)",,,30,,
44782993,Piazza Giuseppe Garibaldi,secondary,False,True,24.391,"LINESTRING (11.2944079 43.8069131, 11.294109 43.8068733)",,SP53,30,,
44782993,Piazza Giuseppe Garibaldi,secondary,False,False,29.036,"LINESTRING (11.2944079 43.8069131, 11.2944761 43.8069176, 11.2945917 43.8069225, 11.2947692 43.8069253)",,SP53,30,,
44779275,Via Zanobi Portigiani,residential,True,False,67.945,"LINESTRING (11.2935904 43.8072898, 11.2944359 43.8072572)",,,,,
44779274,Via Michele Marini,residential,True,False,142.619,"LINESTRING (11.2935904 43.8072898, 11.2938981 43.8073716, 11.2942672 43.8074521, 11.2946877 43.8075202, 11.2950139 43.8075822, 11.2952967 43.807644)",,,30,,
44779919,Via Paolo Ricci,unclassified,False,False,39.426,"LINESTRING (11.2917233 43.8062171, 11.291539 43.8062986, 11.291302 43.8063995)",,,,,
28522968,Via Vecchia Fiesolana,unclassified,False,False,32.059,"LINESTRING (11.291302 43.8063995, 11.2910733 43.8061631)",,,,,
28522968,Via Vecchia Fiesolana,unclassified,False,True,32.515,"LINESTRING (11.291302 43.8063995, 11.2914403 43.8065232, 11.2914771 43.8065485, 11.2915379 43.8065713, 11.2916035 43.8065715)",,,,,
44779919,Via Paolo Ricci,unclassified,False,True,39.426,"LINESTRING (11.291302 43.8063995, 11.291539 43.8062986, 11.2917233 43.8062171)",,,,,
44783005,Via Madre Giovanna Ferrari,residential,False,True,30.539,"LINESTRING (11.2944853 43.8057086, 11.2944313 43.8057633, 11.2945774 43.8059062, 11.2945899 43.8059347)",,,30,,
44782999,Via Sant'Apollinare,residential,False,False,356.38900000000007,"LINESTRING (11.2945899 43.8059347, 11.2946449 43.8059399, 11.2948423 43.8059152, 11.2949473 43.8058973, 11.2949882 43.8058904, 11.2951427 43.805816, 11.2953573 43.8057231, 11.2955375 43.805655, 11.2957177 43.8055373, 11.2958122 43.8054692, 11.2961297 43.8053701, 11.2964301 43.8052957, 11.2967391 43.8051966, 11.2970052 43.8051409, 11.2975631 43.805017, 11.2981639 43.8048869, 11.2983012 43.8048559, 11.2984219 43.8048156, 11.2985247 43.804752, 11.2985688 43.8047084, 11.2986102 43.8047011)",,,30,,3
44782999,Via Sant'Apollinare,residential,False,True,28.4,"LINESTRING (11.2945899 43.8059347, 11.2945024 43.8058743, 11.2944045 43.8058037, 11.2943405 43.8058538)",,,30,,3
44783005,Via Madre Giovanna Ferrari,residential,False,False,30.538999999999998,"LINESTRING (11.2945899 43.8059347, 11.2945774 43.8059062, 11.2944313 43.8057633, 11.2944853 43.8057086)",,,30,,
44782999,Via Sant'Apollinare,residential,False,True,356.38899999999995,"LINESTRING (11.2986102 43.8047011, 11.2985688 43.8047084, 11.2985247 43.804752, 11.2984219 43.8048156, 11.2983012 43.8048559, 11.2981639 43.8048869, 11.2975631 43.805017, 11.2970052 43.8051409, 11.2967391 43.8051966, 11.2964301 43.8052957, 11.2961297 43.8053701, 11.2958122 43.8054692, 11.2957177 43.8055373, 11.2955375 43.805655, 11.2953573 43.8057231, 11.2951427 43.805816, 11.2949882 43.8058904, 11.2949473 43.8058973, 11.2948423 43.8059152, 11.2946449 43.8059399, 11.2945899 43.8059347)",,,30,,3
44783009,Via di Belvedere,unclassified,False,False,39.582,"LINESTRING (11.2959089 43.8044229, 11.2959647 43.804351, 11.2961627 43.8042029, 11.2962265 43.8041532)",,,,,
44783009,Via di Belvedere,unclassified,False,True,39.582,"LINESTRING (11.2962265 43.8041532, 11.2961627 43.8042029, 11.2959647 43.804351, 11.2959089 43.8044229)",,,,,
44783011,Via Montececeri,unclassified,False,False,224.65699999999998,"LINESTRING (11.2962265 43.8041532, 11.2964723 43.8041207, 11.2967678 43.8040765, 11.2971108 43.8040189, 11.2973788 43.8040224, 11.297895 43.8040311, 11.2980322 43.8040504, 11.2984248 43.804155, 11.2989432 43.8042938)",,,,,
44783011,Via Montececeri,unclassified,False,True,141.56000000000003,"LINESTRING (11.2962265 43.8041532, 11.2960746 43.8041738, 11.2959654 43.8041932, 11.2958621 43.8042213, 11.2957613 43.8042458, 11.2956484 43.8043221, 11.2955255 43.8043823, 11.2954142 43.8044187, 11.2953241 43.8044344, 11.2951723 43.804458, 11.2949936 43.8044717, 11.2948056 43.804503, 11.2946887 43.8045331, 11.294581 43.8045496)",,,,,
44783011,Via Montececeri,unclassified,False,True,224.65699999999998,"LINESTRING (11.2989432 43.8042938, 11.2984248 43.804155, 11.2980322 43.8040504, 11.297895 43.8040311, 11.2973788 43.8040224, 11.2971108 43.8040189, 11.2967678 43.8040765, 11.2964723 43.8041207, 11.2962265 43.8041532)",,,,,
182730265,Via di San Francesco,unclassified,False,False,60.86899999999999,"LINESTRING (11.2916596 43.8074232, 11.2920814 43.8071646, 11.2921209 43.807134, 11.2921429 43.8071106, 11.2921545 43.8070827, 11.2921584 43.8070594, 11.2921587 43.8070341)",,,,,
"[1259032880, 28522967]",Via Fra' Giovanni da Fiesole detto il Beato Angelico,secondary,False,False,511.90199999999993,"LINESTRING (11.2950032 43.8030303, 11.2949053 43.8031144, 11.2947445 43.8032532, 11.2946099 43.8033438, 11.2945599 43.8033705, 11.2943696 43.8034721, 11.2941873 43.8035674, 11.2939781 43.8036792, 11.293795 43.8037835, 11.2936129 43.8039062, 11.2929405 43.8043999, 11.2927437 43.8045474, 11.292537 43.8046624, 11.2924824 43.8046989, 11.2923449 43.8047845, 11.2923006 43.8048197, 11.292273 43.8048606, 11.2922568 43.8049084, 11.2922477 43.8049632, 11.2922516 43.8050222, 11.2923672 43.80542, 11.2923848 43.8055037, 11.292388 43.805573, 11.2923835 43.8056349, 11.2923665 43.8057051, 11.2923244 43.8058023, 11.2922668 43.8058932, 11.2921607 43.8060065, 11.2919603 43.8061632, 11.2919263 43.8061895, 11.2917684 43.8063118, 11.2916795 43.806404, 11.2916239 43.8064852, 11.291605 43.8065552, 11.2916035 43.8065715)",2,SP53,50,,
152993149,Via dei Ferruzzi,unclassified,False,False,105.87799999999999,"LINESTRING (11.2950032 43.8030303, 11.2949061 43.803039, 11.2947735 43.8030677, 11.2942986 43.8032023, 11.2937995 43.8034052)",,,,,
152993149,Via dei Ferruzzi,unclassified,False,False,297.36499999999995,"LINESTRING (11.2937995 43.8034052, 11.2937657 43.8033646, 11.2932454 43.8035098, 11.2927813 43.8036163, 11.2923119 43.8039162, 11.2921209 43.8040373, 11.2920552 43.8040605, 11.2919618 43.8040548, 11.2918392 43.804032, 11.2917475 43.8040127, 11.2916187 43.8040318, 11.2913115 43.8042008, 11.2912978 43.8042839, 11.2913023 43.8043584, 11.2913383 43.8043808, 11.2916444 43.8042485, 11.2917298 43.8042336, 11.291824 43.8042453)",,,,,
152993149,Via dei Ferruzzi,unclassified,False,True,105.878,"LINESTRING (11.2937995 43.8034052, 11.2942986 43.8032023, 11.2947735 43.8030677, 11.2949061 43.803039, 11.2950032 43.8030303)",,,,,
225934983,,residential,False,False,105.64699999999999,"LINESTRING (11.2937995 43.8034052, 11.2934252 43.8035427, 11.293043 43.8037279, 11.2927283 43.8039458)",,,,,
225402530,Via Doccia,residential,False,False,125.535,"LINESTRING (11.2956036 43.8037655, 11.2955774 43.8038338, 11.2955948 43.8038908, 11.2955893 43.8039184, 11.2955654 43.8039486, 11.2953127 43.8040756, 11.2948442 43.8043225, 11.2946527 43.8044826, 11.294581 43.8045496)",,,,,
