osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,tunnel,width,access
20292959,True,,Via Kinzica dei Sismondi,residential,30,False,70.484,"LINESTRING (10.4021165 43.7144795, 10.4019385 43.7142295, 10.4017466 43.7139052)",,,,
"[845141122, 845141123, 192931491, 62041114, 23342777, 355431130]",True,,"['Via San Martino', 'Via del Moro']",residential,"['30', '10']",False,112.597,"LINESTRING (10.4021165 43.7144795, 10.4019478 43.7145683, 10.4019576 43.7146146, 10.401973 43.7147693, 10.4019642 43.7150075, 10.4019658 43.7150612, 10.4019738 43.7151393, 10.4019828 43.7151738, 10.4019993 43.7152134, 10.4020281 43.7152586, 10.4021037 43.7153554, 10.4021415 43.7153998)",,building_passage,,
355431128,False,,Via del Carmine,residential,,False,17.253,"LINESTRING (10.4012178 43.7128527, 10.4012416 43.7128459, 10.4014175 43.7127958)",,,,
"[382194040, 23342790]",True,,"['Via del Carmine', 'Via della Foglia']",residential,,False,167.651,"LINESTRING (10.4012178 43.7128527, 10.4007125 43.7129923, 10.4011719 43.7140585)",,,,
227776672,True,,Via del Carmine,residential,,False,53.806,"LINESTRING (10.4014175 43.7127958, 10.4017694 43.7126987, 10.4020419 43.7126213)",,,,
253123231,False,,Via Filippo Turati,residential,,True,19.899,"LINESTRING (10.4014175 43.7127958, 10.4013393 43.7126664, 10.4013184 43.7126318)",,,,
355431128,False,,Via del Carmine,residential,,True,17.253,"LINESTRING (10.4014175 43.7127958, 10.4012416 43.7128459, 10.4012178 43.7128527)",,,,
186663028,False,,,residential,30,True,35.144,"LINESTRING (10.4073381 43.7174798, 10.4072705 43.717476, 10.4069028 43.7174497)",,,,
"[456384912, 360678236]",True,,Via Giovanni Di Simone,tertiary,50,False,69.293,"LINESTRING (10.4073381 43.7174798, 10.4073369 43.7174488, 10.4073215 43.7172058, 10.4072909 43.7168576)",,,,
48057183,True,,Via Filippo Turati,residential,,False,88.15100000000001,"LINESTRING (10.4008975 43.7118999, 10.4009264 43.7119534, 10.4010772 43.7122325, 10.4013184 43.7126318)",,,,
217534131,False,1,Via Giovanni Pascoli,residential,,True,81.471,"LINESTRING (10.4008975 43.7118999, 10.4008413 43.7119115, 10.39992 43.7120938)",,,,
22945228,True,,Via Corsica,residential,30,False,76.259,"LINESTRING (10.3998049 43.7196019, 10.3996211 43.7196204, 10.3995131 43.7196358, 10.3994004 43.719658, 10.3991408 43.7197391, 10.3989136 43.7198206)",,,,
620592223,False,,Piazza dei Cavalieri,residential,,False,33.519,"LINESTRING (10.3998049 43.7196019, 10.399977 43.7195506, 10.4001359 43.7194295)",,,,
22495381,True,,Via Alessandro Manzoni,residential,30,False,63.34,"LINESTRING (10.397434 43.712621, 10.3967691 43.7127335, 10.396724 43.7127364, 10.3966641 43.7127374)",,,,
227123112,True,,Via Sant'Antonio,residential,30,False,153.79000000000002,"LINESTRING (10.397434 43.712621, 10.3972877 43.7132602, 10.3972098 43.7136367, 10.3971365 43.7139872)",,,,
227123584,True,,Via Alessandro Manzoni,residential,30,False,94.52499999999999,"LINESTRING (10.397434 43.712621, 10.3974926 43.7126097, 10.398434 43.7124282, 10.3985708 43.7124032)",,,,
227122014,True,,Via San Paolo,residential,30,False,24.346,"LINESTRING (10.3961585 43.7138206, 10.3960716 43.7137993, 10.395941 43.7137705, 10.3958697 43.7137546)",,,,
959080282,True,2,Via Francesco Crispi,tertiary,50,False,77.81,"LINESTRING (10.3961585 43.7138206, 10.3961335 43.71387, 10.3958279 43.7144783)",,,,
22731408,True,,Via Alberto Mario,residential,30,False,36.026,"LINESTRING (10.3971365 43.7139872, 10.3975722 43.7140633)",,,,
27834849,True,,Via San Paolo,residential,30,False,25.325,"LINESTRING (10.3971365 43.7139872, 10.3968286 43.7139388)",,,,
227123112,True,,Via Sant'Antonio,residential,30,False,78.958,"LINESTRING (10.3971365 43.7139872, 10.3970037 43.7146136, 10.3969861 43.7146889)",,,,
22731408,True,,Via Alberto Mario,residential,30,False,20.603,"LINESTRING (10.3980147 43.7141077, 10.398158 43.7141105, 10.3982709 43.7141139)",,,,
19881668,True,,Via Giuseppe Mazzini,residential,30,False,183.89,"LINESTRING (10.398755 43.7140192, 10.3987079 43.7138587, 10.3986379 43.7137138, 10.3984956 43.7134493, 10.3984769 43.7133917, 10.3984636 43.7133308, 10.3984703 43.713221, 10.398477 43.7131832, 10.3985449 43.7127987, 10.3985642 43.7124855, 10.3985708 43.7124032)",,,,
323485008,True,,Via Uguccione della Faggiola,residential,30,False,41.559,"LINESTRING (10.3990435 43.7201818, 10.3989935 43.7200029, 10.3989136 43.7198206)",,,,
772150851,True,,Piazza Felice Cavallotti,residential,30,False,32.795,"LINESTRING (10.3977601 43.7199116, 10.3976265 43.7199095, 10.3975577 43.7199079, 10.3974817 43.7199023, 10.397399 43.7198892, 10.3973556 43.7198819)",,,,
152724195,True,,Via San Francesco,residential,30,False,56.236000000000004,"LINESTRING (10.4066954 43.7184716, 10.4072951 43.71854, 10.407387 43.7185484)",,,,
22945230,True,,Via Renato Fucini,residential,30,False,162.836,"LINESTRING (10.4040774 43.7182397, 10.4040869 43.7197041)",,,,
293595052,True,,Via San Francesco,residential,30,False,3.293,"LINESTRING (10.4040774 43.7182397, 10.4041182 43.718237)",,,,
23884383,True,,Via Giovanni Carminiani,residential,30,False,34.047,"LINESTRING (10.4042013 43.7172411, 10.4037822 43.7171964)",,,,
1251051512,True,,Piazza San Paolo all'Orto,residential,30,False,31.366,"LINESTRING (10.4042013 43.7172411, 10.4041762 43.7175226)",,,,
53351879,True,,Via San Francesco,residential,30,False,74.647,"LINESTRING (10.4042384 43.7182366, 10.4051625 43.7183043)",,,,
294171658,True,,Piazza San Paolo all'Orto,residential,30,False,41.197,"LINESTRING (10.4042384 43.7182366, 10.4042777 43.7178672)",,,,
762857156,True,,Via Ludovico Coccapani,residential,30,False,108.159,"LINESTRING (10.4054336 43.7173146, 10.4054971 43.7168059, 10.4055144 43.7166097, 10.4055212 43.7164822, 10.4055433 43.7163454)",,,,
35815507,True,,Via Giovanni Carminiani,residential,30,False,54.415,"LINESTRING (10.404759 43.7172728, 10.4054336 43.7173146)",,,,
22945251,True,,Via Cesare Beccaria,residential,30,False,102.60900000000001,"LINESTRING (10.404759 43.7172728, 10.4048126 43.7169822, 10.4048173 43.716937, 10.4048064 43.7169092, 10.4047844 43.7168885, 10.4047179 43.7168578, 10.4047014 43.7166616, 10.4046803 43.7165, 10.4046659 43.7163871)",,,2,
23215664,True,,Piazza della Repubblica,residential,30,False,53.09,"LINESTRING (10.4061258 43.7163478, 10.4060617 43.7158726)",,,,
23566689,True,,Via Giuseppe Giusti,residential,30,False,8.009,"LINESTRING (10.4061258 43.7163478, 10.4060264 43.7163529)",,,,
153988296,True,2,Via Francesco Crispi,tertiary,50,False,100.204,"LINESTRING (10.3970315 43.7118763, 10.3969929 43.7119692, 10.3966958 43.7126693, 10.3966641 43.7127374)",,,,
"[32440192, 881599539, 23342624, 23301104]",True,,"[""Via dell'Occhio"", 'Via Pietro Toselli', 'Via Garofani', 'Piazza dei Grilletti']",residential,30,False,289.48100000000005,"LINESTRING (10.4006405 43.715441, 10.4010139 43.7152091, 10.4007435 43.7149159, 10.4006293 43.7147575, 10.4004438 43.7143622, 10.400436 43.7143544, 10.4004246 43.7143504, 10.4001866 43.7144037, 10.4001788 43.7144106, 10.4001763 43.7144221, 10.4003245 43.7149401, 10.4003886 43.715055, 10.4004305 43.715126, 10.4006405 43.715441)",,,,
881601560,False,,Via Pietro Toselli,residential,30,True,31.119999999999997,"LINESTRING (10.4006405 43.715441, 10.4005031 43.7154887, 10.4002761 43.715532)",,,,
18083608,True,,Via San Lorenzo,residential,30,False,61.257,"LINESTRING (10.4048487 43.7197229, 10.4041241 43.719705, 10.4040869 43.7197041)",,,,
23215666,True,,Via Del Buschetto,residential,30,False,93.15599999999999,"LINESTRING (10.4060617 43.7158726, 10.4061315 43.7158374, 10.4062135 43.7158066, 10.4063192 43.7157769, 10.4064876 43.7157287, 10.4066587 43.7156861, 10.4070568 43.7155872, 10.4071138 43.7155415)",,,,
186663028,False,,,residential,30,False,35.144,"LINESTRING (10.4069028 43.7174497, 10.4072705 43.717476, 10.4073381 43.7174798)",,,,
585676803,True,,Via Ettore Sighieri,residential,33,False,114.846,"LINESTRING (10.4069028 43.7174497, 10.4067116 43.718393, 10.4066954 43.7184716)",,,,
"[23215667, 183877724]",True,,Piazza Giuseppe Mazzini,residential,,False,69.83,"LINESTRING (10.4069058 43.7146266, 10.4069418 43.7146755, 10.4071808 43.7149655, 10.4068852 43.7150635)",,,,
23884062,True,,Via Sant'Andrea,residential,30,False,198.903,"LINESTRING (10.4059375 43.7163602, 10.4059163 43.716659, 10.4058896 43.7170539, 10.4058616 43.7174679, 10.4058483 43.7178037, 10.4058374 43.7179573, 10.4058108 43.7181463)",,,,
755893267,True,,Via Palestro,residential,30,False,31.804,"LINESTRING (10.4059375 43.7163602, 10.4057359 43.7163628, 10.4055433 43.7163454)",,,,
23215668,True,,Via delle Maioliche,residential,30,False,54.803,"LINESTRING (10.4071711 43.7161385, 10.407853 43.7161381)",,,,
303645774,False,2,Via Santa Bibbiana,residential,30,False,42.214,"LINESTRING (10.4071711 43.7161385, 10.4071885 43.7164457, 10.4071814 43.7165177)",,,,
303645774,False,2,Via Santa Bibbiana,residential,30,True,66.556,"LINESTRING (10.4071711 43.7161385, 10.4071271 43.7156211, 10.4071138 43.7155415)",,,,
53351878,True,,Via San Francesco,residential,30,False,33.343,"LINESTRING (10.4031496 43.7183064, 10.4035624 43.7182763)",,,,
18083608,True,,Via San Lorenzo,residential,30,False,84.022,"LINESTRING (10.4032249 43.7197048, 10.4028179 43.7196905, 10.4027144 43.719686, 10.4022524 43.7196734, 10.4021804 43.7196742)",,,,
23301021,True,,Via Santa Cecilia,residential,30,False,155.63899999999998,"LINESTRING (10.4032249 43.7197048, 10.403173 43.7190523, 10.403157 43.7184408, 10.4031496 43.7183064)",,,,
32602931,False,,Via Canto del Nicchio,residential,30,True,6.52,"LINESTRING (10.4017881 43.7196815, 10.4018689 43.7196868)",,,,
"[23294288, 620592226]",True,,"['Piazza dei Cavalieri', 'Via Consoli del Mare']",residential,30,False,124.259,"LINESTRING (10.4017881 43.7196815, 10.4017095 43.7196769, 10.4016379 43.7196706, 10.4013734 43.7196138, 10.4013326 43.7196036, 10.4010644 43.7195315, 10.4009166 43.7194865, 10.4008109 43.7194466, 10.4005528 43.7193763, 10.4004733 43.7193577, 10.4004085 43.7193531, 10.4003227 43.7193552)",,,,
323469908,True,,Via Santa Maria,residential,30,False,171.173,"LINESTRING (10.3969295 43.718127, 10.3968703 43.7180355, 10.3967536 43.7178721, 10.3965246 43.7175345, 10.3964362 43.7173836, 10.3964006 43.7173022, 10.3963715 43.7172277, 10.3963615 43.7171795, 10.3963567 43.7171227, 10.3963486 43.7170326, 10.3963504 43.7168953, 10.3963579 43.7168127, 10.3963693 43.7167429, 10.3963901 43.7166791)",,,,
25158364,True,,Via Trento,residential,30,False,59.205,"LINESTRING (10.3963901 43.7166791, 10.3956664 43.7167786)",,,,
323469908,True,,Via Santa Maria,residential,30,False,10.245,"LINESTRING (10.3963901 43.7166791, 10.396422 43.7165899)",,,,
53576454,True,,Via Mercanti,residential,30,False,8.893,"LINESTRING (10.4039185 43.7175129, 10.4038089 43.7175239)",,,,
"[23884384, 23342597]",True,,"['Via Domenico Vernagalli', 'Via degli Orafi']",residential,"['30', '10']",False,104.65799999999999,"LINESTRING (10.4036673 43.7164314, 10.4034475 43.7165014, 10.4032775 43.7165788, 10.4033473 43.7167243, 10.4034791 43.7171829)",,,,
"[23884386, 1230657390]",True,,"['Piazza Cairoli', 'Via Conte Camillo Benso Cavour']",residential,30,False,60.792,"LINESTRING (10.4036673 43.7164314, 10.4036147 43.7162034, 10.4034988 43.7159755, 10.4034616 43.7159079)",,,,
53576682,True,,Via San Bernardo,residential,,False,20.763,"LINESTRING (10.4017466 43.7139052, 10.4019853 43.7138338)",,,,
20292959,True,,Via Kinzica dei Sismondi,residential,30,False,124.642,"LINESTRING (10.4017466 43.7139052, 10.4016437 43.7136652, 10.4015696 43.713495, 10.4014585 43.7132598, 10.4012178 43.7128527)",,,,
62124279,False,,Via San Bernardo,residential,,False,51.744,"LINESTRING (10.4021925 43.7137774, 10.402171 43.7137012, 10.4022184 43.713625, 10.4023803 43.713556, 10.4025873 43.7134792)",,,,
23343005,True,,Via Pietro Gori,residential,30,False,70.341,"LINESTRING (10.4030849 43.7133399, 10.4034149 43.7139258)",,,,
341833606,False,,Via San Bernardo,residential,30,True,42.891,"LINESTRING (10.4030849 43.7133399, 10.4028209 43.7134114, 10.4025873 43.7134792)",,,,
"[23342775, 32680879]",False,,"[""Vicolo dell'Oro"", 'Via San Bernardo']",residential,,"[False, True]",79.539,"LINESTRING (10.4011719 43.7140585, 10.401159 43.7140619, 10.4009585 43.7141149, 10.401051 43.7143567, 10.4011046 43.7144446, 10.4012618 43.7146142)",,,,
382194042,True,,Via San Bernardo,residential,,False,49.235,"LINESTRING (10.4011719 43.7140585, 10.4015347 43.7139615, 10.4017466 43.7139052)",,,,
"[32680879, 23342775]",False,,"['Via San Bernardo', ""Vicolo dell'Oro""]",residential,,"[False, True]",79.539,"LINESTRING (10.4012618 43.7146142, 10.4011046 43.7144446, 10.401051 43.7143567, 10.4009585 43.7141149, 10.401159 43.7140619, 10.4011719 43.7140585)",,,,
"[62124280, 881606571, 881606572]",True,,Via San Bernardo,residential,30,False,17.794,"LINESTRING (10.4019853 43.7138338, 10.402006 43.7138278, 10.4021734 43.7137826, 10.4021925 43.7137774)",,building_passage,,
396908641,True,,Via San Martino,residential,30,False,7.181,"LINESTRING (10.4023091 43.7143871, 10.4022341 43.7144222)",,,,
"[845141112, 23342779, 845141111]",True,,Vicolo Borghese,residential,30,False,66.829,"LINESTRING (10.4023091 43.7143871, 10.4022938 43.7143614, 10.4022389 43.7142777, 10.4021917 43.7142059, 10.402107 43.7140485, 10.4019853 43.7138338)",,building_passage,,
20180840,True,,Via Antonio Ceci,residential,30,False,19.369,"LINESTRING (10.4051595 43.7125694, 10.4051465 43.7126558, 10.4051185 43.7127407)",,,,
23343005,True,,Via Pietro Gori,residential,30,False,116.93199999999999,"LINESTRING (10.4021569 43.7125797, 10.402217 43.7125893, 10.4025663 43.7127558, 10.4026143 43.7127843, 10.4027109 43.7128416, 10.4028157 43.7129362, 10.402908 43.7130642, 10.4030849 43.7133399)",,,,
23343006,False,,Vicolo Scaramucci,residential,,False,53.365,"LINESTRING (10.4022841 43.713053, 10.4025252 43.7133677, 10.4025873 43.7134792)",,,,
23343006,False,,Vicolo Scaramucci,residential,,True,53.365,"LINESTRING (10.4025873 43.7134792, 10.4025252 43.7133677, 10.4022841 43.713053)",,,,
62124279,False,,Via San Bernardo,residential,,True,51.744,"LINESTRING (10.4025873 43.7134792, 10.4023803 43.713556, 10.4022184 43.713625, 10.402171 43.7137012, 10.4021925 43.7137774)",,,,
341833606,False,,Via San Bernardo,residential,30,False,42.891,"LINESTRING (10.4025873 43.7134792, 10.4028209 43.7134114, 10.4030849 43.7133399)",,,,
23884061,False,,Via delle Belle Torri,residential,30,False,27.102,"LINESTRING (10.4039032 43.7161409, 10.4039744 43.7161202, 10.4042162 43.7160502)",,,,
304098193,True,,Via delle Belle Torri,residential,30,False,29.022,"LINESTRING (10.4042162 43.7160502, 10.4045452 43.7159426)",,,,
23884061,False,,Via delle Belle Torri,residential,30,True,27.102,"LINESTRING (10.4042162 43.7160502, 10.4039744 43.7161202, 10.4039032 43.7161409)",,,,
23884388,True,,Via del Teatro,residential,50,False,50.369,"LINESTRING (10.4045452 43.7159426, 10.4046659 43.7163871)",,,,
304098193,True,,Via delle Belle Torri,residential,30,False,18.135,"LINESTRING (10.4045452 43.7159426, 10.4047539 43.7158806)",,,,
304098193,True,,Via delle Belle Torri,residential,30,False,15.87,"LINESTRING (10.4051342 43.7157108, 10.405298 43.7156311)",,,,
311863441,False,,Via delle Belle Torri,residential,30,True,18.449,"LINESTRING (10.4056572 43.7154287, 10.4054899 43.7155423)",,,,
755893267,True,,Via Palestro,residential,30,False,19.94,"LINESTRING (10.4055433 43.7163454, 10.4052953 43.7163506)",,,,
371898614,True,,Via del Cuore,residential,30,False,19.447,"LINESTRING (10.4055433 43.7163454, 10.4055659 43.716302, 10.4055691 43.7161735)",,,,
294171658,True,,Piazza San Paolo all'Orto,residential,30,False,68.71,"LINESTRING (10.4042777 43.7178672, 10.4042815 43.7178312, 10.4043432 43.7172511)",,,,
23884066,True,,Via Giuseppe Vernaccini,residential,30,False,84.824,"LINESTRING (10.4053327 43.7178711, 10.4051147 43.7178794, 10.404766 43.7178741, 10.4042777 43.7178672)",,,2.5,
762857156,True,,Via Ludovico Coccapani,residential,30,False,62.487,"LINESTRING (10.4053327 43.7178711, 10.4053508 43.7178187, 10.4053778 43.7177159, 10.4054336 43.7173146)",,,,
23884068,True,,,residential,30,False,33.195,"LINESTRING (10.4055691 43.7161735, 10.4059785 43.716134)",,,,
304098193,True,,Via delle Belle Torri,residential,30,False,18.313,"LINESTRING (10.405298 43.7156311, 10.4054899 43.7155423)",,,,
23884064,True,,Via del Cuore,residential,30,False,64.40299999999999,"LINESTRING (10.405298 43.7156311, 10.4054827 43.7159222, 10.4055691 43.7161735)",,,,
53576454,True,,Via Mercanti,residential,30,False,20.739,"LINESTRING (10.4041762 43.7175226, 10.4039185 43.7175129)",,,,
1251051512,True,,Piazza San Paolo all'Orto,residential,30,False,79.575,"LINESTRING (10.4041762 43.7175226, 10.4041695 43.7175994, 10.4041182 43.718237)",,,,
23884386,True,,Via Conte Camillo Benso Cavour,residential,30,False,85.569,"LINESTRING (10.4037822 43.7171964, 10.4037386 43.7168697, 10.4036673 43.7164314)",,,,
387327012,True,,Via Giovanni Carminiani,residential,30,False,24.406,"LINESTRING (10.4034791 43.7171829, 10.4037822 43.7171964)",,,,
23884384,True,,Via degli Orafi,residential,30,False,39.513,"LINESTRING (10.4034791 43.7171829, 10.4034929 43.7172186, 10.4035493 43.7174169, 10.4035614 43.7175324)",,,,
"[303452776, 23215670]",True,,"['Via delle Case Dipinte', 'Via Mercanti']",residential,30,False,123.088,"LINESTRING (10.4035614 43.7175324, 10.4030945 43.717538, 10.4031066 43.7177539, 10.4031197 43.7179124, 10.4031353 43.7181362, 10.4031496 43.7183064)",,,,
"[303452777, 311908174, 303452775]",True,,"['Via Battichiodi', 'Via degli Orafi']",residential,30,False,82.726,"LINESTRING (10.4035614 43.7175324, 10.4035616 43.7175612, 10.4035673 43.7176888, 10.4035624 43.7182763)",,building_passage,,
53351878,True,,Via San Francesco,residential,30,False,27.23,"LINESTRING (10.4035624 43.7182763, 10.4038996 43.7182523)",,,,
585672649,True,,Via San Francesco,residential,30,False,14.358,"LINESTRING (10.4038996 43.7182523, 10.4040774 43.7182397)",,,,
23884060,True,,Via Calafati,residential,,False,82.245,"LINESTRING (10.4038996 43.7182523, 10.4039221 43.7175932, 10.4039185 43.7175129)",,,,
755893267,True,,Via Palestro,residential,30,False,14.169,"LINESTRING (10.4044262 43.7163978, 10.4042502 43.7164052)",,,,
"[304098183, 304098189, 628059039]",True,,Vicolo San Pierino,"['residential', 'unclassified']",,False,42.251,"LINESTRING (10.4044262 43.7163978, 10.4043587 43.7162608, 10.4042722 43.7161411, 10.4042267 43.7160673, 10.4042162 43.7160502)",,building_passage,,
755893267,True,,Via Palestro,residential,30,False,33.18,"LINESTRING (10.4052953 43.7163506, 10.4048837 43.7163738)",,,,
23884389,True,,Via della Scuola,residential,30,False,72.322,"LINESTRING (10.4052953 43.7163506, 10.4052445 43.7161197, 10.4051342 43.7157108)",,,,
304098193,True,,Via delle Belle Torri,residential,30,False,35.965,"LINESTRING (10.4047539 43.7158806, 10.40491 43.7158191, 10.4049778 43.7157887, 10.4051342 43.7157108)",,,,
55804764,True,2,Lungarno Antonio Pacinotti,tertiary,50,False,145.05599999999998,"LINESTRING (10.3974748 43.7163187, 10.3976793 43.7163591, 10.3981125 43.7164428, 10.3985498 43.7165213, 10.3988314 43.7165644, 10.3991082 43.7165957, 10.3992331 43.716607)",,,,
216691233,True,,Piazza Francesco Carrara,residential,,False,45.028,"LINESTRING (10.3974748 43.7163187, 10.3974526 43.7163809, 10.3973575 43.7166789, 10.3973467 43.7167129)",,,,
"[1101498833, 55804764]",True,2,Lungarno Antonio Pacinotti,tertiary,50,False,72.992,"LINESTRING (10.3966029 43.7161352, 10.3966775 43.7161503, 10.3970894 43.7162421, 10.3973213 43.7162881, 10.3974748 43.7163187)",,,,
"[308722473, 323469908, 308722476]",True,,Via Santa Maria,residential,30,False,52.615,"LINESTRING (10.396422 43.7165899, 10.3964385 43.7165532, 10.396452 43.7165195, 10.3965762 43.7161965, 10.3966029 43.7161352)",,building_passage,,
24248956,False,,Via Porton Rosso,residential,,True,32.289,"LINESTRING (10.4009982 43.7169419, 10.4011256 43.7172173)",,,,
55804764,True,2,Lungarno Antonio Pacinotti,tertiary,50,False,157.816,"LINESTRING (10.4002481 43.7166222, 10.4004371 43.7166028, 10.4006665 43.7165762, 10.400958 43.716537, 10.4012596 43.7164891, 10.4014664 43.7164505, 10.4015634 43.7164297, 10.4016499 43.7164112, 10.4020483 43.7163094, 10.4021489 43.7162818)",,,,
306410133,False,,Via Domenico Cavalca,residential,30,False,14.046,"LINESTRING (10.4007099 43.7174892, 10.4005402 43.7175194)",,,,
306410133,False,,Via Domenico Cavalca,residential,30,True,4.052,"LINESTRING (10.4007099 43.7174892, 10.4007603 43.7174903)",,,,
24248957,True,,Vicolo del Tidi,residential,30,False,52.629999999999995,"LINESTRING (10.4007099 43.7174892, 10.4006606 43.7174289, 10.4004485 43.7170559)",,,,
306410133,False,,Via Domenico Cavalca,residential,30,True,60.075,"LINESTRING (10.3998677 43.7177108, 10.4003688 43.7176136, 10.4004503 43.7175346, 10.4005402 43.7175194)",,,,
"[20149860, 326777342]",True,,Piazza San Frediano,residential,30,False,44.822,"LINESTRING (10.3998677 43.7177108, 10.3998704 43.7177897, 10.3998918 43.7181135)",,,,
329486467,False,,Vicolo del Tidi,residential,30,True,9.18,"LINESTRING (10.4004485 43.7170559, 10.400556 43.717028)",,,,
"[139761149, 139761141, 24248957]",True,,Vicolo del Tidi,residential,"['15', '30']",False,50.995999999999995,"LINESTRING (10.4004485 43.7170559, 10.4003202 43.7168215, 10.4002806 43.7167409, 10.4002607 43.7166672, 10.4002481 43.7166222)",,building_passage,1.3,
24248960,False,,Via Della Sapienza,living_street,,False,54.977,"LINESTRING (10.3998771 43.717097, 10.3991932 43.717086)",,,,
22754021,True,,Via Curtatone e Montanara,residential,30,False,68.269,"LINESTRING (10.3998771 43.717097, 10.3998771 43.71713, 10.3998759 43.7171587, 10.3998629 43.7175681, 10.3998677 43.7177108)",,,,
24248960,False,,Via Della Sapienza,living_street,,True,34.704,"LINESTRING (10.3987614 43.7170838, 10.3991932 43.717086)",,,,
24248960,False,,Via Della Sapienza,living_street,,False,34.704,"LINESTRING (10.3991932 43.717086, 10.3987614 43.7170838)",,,,
24248960,False,,Via Della Sapienza,living_street,,True,54.977,"LINESTRING (10.3991932 43.717086, 10.3998771 43.717097)",,,,
"[24248964, 24248966]",False,,Via Filippo Serafini,living_street,,False,53.361000000000004,"LINESTRING (10.3991932 43.717086, 10.3992268 43.7166599, 10.3992331 43.716607)",,,,
"[24248964, 24248966]",False,,Via Filippo Serafini,living_street,,True,53.361000000000004,"LINESTRING (10.3992331 43.716607, 10.3992268 43.7166599, 10.3991932 43.717086)",,,,
55804764,True,2,Lungarno Antonio Pacinotti,tertiary,50,False,53.26,"LINESTRING (10.3992331 43.716607, 10.3994447 43.7166243, 10.3995461 43.7166297, 10.3996421 43.7166325, 10.3998939 43.7166398)",,,,
"[24248968, 133910269]",False,,Via Domenico Cavalca,residential,"['15', '30']",False,43.897999999999996,"LINESTRING (10.4016306 43.717085, 10.4014979 43.7170884, 10.401267 43.7171594, 10.4011256 43.7172173)",,building_passage,,
25158486,False,,Via Ricucchi,residential,,False,50.77,"LINESTRING (10.3956664 43.7167786, 10.3958066 43.7163334)",,,,
25158486,False,,Via Ricucchi,residential,,True,50.77,"LINESTRING (10.3958066 43.7163334, 10.3956664 43.7167786)",,,,
