osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,junction,width
358623250,False,,,Via Graz,residential,True,52.579,50,"LINESTRING (13.7906937 45.6883177, 13.7906791 45.6883697, 13.7906694 45.6884397, 13.7906152 45.688529, 13.790613 45.6885567, 13.7906322 45.6886901, 13.7906487 45.6887801)",,
819452096,False,2,SR58;SP1,Strada per Vienna,primary,True,69.978,50,"LINESTRING (13.7906937 45.6883177, 13.7902562 45.6882302, 13.7898274 45.688145)",,
819452096,False,2,SR58;SP1,Strada per Vienna,primary,True,28.684,50,"LINESTRING (13.7910488 45.6883885, 13.7906937 45.6883177)",,
200187238,False,2,SP1,Via di Basovizza,secondary,False,153.328,,"LINESTRING (13.7910488 45.6883885, 13.7910703 45.688339, 13.7910834 45.6883143, 13.7911123 45.6882908, 13.7912396 45.6882372, 13.791446 45.6881537, 13.7916911 45.6880535, 13.7919999 45.6879291, 13.79225 45.6878234, 13.7923667 45.6877702, 13.7924768 45.6877136, 13.7925565 45.6876675, 13.7926436 45.6876115)",,
987107675,False,2,SR58,Strada per Vienna,primary,False,111.96100000000001,50,"LINESTRING (13.7910488 45.6883885, 13.7916382 45.6885117, 13.7919465 45.6885793, 13.7924269 45.6886835)",,
"[27190828, 50242750]",False,,,"[""Via dell'Assenzio"", 'Via del Terrano']",residential,True,407.08999999999986,,"LINESTRING (13.7926436 45.6876115, 13.7929877 45.6876497, 13.7933692 45.6876458, 13.7935706 45.6876505, 13.7936359 45.6876584, 13.7937001 45.6876891, 13.793789 45.6877382, 13.7939 45.6877821, 13.7940559 45.687826, 13.7941614 45.6878479, 13.7944888 45.6878661, 13.7946354 45.6878654, 13.7947559 45.6878623, 13.7949262 45.6878474, 13.7950841 45.6878322, 13.7952219 45.6878238, 13.7953509 45.6878219, 13.795423 45.6878384, 13.795477 45.6878706, 13.7955366 45.6879202, 13.7955996 45.6879744, 13.7956188 45.6879901, 13.795675 45.6880247, 13.7957115 45.6880546, 13.7957048 45.6880774, 13.7956679 45.6881015, 13.7955967 45.6881342, 13.7955074 45.688189, 13.7954002 45.6882477, 13.7952526 45.6883205, 13.7952135 45.6883794, 13.7951765 45.6884807, 13.7951041 45.688659, 13.7950582 45.6887768, 13.794995 45.6890933, 13.7949803 45.6891989, 13.7949653 45.689236)",,
200187238,False,2,SP1,Via di Basovizza,secondary,False,180.157,,"LINESTRING (13.7926436 45.6876115, 13.7927614 45.6875267, 13.7928592 45.6874398, 13.7929901 45.6873151, 13.7933789 45.6869309, 13.7938167 45.6864888, 13.7940045 45.6863014)",,
200187238,False,2,SP1,Via di Basovizza,secondary,True,153.328,,"LINESTRING (13.7926436 45.6876115, 13.7925565 45.6876675, 13.7924768 45.6877136, 13.7923667 45.6877702, 13.79225 45.6878234, 13.7919999 45.6879291, 13.7916911 45.6880535, 13.791446 45.6881537, 13.7912396 45.6882372, 13.7911123 45.6882908, 13.7910834 45.6883143, 13.7910703 45.688339, 13.7910488 45.6883885)",,
200187238,False,2,SP1,Via di Basovizza,secondary,False,42.791,,"LINESTRING (13.7946277 45.6857044, 13.7947438 45.685617, 13.7948931 45.6855272, 13.7950382 45.6854491)",,
200187238,False,2,SP1,Via di Basovizza,secondary,True,82.21600000000001,,"LINESTRING (13.7946277 45.6857044, 13.7944383 45.685865, 13.7940045 45.6863014)",,
200187238,False,2,SP1,Via di Basovizza,secondary,True,42.791,,"LINESTRING (13.7950382 45.6854491, 13.7948931 45.6855272, 13.7947438 45.685617, 13.7946277 45.6857044)",,
9328765,False,2,SR58,Via Nazionale,primary,False,254.121,,"LINESTRING (13.7836833 45.683446, 13.7838418 45.6836484, 13.7842056 45.6840924, 13.7843134 45.684217, 13.7844242 45.6843373, 13.7846129 45.6845228, 13.7848198 45.6847176, 13.7849938 45.6848641, 13.7850913 45.6849432, 13.7851854 45.6850148, 13.7853762 45.6851546, 13.7855771 45.6852959)",,
1139106956,False,,,,residential,True,7.406,30,"LINESTRING (13.7833419 45.684588, 13.7832476 45.6845978)",,
471830993,False,,,Via Doberdò,residential,False,132.191,30,"LINESTRING (13.7833419 45.684588, 13.7833584 45.6846925, 13.7833862 45.684836, 13.783398 45.6849267, 13.783395 45.6850281, 13.7833917 45.6851298, 13.7833801 45.6851995, 13.7833342 45.6853401, 13.7832606 45.6855631, 13.7832181 45.6856633, 13.7831446 45.6857455)",,
471830993,False,,,Via Doberdò,residential,True,151.81999999999996,30,"LINESTRING (13.7833419 45.684588, 13.783301 45.6843847, 13.7832618 45.6841985, 13.7832404 45.684068, 13.7832511 45.6839648, 13.7832496 45.6838567, 13.7832379 45.6838149, 13.7832076 45.6837228, 13.7831381 45.6835277, 13.7830408 45.6835239, 13.7828637 45.6834127, 13.7828457 45.6833939, 13.7828281 45.6833625)",,
202675170,False,,SP1,Via di Prosecco,secondary,True,73.351,,"LINESTRING (13.7885402 45.6880535, 13.7885038 45.6881657, 13.788455 45.6883573, 13.7883838 45.6886167, 13.7883522 45.6886997)",,
819452109,True,1,SP1,Via di Prosecco,secondary,False,23.602,,"LINESTRING (13.7885402 45.6880535, 13.788549 45.6879415, 13.7885382 45.6878417)",,
337609486,False,,,,residential,True,3.507,,"LINESTRING (13.7883522 45.6886997, 13.7883934 45.6887126)",,
202675170,False,,SP1,Via di Prosecco,secondary,False,73.351,,"LINESTRING (13.7883522 45.6886997, 13.7883838 45.6886167, 13.788455 45.6883573, 13.7885038 45.6881657, 13.7885402 45.6880535)",,
202675170,False,,SP1,Via di Prosecco,secondary,True,91.49300000000001,,"LINESTRING (13.7883522 45.6886997, 13.7882505 45.6889102, 13.7881701 45.6890696, 13.7880631 45.689281, 13.7879529 45.6894736)",,
202675170,False,,SP1,Via di Prosecco,secondary,False,91.493,,"LINESTRING (13.7879529 45.6894736, 13.7880631 45.689281, 13.7881701 45.6890696, 13.7882505 45.6889102, 13.7883522 45.6886997)",,
202675170,False,,SP1,Via di Prosecco,secondary,True,33.077999999999996,,"LINESTRING (13.7879529 45.6894736, 13.7879022 45.6895522, 13.7877697 45.6897234, 13.787758 45.6897379)",,
665000199,False,,,,residential,False,33.044,,"LINESTRING (13.7879529 45.6894736, 13.7880378 45.6894977, 13.7881163 45.6895128, 13.7882156 45.6895462, 13.7882955 45.6895316, 13.7883545 45.6895373)",,
202675170,False,,SP1,Via di Prosecco,secondary,False,17.528,,"LINESTRING (13.7876554 45.6898783, 13.787758 45.6897379)",,
9330654,True,,,Via Doberdò,residential,False,15.85,,"LINESTRING (13.7876554 45.6898783, 13.7876408 45.6898724, 13.787612 45.6898608, 13.7874787 45.689807)",,
27715816,False,2,SP1,Via di Prosecco,secondary,True,18.503,,"LINESTRING (13.7876554 45.6898783, 13.7875969 45.6899524, 13.787543 45.690025)",,
27715816,False,2,SP1,Via di Prosecco,secondary,False,12.285,,"LINESTRING (13.7874673 45.690122, 13.787543 45.690025)",,
27715816,False,2,SP1,Via di Prosecco,secondary,True,4.157,,"LINESTRING (13.7874673 45.690122, 13.7874411 45.6901546)",,
68431456,True,,,,residential,False,46.317,,"LINESTRING (13.7874673 45.690122, 13.7875069 45.6901702, 13.787583 45.6902457, 13.7876608 45.6903357, 13.7877058 45.6903863, 13.7877607 45.6904281, 13.7878074 45.6904622)",,
50242736,False,,,Via dei Salici,residential,False,15.243,30,"LINESTRING (13.785181 45.6879352, 13.7853266 45.6878433)",,
25023666,True,,,Via Doberdò,residential,False,243.088,30,"LINESTRING (13.785181 45.6879352, 13.7850851 45.6878479, 13.7850236 45.6878069, 13.7848038 45.6876317, 13.784619 45.6874021, 13.7846046 45.6873709, 13.7845827 45.6873434, 13.7845566 45.6873107, 13.7844957 45.6872588, 13.7843661 45.6871646, 13.7841924 45.6870616, 13.7839805 45.6869598, 13.7838115 45.6868685, 13.7837038 45.686817, 13.7836471 45.6867875, 13.7835708 45.6867415, 13.7835021 45.686667, 13.7834109 45.6865654, 13.7831875 45.6862937)",,
50242736,False,,,Via dei Salici,residential,True,142.82,30,"LINESTRING (13.785181 45.6879352, 13.7851201 45.68797, 13.7850655 45.6879864, 13.7849043 45.6880092, 13.7846989 45.6880279, 13.7846821 45.6880284, 13.7845917 45.6880361, 13.7845611 45.688038, 13.7843629 45.6880506, 13.7841142 45.6880677, 13.7837867 45.6880976, 13.7833804 45.6881413)",,
50242734,False,,,Via Doberdò,residential,True,12.823,30,"LINESTRING (13.7873179 45.6897809, 13.7874787 45.689807)",,
50242734,False,,,Via Doberdò,residential,False,79.31200000000001,30,"LINESTRING (13.7873179 45.6897809, 13.7872653 45.6897512, 13.7872225 45.6897029, 13.7871039 45.6895652, 13.7870798 45.6895333, 13.787046 45.6894901, 13.7870058 45.689387, 13.7869862 45.6892794, 13.7869622 45.6892347, 13.786906 45.6891861, 13.7868709 45.6891575)",,
50242734,False,,,Via Doberdò,residential,False,12.823,30,"LINESTRING (13.7874787 45.689807, 13.7873179 45.6897809)",,
50242738,True,,,Via Doberdò,residential,False,23.838,,"LINESTRING (13.7874787 45.689807, 13.7875446 45.6897839, 13.7876552 45.6897438, 13.7877004 45.6897294, 13.787758 45.6897379)",,
25642437,False,,,Via dei Salici,residential,False,183.77499999999998,30,"LINESTRING (13.7833804 45.6881413, 13.7833867 45.6881636, 13.7833507 45.6882314, 13.7832978 45.6882932, 13.7830509 45.6884709, 13.7828481 45.6886075, 13.7828131 45.6887153, 13.7828034 45.688748, 13.7828079 45.6887903, 13.7829653 45.6889237, 13.7829751 45.6889573, 13.7829526 45.6889848, 13.7829061 45.6890162, 13.7827866 45.6890929, 13.7825274 45.6892463, 13.7825094 45.6892551, 13.7824096 45.6893041, 13.782279 45.6893815)",,
50242736,False,,,Via dei Salici,residential,False,142.82,30,"LINESTRING (13.7833804 45.6881413, 13.7837867 45.6880976, 13.7841142 45.6880677, 13.7843629 45.6880506, 13.7845611 45.688038, 13.7845917 45.6880361, 13.7846821 45.6880284, 13.7846989 45.6880279, 13.7849043 45.6880092, 13.7850655 45.6879864, 13.7851201 45.68797, 13.785181 45.6879352)",,
50242736,False,,,Via dei Salici,residential,True,66.659,30,"LINESTRING (13.7833804 45.6881413, 13.7828133 45.6881927, 13.7825288 45.6882151)",,
27715816,False,2,SP1,Via di Prosecco,secondary,True,12.285,,"LINESTRING (13.787543 45.690025, 13.7874673 45.690122)",,
9330999,False,,,,residential,False,65.27199999999999,,"LINESTRING (13.787543 45.690025, 13.7876566 45.6900748, 13.7877736 45.6901055, 13.7878658 45.690068, 13.7880774 45.6900423, 13.7882243 45.6900326, 13.7883357 45.6900421)",,
27715816,False,2,SP1,Via di Prosecco,secondary,False,18.503,,"LINESTRING (13.787543 45.690025, 13.7875969 45.6899524, 13.7876554 45.6898783)",,
622309929,False,,,Via degli Alpini,residential,True,5.476,,"LINESTRING (13.7883287 45.6900911, 13.7883357 45.6900421)",,
56137823,True,,,Via degli Alpini,residential,False,99.943,,"LINESTRING (13.7883287 45.6900911, 13.7883692 45.6901071, 13.7884958 45.690105, 13.7885848 45.6901008, 13.7886662 45.6901154, 13.7887687 45.6901548, 13.7889177 45.6902435, 13.7889397 45.6902563, 13.7890097 45.6902822, 13.7890593 45.6902992, 13.7891341 45.6903303, 13.7891743 45.6903554, 13.7892401 45.6904165, 13.7894239 45.6904931)",,
25023845,False,,,,residential,False,226.641,,"LINESTRING (13.7949908 45.6905466, 13.7949158 45.690549, 13.7946782 45.69058, 13.7944861 45.6906103, 13.7942748 45.6906351, 13.7941334 45.690639, 13.793992 45.6906514, 13.7938756 45.6906514, 13.7937607 45.6906492, 13.7936818 45.6906387, 13.7936263 45.690629, 13.793573 45.6905827, 13.7935016 45.6905126, 13.7934249 45.6904343, 13.7933464 45.6903368, 13.7933057 45.6902833, 13.7932681 45.6902467, 13.7932323 45.6902076, 13.7931772 45.6901663, 13.7931176 45.690131, 13.7930315 45.6901031, 13.7928983 45.6900357, 13.7928458 45.6899951, 13.7927936 45.689949, 13.7927679 45.68992, 13.7927489 45.6898946, 13.7927219 45.6898703, 13.7926714 45.6898793, 13.7926236 45.6898843)",,
25829501,False,,SP9,Via di Monrupino,secondary,False,57.42200000000001,,"LINESTRING (13.7949908 45.6905466, 13.7949707 45.6907175, 13.7949646 45.6907864, 13.7949481 45.6909731, 13.794949 45.6910214, 13.7949517 45.6910619)",,
27715816,False,2,SP1,Via di Prosecco,secondary,False,66.052,,"LINESTRING (13.7854093 45.6914865, 13.7854547 45.6914723, 13.7855752 45.6914556, 13.7857035 45.6914486, 13.7858196 45.691465, 13.7859188 45.6914964, 13.7860152 45.6915368, 13.7861042 45.6915679, 13.7861797 45.6915821, 13.7862113 45.6915829)",,
1136133342,False,,,Via del Biancospino,residential,True,63.333,30,"LINESTRING (13.7854093 45.6914865, 13.785321 45.6914581, 13.7851602 45.6914366, 13.7848971 45.6914186, 13.784607 45.6914193)",,
50242736,False,,,Via dei Salici,residential,True,15.243,30,"LINESTRING (13.7853266 45.6878433, 13.785181 45.6879352)",,
51081189,True,,,Via Doberdò,residential,False,25.89,30,"LINESTRING (13.7853266 45.6878433, 13.7853363 45.687895, 13.7853586 45.6879556, 13.7853842 45.688, 13.7854341 45.688061)",,
202675169,False,,,Via dei Salici,residential,False,11.234,30,"LINESTRING (13.7853266 45.6878433, 13.7854031 45.6877959, 13.7854342 45.6877758)",,
51081184,True,,,Via della Vena,residential,False,30.068,30,"LINESTRING (13.7857262 45.6877368, 13.7856376 45.6875626, 13.7855982 45.6875192, 13.7855626 45.6874958)",,
158833649,True,,,Via dei Salici,residential,False,23.099,30,"LINESTRING (13.7857262 45.6877368, 13.785526 45.6877659, 13.7854342 45.6877758)",,
158833649,True,,,Via dei Salici,residential,False,144.556,30,"LINESTRING (13.7875431 45.6875092, 13.7874328 45.6875226, 13.7871784 45.6875815, 13.7870394 45.6876112, 13.7869005 45.6876312, 13.7867828 45.6876327, 13.7866383 45.687623, 13.7865202 45.6876196, 13.7863865 45.6876295, 13.7862366 45.6876483, 13.7859493 45.6877023, 13.7857262 45.6877368)",,
24512725,False,,,Piazzale Monte Re,unclassified,False,52.042,,"LINESTRING (13.7882732 45.6862781, 13.7877167 45.6865387)",,
50242723,False,,,Via di Conconello,unclassified,False,79.211,,"LINESTRING (13.7882732 45.6862781, 13.7884288 45.6862291, 13.7885951 45.6861975, 13.7888212 45.6861537, 13.7892537 45.6860898)",,
141506943,False,,,Piazzale Monte Re / Nanoški trg,living_street,True,83.315,,"LINESTRING (13.7882732 45.6862781, 13.7881086 45.6860802, 13.7875673 45.6863085, 13.7875537 45.6863866)",,
87223332,False,2,,Via della Ferrovia,unclassified,False,9.43,,"LINESTRING (13.7862113 45.6915829, 13.7862121 45.6916677)",,
27715816,False,2,SP1,Via di Prosecco,secondary,False,58.377,,"LINESTRING (13.7862113 45.6915829, 13.7862638 45.6915698, 13.786308 45.6915455, 13.7863496 45.6915138, 13.7864009 45.6914607, 13.7864493 45.6914055, 13.7865556 45.6912802, 13.7866464 45.6911675)",,
27715816,False,2,SP1,Via di Prosecco,secondary,True,66.052,,"LINESTRING (13.7862113 45.6915829, 13.7861797 45.6915821, 13.7861042 45.6915679, 13.7860152 45.6915368, 13.7859188 45.6914964, 13.7858196 45.691465, 13.7857035 45.6914486, 13.7855752 45.6914556, 13.7854547 45.6914723, 13.7854093 45.6914865)",,
27715816,False,2,SP1,Via di Prosecco,secondary,True,15.476,,"LINESTRING (13.7867415 45.6910452, 13.7866464 45.6911675)",,
27715816,False,2,SP1,Via di Prosecco,secondary,False,37.886,,"LINESTRING (13.7867415 45.6910452, 13.7867897 45.6909832, 13.7869764 45.6907466)",,
120002172,False,,,,residential,False,14.168,,"LINESTRING (13.7878074 45.6904622, 13.7877751 45.6905876)",,
68431456,True,,,,residential,False,33.502,,"LINESTRING (13.7878074 45.6904622, 13.7879331 45.6904354, 13.7880329 45.6903959, 13.7881186 45.690357, 13.7881857 45.6903229)",,
120002172,False,,,,residential,True,14.168,,"LINESTRING (13.7877751 45.6905876, 13.7878074 45.6904622)",,
120002173,True,,,,residential,False,16.294,,"LINESTRING (13.7877751 45.6905876, 13.7877456 45.6906503, 13.7877298 45.6907042, 13.787714 45.6907272)",,
24824761,True,,,,residential,False,82.35000000000001,,"LINESTRING (13.787714 45.6907272, 13.7877346 45.6907496, 13.7877519 45.6907846, 13.7877684 45.6908419, 13.7878375 45.6909585, 13.7878493 45.6909939, 13.7878396 45.6910448, 13.7878234 45.6910737, 13.787777 45.6911159, 13.7877397 45.6911563, 13.7877232 45.6911859, 13.7877083 45.6912145, 13.7876814 45.6912442, 13.7876429 45.6912828, 13.7876057 45.6912974, 13.7875515 45.6912978, 13.787523 45.6913081, 13.7875078 45.6913444)",,
120002173,True,,,,residential,False,60.99199999999999,,"LINESTRING (13.787714 45.6907272, 13.7876509 45.6907748, 13.7875695 45.6908271, 13.7874638 45.6908845, 13.7873795 45.6909254, 13.787259 45.6909937, 13.7871554 45.6910291, 13.7870855 45.6910476)",,
120002173,True,,,,residential,False,27.172,,"LINESTRING (13.7870855 45.6910476, 13.7869336 45.6910609, 13.7868279 45.6910649, 13.7867415 45.6910452)",,
1122901410,False,1,,,residential,False,2.494,50,"LINESTRING (13.7875078 45.6913444, 13.7875352 45.6913561)",,
24824761,True,,,,residential,False,47.439,,"LINESTRING (13.7875078 45.6913444, 13.787448 45.6913093, 13.7873663 45.6912639, 13.7872448 45.6911901, 13.7871485 45.6911086, 13.7871017 45.6910889, 13.7870855 45.6910476)",,
50242752,False,1,,,residential,False,92.89300000000001,50,"LINESTRING (13.7882198 45.6904465, 13.7882896 45.6904852, 13.7882948 45.6904958, 13.7883107 45.6905282, 13.7883179 45.6905659, 13.7883224 45.6906231, 13.7883359 45.6906728, 13.7883566 45.6906942, 13.7883881 45.6907112, 13.7884628 45.6907376, 13.7885502 45.6907697, 13.7886393 45.6908137, 13.7887428 45.690852, 13.7888589 45.6908948, 13.7889337 45.6909319, 13.789008 45.6909655, 13.7890381 45.6909791)",,
120002173,True,,,,residential,False,39.742,,"LINESTRING (13.7882198 45.6904465, 13.7881214 45.6905049, 13.7880621 45.6905487, 13.7879366 45.6905793, 13.7878335 45.6905917, 13.7877751 45.6905876)",,
8164261,False,,,Via Carsia,unclassified,False,31.199999999999996,30,"LINESTRING (13.7835286 45.6861457, 13.7834881 45.6861655, 13.7833679 45.6862184, 13.783262 45.6862634, 13.7831875 45.6862937)",,
8164261,False,,,Via Carsia,unclassified,True,74.226,30,"LINESTRING (13.7835286 45.6861457, 13.7835797 45.6861203, 13.783753 45.686044, 13.7839289 45.6859752, 13.7843511 45.6858065)",,
471830993,False,,,Via Doberdò,residential,True,53.641,30,"LINESTRING (13.7835286 45.6861457, 13.7832489 45.6858743, 13.7831446 45.6857455)",,
471830993,False,,,Via Doberdò,residential,False,53.641,30,"LINESTRING (13.7831446 45.6857455, 13.7832489 45.6858743, 13.7835286 45.6861457)",,
471830993,False,,,Via Doberdò,residential,True,132.191,30,"LINESTRING (13.7831446 45.6857455, 13.7832181 45.6856633, 13.7832606 45.6855631, 13.7833342 45.6853401, 13.7833801 45.6851995, 13.7833917 45.6851298, 13.783395 45.6850281, 13.783398 45.6849267, 13.7833862 45.684836, 13.7833584 45.6846925, 13.7833419 45.684588)",,
8164261,False,,,Via Carsia,unclassified,True,31.2,30,"LINESTRING (13.7831875 45.6862937, 13.783262 45.6862634, 13.7833679 45.6862184, 13.7834881 45.6861655, 13.7835286 45.6861457)",,
25023845,False,,,,residential,False,223.592,,"LINESTRING (13.7926236 45.6898843, 13.792604 45.6899272, 13.7925626 45.6899731, 13.7924915 45.6900165, 13.7924393 45.690041, 13.7923907 45.6900668, 13.7923782 45.6901103, 13.7923728 45.6902129, 13.792366 45.6903245, 13.7923612 45.6904269, 13.7923716 45.690513, 13.7923889 45.690607, 13.7924078 45.6906799, 13.7924888 45.6908246, 13.7924888 45.6908762, 13.7924686 45.6909214, 13.7924343 45.6909588, 13.7923941 45.6909857, 13.7923465 45.6910138, 13.7922922 45.6910375, 13.7922081 45.6910688, 13.7921245 45.6910904, 13.7920324 45.6910956, 13.7919576 45.6910922, 13.7918478 45.6910736, 13.7917776 45.6910459, 13.7917188 45.6910686, 13.7916604 45.6911097, 13.7915265 45.6912113, 13.7914522 45.6912882)",,
25023845,False,,,,residential,True,226.64099999999996,,"LINESTRING (13.7926236 45.6898843, 13.7926714 45.6898793, 13.7927219 45.6898703, 13.7927489 45.6898946, 13.7927679 45.68992, 13.7927936 45.689949, 13.7928458 45.6899951, 13.7928983 45.6900357, 13.7930315 45.6901031, 13.7931176 45.690131, 13.7931772 45.6901663, 13.7932323 45.6902076, 13.7932681 45.6902467, 13.7933057 45.6902833, 13.7933464 45.6903368, 13.7934249 45.6904343, 13.7935016 45.6905126, 13.793573 45.6905827, 13.7936263 45.690629, 13.7936818 45.6906387, 13.7937607 45.6906492, 13.7938756 45.6906514, 13.793992 45.6906514, 13.7941334 45.690639, 13.7942748 45.6906351, 13.7944861 45.6906103, 13.7946782 45.69058, 13.7949158 45.690549, 13.7949908 45.6905466)",,
1267667352,False,,,Via Graz,residential,False,25.336000000000002,50,"LINESTRING (13.7926236 45.6898843, 13.7925476 45.6898283, 13.7924321 45.6897781, 13.7923732 45.6897406)",,
50242748,False,,,Via Stiria,residential,False,17.549,,"LINESTRING (13.7923732 45.6897406, 13.7924367 45.6897038, 13.7925258 45.6896253)",,
1267667351,False,,,Via Graz,residential,False,83.657,50,"LINESTRING (13.7923732 45.6897406, 13.7922863 45.6897545, 13.7921728 45.6897438, 13.7920216 45.6897199, 13.7918226 45.6896702, 13.7916417 45.6896407, 13.7914436 45.6896117, 13.7913248 45.6896105)",,
1267667352,False,,,Via Graz,residential,True,25.336,50,"LINESTRING (13.7923732 45.6897406, 13.7924321 45.6897781, 13.7925476 45.6898283, 13.7926236 45.6898843)",,
50242746,False,,,Via Carinzia,residential,False,107.316,,"LINESTRING (13.7925258 45.6896253, 13.7924906 45.6895775, 13.7924691 45.6895128, 13.7924638 45.6894816, 13.7924501 45.6894014, 13.7923988 45.689182, 13.7923503 45.6890054, 13.7923368 45.6889225, 13.7923731 45.688818, 13.7924269 45.6886835)",,
50242748,False,,,Via Stiria,residential,False,113.85399999999998,,"LINESTRING (13.7925258 45.6896253, 13.7926646 45.6895382, 13.7927695 45.6894635, 13.7928667 45.6893883, 13.7929491 45.689337, 13.793044 45.6892947, 13.793163 45.6892477, 13.793289 45.6891968, 13.7933751 45.6891611, 13.7934125 45.689125, 13.7934349 45.6891034, 13.7935088 45.6890039, 13.793548 45.6889272)",,
50242748,False,,,Via Stiria,residential,True,17.549,,"LINESTRING (13.7925258 45.6896253, 13.7924367 45.6897038, 13.7923732 45.6897406)",,
987107675,False,2,SR58,Strada per Vienna,primary,False,91.201,50,"LINESTRING (13.7924269 45.6886835, 13.793548 45.6889272)",,
50242746,False,,,Via Carinzia,residential,True,107.316,,"LINESTRING (13.7924269 45.6886835, 13.7923731 45.688818, 13.7923368 45.6889225, 13.7923503 45.6890054, 13.7923988 45.689182, 13.7924501 45.6894014, 13.7924638 45.6894816, 13.7924691 45.6895128, 13.7924906 45.6895775, 13.7925258 45.6896253)",,
987107675,False,2,SR58,Strada per Vienna,primary,True,111.961,50,"LINESTRING (13.7924269 45.6886835, 13.7919465 45.6885793, 13.7916382 45.6885117, 13.7910488 45.6883885)",,
1136133342,False,,,Via del Biancospino,residential,False,175.75600000000003,30,"LINESTRING (13.7824241 45.6917125, 13.7827389 45.6917022, 13.7830353 45.6917097, 13.7832297 45.6917163, 13.7834282 45.6917125, 13.7835181 45.6917021, 13.7837608 45.6916273, 13.7839432 45.6915692, 13.784088 45.6915233, 13.784257 45.6914783, 13.784426 45.6914399, 13.784607 45.6914193)",,
25829501,False,,SP9,Via di Monrupino,secondary,True,57.422000000000004,,"LINESTRING (13.7949517 45.6910619, 13.794949 45.6910214, 13.7949481 45.6909731, 13.7949646 45.6907864, 13.7949707 45.6907175, 13.7949908 45.6905466)",,
337609486,False,,,,residential,False,25.727,,"LINESTRING (13.788711 45.6886681, 13.788626 45.6886977, 13.7884986 45.6887182, 13.7883934 45.6887126)",,
