osmid,lanes,name,highway,oneway,reversed,length,geometry,access,ref,maxspeed,junction
427840205,,Via Gosaldo,residential,False,False,56.105,"LINESTRING (12.276075 45.5062731, 12.2767948 45.5062628)",,,,
4710522,,Via Marmolada,residential,False,False,40.845,"LINESTRING (12.2773126 45.5066229, 12.2773058 45.5062556)",,,,
427840208,,Via Passo Pordoi,residential,False,True,37.048,"LINESTRING (12.2762036 45.5040439, 12.2766787 45.5040324)",,,,
4710524,,Via Passo Pordoi,residential,False,True,151.726,"LINESTRING (12.2762036 45.5040439, 12.276153 45.5027554, 12.2761716 45.5026993, 12.2761756 45.5026816)",,,,
427840208,,Via Passo Pordoi,residential,False,False,17.552,"LINESTRING (12.2762036 45.5040439, 12.2761497 45.5040452, 12.2759785 45.5040492)",,,,
4710518,,Via Passo Bernina,residential,False,True,23.133,"LINESTRING (12.2759785 45.5040492, 12.2759895 45.5042571)",,,,
427840208,,Via Passo Pordoi,residential,False,True,17.552,"LINESTRING (12.2759785 45.5040492, 12.2761497 45.5040452, 12.2762036 45.5040439)",,,,
427840208,,Via Passo Pordoi,residential,False,False,37.048,"LINESTRING (12.2766787 45.5040324, 12.2762036 45.5040439)",,,,
116714531,,Via Col Visentin,residential,False,False,140.131,"LINESTRING (12.2766787 45.5040324, 12.2766319 45.5028433, 12.2766394 45.5028254, 12.2766535 45.5027919, 12.2766604 45.5027755)",,,,
116714531,,Via Col Visentin,residential,False,True,118.378,"LINESTRING (12.2766787 45.5040324, 12.2767112 45.504948, 12.276729 45.5049963, 12.2767321 45.5050951)",,,,
4710541,,Via San Maurizio,residential,False,False,293.433,"LINESTRING (12.2806159 45.5066205, 12.2806165 45.5060448, 12.2806541 45.5051245, 12.280664 45.5050697, 12.2806788 45.5050286, 12.2807043 45.5049979, 12.2807473 45.5049697, 12.2807919 45.5049545, 12.2808438 45.5049543, 12.2810255 45.5049722, 12.2810693 45.5049647, 12.2811118 45.5049483, 12.2811355 45.5049278, 12.281284 45.5045721, 12.2813702 45.5043615, 12.2813902 45.5043111, 12.2814039 45.5042781)",,,,
4846147,,Via Monte Boe',residential,False,True,83.022,"LINESTRING (12.277654 45.5007971, 12.2775102 45.5015369)",,,,
4846147,,Via Monte Boe',residential,False,False,58.715,"LINESTRING (12.2773111 45.5025609, 12.2774128 45.5020377)",,,,
4846147,,Via Monte Boe',residential,False,True,39.932,"LINESTRING (12.2773111 45.5025609, 12.2772509 45.5028706, 12.2772425 45.5028992, 12.2772375 45.5029162)",,,,
427809220,,Via Monte Boe',residential,False,True,67.01799999999999,"LINESTRING (12.2773111 45.5025609, 12.2777817 45.5026129, 12.2781335 45.5026521, 12.2781589 45.5026591)",,,,
427628356,,Via Monte Mesola,residential,False,False,137.44400000000002,"LINESTRING (12.2800446 45.502564, 12.280029 45.5027327, 12.2798401 45.5035042, 12.2798153 45.5036355, 12.2798064 45.5036826, 12.2797725 45.5037307, 12.2797518 45.5037601, 12.2797405 45.5037761)",,,,
427628358,,Via Passo Rolle,residential,False,False,156.92200000000003,"LINESTRING (12.2813832 45.5027673, 12.2813707 45.5028028, 12.2809258 45.5040658, 12.280906 45.504122, 12.2809006 45.5041374)",,,,
4944993,,Via dei Molini,residential,False,True,183.67,"LINESTRING (12.2822974 45.5027503, 12.282025 45.5031903, 12.2819203 45.5033675, 12.2814027 45.5042077, 12.281383 45.5042408, 12.281366 45.5042676)",,,,
4847344,,Via Cima Campo,residential,False,False,193.608,"LINESTRING (12.2877841 45.5070964, 12.287715 45.5057624, 12.2871389 45.5058076)",,,,
116931226,,Via delle Muneghe,residential,False,True,38.479,"LINESTRING (12.2877841 45.5070964, 12.287634 45.5071074, 12.287293 45.5071324)",,,,
4841413,2,Via Altinia,secondary,False,True,8.569,"LINESTRING (12.2825253 45.5088416, 12.2825209 45.5087646)",,SP40,,
430217187,,Via delle Muneghe,residential,False,False,79.098,"LINESTRING (12.2825253 45.5088416, 12.2826432 45.5088408, 12.2835403 45.5088345)",,,30,
4926456,,Via delle Muneghe,residential,True,False,158.03,"LINESTRING (12.2843617 45.5088501, 12.2844883 45.5088483, 12.284609 45.5088437, 12.2847137 45.5088324, 12.2848114 45.5088165, 12.2849091 45.508791, 12.2850005 45.508755, 12.2853305 45.50859, 12.2854245 45.508543, 12.2855119 45.5084993, 12.2859287 45.5082909, 12.2860038 45.5082597, 12.2860609 45.5082373, 12.286119 45.5082073)",,,30,
430217187,,Via delle Muneghe,residential,False,True,46.381,"LINESTRING (12.2843617 45.5088501, 12.2842301 45.5088486, 12.2840995 45.5088436, 12.2837668 45.5088382)",,,30,
4840047,,Via Monte Avena,residential,False,False,118.696,"LINESTRING (12.2862031 45.5069805, 12.2860772 45.5059167)",,,,
4721179,,Via Monte Avena,residential,False,False,59.259,"LINESTRING (12.2862031 45.5069805, 12.2857395 45.5070136, 12.28571 45.5070167, 12.2854483 45.5070441)",,,,
4840047,,Via Monte Avena,residential,False,True,26.654999999999998,"LINESTRING (12.2862031 45.5069805, 12.2862258 45.5071605, 12.2862392 45.5071828, 12.2862527 45.5072163)",,,,
430217187,,Via delle Muneghe,residential,False,False,17.655,"LINESTRING (12.2835403 45.5088345, 12.2836667 45.5088366, 12.2837668 45.5088382)",,,30,
430217187,,Via delle Muneghe,residential,False,True,79.098,"LINESTRING (12.2835403 45.5088345, 12.2826432 45.5088408, 12.2825253 45.5088416)",,,30,
4834044,,Via Cima Rosetta,residential,True,False,135.741,"LINESTRING (12.2839609 45.5060532, 12.2829498 45.5061385, 12.2827007 45.5061571, 12.2826041 45.5061411, 12.2823133 45.5061022, 12.2822371 45.5060918)",,,,
4926457,,Via Monte Fadalto,residential,False,False,81.492,"LINESTRING (12.2839609 45.5060532, 12.2839191 45.5057265, 12.2842678 45.5057265, 12.2843724 45.5057209, 12.2844961 45.5057141)",,,,
430217178,,Via Monte Paularo,residential,False,True,56.638,"LINESTRING (12.2841721 45.5075225, 12.2848983 45.5075017)",,,30,
430217177,,Via Monte Fadalto,residential,True,False,148.36,"LINESTRING (12.2841721 45.5075225, 12.2841765 45.5075535, 12.2842555 45.5081063, 12.2843617 45.5088501)",,,,
430217178,,Via Monte Paularo,residential,False,False,43.686,"LINESTRING (12.2841721 45.5075225, 12.2840764 45.5075263, 12.2836124 45.5075447)",,,30,
444782673,2,Piazza Angelo Pastrello,secondary,False,False,5.797,"LINESTRING (12.2824771 45.5045725, 12.2824063 45.5045565)",,,,
116701760,1,Piazza Angelo Pastrello,secondary,True,False,31.056,"LINESTRING (12.2824771 45.5045725, 12.2824723 45.5045958, 12.2824602 45.5046415, 12.2824533 45.5046957, 12.2824488 45.5047451, 12.2824468 45.5047876, 12.2824488 45.5048289, 12.2824496 45.5048504)",,,,
444782674,2,Piazza Angelo Pastrello,tertiary,False,True,10.017,"LINESTRING (12.2824771 45.5045725, 12.2825353 45.5045842, 12.2826007 45.5045972)",,,,
4847116,,Via San Donà,secondary,False,False,26.587,"LINESTRING (12.2800458 45.5038828, 12.2797405 45.5037761)",,,,
4826151,,Via Borgo San Pietro,residential,False,False,73.274,"LINESTRING (12.2800458 45.5038828, 12.2800387 45.503895, 12.2800168 45.5039328, 12.2800066 45.5039748, 12.2800044 45.5045372)",,,30,
4847116,,Via San Donà,secondary,False,True,72.383,"LINESTRING (12.2800458 45.5038828, 12.2801667 45.5039191, 12.2804903 45.5040164, 12.2808737 45.5041295, 12.2809006 45.5041374)",,,,
4826151,,Via Borgo San Pietro,residential,False,True,79.277,"LINESTRING (12.2800171 45.5052501, 12.2800044 45.5045372)",,,30,
4826151,,Via Borgo San Pietro,residential,False,False,204.567,"LINESTRING (12.2800171 45.5052501, 12.2800193 45.505591, 12.2800218 45.5059825, 12.2800247 45.506444, 12.2800279 45.5069532, 12.2800288 45.5070898)",,,30,
5063126,,Via Monte Peralba,residential,False,False,111.67099999999999,"LINESTRING (12.2800171 45.5052501, 12.2786324 45.5051621, 12.27859 45.5051594)",,,,
4826151,,Via Borgo San Pietro,residential,False,True,48.648,"LINESTRING (12.2800279 45.5075273, 12.2800288 45.5070898)",,,30,
4826151,,Via Borgo San Pietro,residential,False,False,184.567,"LINESTRING (12.2800279 45.5075273, 12.2803469 45.5075098, 12.2803834 45.5075232, 12.2804005 45.5075467, 12.280414 45.5076303, 12.2804308 45.5076541, 12.2804629 45.5076685, 12.2805127 45.5076732, 12.2809329 45.50762, 12.281036 45.5076076, 12.2811349 45.5076021, 12.2812395 45.507601, 12.2814769 45.5076028, 12.2817213 45.5076138, 12.2819812 45.5076348, 12.2821365 45.5076544, 12.2822213 45.5076651)",,,30,
116792923,,Via Val Fiorentina,residential,False,True,94.187,"LINESTRING (12.2800279 45.5075273, 12.2795247 45.5075548, 12.2790415 45.5075812, 12.2788229 45.5075931)",,,,
4841413,2,Via Altinia,secondary,False,False,7.618,"LINESTRING (12.282199 45.5075984, 12.2822213 45.5076651)",,SP40,,
4841413,2,Via Altinia,secondary,False,True,129.34799999999998,"LINESTRING (12.282199 45.5075984, 12.2821077 45.5073346, 12.2820887 45.5072815, 12.2820692 45.5071857, 12.2820623 45.5070998, 12.2820626 45.5070493, 12.282063 45.5069904, 12.2820764 45.5068205, 12.282108 45.5066199, 12.2821348 45.5064976, 12.282147 45.5064492)",,SP40,,
430217178,,Via Monte Paularo,residential,False,True,110.305,"LINESTRING (12.282199 45.5075984, 12.2823186 45.5075939, 12.2836124 45.5075447)",,,30,
430217178,,Via Monte Paularo,residential,False,False,110.305,"LINESTRING (12.2836124 45.5075447, 12.2823186 45.5075939, 12.282199 45.5075984)",,,30,
430217178,,Via Monte Paularo,residential,False,True,43.686,"LINESTRING (12.2836124 45.5075447, 12.2840764 45.5075263, 12.2841721 45.5075225)",,,30,
4721179,,Via Monte Avena,residential,False,False,20.153,"LINESTRING (12.2855158 45.5074586, 12.2855357 45.5076393)",,,,
4721179,,Via Monte Avena,residential,False,True,46.39,"LINESTRING (12.2855158 45.5074586, 12.2854483 45.5070441)",,,,
116931232,,Via Monte Avena,residential,False,False,48.458,"LINESTRING (12.2855158 45.5074586, 12.2852381 45.507492, 12.2850862 45.5074964, 12.2848983 45.5075017)",,,30,
4841413,2,Via Altinia,secondary,False,False,40.357,"LINESTRING (12.2822371 45.5060918, 12.282147 45.5064492)",,SP40,,
4841413,2,Via Altinia,secondary,False,True,16.735,"LINESTRING (12.2822371 45.5060918, 12.2822745 45.5059436)",,SP40,,
4847116,,Via San Donà,secondary,False,False,72.38300000000001,"LINESTRING (12.2809006 45.5041374, 12.2808737 45.5041295, 12.2804903 45.5040164, 12.2801667 45.5039191, 12.2800458 45.5038828)",,,,
4847116,,Via San Donà,secondary,False,True,39.053,"LINESTRING (12.2809006 45.5041374, 12.2810896 45.5041887, 12.281366 45.5042676)",,,,
427628358,,Via Passo Rolle,residential,False,True,156.922,"LINESTRING (12.2809006 45.5041374, 12.280906 45.504122, 12.2809258 45.5040658, 12.2813707 45.5028028, 12.2813832 45.5027673)",,,,
4846146,,Via Marmolada,residential,False,True,78.996,"LINESTRING (12.2772375 45.5029162, 12.277233 45.502936, 12.2772254 45.502969, 12.2772209 45.5029888, 12.2772374 45.5036256)",,,,
4846147,,Via Monte Boe',residential,False,False,39.932,"LINESTRING (12.2772375 45.5029162, 12.2772425 45.5028992, 12.2772509 45.5028706, 12.2773111 45.5025609)",,,,
4847116,,Via San Donà,secondary,False,False,47.63,"LINESTRING (12.2772375 45.5029162, 12.276934 45.5028372, 12.2766604 45.5027755)",,,,
4847116,,Via San Donà,secondary,False,True,117.734,"LINESTRING (12.2772375 45.5029162, 12.2774189 45.5029678, 12.277721 45.5030704, 12.277846 45.5031142, 12.2781221 45.5032106, 12.2782634 45.50326, 12.2785973 45.5033767)",,,,
4847116,,Via San Donà,secondary,False,False,39.233000000000004,"LINESTRING (12.2766604 45.5027755, 12.2764182 45.5027209, 12.2761756 45.5026816)",,,,
4847116,,Via San Donà,secondary,False,True,47.63,"LINESTRING (12.2766604 45.5027755, 12.276934 45.5028372, 12.2772375 45.5029162)",,,,
116714531,,Via Col Visentin,residential,False,True,140.131,"LINESTRING (12.2766604 45.5027755, 12.2766535 45.5027919, 12.2766394 45.5028254, 12.2766319 45.5028433, 12.2766787 45.5040324)",,,,
117067368,,Via Monte Pavione,residential,False,True,75.99099999999999,"LINESTRING (12.2766604 45.5027755, 12.276668 45.5027575, 12.2766814 45.5027256, 12.2767153 45.5026176, 12.2767672 45.5023955, 12.2768332 45.5021034)",,,,
4840892,,Via Gobbi,tertiary,False,False,7.482,"LINESTRING (12.2835108 45.5030671, 12.2835481 45.5030051)",,,,
"[4842224, 144067408, 984921390]",,Via Gobbi,residential,True,False,223.14200000000002,"LINESTRING (12.2835108 45.5030671, 12.2835634 45.5030822, 12.2838323 45.5031591, 12.2839173 45.503197, 12.2839997 45.5032431, 12.2840685 45.5032781, 12.2844441 45.503398, 12.2846761 45.5034631, 12.2855006 45.5036601, 12.2856606 45.5036938, 12.2857176 45.5037152, 12.2857531 45.5037391, 12.2857739 45.5037622, 12.2857956 45.503788, 12.285796 45.5038411, 12.2857808 45.5038932, 12.2857446 45.5039402, 12.2856981 45.5040027)",,,,
4846147,,Via Monte Boe',residential,False,False,56.201,"LINESTRING (12.2774128 45.5020377, 12.2775102 45.5015369)",,,,
4846147,,Via Monte Boe',residential,False,True,58.715,"LINESTRING (12.2774128 45.5020377, 12.2773111 45.5025609)",,,,
4710634,,Via Monte Boe',residential,False,False,132.72799999999998,"LINESTRING (12.2774128 45.5020377, 12.2778851 45.5020833, 12.2779909 45.5020935, 12.278362 45.5021293, 12.2782752 45.5025916, 12.2782474 45.5026439)",,,,
4840892,,Via Gobbi,tertiary,False,True,96.349,"LINESTRING (12.2844406 45.5014999, 12.2841392 45.5020045, 12.2841177 45.5020406, 12.284045 45.5021703, 12.2839714 45.5023015)",,,,
4847116,,Via San Donà,secondary,False,False,5.769,"LINESTRING (12.2761756 45.5026816, 12.2761026 45.502673)",,,,
4710524,,Via Passo Pordoi,residential,False,False,151.726,"LINESTRING (12.2761756 45.5026816, 12.2761716 45.5026993, 12.276153 45.5027554, 12.2762036 45.5040439)",,,,
4847116,,Via San Donà,secondary,False,True,39.233000000000004,"LINESTRING (12.2761756 45.5026816, 12.2764182 45.5027209, 12.2766604 45.5027755)",,,,
4847338,,Via Monte Cimon,residential,False,True,204.72400000000002,"LINESTRING (12.286771 45.5071707, 12.2865447 45.5054692, 12.2865389 45.5054308, 12.2865354 45.5053993, 12.2865336 45.5053623, 12.2865345 45.5053373)",,,,
116931226,,Via delle Muneghe,residential,False,False,40.901,"LINESTRING (12.286771 45.5071707, 12.2869008 45.5071612, 12.287293 45.5071324)",,,,
116931226,,Via delle Muneghe,residential,False,True,32.126,"LINESTRING (12.286771 45.5071707, 12.2866855 45.507177, 12.286361 45.5072008)",,,,
4847343,,Via Monte Coppolo,residential,False,False,147.8,"LINESTRING (12.287293 45.5071324, 12.2871389 45.5058076)",,,,
116931226,,Via delle Muneghe,residential,False,False,38.479,"LINESTRING (12.287293 45.5071324, 12.287634 45.5071074, 12.2877841 45.5070964)",,,,
116931226,,Via delle Muneghe,residential,False,True,40.901,"LINESTRING (12.287293 45.5071324, 12.2869008 45.5071612, 12.286771 45.5071707)",,,,
4847343,,Via Monte Coppolo,residential,False,False,50.503,"LINESTRING (12.2871389 45.5058076, 12.2870884 45.5053548)",,,,
4847343,,Via Monte Coppolo,residential,False,True,147.8,"LINESTRING (12.2871389 45.5058076, 12.287293 45.5071324)",,,,
4847344,,Via Cima Campo,residential,False,True,193.608,"LINESTRING (12.2871389 45.5058076, 12.287715 45.5057624, 12.2877841 45.5070964)",,,,
4721179,,Via Monte Avena,residential,False,False,46.39,"LINESTRING (12.2854483 45.5070441, 12.2855158 45.5074586)",,,,
430622508,,Via Monte Avena,residential,False,True,18.882,"LINESTRING (12.2854483 45.5070441, 12.2852077 45.5070642)",,,,
4721179,,Via Monte Avena,residential,False,True,59.259,"LINESTRING (12.2854483 45.5070441, 12.28571 45.5070167, 12.2857395 45.5070136, 12.2862031 45.5069805)",,,,
4847116,,Via San Donà,secondary,False,False,3.176,"LINESTRING (12.2814039 45.5042781, 12.281366 45.5042676)",,,,
4710541,,Via San Maurizio,residential,False,True,293.433,"LINESTRING (12.2814039 45.5042781, 12.2813902 45.5043111, 12.2813702 45.5043615, 12.281284 45.5045721, 12.2811355 45.5049278, 12.2811118 45.5049483, 12.2810693 45.5049647, 12.2810255 45.5049722, 12.2808438 45.5049543, 12.2807919 45.5049545, 12.2807473 45.5049697, 12.2807043 45.5049979, 12.2806788 45.5050286, 12.280664 45.5050697, 12.2806541 45.5051245, 12.2806165 45.5060448, 12.2806159 45.5066205)",,,,
"[427628355, 4847116]",,"['Piazza Angelo Pastrello', 'Via San Donà']",secondary,False,True,64.081,"LINESTRING (12.2814039 45.5042781, 12.2815504 45.5043205, 12.2818162 45.5043997, 12.2821002 45.5044778, 12.282165 45.5044961)",,,,
5063126,,Via Monte Peralba,residential,False,False,45.548,"LINESTRING (12.27859 45.5051594, 12.2780074 45.5051267)",,,,
5063126,,Via Monte Peralba,residential,False,True,111.67099999999999,"LINESTRING (12.27859 45.5051594, 12.2786324 45.5051621, 12.2800171 45.5052501)",,,,
116792924,,Via Passo San Boldo,residential,True,False,133.959,"LINESTRING (12.27859 45.5051594, 12.2785562 45.5054118, 12.2785387 45.5055054, 12.2785844 45.5059685, 12.2780264 45.5060033)",,,,
4710522,,Via Marmolada,residential,False,True,49.813,"LINESTRING (12.2772753 45.5050843, 12.277287 45.5055322)",,,,
4846146,,Via Marmolada,residential,False,False,30.951,"LINESTRING (12.2772753 45.5050843, 12.2772681 45.504806)",,,,
5063126,,Via Monte Peralba,residential,False,True,57.247,"LINESTRING (12.2772753 45.5050843, 12.2780074 45.5051267)",,,,
4710522,,Via Marmolada,residential,False,False,49.813,"LINESTRING (12.277287 45.5055322, 12.2772753 45.5050843)",,,,
4710522,,Via Marmolada,residential,False,True,40.404,"LINESTRING (12.277287 45.5055322, 12.2772964 45.5058955)",,,,
5063127,,Via Passo Cereda,residential,False,False,43.249,"LINESTRING (12.277287 45.5055322, 12.2767322 45.5055419)",,,,
5063127,,Via Passo Cereda,residential,False,True,41.024,"LINESTRING (12.277287 45.5055322, 12.2778134 45.5055285)",,,,
4710518,,Via Passo Bernina,residential,False,True,40.27,"LINESTRING (12.2760562 45.505549, 12.2760656 45.5059111)",,,,
5063127,,Via Passo Cereda,residential,False,True,52.687,"LINESTRING (12.2760562 45.505549, 12.2767322 45.5055419)",,,,
4710518,,Via Passo Bernina,residential,False,False,26.098,"LINESTRING (12.2760562 45.505549, 12.2760515 45.5053643, 12.276039 45.5053151)",,,,
5063127,,Via Passo Cereda,residential,False,False,52.687,"LINESTRING (12.2767322 45.5055419, 12.2760562 45.505549)",,,,
5063127,,Via Passo Cereda,residential,False,True,43.249,"LINESTRING (12.2767322 45.5055419, 12.277287 45.5055322)",,,,
427840211,,Via Passo Cereda,residential,False,False,33.591,"LINESTRING (12.2767322 45.5055419, 12.2767215 45.5052399)",,,,
4847116,,Via San Donà,secondary,False,False,18.34,"LINESTRING (12.2788079 45.5034503, 12.2785973 45.5033767)",,,,
4847116,,Via San Donà,secondary,False,True,81.208,"LINESTRING (12.2788079 45.5034503, 12.2789414 45.5034969, 12.2793599 45.5036431, 12.2793959 45.5036557, 12.2795592 45.5037128, 12.2797405 45.5037761)",,,,
116792924,,Via Passo San Boldo,residential,True,False,30.598999999999997,"LINESTRING (12.2788079 45.5034503, 12.2788023 45.5034634, 12.2787859 45.5035021, 12.2787602 45.5037225)",,,,
4926455,,Via Monte Varella,residential,True,False,56.469,"LINESTRING (12.2837668 45.5088382, 12.2837677 45.508783, 12.2837112 45.5083321)",,,30,
430217187,,Via delle Muneghe,residential,False,False,46.381,"LINESTRING (12.2837668 45.5088382, 12.2840995 45.5088436, 12.2842301 45.5088486, 12.2843617 45.5088501)",,,30,
430217187,,Via delle Muneghe,residential,False,True,17.655,"LINESTRING (12.2837668 45.5088382, 12.2836667 45.5088366, 12.2835403 45.5088345)",,,30,
4847116,,Via San Donà,secondary,False,False,18.045,"LINESTRING (12.2761026 45.502673, 12.275874 45.5026472)",,,,
4847116,,Via San Donà,secondary,False,True,5.769,"LINESTRING (12.2761026 45.502673, 12.2761756 45.5026816)",,,,
4710631,,Via Borgo Alto,residential,False,True,172.527,"LINESTRING (12.2761026 45.502673, 12.2761032 45.5026571, 12.2761112 45.5026159, 12.2761441 45.5023993, 12.2762398 45.5017745, 12.2768234 45.5017733, 12.2768757 45.5015373)",,,,
4847116,,Via San Donà,secondary,False,True,26.587,"LINESTRING (12.2797405 45.5037761, 12.2800458 45.5038828)",,,,
4847116,,Via San Donà,secondary,False,False,81.20800000000001,"LINESTRING (12.2797405 45.5037761, 12.2795592 45.5037128, 12.2793959 45.5036557, 12.2793599 45.5036431, 12.2789414 45.5034969, 12.2788079 45.5034503)",,,,
427628356,,Via Monte Mesola,residential,False,True,137.444,"LINESTRING (12.2797405 45.5037761, 12.2797518 45.5037601, 12.2797725 45.5037307, 12.2798064 45.5036826, 12.2798153 45.5036355, 12.2798401 45.5035042, 12.280029 45.5027327, 12.2800446 45.502564)",,,,
117482096,,,residential,True,False,28.630999999999997,"LINESTRING (12.2877679 45.5052761, 12.2878656 45.5052431, 12.2879057 45.5052286, 12.2879319 45.5052171, 12.2879628 45.5052018, 12.2879887 45.5051854, 12.2880125 45.5051689, 12.2880395 45.5051472, 12.288061 45.5051273)",,,,
131005172,1,Via Triestina,tertiary,True,False,23.27,"LINESTRING (12.2877679 45.5052761, 12.2878799 45.5052661, 12.2879511 45.5052596, 12.2880638 45.5052481)",,,,
444782673,2,Piazza Angelo Pastrello,secondary,False,True,5.797,"LINESTRING (12.2824063 45.5045565, 12.2824771 45.5045725)",,,,
427628355,,Piazza Angelo Pastrello,secondary,False,False,19.971999999999998,"LINESTRING (12.2824063 45.5045565, 12.2823255 45.5045372, 12.2822508 45.5045191, 12.282165 45.5044961)",,,,
